obs_id,province,provincechn,year,population_10k,m,food_price_index_2023,covered_food_exp_original_items,nonfood_exp_original_items,covered_daily_kcal_original_items,x_grain,p_grain_model,x_oil,p_oil_model,x_vegetable,p_vegetable_model,x_fruit,p_fruit_model,x_pork,p_pork_model,x_beef,p_beef_model,x_mutton,p_mutton_model,x_poultry,p_poultry_model,x_aquatic,p_aquatic_model,x_egg,p_egg_model,x_milk,p_milk_model,x_nonfood,p_nonfood_model
21_2021,21.0,辽宁,2021,4229,24331.927619999995,97.10019963801044,2531.6549541778622,21800.272665822133,1847.2991533528448,0.4960362164024497,756.6518006303583,0.13548082191780822,5058.321155310793,0.038014113698630135,4661.851262885643,0.032709013698630135,10143.968930086028,0.13248066575342468,2899.6682179724107,0.006462394520547945,22769.33364817515,0.00440265205479452,12693.27000161101,0.013554452054794521,4831.4760457390375,0.01776760273972603,10110.581504508244,0.03235917808219178,2402.456600740687,0.01438246575342466,3612.6361907724613,221.88040847651365,98.25235502092436
21_2022,21.0,辽宁,2022,4197,22626.603999999996,100.4016064257028,2338.6400407572087,20287.96395924279,1739.5216977562247,0.45905139630439995,751.5512746857511,0.12143303718904108,5157.019638920117,0.035377543798520546,4599.183213751752,0.02854220080630137,10461.66094551157,0.1386243684752055,2520.2784736544895,0.006493437823068494,21878.515357069384,0.0041322164006712325,11916.905063530166,0.012264677265890409,4550.8473970708255,0.017660436041095896,10126.814604710684,0.03454415114652055,2579.763108356836,0.011637383627397259,3578.4507024758223,203.5078841504599,99.69129227565084
21_2023,21.0,辽宁,2023,4182,21756.793371426465,100.0,2417.8487318403954,19338.94463958607,1776.8743399853224,0.4482158434225516,759.9246752188899,0.12459337368904108,5596.730473662376,0.038421749633917805,3052.0504184874594,0.03102166124849315,11880.154560395904,0.15447995678983564,2059.0583935000313,0.006643885768767124,21463.884625176826,0.0052441694652328764,11623.256918247107,0.013483341784794519,4801.3946234563045,0.018806095221917812,9299.678513307083,0.03587090333523287,2505.493837112421,0.011656189632876714,3686.5120840263785,193.3894463958607,100.0
22_2015,22.0,吉林,2015,2613,15684.010139717797,80.77389360212344,2364.802932047678,13319.207207670119,1406.2793891832882,0.3987092148527674,1055.0213464154735,0.1379359314739726,6572.574489230201,0.028111008271438354,5857.647891483702,0.01955784602657534,17936.303791975668,0.07484137060586302,3163.7443690760833,0.0028421883202191783,23220.85944164756,0.001884998228917808,11782.636062484584,0.00693569203,4882.599988210748,0.007322811486986301,11128.114574409614,0.017935845525041096,2706.943900080769,0.0070627877698630145,4702.147196311438,146.50816944327562,90.91102058187268
22_2016,22.0,吉林,2016,2567,16307.350211518202,83.68175377179988,2333.9893474756577,13973.360864042545,1479.3741509869787,0.42310373165795506,969.29065748658,0.14537336057260272,6164.253565174591,0.030050211481397256,5618.973964881967,0.021097708255616434,14148.452782658784,0.07142625075797261,3599.3588545048774,0.003529727575150685,21719.375952047245,0.002699210941643836,9523.354450857232,0.00858811166547945,4565.718035312028,0.0077195568609589055,10558.012837862001,0.01902609834936986,2428.8031813618004,0.007073107375342466,4810.736552769782,152.37757234913607,91.70221475917724
22_2017,22.0,吉林,2017,2526,16716.71706092857,81.92443694259208,2392.8282895162006,14323.88877141237,1539.405637612299,0.43716838805138253,946.8260913216365,0.14995125754520547,6279.628264739786,0.03246527216169863,5483.241819506405,0.02114586988849315,14629.381359506613,0.07912690353961645,3139.0839637672298,0.003761933314684932,20800.67122391904,0.0020939783636712327,10291.06737888508,0.009038441166027398,4295.776954992048,0.007577370321232878,10803.907709411842,0.020181084322630133,2218.9816028401456,0.007192320131506848,5038.9816551642325,151.74667159377714,94.39342966122604
22_2018,22.0,吉林,2018,2484,17643.621549523294,82.90753018590318,2224.916832509529,15418.704717013765,1468.0539704009461,0.40790958573110303,929.1605134139609,0.13243978243972604,6079.120437998567,0.027379741360315065,5801.049192324526,0.02241193024219178,14043.488989329804,0.09497358592964385,2699.695002924111,0.0038612110001917804,20781.28324529243,0.0018211267542328766,10840.12289948027,0.00881412040630137,4316.929857149085,0.0082751851260274,10490.232266466084,0.018670970238136984,2653.7121839949787,0.00746974597260274,4876.368594115794,159.49955653494087,96.669263864919
22_2019,22.0,吉林,2019,2448,17476.43133150355,90.7008380233781,2306.6906079067676,15169.740723596784,1508.0554322512473,0.43229463694748677,832.6002870060607,0.12759311614931507,5383.749694953511,0.028458337975767124,4772.670395754994,0.026476602901095887,18451.0793093027,0.08421353144358906,3522.1908396849694,0.004217987897260274,20426.045712691513,0.0017837867614931503,11843.199560843012,0.010158904583424657,4699.67926361069,0.010287932413698632,9395.805036549007,0.020490012773041095,2554.100159237934,0.008052866279452056,4327.548739593616,155.72983396326057,97.41062670866005
22_2020,22.0,吉林,2020,2399,15999.756751778892,98.86391344548214,2206.109633943634,13793.647117835259,1632.717229914035,0.4843589980022914,758.4819051773784,0.1376674947,4897.878653177536,0.031348654310465754,4811.871732613118,0.02660710272219178,12019.785992640083,0.07167968173800002,4864.8313310317335,0.004673870716191781,21321.806889290532,0.0021419590160958904,11731.378381015937,0.012815701887123285,3903.2624563058102,0.01064841733150685,8407.213844229589,0.02579535919068493,1833.981398755929,0.008621375342465753,3879.681459414383,142.2234982087648,96.98571116277886
22_2021,22.0,吉林,2021,2375,17897.569105917315,98.27072996480926,2449.5838815915863,15447.985224325728,1746.81965158954,0.48004496826052323,786.9472448276009,0.15272383561643837,5283.618631415526,0.032464824657534246,5180.475079377511,0.027846301369863012,10949.976570531955,0.11485015890410961,3444.5581585712657,0.004931827397260274,22251.222614574195,0.00220132602739726,12703.60705639957,0.013012273972602737,3966.3486675033528,0.01028650684931507,10657.452317636826,0.02662698082191781,2375.5785691683104,0.00842082191780822,4034.5315375979917,157.5981340546321,98.02137136325874
22_2022,22.0,吉林,2022,2348,15674.013743860862,101.31712259371834,2274.9422873703415,13399.071456490521,1656.9311825689902,0.4523198158190153,773.2787551410667,0.1459735282972603,5297.463837745635,0.02964601996310959,5167.945172919225,0.02240665606958904,11986.61448547984,0.11646628701953428,3142.1411523017778,0.0049349480535616445,21402.01467305142,0.002334002698726027,11578.89295820444,0.010860014941369863,3893.6372472658004,0.010067866626712331,9652.130755907234,0.026717577275068488,2453.049859050384,0.0067388745205479465,3931.9855941699047,134.46302177655897,99.64874565109908
22_2023,22.0,吉林,2023,2339,18787.694904731332,100.0,2287.940168636385,16499.754736094947,1637.7373471644,0.4326623341718301,786.4871611297381,0.14395390336849315,5357.820194209484,0.03026569274889041,4237.248981499026,0.023970350992054797,13651.965881532185,0.12418011734572605,2759.24626166635,0.005450266195150686,20463.526511147775,0.0029490284258630135,11259.926822946907,0.010773871880410959,3864.9346691402843,0.010500548276027399,9450.53697686712,0.02792470220515068,2419.476554329187,0.006237857972602739,4019.272165581767,164.99754736094945,100.0
23_2015,23.0,黑龙江,2015,3529,15244.09446023504,80.65523045340493,2679.332088384589,12564.762371850451,1523.4808076197828,0.42617295036527514,1096.6767406498013,0.16816880942876714,6694.253858778549,0.027117583153150684,5411.71176571243,0.022636266280273973,17581.71927164582,0.06997549679679453,2892.0002035756524,0.0026196557649041095,23556.177817275715,0.003222799088917808,12855.363410825055,0.008214061199315068,5642.215289028583,0.00817228680821918,12880.651216466036,0.017681069696876713,2689.134889106295,0.00775942522739726,4741.493114311028,137.35281496579518,91.47801138971516
23_2016,23.0,黑龙江,2016,3463,15948.67149360243,83.15554259746047,2628.25837623694,13320.41311736549,1574.9802199724727,0.4384185992073185,1038.3552703763935,0.17602324849726028,6364.790136951905,0.026624287858068495,5321.015099091908,0.023846990630136986,14354.952972519755,0.07137435158309591,3213.0655695172463,0.003044894929397261,21853.917567967033,0.004200878511123287,11004.327757438869,0.009875790032465753,5071.2039701413,0.008575532423287673,11656.580167198526,0.018214042001753424,2439.6016859765696,0.007291494312328767,4402.75701082206,144.33168535027107,92.29029013995694
23_2017,23.0,黑龙江,2017,3399,16759.49291271239,80.91034294732903,2685.6877554528523,14073.805157259538,1591.732938326671,0.43419704193317105,1068.6671690876776,0.17722023387534247,6613.500892499349,0.02746047758079452,4480.281322610545,0.02501390568246575,13961.54125566662,0.07772750976353426,2934.764262022407,0.003173309511041096,22264.559951445146,0.0037662872234794516,11042.023302130885,0.010378078265890411,5281.911760459959,0.008562631689041098,12016.110357247953,0.020594534767342465,2213.7337549029708,0.007772458871232877,4338.13672054869,148.36891093924572,94.85683401034396
23_2018,23.0,黑龙江,2018,3327,17579.111015245006,81.47671534796034,2577.2370511325435,15001.873964112463,1580.6867206100187,0.4301544636286121,1040.4352413842716,0.1586056862342466,6337.219095965484,0.028424788517342467,4701.352263108666,0.026731830046575342,15412.25179879173,0.09306135093304112,2320.93432551042,0.0033641984413972604,22251.006553187766,0.003128780454287671,11934.679701909245,0.00966070618,5451.919704725593,0.009378909647260276,11817.29710768685,0.0200904009619726,2708.089001110719,0.0077422452602739725,4241.810449574362,154.32757174191718,97.20799591922678
23_2019,23.0,黑龙江,2019,3255,17727.95385383198,89.29848002136451,2402.6482354695972,15325.305618362381,1541.7267314311168,0.4269682689411338,903.826722678014,0.15391047518630138,5318.70681580963,0.02850475139839726,3786.115864068459,0.027971795090958904,17739.26507172987,0.07597204019654795,3110.5482108510137,0.003229520438958904,22500.758238106115,0.0029752902453698622,12179.758335347366,0.010888676282054793,5475.14560403782,0.010651923056164385,9855.457281137162,0.022491106194739725,2507.6022172453177,0.007299518684931507,3808.7106788527485,157.08768044805936,97.55892743880482
23_2020,23.0,黑龙江,2020,3171,15952.990553293685,97.8711341034155,2552.409951568687,13400.580601724998,1842.2812014858025,0.5138948240947095,807.5087756188144,0.1992151881369863,4820.259656318338,0.03205184686384931,3882.050681741678,0.029158750336712325,11493.828595039524,0.07537606861758907,4490.4861527644725,0.0038705372558630142,23617.48045202379,0.0037316961366164374,12217.457645220797,0.014830403109863013,4738.560753890815,0.010732992159589042,8472.528308438077,0.0303578239379726,1780.8401578920225,0.007920470093150684,3388.904508435484,138.71766637211027,96.60327305231569
23_2021,23.0,黑龙江,2021,3125,19071.923308992456,96.79455162827794,2799.632541128223,16272.290767864233,1982.480385811376,0.5218682326317154,852.3677541946553,0.20198958904109587,5220.067407776558,0.0359961904109589,4187.143625290398,0.03304150684931507,10744.02661027951,0.1229098191780822,2780.4156677048013,0.004251575342465753,23983.663297834297,0.00440265205479452,13260.854371103453,0.015542438356164381,4413.3688772702,0.011117739726027398,10682.798535257361,0.03087990136986301,2365.9956759677702,0.00924054794520548,3481.731027098107,166.21066188734875,97.90160620919114
23_2022,23.0,黑龙江,2022,3099,18167.96042517775,99.601593625498,2551.4664944691644,15616.493930708584,1775.6671115415768,0.45512301088777446,831.5564908154635,0.18722503686575342,5407.309990958621,0.032087963536150683,4239.77796319764,0.027064169834794517,11458.699327632374,0.11597873298312332,2466.874938703712,0.004357963362575343,23732.327906826762,0.0044640552926712325,12721.776407926716,0.012448206353972601,4060.8249920904495,0.011593714061643837,9990.112895814755,0.029555643611506845,2558.027409907614,0.007935058980821917,3296.655762809967,157.23671766466651,99.31836636283236
23_2023,23.0,黑龙江,2023,3062,19394.44213382063,100.0,2624.8559250367334,16769.586208783898,1802.358513394812,0.4431536385345431,830.2448360426725,0.1860084683506849,5599.879522240237,0.03415630730794521,3193.553532699779,0.02822509710109589,12946.43760682507,0.13614040132791783,2117.624373492401,0.00494062135569863,23185.788094912776,0.00538821598549315,12290.971526244251,0.012554081082602737,4076.6552050366777,0.01228780909931507,9663.781842734585,0.03050269690279452,2503.7062863413985,0.007821919649315069,3252.7099901333586,167.69586208783898,100.0
31_2015,31.0,上海,2015,2458,40227.073718686996,79.96385970614969,2612.361362801679,37614.71235588532,1362.606650657087,0.3159135250696942,1260.980603792311,0.11913014649452054,4411.298841428114,0.03050034132008219,6359.862565241499,0.021237730264931504,18621.899934830428,0.10391333591909592,3083.339824696483,0.004391841615534247,33043.44119366585,0.002804792041232876,13926.94123351159,0.02184470734726027,6541.012835750465,0.026160190158219184,11209.762865005816,0.01927026591441096,3367.280235622509,0.016136449183561642,5788.677806112019,422.4992432134079,89.02906445417185
31_2016,31.0,上海,2016,2467,40675.55652553915,83.80212497204488,2434.2686174819783,38241.28790805717,1370.0273533319016,0.32423291656121095,1158.5458135184658,0.11073788551232877,3995.0002177778624,0.030517989542999998,6638.4357159872225,0.02279523541178082,13866.866450175756,0.10186286263693152,3338.754669115324,0.004836598912109589,28691.64098200991,0.0031226992911369865,12878.106038388361,0.02400235924315068,6159.582737714027,0.026709361821917812,10711.587085067948,0.020581261957041092,2948.4078723530556,0.015614505775342466,5369.123363349816,418.44247160206857,91.38959475515183
31_2017,31.0,上海,2017,2466,41777.009778730135,84.3887398468492,2262.2984669671364,39514.711311763,1304.3197885990926,0.3015381494991491,1094.8270488675125,0.10753290192328765,3894.2148762432003,0.02962622176163014,5416.044693045433,0.023382851388219175,12889.909696369135,0.09811242062334247,3023.4945714944492,0.004975188363863014,24935.356587074766,0.002599309263205479,12496.421987490528,0.023073832288630136,6096.117433160858,0.026112243606849318,12570.208382875424,0.01971517132931507,2458.9010574871268,0.015491604252054793,5228.187479761853,423.7492471587252,93.25022186284106
31_2018,31.0,上海,2018,2475,44096.9091465665,86.49845834302043,2349.7410825537504,41747.168064012745,1404.6820042087586,0.3398958613035437,1098.5017498137,0.09903155424657534,3586.310330699278,0.03074425186241096,5890.155876047314,0.02640170840328767,13408.698658860041,0.11261553749654796,2763.0012929646173,0.00511973002109589,25996.85259299755,0.0031082861089726022,12756.217329148783,0.02231772157876712,6371.807746574253,0.025448448046575343,12438.966478491708,0.022173679299616438,2933.6435097224416,0.015484223736986302,5062.95971367666,441.9268681440541,94.4662365502622
31_2019,31.0,上海,2019,2481,44154.06825625141,92.03435967697376,2444.7342989286394,41709.33395732277,1366.4432753163433,0.32391104348851435,1049.797969847022,0.1049326924068493,3242.9238073325296,0.03037859733735616,5413.8685915294645,0.025374515285205478,17134.473902020585,0.09971687230594521,3746.7210553466707,0.005964970409260274,23428.943322073752,0.0028151988100273964,12229.225344244844,0.023702081141369864,6788.7548899541725,0.02826485621643836,11237.989317201434,0.022696522257205476,2828.2878689072777,0.015464288,4825.807915296895,436.00081589042924,95.66343097808488
31_2020,31.0,上海,2020,2488,39817.408903247946,97.8325243366231,2461.1997176784325,37356.20918556951,1428.3622002495802,0.34243310653950243,953.1548747656548,0.11322420492328766,3453.1661898475422,0.03125060104389041,5899.270240489907,0.02503433946465753,11975.438071263103,0.09598641824983563,5039.032911695318,0.007113524984876714,24154.285348394915,0.002673207777945205,13513.658906636525,0.025377837928767126,7178.607782254488,0.028173502684246583,9173.216230938262,0.025672647640109583,2099.9224763288207,0.017241708887671233,4263.94022767079,390.29733911081007,95.71218002837482
31_2021,31.0,上海,2021,2489,44676.343630049174,97.4411942392766,2528.36681351466,42147.976816534516,1533.4685952140676,0.3601106071960748,892.1864806157331,0.12316438356164383,3679.9920641148365,0.032702227397260274,5609.376007140148,0.02518635616438356,11471.392067635023,0.11636134520547949,3449.004454920568,0.0074827726027397274,25030.354058625933,0.00330198904109589,14350.217831365673,0.025663095890410954,7332.074660734069,0.028989246575342468,10593.295149498092,0.025887342465753423,2641.1875192681937,0.017884931506849316,4575.649306563067,432.76254379575755,97.39284838945366
31_2022,31.0,上海,2022,2475,40058.07204610626,103.09278350515464,2333.52358138833,37724.548464717926,1368.9496939067128,0.3139565561002056,884.2638899326155,0.10009635960821917,3633.939144335968,0.02997982898790411,7289.596477940316,0.022701965264383558,14144.023046860628,0.11718226693997262,2909.947546448357,0.007351477153643837,22731.61892349021,0.002980350543575342,12795.304104933999,0.022849516950684934,7240.839021303185,0.025536984738356167,11810.059261123819,0.026487923263671234,2750.522769808935,0.015351617402739723,4324.153407718145,382.56379310301554,98.6098244131524
31_2023,31.0,上海,2023,2487,45408.28320003747,100.0,2408.2104141271802,43000.07278591029,1385.6761487056,0.3046172489526769,936.2837472571957,0.11003478931232877,4016.9332837624816,0.030166190435342466,5306.967149515261,0.0224962800139726,14481.78938799032,0.12123235704797264,2642.995860907712,0.008358059724164384,25645.496682426805,0.0035223610380410958,13994.015474905715,0.022903210653424662,7002.63085952824,0.025485482588356166,11842.515259863896,0.027710133118027395,2769.0390986155253,0.01631196146849315,4422.636888533257,430.00072785910294,100.0
32_2015,32.0,江苏,2015,8315,24102.52036067488,74.12146210787793,2821.8790130438133,21280.641347631066,1496.8266315095261,0.375273228837407,1183.6624858181021,0.1544232577808219,5974.097355018623,0.03088265469213699,6610.858663452174,0.016795607640821913,21680.953140826092,0.09880781818635619,3422.168357475958,0.0028253860944657534,27328.49819138877,0.002312105008068493,14361.5327912764,0.017941543839178082,6359.887245469693,0.01808124768493151,10305.391167909193,0.018838714670027398,3120.2594380199935,0.012231751320547947,6463.410009297401,236.15442006969255,90.11324599112244
32_2016,32.0,江苏,2016,8381,24794.829867522752,77.6051708269482,2659.2975021072048,22135.532365415547,1459.3292258680688,0.3595247893470755,1128.5738182642413,0.1495569344547945,5682.974194938799,0.031092573019931506,6925.083816180765,0.018144449229863014,16818.333721197694,0.09600029597736988,3738.122232361299,0.003037213183068493,25945.749180122628,0.0026780204269726024,11860.608718858013,0.020137737367671233,5888.885026138489,0.01864700763972603,9487.174924976178,0.019070258457424657,2764.0285535282756,0.011775333830136986,5563.104724040183,242.36426623145968,91.33166662562355
32_2017,32.0,江苏,2017,8423,25423.05128320825,76.98432946033262,2637.293406939479,22785.75787626877,1454.0587786739425,0.3529450611389987,1138.7857137773917,0.1501483205589041,5730.9984294130845,0.03210039335009589,5990.675266670869,0.01919338698438356,17059.99116375751,0.09825382232556167,3295.2597083301566,0.003252516359671233,26122.59744049303,0.002309793615739726,11606.442945349809,0.01864531629150685,5812.255027972169,0.01883089089863014,10434.23929738638,0.019709930991561646,2594.898663590676,0.011639956821917808,5461.843748023005,243.01292728236672,93.76356283216596
32_2018,32.0,江苏,2018,8446,25882.94726160586,78.67798470845993,2368.605664322429,23514.34159728343,1435.5305639741287,0.37490197356035204,1122.0143336102392,0.1126293825328767,5476.056004347654,0.029701350232643833,5982.547159133723,0.01873009393753424,16359.791346624464,0.10699499236043837,2816.832949914081,0.003640203910109589,26507.152720510498,0.0025799953789726023,11856.076001829211,0.019346598339178084,5984.707375618769,0.018537995604109594,10006.228239469247,0.019463912481534243,2960.844231022343,0.01123878364931507,5312.805583019445,245.06037249625905,95.95325983454296
32_2019,32.0,江苏,2019,8469,25994.987420934547,86.15239325576363,2331.775786977258,23663.21163395729,1406.9755175608288,0.369964312818209,1034.9331615663916,0.11391571135479453,4866.1882383821,0.030098365362863012,5096.539803898832,0.01898258050821918,19316.28628080219,0.08987194690841098,3692.427126693965,0.00384813655569863,26691.995475624135,0.00223386712939726,12015.47310181297,0.022406651435068495,5845.779687855738,0.020340776584246576,8325.302695517115,0.02089598362487671,2862.9694922894773,0.010929426498630138,4842.762565829222,244.43055179430328,96.80954962565684
32_2020,32.0,江苏,2020,8477,24304.960927996723,96.4045280531995,2244.5322284111603,22060.428699585562,1453.8652463711765,0.3753652707714238,924.3220472271232,0.12522223871506852,4207.631312984326,0.031015829616780816,5548.2746236974035,0.01837842424438356,12521.180649384603,0.09111871590534247,5018.082645994996,0.0037953728050684936,26725.85420997218,0.002131634797027397,11770.542583053426,0.02381723615150685,5684.089344149921,0.020286650855479458,7677.114342096307,0.024354347668712327,2039.4903064048203,0.011446901654794521,3837.011378865772,230.40276953249176,95.74723751953236
32_2021,32.0,江苏,2021,8505,28237.51577502786,96.88655069346548,2460.8893664742973,25776.626408553562,1628.8449123064318,0.4123896876600651,973.6134194815932,0.12439602739726026,4551.669744246489,0.03608521643835616,5028.395294250392,0.022152356164383557,11741.693501115918,0.12643592054794525,3257.5751351995564,0.004421638356164384,27731.727715573837,0.003026823287671233,12832.144756715203,0.02530164383561644,5938.317501625945,0.022962808219178087,9734.259539185512,0.026072252054794517,2475.945951797178,0.011178082191780823,3574.0707468988726,263.89002141694993,97.67942823357512
32_2022,32.0,江苏,2022,8515,28235.73950818695,99.50248756218906,2490.5044327156415,25745.235075471308,1635.085399390338,0.4053528034952509,978.1870057128235,0.12024219771369865,4915.896095603107,0.03863125755172602,5109.446005739358,0.021476176896712326,13155.617525916052,0.1364892687601644,2832.8136514507096,0.004214455688465754,27904.903848079928,0.0028961525746849306,12766.26868200422,0.025603011715342464,6147.772807795465,0.02390296793013699,8926.14312434705,0.028022963160767123,2604.2318857791356,0.010711444208219179,3548.7213566552323,258.38220630312907,99.64012400013138
32_2023,32.0,江苏,2023,8526,30265.236915386253,100.0,2551.372712201074,27713.864203185178,1709.0623631399405,0.42038185208599765,984.9943269160104,0.10482833522465752,5131.658680508318,0.0380814046149452,4206.159483821272,0.0248459613139726,13703.246872029737,0.15586202733361648,2261.480181727192,0.006794835400356164,26120.258583445346,0.0038133323123424657,12480.665574302808,0.028707687874657533,6042.537827474455,0.026507326515068496,8255.483288573705,0.03215264701490411,2621.1248826131277,0.012555771879452057,3550.5647047310326,277.13864203185176,100.0
33_2015,33.0,浙江,2015,5985,28112.896939807415,76.97265664927009,2861.8393106708495,25251.057629136565,1537.5596687787192,0.4017446458979076,1249.6509462217032,0.1396902480041096,5846.735723388587,0.027243054952397254,7067.908238868653,0.019165770518904106,21132.82940611463,0.11031266084104112,3246.306284701777,0.002928112657890411,31722.67581627592,0.0014923146855205479,16112.667124998028,0.01765357860164383,7539.117805732033,0.025248895008904114,9454.625836064239,0.014013657966246576,3678.6134579435416,0.00928689525479452,5070.034788656154,281.20667936053235,89.79536932251324
33_2016,33.0,浙江,2016,6072,28656.92576497869,80.89826213838286,2842.2048765305162,25814.720888448173,1585.8140175808392,0.4169821650101045,1211.0161178991334,0.14727517876849316,5428.827616501759,0.028172535642739725,8396.350117839555,0.020170536973972603,17347.813410647508,0.10817136526216442,3521.592216333056,0.003127878877561644,30100.371286617567,0.0018301081644246575,13958.000563936635,0.019071793570958902,7341.9822012346995,0.024237507991780826,9151.43405906228,0.014926992993972602,3216.4488437882032,0.008940945534246576,4559.358117160887,285.79738075183127,90.32525357838767
33_2017,33.0,浙江,2017,6170,29162.057055375193,80.17017777913742,2775.3983670835028,26386.65868829169,1591.1584956939726,0.4125257793322329,1208.6030248997706,0.14943389323561643,5368.327713045098,0.028632800501136986,6663.630049104337,0.02105906507041096,16579.912518519053,0.11035528636931508,3129.290416134004,0.003369955074410959,28697.192646982436,0.0016734425427123284,13245.089291862441,0.01920068195191781,7111.132791678223,0.024588916885616444,10062.11836386303,0.015780334105534245,2971.894389371294,0.00895909277808219,4419.302614282951,282.78876037209585,93.30872504823706
33_2018,33.0,浙江,2018,6273,30334.369931345533,82.25460240139499,2659.4476075440452,27674.92232380149,1587.6959445211369,0.408554977129911,1120.9312044343924,0.14233985875479452,5115.060144225406,0.027218200072561646,6576.304940576181,0.021858418919452054,15935.656652641208,0.11923222138150688,2849.7097183679066,0.004194543010191781,27314.150798229188,0.0018887845096849313,13784.299634994772,0.019378140452739726,7262.3761267547125,0.02377644493493151,9684.197055839704,0.0155789657139726,3351.119945557509,0.009827417380821917,4325.442285044934,290.2549491648841,95.34694379347272
33_2019,33.0,浙江,2019,6375,31132.694000671447,88.8349705935066,2763.008095613254,28369.68590505819,1584.411957296087,0.4088143182718928,1021.3517107388554,0.13902811627808218,4822.061218255978,0.028305061567643834,6274.918615959841,0.023098721859999997,19508.931217890935,0.11098934488035618,3736.1123801010945,0.00455699320939726,27826.70127088587,0.001802729171958904,14099.31943899571,0.021542412343013698,7115.371719990579,0.026914919478082198,8608.847211931738,0.01707144312186301,3234.611435730403,0.010081918465753426,3939.654544337581,294.80456437059627,96.23218000585264
33_2020,33.0,浙江,2020,6468,29069.507771087166,97.27429279988972,2657.3586493878797,26412.149121699287,1609.0695805090836,0.4223409952501856,922.2475546317276,0.14205773841780822,4332.002743186348,0.028755041545849316,6861.04370966516,0.023272741709589036,13409.802352582079,0.10058950179838358,5124.172667201938,0.005014949096465753,29582.348461612826,0.0015909616081232875,14041.472902919291,0.02348234178643836,6817.087049245859,0.02691643232191781,7684.454683968699,0.01954155231978082,2529.4302290420987,0.010972534400000001,3700.974128762049,276.0397456279272,95.68241363799876
33_2021,33.0,浙江,2021,6540,33061.14223621021,97.07974421428996,2962.288438561828,30098.853797648382,1846.7698217821503,0.46774400815134903,903.4608107621052,0.14533397260273972,4516.516844174997,0.032613201369863024,6425.463537918596,0.028386602739726024,13500.852940784534,0.1480962575342466,3400.336751698845,0.005952205479452056,29808.20031663336,0.00220132602739726,13997.739739697889,0.02584382191780822,6181.698712330745,0.03169075342465754,9585.382696796447,0.02292878904109589,2896.2473042298298,0.012593972602739725,3870.820244020875,307.9446384562569,97.74111979521892
33_2022,33.0,浙江,2022,6577,33641.115315358016,99.70089730807578,2865.038509397264,30776.07680596075,1801.132754535945,0.4505777722997943,861.6662510592614,0.13222407233835615,4806.401832941264,0.032179830384082196,6767.097736743066,0.026917362887123288,14441.77267998947,0.15980622861747948,2840.130590574559,0.006365329354849314,29742.676077199056,0.0023650138791369863,13357.933404992857,0.02498345759178082,6492.830975550669,0.031692011703424665,9172.94704619865,0.02294507587769863,3001.3689993699,0.010510222334246574,3634.270899486678,308.6840503637863,99.70089730807578
33_2023,33.0,浙江,2023,6627,36206.05929272452,100.0,2816.0225287458306,33390.03676397869,1706.5659540868755,0.4115122017459172,867.6417671664387,0.12016582347945204,5045.014980840006,0.03153589118050685,6186.3178209268235,0.028368717517534246,15564.443886927143,0.1608965747203562,2510.0383079944263,0.007992871510438357,30052.381551882947,0.003050410496054794,12737.647601629536,0.023896171858493152,6620.8202980853985,0.03072273702191781,8585.720956411724,0.024470469041534246,3004.0982376394695,0.010671108471232878,3531.720587890393,333.9003676397869,100.0
34_2015,34.0,安徽,2015,6011,14675.639520737366,78.58249012812584,2196.8752559437894,12478.764264793577,1514.1455193838315,0.4368212457313816,959.420319785009,0.12281806994794522,5412.512197113855,0.02771825600416438,6676.542263270004,0.015895748593424658,16975.3120488264,0.09101572352161645,2972.800614449033,0.002545894333972603,23439.050548737414,0.001998724234808219,11706.32559481185,0.019583877155068492,5379.131213604865,0.011255874005479454,8837.742562505691,0.01944682868460274,3102.6741049796346,0.007972517479452056,4932.9186104436985,134.70049118184272,92.64082228139404
34_2016,34.0,安徽,2016,6033,16225.22624783206,82.19728467401963,2145.451975945639,14079.774271886421,1519.9594031873858,0.4334372116272273,888.0118544606863,0.12194283920547944,5088.171992790665,0.0289524454849726,6869.238226939083,0.01808987297287671,14612.081665385764,0.08986397791931508,3217.142528571381,0.003013348240356164,21832.07300349199,0.002784784739301369,10138.163003070576,0.0214947856130137,4864.328581480668,0.011634048597945207,8198.567933138942,0.020926414195945205,2794.608513886175,0.007839972997260275,4506.350930972818,151.36166183801663,93.02074317176984
34_2017,34.0,安徽,2017,6057,16962.91438144973,80.06015527249512,2209.495369281672,14753.419012168057,1506.0438347564957,0.42216551282850817,935.2521211984122,0.1236858738780822,5346.97057043338,0.029611096239575342,6266.1809725436715,0.020021508140821917,15043.802624064941,0.09258471269901374,2971.4215289610315,0.003233834937616438,22567.278041526683,0.0024270885214520543,10687.021236031194,0.018371158522465753,5305.116202029093,0.011234468719863017,9111.459146942867,0.021504288096328764,2630.8696827568688,0.008182374794520548,4417.718114039628,153.92066776037086,95.8507991606215
