variant,food_group10,expenditure,own_price,own_negative,eig_max,curvature_ok,n_rows,n_households
R5_oecd_scale,G07_牛羊肉,1.39903198783307,-0.231776820181308,TRUE,0.0829785446284914,FALSE,583668,27638
R5_oecd_scale,G08_海鲜,0.928999090608811,-0.995810790885574,TRUE,0.0829785446284914,FALSE,583668,27638
R5_oecd_scale,G09_乳制品,1.053328432769,-1.00795269056126,TRUE,0.0829785446284914,FALSE,583668,27638
R6_min_spend20,G01_主食,1.01189351092944,-1.62953040575835,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G02_食用油,1.1937216818974,-0.438963064731024,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G03_蔬菜,0.628709594766518,-0.808722144507369,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G04_水果,0.910991917917224,-0.709202332642597,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G05_猪肉,1.04273068103079,-0.679640444644497,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G06_禽类及其他肉类,1.00604173672347,-1.28249097983587,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G07_牛羊肉,1.41423538822278,-0.270846984415624,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G08_海鲜,0.964574317714971,-1.03708317101265,TRUE,0.0900273205778418,FALSE,575088,27481
R6_min_spend20,G09_乳制品,0.992343184882953,-1.00087358128155,TRUE,0.0900273205778418,FALSE,575088,27481
R7_iterated_stone,G01_主食,1.06193559454444,-1.64308294344813,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G02_食用油,1.179612669531,-0.308219928739988,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G03_蔬菜,0.605972476661382,-0.813549689923243,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G04_水果,0.905209075493348,-0.796333895719637,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G05_猪肉,1.01569029534279,-0.658577033516407,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G06_禽类及其他肉类,0.9906817529524,-1.34655580285572,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G07_牛羊肉,1.40353547329601,-0.103881818799348,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G08_海鲜,0.951921078727167,-0.993258991732658,TRUE,0.114826859316002,FALSE,583668,27638
R7_iterated_stone,G09_乳制品,1.03476988753117,-0.981693024688482,TRUE,0.114826859316002,FALSE,583668,27638
R8_trim1pct,G01_主食,1.04693147587046,-1.73008263678035,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G02_食用油,1.19517268346991,-0.369978749034618,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G03_蔬菜,0.622055899565281,-0.796151680578104,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G04_水果,0.923624700665254,-0.693620817938376,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G05_猪肉,1.02474423327587,-0.676607440512468,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G06_禽类及其他肉类,1.00202407307213,-1.30690733284152,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G07_牛羊肉,1.37233997756454,-0.15261621759911,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G08_海鲜,0.987509291521464,-1.03710563559934,TRUE,0.101490856610156,FALSE,571996,27528
R8_trim1pct,G09_乳制品,0.999574818094231,-0.979168687336944,TRUE,0.101490856610156,FALSE,571996,27528
