draw,ok,period,conc_rate,eps_ll,eps_mm,eps_ff,eps_ss,eps_oo,M_ml,M_lm,M_fl,M_lf,B_labor,B_mach,B_fert,B_seed,B_other
56,TRUE,2015-2019,0.997512437810945,-0.2541948922587,-0.964220975599223,-0.441619240376703,-0.429619358014621,-0.935724099603002,0.91270203914373,1.14467132725805,0.34323887757172,0.469222438666798,-0.00697105906866274,0.00754998578761038,0.0153189054297294,0.00390024812356945,-0.00365989135636871
56,TRUE,2020-2024,0.997512437810945,-0.272499836786774,-0.953589375528575,-0.460992516690171,-0.440216975034855,-0.934864346431537,0.898780957073273,1.14163614024697,0.380233699710925,0.500100802513403,-0.00734428235766196,0.00725934489670201,0.0137821383538103,0.00380493888570873,-0.0035676042702905
57,TRUE,all,0.995203836930456,-0.221460724801549,-0.940949147963767,-0.468534069134848,-0.446270196282734,-1.00117681835331,0.816719225175772,1.07753404753891,0.361257555048154,0.513733480285654,-0.00381159967283147,0.00258020738499134,0.0108105053372832,0.000590149299901595,-0.00372899028932192
57,TRUE,2004-2008,0.995203836930456,-0.260662797883157,-0.945318563613806,-0.4924358180695,-0.493231501496428,-0.973018944353981,0.788537491471711,1.07997837959047,0.418802508818329,0.565242637159033,-0.00433089439105024,0.00263702856360332,0.00862622226519234,0.000522788906605731,-0.00286807773807327
57,TRUE,2009-2014,0.995203836930456,-0.223855650818949,-0.943065246728894,-0.47064614155711,-0.453675955153621,-0.998035853544659,0.815578269526333,1.07833059672045,0.365379778219519,0.517322817727212,-0.00383753947979694,0.00260752740265701,0.0106698321357553,0.000579714540265437,-0.00362031641614295
57,TRUE,2015-2019,0.995203836930456,-0.192560320892862,-0.938097588565163,-0.428589600301305,-0.409149614471795,-1.02277640042334,0.831601078038221,1.07606966670915,0.289351882052175,0.452703473158966,-0.00353615369613944,0.00254397535514443,0.013015948696636,0.000641644943716647,-0.00456273441907344
57,TRUE,2020-2024,0.995203836930456,-0.205691481276663,-0.937264054727439,-0.451730532708879,-0.417988808290252,-1.01673715899046,0.824976477313109,1.07598004135133,0.330208309084189,0.487031206463527,-0.00365354224998971,0.00253350981767567,0.0118177107138908,0.000629492508018418,-0.00431466032627912
58,TRUE,all,1,-0.304717215286212,-0.980111871592828,-0.450640761587068,-0.421417920932532,-0.867599672338759,0.980670609407882,1.18038105769305,0.414937534465207,0.492283637678725,-0.00634439329702754,0.00334113551763175,0.0147257190558993,0.00262296985594475,-0.00479432079533564
58,TRUE,2004-2008,1,-0.331197897155553,-1.01474182181876,-0.470966063655482,-0.421000719567898,-0.867522416042944,0.985345605231834,1.20146544027493,0.475994168202861,0.543816634405341,-0.00689057756324103,0.00376646180967186,0.0120100692057241,0.00262542717869189,-0.0038614054795278
58,TRUE,2009-2014,1,-0.303732010031121,-0.988276324644753,-0.45051116220666,-0.431205650287704,-0.867905348436319,0.985560845690459,1.18411211948983,0.415079854133353,0.492426719069071,-0.00632655780604324,0.00343678325060291,0.0147380327854566,0.00256511655160094,-0.0046763363034441
58,TRUE,2015-2019,1,-0.282194507203678,-0.964212780175791,-0.414521120474852,-0.411224426419703,-0.864179190244807,0.982686156756035,1.17050493642816,0.345500492191206,0.43338084206348,-0.00597005534116474,0.00316300572093012,0.0175732996888836,0.00268281823889277,-0.00554264089906223
58,TRUE,2020-2024,1,-0.301187575721017,-0.956430226110685,-0.441206153109649,-0.419709555308434,-0.864500673880764,0.9703592266704,1.1693781022836,0.393175615943458,0.473758194562376,-0.00628117746161433,0.00307968755454002,0.0155653777733898,0.00263302781498972,-0.00548835918901724
59,TRUE,all,0.997518610421836,-0.279163160651364,-0.956930277636227,-0.428255961708721,-0.464669172313322,-0.87461358808715,0.909541088964955,1.13991917959254,0.392972774401154,0.474164514146962,-0.00630036507942857,0.00470929561708842,0.0106305612347449,0.00271027141651495,0.00241360867340721
59,TRUE,2004-2008,0.997518610421836,-0.313060796518744,-0.977521150085469,-0.449839429849001,-0.487142424605775,-0.874653638879815,0.890849684749174,1.15353061090102,0.452378308132869,0.531760453110412,-0.00716962503259577,0.00510673833952686,0.00829873526914184,0.00255304669290756,0.00201491509471757
59,TRUE,2009-2014,0.997518610421836,-0.277645637818046,-0.96248254848444,-0.427916379796409,-0.464112583774233,-0.874832124134804,0.913099791134762,1.14209250633941,0.393115467654019,0.474167111020468,-0.00626958166757794,0.00481289476250993,0.0106535319768284,0.00271412043939338,0.0023622552726205
59,TRUE,2015-2019,0.997518610421836,-0.252248093152854,-0.946137121992937,-0.383302124554624,-0.451260208490236,-0.871419017428177,0.920600267884531,1.1329599288535,0.316684333182844,0.402813744879711,-0.00581698631367087,0.00451530929941284,0.0130749496016075,0.0028024681384018,0.00280865830119513
59,TRUE,2020-2024,0.997518610421836,-0.267909730825477,-0.941346851876403,-0.408713755109424,-0.453061769050953,-0.873003846301213,0.909837275725637,1.13250847717766,0.355930854094367,0.439592374635942,-0.0060831648540323,0.00443229719749257,0.0118022210236898,0.00279014316787933,0.0026483000579879
60,TRUE,all,0.995260663507109,-0.287155036172651,-1.08626482753391,-0.430020783551023,-0.415757504879684,-1.01037753996301,1.02379313057189,1.26946461250412,0.392539061424045,0.464480305226726,-0.00484485413086004,0.00213235341888748,0.0153222234118517,0.00293328290540341,-0.0097432009888759
60,TRUE,2004-2008,0.995260663507109,-0.319367305046805,-1.11716891646172,-0.461893747476918,-0.428783123647248,-0.986968440934987,1.02526149767338,1.29336216618003,0.465916526182425,0.526942850359612,-0.00529049979176367,0.00232004447987773,0.0123257811233863,0.00284837704584027,-0.00812861451327679
60,TRUE,2009-2014,0.995260663507109,-0.286550859296766,-1.0908563401488,-0.429436876488909,-0.416124250275964,-1.00748478262433,1.02634766782538,1.27225207879475,0.391514662056778,0.463610739813214,-0.0048374954615516,0.0021595099533208,0.0153653195084297,0.00293090246570268,-0.00952769509471262
60,TRUE,2015-2019,0.995260663507109,-0.261767142517582,-1.06861187313235,-0.378311912478236,-0.400055338575929,-1.02709835401923,1.02439384434757,1.25608276888133,0.304710175916048,0.389179805284349,-0.00455987780223801,0.00203039541247608,0.0186327142436643,0.00303469320767991,-0.0110755469275768
60,TRUE,2020-2024,0.995260663507109,-0.279346667862566,-1.07043980604795,-0.41588742229004,-0.416921151664159,-1.02459620606429,1.01901186857885,1.25896705836156,0.366438892967596,0.44212065909185,-0.00475208053926653,0.0020407702182149,0.0163149912792773,0.00292572804930425,-0.0108669319419415
61,TRUE,all,0.990196078431373,-0.261897140615907,-0.848061623424817,-0.431563290981877,-0.438860609684754,-0.923433875068626,0.810941725758054,1.01292304007245,0.362935651466604,0.469965690931296,-0.0103029121569844,0.0133348515804515,0.0169210129438479,-0.00325373768242063,0.00269451160678168
61,TRUE,2004-2008,0.990196078431373,-0.286484945206614,-0.865094587148749,-0.456015064270758,-0.448241117061014,-0.913048513755879,0.793289841544505,1.01426067630345,0.422097952807345,0.526028537336023,-0.0113013356063804,0.0149224480073183,0.013664296852325,-0.00318112205215562,0.00217999070451539
61,TRUE,2009-2014,0.990196078431373,-0.256903647196442,-0.854648022310752,-0.427832293380688,-0.440702583117679,-0.922302171214158,0.815794108709291,1.01294157167978,0.357736543472033,0.464761755768308,-0.0101359342537924,0.013908070041465,0.0172755081828608,-0.00323952215930495,0.0026222160901313
61,TRUE,2015-2019,0.990196078431373,-0.238549077647782,-0.840259244182441,-0.386347185573316,-0.433251629057749,-0.929806591913538,0.824676522063166,1.01211684063952,0.287737019082149,0.400656889897466,-0.00959133204278761,0.0127128186965063,0.0205799683925333,-0.00329690069030694,0.00325896339746212
61,TRUE,2020-2024,0.990196078431373,-0.261354912850301,-0.829801001956141,-0.42071312266634,-0.431654789517718,-0.927814666290302,0.808229378771978,1.01251047014318,0.33882394786096,0.448475660197654,-0.0102843214212686,0.0119630478002382,0.0179135813050462,-0.00330915556394613,0.00304318017168395
62,TRUE,all,1,-0.367382044410158,-0.993578736072547,-0.460897120239916,-0.458472251586257,-0.967705845499517,1.0973877427415,1.2419586487855,0.510025561189593,0.521661670777508,-0.0052087207385356,0.000291647919923675,0.011075995157849,-0.00394462407608347,0.00945510086910556
62,TRUE,2004-2008,1,-0.391318812721881,-1.04066664404107,-0.473729879534026,-0.467444287848897,-0.956105913140405,1.12314248545994,1.2726596498415,0.562817806138664,0.569320554615427,-0.00559520664029947,0.000336252654785007,0.00909310305049497,-0.00385398942373709,0.00807925351754196
62,TRUE,2009-2014,1,-0.367108541744804,-0.999213092770123,-0.461545515843838,-0.467675439368208,-0.968412843158346,1.10154338802354,1.24468376412167,0.51209132266131,0.523604803273037,-0.0052047319273801,0.000296667559812227,0.0110143264113753,-0.00385164327180339,0.00955003428117736
62,TRUE,2015-2019,1,-0.346983966181928,-0.970791631624823,-0.434686537621056,-0.450836978722551,-0.977439876851111,1.08903646929903,1.22693103184139,0.4554698342286,0.471907013850543,-0.00493238254792044,0.000272228147720903,0.0130226068969828,-0.00402113265606713,0.0108903369932065
62,TRUE,2020-2024,1,-0.364823683901401,-0.970921660087996,-0.452763876875762,-0.445769869698618,-0.968728936500698,1.08278469861481,1.23066944261276,0.488986065488021,0.502188849111075,-0.00517173624213532,0.000272334969741052,0.0117687382546544,-0.0040716143078106,0.00959292547730129
63,TRUE,all,1,-0.271278139891532,-1.03365315009192,-0.413880843898511,-0.429619012906766,-0.9735119208995,0.996613711930735,1.20756821654889,0.379285003718216,0.449801206822979,-0.00501281683890641,-0.00116090249666554,0.0167440574900627,0.000456341106894671,-0.00307100319171625
63,TRUE,2004-2008,1,-0.306431159451807,-1.06199627463102,-0.449076681781201,-0.450806995881041,-0.955658270614006,0.994922094586959,1.22826514847842,0.456215204309393,0.51900598146367,-0.0055445567641634,-0.00127487100677848,0.0131929355164716,0.000434253215675935,-0.00255151277196054
63,TRUE,2009-2014,1,-0.269145952483962,-1.03668202941751,-0.411690029129998,-0.423081506419696,-0.971889540145855,0.999265035102199,1.20903750173978,0.37571310949581,0.446585484164086,-0.00498526028268874,-0.00117265051762575,0.0169126079726756,0.00046309102102938,-0.00301821969315417
63,TRUE,2015-2019,1,-0.241934573047889,-1.0186435254734,-0.350645187314233,-0.414267640391927,-0.988120343617713,1.00023073411309,1.19662486004437,0.278897493466705,0.359801340718014,-0.00466750847631277,-0.00110423536696107,0.02093179932782,0.00047214753816077,-0.00360183383159514
63,TRUE,2020-2024,1,-0.263533900876471,-1.01808253373036,-0.396726367540784,-0.428454063224306,-0.981776506987015,0.99144843061206,1.19832086430087,0.348990709684975,0.42264703678559,-0.00491475991244895,-0.00110216769759499,0.0179999375438857,0.000457546012001234,-0.00335872753748848
64,TRUE,all,1,-0.318416978439247,-1.01054523961056,-0.441447341991361,-0.431984251966425,-0.953532014749245,1.06066628604371,1.2162364226491,0.432893323573727,0.484703871108132,-0.00421084592696961,-0.00131808774341668,0.0136028148027398,-0.00144027702227032,-0.00353447231755604
64,TRUE,2004-2008,1,-0.349807061160118,-1.05505428163733,-0.462891366803941,-0.448741474935513,-0.936445525327736,1.07960888472937,1.24647964977649,0.498826304391151,0.539374273004314,-0.00461042886531807,-0.00152471131891959,0.0109651517192233,-0.00138422659479679,-0.00280145754118226
64,TRUE,2009-2014,1,-0.321427663484491,-1.01454793262304,-0.443799818415587,-0.440486163084857,-0.951479443291021,1.06225963454927,1.21879788898805,0.437928948944246,0.4888585538172,-0.00424488808262407,-0.00133556439879072,0.0133971774821013,-0.00141192990315468,-0.00342966748284712
64,TRUE,2015-2019,1,-0.294345256066447,-0.990520562548901,-0.403337742088348,-0.419349795737376,-0.963232401335985,1.05602389740272,1.20273613190581,0.359474515084308,0.422662468773172,-0.00396342787298164,-0.00123397493755114,0.0163053108974493,-0.00148208812694589,-0.00411076908329941
64,TRUE,2020-2024,1,-0.308685968823047,-0.989972593360171,-0.428403481872594,-0.417354520101789,-0.962728729176062,1.05050821931685,1.20446832508807,0.405382531780038,0.461528824016292,-0.0041058292465452,-0.00123175101968974,0.0146300865928561,-0.00148865896318204,-0.0040771628762303
65,TRUE,all,0.997663551401869,-0.314784302585181,-1.0691558471563,-0.44066012695327,-0.445620285183015,-0.965371263501848,1.04105441492173,1.27133517010032,0.428200777629947,0.481514159191651,-0.00724030523549301,0.00342275147511028,0.0176309434908945,0.00356500695438759,-0.00453714274085529
65,TRUE,2004-2008,0.997663551401869,-0.343311220604303,-1.1172396532583,-0.465702703773289,-0.461756670998944,-0.950067787078002,1.05498857603201,1.30597911995154,0.495595205698995,0.539320998600238,-0.00785232953218671,0.00389651181247719,0.0142476899656015,0.00342688002630492,-0.00382648826469666
65,TRUE,2009-2014,0.997663551401869,-0.308813581719704,-1.07998515496421,-0.436302941852008,-0.436387505244491,-0.962612863235729,1.04923921014169,1.27701810442968,0.420457062056491,0.474965190596515,-0.00712868072370667,0.00352540328279589,0.018056471216756,0.00364325464707627,-0.00439558333031611
65,TRUE,2015-2019,0.997663551401869,-0.292051771414853,-1.04355705249932,-0.396679293704878,-0.434947534226451,-0.975884589254244,1.03632824993546,1.25355485053795,0.348711075205147,0.41260993392646,-0.00683902864937786,0.0031898556658559,0.0213358469357542,0.00365541111218623,-0.00513806199422779
65,TRUE,2020-2024,0.997663551401869,-0.312233810087138,-1.03681314521112,-0.42990570046157,-0.448519868866346,-0.976384033487595,1.02551314073095,1.25244320911064,0.405075347914175,0.461313933170809,-0.00719202961426552,0.00313082541764399,0.0186478064254327,0.0035403201652287,-0.00516917100322723
66,TRUE,all,1,-0.319560873459851,-0.878360226484198,-0.456913621568994,-0.465700291814677,-1.07045899699911,0.925541611397212,1.08505015924904,0.451801865964,0.518007169700076,-0.0101555605759792,0.00853652046828289,0.0121851039102435,-0.0023055103945541,0.0169517716376657
66,TRUE,2004-2008,1,-0.339097567586992,-0.909650254165553,-0.465857279353844,-0.477022001014513,-1.04501959515279,0.931139135082501,1.09570055420623,0.498390750014043,0.562551880963651,-0.0109596124128713,0.00999895260834233,0.010007941092851,-0.00223678239494696,0.0146991104785783
66,TRUE,2009-2014,1,-0.317149928976274,-0.884382804687918,-0.457308988496223,-0.470260088617368,-1.07429131762343,0.930940433156071,1.08595969377595,0.454895086519837,0.520666098065389,-0.0100699965444058,0.0087911610789142,0.0121357016223942,-0.00227793319287786,0.0173093761942238
66,TRUE,2015-2019,1,-0.300561963445546,-0.864033641718838,-0.433791174917725,-0.457743090201732,-1.09890012768727,0.929436585341137,1.07967798254763,0.402583314061383,0.471449469028935,-0.00953941669686512,0.00797600308025662,0.0143254023946601,-0.00235332532943319,0.0197072398104269
66,TRUE,2020-2024,1,-0.321566501101022,-0.858659592243485,-0.450538045861812,-0.45705181143054,-1.06629164150726,0.913068655133744,1.08159427923039,0.430239372896785,0.498347496225298,-0.0102286632810681,0.00778099355052275,0.0128878614806021,-0.0023574615250362,0.0165681032015907
67,TRUE,all,1,-0.260397530095463,-1.10254684742404,-0.461411675580397,-0.428396725948041,-1.07307875408506,1.0016308257055,1.27143213904244,0.386344503192035,0.504114224147707,-0.00355947979273733,0.00107637883439364,0.010733595739702,0.00108363640552461,-0.00494231170377137
67,TRUE,2004-2008,1,-0.307559013633149,-1.11242421294668,-0.484507813981831,-0.470630802991807,-1.03701316553805,0.979813935546369,1.2840016941712,0.461288563056288,0.562741901557758,-0.00409806991452602,0.00110628899525466,0.00823313921833227,0.000977387310934872,-0.00399709948265907
67,TRUE,2009-2014,1,-0.259626607458248,-1.10705759927661,-0.46075549258117,-0.430198575713748,-1.06975008576002,1.00423844515417,1.2742637368998,0.384882266154913,0.502963556332209,-0.00355238455951889,0.00108996667877896,0.010778210532866,0.00107917579355439,-0.00484955221839673
67,TRUE,2015-2019,1,-0.226515888793285,-1.09632150837854,-0.412453295052721,-0.398592944987054,-1.1018442382272,1.01239005276417,1.26427311948654,0.290723109656845,0.428498693896731,-0.00328117802355078,0.00105782580608413,0.0134241845178331,0.00115666812800708,-0.00578429345640384
67,TRUE,2020-2024,1,-0.238009508249373,-1.09301327001632,-0.435014502246491,-0.399765777186184,-1.09979299779825,1.0064224492258,1.26317970298866,0.332263354173316,0.46141439783693,-0.00336860864722626,0.00104806172410564,0.0122962360994925,0.00115381872546843,-0.00572203540122894
68,TRUE,all,0.995049504950495,-0.300399748013021,-0.932980375083979,-0.460702685707671,-0.442773888092893,-1.01479969507759,0.925762234793703,1.13139539361616,0.389130588909091,0.49843056847669,-0.00988573566513148,0.00975823358058489,0.0140686654071838,0.00210313505729195,0.00410515214292728
68,TRUE,2004-2008,0.995049504950495,-0.326580817446887,-0.96157039220368,-0.473241231389544,-0.461054273400505,-0.993717572142617,0.920316561069482,1.146859944907,0.447775286119789,0.543955228427879,-0.0109229634683969,0.0109619464159596,0.0113279060422725,0.00201055448819978,0.00352813608073253
68,TRUE,2009-2014,0.995049504950495,-0.296267270513803,-0.943491201997342,-0.460277766753616,-0.441778712903708,-1.0134031505112,0.934011642356888,1.13479212101347,0.390375665379353,0.499604121980796,-0.0097512249532967,0.0101810761408754,0.0141200289653485,0.00210813465442077,0.00406431755269761
68,TRUE,2015-2019,0.995049504950495,-0.277291490794622,-0.918327028963233,-0.428650626640642,-0.432844424878185,-1.03449255846411,0.932496059994115,1.12344438894579,0.316959245618808,0.441622119711355,-0.00920154306812536,0.00920534551901356,0.0170270754107163,0.00215284834002225,0.00471928019796447
68,TRUE,2020-2024,0.995049504950495,-0.298023189823642,-0.908166967341298,-0.450337728571347,-0.433406069177448,-1.02226027608455,0.915467598271675,1.12256452626402,0.358355146673482,0.473923629192545,-0.00980763246829221,0.00884600418000109,0.0151806677108277,0.00215004625174807,0.00432947335120366
69,TRUE,all,1,-0.315991561494599,-0.940363785370985,-0.471101936029269,-0.458567457311912,-1.02173832635817,0.965746830164218,1.14685237802472,0.453576394772983,0.528324200560133,-0.00388935710705024,0.000653277023551564,0.00893392276872093,-0.00692438556650038,0.00966797498631317
69,TRUE,2004-2008,1,-0.346985754014862,-0.961111090324611,-0.482582532592212,-0.477439151873584,-0.997308789548393,0.95746372874171,1.16051315181937,0.502228298779732,0.571195398425765,-0.00433141375769251,0.000707841213577911,0.00724940719828,-0.00658814595998718,0.00793375592668619
69,TRUE,2009-2014,1,-0.319618269799708,-0.943081564257311,-0.473313693262061,-0.472697175312349,-1.02166901723334,0.965225910421759,1.14843442540546,0.459240134286535,0.533307034099886,-0.00393364929679697,0.000660129831791837,0.00874590742972558,-0.00667327982304912,0.00966261189559151
69,TRUE,2015-2019,1,-0.292270017707036,-0.930259010785552,-0.445801205196947,-0.444774771184709,-1.0418816592497,0.972099786935036,1.1399945497229,0.399874022616159,0.481259416640096,-0.0036328818090451,0.000628557826933804,0.0105322638733042,-0.00716620188181015,0.011327406920878
69,TRUE,2020-2024,1,-0.305542881058533,-0.930078214710629,-0.460753392240553,-0.435287855604766,-1.02745309965578,0.965665929447446,1.14155878435252,0.428899604823479,0.506695641104055,-0.00376987324748819,0.000628126319504666,0.00967021604847338,-0.00733086446527139,0.010118568231168
70,TRUE,all,1,-0.344077809312183,-1.09375234525044,-0.439898569390911,-0.455955355344539,-1.04210994297938,1.13471347400509,1.31333789716236,0.478873022124863,0.489810006737329,-0.00450734857490269,-0.00119526374824459,0.0151341908665141,-0.00127350768859148,-0.00571137039769993
70,TRUE,2004-2008,1,-0.372438079710828,-1.14586012828983,-0.462275862548464,-0.465861418122361,-1.01443484172511,1.16163676556054,1.35285504426948,0.540532011590126,0.544083444951178,-0.00485576677865261,-0.0013634978479288,0.0124045200780454,-0.00124205650673079,-0.00474683171233365
70,TRUE,2009-2014,1,-0.344757384933754,-1.09260792560763,-0.439717485893145,-0.453845435950742,-1.0392843804808,1.13373657274183,1.31274990199516,0.478234240486389,0.489170427970421,-0.00451492942553828,-0.00119174575855602,0.0151505524283317,-0.00128017077466537,-0.00560636043266402
70,TRUE,2015-2019,1,-0.321207443866479,-1.06776841660105,-0.400772042622666,-0.452289475326818,-1.06292734736932,1.12436046105578,1.29382087750694,0.407882540099488,0.426190778827131,-0.00427005739414578,-0.00111735899902029,0.0181024668313661,-0.00128507678015147,-0.00652720048639745
70,TRUE,2020-2024,1,-0.336450912027905,-1.07459769385223,-0.429232404638039,-0.45178595546016,-1.05875476605209,1.12443054689704,1.30034518152086,0.457521432337534,0.470754833673259,-0.00442448824694482,-0.00113743104100613,0.0160391878033205,-0.00128666301953669,-0.00635796680366136
71,TRUE,all,1,-0.263337966168624,-1.10643462008702,-0.450433279992952,-0.422712574853913,-1.08816108673523,1.08334968121529,1.2632138966391,0.432069180006939,0.502689729462193,-0.00203816925269966,-0.00431546379312298,0.0096906302448258,0.0015459972774479,-0.00331868789950656
71,TRUE,2004-2008,1,-0.303507509934421,-1.13541400595792,-0.479601527434869,-0.465896690647052,-1.05920139162963,1.08857790288928,1.28761192968239,0.505520714778128,0.567513335871058,-0.00225290469862921,-0.00470433805743744,0.00762309988562023,0.00139464729099722,-0.00285223824335601
71,TRUE,2009-2014,1,-0.265213360486508,-1.10734981872125,-0.45221156414772,-0.42362693990005,-1.08484590914602,1.08334902341351,1.26401151593632,0.435459701339948,0.505680803199091,-0.00204696251195759,-0.00432741171795587,0.00959709772044677,0.00154284183729716,-0.00326313860646933
71,TRUE,2015-2019,1,-0.23578904934699,-1.08694982344517,-0.402537921311725,-0.38904963973648,-1.11181211929607,1.07861488946031,1.24800668801654,0.34918266541056,0.429670185835444,-0.00191957939240716,-0.00406649751934442,0.0118131273647978,0.00166098533491796,-0.00372934893683286
71,TRUE,2020-2024,1,-0.245531526108915,-1.09792995404189,-0.425649333874614,-0.402213354596798,-1.10411394454948,1.08319703292884,1.25592111864669,0.387435272783923,0.463353382248015,-0.00195941054990407,-0.00420551421124982,0.0108589432990511,0.00161627805191324,-0.00359304262261001
72,TRUE,all,1,-0.264209466258982,-0.955588062916986,-0.44116286544029,-0.428049510986657,-0.922931011182334,0.940028977935144,1.10902735206413,0.41469732158881,0.490615262586744,-0.00568547624139842,0.00636605044200551,0.013113013523227,0.00399632181084391,-0.0047416869145967
72,TRUE,2004-2008,1,-0.294506134632403,-0.981054266001271,-0.46920599746923,-0.44580628845785,-0.912913862390782,0.939460492911918,1.12208183519258,0.479870402730565,0.551492778195707,-0.0061848697363032,0.00719059116372785,0.0105596144442281,0.00383635917341095,-0.00392322877750686
72,TRUE,2009-2014,1,-0.262313150798648,-0.961717538686454,-0.440494883000782,-0.42926180044397,-0.921874851555327,0.944190307700764,1.1113671416349,0.41407530462996,0.489951049026491,-0.00565805060525288,0.00655400062262192,0.0131592585153018,0.00398546082715236,-0.00463442259112524
72,TRUE,2015-2019,1,-0.23984258834829,-0.943005347619529,-0.396264825527753,-0.409558690712733,-0.928689283673268,0.943463516023271,1.10276658167703,0.340444280952595,0.422147469296431,-0.00535924743716251,0.0060004003623243,0.0157878145772216,0.00416100067803743,-0.0054787793209675
72,TRUE,2020-2024,1,-0.259110201466728,-0.938127074034087,-0.427334822874869,-0.425861758248388,-0.927190698927149,0.93338394558744,1.10214229868914,0.388482126482868,0.46659778227081,-0.00561257774611811,0.00586574978931488,0.0140165436854348,0.00401590106624924,-0.005255777153197
73,TRUE,all,1,-0.335178951737548,-1.01284760899021,-0.417836152022442,-0.471294148689821,-0.952252524814655,1.11424749929544,1.21977738247249,0.470797561500543,0.467579252127062,-0.00557733384887638,0.00124848998711674,0.015979885423488,-0.00129687838568733,-0.00422823830093115
73,TRUE,2004-2008,1,-0.362334052057187,-1.05675763191864,-0.443845058242533,-0.479431341298245,-0.938528924299546,1.1431597107541,1.24900081781124,0.532565274448234,0.525337867678906,-0.00598563918469801,0.00144550430146655,0.0131398691713488,-0.00126999163544637,-0.0034942687547591
73,TRUE,2009-2014,1,-0.333875274929822,-1.01966539951339,-0.417735383429325,-0.469037176539198,-0.949930879802237,1.12028174530316,1.22316678817063,0.470993827866897,0.467841698231634,-0.00555956572838432,0.00127739821019426,0.0159884074553429,-0.00130430159082764,-0.00408597950843007
73,TRUE,2015-2019,1,-0.313133165138432,-0.990139820886608,-0.374386145205262,-0.470079895391302,-0.961012821589582,1.10289955157577,1.20510461549416,0.398603537976379,0.399262843644271,-0.0052953587329637,0.00115673113503999,0.0191196009235896,-0.0013008738666443,-0.00484909693094139
73,TRUE,2020-2024,1,-0.330361233018914,-0.988463460772345,-0.406603927319891,-0.466713864826347,-0.960855841939458,1.09662857808864,1.20680732738459,0.449725800725874,0.447567375348166,-0.00551240222926189,0.0011502333469627,0.0168803094318312,-0.00131192811999762,-0.00483665946451847
74,TRUE,all,1,-0.299035203963607,-0.945382385457755,-0.45071170230722,-0.438785134125321,-1.00171178301879,0.897237377817337,1.14540843992378,0.432369815472903,0.50442963431859,-0.00975406427104877,0.0106442412814034,0.0153269905079801,0.00336964185746293,-0.00395167493522789
74,TRUE,2004-2008,1,-0.325099110377928,-0.967333671480825,-0.468916190299838,-0.430907672215289,-0.975371533653144,0.884967709003625,1.15791560590341,0.480222557163289,0.553273706904239,-0.0107412774122683,0.011514046829616,0.0125042386541127,0.00343249565807607,-0.0031549154057509
74,TRUE,2009-2014,1,-0.29480447534708,-0.953817396966516,-0.448271941961456,-0.439447646966898,-0.999272417155944,0.902869278910992,1.14843167145939,0.428984986100978,0.500728587164104,-0.00962121390988345,0.0109691436541709,0.0155799643519569,0.00336433820094778,-0.00386956538907059
74,TRUE,2015-2019,1,-0.276307363719355,-0.934486008067162,-0.414979060271763,-0.44048412032022,-1.02201490709811,0.906898700509867,1.13897391069556,0.371717483212033,0.44485868744175,-0.00910147693907601,0.0102414142185012,0.0183983467433821,0.00335603524004236,-0.00470107745774466
74,TRUE,2020-2024,1,-0.296768195450784,-0.925101923839247,-0.442877001101131,-0.444176420785375,-1.01767550273726,0.892083516555445,1.13734697703578,0.415100065010196,0.487912511959122,-0.00968213526058716,0.0099094216344184,0.0161051746559917,0.00332640039405765,-0.00453114060156381
75,TRUE,all,1,-0.246571526453194,-1.0858262904252,-0.445236493792362,-0.394599663979154,-0.989198571308933,0.970151592895418,1.25566279214837,0.367594096716839,0.484537338839771,-0.00497634190595815,0.00168586771672813,0.0129098234716855,0.00498177478646919,-0.00200274049701407
75,TRUE,2004-2008,1,-0.283672897142151,-1.11366116412623,-0.47513179589409,-0.425995604436943,-0.968443172066755,0.96110968976546,1.27782738049276,0.44334110559644,0.549361401085128,-0.00555704528782142,0.00182341973855088,0.0100700319073853,0.00464890226729134,-0.00161827917733983
75,TRUE,2009-2014,1,-0.248178372077857,-1.09107975321965,-0.446615412958435,-0.405390370799084,-0.986563255750792,0.97172675823848,1.25910937451739,0.370074524740351,0.486666190006129,-0.00499768844537658,0.00171123097874378,0.0128142690895007,0.00486813091473864,-0.00194831700059432
75,TRUE,2015-2019,1,-0.218667783978905,-1.07247462402691,-0.394728274614671,-0.365237577787488,-1.00430251478406,0.976797157561553,1.24499135567592,0.27898612835542,0.409615529359563,-0.00464373707079998,0.00162269705545321,0.0158506845605785,0.00528757253473052,-0.00234772411037946
75,TRUE,2020-2024,1,-0.234043896846832,-1.06871505524436,-0.424744982271048,-0.375750395828,-1.00046771094704,0.968540324892507,1.24403693792015,0.329022751315199,0.451889957177092,-0.00481871186818015,0.00160524839921652,0.0142041107646379,0.00517861819664526,-0.00225476218147375
76,TRUE,all,1,-0.291423602541579,-0.895630458507204,-0.442962100380528,-0.410241271650636,-1.06257203716128,0.88761474389488,1.0873641726959,0.394382764456794,0.485696092649925,-0.0099758933453777,0.00969999702205027,0.015496103511881,0.00206002517184502,0.00123890357487978
76,TRUE,2004-2008,1,-0.311901421401594,-0.920809545906512,-0.459624743472221,-0.411167938698366,-1.03577873129067,0.883160477282911,1.09688879941066,0.449136421426931,0.534230592953584,-0.0107562729968241,0.010912380375167,0.0127565431653454,0.00205576645692755,0.00105661716049613
