param,est,se_delta
feC_宁夏,-0.234686092341042,0.0271056304643933
feC_安徽,-0.685773492127545,0.0218932985678539
feC_山东,-0.44070161831865,0.0233277385149354
feC_山西,-0.260205247531478,0.025736095222202
feC_广西,-0.257552921636759,0.0252081011630424
feC_新疆,-0.239974271671912,0.0370799314515327
feC_江苏,-0.502836202816436,0.0219175194937971
feC_河北,-0.46262518537543,0.0226287291569302
feC_河南,-0.591178564300807,0.0222672114140233
feC_湖北,-0.311311764108806,0.0223293375469316
feC_甘肃,0.189499638598559,0.0306464029978512
feC_福建,-0.205679126080283,0.098407592349023
feC_贵州,-0.0828074890332704,0.0232629631244584
feC_辽宁,-0.494029380196534,0.0222227386205871
feC_重庆,-0.131770920819316,0.0224382666762272
feC_陕西,-0.162656079263072,0.021669843694108
feC_黑龙江,-0.761187848991854,0.0222106113112568
