param,est,se_delta
fe2_北京,0.104613423980329,0.0186538541580596
fe2_四川,-0.0990844605378058,0.0151377558888713
fe2_天津,0.143312535482315,0.018996959885722
fe2_宁夏,0.0202187049014404,0.0147325207092341
fe2_安徽,0.0299397515372277,0.0151551255739926
fe2_山东,0.0607480649991679,0.0158384167465764
fe2_山西,0.0870992606274985,0.0149732196599338
fe2_新疆,0.0798041088883396,0.0161690330061295
fe2_江苏,0.0231270556760743,0.0150850303207322
fe2_河北,0.0706431955348486,0.0154693004025284
fe2_河南,0.0304631523371077,0.0155874412848053
fe2_湖北,0.0135913551924568,0.0143928142784482
fe2_甘肃,0.00137512782641785,0.0148282710514557
fe2_贵州,-0.11030920421229,0.0283376529529756
fe2_重庆,-0.187703918598901,0.0220166097005139
fe2_陕西,0.0457109137648929,0.0149524772333127
fe2_青海,-0.10102858976839,0.0230602312755384
fe2_黑龙江,0.0804560474453774,0.0151598148373126
fe3_云南,-0.166590552087747,0.0124063509998965
fe3_内蒙古,-0.0161475062843201,0.0106347470633067
fe3_北京,-0.0463052526030283,0.0133304734406205
fe3_四川,-0.165887330909235,0.0107808274598893
fe3_天津,0.000983887138488307,0.0135766710995718
fe3_宁夏,-0.0701519266165077,0.0103826780698981
fe3_安徽,0.0100927962597182,0.0107688774441718
fe3_山东,-0.0298335872307477,0.0111735680270953
fe3_山西,-0.060313346951251,0.0104905615352083
fe3_新疆,-0.037002721049565,0.0111177794735156
fe3_江苏,-0.011688969456238,0.0107173930033054
fe3_河北,-0.0406691773436041,0.0109676940294392
fe3_河南,-0.0251622482218642,0.0110438624792876
fe3_湖北,-0.0525196755554941,0.0102291588776968
fe3_甘肃,-0.120511698816068,0.0105033543573764
fe3_贵州,-0.156780184413342,0.019993453413536
fe3_重庆,-0.198790908164768,0.0151409189207125
fe3_陕西,-0.0761813596820469,0.0105963081904841
fe3_青海,-0.221586961165185,0.0165091164560351
fe3_黑龙江,-0.0510695876635505,0.0107667802755016
fe4_云南,-0.0266346023955864,0.00945412093275491
fe4_内蒙古,-0.0012663208889993,0.0085920683535821
fe4_北京,0.000331780449128192,0.0101192472912999
fe4_四川,-0.0389431547787977,0.00832933618231845
fe4_天津,0.00733043027588482,0.0102896376514537
fe4_宁夏,-0.000485078835273377,0.00831860310120837
fe4_安徽,-0.00205621751043552,0.00839630849950695
fe4_山东,-0.0541819247560316,0.00880631616838512
fe4_山西,-0.0283733791094764,0.00847371959210774
fe4_新疆,0.00353641581384698,0.00898676464864494
fe4_江苏,0.00216292482345076,0.00837509024671784
fe4_河北,-0.0362708987495828,0.00864975232664599
fe4_河南,-0.0386806545719633,0.00870142954501452
fe4_湖北,0.000468527707268759,0.00804462183949483
fe4_甘肃,-0.0245274025891635,0.00827768526026129
fe4_贵州,-0.00716416062583542,0.0148437756405912
fe4_重庆,-0.0348206210220146,0.0115444181918669
fe4_陕西,-0.0634178628420354,0.00835464592704039
fe4_青海,-0.00161688689626868,0.0122964025030798
fe4_黑龙江,0.177719806311886,0.00840912121615219
feC_云南,0.51741023949296,0.0645801388698351
feC_内蒙古,0.760167520821218,0.0565260106318355
feC_北京,0.557326293903603,0.0680970353303944
feC_四川,0.570863648246987,0.0563960716300922
feC_天津,0.451589282049195,0.0704262192016905
feC_宁夏,0.74608377922451,0.0550578567364503
feC_安徽,0.259440019704059,0.0582566387225447
feC_山东,0.605834543781557,0.0608801858158503
feC_山西,0.627627546750506,0.0551438894977787
feC_新疆,0.671376499009288,0.0591343116540974
feC_江苏,0.3398744442426,0.0578137720787372
feC_河北,0.670393853714348,0.0596929710664807
feC_河南,0.424343452201391,0.0603289381341294
feC_湖北,0.193748519593114,0.0542552418019638
feC_甘肃,0.822164143074297,0.0556743446410748
feC_贵州,0.415445921806134,0.107279280696181
feC_重庆,0.420223434926093,0.0749360420749227
feC_陕西,0.667529570635481,0.0567218925306014
feC_青海,0.737109039543128,0.0815068218841274
feC_黑龙江,-0.277198889828335,0.0566672984256344
