model,margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor,demand_good_name,shock_good_name
QUAIDS NLSUR-CF,latent,marshallian,9,2,-0.996361580341704,-0.31258899,-0.30987033,-0.42293626,11.331435,-0.87154752,-0.23801009,-0.13803884,1.0,0.0,-361.38937,-0.088023044,2438,0.77866495,0,干果及制品,豆类及加工品
QUAIDS NLSUR-CF,latent,hicksian,9,2,-0.8347584253205411,-0.25889623,-0.25588691,-0.32653043,10.464242,-0.74584144,-0.15595038,-0.076591901,1.0,0.0053322394,-342.04318,-0.037763309,2438,0.77866495,0,干果及制品,豆类及加工品
QUAIDS NLSUR-CF,latent,marshallian,1,3,-0.201417844054296,-0.24563849,-0.24024272,-0.19960436,0.072647288,-0.29939821,-0.18334351,-0.12508541,1.0,0.0,-0.68528521,-0.052356247,2438,0.77866495,0,主食及加工品,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,1,3,0.0524138266748563,0.034320612,0.036912967,0.053839449,0.066418342,-0.020044809,0.050558664,0.13868693,0.18580803,0.45118949,-0.39413947,0.22429757,2438,0.77866495,0,主食及加工品,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,2,3,0.0714291817390941,0.033052865,0.035096556,0.055830941,0.33182102,-0.0017264389,0.049671616,0.10923284,0.10418376,0.49917966,-0.22073214,14.220671,2438,0.77866495,0,豆类及加工品,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,2,3,0.0738912005458249,0.12685424,0.12849593,0.15192354,1.891609,0.0045776544,0.17383364,0.28331143,0.096390486,0.066037737,-77.178215,0.41093761,2438,0.77866495,0,豆类及加工品,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,3,3,-0.4204976538473719,-0.432468,-0.43268317,-0.42472237,0.1455415,-0.56505549,-0.45751417,-0.22316033,0.98236257,0.0094339624,-0.67563564,0.63617456,2438,0.77866495,0,畜禽肉,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,3,3,-0.0787738820199568,-0.093142308,-0.094307356,-0.082910649,0.092532396,-0.1496435,-0.11284197,0.036108755,0.84495491,0.16160788,-0.17070338,0.81451756,2438,0.77866495,0,畜禽肉,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,4,3,-0.1827311457466274,-0.19762783,-0.19570062,-0.17350654,0.19886939,-0.250833,-0.16969275,-0.092949197,0.99917966,0.017637407,-6.4809084,0.04160358,2438,0.77866495,0,蛋类及制品,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,4,3,0.065874617985105,0.11511828,0.11318725,0.078733243,0.26630542,-0.016697846,0.087618187,0.17008483,0.12756358,0.2116489,-9.4364405,0.27231333,2438,0.77866495,0,蛋类及制品,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,5,3,-0.804836012801412,-0.60955775,-0.60144138,-0.6718896,1.9666516,-1.1051996,-0.5507955,-0.34046975,1.0,0.0,-64.792259,-0.20547526,2438,0.77866495,0,奶类,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,5,3,-0.5204229989713961,-0.33336455,-0.32461298,-0.3890231,1.9672804,-0.84642231,-0.26280314,-0.03489767,0.9528302,0.11074651,-65.27224,0.1115863,2438,0.77866495,0,奶类,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,6,3,-9.563869831834204,-0.89989841,-0.90105003,-2.0653934,273.50555,-4.5268559,-1.0249815,-0.58986735,1.0,0.0,-13395.966,-0.35739219,2438,0.77866495,0,水产品及制品,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,6,3,-6.255068470883086,-0.3025783,-0.30312333,-1.1482083,187.49463,-2.8417308,-0.4335883,-0.067776278,0.96841675,0.066447906,-9187.4385,0.13251747,2438,0.77866495,0,水产品及制品,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,7,3,0.1222291831880366,0.1075616,0.10545066,0.1110394,0.21655536,0.043371104,0.095402986,0.21290928,0.0,0.14643151,0.0016853033,7.5426502,2438,0.77866495,0,油脂,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,7,3,0.2374532956596075,0.22528307,0.22735722,0.24346945,0.135737,0.16934472,0.2460449,0.31576458,0.0061525842,0.0020508613,-3.5602405,0.42759126,2438,0.77866495,0,油脂,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,8,3,-0.224496999651447,-0.21299586,-0.21118422,-0.21449766,0.16573733,-0.30822155,-0.19584082,-0.14766309,1.0,0.00082034455,-4.5783424,-0.032512192,2438,0.77866495,0,蔬菜及制品,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,8,3,-0.0026643618333166,0.06528648,0.063478068,0.013553188,0.2892251,-0.10380345,0.026309446,0.1279766,0.37612799,0.40894175,-8.7537851,0.24816892,2438,0.77866495,0,蔬菜及制品,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,9,3,-0.2562416633716498,0.033995181,0.028968716,-0.1126821,5.2067657,-0.32069364,-0.063853309,0.095623143,0.69319111,0.26907301,-180.6931,123.56842,2438,0.77866495,0,干果及制品,畜禽肉
QUAIDS NLSUR-CF,latent,hicksian,9,3,0.7536005275855807,0.49065417,0.48784479,0.49409291,6.4085407,0.28547946,0.4299714,0.75566137,0.0028712058,0.0020508613,-0.87816215,226.98441,2438,0.77866495,0,干果及制品,畜禽肉
QUAIDS NLSUR-CF,latent,marshallian,1,4,0.0030759535305998,0.0017452433,0.0017613542,0.0030480472,0.0023377149,0.00045829659,0.0028229908,0.0060170093,0.056603774,1.0,-0.0055258232,0.014949758,2438,0.77866495,0,主食及加工品,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,1,4,0.0398425931190232,0.045792244,0.045345079,0.039906751,0.012537475,0.022951275,0.04021205,0.055499438,0.0016406891,0.78753078,-0.0035593966,0.074210323,2438,0.77866495,0,主食及加工品,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,2,4,0.2782544325102013,0.20885304,0.20463873,0.19064711,2.0547364,0.086414687,0.14084744,0.35028049,0.0,0.0,0.050923552,83.177071,2438,0.77866495,0,豆类及加工品,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,2,4,0.2815425009932463,0.22407643,0.22067133,0.20518273,1.7860208,0.11580881,0.16362071,0.34375787,0.0,0.0,0.074768625,72.949234,2438,0.77866495,0,豆类及加工品,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,3,4,-0.0367948468128603,-0.03323533,-0.033386663,-0.036429856,0.01072439,-0.050085377,-0.03394701,-0.026942406,1.0,0.89950782,-0.13406934,-0.019047229,2438,0.77866495,0,畜禽肉,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,3,4,0.0128442292625274,0.017505772,0.017310997,0.012887246,0.011133697,-0.0018356045,0.013731091,0.025818938,0.12756358,1.0,-0.02489146,0.046865571,2438,0.77866495,0,畜禽肉,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,4,4,-0.1815474409188451,-0.35498968,-0.35555008,-0.22925927,0.92593652,-0.48229688,-0.29918322,0.13614315,0.84044302,0.0414274,-0.61165595,32.855209,2438,0.77866495,0,蛋类及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,4,4,-0.1443282199037352,-0.30446541,-0.30648598,-0.19262373,0.92020082,-0.42840222,-0.26195335,0.15665148,0.83100903,0.044708777,-0.55048376,32.848633,2438,0.77866495,0,蛋类及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,5,4,0.0049588649617571,0.0079101361,0.0075059966,0.0042862464,0.013907376,-0.00030062415,0.0026720003,0.011282989,0.12469237,0.99425757,-0.11124276,0.35753986,2438,0.77866495,0,奶类,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,5,4,0.0458247118116604,0.048221756,0.048374929,0.045497019,0.015257092,0.028451428,0.045447152,0.061527207,0.0,0.63822806,0.002438473,0.26570314,2438,0.77866495,0,奶类,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,6,4,-1.849487284953145,-0.20620456,-0.20539707,-0.42479867,50.906071,-0.91968083,-0.21474539,-0.12166522,1.0,0.0,-2488.7825,-0.071479008,2438,0.77866495,0,水产品及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,6,4,-1.422599390639575,-0.11492989,-0.11381772,-0.29034609,40.131508,-0.6782288,-0.12723331,-0.051759016,1.0,0.08777687,-1960.4285,-0.013807137,2438,0.77866495,0,水产品及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,7,4,-0.0848456138712795,-0.075662456,-0.074251346,-0.078149848,0.13098341,-0.12485314,-0.068054654,-0.048511833,1.0,0.13248564,-4.8149719,-0.026717087,2438,0.77866495,0,油脂,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,7,4,-0.0674285408046845,-0.056228831,-0.054160748,-0.058076493,0.17705408,-0.11908732,-0.047111563,-0.013536754,0.98113209,0.52173913,-5.472826,0.020089529,2438,0.77866495,0,油脂,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,8,4,-0.047353808372588,-0.038581237,-0.038351528,-0.044788804,0.043635119,-0.066482127,-0.040150404,-0.028733591,1.0,0.70426577,-1.2941082,-0.014943529,2438,0.77866495,0,蔬菜及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,8,4,-0.0148245988393521,0.0057684681,0.0053109271,-0.011501753,0.063706867,-0.048026856,-0.0068261479,0.019564802,0.5758819,0.90730107,-1.9085476,0.049575318,2438,0.77866495,0,蔬菜及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,9,4,-0.2159620646497815,-0.057166174,-0.056727976,-0.086387038,2.4098382,-0.18217236,-0.047957014,-0.024611585,1.0,0.52173913,-78.201958,-0.013993327,2438,0.77866495,0,干果及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,hicksian,9,4,-0.0432526512691777,0.011876122,0.0123391,0.0050931689,1.1733034,-0.036919907,0.014709455,0.04000131,0.25799835,0.89417553,-40.260117,0.35444629,2438,0.77866495,0,干果及制品,蛋类及制品
QUAIDS NLSUR-CF,latent,marshallian,1,5,-0.0253215443893348,-0.031760909,-0.031101838,-0.025146952,0.010422644,-0.039382536,-0.023678984,-0.013343876,1.0,0.97744054,-0.087337621,-0.0016566546,2438,0.77866495,0,主食及加工品,奶类
QUAIDS NLSUR-CF,latent,hicksian,1,5,0.0216491689720718,0.01412471,0.014577372,0.021462614,0.024508558,-0.0085663786,0.019219035,0.055523235,0.18006563,0.85890073,-0.036500197,0.10432992,2438,0.77866495,0,主食及加工品,奶类
QUAIDS NLSUR-CF,latent,marshallian,2,5,-0.0746481751040889,-0.061042249,-0.060244992,-0.05446656,0.46587214,-0.1027963,-0.042499024,-0.020478517,0.99917966,0.61156684,-18.808632,0.0022946687,2438,0.77866495,0,豆类及加工品,奶类
QUAIDS NLSUR-CF,latent,hicksian,2,5,-0.0773946550224057,-0.045867119,-0.044707406,-0.036844525,0.96456426,-0.11200426,-0.021055536,0.027184961,0.6981132,0.70631665,-39.260662,0.093089297,2438,0.77866495,0,豆类及加工品,奶类
QUAIDS NLSUR-CF,latent,marshallian,3,5,-0.1148602469928238,-0.10408998,-0.10461432,-0.11400855,0.029735154,-0.15322517,-0.10787386,-0.084560327,1.0,0.0,-0.34004623,-0.062230233,2438,0.77866495,0,畜禽肉,奶类
QUAIDS NLSUR-CF,latent,hicksian,3,5,-0.0504160605394445,-0.047688503,-0.048255723,-0.049838755,0.036173638,-0.098591261,-0.045654796,-0.0092650857,0.9528302,0.55578345,-0.30230716,0.047083221,2438,0.77866495,0,畜禽肉,奶类
QUAIDS NLSUR-CF,latent,marshallian,4,5,0.0131086076551505,0.0013704168,0.0018523821,0.012234251,0.019468132,-0.0011089575,0.0093356222,0.031061562,0.15053323,0.97538966,-0.012496718,0.490713,2438,0.77866495,0,蛋类及制品,奶类
QUAIDS NLSUR-CF,latent,hicksian,4,5,0.0584251955939874,0.051883791,0.052071515,0.058186308,0.024292666,0.029201645,0.056069016,0.090800822,0.0,0.40196884,0.0025453316,0.16902526,2438,0.77866495,0,蛋类及制品,奶类
QUAIDS NLSUR-CF,latent,marshallian,5,5,0.4944652200953742,0.18862684,0.16953455,0.25465831,3.5823286,-0.36967728,0.033812065,1.0469685,0.47251844,0.088597208,-0.61986989,118.80992,2438,0.77866495,0,奶类,奶类
QUAIDS NLSUR-CF,latent,hicksian,5,5,0.5484616196095659,0.23875698,0.21937791,0.30843323,3.5745945,-0.28213543,0.083000675,1.0742879,0.41837573,0.10295324,-0.47584936,118.80895,2438,0.77866495,0,奶类,奶类
QUAIDS NLSUR-CF,latent,marshallian,6,5,-1.890312734477695,-0.17463578,-0.17442434,-0.38736039,55.034733,-0.83407313,-0.19008538,-0.10745732,1.0,0.0,-2694.5688,-0.067497216,2438,0.77866495,0,水产品及制品,奶类
QUAIDS NLSUR-CF,latent,hicksian,6,5,-1.124256855538933,-0.075789243,-0.075318292,-0.21286295,32.616535,-0.52458882,-0.083576374,-0.0053021153,0.92616898,0.35233799,-1594.9252,0.071745299,2438,0.77866495,0,水产品及制品,奶类
QUAIDS NLSUR-CF,latent,marshallian,7,5,-0.0153428382379203,-0.014334984,-0.014405902,-0.014935335,0.024704028,-0.032402478,-0.01382717,0.00040207343,0.89253485,0.96513534,-0.91800714,0.19317067,2438,0.77866495,0,油脂,奶类
QUAIDS NLSUR-CF,latent,hicksian,7,5,0.0068327026956425,0.0065146992,0.0073289401,0.010450698,0.079991423,-0.028713146,0.011651498,0.045809425,0.32731748,0.88433141,-2.4478471,0.10281923,2438,0.77866495,0,油脂,奶类
QUAIDS NLSUR-CF,latent,marshallian,8,5,-0.0125064584536288,-0.015557367,-0.015399301,-0.011753069,0.019828608,-0.021428302,-0.012725555,0.00026695375,0.89458573,0.99138635,-0.5901612,0.040210158,2438,0.77866495,0,蔬菜及制品,奶类
QUAIDS NLSUR-CF,latent,hicksian,8,5,0.0285832318668539,0.029638207,0.029493794,0.029771475,0.035550646,-8.4203057e-05,0.029079558,0.06094088,0.10090238,0.77973747,-0.8434723,0.10918193,2438,0.77866495,0,蔬菜及制品,奶类
QUAIDS NLSUR-CF,latent,marshallian,9,5,-0.0954970572460332,-0.01497844,-0.015377101,-0.044403549,0.95300311,-0.10279597,-0.023183506,-0.0026719475,0.93765384,0.79368335,-38.896942,0.18075557,2438,0.77866495,0,干果及制品,奶类
QUAIDS NLSUR-CF,latent,hicksian,9,5,0.0918189986427583,0.061475296,0.062087528,0.071746998,0.40921229,0.03710172,0.067506231,0.10743814,0.0012305168,0.25840855,-0.070786178,14.179078,2438,0.77866495,0,干果及制品,奶类
QUAIDS NLSUR-CF,latent,marshallian,1,6,-0.0669224595600349,-0.087235183,-0.085313424,-0.066428103,0.02912371,-0.10518035,-0.062297273,-0.034011535,0.99835932,0.31870386,-0.24439481,0.013094333,2438,0.77866495,0,主食及加工品,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,1,6,-0.013174600702214,-0.026130524,-0.02463272,-0.013118844,0.031753644,-0.052260727,-0.014953505,0.031247435,0.69155043,0.85561937,-0.14772086,0.081387132,2438,0.77866495,0,主食及加工品,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,2,6,-0.3958796669394872,-0.31529596,-0.3074697,-0.25656065,3.3434162,-0.51681566,-0.18063052,-0.091480061,1.0,0.0041017225,-130.93648,-0.031218348,2438,0.77866495,0,豆类及加工品,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,2,6,-0.4019936030080939,-0.30118704,-0.29350081,-0.24192853,3.8352904,-0.5353297,-0.15406054,-0.055067614,0.99056602,0.087366693,-157.23004,0.032505091,2438,0.77866495,0,豆类及加工品,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,3,6,-0.1664162681742825,-0.14199539,-0.14306375,-0.16469875,0.050060708,-0.22947884,-0.15506974,-0.11854083,1.0,0.0,-0.56756836,-0.086342596,2438,0.77866495,0,畜禽肉,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,3,6,-0.0937411870185572,-0.06598825,-0.066907585,-0.092422478,0.064747348,-0.17392565,-0.08813674,-0.020436589,0.96841675,0.29163247,-0.53109276,0.042563092,2438,0.77866495,0,畜禽肉,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,4,6,-0.2726484970509259,-0.23372895,-0.23140918,-0.25752783,0.30255058,-0.37004471,-0.2388612,-0.17064692,1.0,0.0,-10.840569,-0.07744354,2438,0.77866495,0,蛋类及制品,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,4,6,-0.2194921539467748,-0.16206859,-0.16021098,-0.20350479,0.32552034,-0.33542684,-0.17594276,-0.10813507,1.0,0.0041017225,-11.802108,-0.021219118,2438,0.77866495,0,蛋类及制品,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,5,6,-0.2241694188290629,-0.17480116,-0.17193303,-0.18715844,0.54211789,-0.30566463,-0.15402232,-0.09402401,1.0,0.0,-17.768177,-0.055818193,2438,0.77866495,0,奶类,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,5,6,-0.1639716492141458,-0.10802809,-0.10538125,-0.12753454,0.5476408,-0.26312399,-0.097974315,-0.007418755,0.92616898,0.26579162,-17.837524,0.05540894,2438,0.77866495,0,奶类,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,6,6,15.07548593407557,0.75508732,0.7462588,2.6214972,441.36243,-0.0014670405,0.81185406,6.9522672,0.10049221,0.064397044,-0.3636601,21562.066,2438,0.77866495,0,水产品及制品,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,6,6,15.20372999706609,0.89950651,0.89003068,2.7494974,441.36044,0.17263708,0.93912739,7.0255527,0.022149302,0.026661199,-0.13421984,21562.135,2438,0.77866495,0,水产品及制品,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,7,6,-0.2673282471905488,-0.28842664,-0.27937776,-0.24070068,0.47583544,-0.39673197,-0.21309401,-0.1300963,1.0,0.0,-13.723375,-0.064218417,2438,0.77866495,0,油脂,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,7,6,-0.2428572950724266,-0.26097941,-0.25078738,-0.21248178,0.54661304,-0.39040637,-0.18201347,-0.084205993,0.99753898,0.025020508,-15.032401,0.025990246,2438,0.77866495,0,油脂,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,8,6,-0.0180506633364391,-0.033569247,-0.033003487,-0.018052807,0.028902173,-0.043072797,-0.022055604,0.014875605,0.79163247,0.92247742,-0.43808714,0.30266187,2438,0.77866495,0,蔬菜及制品,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,8,6,0.0307144349275767,0.030764665,0.031170571,0.031526431,0.043580648,-0.021216052,0.034573328,0.078457922,0.21944216,0.62059063,-0.56422848,0.13757423,2438,0.77866495,0,蔬菜及制品,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,9,6,-0.4638364392200729,-0.052062318,-0.054457035,-0.17519426,5.43641,-0.37645298,-0.088665962,-0.019636743,0.99138635,0.25922889,-200.2381,0.034601025,2438,0.77866495,0,干果及制品,水产品及制品
QUAIDS NLSUR-CF,latent,hicksian,9,6,-0.1855178660845471,0.036854137,0.035715438,-0.033991635,3.0680175,-0.1634073,0.0071035502,0.088581145,0.45939294,0.49384743,-124.62849,0.90276408,2438,0.77866495,0,干果及制品,水产品及制品
QUAIDS NLSUR-CF,latent,marshallian,1,7,-0.1418304264071993,-0.15339127,-0.15099421,-0.14080094,0.039470717,-0.19234362,-0.13348733,-0.10112044,1.0,0.0,-0.41128394,-0.077240169,2438,0.77866495,0,主食及加工品,油脂
QUAIDS NLSUR-CF,latent,hicksian,1,7,-0.0690817686094343,-0.081316069,-0.080407768,-0.068409197,0.051126439,-0.13786744,-0.064925037,-0.0071635135,0.9364233,0.36792454,-0.34913337,0.083075382,2438,0.77866495,0,主食及加工品,油脂
QUAIDS NLSUR-CF,latent,marshallian,2,7,-0.1089845579222108,-0.069783136,-0.070337117,-0.083655685,0.56127572,-0.13289078,-0.070008308,-0.040531758,0.99917966,0.21082854,-19.102215,0.0021306779,2438,0.77866495,0,豆类及加工品,油脂
QUAIDS NLSUR-CF,latent,hicksian,2,7,-0.1038252300041664,-0.043617733,-0.043520637,-0.053343792,1.1515611,-0.14032453,-0.033361848,0.025830306,0.74200165,0.58859724,-46.379471,0.16100489,2438,0.77866495,0,豆类及加工品,油脂
QUAIDS NLSUR-CF,latent,marshallian,3,7,-0.0275854251930978,-0.025881799,-0.025871353,-0.027371151,0.0097708609,-0.040761743,-0.025249168,-0.017573331,1.0,0.96595567,-0.093531661,-0.0063167629,2438,0.77866495,0,畜禽肉,油脂
QUAIDS NLSUR-CF,latent,hicksian,3,7,0.0729389542711624,0.059325404,0.0608132,0.072819829,0.030744005,0.034021098,0.071752109,0.11288725,0.0061525842,0.23502871,-0.021781743,0.18949184,2438,0.77866495,0,畜禽肉,油脂
QUAIDS NLSUR-CF,latent,marshallian,4,7,-0.191267223960407,-0.16114062,-0.15968111,-0.18048264,0.2108552,-0.26159865,-0.16636337,-0.12143572,1.0,0.0,-7.6196361,-0.076511577,2438,0.77866495,0,蛋类及制品,油脂
QUAIDS NLSUR-CF,latent,hicksian,4,7,-0.1211295320798365,-0.081535764,-0.082082458,-0.10968523,0.2339908,-0.20965035,-0.095268793,-0.02669422,0.98113209,0.22477441,-8.4287472,0.048637271,2438,0.77866495,0,蛋类及制品,油脂
QUAIDS NLSUR-CF,latent,marshallian,5,7,-0.0885005332751628,-0.060192026,-0.060329221,-0.073909089,0.22052591,-0.12090728,-0.05997441,-0.037499595,1.0,0.3433142,-7.1286993,-0.022048092,2438,0.77866495,0,奶类,油脂
QUAIDS NLSUR-CF,latent,hicksian,5,7,-0.0055191936098437,0.0070006214,0.0076712128,0.0085022254,0.22091271,-0.052682556,0.019643672,0.060379539,0.32731748,0.71616077,-7.4454565,0.16844182,2438,0.77866495,0,奶类,油脂
QUAIDS NLSUR-CF,latent,marshallian,6,7,-3.392676880315972,-0.43178445,-0.42992979,-0.82453454,87.97303,-1.7906439,-0.4254795,-0.23062421,1.0,0.0,-4285.1206,-0.1518691,2438,0.77866495,0,水产品及制品,油脂
QUAIDS NLSUR-CF,latent,hicksian,6,7,-2.633131289927908,-0.28224638,-0.27914664,-0.55490249,70.897507,-1.327325,-0.24225074,-0.1007806,0.99753898,0.015996719,-3450.4377,0.03782437,2438,0.77866495,0,水产品及制品,油脂
QUAIDS NLSUR-CF,latent,marshallian,7,7,0.2133140495522891,0.19302665,0.16351096,0.10757069,1.9376119,-0.30795518,-0.029134486,0.76604342,0.53650534,0.12100082,-0.58587128,56.907692,2438,0.77866495,0,油脂,油脂
QUAIDS NLSUR-CF,latent,hicksian,7,7,0.2595209786328875,0.23260471,0.20244436,0.15341811,1.9269606,-0.22497243,0.017554872,0.77304775,0.47251844,0.14315012,-0.41096005,56.870045,2438,0.77866495,0,油脂,油脂
QUAIDS NLSUR-CF,latent,marshallian,8,7,-0.0076829790588195,-0.0077320356,-0.0077333525,-0.0077824928,0.0087869074,-0.017982911,-0.0070225745,0.00047153234,0.8888433,0.99835932,-0.046444871,0.12696128,2438,0.77866495,0,蔬菜及制品,油脂
QUAIDS NLSUR-CF,latent,hicksian,8,7,0.0546742083094221,0.06388139,0.062448755,0.055998594,0.049131785,0.013914063,0.057872295,0.091153726,0.041837573,0.40894175,-1.3071326,0.18143494,2438,0.77866495,0,蔬菜及制品,油脂
QUAIDS NLSUR-CF,latent,marshallian,9,7,-0.5574866182016107,-0.18510695,-0.18351023,-0.23834097,6.5932207,-0.49533013,-0.13678619,-0.078513689,1.0,0.0016406891,-216.0036,-0.037428837,2438,0.77866495,0,干果及制品,油脂
QUAIDS NLSUR-CF,latent,hicksian,9,7,-0.2615344625780482,-0.059065402,-0.057153244,-0.06030054,4.9143667,-0.25765365,-0.00094786577,0.075893119,0.50410169,0.36587366,-177.75368,0.41002858,2438,0.77866495,0,干果及制品,油脂
QUAIDS NLSUR-CF,latent,marshallian,1,8,-0.0762343118654126,-0.084921047,-0.0835751,-0.075693347,0.022230212,-0.10312605,-0.072051756,-0.05242005,1.0,0.067678422,-0.2257262,-0.02563953,2438,0.77866495,0,主食及加工品,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,1,8,0.0476336516087757,0.071099505,0.06932465,0.047837138,0.046464507,-0.0095313238,0.049134493,0.10496572,0.14479081,0.48154226,-0.14572851,0.21265279,2438,0.77866495,0,主食及加工品,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,2,8,-0.1416081059267632,-0.098248854,-0.098314136,-0.11061084,0.66306901,-0.16861829,-0.095758744,-0.058658719,1.0,0.043068089,-26.258596,-0.025638502,2438,0.77866495,0,豆类及加工品,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,2,8,-0.1608244769395532,-0.055838015,-0.053918481,-0.071052901,2.1047547,-0.1919146,-0.036917228,0.037662581,0.72272354,0.5114848,-85.746529,0.1030572,2438,0.77866495,0,豆类及加工品,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,3,8,-0.15106123173896,-0.13991491,-0.14029074,-0.14970526,0.041229956,-0.2043896,-0.14029799,-0.11188416,1.0,0.0,-0.50822842,-0.082334682,2438,0.77866495,0,畜禽肉,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,3,8,0.0150134153870817,0.040089358,0.037706129,0.014994833,0.044195049,-0.037917577,0.011864659,0.07701312,0.37612799,0.71698111,-0.12414519,0.14362089,2438,0.77866495,0,畜禽肉,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,4,8,-0.169241868322714,-0.15021597,-0.14885588,-0.15963511,0.19067477,-0.22798619,-0.14913353,-0.10525506,1.0,0.00041017227,-6.8533449,-0.04263372,2438,0.77866495,0,蛋类及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,4,8,-0.0451739257433857,0.028869694,0.026441928,-0.034816969,0.22415221,-0.15609971,-0.02067172,0.067929558,0.5758819,0.42329779,-7.6607208,0.1706288,2438,0.77866495,0,蛋类及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,5,8,-0.0804761965044009,-0.047818977,-0.048805133,-0.066504605,0.20983905,-0.11328304,-0.053835824,-0.032212686,1.0,0.44339624,-6.7994328,-0.015733242,2438,0.77866495,0,奶类,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,5,8,0.0553809023302518,0.10053665,0.097905666,0.068861075,0.21672355,-0.00031901529,0.074888453,0.14057948,0.10090238,0.25348645,-7.1256666,0.21045244,2438,0.77866495,0,奶类,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,6,8,-1.617621286804477,-0.25158969,-0.24968931,-0.41086191,41.173721,-0.8795076,-0.22176217,-0.10884453,1.0,0.0041017225,-2004.649,-0.001920519,2438,0.77866495,0,水产品及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,6,8,-0.334479072219168,0.08008527,0.081513226,0.017090568,10.148579,-0.14487368,0.071923412,0.14673631,0.21944216,0.23995078,-476.46866,2.0735083,2438,0.77866495,0,水产品及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,7,8,0.0371975236981847,0.069846891,0.066668302,0.031408958,0.12595965,-0.016322086,0.020950707,0.092710003,0.27768663,0.69647253,-0.076557532,4.8200302,2438,0.77866495,0,油脂,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,7,8,0.0950165182748927,0.13934045,0.1368278,0.097361222,0.085424572,0.025612472,0.095770225,0.17071614,0.041837573,0.23256768,-2.5556922,0.24902271,2438,0.77866495,0,油脂,蔬菜及制品
