model,evaluation,elasticity_type,demand_good,shock_good,elasticity,support_rate,reference_share,std_error,z_value,p_value,ci_low,ci_high,demand_good_name,shock_good_name
EASI NLSUR-CF,sample_average,marshallian,1,8,-0.084087081,,0.2355332021543812,0.035875969,-2.3438272,0.019087005,-0.15440269,-0.013771471,主食及加工品,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,1,9,0.013775395,,0.2355332021543812,0.035720028,0.38564909,0.69975656,-0.056234572,0.083785363,主食及加工品,干果及制品
EASI NLSUR-CF,sample_average,marshallian,2,1,-0.046721961,,0.0458763171225631,0.14189638,-0.32926816,0.74195302,-0.32483375,0.23138984,豆类及加工品,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,2,2,-0.12108912,,0.0458763171225631,0.15016496,-0.80637395,0.42002726,-0.41540703,0.1732288,豆类及加工品,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,2,3,0.20939197,,0.0458763171225631,0.23468094,0.89224112,0.37226373,-0.2505742,0.66935813,豆类及加工品,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,2,4,0.15111467,,0.0458763171225631,0.084046386,1.7979913,0.072178386,-0.01361322,0.31584257,豆类及加工品,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,2,5,-0.10281976,,0.0458763171225631,0.099410594,-1.0342939,0.30099881,-0.29766095,0.092021421,豆类及加工品,奶类
EASI NLSUR-CF,sample_average,marshallian,2,6,-0.24222411,,0.0458763171225631,0.14441051,-1.6773303,0.093477927,-0.52526349,0.040815286,豆类及加工品,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,2,7,-0.052539621,,0.0458763171225631,0.13253064,-0.39643374,0.6917851,-0.31229493,0.20721568,豆类及加工品,油脂
EASI NLSUR-CF,sample_average,marshallian,2,8,-0.054771297,,0.0458763171225631,0.10062977,-0.54428518,0.58624524,-0.25200203,0.14245944,豆类及加工品,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,2,9,-0.15446886,,0.0458763171225631,0.087847777,-1.7583696,0.07868465,-0.32664734,0.017709622,豆类及加工品,干果及制品
EASI NLSUR-CF,sample_average,marshallian,3,1,-0.22251566,,0.3026304020375021,0.052912075,-4.2053852,2.6063773e-05,-0.32622141,-0.1188099,畜禽肉,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,3,2,-0.0034492114,,0.3026304020375021,0.02820785,-0.12227842,0.90267855,-0.058735583,0.051837157,畜禽肉,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,3,3,-0.50082636,,0.3026304020375021,0.13762383,-3.6390958,0.0002735969,-0.77056408,-0.23108858,畜禽肉,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,3,4,-0.047711931,,0.3026304020375021,0.015309614,-3.1164687,0.0018303116,-0.077718221,-0.01770564,畜禽肉,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,3,5,-0.094875835,,0.3026304020375021,0.029561842,-3.2094018,0.0013301143,-0.15281598,-0.036935687,畜禽肉,奶类
EASI NLSUR-CF,sample_average,marshallian,3,6,-0.092663579,,0.3026304020375021,0.051068306,-1.8145027,0.069600366,-0.19275562,0.0074284612,畜禽肉,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,3,7,-0.043241795,,0.3026304020375021,0.032168709,-1.3442192,0.17887753,-0.1062913,0.019807717,畜禽肉,油脂
EASI NLSUR-CF,sample_average,marshallian,3,8,-0.15879396,,0.3026304020375021,0.038073286,-4.1707449,3.0360563e-05,-0.23341623,-0.08417169,畜禽肉,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,3,9,-0.0171414,,0.3026304020375021,0.035464767,-0.48333606,0.62885714,-0.086651064,0.052368265,畜禽肉,干果及制品
EASI NLSUR-CF,sample_average,marshallian,4,1,-0.054651558,,0.0391328156847027,0.12026668,-0.45441982,0.64952672,-0.2903699,0.1810668,蛋类及制品,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,4,2,0.14285593,,0.0391328156847027,0.089719407,1.5922523,0.11132804,-0.032990884,0.31870273,蛋类及制品,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,4,3,-0.36309209,,0.0391328156847027,0.13642412,-2.661495,0.0077794525,-0.63047844,-0.095705733,蛋类及制品,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,4,4,-0.23837423,,0.0391328156847027,0.14286327,-1.6685481,0.095206961,-0.51838112,0.041632619,蛋类及制品,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,4,5,0.0098101888,,0.0391328156847027,0.092089273,0.10652912,0.91516256,-0.17068146,0.19030185,蛋类及制品,奶类
EASI NLSUR-CF,sample_average,marshallian,4,6,-0.17626171,,0.0391328156847027,0.12146139,-1.4511747,0.14673121,-0.41432166,0.061798252,蛋类及制品,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,4,7,-0.26341316,,0.0391328156847027,0.1230839,-2.1401105,0.032345831,-0.50465316,-0.022173146,蛋类及制品,油脂
EASI NLSUR-CF,sample_average,marshallian,4,8,-0.17579298,,0.0391328156847027,0.11404505,-1.5414344,0.1232111,-0.39931718,0.047731232,蛋类及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,4,9,-0.0428566,,0.0391328156847027,0.10411955,-0.41160953,0.68062568,-0.24692719,0.16121398,蛋类及制品,干果及制品
EASI NLSUR-CF,sample_average,marshallian,5,1,0.036786292,,0.058638681015348,0.12631421,0.29122844,0.77087665,-0.21078502,0.28435761,奶类,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,5,2,-0.072634988,,0.058638681015348,0.076946571,-0.94396651,0.34518677,-0.2234475,0.078177527,奶类,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,5,3,-0.20600486,,0.058638681015348,0.21461271,-0.9598912,0.33710995,-0.62663805,0.21462832,奶类,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,5,4,0.042463589,,0.058638681015348,0.067136168,0.63249946,0.52706057,-0.08912088,0.17404807,奶类,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,5,5,-0.0183494,,0.058638681015348,0.32963389,-0.055666,0.95560789,-0.66441995,0.62772113,奶类,奶类
EASI NLSUR-CF,sample_average,marshallian,5,6,-0.22479539,,0.058638681015348,0.13187991,-1.7045462,0.088279098,-0.48327526,0.033684477,奶类,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,5,7,0.071796134,,0.058638681015348,0.1065519,0.6738137,0.50042975,-0.13704175,0.28063402,奶类,油脂
EASI NLSUR-CF,sample_average,marshallian,5,8,0.035906926,,0.058638681015348,0.098264337,0.36541155,0.71480423,-0.15668763,0.22850148,奶类,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,5,9,0.090871185,,0.058638681015348,0.082973137,1.095188,0.27343428,-0.071753182,0.25349554,奶类,干果及制品
EASI NLSUR-CF,sample_average,marshallian,6,1,-0.35726058,,0.066261456955641,0.18685256,-1.9119918,0.055877242,-0.72348487,0.008963719,水产品及制品,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,6,2,-0.20800358,,0.066261456955641,0.1310747,-1.5869087,0.11253333,-0.46490529,0.048898112,水产品及制品,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,6,3,-0.45690811,,0.066261456955641,0.34775907,-1.3138639,0.18889201,-1.1385033,0.22468717,水产品及制品,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,6,4,-0.10921472,,0.066261456955641,0.080757767,-1.3523741,0.17625566,-0.26749703,0.049067602,水产品及制品,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,6,5,-0.26042295,,0.066261456955641,0.14056316,-1.8527112,0.063923761,-0.53592163,0.015075787,水产品及制品,奶类
EASI NLSUR-CF,sample_average,marshallian,6,6,0.40278989,,0.066261456955641,0.57679927,0.69831902,0.48497769,-0.72771591,1.5332956,水产品及制品,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,6,7,-0.28673378,,0.066261456955641,0.19153903,-1.4969993,0.13439345,-0.66214341,0.088675819,水产品及制品,油脂
EASI NLSUR-CF,sample_average,marshallian,6,8,-0.035348888,,0.066261456955641,0.13868146,-0.25489271,0.79880595,-0.30715954,0.23646176,水产品及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,6,9,0.01854757,,0.066261456955641,0.14290246,0.12979183,0.89673114,-0.26153612,0.29863125,水产品及制品,干果及制品
EASI NLSUR-CF,sample_average,marshallian,7,1,-0.29143101,,0.0862512650436978,0.092087939,-3.1647034,0.0015524112,-0.47192004,-0.11094197,油脂,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,7,2,-0.031115299,,0.0862512650436978,0.060842201,-0.51140982,0.6090641,-0.15036382,0.088133223,油脂,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,7,3,0.059511587,,0.0862512650436978,0.13091867,0.45456913,0.64941925,-0.19708429,0.31610745,油脂,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,7,4,-0.092958815,,0.0862512650436978,0.051384635,-1.8090781,0.070438869,-0.19367085,0.0077532143,油脂,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,7,5,0.034781069,,0.0862512650436978,0.060921483,0.5709163,0.5680564,-0.084622845,0.15418498,油脂,奶类
EASI NLSUR-CF,sample_average,marshallian,7,6,-0.16665226,,0.0862512650436978,0.10790946,-1.5443712,0.12249841,-0.37815091,0.044846378,油脂,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,7,7,0.024521854,,0.0862512650436978,0.12413976,0.19753425,0.84340948,-0.2187876,0.26783133,油脂,油脂
EASI NLSUR-CF,sample_average,marshallian,7,8,-0.0059595797,,0.0862512650436978,0.082608193,-0.07214272,0.94248831,-0.16786867,0.1559495,油脂,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,7,9,-0.013922722,,0.0862512650436978,0.070216209,-0.19828358,0.84282321,-0.15154397,0.12369853,油脂,干果及制品
EASI NLSUR-CF,sample_average,marshallian,8,1,-0.1504007,,0.1394456717191029,0.060963325,-2.4670684,0.013622428,-0.26988664,-0.03091478,蔬菜及制品,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,8,2,-0.046510261,,0.1394456717191029,0.032226935,-1.4432107,0.1489611,-0.10967389,0.016653372,蔬菜及制品,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,8,3,-0.30042109,,0.1394456717191029,0.093772992,-3.2037058,0.0013567104,-0.48421279,-0.11662939,蔬菜及制品,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,8,4,-0.044378463,,0.1394456717191029,0.029800013,-1.4892095,0.1364322,-0.10278542,0.014028488,蔬菜及制品,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,8,5,-0.031296037,,0.1394456717191029,0.0403383,-0.77583921,0.43784392,-0.11035766,0.047765583,蔬菜及制品,奶类
EASI NLSUR-CF,sample_average,marshallian,8,6,0.00025785397,,0.1394456717191029,0.057741333,0.0044656741,0.99643689,-0.11291308,0.11342879,蔬菜及制品,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,8,7,-0.051291931,,0.1394456717191029,0.051920041,-0.98790234,0.32320049,-0.15305334,0.050469484,蔬菜及制品,油脂
EASI NLSUR-CF,sample_average,marshallian,8,8,-0.35862058,,0.1394456717191029,0.064574808,-5.5535679,2.7989664e-08,-0.48518488,-0.23205629,蔬菜及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,8,9,-0.05250667,,0.1394456717191029,0.04501399,-1.1664523,0.24343164,-0.14073247,0.03571913,蔬菜及制品,干果及制品
EASI NLSUR-CF,sample_average,marshallian,9,1,-0.14945436,,0.026230188267061,0.29513896,-0.5063864,0.61258543,-0.72791612,0.42900738,干果及制品,主食及加工品
EASI NLSUR-CF,sample_average,marshallian,9,2,-0.35022795,,0.026230188267061,0.38282475,-0.9148519,0.36026937,-1.1005507,0.40009478,干果及制品,豆类及加工品
EASI NLSUR-CF,sample_average,marshallian,9,3,-0.49377543,,0.026230188267061,0.81703919,-0.60434729,0.54561275,-2.0951428,1.107592,干果及制品,畜禽肉
EASI NLSUR-CF,sample_average,marshallian,9,4,-0.10297496,,0.026230188267061,0.15782683,-0.65245539,0.51410747,-0.41230986,0.20635994,干果及制品,蛋类及制品
EASI NLSUR-CF,sample_average,marshallian,9,5,0.090831414,,0.026230188267061,0.22198188,0.40918389,0.6824047,-0.34424511,0.52590793,干果及制品,奶类
EASI NLSUR-CF,sample_average,marshallian,9,6,-0.010579968,,0.026230188267061,0.33505547,-0.031576764,0.97480959,-0.66727662,0.64611667,干果及制品,水产品及制品
EASI NLSUR-CF,sample_average,marshallian,9,7,-0.19034773,,0.026230188267061,0.30657101,-0.62089276,0.53467017,-0.7912159,0.41052043,干果及制品,油脂
EASI NLSUR-CF,sample_average,marshallian,9,8,-0.43589741,,0.026230188267061,0.53348392,-0.81707698,0.41388446,-1.4815066,0.60971183,干果及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,marshallian,9,9,-0.51690656,,0.026230188267061,0.48719594,-1.0609828,0.28869769,-1.4717931,0.43797997,干果及制品,干果及制品
EASI NLSUR-CF,sample_average,hicksian,1,1,-0.15671405,,0.2355332021543812,0.065686166,-2.3857999,0.01704202,-0.28545657,-0.02797153,主食及加工品,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,1,2,0.0098983347,,0.2355332021543812,0.030535124,0.32416224,0.74581522,-0.049949408,0.069746077,主食及加工品,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,1,3,0.071568489,,0.2355332021543812,0.077638343,0.92181891,0.35662305,-0.080599859,0.22373684,主食及加工品,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,1,4,0.036383457,,0.2355332021543812,0.021569427,1.6868068,0.09164051,-0.0058918442,0.078658752,主食及加工品,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,1,5,0.02346389,,0.2355332021543812,0.034065194,0.68879372,0.49095312,-0.043302663,0.090230443,主食及加工品,奶类
EASI NLSUR-CF,sample_average,hicksian,1,6,-0.014859868,,0.2355332021543812,0.048300821,-0.3076525,0.7583468,-0.10952774,0.079808004,主食及加工品,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,1,7,-0.065042019,,0.2355332021543812,0.035634462,-1.8252562,0.067962371,-0.13488428,0.0048002372,主食及加工品,油脂
EASI NLSUR-CF,sample_average,hicksian,1,8,0.055306066,,0.2355332021543812,0.035266861,1.5682163,0.11683065,-0.013815709,0.12442784,主食及加工品,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,1,9,0.039995704,,0.2355332021543812,0.03703678,1.0798914,0.2801905,-0.032595053,0.11258646,主食及加工品,干果及制品
EASI NLSUR-CF,sample_average,hicksian,2,1,0.050818954,,0.0458763171225631,0.15524898,0.3273384,0.74341196,-0.25346348,0.35510138,豆类及加工品,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,2,2,-0.10209045,,0.0458763171225631,0.14434746,-0.70725489,0.47940812,-0.38500628,0.18082538,豆类及加工品,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,2,3,0.33471972,,0.0458763171225631,0.19377461,1.7273663,0.084101893,-0.04507152,0.71451098,豆类及加工品,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,2,4,0.16732067,,0.0458763171225631,0.083815485,1.9962978,0.045901518,0.0030453345,0.33159599,豆类及加工品,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,2,5,-0.07853584,,0.0458763171225631,0.095137268,-0.82550031,0.4090876,-0.26500145,0.10792977,豆类及加工品,奶类
EASI NLSUR-CF,sample_average,hicksian,2,6,-0.21478339,,0.0458763171225631,0.15736936,-1.3648361,0.17230457,-0.52322167,0.093654901,豆类及加工品,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,2,7,-0.016820548,,0.0458763171225631,0.11822639,-0.14227405,0.88686353,-0.24854003,0.21489893,豆类及加工品,油脂
EASI NLSUR-CF,sample_average,hicksian,2,8,0.0029770755,,0.0458763171225631,0.098339491,0.030273449,0.97584897,-0.18976478,0.19571893,豆类及加工品,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,2,9,-0.1436062,,0.0458763171225631,0.088934422,-1.6147426,0.10636643,-0.31791446,0.030702058,豆类及加工品,干果及制品
EASI NLSUR-CF,sample_average,hicksian,3,1,0.055700798,,0.3026304020375021,0.060506817,0.92057061,0.35727465,-0.062890388,0.17429198,畜禽肉,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,3,2,0.050740797,,0.3026304020375021,0.032408673,1.565655,0.11742941,-0.012779031,0.11426063,畜禽肉,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,3,3,-0.14335334,,0.3026304020375021,0.11872309,-1.2074596,0.2272552,-0.37604633,0.089339644,畜禽肉,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,3,4,-0.0014874788,,0.3026304020375021,0.01534751,-0.096919879,0.92279005,-0.031568047,0.028593088,畜禽肉,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,3,5,-0.025610669,,0.3026304020375021,0.03730062,-0.6866017,0.49233374,-0.098718539,0.047497202,畜禽肉,奶类
EASI NLSUR-CF,sample_average,hicksian,3,6,-0.014394243,,0.3026304020375021,0.06168377,-0.23335543,0.81548542,-0.13529222,0.10650373,畜禽肉,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,3,7,0.058639899,,0.3026304020375021,0.030967575,1.8935903,0.058279403,-0.0020554294,0.11933523,畜禽肉,油脂
EASI NLSUR-CF,sample_average,hicksian,3,8,0.0059220153,,0.3026304020375021,0.038634688,0.15328234,0.87817562,-0.069800578,0.08164461,畜禽肉,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,3,9,0.013842216,,0.3026304020375021,0.052212857,0.26511124,0.79092377,-0.088493101,0.11617754,畜禽肉,干果及制品
EASI NLSUR-CF,sample_average,hicksian,4,1,0.21898532,,0.0391328156847027,0.1227759,1.783618,0.074485771,-0.021651046,0.45962167,蛋类及制品,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,4,2,0.19615394,,0.0391328156847027,0.089326262,2.1959269,0.028097177,0.021077685,0.37123019,蛋类及制品,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,4,3,-0.011503294,,0.0391328156847027,0.11880686,-0.096823491,0.92286658,-0.24436046,0.22135387,蛋类及制品,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,4,4,-0.19291067,,0.0391328156847027,0.14033884,-1.3746064,0.1692535,-0.46796975,0.082148403,蛋类及制品,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,4,5,0.077935211,,0.0391328156847027,0.0929363,0.83858746,0.40170085,-0.10421658,0.26008701,蛋类及制品,奶类
EASI NLSUR-CF,sample_average,hicksian,4,6,-0.099280722,,0.0391328156847027,0.12578818,-0.78926909,0.42995477,-0.34582102,0.14725959,蛋类及制品,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,4,7,-0.16320848,,0.0391328156847027,0.11658131,-1.3999541,0.16152707,-0.39170367,0.065286689,蛋类及制品,油脂
EASI NLSUR-CF,sample_average,hicksian,4,8,-0.013788309,,0.0391328156847027,0.10459691,-0.13182329,0.89512408,-0.21879449,0.19121787,蛋类及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,4,9,-0.012382992,,0.0391328156847027,0.098513909,-0.1256979,0.89997107,-0.2054667,0.18070072,蛋类及制品,干果及制品
EASI NLSUR-CF,sample_average,hicksian,5,1,0.094247095,,0.058638681015348,0.12488005,0.75470096,0.45042843,-0.15051331,0.3390075,奶类,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,5,2,-0.061442979,,0.058638681015348,0.083859548,-0.73268908,0.46374807,-0.22580467,0.10291871,奶类,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,5,3,-0.13217498,,0.058638681015348,0.22164439,-0.59633809,0.55094939,-0.56659001,0.30224004,奶类,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,5,4,0.052010454,,0.058638681015348,0.062325481,0.83449745,0.40400073,-0.070145242,0.17416614,奶类,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,5,5,-0.0040438767,,0.058638681015348,0.30874771,-0.013097675,0.98954988,-0.60917825,0.60109049,奶类,奶类
EASI NLSUR-CF,sample_average,hicksian,5,6,-0.20863022,,0.058638681015348,0.14271025,-1.4619147,0.14376459,-0.48833716,0.071076736,奶类,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,5,7,0.092838034,,0.058638681015348,0.090989858,1.0203118,0.30758056,-0.08549881,0.27117488,奶类,油脂
EASI NLSUR-CF,sample_average,hicksian,5,8,0.069926165,,0.058638681015348,0.10137231,0.68979549,0.4903228,-0.12875991,0.26861224,奶类,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,5,9,0.09727031,,0.058638681015348,0.081103116,1.1993413,0.23039529,-0.061688874,0.25622949,奶类,干果及制品
EASI NLSUR-CF,sample_average,hicksian,6,1,-0.05282094,,0.066261456955641,0.17517979,-0.30152413,0.76301485,-0.39616704,0.29052517,水产品及制品,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,6,2,-0.14870591,,0.066261456955641,0.12520964,-1.1876554,0.2349692,-0.39411232,0.09670049,水产品及制品,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,6,3,-0.065741621,,0.066261456955641,0.29221356,-0.224978,0.82199639,-0.63846964,0.50698644,水产品及制品,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,6,4,-0.058633395,,0.066261456955641,0.07819815,-0.74980539,0.45337194,-0.21189895,0.094632171,水产品及制品,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,6,5,-0.18462922,,0.066261456955641,0.12738159,-1.4494183,0.14722079,-0.43429253,0.065034114,水产品及制品,奶类
EASI NLSUR-CF,sample_average,hicksian,6,6,0.48843649,,0.066261456955641,0.56589878,0.86311638,0.38807347,-0.62070471,1.5975777,水产品及制品,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,6,7,-0.17524926,,0.066261456955641,0.17677565,-0.99136543,0.32150716,-0.52172315,0.17122462,水产品及制品,油脂
EASI NLSUR-CF,sample_average,hicksian,6,8,0.14489232,,0.066261456955641,0.12886706,1.1243551,0.26086244,-0.10768247,0.39746711,水产品及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,6,9,0.052451536,,0.066261456955641,0.13115454,0.39992163,0.68921423,-0.20460664,0.30950969,水产品及制品,干果及制品
EASI NLSUR-CF,sample_average,hicksian,7,1,-0.17761543,,0.0862512650436978,0.097126469,-1.8287026,0.067444168,-0.36797982,0.012748953,油脂,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,7,2,-0.0089467075,,0.0862512650436978,0.063050076,-0.14189844,0.88716024,-0.1325226,0.11462918,油脂,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,7,3,0.20575021,,0.0862512650436978,0.10732424,1.9170899,0.055226509,-0.0046014264,0.41610187,油脂,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,7,4,-0.074048854,,0.0862512650436978,0.051751945,-1.4308419,0.15247552,-0.17548081,0.027383097,油脂,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,7,5,0.063116752,,0.0862512650436978,0.062707864,1.0065205,0.31416526,-0.059788406,0.18602191,油脂,奶类
EASI NLSUR-CF,sample_average,hicksian,7,6,-0.13463306,,0.0862512650436978,0.11636649,-1.1569744,0.24728279,-0.3627072,0.093441069,油脂,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,7,7,0.066200636,,0.0862512650436978,0.11339797,0.5837903,0.5593614,-0.1560553,0.28845656,油脂,油脂
EASI NLSUR-CF,sample_average,hicksian,7,8,0.06142408,,0.0862512650436978,0.08016254,0.76624417,0.44353104,-0.095691614,0.21853977,油脂,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,7,9,-0.0012476348,,0.0862512650436978,0.071805865,-0.01737511,0.98613739,-0.14198455,0.13948928,油脂,干果及制品
EASI NLSUR-CF,sample_average,hicksian,8,1,0.0934157,,0.1394456717191029,0.059727542,1.5640305,0.11781041,-0.023648135,0.21047953,蔬菜及制品,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,8,2,0.00097942993,,0.1394456717191029,0.0323705,0.030256866,0.97586221,-0.062465586,0.064424448,蔬菜及制品,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,8,3,0.012852187,,0.1394456717191029,0.083876558,0.15322739,0.87821895,-0.15154286,0.17724723,蔬菜及制品,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,8,4,-0.0038694306,,0.1394456717191029,0.029381465,-0.13169631,0.89522451,-0.061456043,0.053717181,蔬菜及制品,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,8,5,0.029404841,,0.1394456717191029,0.047376107,0.62066817,0.53481799,-0.063450627,0.12226031,蔬菜及制品,奶类
EASI NLSUR-CF,sample_average,hicksian,8,6,0.068849586,,0.1394456717191029,0.067173459,1.0249522,0.30538574,-0.062807977,0.20050715,蔬菜及制品,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,8,7,0.037992608,,0.1394456717191029,0.049667351,0.76494128,0.44430649,-0.059353609,0.13533883,蔬菜及制品,油脂
EASI NLSUR-CF,sample_average,hicksian,8,8,-0.2142709,,0.1394456717191029,0.060488366,-3.5423489,0.00039658044,-0.33282593,-0.09571588,蔬菜及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,8,9,-0.025354022,,0.1394456717191029,0.055609755,-0.45592758,0.64844203,-0.13434714,0.0836391,蔬菜及制品,干果及制品
EASI NLSUR-CF,sample_average,hicksian,9,1,0.35914025,,0.026230188267061,0.36575159,0.98192388,0.32613733,-0.35771975,1.0760002,干果及制品,主食及加工品
EASI NLSUR-CF,sample_average,hicksian,9,2,-0.25116572,,0.026230188267061,0.3298946,-0.76135135,0.44644722,-0.89774722,0.39541584,干果及制品,豆类及加工品
EASI NLSUR-CF,sample_average,hicksian,9,3,0.15970436,,0.026230188267061,0.49548885,0.32231674,0.74721277,-0.81143594,1.1308447,干果及制品,畜禽肉
EASI NLSUR-CF,sample_average,hicksian,9,4,-0.018474184,,0.026230188267061,0.1475258,-0.12522681,0.90034401,-0.30761942,0.27067107,干果及制品,蛋类及制品
EASI NLSUR-CF,sample_average,hicksian,9,5,0.21745184,,0.026230188267061,0.28620759,0.75976962,0.44739228,-0.34350476,0.77840841,干果及制品,奶类
EASI NLSUR-CF,sample_average,hicksian,9,6,0.13250057,,0.026230188267061,0.39105991,0.33882424,0.73474216,-0.63396275,0.89896393,干果及制品,水产品及制品
EASI NLSUR-CF,sample_average,hicksian,9,7,-0.0041025281,,0.026230188267061,0.23748326,-0.017275019,0.9862172,-0.46956119,0.46135613,干果及制品,油脂
EASI NLSUR-CF,sample_average,hicksian,9,8,-0.13478777,,0.026230188267061,0.38807425,-0.3473247,0.72834742,-0.89539933,0.6258238,干果及制品,蔬菜及制品
EASI NLSUR-CF,sample_average,hicksian,9,9,-0.46026683,,0.026230188267061,0.46693552,-0.98571819,0.32427141,-1.3754436,0.45490995,干果及制品,干果及制品
