进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位,商品1996编码
进口,2019-11,10059000,玉米，种用除外,2798.0,4082.0,千克,美国,其他,usd,上海市,0.0,—,hs100590
进口,2019-11,23033000,酿造及蒸馏过程中的糟粕及残渣,1751610.0,8035780.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2019-11,23033000,酿造及蒸馏过程中的糟粕及残渣,3020010.0,14043100.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,hs230330
进口,2019-10,07141020,木薯干,2313220.0,9115820.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2019-10,07141020,木薯干,10454400.0,41960400.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-10,07141020,木薯干,1793840.0,7546290.0,千克,越南,一般贸易,usd,北京市,0.0,—,hs071410
进口,2019-10,07141020,木薯干,231379.0,963550.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-10,10079000,其他食用高梁,22092.0,89800.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,128008.0,862250.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,10759900.0,50000000.0,千克,美国,一般贸易,usd,上海市,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,9475050.0,41079000.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,1148620.0,3992430.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,269019.0,989720.0,千克,澳大利亚,一般贸易,usd,吉林省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,269610.0,997990.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,1820530.0,6491330.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,280213.0,1000760.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,865505.0,2606420.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,570830.0,1996920.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,hs100700
进口,2019-10,10079000,其他食用高梁,286967.0,992820.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,hs100700
进口,2019-10,10039000,其他大麦,201185.0,979000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,429266.0,2306000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,741146.0,3059750.0,千克,法国,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,13454000.0,61674900.0,千克,法国,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,900501.0,3614040.0,千克,法国,一般贸易,usd,上海市,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,8178700.0,30847100.0,千克,法国,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,11727000.0,41000000.0,千克,法国,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,25309400.0,111468000.0,千克,法国,一般贸易,usd,福建省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,12181200.0,41247800.0,千克,法国,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,9822800.0,45000000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,30469300.0,142458000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,20073300.0,93309000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,3074620.0,13500000.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,10672400.0,39221600.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2019-10,10039000,其他大麦,12893100.0,46838400.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2019-10,10049000,其他燕麦,30.0,2.0,千克,台澎金马关税区,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,17.0,5.0,千克,奥地利,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,25831.0,130500.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,66280.0,351355.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,304.0,21.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,106.0,10.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,76672.0,212340.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,1413640.0,4170220.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,385138.0,1303520.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,2884470.0,8456230.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-10,10049000,其他燕麦,561833.0,1638200.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2019-10,10051000,种用玉米,10000.0,2000.0,千克,菲律宾,一般贸易,usd,广东省,0.0,—,hs100510
进口,2019-10,10051000,种用玉米,441879.0,30760.0,千克,智利,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-10,10051000,种用玉米,13486.0,250.0,千克,智利,一般贸易,usd,上海市,0.0,—,hs100510
进口,2019-10,10059000,玉米，种用除外,3080210.0,10899700.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,hs100590
进口,2019-10,10059000,玉米，种用除外,5199730.0,18392000.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs100590
进口,2019-10,10059000,玉米，种用除外,10841.0,60000.0,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0.0,—,hs100590
进口,2019-10,10059000,玉米，种用除外,86723.0,130410.0,千克,南非,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-10,10059000,玉米，种用除外,212017.0,1004820.0,千克,保加利亚,海关特殊监管区域物流货物,usd,天津市,0.0,—,hs100590
进口,2019-10,10059000,玉米，种用除外,260189.0,2365340.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,hs100590
进口,2019-10,10059000,玉米，种用除外,13191600.0,58000500.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-10,10059000,玉米，种用除外,121592.0,262407.0,千克,美国,一般贸易,usd,辽宁省,0.0,—,hs100590
进口,2019-10,23033000,酿造及蒸馏过程中的糟粕及残渣,1075670.0,4998470.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,hs230330
进口,2019-10,23033000,酿造及蒸馏过程中的糟粕及残渣,1785940.0,7441430.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs230330
进口,2019-04,07141020,木薯干,5725340.0,24701700.0,千克,柬埔寨,一般贸易,usd,北京市,0.0,—,hs071410
进口,2019-04,07141020,木薯干,25994700.0,115227000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,4706640.0,20660400.0,千克,泰国,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,967367.0,4347110.0,千克,泰国,一般贸易,usd,江西省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,57820300.0,253736000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,5646320.0,24588000.0,千克,泰国,一般贸易,usd,湖北省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,2241910.0,9655300.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2019-04,07141020,木薯干,4772130.0,20857200.0,千克,泰国,保税监管场所进出境货物,usd,安徽省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,387628.0,1637580.0,千克,越南,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,760092.0,3294860.0,千克,越南,一般贸易,usd,浙江省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,484030.0,2076470.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,1729860.0,7531390.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2019-04,07141020,木薯干,1567910.0,7938010.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2019-04,07141020,木薯干,241836.0,1178100.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2019-04,10031000,种用大麦,267.0,10.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,97527.0,308682.0,千克,法国,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,471648.0,1467900.0,千克,法国,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,107918.0,368840.0,千克,法国,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,1363460.0,4414770.0,千克,法国,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,22794100.0,87950900.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,44518.0,164390.0,千克,加拿大,一般贸易,usd,天津市,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,9860320.0,34887200.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,19001500.0,62578600.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,7885480.0,27900000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,2752040.0,10618700.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,18346300.0,63799000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,17526300.0,62721700.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,9062460.0,33000000.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,33111600.0,119672000.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,19084600.0,65878600.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-04,10039000,其他大麦,9034490.0,31500000.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100300
进口,2019-04,10041000,种用燕麦,512500.0,850000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-04,10041000,种用燕麦,42980.0,74844.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-04,10041000,种用燕麦,58877.0,99792.0,千克,美国,一般贸易,usd,甘肃省,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,40.0,2.0,千克,台澎金马关税区,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,6.0,2.0,千克,荷兰,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,329606.0,1585290.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,14001.0,66500.0,千克,俄罗斯联邦,一般贸易,usd,辽宁省,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,61.0,3.0,千克,加拿大,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,51.0,2.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,32.0,2.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,1074920.0,3505920.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,443907.0,1507730.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,229765.0,956730.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,1589030.0,4730520.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-04,10049000,其他燕麦,873005.0,2587820.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2019-04,10051000,种用玉米,2544.0,192.0,千克,韩国,海关特殊监管区域物流货物,usd,辽宁省,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,111.0,10.0,千克,德国,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,10844.0,2524.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,5895.0,600.0,千克,德国,一般贸易,usd,新疆维吾尔自治区,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,13610.0,1540.0,千克,法国,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,9720.0,1700.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,3466.0,481.0,千克,法国,其他,usd,北京市,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,1511.0,122.0,千克,法国,其他,usd,湖北省,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,799.0,138.0,千克,奥地利,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,344.0,38.0,千克,匈牙利,一般贸易,usd,黑龙江省,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,167.0,5.0,千克,匈牙利,一般贸易,usd,山东省,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,17419.0,2086.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,5598.0,100.0,千克,智利,一般贸易,usd,上海市,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,2486.0,199.0,千克,智利,一般贸易,usd,山东省,0.0,—,hs100510
进口,2019-04,10051000,种用玉米,2787.0,210.0,千克,智利,其他,usd,北京市,0.0,—,hs100510
进口,2019-04,10059000,玉米，种用除外,116818.0,342000.0,千克,缅甸,保税监管场所进出境货物,usd,云南省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,38.0,35.0,千克,泰国,保税监管场所进出境货物,usd,上海市,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,46875.0,187500.0,千克,保加利亚,一般贸易,usd,天津市,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,103602.0,960000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,1218140.0,4972000.0,千克,俄罗斯联邦,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,92950.0,845000.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,62905500.0,280249000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,2885610.0,12900000.0,千克,乌克兰,一般贸易,usd,安徽省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,63899800.0,282947000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,9136130.0,42410400.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,1978990.0,9318750.0,千克,乌克兰,保税监管场所进出境货物,usd,福建省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,6333520.0,28487600.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,110490.0,54000.0,千克,秘鲁,来料加工贸易,usd,辽宁省,0.0,—,hs100590
进口,2019-04,10059000,玉米，种用除外,47730.0,83460.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-04,10071000,种用食用高梁,114.0,12.0,千克,德国,一般贸易,usd,北京市,0.0,—,hs100700
进口,2019-04,10071000,种用食用高梁,517.0,40.0,千克,法国,一般贸易,usd,北京市,0.0,—,hs100700
进口,2019-04,10079000,其他食用高梁,144557.0,927000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2019-04,10079000,其他食用高梁,31435.0,156991.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100700
进口,2019-04,10079000,其他食用高梁,294035.0,999630.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2019-04,23033000,酿造及蒸馏过程中的糟粕及残渣,109.0,950.0,千克,瑞典,其他,usd,江苏省,0.0,—,hs230330
进口,2019-04,23033000,酿造及蒸馏过程中的糟粕及残渣,594810.0,2667310.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2019-04,23033000,酿造及蒸馏过程中的糟粕及残渣,67875.0,364918.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs230330
进口,2019-12,07141010,鲜木薯,1071850.0,15644500.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2019-12,07141010,鲜木薯,1565930.0,22866700.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2019-12,07141020,木薯干,5387780.0,21846300.0,千克,柬埔寨,一般贸易,usd,北京市,0.0,—,hs071410
进口,2019-12,07141020,木薯干,3100640.0,12607700.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2019-12,07141020,木薯干,20998900.0,87485300.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-12,07141020,木薯干,5950770.0,25625700.0,千克,越南,一般贸易,usd,北京市,0.0,—,hs071410
进口,2019-12,07141020,木薯干,618719.0,2567380.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-12,07141020,木薯干,1797820.0,7563060.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2019-12,07141020,木薯干,519602.0,2819490.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2019-12,07141020,木薯干,269717.0,1286220.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2019-12,10039000,其他大麦,108930.0,618000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,1040810.0,5626000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,6125310.0,24999700.0,千克,法国,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,759011.0,3033680.0,千克,法国,一般贸易,usd,上海市,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,9802420.0,39469800.0,千克,法国,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,17165400.0,63382600.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,4136880.0,15000000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,17994100.0,67611700.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,4175930.0,19900000.0,千克,加拿大,保税监管场所进出境货物,usd,福建省,0.0,—,hs100300
进口,2019-12,10039000,其他大麦,5972.0,9000.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-12,10049000,其他燕麦,10.0,1.0,千克,台澎金马关税区,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,13.0,2.0,千克,丹麦,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,116920.0,497875.0,千克,俄罗斯联邦,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,99905.0,468215.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,62398.0,316675.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,33178.0,95260.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,1688170.0,5177620.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,149602.0,519450.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,733468.0,2157260.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,1748160.0,5193020.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-12,10049000,其他燕麦,903553.0,2663180.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2019-12,10051000,种用玉米,113.0,9.0,千克,菲律宾,其他,usd,北京市,0.0,—,hs100510
进口,2019-12,10051000,种用玉米,9274.0,1000.0,千克,台澎金马关税区,一般贸易,usd,福建省,0.0,—,hs100510
进口,2019-12,10051000,种用玉米,630235.0,60294.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—,hs100510
进口,2019-12,10051000,种用玉米,324.0,3.0,千克,德国,其他,usd,北京市,0.0,—,hs100510
进口,2019-12,10051000,种用玉米,446055.0,77440.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-12,10051000,种用玉米,282.0,10.0,千克,巴西,其他,usd,安徽省,0.0,—,hs100510
进口,2019-12,10051000,种用玉米,156639.0,3913.0,千克,智利,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-12,10051000,种用玉米,1068.0,80.0,千克,智利,其他,usd,北京市,0.0,—,hs100510
进口,2019-12,10059000,玉米，种用除外,3090350.0,10907000.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,21516600.0,75481800.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,175456.0,913640.0,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,1156240.0,1622770.0,千克,南非,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,450680.0,2218400.0,千克,保加利亚,海关特殊监管区域物流货物,usd,天津市,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,362880.0,2592000.0,千克,俄罗斯联邦,一般贸易,usd,辽宁省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,183774.0,2943000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,121740.0,1560000.0,千克,俄罗斯联邦,进料加工贸易,usd,黑龙江省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,1062530.0,4334960.0,千克,俄罗斯联邦,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,923100.0,7839570.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,70007900.0,309120000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,1084100.0,4088680.0,千克,乌克兰,一般贸易,usd,河北省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,557390.0,2678190.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,1485360.0,7138000.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,13584500.0,63000000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,9899450.0,47562000.0,千克,乌克兰,进料加工贸易,usd,江苏省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,20706300.0,100600000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,5334230.0,25425900.0,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,828981.0,4001520.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,13957200.0,59342600.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,231316.0,410502.0,千克,美国,一般贸易,usd,辽宁省,0.0,—,hs100590
进口,2019-12,10059000,玉米，种用除外,73570.0,102060.0,千克,美国,一般贸易,usd,上海市,0.0,—,hs100590
进口,2019-12,10079000,其他食用高梁,391934.0,2624000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2019-12,10079000,其他食用高梁,8357690.0,32746700.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,hs100700
进口,2019-12,10079000,其他食用高梁,155925.0,501480.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2019-12,10079000,其他食用高梁,478928.0,1502020.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2019-12,23033000,酿造及蒸馏过程中的糟粕及残渣,1471590.0,6677530.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2019-12,23033000,酿造及蒸馏过程中的糟粕及残渣,2675320.0,12414100.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,hs230330
进口,2019-06,07141020,木薯干,346218.0,1408910.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2019-06,07141020,木薯干,9226060.0,39985000.0,千克,泰国,一般贸易,usd,湖北省,0.0,—,hs071410
进口,2019-06,07141020,木薯干,46375800.0,202739000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-06,07141020,木薯干,2088800.0,8995890.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2019-06,07141020,木薯干,421877.0,1716800.0,千克,越南,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2019-06,07141020,木薯干,1531210.0,6648270.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2019-06,07141020,木薯干,47633.0,247090.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2019-06,07141020,木薯干,190868.0,965884.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2019-06,10039000,其他大麦,43200.0,240000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—,hs100300
