进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位,商品1996编码
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,30360.0,40000.0,千克,越南,一般贸易,usd,上海市,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,62958.0,84000.0,千克,越南,海关特殊监管区域物流货物,usd,上海市,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,878772.0,5524810.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,21659.0,130875.0,千克,美国,一般贸易,usd,天津市,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,683001.0,4149370.0,千克,美国,一般贸易,usd,江苏省,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,85103.0,504558.0,千克,美国,一般贸易,usd,浙江省,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,1935060.0,11930700.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,1608250.0,10484800.0,千克,美国,一般贸易,usd,山东省,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,652654.0,4060040.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs230330
进口,2017-06,23033000,酿造及蒸馏过程中的糟粕及残渣,416984.0,2476480.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2017-12,07141010,鲜木薯,751747.0,12410200.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2017-12,07141010,鲜木薯,1632530.0,27354500.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,142199.0,738430.0,千克,印度尼西亚,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,17065100.0,85093600.0,千克,泰国,一般贸易,usd,上海市,0.0,—,hs071410
进口,2017-12,07141020,木薯干,43012100.0,208337000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,16727600.0,80263600.0,千克,泰国,一般贸易,usd,浙江省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,9249350.0,45018800.0,千克,泰国,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,2369480.0,11442900.0,千克,泰国,一般贸易,usd,江西省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,32625900.0,154562000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,3614250.0,17220500.0,千克,泰国,一般贸易,usd,广东省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,653457.0,3102390.0,千克,越南,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,1720060.0,8357460.0,千克,越南,一般贸易,usd,浙江省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,661520.0,3391330.0,千克,越南,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,15579200.0,75193800.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,688543.0,3003860.0,千克,越南,一般贸易,usd,广东省,0.0,—,hs071410
进口,2017-12,07141020,木薯干,7007950.0,34707900.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-12,07141020,木薯干,785227.0,4624130.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2017-12,10021000,种用黑麦,100.0,20.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100200
进口,2017-12,10031000,种用大麦,50.0,10.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,12693000.0,60390000.0,千克,法国,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,11124100.0,53175000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,7281140.0,27582000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,5947100.0,22138000.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,5300280.0,19992200.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,2526730.0,9545000.0,千克,加拿大,一般贸易,usd,上海市,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,113974.0,369600.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,8544020.0,31460000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,2624620.0,10052900.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,4196710.0,15200800.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,7450450.0,33858700.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,12938100.0,56473200.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,237804.0,1086380.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,769151.0,3359190.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,245159.0,1004440.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,115563.0,493420.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,4279770.0,18921100.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,7676910.0,30980000.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,121568.0,512660.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,36786700.0,164685000.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-12,10039000,其他大麦,4585790.0,20000000.0,千克,澳大利亚,保税监管场所进出境货物,usd,安徽省,0.0,—,hs100300
进口,2017-12,10049000,其他燕麦,85314.0,402400.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,41612.0,180380.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,993827.0,4657640.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,1444450.0,4626060.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,104593.0,497760.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,5003240.0,25447500.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,71570.0,364910.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,6493330.0,32263500.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,495531.0,2060300.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2017-12,10049000,其他燕麦,88438.0,313610.0,千克,澳大利亚,进料加工贸易,usd,广东省,0.0,—,hs100400
进口,2017-12,10051000,种用玉米,248.0,68.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—,hs100510
进口,2017-12,10051000,种用玉米,2534.0,287.0,千克,法国,其他,usd,黑龙江省,0.0,—,hs100510
进口,2017-12,10059000,玉米，种用除外,9008290.0,34337700.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,5443980.0,18057500.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,29576.0,139500.0,千克,缅甸,保税监管场所进出境货物,usd,云南省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,14488100.0,48017600.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,3605410.0,11904000.0,千克,老挝,边境小额贸易,usd,云南省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,32710.0,108000.0,千克,老挝,保税监管场所进出境货物,usd,云南省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,1453.0,1136.0,千克,中国,保税监管场所进出境货物,usd,上海市,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,35681900.0,177806000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,207123.0,1000040.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,10530300.0,52500000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,20305900.0,101841000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,1591100.0,1647900.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,120468.0,184134.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,302.0,328.0,千克,美国,保税监管场所进出境货物,usd,上海市,0.0,—,hs100590
进口,2017-12,10059000,玉米，种用除外,1363000.0,6606210.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2017-12,10079000,其他食用高梁,68964.0,433700.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,183421.0,814396.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,13419800.0,58300000.0,千克,美国,一般贸易,usd,上海市,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,5203140.0,25490800.0,千克,美国,一般贸易,usd,江苏省,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,7362340.0,33534600.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,9233.0,21000.0,千克,美国,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,7602180.0,34344900.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,573571.0,1976910.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2017-12,10079000,其他食用高梁,690834.0,2592950.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2017-12,23033000,酿造及蒸馏过程中的糟粕及残渣,31878.0,42000.0,千克,越南,海关特殊监管区域物流货物,usd,上海市,0.0,—,hs230330
进口,2017-12,23033000,酿造及蒸馏过程中的糟粕及残渣,99504.0,526144.0,千克,美国,一般贸易,usd,辽宁省,0.0,—,hs230330
进口,2017-12,23033000,酿造及蒸馏过程中的糟粕及残渣,84214.0,525992.0,千克,美国,一般贸易,usd,山东省,0.0,—,hs230330
进口,2017-12,23033000,酿造及蒸馏过程中的糟粕及残渣,944166.0,4898720.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2017-07,07141020,木薯干,1299100.0,7591000.0,千克,柬埔寨,一般贸易,usd,河南省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,310443.0,1847000.0,千克,柬埔寨,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-07,07141020,木薯干,70696.0,319280.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,51370.0,232000.0,千克,老挝,保税监管场所进出境货物,usd,云南省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,2971750.0,17637800.0,千克,泰国,一般贸易,usd,北京市,0.0,—,hs071410
进口,2017-07,07141020,木薯干,25970500.0,149111000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,3924980.0,23140800.0,千克,泰国,一般贸易,usd,浙江省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,8453100.0,51465700.0,千克,泰国,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,23730700.0,138545000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,1689220.0,9826000.0,千克,泰国,一般贸易,usd,广东省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,3862760.0,22637900.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-07,07141020,木薯干,8982930.0,53469800.0,千克,泰国,保税监管场所进出境货物,usd,安徽省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,3616730.0,20949800.0,千克,越南,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,2681780.0,16001500.0,千克,越南,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,7801880.0,46306000.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,8665010.0,51229600.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-07,07141020,木薯干,23102.0,135000.0,千克,越南,边境小额贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-07,07141020,木薯干,415401.0,2588180.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2017-07,07141020,木薯干,6720.0,39880.0,千克,越南,其他,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-07,10021000,种用黑麦,231.0,5.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100200
进口,2017-07,10039000,其他大麦,1339470.0,7373830.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,450644.0,1780300.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,2217530.0,11407500.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,14809100.0,81000000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,3633040.0,20000000.0,千克,加拿大,保税监管场所进出境货物,usd,北京市,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,15752100.0,83156900.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,1487170.0,8100000.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,1636510.0,7929000.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,3303990.0,17000000.0,千克,澳大利亚,一般贸易,usd,内蒙古自治区,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,7384480.0,36438300.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,7990860.0,41707400.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,21143600.0,106890000.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,8625610.0,40601000.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,8406760.0,44397600.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,12459600.0,66249500.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,856562.0,4370890.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,301933.0,1547120.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,26861700.0,135260000.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-07,10039000,其他大麦,357296.0,1979040.0,千克,澳大利亚,一般贸易,usd,海南省,0.0,—,hs100300
进口,2017-07,10041000,种用燕麦,56100.0,99792.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2017-07,10041000,种用燕麦,129730.0,199584.0,千克,美国,一般贸易,usd,甘肃省,0.0,—,hs100400
进口,2017-07,10049000,其他燕麦,80690.0,375300.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100400
进口,2017-07,10049000,其他燕麦,264553.0,1037460.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2017-07,10049000,其他燕麦,3769410.0,17523100.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2017-07,10049000,其他燕麦,158164.0,617830.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100400
进口,2017-07,10049000,其他燕麦,7187820.0,39043900.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2017-07,10049000,其他燕麦,149128.0,516880.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2017-07,10051000,种用玉米,53.0,8.0,千克,台澎金马关税区,其他,usd,北京市,0.0,—,hs100510
进口,2017-07,10051000,种用玉米,248.0,10.0,千克,德国,一般贸易,usd,北京市,0.0,—,hs100510
进口,2017-07,10051000,种用玉米,134.0,10.0,千克,德国,一般贸易,usd,河南省,0.0,—,hs100510
进口,2017-07,10059000,玉米，种用除外,934407.0,3829400.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,2824970.0,9570300.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,814774.0,2759800.0,千克,老挝,边境小额贸易,usd,云南省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,75.0,53.0,千克,泰国,保税监管场所进出境货物,usd,上海市,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,46646.0,200000.0,千克,中国,一般贸易,usd,云南省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,51.0,40.0,千克,西班牙,保税监管场所进出境货物,usd,上海市,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,14822.0,134745.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,10752400.0,52500000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,54236700.0,271723000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,6202810.0,30800000.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,12968000.0,64268000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,38342400.0,185788000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,928828.0,3945740.0,千克,乌克兰,进料加工贸易,usd,湖南省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,744900.0,808272.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,16413400.0,83406500.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,6422940.0,31976000.0,千克,美国,一般贸易,usd,山东省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,33775100.0,170721000.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,250184.0,1151900.0,千克,美国,进料加工贸易,usd,湖南省,0.0,—,hs100590
进口,2017-07,10059000,玉米，种用除外,561.0,354.0,千克,美国,保税监管场所进出境货物,usd,上海市,0.0,—,hs100590
进口,2017-07,10079000,其他食用高梁,27977.0,180500.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,34344000.0,168920000.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,9828870.0,49638000.0,千克,美国,一般贸易,usd,上海市,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,995872.0,5000000.0,千克,美国,一般贸易,usd,江苏省,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,21529700.0,107804000.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,34555200.0,175942000.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,232172.0,1026200.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,620824.0,2523480.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,6186550.0,27231400.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,8619170.0,37521200.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,2060420.0,8590930.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2017-07,10079000,其他食用高梁,879686.0,3986610.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,hs100700
进口,2017-07,23033000,酿造及蒸馏过程中的糟粕及残渣,185064.0,1148620.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs230330
进口,2017-07,23033000,酿造及蒸馏过程中的糟粕及残渣,249390.0,1510700.0,千克,美国,一般贸易,usd,江苏省,0.0,—,hs230330
进口,2017-07,23033000,酿造及蒸馏过程中的糟粕及残渣,1024570.0,6298290.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs230330
进口,2017-07,23033000,酿造及蒸馏过程中的糟粕及残渣,223686.0,1412470.0,千克,美国,一般贸易,usd,山东省,0.0,—,hs230330
进口,2017-07,23033000,酿造及蒸馏过程中的糟粕及残渣,1143880.0,6321270.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs230330
进口,2017-07,23033000,酿造及蒸馏过程中的糟粕及残渣,727505.0,4126820.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2017-11,07141010,鲜木薯,608979.0,10108600.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2017-11,07141010,鲜木薯,1125780.0,19457600.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,280697.0,1561620.0,千克,印度尼西亚,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,34020300.0,171251000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,7778280.0,37801300.0,千克,泰国,一般贸易,usd,浙江省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,12276400.0,63733100.0,千克,泰国,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,47233200.0,239753000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,5011050.0,23725500.0,千克,泰国,一般贸易,usd,湖北省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,4377580.0,21892900.0,千克,泰国,一般贸易,usd,广东省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,5258200.0,25674800.0,千克,泰国,保税监管场所进出境货物,usd,安徽省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,292038.0,1413420.0,千克,越南,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,2907460.0,14978500.0,千克,越南,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,8505540.0,44075000.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2017-11,07141020,木薯干,7020800.0,35983300.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-11,07141020,木薯干,10348.0,59230.0,千克,越南,边境小额贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2017-11,07141020,木薯干,534443.0,3330960.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2017-11,10039000,其他大麦,643203.0,2307750.0,千克,法国,一般贸易,usd,河北省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,7920620.0,36820000.0,千克,法国,一般贸易,usd,福建省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,8571990.0,36092300.0,千克,法国,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,7899150.0,37863000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,16237300.0,82607400.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,252932.0,917000.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,4580750.0,16800000.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,12269900.0,45000000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,6994510.0,25334600.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,12680300.0,47300000.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,2951730.0,10691400.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,529090.0,2049520.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,14672200.0,60489600.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,4322330.0,19579500.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,13124400.0,57681200.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,1454160.0,5999870.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,7314850.0,30328200.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,225707.0,1020740.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,7739400.0,33195600.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,220513.0,949960.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,12380400.0,59433000.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2017-11,10039000,其他大麦,7009120.0,29065000.0,千克,澳大利亚,保税监管场所进出境货物,usd,安徽省,0.0,—,hs100300
进口,2017-11,10041000,种用燕麦,32694.0,50000.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100400
