进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位,商品1996编码
进口,2018-03,10079000,其他食用高梁,229338.0,1005200.0,千克,美国,一般贸易,usd,湖南省,0.0,—,hs100700
进口,2018-03,10079000,其他食用高梁,32645400.0,144977000.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100700
进口,2018-03,10079000,其他食用高梁,256827.0,1002680.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100700
进口,2018-03,10079000,其他食用高梁,518104.0,1951540.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2018-03,23033000,酿造及蒸馏过程中的糟粕及残渣,93.0,100.0,千克,日本,一般贸易,usd,广东省,0.0,—,hs230330
进口,2018-03,23033000,酿造及蒸馏过程中的糟粕及残渣,186652.0,1013740.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs230330
进口,2018-03,23033000,酿造及蒸馏过程中的糟粕及残渣,498223.0,2319340.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2018-03,23033000,酿造及蒸馏过程中的糟粕及残渣,2090490.0,9560380.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs230330
进口,2018-07,07141020,木薯干,7711890.0,31679500.0,千克,泰国,一般贸易,usd,上海市,0.0,—,hs071410
进口,2018-07,07141020,木薯干,5338250.0,20626300.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2018-07,07141020,木薯干,27953600.0,106372000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2018-07,07141020,木薯干,5622240.0,22091300.0,千克,泰国,保税监管场所进出境货物,usd,安徽省,0.0,—,hs071410
进口,2018-07,07141020,木薯干,2830370.0,11546400.0,千克,越南,一般贸易,usd,安徽省,0.0,—,hs071410
进口,2018-07,07141020,木薯干,78310.0,450560.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2018-07,07141020,木薯干,305397.0,1773350.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2018-07,10039000,其他大麦,298268.0,1097330.0,千克,法国,一般贸易,usd,河北省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,2533270.0,10247500.0,千克,加拿大,一般贸易,usd,天津市,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,15255000.0,57117100.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,7966270.0,31594000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,89928.0,337980.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,8846780.0,34021300.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,15476900.0,59450000.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,9190360.0,34373700.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,294277.0,1089480.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,172047.0,671960.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,16423400.0,62390000.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,8972980.0,33071700.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,7809400.0,28819000.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,17083500.0,67447900.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,8379460.0,29700000.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,264391.0,986010.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,hs100300
进口,2018-07,10039000,其他大麦,36774600.0,148506000.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2018-07,10041000,种用燕麦,197500.0,350000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-07,10041000,种用燕麦,129730.0,199584.0,千克,美国,一般贸易,usd,甘肃省,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,46.0,4.0,千克,英国,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,24.0,4.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,208.0,30.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,215.0,66.0,千克,美国,一般贸易,usd,山东省,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,1225.0,276.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,1537950.0,6692940.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,604095.0,2065010.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,6349520.0,27225200.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,506513.0,2084700.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2018-07,10049000,其他燕麦,60696.0,261460.0,千克,澳大利亚,进料加工贸易,usd,广东省,0.0,—,hs100400
进口,2018-07,10051000,种用玉米,81.0,13.0,千克,印度,其他,usd,北京市,0.0,—,hs100510
进口,2018-07,10051000,种用玉米,98.0,7.0,千克,印度尼西亚,一般贸易,usd,山东省,0.0,—,hs100510
进口,2018-07,10051000,种用玉米,265.0,11.0,千克,韩国,其他,usd,北京市,0.0,—,hs100510
进口,2018-07,10051000,种用玉米,124.0,15.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—,hs100510
进口,2018-07,10051000,种用玉米,896.0,47.0,千克,巴西,其他,usd,北京市,0.0,—,hs100510
进口,2018-07,10051000,种用玉米,98.0,5.0,千克,澳大利亚,其他,usd,北京市,0.0,—,hs100510
进口,2018-07,10059000,玉米，种用除外,94608.0,1188000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—,hs100590
进口,2018-07,10059000,玉米，种用除外,360000.0,1200000.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,辽宁省,0.0,—,hs100590
进口,2018-07,10059000,玉米，种用除外,46636800.0,212072000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2018-07,10059000,玉米，种用除外,25013400.0,107000000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2018-07,10059000,玉米，种用除外,2218340.0,8293910.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2018-07,10059000,玉米，种用除外,212060.0,208650.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2018-07,10059000,玉米，种用除外,276253.0,1381270.0,千克,美国,一般贸易,usd,天津市,0.0,—,hs100590
进口,2018-07,10071000,种用食用高梁,399.0,1.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—,hs100700
进口,2018-07,10071000,种用食用高梁,374176.0,45007.0,千克,美国,一般贸易,usd,湖南省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,15274.0,96250.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,456957.0,2468990.0,千克,美国,一般贸易,usd,天津市,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,14238100.0,70220000.0,千克,美国,一般贸易,usd,上海市,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,4456340.0,19717600.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,2086830.0,8994430.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,14095100.0,44042100.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,489809.0,1496490.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,3234240.0,10502600.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,1064910.0,3506310.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,777402.0,2481960.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,1131240.0,3613860.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,14706400.0,48448400.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,611106.0,1986100.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,144383.0,524750.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,196038.0,625990.0,千克,澳大利亚,一般贸易,usd,重庆市,0.0,—,hs100700
进口,2018-07,10079000,其他食用高梁,623053.0,1925580.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,hs100700
进口,2018-07,23033000,酿造及蒸馏过程中的糟粕及残渣,146451.0,994340.0,千克,美国,一般贸易,usd,山东省,0.0,—,hs230330
进口,2018-07,23033000,酿造及蒸馏过程中的糟粕及残渣,1222980.0,4971460.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2018-07,23033000,酿造及蒸馏过程中的糟粕及残渣,1888830.0,7399350.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs230330
进口,2018-06,07141020,木薯干,5147250.0,20972000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2018-06,07141020,木薯干,41112600.0,158262000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2018-06,07141020,木薯干,1778900.0,6917440.0,千克,泰国,一般贸易,usd,广东省,0.0,—,hs071410
进口,2018-06,07141020,木薯干,1185680.0,4748770.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2018-06,07141020,木薯干,6446280.0,25809100.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2018-06,07141020,木薯干,160057.0,910914.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2018-06,10021000,种用黑麦,12900.0,25000.0,千克,加拿大,一般贸易,usd,甘肃省,0.0,—,hs100200
进口,2018-06,10039000,其他大麦,263399.0,969043.0,千克,法国,一般贸易,usd,河北省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,463255.0,2000000.0,千克,法国,一般贸易,usd,福建省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,2851720.0,12400000.0,千克,法国,一般贸易,usd,广东省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,98213.0,356070.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,17214300.0,65250000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,7533810.0,28505300.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,24337900.0,101028000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,12996700.0,50900000.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,5950590.0,23136700.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,11084500.0,45277500.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,44145.0,191360.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,15721900.0,59461600.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,3989970.0,15750000.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,22649700.0,87358800.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,12039200.0,47803700.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,538848.0,2066290.0,千克,澳大利亚,一般贸易,usd,河南省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,260113.0,1003750.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,2606940.0,10167000.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2018-06,10039000,其他大麦,9545310.0,37895000.0,千克,澳大利亚,保税监管场所进出境货物,usd,安徽省,0.0,—,hs100300
进口,2018-06,10041000,种用燕麦,411500.0,650000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-06,10041000,种用燕麦,63540.0,93442.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,351.0,1096.0,千克,马来西亚,一般贸易,usd,湖北省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,340.0,160.0,千克,马来西亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,62.0,4.0,千克,英国,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,8.0,1.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,6.0,1.0,千克,加拿大,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,9.0,1.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,401.0,84.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,4.0,1.0,千克,美国,一般贸易,usd,山东省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,1790.0,436.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,3.0,1.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,535605.0,2177260.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,1572570.0,5318760.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,276160.0,1019040.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,1.0,1.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,774791.0,3196490.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,250517.0,1029080.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,63779.0,267980.0,千克,澳大利亚,进料加工贸易,usd,广东省,0.0,—,hs100400
进口,2018-06,10049000,其他燕麦,23.0,5.0,千克,新西兰,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-06,10051000,种用玉米,4944.0,240.0,千克,马来西亚,一般贸易,usd,北京市,0.0,—,hs100510
进口,2018-06,10051000,种用玉米,652.0,38.0,千克,法国,其他,usd,北京市,0.0,—,hs100510
进口,2018-06,10051000,种用玉米,712.0,37.0,千克,智利,其他,usd,北京市,0.0,—,hs100510
进口,2018-06,10051000,种用玉米,348.0,1.0,千克,智利,其他,usd,辽宁省,0.0,—,hs100510
进口,2018-06,10059000,玉米，种用除外,114740.0,320000.0,千克,缅甸,保税监管场所进出境货物,usd,云南省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,411108.0,1318500.0,千克,老挝,保税监管场所进出境货物,usd,云南省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,84608.0,1051000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,216000.0,720000.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,辽宁省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,72903800.0,336729000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,6908630.0,31665000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,14691600.0,59299300.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,238.0,4.0,千克,墨西哥,其他,usd,云南省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,574978.0,591489.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,1173760.0,5868810.0,千克,美国,一般贸易,usd,天津市,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,7920.0,20000.0,千克,美国,一般贸易,usd,辽宁省,0.0,—,hs100590
进口,2018-06,10059000,玉米，种用除外,15222400.0,77443700.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs100590
进口,2018-06,10079000,其他食用高梁,10190.0,62250.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,14005400.0,58080000.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,354704.0,1418040.0,千克,美国,一般贸易,usd,天津市,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,17557200.0,73314500.0,千克,美国,一般贸易,usd,上海市,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,18753900.0,90048400.0,千克,美国,一般贸易,usd,福建省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,30457000.0,134915000.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,2655640.0,8965650.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,308173.0,986280.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,1580820.0,5020530.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,89.0,2.0,千克,澳大利亚,一般贸易,usd,吉林省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,12099700.0,40610000.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,2159810.0,7355250.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,1195880.0,3838890.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,1740520.0,6221270.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,946451.0,2972890.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,1856510.0,6665260.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,277869.0,1002660.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,1638750.0,5007800.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,hs100700
进口,2018-06,10079000,其他食用高梁,447869.0,1497300.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,hs100700
进口,2018-06,23033000,酿造及蒸馏过程中的糟粕及残渣,92358.0,126000.0,千克,越南,海关特殊监管区域物流货物,usd,上海市,0.0,—,hs230330
进口,2018-06,23033000,酿造及蒸馏过程中的糟粕及残渣,933973.0,3792440.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2018-06,23033000,酿造及蒸馏过程中的糟粕及残渣,2215590.0,8978570.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs230330
进口,2018-12,07141010,鲜木薯,421146.0,5036100.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2018-12,07141010,鲜木薯,1127980.0,15016300.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,1002850.0,4415410.0,千克,柬埔寨,一般贸易,usd,北京市,0.0,—,hs071410
进口,2018-12,07141020,木薯干,2396310.0,9999960.0,千克,老挝,一般贸易,usd,北京市,0.0,—,hs071410
进口,2018-12,07141020,木薯干,15932.0,65000.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,19141200.0,80468700.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,1082390.0,4497130.0,千克,泰国,一般贸易,usd,江西省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,30006300.0,126298000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,1956030.0,8442340.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2018-12,07141020,木薯干,632531.0,2653140.0,千克,越南,一般贸易,usd,北京市,0.0,—,hs071410
进口,2018-12,07141020,木薯干,302737.0,1129020.0,千克,越南,一般贸易,usd,河北省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,261837.0,1099670.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,1643350.0,6770380.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,hs071410
进口,2018-12,07141020,木薯干,185558.0,1119100.0,千克,越南,一般贸易,usd,云南省,0.0,—,hs071410
进口,2018-12,07141020,木薯干,130504.0,680550.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2018-12,10039000,其他大麦,339449.0,1004800.0,千克,法国,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,672951.0,1997820.0,千克,法国,一般贸易,usd,广东省,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,7272480.0,27000000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,2897100.0,9553700.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,193985.0,713670.0,千克,加拿大,一般贸易,usd,上海市,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,9455480.0,34000000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,5336460.0,22000000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,4776890.0,15628400.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,9206000.0,31349000.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,hs100300
进口,2018-12,10039000,其他大麦,1448.0,2475.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2018-12,10041000,种用燕麦,45000.0,75000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,24.0,1.0,千克,英国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,90.0,15.0,千克,德国,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,32.0,2.0,千克,加拿大,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,272.0,27.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,242.0,7.0,千克,美国,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,213.0,12.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,4.0,1.0,千克,美国,一般贸易,usd,四川省,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,1169780.0,4567440.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,1318670.0,4841710.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,218695.0,909980.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,1229450.0,4617810.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,409045.0,1537460.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2018-12,10049000,其他燕麦,66418.0,247830.0,千克,澳大利亚,进料加工贸易,usd,广东省,0.0,—,hs100400
进口,2018-12,10051000,种用玉米,1816550.0,170225.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—,hs100510
进口,2018-12,10051000,种用玉米,1919.0,387.0,千克,法国,其他,usd,北京市,0.0,—,hs100510
进口,2018-12,10051000,种用玉米,27980.0,820.0,千克,智利,一般贸易,usd,北京市,0.0,—,hs100510
进口,2018-12,10059000,玉米，种用除外,4125040.0,16006200.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,768505.0,3188950.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,62344.0,188000.0,千克,缅甸,保税监管场所进出境货物,usd,云南省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,7908340.0,27425200.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,793909.0,3678040.0,千克,俄罗斯联邦,一般贸易,usd,北京市,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,70000.0,500000.0,千克,俄罗斯联邦,一般贸易,usd,辽宁省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,402790.0,3554000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,277493.0,1836000.0,千克,俄罗斯联邦,一般贸易,usd,湖南省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,93465.0,311550.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,辽宁省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,124612.0,1132840.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,24092400.0,105000000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,420885.0,2005500.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,84431.0,404768.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—,hs100590
进口,2018-12,10059000,玉米，种用除外,49890400.0,234429000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
