进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2023-01,10039000,其他大麦,230557.0,827340.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-01,10039000,其他大麦,3543394.0,10764400.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-01,10039000,其他大麦,14720736.0,40000000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—
进口,2023-01,10039000,其他大麦,81604532.0,197074000.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—
进口,2023-01,10039000,其他大麦,9474666.0,18998700.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2023-01,10039000,其他大麦,10395923.0,20000000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—
进口,2023-01,10039000,其他大麦,19119103.0,51089700.0,千克,加拿大,一般贸易,usd,安徽省,0.0,—
进口,2023-01,10039000,其他大麦,29172811.0,67075200.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2023-01,10039000,其他大麦,20404763.0,41541800.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2023-01,10039000,其他大麦,5940436.0,12500000.0,千克,加拿大,保税监管场所进出境货物,usd,江苏省,0.0,—
进口,2023-01,10041000,种用燕麦,613388.0,756000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-01,10041000,种用燕麦,10000.0,25000.0,千克,加拿大,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-01,10041000,种用燕麦,188607.0,224532.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-01,10049000,其他燕麦,251923.0,1005150.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-01,10049000,其他燕麦,88242.0,404960.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2023-01,10049000,其他燕麦,168775.0,518960.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-01,10049000,其他燕麦,1314800.0,3884500.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-01,10049000,其他燕麦,203528.0,508820.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-01,10049000,其他燕麦,1557689.0,4466940.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-01,10049000,其他燕麦,685087.0,2057380.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-01,10049000,其他燕麦,773630.0,2014280.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-01,10049000,其他燕麦,1843565.0,5115920.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-01,10049000,其他燕麦,507496.0,1542540.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-01,10051000,种用玉米,7087.0,1090.0,千克,德国,其他,usd,黑龙江省,0.0,—
进口,2023-01,10051000,种用玉米,1981613.0,117918.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-01,10051000,种用玉米,513.0,30.0,千克,巴西,一般贸易,usd,湖南省,0.0,—
进口,2023-01,10051000,种用玉米,5474.0,195.0,千克,智利,一般贸易,usd,上海市,0.0,—
进口,2023-01,10059000,玉米，种用除外,615172.0,1920000.0,千克,缅甸,一般贸易,usd,辽宁省,0.0,—
进口,2023-01,10059000,玉米，种用除外,743782.0,2200000.0,千克,缅甸,一般贸易,usd,上海市,0.0,—
进口,2023-01,10059000,玉米，种用除外,3034015.0,9207500.0,千克,缅甸,一般贸易,usd,福建省,0.0,—
进口,2023-01,10059000,玉米，种用除外,1216640.0,3594000.0,千克,缅甸,一般贸易,usd,山东省,0.0,—
进口,2023-01,10059000,玉米，种用除外,126670.0,390500.0,千克,缅甸,一般贸易,usd,湖北省,0.0,—
进口,2023-01,10059000,玉米，种用除外,686490.0,2000000.0,千克,缅甸,一般贸易,usd,广东省,0.0,—
进口,2023-01,10059000,玉米，种用除外,1018757.0,3025000.0,千克,缅甸,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-01,10059000,玉米，种用除外,2801389.0,8951400.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-01,10059000,玉米，种用除外,506801.0,1475000.0,千克,缅甸,进料加工贸易,usd,广西壮族自治区,0.0,—
进口,2023-01,10059000,玉米，种用除外,102361.0,300000.0,千克,缅甸,进料加工贸易,usd,云南省,0.0,—
进口,2023-01,10059000,玉米，种用除外,8685.0,25000.0,千克,缅甸,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2023-01,10059000,玉米，种用除外,171797.0,500000.0,千克,缅甸,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-01,10059000,玉米，种用除外,1092240.0,3317500.0,千克,缅甸,海关特殊监管区域物流货物,usd,广东省,0.0,—
进口,2023-01,10059000,玉米，种用除外,1211410.0,3575000.0,千克,缅甸,海关特殊监管区域物流货物,usd,贵州省,0.0,—
进口,2023-01,10059000,玉米，种用除外,3447643.0,9880660.0,千克,老挝,一般贸易,usd,云南省,0.0,—
进口,2023-01,10059000,玉米，种用除外,444995.0,573804.0,千克,南非,一般贸易,usd,北京市,0.0,—
进口,2023-01,10059000,玉米，种用除外,1645197.0,4852420.0,千克,俄罗斯,一般贸易,usd,辽宁省,0.0,—
进口,2023-01,10059000,玉米，种用除外,1435961.0,4803660.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—
进口,2023-01,10059000,玉米，种用除外,250818.0,723450.0,千克,俄罗斯,一般贸易,usd,福建省,0.0,—
进口,2023-01,10059000,玉米，种用除外,138203.0,475260.0,千克,俄罗斯,进料加工贸易,usd,安徽省,0.0,—
进口,2023-01,10059000,玉米，种用除外,1692358.0,4780000.0,千克,俄罗斯,进料加工贸易,usd,山东省,0.0,—
进口,2023-01,10059000,玉米，种用除外,101776.0,715900.0,千克,俄罗斯,边境小额贸易,usd,黑龙江省,0.0,—
进口,2023-01,10059000,玉米，种用除外,858923.0,2976000.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,吉林省,0.0,—
进口,2023-01,10059000,玉米，种用除外,528724.0,2138630.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2023-01,10059000,玉米，种用除外,22942366.0,73253000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2023-01,10059000,玉米，种用除外,62535119.0,200238000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-01,10059000,玉米，种用除外,20795193.0,61615400.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2023-01,10059000,玉米，种用除外,167658.0,500000.0,千克,乌克兰,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2023-01,10059000,玉米，种用除外,495848.0,660400.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-01,10059000,玉米，种用除外,223748072.0,627051000.0,千克,巴西,一般贸易,usd,北京市,0.0,—
进口,2023-01,10059000,玉米，种用除外,23999312.0,66883900.0,千克,巴西,一般贸易,usd,上海市,0.0,—
进口,2023-01,10059000,玉米，种用除外,274283359.0,707827000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-01,10059000,玉米，种用除外,261968.0,689000.0,千克,美国,一般贸易,usd,上海市,0.0,—
进口,2023-01,10059000,玉米，种用除外,59731694.0,176933000.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2023-01,10059000,玉米，种用除外,74243185.0,205064000.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2023-01,10059000,玉米，种用除外,13826631.0,35000000.0,千克,美国,保税监管场所进出境货物,usd,北京市,0.0,—
进口,2023-01,10059000,玉米，种用除外,5295958.0,14596000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-01,10079000,其他食用高粱,87296.0,400000.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-01,10079000,其他食用高粱,61654.0,284000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2023-01,10079000,其他食用高粱,14440401.0,41691000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-01,10079000,其他食用高粱,18160454.0,51100000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-01,10079000,其他食用高粱,19759014.0,56400000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-01,10079000,其他食用高粱,2737707.0,7687370.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-01,10079000,其他食用高粱,959974.0,2744230.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—
进口,2023-01,10079000,其他食用高粱,899507.0,2496630.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-01,10079000,其他食用高粱,709928.0,1937370.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2023-01,10079000,其他食用高粱,465830.0,1248180.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-01,10079000,其他食用高粱,4695052.0,13073700.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-01,10079000,其他食用高粱,1250079.0,3529120.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-01,10079000,其他食用高粱,2638833.0,7316910.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2023-01,10079000,其他食用高粱,2257889.0,6441120.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2023-01,10079000,其他食用高粱,686249.0,1942300.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-01,10079000,其他食用高粱,1140858.0,3101090.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2023-01,10079000,其他食用高粱,1268464.0,3463060.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-01,23033000,酿造及蒸馏过程中的糟粕及残渣,16619.0,46530.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—
进口,2023-01,23033000,酿造及蒸馏过程中的糟粕及残渣,161596.0,464303.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2023-02,07141020,木薯干,185523.0,716830.0,千克,老挝,一般贸易,usd,云南省,0.0,—
进口,2023-02,07141020,木薯干,2772430.0,10217900.0,千克,泰国,一般贸易,usd,北京市,0.0,—
进口,2023-02,07141020,木薯干,5973263.0,22007100.0,千克,泰国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-02,07141020,木薯干,39780271.0,146270000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2023-02,07141020,木薯干,22764130.0,82839100.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2023-02,07141020,木薯干,20683944.0,78548800.0,千克,泰国,一般贸易,usd,福建省,0.0,—
进口,2023-02,07141020,木薯干,24012911.0,86909500.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2023-02,07141020,木薯干,7286808.0,28000000.0,千克,泰国,一般贸易,usd,广东省,0.0,—
进口,2023-02,07141020,木薯干,2782382.0,9985000.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-02,07141020,木薯干,14313539.0,55106600.0,千克,泰国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-02,07141020,木薯干,5359343.0,19180000.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2023-02,07141020,木薯干,466980.0,1697090.0,千克,越南,一般贸易,usd,安徽省,0.0,—
进口,2023-02,07141020,木薯干,588764.0,2045580.0,千克,越南,一般贸易,usd,福建省,0.0,—
进口,2023-02,07141020,木薯干,1931505.0,7641690.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2023-02,07141020,木薯干,876054.0,3161480.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2023-02,07141020,木薯干,9766304.0,35853400.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-02,07141020,木薯干,423482.0,1543710.0,千克,越南,一般贸易,usd,海南省,0.0,—
进口,2023-02,07141020,木薯干,365691.0,1535400.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2023-02,07141020,木薯干,2095518.0,8620520.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2023-02,10039000,其他大麦,377520.0,1144000.0,千克,哈萨克斯坦,一般贸易,usd,江苏省,0.0,—
进口,2023-02,10039000,其他大麦,3246503.0,12090000.0,千克,哈萨克斯坦,一般贸易,usd,浙江省,0.0,—
进口,2023-02,10039000,其他大麦,1403704.0,5493000.0,千克,哈萨克斯坦,一般贸易,usd,山东省,0.0,—
进口,2023-02,10039000,其他大麦,521802.0,1860000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2023-02,10039000,其他大麦,2652624.0,10288300.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-02,10039000,其他大麦,446896.0,1643000.0,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-02,10039000,其他大麦,953412.0,1950840.0,千克,丹麦,一般贸易,usd,河北省,0.0,—
进口,2023-02,10039000,其他大麦,799100.0,1962760.0,千克,丹麦,一般贸易,usd,山东省,0.0,—
进口,2023-02,10039000,其他大麦,436593.0,998349.0,千克,丹麦,一般贸易,usd,广东省,0.0,—
进口,2023-02,10039000,其他大麦,217284.0,503940.0,千克,法国,一般贸易,usd,辽宁省,0.0,—
进口,2023-02,10039000,其他大麦,11548480.0,25038800.0,千克,法国,一般贸易,usd,浙江省,0.0,—
进口,2023-02,10039000,其他大麦,11530841.0,25000000.0,千克,法国,一般贸易,usd,广东省,0.0,—
进口,2023-02,10039000,其他大麦,837473.0,2764120.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-02,10039000,其他大麦,1241655.0,3910040.0,千克,俄罗斯,一般贸易,usd,江苏省,0.0,—
进口,2023-02,10039000,其他大麦,317129.0,1138000.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-02,10039000,其他大麦,27444.0,84950.0,千克,俄罗斯,一般贸易,usd,四川省,0.0,—
进口,2023-02,10039000,其他大麦,11060372.0,26689000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-02,10039000,其他大麦,12452528.0,30000000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—
进口,2023-02,10039000,其他大麦,13695651.0,33000000.0,千克,阿根廷,一般贸易,usd,浙江省,0.0,—
进口,2023-02,10039000,其他大麦,3877432.0,9342760.0,千克,乌拉圭,一般贸易,usd,浙江省,0.0,—
进口,2023-02,10039000,其他大麦,6639961.0,19810000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-02,10039000,其他大麦,38131557.0,98140800.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—
进口,2023-02,10039000,其他大麦,20002628.0,45000000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2023-02,10039000,其他大麦,25324185.0,62708800.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2023-02,10039000,其他大麦,92561.0,215400.0,千克,加拿大,一般贸易,usd,湖北省,0.0,—
进口,2023-02,10039000,其他大麦,20235982.0,42400000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2023-02,10041000,种用燕麦,1853826.0,2123280.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-02,10041000,种用燕麦,52500.0,50000.0,千克,加拿大,一般贸易,usd,河北省,0.0,—
进口,2023-02,10041000,种用燕麦,250000.0,400000.0,千克,加拿大,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-02,10041000,种用燕麦,135725.0,163069.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-02,10049000,其他燕麦,22.0,2.0,千克,日本,一般贸易,usd,山东省,0.0,—
进口,2023-02,10049000,其他燕麦,204582.0,777000.0,千克,俄罗斯,一般贸易,usd,北京市,0.0,—
进口,2023-02,10049000,其他燕麦,2775383.0,10724000.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-02,10049000,其他燕麦,170871.0,525410.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-02,10049000,其他燕麦,929751.0,2821340.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-02,10049000,其他燕麦,204288.0,510720.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-02,10049000,其他燕麦,1526034.0,4660380.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-02,10049000,其他燕麦,957334.0,2866110.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-02,10049000,其他燕麦,1738178.0,4817540.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-02,10049000,其他燕麦,637486.0,1981740.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-02,10049000,其他燕麦,363249.0,1104100.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-02,10051000,种用玉米,81018.0,696.0,千克,日本,一般贸易,usd,上海市,0.0,—
进口,2023-02,10051000,种用玉米,17289.0,2559.0,千克,德国,其他,usd,黑龙江省,0.0,—
进口,2023-02,10051000,种用玉米,2930.0,540.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-02,10059000,玉米，种用除外,400267.0,1250000.0,千克,缅甸,一般贸易,usd,辽宁省,0.0,—
进口,2023-02,10059000,玉米，种用除外,11339254.0,33344000.0,千克,缅甸,一般贸易,usd,福建省,0.0,—
进口,2023-02,10059000,玉米，种用除外,538743.0,1575000.0,千克,缅甸,一般贸易,usd,山东省,0.0,—
进口,2023-02,10059000,玉米，种用除外,206199.0,588000.0,千克,缅甸,一般贸易,usd,河南省,0.0,—
进口,2023-02,10059000,玉米，种用除外,281857.0,832750.0,千克,缅甸,一般贸易,usd,湖北省,0.0,—
进口,2023-02,10059000,玉米，种用除外,686490.0,2000000.0,千克,缅甸,一般贸易,usd,广东省,0.0,—
进口,2023-02,10059000,玉米，种用除外,1431268.0,4250000.0,千克,缅甸,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-02,10059000,玉米，种用除外,424018.0,1300000.0,千克,缅甸,一般贸易,usd,海南省,0.0,—
进口,2023-02,10059000,玉米，种用除外,8498409.0,28833800.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-02,10059000,玉米，种用除外,499494.0,1500000.0,千克,缅甸,进料加工贸易,usd,河北省,0.0,—
进口,2023-02,10059000,玉米，种用除外,707944.0,2000000.0,千克,缅甸,进料加工贸易,usd,广西壮族自治区,0.0,—
进口,2023-02,10059000,玉米，种用除外,717352.0,2128000.0,千克,缅甸,进料加工贸易,usd,云南省,0.0,—
进口,2023-02,10059000,玉米，种用除外,796438.0,2250000.0,千克,缅甸,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-02,10059000,玉米，种用除外,1466779.0,4440000.0,千克,缅甸,海关特殊监管区域物流货物,usd,广东省,0.0,—
进口,2023-02,10059000,玉米，种用除外,27217382.0,75677000.0,千克,保加利亚,一般贸易,usd,北京市,0.0,—
进口,2023-02,10059000,玉米，种用除外,1675881.0,4900000.0,千克,俄罗斯,一般贸易,usd,辽宁省,0.0,—
进口,2023-02,10059000,玉米，种用除外,1237309.0,4224600.0,千克,俄罗斯,一般贸易,usd,吉林省,0.0,—
进口,2023-02,10059000,玉米，种用除外,167196.0,1249470.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—
进口,2023-02,10059000,玉米，种用除外,5272992.0,14730000.0,千克,俄罗斯,一般贸易,usd,福建省,0.0,—
进口,2023-02,10059000,玉米，种用除外,4771146.0,14221000.0,千克,俄罗斯,进料加工贸易,usd,江苏省,0.0,—
进口,2023-02,10059000,玉米，种用除外,1384110.0,4445000.0,千克,俄罗斯,进料加工贸易,usd,安徽省,0.0,—
进口,2023-02,10059000,玉米，种用除外,10818033.0,32046400.0,千克,俄罗斯,进料加工贸易,usd,山东省,0.0,—
进口,2023-02,10059000,玉米，种用除外,646239.0,4391350.0,千克,俄罗斯,边境小额贸易,usd,黑龙江省,0.0,—
进口,2023-02,10059000,玉米，种用除外,2500419.0,8420280.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,吉林省,0.0,—
进口,2023-02,10059000,玉米，种用除外,240083.0,1272340.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2023-02,10059000,玉米，种用除外,112966472.0,337733000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2023-02,10059000,玉米，种用除外,16473832.0,49070300.0,千克,乌克兰,一般贸易,usd,黑龙江省,0.0,—
进口,2023-02,10059000,玉米，种用除外,1735500.0,5134620.0,千克,乌克兰,一般贸易,usd,浙江省,0.0,—
进口,2023-02,10059000,玉米，种用除外,74111586.0,214862000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-02,10059000,玉米，种用除外,9167840.0,26045000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—
进口,2023-02,10059000,玉米，种用除外,9527170.0,27285200.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2023-02,10059000,玉米，种用除外,35027848.0,102168000.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—
进口,2023-02,10059000,玉米，种用除外,15964960.0,45355000.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-02,10059000,玉米，种用除外,1209306.0,3587280.0,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-02,10059000,玉米，种用除外,10113291.0,30000000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,贵州省,0.0,—
进口,2023-02,10059000,玉米，种用除外,267925297.0,758262000.0,千克,巴西,一般贸易,usd,北京市,0.0,—
进口,2023-02,10059000,玉米，种用除外,8847703.0,24552700.0,千克,巴西,一般贸易,usd,福建省,0.0,—
进口,2023-02,10059000,玉米，种用除外,144432.0,72000.0,千克,秘鲁,来料加工贸易,usd,辽宁省,0.0,—
进口,2023-02,10059000,玉米，种用除外,423121860.0,1015530000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-02,10059000,玉米，种用除外,24414769.0,69233600.0,千克,美国,一般贸易,usd,上海市,0.0,—
进口,2023-02,10059000,玉米，种用除外,21255838.0,61067400.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2023-02,10059000,玉米，种用除外,23715921.0,64281700.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2023-02,10079000,其他食用高粱,10373.0,46750.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-02,10079000,其他食用高粱,106802.0,450000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2023-02,10079000,其他食用高粱,14393575.0,42046000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-02,10079000,其他食用高粱,13451256.0,38275600.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2023-02,10079000,其他食用高粱,127787.0,120376.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2023-02,10079000,其他食用高粱,5255058.0,15000000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-02,10079000,其他食用高粱,953995.0,2679020.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-02,10079000,其他食用高粱,360955.0,981860.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2023-02,10079000,其他食用高粱,186935.0,498260.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-02,10079000,其他食用高粱,3270839.0,9059630.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-02,10079000,其他食用高粱,341857.0,970650.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-02,10079000,其他食用高粱,1889472.0,5029460.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2023-02,10079000,其他食用高粱,372068.0,997480.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2023-02,10079000,其他食用高粱,487822.0,1316440.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-02,10079000,其他食用高粱,176678.0,486300.0,千克,澳大利亚,一般贸易,usd,海南省,0.0,—
进口,2023-02,10079000,其他食用高粱,1171657.0,3193210.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2023-02,10079000,其他食用高粱,194242.0,499300.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-02,23033000,酿造及蒸馏过程中的糟粕及残渣,57876.0,162043.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—
进口,2023-02,23033000,酿造及蒸馏过程中的糟粕及残渣,2145126.0,6178760.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2023-03,07141020,木薯干,634616.0,2456240.0,千克,老挝,一般贸易,usd,云南省,0.0,—
进口,2023-03,07141020,木薯干,18422216.0,67091900.0,千克,泰国,一般贸易,usd,北京市,0.0,—
进口,2023-03,07141020,木薯干,22627854.0,81642800.0,千克,泰国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-03,07141020,木薯干,46316490.0,159980000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2023-03,07141020,木薯干,23591736.0,86882000.0,千克,泰国,一般贸易,usd,浙江省,0.0,—
进口,2023-03,07141020,木薯干,26514862.0,91978500.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2023-03,07141020,木薯干,55525667.0,207298000.0,千克,泰国,一般贸易,usd,福建省,0.0,—
进口,2023-03,07141020,木薯干,63448242.0,227710000.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2023-03,07141020,木薯干,7610020.0,26126800.0,千克,泰国,一般贸易,usd,湖北省,0.0,—
进口,2023-03,07141020,木薯干,14374303.0,51000000.0,千克,泰国,一般贸易,usd,广东省,0.0,—
进口,2023-03,07141020,木薯干,13996453.0,49060000.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-03,07141020,木薯干,13163463.0,51117000.0,千克,泰国,保税监管场所进出境货物,usd,北京市,0.0,—
进口,2023-03,07141020,木薯干,19282536.0,69691700.0,千克,泰国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-03,07141020,木薯干,3383079.0,12552700.0,千克,越南,一般贸易,usd,北京市,0.0,—
进口,2023-03,07141020,木薯干,10478978.0,37193100.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2023-03,07141020,木薯干,507304.0,1827360.0,千克,越南,一般贸易,usd,安徽省,0.0,—
进口,2023-03,07141020,木薯干,1881320.0,6638900.0,千克,越南,一般贸易,usd,福建省,0.0,—
进口,2023-03,07141020,木薯干,2629186.0,10223000.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2023-03,07141020,木薯干,2037793.0,7052950.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2023-03,07141020,木薯干,12993378.0,46599700.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-03,07141020,木薯干,551110.0,2242020.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2023-03,07141020,木薯干,1947091.0,7629360.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2023-03,10039000,其他大麦,404850.0,1300000.0,千克,哈萨克斯坦,一般贸易,usd,河北省,0.0,—
进口,2023-03,10039000,其他大麦,3312678.0,11828500.0,千克,哈萨克斯坦,一般贸易,usd,浙江省,0.0,—
进口,2023-03,10039000,其他大麦,368300.0,1325000.0,千克,哈萨克斯坦,一般贸易,usd,安徽省,0.0,—
