进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2022-03,07141020,木薯干,47998,195776,千克,越南,一般贸易,usd,云南省,0,—
进口,2022-03,07141020,木薯干,91420,320700,千克,坦桑尼亚,一般贸易,usd,山东省,0,—
进口,2022-03,10039000,其他大麦,375082,1113000,千克,哈萨克斯坦,一般贸易,usd,北京市,0,—
进口,2022-03,10039000,其他大麦,1106622,3721100,千克,哈萨克斯坦,一般贸易,usd,浙江省,0,—
进口,2022-03,10039000,其他大麦,1440243,5379600,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-03,10039000,其他大麦,618851,2622306,千克,哈萨克斯坦,边境小额贸易,usd,新疆维吾尔自治区,0,—
进口,2022-03,10039000,其他大麦,3260873,9100000,千克,法国,一般贸易,usd,广东省,0,—
进口,2022-03,10039000,其他大麦,20288159,56617450,千克,法国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-03,10039000,其他大麦,2029854,6594700,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0,—
进口,2022-03,10039000,其他大麦,35689,127460,千克,乌克兰,一般贸易,usd,河南省,0,—
进口,2022-03,10039000,其他大麦,9061260,25400000,千克,阿根廷,一般贸易,usd,北京市,0,—
进口,2022-03,10039000,其他大麦,21951002,66000000,千克,阿根廷,一般贸易,usd,辽宁省,0,—
进口,2022-03,10039000,其他大麦,2399683,7495000,千克,阿根廷,一般贸易,usd,江苏省,0,—
进口,2022-03,10039000,其他大麦,10281776,35000000,千克,阿根廷,一般贸易,usd,浙江省,0,—
进口,2022-03,10039000,其他大麦,31329619,92543000,千克,阿根廷,一般贸易,usd,安徽省,0,—
进口,2022-03,10039000,其他大麦,11389544,33000000,千克,阿根廷,一般贸易,usd,山东省,0,—
进口,2022-03,10039000,其他大麦,30165173,92053000,千克,阿根廷,一般贸易,usd,广东省,0,—
进口,2022-03,10039000,其他大麦,10097911,29250000,千克,阿根廷,一般贸易,usd,海南省,0,—
进口,2022-03,10039000,其他大麦,699888,2000000,千克,阿根廷,保税监管场所进出境货物,usd,安徽省,0,—
进口,2022-03,10039000,其他大麦,91902,230330,千克,加拿大,一般贸易,usd,天津市,0,—
进口,2022-03,10039000,其他大麦,15848887,54000000,千克,加拿大,一般贸易,usd,福建省,0,—
进口,2022-03,10039000,其他大麦,11721340,27133655,千克,加拿大,一般贸易,usd,山东省,0,—
进口,2022-03,10041000,种用燕麦,1226609,1333350,千克,加拿大,一般贸易,usd,北京市,0,—
进口,2022-03,10041000,种用燕麦,46500,50000,千克,加拿大,一般贸易,usd,甘肃省,0,—
进口,2022-03,10041000,种用燕麦,403497,663696,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-03,10041000,种用燕麦,144287,175929,千克,美国,一般贸易,usd,甘肃省,0,—
进口,2022-03,10049000,其他燕麦,19,1,千克,中国台湾,一般贸易,usd,北京市,0,—
进口,2022-03,10049000,其他燕麦,589883,2057720,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0,—
进口,2022-03,10049000,其他燕麦,211715,940400,千克,俄罗斯,一般贸易,usd,黑龙江省,0,—
进口,2022-03,10049000,其他燕麦,114279,364896,千克,俄罗斯,一般贸易,usd,江苏省,0,—
进口,2022-03,10049000,其他燕麦,118651,428000,千克,俄罗斯,一般贸易,usd,甘肃省,0,—
进口,2022-03,10049000,其他燕麦,1525368,6938350,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0,—
进口,2022-03,10049000,其他燕麦,63858,190620,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-03,10049000,其他燕麦,900611,2824970,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-03,10049000,其他燕麦,332348,991420,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-03,10049000,其他燕麦,348054,1023670,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-03,10049000,其他燕麦,1985262,5663710,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-03,10049000,其他燕麦,1534683,4640860,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-03,10049000,其他燕麦,1000483,2801920,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-03,10049000,其他燕麦,452473,1442210,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-03,10051000,种用玉米,2024,156,千克,印度,一般贸易,usd,山东省,0,—
进口,2022-03,10051000,种用玉米,891,81,千克,菲律宾,其他,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,715,137,千克,土耳其,一般贸易,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,5338,1332,千克,德国,一般贸易,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,968691,105368,千克,德国,一般贸易,usd,黑龙江省,0,—
进口,2022-03,10051000,种用玉米,50425,5538,千克,德国,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-03,10051000,种用玉米,1294,293,千克,德国,其他,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,4386,1097,千克,德国,其他,usd,黑龙江省,0,—
进口,2022-03,10051000,种用玉米,54004,1077,千克,法国,一般贸易,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,1918,429,千克,法国,一般贸易,usd,黑龙江省,0,—
进口,2022-03,10051000,种用玉米,270,6,千克,法国,其他,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,1184,393,千克,奥地利,一般贸易,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,433751,77040,千克,阿根廷,一般贸易,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,92758,2308,千克,智利,一般贸易,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,5084,200,千克,智利,一般贸易,usd,上海市,0,—
进口,2022-03,10051000,种用玉米,3667,263,千克,智利,其他,usd,北京市,0,—
进口,2022-03,10051000,种用玉米,5691,529,千克,秘鲁,其他,usd,黑龙江省,0,—
进口,2022-03,10059000,玉米，种用除外,5296312,16281300,千克,缅甸,一般贸易,usd,云南省,0,—
进口,2022-03,10059000,玉米，种用除外,52229,127000,千克,缅甸,保税监管场所进出境货物,usd,云南省,0,—
进口,2022-03,10059000,玉米，种用除外,788491,2433000,千克,老挝,一般贸易,usd,云南省,0,—
进口,2022-03,10059000,玉米，种用除外,355308,1184360,千克,俄罗斯,进料加工贸易,usd,山东省,0,—
进口,2022-03,10059000,玉米，种用除外,102302481,324312007,千克,乌克兰,一般贸易,usd,北京市,0,—
进口,2022-03,10059000,玉米，种用除外,10179063,33599925,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-03,10059000,玉米，种用除外,665703,2035900,千克,乌克兰,进料加工贸易,usd,福建省,0,—
进口,2022-03,10059000,玉米，种用除外,120087595,360724322,千克,乌克兰,进料加工贸易,usd,山东省,0,—
进口,2022-03,10059000,玉米，种用除外,67259535,210620860,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0,—
进口,2022-03,10059000,玉米，种用除外,6543641,20000000,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-03,10059000,玉米，种用除外,46857222,147079780,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0,—
进口,2022-03,10059000,玉米，种用除外,5103180,15600000,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0,—
进口,2022-03,10059000,玉米，种用除外,43250550,131259290,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0,—
进口,2022-03,10059000,玉米，种用除外,15364289,50591655,千克,乌克兰,海关特殊监管区域物流货物,usd,广东省,0,—
进口,2022-03,10059000,玉米，种用除外,8063551,29710110,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0,—
进口,2022-03,10059000,玉米，种用除外,6058026,20000000,千克,乌克兰,海关特殊监管区域物流货物,usd,贵州省,0,—
进口,2022-03,10059000,玉米，种用除外,3029013,10000000,千克,乌克兰,海关特殊监管区域物流货物,usd,甘肃省,0,—
进口,2022-03,10059000,玉米，种用除外,2978,152,千克,智利,其他,usd,北京市,0,—
进口,2022-03,10059000,玉米，种用除外,337401541,1036018180,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-03,10059000,玉米，种用除外,451395,1456227,千克,美国,海关特殊监管区域物流货物,usd,福建省,0,—
进口,2022-03,10079000,其他食用高粱,25687,101500,千克,缅甸,边境小额贸易,usd,云南省,0,—
进口,2022-03,10079000,其他食用高粱,12570489,39202000,千克,阿根廷,一般贸易,usd,北京市,0,—
进口,2022-03,10079000,其他食用高粱,78862089,223389417,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-03,10079000,其他食用高粱,728058,2230421,千克,美国,一般贸易,usd,上海市,0,—
进口,2022-03,10079000,其他食用高粱,231340,680188,千克,美国,一般贸易,usd,江苏省,0,—
进口,2022-03,10079000,其他食用高粱,140984515,393496740,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-03,10079000,其他食用高粱,41891690,113750000,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-03,10079000,其他食用高粱,73219021,183763481,千克,美国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-03,10079000,其他食用高粱,6826640,19832175,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-03,10079000,其他食用高粱,255659,749540,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-03,10079000,其他食用高粱,534624,1511500,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-03,10079000,其他食用高粱,3284854,9538360,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-03,10079000,其他食用高粱,1282849,3741300,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-03,10079000,其他食用高粱,340341,1002620,千克,澳大利亚,一般贸易,usd,福建省,0,—
进口,2022-03,10079000,其他食用高粱,1532643,4527060,千克,澳大利亚,一般贸易,usd,山东省,0,—
进口,2022-03,10079000,其他食用高粱,264509,754660,千克,澳大利亚,一般贸易,usd,河南省,0,—
进口,2022-03,10079000,其他食用高粱,783585,2244540,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-03,10079000,其他食用高粱,330395,999900,千克,澳大利亚,一般贸易,usd,四川省,0,—
进口,2022-03,10079000,其他食用高粱,668664,2004980,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-03,23033000,酿造及蒸馏过程中的糟粕及残渣,893294,2669114,千克,美国,进料加工贸易,usd,浙江省,0,—
进口,2022-03,23033000,酿造及蒸馏过程中的糟粕及残渣,864611,2550264,千克,美国,进料加工贸易,usd,山东省,0,—
进口,2022-03,23033000,酿造及蒸馏过程中的糟粕及残渣,1370250,4386952,千克,美国,海关特殊监管区域物流货物,usd,福建省,0,—
进口,2022-03,23033000,酿造及蒸馏过程中的糟粕及残渣,1058683,3263943,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0,—
进口,2022-04,07141020,木薯干,34001945,125765822,千克,泰国,一般贸易,usd,江苏省,0,—
进口,2022-04,07141020,木薯干,5666604,19939725,千克,泰国,一般贸易,usd,浙江省,0,—
进口,2022-04,07141020,木薯干,55494816,200728825,千克,泰国,一般贸易,usd,安徽省,0,—
进口,2022-04,07141020,木薯干,31906501,119002120,千克,泰国,一般贸易,usd,福建省,0,—
进口,2022-04,07141020,木薯干,39729092,142452294,千克,泰国,一般贸易,usd,山东省,0,—
进口,2022-04,07141020,木薯干,36457509,131215271,千克,泰国,一般贸易,usd,广东省,0,—
进口,2022-04,07141020,木薯干,37945000,131404777,千克,泰国,一般贸易,usd,广西壮族自治区,0,—
进口,2022-04,07141020,木薯干,5536163,20112773,千克,泰国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-04,07141020,木薯干,4444242,14680815,千克,越南,一般贸易,usd,北京市,0,—
进口,2022-04,07141020,木薯干,3243219,11041090,千克,越南,一般贸易,usd,江苏省,0,—
进口,2022-04,07141020,木薯干,836493,2722640,千克,越南,一般贸易,usd,福建省,0,—
进口,2022-04,07141020,木薯干,4931580,17031130,千克,越南,一般贸易,usd,江西省,0,—
进口,2022-04,07141020,木薯干,860769,2979750,千克,越南,一般贸易,usd,山东省,0,—
进口,2022-04,07141020,木薯干,1773032,6148620,千克,越南,一般贸易,usd,广东省,0,—
进口,2022-04,07141020,木薯干,1460908,4580310,千克,越南,一般贸易,usd,广西壮族自治区,0,—
进口,2022-04,07141020,木薯干,885713,3097620,千克,越南,一般贸易,usd,四川省,0,—
进口,2022-04,07141020,木薯干,146944,622659,千克,越南,一般贸易,usd,云南省,0,—
进口,2022-04,10039000,其他大麦,389709,1139500,千克,哈萨克斯坦,一般贸易,usd,北京市,0,—
进口,2022-04,10039000,其他大麦,954000,2900000,千克,哈萨克斯坦,一般贸易,usd,河北省,0,—
进口,2022-04,10039000,其他大麦,2364888,7774050,千克,哈萨克斯坦,一般贸易,usd,浙江省,0,—
进口,2022-04,10039000,其他大麦,227945,1085450,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0,—
进口,2022-04,10039000,其他大麦,565468,1603500,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-04,10039000,其他大麦,8084746,22881000,千克,法国,一般贸易,usd,福建省,0,—
进口,2022-04,10039000,其他大麦,665735,1900000,千克,法国,一般贸易,usd,广东省,0,—
进口,2022-04,10039000,其他大麦,15548020,44373900,千克,法国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-04,10039000,其他大麦,314847,1052200,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0,—
进口,2022-04,10039000,其他大麦,434497,1258860,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-04,10039000,其他大麦,35288574,103657000,千克,阿根廷,一般贸易,usd,辽宁省,0,—
进口,2022-04,10039000,其他大麦,11259216,33000000,千克,阿根廷,一般贸易,usd,上海市,0,—
进口,2022-04,10039000,其他大麦,44371861,132787005,千克,阿根廷,一般贸易,usd,江苏省,0,—
进口,2022-04,10039000,其他大麦,14924194,47317000,千克,阿根廷,一般贸易,usd,浙江省,0,—
进口,2022-04,10039000,其他大麦,19392016,54550000,千克,阿根廷,一般贸易,usd,安徽省,0,—
进口,2022-04,10039000,其他大麦,9707786,28683000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-04,10039000,其他大麦,19204577,55355000,千克,阿根廷,一般贸易,usd,山东省,0,—
进口,2022-04,10039000,其他大麦,35385027,101976000,千克,阿根廷,一般贸易,usd,广东省,0,—
进口,2022-04,10039000,其他大麦,670367,2000000,千克,阿根廷,保税监管场所进出境货物,usd,安徽省,0,—
进口,2022-04,10039000,其他大麦,18899008,53640000,千克,阿根廷,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-04,10039000,其他大麦,6879919,19692000,千克,乌拉圭,一般贸易,usd,辽宁省,0,—
进口,2022-04,10039000,其他大麦,1755301,5017166,千克,乌拉圭,一般贸易,usd,江苏省,0,—
进口,2022-04,10039000,其他大麦,68193,170910,千克,加拿大,一般贸易,usd,天津市,0,—
进口,2022-04,10039000,其他大麦,24820127,81000000,千克,加拿大,一般贸易,usd,福建省,0,—
进口,2022-04,10041000,种用燕麦,97,3,千克,巴西,一般贸易,usd,甘肃省,0,—
进口,2022-04,10041000,种用燕麦,1631184,1723500,千克,加拿大,一般贸易,usd,北京市,0,—
进口,2022-04,10041000,种用燕麦,495355,641503,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-04,10041000,种用燕麦,163033,190730,千克,美国,一般贸易,usd,甘肃省,0,—
进口,2022-04,10049000,其他燕麦,431658,1633100,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0,—
进口,2022-04,10049000,其他燕麦,281776,974080,千克,俄罗斯,一般贸易,usd,黑龙江省,0,—
进口,2022-04,10049000,其他燕麦,379743,1303071,千克,俄罗斯,一般贸易,usd,四川省,0,—
进口,2022-04,10049000,其他燕麦,556455,1823450,千克,俄罗斯,一般贸易,usd,甘肃省,0,—
进口,2022-04,10049000,其他燕麦,1326951,6826550,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0,—
进口,2022-04,10049000,其他燕麦,86419,249060,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-04,10049000,其他燕麦,1569979,4731790,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-04,10049000,其他燕麦,179830,513800,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-04,10049000,其他燕麦,2325530,6624900,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-04,10049000,其他燕麦,164111,499900,千克,澳大利亚,一般贸易,usd,浙江省,0,—
进口,2022-04,10049000,其他燕麦,2591157,7670330,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-04,10049000,其他燕麦,189871,531340,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-04,10049000,其他燕麦,8153,26300,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-04,10051000,种用玉米,277,24,千克,韩国,其他,usd,甘肃省,0,—
进口,2022-04,10051000,种用玉米,27901,1202,千克,德国,一般贸易,usd,北京市,0,—
进口,2022-04,10051000,种用玉米,35329,3600,千克,德国,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-04,10051000,种用玉米,650,128,千克,德国,其他,usd,北京市,0,—
进口,2022-04,10051000,种用玉米,14395,2448,千克,德国,其他,usd,黑龙江省,0,—
进口,2022-04,10051000,种用玉米,49397,1234,千克,法国,一般贸易,usd,北京市,0,—
进口,2022-04,10051000,种用玉米,208883,16205,千克,法国,一般贸易,usd,黑龙江省,0,—
进口,2022-04,10051000,种用玉米,2888,310,千克,法国,其他,usd,北京市,0,—
进口,2022-04,10051000,种用玉米,888,50,千克,阿根廷,一般贸易,usd,甘肃省,0,—
进口,2022-04,10051000,种用玉米,2967,235,千克,阿根廷,其他,usd,北京市,0,—
进口,2022-04,10051000,种用玉米,2794,393,千克,秘鲁,其他,usd,北京市,0,—
进口,2022-04,10051000,种用玉米,7893,706,千克,秘鲁,其他,usd,黑龙江省,0,—
进口,2022-04,10059000,玉米，种用除外,3293598,8859500,千克,缅甸,一般贸易,usd,云南省,0,—
进口,2022-04,10059000,玉米，种用除外,7438126,23243970,千克,乌克兰,一般贸易,usd,北京市,0,—
进口,2022-04,10059000,玉米，种用除外,153018,473740,千克,乌克兰,一般贸易,usd,上海市,0,—
进口,2022-04,10059000,玉米，种用除外,45373704,138394800,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-04,10059000,玉米，种用除外,193237,568345,千克,乌克兰,进料加工贸易,usd,江苏省,0,—
进口,2022-04,10059000,玉米，种用除外,4772652,17768067,千克,乌克兰,进料加工贸易,usd,浙江省,0,—
进口,2022-04,10059000,玉米，种用除外,22428803,66916510,千克,乌克兰,进料加工贸易,usd,福建省,0,—
进口,2022-04,10059000,玉米，种用除外,74225570,224582827,千克,乌克兰,进料加工贸易,usd,山东省,0,—
进口,2022-04,10059000,玉米，种用除外,18018002,57537970,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0,—
进口,2022-04,10059000,玉米，种用除外,21316231,65647205,千克,乌克兰,进料加工贸易,usd,云南省,0,—
进口,2022-04,10059000,玉米，种用除外,9510977,35746309,千克,乌克兰,保税监管场所进出境货物,usd,浙江省,0,—
进口,2022-04,10059000,玉米，种用除外,8973199,27000000,千克,乌克兰,海关特殊监管区域物流货物,usd,河北省,0,—
进口,2022-04,10059000,玉米，种用除外,6567898,21013920,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0,—
进口,2022-04,10059000,玉米，种用除外,4460220,16206141,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0,—
进口,2022-04,10059000,玉米，种用除外,102689,54000,千克,秘鲁,来料加工贸易,usd,辽宁省,0,—
进口,2022-04,10059000,玉米，种用除外,470762836,1440778869,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-04,10059000,玉米，种用除外,20701552,64653234,千克,美国,进料加工贸易,usd,山东省,0,—
进口,2022-04,10079000,其他食用高粱,12602,50000,千克,缅甸,边境小额贸易,usd,云南省,0,—
进口,2022-04,10079000,其他食用高粱,23933973,75583000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-04,10079000,其他食用高粱,28613762,78173160,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-04,10079000,其他食用高粱,141007,418048,千克,美国,一般贸易,usd,上海市,0,—
进口,2022-04,10079000,其他食用高粱,91338517,255750396,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-04,10079000,其他食用高粱,7077891,18000000,千克,美国,一般贸易,usd,河南省,0,—
进口,2022-04,10079000,其他食用高粱,32605591,89419209,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-04,10079000,其他食用高粱,78731988,199197163,千克,美国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-04,10079000,其他食用高粱,7316691,21123370,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-04,10079000,其他食用高粱,1541229,4497500,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-04,10079000,其他食用高粱,1910256,5437270,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-04,10079000,其他食用高粱,1049201,3151850,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-04,10079000,其他食用高粱,6473042,18447310,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-04,10079000,其他食用高粱,1955405,5714210,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-04,10079000,其他食用高粱,2488895,7102700,千克,澳大利亚,一般贸易,usd,福建省,0,—
进口,2022-04,10079000,其他食用高粱,8736928,25389915,千克,澳大利亚,一般贸易,usd,山东省,0,—
进口,2022-04,10079000,其他食用高粱,401823,1131240,千克,澳大利亚,一般贸易,usd,河南省,0,—
进口,2022-04,10079000,其他食用高粱,327985,1007020,千克,澳大利亚,一般贸易,usd,湖南省,0,—
进口,2022-04,10079000,其他食用高粱,2108193,6098920,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-04,10079000,其他食用高粱,1549744,4750860,千克,澳大利亚,一般贸易,usd,四川省,0,—
进口,2022-04,10079000,其他食用高粱,20050,49960,千克,澳大利亚,一般贸易,usd,贵州省,0,—
进口,2022-04,10079000,其他食用高粱,412119,1241780,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-04,23033000,酿造及蒸馏过程中的糟粕及残渣,47340,140053,千克,美国,进料加工贸易,usd,浙江省,0,—
进口,2022-04,23033000,酿造及蒸馏过程中的糟粕及残渣,59908,182845,千克,美国,进料加工贸易,usd,山东省,0,—
进口,2022-04,23033000,酿造及蒸馏过程中的糟粕及残渣,97850,324794,千克,美国,海关特殊监管区域物流货物,usd,福建省,0,—
进口,2022-04,23033000,酿造及蒸馏过程中的糟粕及残渣,178803,559152,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0,—
进口,2022-05,07141020,木薯干,6372,26620,千克,老挝,一般贸易,usd,广东省,0,—
进口,2022-05,07141020,木薯干,223139,704800,千克,老挝,一般贸易,usd,云南省,0,—
进口,2022-05,07141020,木薯干,16417,55820,千克,泰国,一般贸易,usd,上海市,0,—
进口,2022-05,07141020,木薯干,31035466,105157098,千克,泰国,一般贸易,usd,江苏省,0,—
进口,2022-05,07141020,木薯干,65595518,223299830,千克,泰国,一般贸易,usd,安徽省,0,—
进口,2022-05,07141020,木薯干,47083909,164621557,千克,泰国,一般贸易,usd,福建省,0,—
进口,2022-05,07141020,木薯干,55269386,198391790,千克,泰国,一般贸易,usd,山东省,0,—
进口,2022-05,07141020,木薯干,12110280,43363252,千克,泰国,一般贸易,usd,广东省,0,—
进口,2022-05,07141020,木薯干,15354847,50319810,千克,泰国,一般贸易,usd,广西壮族自治区,0,—
进口,2022-05,07141020,木薯干,12967768,43550076,千克,泰国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-05,07141020,木薯干,2418740,7729280,千克,越南,一般贸易,usd,北京市,0,—
进口,2022-05,07141020,木薯干,5543518,17573910,千克,越南,一般贸易,usd,江苏省,0,—
进口,2022-05,07141020,木薯干,1232740,4080160,千克,越南,一般贸易,usd,福建省,0,—
进口,2022-05,07141020,木薯干,4269631,13388620,千克,越南,一般贸易,usd,江西省,0,—
进口,2022-05,07141020,木薯干,88296,282750,千克,越南,一般贸易,usd,广东省,0,—
进口,2022-05,07141020,木薯干,5346913,16878147,千克,越南,一般贸易,usd,广西壮族自治区,0,—
进口,2022-05,07141020,木薯干,1120396,4700690,千克,越南,一般贸易,usd,云南省,0,—
进口,2022-05,07141020,木薯干,28929,124600,千克,越南,边境小额贸易,usd,云南省,0,—
进口,2022-05,10039000,其他大麦,206900,683600,千克,哈萨克斯坦,一般贸易,usd,天津市,0,—
进口,2022-05,10039000,其他大麦,752993,2412986,千克,哈萨克斯坦,一般贸易,usd,浙江省,0,—
进口,2022-05,10039000,其他大麦,419756,1325000,千克,哈萨克斯坦,一般贸易,usd,广东省,0,—
进口,2022-05,10039000,其他大麦,503116,1661980,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-05,10039000,其他大麦,19019978,54000000,千克,法国,一般贸易,usd,上海市,0,—
进口,2022-05,10039000,其他大麦,30560958,86119000,千克,法国,一般贸易,usd,福建省,0,—
进口,2022-05,10039000,其他大麦,4456217,12718000,千克,法国,一般贸易,usd,广东省,0,—
进口,2022-05,10039000,其他大麦,356011,1081480,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0,—
进口,2022-05,10039000,其他大麦,552449,1600600,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-05,10039000,其他大麦,22677175,66000000,千克,阿根廷,一般贸易,usd,辽宁省,0,—
进口,2022-05,10039000,其他大麦,30858655,91145000,千克,阿根廷,一般贸易,usd,江苏省,0,—
进口,2022-05,10039000,其他大麦,31884889,86000000,千克,阿根廷,一般贸易,usd,浙江省,0,—
进口,2022-05,10039000,其他大麦,17478217,54000000,千克,阿根廷,一般贸易,usd,安徽省,0,—
进口,2022-05,10039000,其他大麦,21957115,63450000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-05,10039000,其他大麦,38272728,104500000,千克,阿根廷,一般贸易,usd,山东省,0,—
进口,2022-05,10039000,其他大麦,18450546,53269000,千克,阿根廷,一般贸易,usd,广东省,0,—
进口,2022-05,10039000,其他大麦,4336277,12058000,千克,阿根廷,一般贸易,usd,海南省,0,—
进口,2022-05,10039000,其他大麦,8962059,24917000,千克,阿根廷,保税监管场所进出境货物,usd,海南省,0,—
进口,2022-05,10039000,其他大麦,12244892,34999500,千克,乌拉圭,一般贸易,usd,江苏省,0,—
进口,2022-05,10039000,其他大麦,7607675,18952000,千克,加拿大,一般贸易,usd,辽宁省,0,—
进口,2022-05,10039000,其他大麦,12452482,28941955,千克,加拿大,一般贸易,usd,江苏省,0,—
进口,2022-05,10041000,种用燕麦,786317,803000,千克,加拿大,一般贸易,usd,北京市,0,—
进口,2022-05,10041000,种用燕麦,25000,25000,千克,加拿大,一般贸易,usd,河北省,0,—
进口,2022-05,10041000,种用燕麦,111256,169237,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-05,10049000,其他燕麦,119,11,千克,日本,一般贸易,usd,山东省,0,—
进口,2022-05,10049000,其他燕麦,309304,1265320,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0,—
进口,2022-05,10049000,其他燕麦,538011,2478400,千克,俄罗斯,一般贸易,usd,黑龙江省,0,—
进口,2022-05,10049000,其他燕麦,95972,341440,千克,俄罗斯,一般贸易,usd,甘肃省,0,—
进口,2022-05,10049000,其他燕麦,392071,1516100,千克,俄罗斯,一般贸易,usd,青海省,0,—
