进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位,商品1996编码
进口,2021-07,07141020,木薯干,20879.0,93020.0,千克,越南,一般贸易,usd,云南省,0.0,—,
进口,2021-07,10039000,其他大麦,102105.0,477000.0,千克,哈萨克斯坦,一般贸易,usd,上海市,0.0,—,
进口,2021-07,10039000,其他大麦,593485.0,2132000.0,千克,哈萨克斯坦,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10039000,其他大麦,1461267.0,6815975.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—,
进口,2021-07,10039000,其他大麦,335256.0,1002260.0,千克,丹麦,一般贸易,usd,河北省,0.0,—,
进口,2021-07,10039000,其他大麦,651720.0,1976459.0,千克,丹麦,一般贸易,usd,浙江省,0.0,—,
进口,2021-07,10039000,其他大麦,665893.0,2007189.0,千克,丹麦,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10039000,其他大麦,10301471.0,33000000.0,千克,法国,一般贸易,usd,辽宁省,0.0,—,
进口,2021-07,10039000,其他大麦,18532973.0,62064538.0,千克,法国,一般贸易,usd,上海市,0.0,—,
进口,2021-07,10039000,其他大麦,35893084.0,116969900.0,千克,法国,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10039000,其他大麦,345119.0,1198668.0,千克,俄罗斯,一般贸易,usd,新疆维吾尔自治区,0.0,—,
进口,2021-07,10039000,其他大麦,223104.0,836650.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-07,10039000,其他大麦,5282482.0,17139120.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10039000,其他大麦,472858.0,1382400.0,千克,乌克兰,一般贸易,usd,四川省,0.0,—,
进口,2021-07,10039000,其他大麦,1525738.0,4842000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10039000,其他大麦,9121886.0,28394000.0,千克,阿根廷,一般贸易,usd,天津市,0.0,—,
进口,2021-07,10039000,其他大麦,10061060.0,28838000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—,
进口,2021-07,10039000,其他大麦,29661599.0,103525000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10039000,其他大麦,140207.0,509700.0,千克,乌拉圭,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10039000,其他大麦,7115315.0,21127350.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,
进口,2021-07,10039000,其他大麦,37845444.0,120645770.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—,
进口,2021-07,10039000,其他大麦,972309.0,3252270.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,
进口,2021-07,10039000,其他大麦,14592231.0,43300325.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,
进口,2021-07,10039000,其他大麦,17530693.0,60730890.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10039000,其他大麦,10548590.0,38089688.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,
进口,2021-07,10039000,其他大麦,21215499.0,68508404.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10041000,种用燕麦,607810.0,997420.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10041000,种用燕麦,37027.0,65848.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10041000,种用燕麦,112739.0,208305.0,千克,美国,一般贸易,usd,甘肃省,0.0,—,
进口,2021-07,10049000,其他燕麦,788.0,43.0,千克,中国台湾,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10049000,其他燕麦,72.0,3.0,千克,德国,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10049000,其他燕麦,330005.0,1198720.0,千克,俄罗斯,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10049000,其他燕麦,690301.0,2476950.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—,
进口,2021-07,10049000,其他燕麦,349378.0,1164030.0,千克,俄罗斯,一般贸易,usd,上海市,0.0,—,
进口,2021-07,10049000,其他燕麦,685515.0,2271580.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-07,10049000,其他燕麦,92.0,2.0,千克,美国,一般贸易,usd,天津市,0.0,—,
进口,2021-07,10049000,其他燕麦,1466118.0,5230040.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-07,10049000,其他燕麦,258921.0,769110.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-07,10049000,其他燕麦,2028365.0,6083080.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-07,10049000,其他燕麦,777362.0,2874550.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,
进口,2021-07,10049000,其他燕麦,4244243.0,14657540.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10051000,种用玉米,107.0,2.0,千克,韩国,其他,usd,甘肃省,0.0,—,
进口,2021-07,10051000,种用玉米,300.0,18.0,千克,法国,其他,usd,北京市,0.0,—,
进口,2021-07,10051000,种用玉米,943.0,64.0,千克,巴西,一般贸易,usd,安徽省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,284539.0,2586800.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,1923241.0,5590348.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,河北省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,222974.0,2040000.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,11083413.0,34609050.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10059000,玉米，种用除外,1128125.0,3512250.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,487827.0,1434000.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,1380807.0,4299000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,25477464.0,80202490.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,10797299.0,31000000.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-07,10059000,玉米，种用除外,30625155.0,93165608.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,13200000.0,39982640.0,千克,乌克兰,保税监管场所进出境货物,usd,贵州省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,19564467.0,56173190.0,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,568997849.0,1992028590.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10059000,玉米，种用除外,23499123.0,75568500.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,7965641.0,22642360.0,千克,美国,保税监管场所进出境货物,usd,福建省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,24347750.0,88622255.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,4858826.0,13730000.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,20504999.0,63844044.0,千克,美国,海关特殊监管区域物流货物,usd,山东省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,28264013.0,105128598.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-07,10059000,玉米，种用除外,39145707.0,124536054.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-07,10059000,玉米，种用除外,6363000.0,21000000.0,千克,美国,海关特殊监管区域物流货物,usd,甘肃省,0.0,—,
进口,2021-07,10079000,其他食用高粱,15548815.0,58690860.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10079000,其他食用高粱,2857189.0,8203140.0,千克,阿根廷,一般贸易,usd,天津市,0.0,—,
进口,2021-07,10079000,其他食用高粱,2347620.0,6608000.0,千克,阿根廷,一般贸易,usd,浙江省,0.0,—,
进口,2021-07,10079000,其他食用高粱,12952555.0,47933000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10079000,其他食用高粱,19041042.0,65720000.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10079000,其他食用高粱,6794776.0,19285000.0,千克,阿根廷,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-07,10079000,其他食用高粱,118708116.0,348585736.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10079000,其他食用高粱,720189.0,2142718.0,千克,美国,一般贸易,usd,江苏省,0.0,—,
进口,2021-07,10079000,其他食用高粱,71732686.0,190445509.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10079000,其他食用高粱,29066071.0,83636000.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10079000,其他食用高粱,77104607.0,213937428.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-07,10079000,其他食用高粱,2809859.0,9143050.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,
进口,2021-07,10079000,其他食用高粱,1052198.0,3384830.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,
进口,2021-07,10079000,其他食用高粱,324909.0,1176380.0,千克,澳大利亚,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-07,10079000,其他食用高粱,1121880.0,3511360.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-07,10079000,其他食用高粱,2553096.0,7884980.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-07,10079000,其他食用高粱,354662.0,996060.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,
进口,2021-07,10079000,其他食用高粱,2407938.0,7176570.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,
进口,2021-07,10079000,其他食用高粱,3679077.0,13632720.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,
进口,2021-07,10079000,其他食用高粱,171758.0,502000.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,
进口,2021-07,10079000,其他食用高粱,260484.0,987060.0,千克,澳大利亚,一般贸易,usd,河南省,0.0,—,
进口,2021-07,10079000,其他食用高粱,248145.0,924780.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,
进口,2021-07,10079000,其他食用高粱,761430.0,2362050.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-07,10079000,其他食用高粱,2677387.0,8778560.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,
进口,2021-07,10079000,其他食用高粱,842832.0,2449780.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,
进口,2021-07,23033000,酿造及蒸馏过程中的糟粕及残渣,3023807.0,8569724.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-07,23033000,酿造及蒸馏过程中的糟粕及残渣,471489.0,1445344.0,千克,美国,保税监管场所进出境货物,usd,北京市,0.0,—,
进口,2021-07,23033000,酿造及蒸馏过程中的糟粕及残渣,2357773.0,8209279.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-08,10039000,其他大麦,310939.0,1103050.0,千克,哈萨克斯坦,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10039000,其他大麦,240339.0,1340550.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—,
进口,2021-08,10039000,其他大麦,331991.0,992498.0,千克,丹麦,一般贸易,usd,河北省,0.0,—,
进口,2021-08,10039000,其他大麦,659724.0,2000731.0,千克,丹麦,一般贸易,usd,浙江省,0.0,—,
进口,2021-08,10039000,其他大麦,645909.0,1946665.0,千克,丹麦,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10039000,其他大麦,37185931.0,122447000.0,千克,法国,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10039000,其他大麦,75059.0,279000.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-08,10039000,其他大麦,53804142.0,181519635.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10039000,其他大麦,19678817.0,66000000.0,千克,乌克兰,一般贸易,usd,江西省,0.0,—,
进口,2021-08,10039000,其他大麦,159112.0,460300.0,千克,乌克兰,一般贸易,usd,四川省,0.0,—,
进口,2021-08,10039000,其他大麦,5406573.0,17158000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,
进口,2021-08,10039000,其他大麦,9254060.0,28817000.0,千克,阿根廷,一般贸易,usd,河北省,0.0,—,
进口,2021-08,10039000,其他大麦,11506037.0,43004000.0,千克,阿根廷,一般贸易,usd,浙江省,0.0,—,
进口,2021-08,10039000,其他大麦,40969343.0,132251000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10039000,其他大麦,20265648.0,66521515.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10039000,其他大麦,6380151.0,21841110.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,
进口,2021-08,10041000,种用燕麦,144977.0,225000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,
进口,2021-08,10049000,其他燕麦,630.0,36.0,千克,中国台湾,一般贸易,usd,北京市,0.0,—,
进口,2021-08,10049000,其他燕麦,86.0,4.0,千克,德国,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10049000,其他燕麦,477907.0,1807180.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-08,10049000,其他燕麦,72.0,2.0,千克,美国,一般贸易,usd,天津市,0.0,—,
进口,2021-08,10049000,其他燕麦,288544.0,1009280.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-08,10049000,其他燕麦,589234.0,1793410.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-08,10049000,其他燕麦,1075657.0,3157340.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-08,10049000,其他燕麦,269021.0,1010370.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,
进口,2021-08,10049000,其他燕麦,1872511.0,6198780.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10049000,其他燕麦,837315.0,2489710.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,
进口,2021-08,10051000,种用玉米,733.0,56.0,千克,菲律宾,其他,usd,北京市,0.0,—,
进口,2021-08,10051000,种用玉米,1084.0,83.0,千克,智利,其他,usd,北京市,0.0,—,
进口,2021-08,10059000,玉米，种用除外,168480.0,1531640.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,19457.0,48540.0,千克,俄罗斯,进料加工贸易,usd,山东省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,196905.0,1772954.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,18023426.0,55751720.0,千克,乌克兰,进料加工贸易,usd,辽宁省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,22129823.0,68637564.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,16304369.0,49992500.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-08,10059000,玉米，种用除外,14175981.0,41438450.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,16847942.0,51304400.0,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,11481163.0,34258545.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广东省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,774917183.0,2494779240.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-08,10059000,玉米，种用除外,13606555.0,44085300.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,2129548.0,7377373.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,23385199.0,87515019.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,965387.0,2798300.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,34967244.0,132765151.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-08,10059000,玉米，种用除外,53255024.0,160461090.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-08,10079000,其他食用高粱,17212.0,69500.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,
进口,2021-08,10079000,其他食用高粱,12130869.0,39959000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,
进口,2021-08,10079000,其他食用高粱,9126396.0,37528700.0,千克,阿根廷,一般贸易,usd,浙江省,0.0,—,
进口,2021-08,10079000,其他食用高粱,80445351.0,271314040.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10079000,其他食用高粱,3565377.0,10119290.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10079000,其他食用高粱,9599210.0,32230310.0,千克,阿根廷,保税监管场所进出境货物,usd,福建省,0.0,—,
进口,2021-08,10079000,其他食用高粱,10789185.0,36329700.0,千克,阿根廷,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-08,10079000,其他食用高粱,25420551.0,71400000.0,千克,美国,一般贸易,usd,上海市,0.0,—,
进口,2021-08,10079000,其他食用高粱,12024.0,47111.0,千克,美国,一般贸易,usd,江苏省,0.0,—,
进口,2021-08,10079000,其他食用高粱,24867695.0,73096008.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10079000,其他食用高粱,22262988.0,59699683.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10079000,其他食用高粱,16766301.0,46600000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-08,10079000,其他食用高粱,6057581.0,19428560.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,
进口,2021-08,10079000,其他食用高粱,164190.0,500580.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-08,10079000,其他食用高粱,738548.0,2650120.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,
进口,2021-08,10079000,其他食用高粱,769661.0,2772880.0,千克,澳大利亚,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-08,10079000,其他食用高粱,705455.0,2194600.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-08,10079000,其他食用高粱,4423125.0,13356060.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-08,10079000,其他食用高粱,158488.0,500160.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,
进口,2021-08,10079000,其他食用高粱,2608593.0,8014530.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,
进口,2021-08,10079000,其他食用高粱,11523328.0,31830560.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,
进口,2021-08,10079000,其他食用高粱,2045689.0,6238015.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,
进口,2021-08,10079000,其他食用高粱,599179.0,1870970.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,
进口,2021-08,10079000,其他食用高粱,1062623.0,3322010.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-08,10079000,其他食用高粱,1670388.0,4949990.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,
进口,2021-08,10079000,其他食用高粱,690024.0,2003760.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,
进口,2021-08,10079000,其他食用高粱,10281467.0,32100000.0,千克,澳大利亚,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-08,07141020,木薯干,26200113.0,91068870.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,
进口,2021-08,07141020,木薯干,16459426.0,55563368.0,千克,泰国,一般贸易,usd,安徽省,0.0,—,
进口,2021-08,07141020,木薯干,6081124.0,21342600.0,千克,泰国,一般贸易,usd,福建省,0.0,—,
进口,2021-08,07141020,木薯干,67725900.0,241034865.0,千克,泰国,一般贸易,usd,山东省,0.0,—,
进口,2021-08,07141020,木薯干,10645230.0,37136133.0,千克,泰国,一般贸易,usd,湖北省,0.0,—,
进口,2021-08,07141020,木薯干,2733602.0,9333650.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—,
进口,2021-08,07141020,木薯干,572378.0,1947530.0,千克,越南,一般贸易,usd,江苏省,0.0,—,
进口,2021-08,07141020,木薯干,2513276.0,8473510.0,千克,越南,一般贸易,usd,江西省,0.0,—,
进口,2021-08,07141020,木薯干,2110924.0,7117850.0,千克,越南,一般贸易,usd,广东省,0.0,—,
进口,2021-08,23033000,酿造及蒸馏过程中的糟粕及残渣,11.0,65.0,千克,德国,其他,usd,上海市,0.0,—,
进口,2021-08,23033000,酿造及蒸馏过程中的糟粕及残渣,3122965.0,9518717.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-08,23033000,酿造及蒸馏过程中的糟粕及残渣,258868.0,793554.0,千克,美国,保税监管场所进出境货物,usd,北京市,0.0,—,
进口,2021-08,23033000,酿造及蒸馏过程中的糟粕及残渣,495324.0,1768142.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-09,10039000,其他大麦,257972.0,1066000.0,千克,哈萨克斯坦,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10039000,其他大麦,296063.0,1324600.0,千克,哈萨克斯坦,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10039000,其他大麦,1002094.0,3020619.0,千克,丹麦,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10039000,其他大麦,35776778.0,131999910.0,千克,法国,一般贸易,usd,上海市,0.0,—,
进口,2021-09,10039000,其他大麦,52620905.0,184352828.0,千克,法国,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10039000,其他大麦,36816797.0,124839543.0,千克,法国,一般贸易,usd,江西省,0.0,—,
进口,2021-09,10039000,其他大麦,47299524.0,170850000.0,千克,法国,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10039000,其他大麦,4945203.0,17771884.0,千克,法国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-09,10039000,其他大麦,45578.0,203308.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-09,10039000,其他大麦,2605377.0,10519800.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-09,10039000,其他大麦,26980.0,193900.0,千克,俄罗斯,边境小额贸易,usd,黑龙江省,0.0,—,
进口,2021-09,10039000,其他大麦,16280863.0,58500000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10039000,其他大麦,6091916.0,22142940.0,千克,乌克兰,一般贸易,usd,天津市,0.0,—,
进口,2021-09,10039000,其他大麦,16602327.0,65302920.0,千克,乌克兰,一般贸易,usd,上海市,0.0,—,
进口,2021-09,10039000,其他大麦,46325198.0,154756088.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10039000,其他大麦,19538473.0,65972005.0,千克,乌克兰,一般贸易,usd,江西省,0.0,—,
进口,2021-09,10039000,其他大麦,83885332.0,299358308.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10039000,其他大麦,12109982.0,44000000.0,千克,乌克兰,一般贸易,usd,海南省,0.0,—,
进口,2021-09,10039000,其他大麦,19018184.0,67955349.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-09,10039000,其他大麦,17391827.0,56795000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10039000,其他大麦,7188041.0,22000000.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10039000,其他大麦,73301.0,215400.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,
进口,2021-09,10039000,其他大麦,81104.0,259120.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10049000,其他燕麦,1036.0,64.0,千克,中国台湾,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10049000,其他燕麦,39.0,2.0,千克,德国,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10049000,其他燕麦,114700.0,429120.0,千克,俄罗斯,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10049000,其他燕麦,43538.0,179200.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-09,10049000,其他燕麦,147808.0,544180.0,千克,俄罗斯,一般贸易,usd,上海市,0.0,—,
进口,2021-09,10049000,其他燕麦,138037.0,511250.0,千克,俄罗斯,一般贸易,usd,甘肃省,0.0,—,
进口,2021-09,10049000,其他燕麦,242969.0,976250.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-09,10049000,其他燕麦,8.0,0.0,千克,美国,一般贸易,usd,天津市,0.0,—,
进口,2021-09,10049000,其他燕麦,1025872.0,3227460.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-09,10049000,其他燕麦,82476.0,257740.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-09,10049000,其他燕麦,1883390.0,5459590.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-09,10049000,其他燕麦,2788963.0,9435280.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10049000,其他燕麦,1258532.0,3680080.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,
进口,2021-09,10051000,种用玉米,258.0,18.0,千克,菲律宾,其他,usd,北京市,0.0,—,
进口,2021-09,10051000,种用玉米,882.0,10.0,千克,智利,其他,usd,北京市,0.0,—,
进口,2021-09,10059000,玉米，种用除外,165903.0,249480.0,千克,南非,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10059000,玉米，种用除外,72064.0,655140.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,124284.0,1129860.0,千克,俄罗斯,边境小额贸易,usd,黑龙江省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,91346.0,810680.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,6490000.0,19865800.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-09,10059000,玉米，种用除外,311527.0,992574.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,22617096.0,71272708.0,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,22208820.0,70070313.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广东省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,10082808.0,30518820.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-09,10059000,玉米，种用除外,164291.0,90000.0,千克,秘鲁,来料加工贸易,usd,辽宁省,0.0,—,
