进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2020-06,10039000,其他大麦,"6,168,571",21485095.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2020-06,10039000,其他大麦,"2,789,880",12675000.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2020-06,10039000,其他大麦,"23,291,410",100007740.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2020-06,10039000,其他大麦,"9,975,305",39951730.0,千克,澳大利亚,进料加工贸易,usd,辽宁省,0.0,—
进口,2020-06,10039000,其他大麦,"3,962,845",16076484.0,千克,澳大利亚,进料加工贸易,usd,江苏省,0.0,—
进口,2020-06,10039000,其他大麦,"12,817,942",50000000.0,千克,澳大利亚,进料加工贸易,usd,浙江省,0.0,—
进口,2020-06,10039000,其他大麦,"7,970,849",31905460.0,千克,澳大利亚,进料加工贸易,usd,山东省,0.0,—
进口,2020-06,10039000,其他大麦,"15,581,970",62684680.0,千克,澳大利亚,进料加工贸易,usd,广东省,0.0,—
进口,2020-06,10041000,种用燕麦,"411,326",679500.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2020-06,10041000,种用燕麦,"50,251",75000.0,千克,加拿大,一般贸易,usd,甘肃省,0.0,—
进口,2020-06,10041000,种用燕麦,"78,431",144245.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-06,10049000,其他燕麦,30,2.0,千克,中国台湾,一般贸易,usd,天津市,0.0,—
进口,2020-06,10049000,其他燕麦,"611,557",2953985.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—
进口,2020-06,10049000,其他燕麦,"266,668",1262635.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2020-06,10049000,其他燕麦,74,1.0,千克,美国,一般贸易,usd,天津市,0.0,—
进口,2020-06,10049000,其他燕麦,"32,731",95020.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2020-06,10049000,其他燕麦,"1,359,151",3988020.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2020-06,10049000,其他燕麦,"393,882",1234740.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2020-06,10049000,其他燕麦,"319,415",1043840.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-06,10049000,其他燕麦,"2,417,222",7183930.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2020-06,10049000,其他燕麦,"1,042,477",3181760.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-06,10051000,种用玉米,"8,202",405.0,千克,马来西亚,一般贸易,usd,北京市,0.0,—
进口,2020-06,10051000,种用玉米,"5,220",840.0,千克,菲律宾,一般贸易,usd,广东省,0.0,—
进口,2020-06,10051000,种用玉米,202,15.0,千克,菲律宾,其他,usd,北京市,0.0,—
进口,2020-06,10051000,种用玉米,144,5.0,千克,塞内加尔,一般贸易,usd,黑龙江省,0.0,—
进口,2020-06,10051000,种用玉米,58,5.0,千克,德国,其他,usd,北京市,0.0,—
进口,2020-06,10051000,种用玉米,56,3.0,千克,法国,其他,usd,北京市,0.0,—
进口,2020-06,10051000,种用玉米,751,1.0,千克,智利,其他,usd,辽宁省,0.0,—
进口,2020-06,10051000,种用玉米,720,25.0,千克,智利,其他,usd,上海市,0.0,—
进口,2020-06,10051000,种用玉米,51,4.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","59,698",513000.0,千克,俄罗斯联邦,一般贸易,usd,北京市,0.0,—
进口,2020-06,10059000,"玉米,种用除外","456,794",2214200.0,千克,俄罗斯联邦,一般贸易,usd,福建省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","107,302,828",488201332.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2020-06,10059000,"玉米,种用除外","6,459,168",31185000.0,千克,乌克兰,一般贸易,usd,江苏省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","16,016,278",77673570.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","6,483,273",30493000.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","2,425,098",11287800.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","17,723,909",87132000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","1,507,434",7266000.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","10,833,690",52324759.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—
进口,2020-06,10059000,"玉米,种用除外","6,678,947",29888450.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—
进口,2020-06,10059000,"玉米,种用除外","13,158,534",63412297.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-06,10079000,其他食用高梁,"4,306",27916.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2020-06,10079000,其他食用高梁,"336,012",2282200.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2020-06,10079000,其他食用高梁,"26,503,059",121994061.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-06,10079000,其他食用高梁,"15,949,689",69401864.0,千克,美国,一般贸易,usd,上海市,0.0,—
进口,2020-06,10079000,其他食用高梁,"1,774,943",7250025.0,千克,美国,一般贸易,usd,江苏省,0.0,—
进口,2020-06,10079000,其他食用高梁,"64,169,768",273971639.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2020-06,10079000,其他食用高梁,"30,944,555",135826000.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2020-06,10079000,其他食用高梁,"16,496,059",71500000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2020-06,23033000,酿造及蒸馏过程中的糟粕及残渣,"804,311",3104110.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2020-06,23033000,酿造及蒸馏过程中的糟粕及残渣,"351,713",1492208.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—
进口,2020-07,07141020,木薯干,"5,153,133",20895110.0,千克,老挝,一般贸易,usd,北京市,0.0,—
进口,2020-07,07141020,木薯干,"7,603,898",31699980.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2020-07,07141020,木薯干,"5,259,796",21857140.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2020-07,07141020,木薯干,"32,439,655",143091097.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2020-07,07141020,木薯干,"1,864,028",8045250.0,千克,泰国,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-07,07141020,木薯干,"3,333,723",14352760.0,千克,越南,一般贸易,usd,北京市,0.0,—
进口,2020-07,07141020,木薯干,"802,658",3390920.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2020-07,07141020,木薯干,"1,153,677",4980960.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-07,07141020,木薯干,"346,439",1679230.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-07,10039000,其他大麦,"116,994",612000.0,千克,哈萨克斯坦,一般贸易,usd,北京市,0.0,—
进口,2020-07,10039000,其他大麦,"228,760",1204000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2020-07,10039000,其他大麦,"2,231,631",11964371.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-07,10039000,其他大麦,"293,592",1632000.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—
进口,2020-07,10039000,其他大麦,"10,832,000",50786360.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2020-07,10039000,其他大麦,"6,294,237",25000000.0,千克,法国,一般贸易,usd,辽宁省,0.0,—
进口,2020-07,10039000,其他大麦,"11,085,796",51780000.0,千克,法国,一般贸易,usd,上海市,0.0,—
进口,2020-07,10039000,其他大麦,"9,456,743",38000000.0,千克,法国,一般贸易,usd,江苏省,0.0,—
进口,2020-07,10039000,其他大麦,"3,370,172",13600000.0,千克,法国,一般贸易,usd,浙江省,0.0,—
进口,2020-07,10039000,其他大麦,"4,835,515",22715000.0,千克,法国,一般贸易,usd,福建省,0.0,—
进口,2020-07,10039000,其他大麦,"643,687",2455301.0,千克,法国,一般贸易,usd,广东省,0.0,—
进口,2020-07,10039000,其他大麦,"7,640,858",36450000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2020-07,10039000,其他大麦,"2,515,508",12000000.0,千克,乌克兰,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2020-07,10039000,其他大麦,266,10.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—
进口,2020-07,10039000,其他大麦,"4,413,440",21000000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—
进口,2020-07,10039000,其他大麦,"14,472,359",57175325.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2020-07,10039000,其他大麦,"362,006",1518740.0,千克,澳大利亚,进料加工贸易,usd,河北省,0.0,—
进口,2020-07,10039000,其他大麦,"14,531,322",61125000.0,千克,澳大利亚,进料加工贸易,usd,辽宁省,0.0,—
进口,2020-07,10039000,其他大麦,"471,980",1900720.0,千克,澳大利亚,进料加工贸易,usd,广东省,0.0,—
进口,2020-07,10041000,种用燕麦,"137,875",212500.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2020-07,10049000,其他燕麦,1,1.0,千克,马来西亚,一般贸易,usd,广东省,0.0,—
进口,2020-07,10049000,其他燕麦,16,3.0,千克,德国,一般贸易,usd,广东省,0.0,—
进口,2020-07,10049000,其他燕麦,"106,286",527958.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—
进口,2020-07,10049000,其他燕麦,"266,380",1176570.0,千克,俄罗斯联邦,一般贸易,usd,青海省,0.0,—
进口,2020-07,10049000,其他燕麦,"116,698",591960.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2020-07,10049000,其他燕麦,7,0.0,千克,美国,一般贸易,usd,天津市,0.0,—
进口,2020-07,10049000,其他燕麦,"42,436",77180.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2020-07,10049000,其他燕麦,"2,001,003",6612620.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2020-07,10049000,其他燕麦,"322,072",1009630.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2020-07,10049000,其他燕麦,"1,167,562",3603420.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-07,10049000,其他燕麦,"1,859,388",5666990.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2020-07,10049000,其他燕麦,"639,835",2051980.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-07,10051000,种用玉米,211,44.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-07,10051000,种用玉米,20,5.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2020-07,10051000,种用玉米,"1,279",35.0,千克,阿根廷,一般贸易,usd,甘肃省,0.0,—
进口,2020-07,10051000,种用玉米,20,5.0,千克,智利,一般贸易,usd,北京市,0.0,—
进口,2020-07,10051000,种用玉米,100,5.0,千克,智利,一般贸易,usd,上海市,0.0,—
进口,2020-07,10051000,种用玉米,150,1.0,千克,智利,一般贸易,usd,广东省,0.0,—
进口,2020-07,10051000,种用玉米,"11,036",1177.0,千克,智利,其他,usd,北京市,0.0,—
进口,2020-07,10059000,"玉米,种用除外","1,181,655",4182759.0,千克,老挝,保税监管场所进出境货物,usd,云南省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","6,330",54000.0,千克,俄罗斯联邦,一般贸易,usd,北京市,0.0,—
进口,2020-07,10059000,"玉米,种用除外","115,200",600000.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","38,012,239",170940550.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2020-07,10059000,"玉米,种用除外","17,896,269",85856155.0,千克,乌克兰,一般贸易,usd,吉林省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","38,182,689",183068209.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","1,340,522",6348000.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","13,710,187",65105289.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","3,497,213",16561000.0,千克,乌克兰,一般贸易,usd,海南省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","18,033,128",84366595.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","3,520,454",16928100.0,千克,乌克兰,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","19,833,636",94148000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","10,130,821",50500000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—
进口,2020-07,10059000,"玉米,种用除外","28,383,254",134397411.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-07,10079000,其他食用高梁,"19,751",127118.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2020-07,10079000,其他食用高梁,"145,401",980350.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2020-07,10079000,其他食用高梁,"6,979,271",30800000.0,千克,阿根廷,一般贸易,usd,天津市,0.0,—
进口,2020-07,10079000,其他食用高梁,"47,994,265",199023748.0,千克,美国,一般贸易,usd,上海市,0.0,—
进口,2020-07,10079000,其他食用高梁,"424,970",1733520.0,千克,美国,一般贸易,usd,江苏省,0.0,—
进口,2020-07,10079000,其他食用高梁,"30,075,493",129902984.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2020-07,10079000,其他食用高梁,"17,067,083",74284480.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2020-07,10079000,其他食用高梁,"19,170,873",79900000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2020-07,10079000,其他食用高梁,"147,246",499340.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2020-07,23033000,酿造及蒸馏过程中的糟粕及残渣,"2,085,679",9221707.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—
进口,2020-07,23033000,酿造及蒸馏过程中的糟粕及残渣,"650,362",3048409.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2020-02,07141010,鲜木薯,386491.0,5991600.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2020-02,07141010,鲜木薯,779651.0,11850600.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-02,07141020,木薯干,5218360.0,20946900.0,千克,柬埔寨,一般贸易,usd,北京市,0.0,—
进口,2020-02,07141020,木薯干,22338500.0,95597100.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2020-02,07141020,木薯干,47324900.0,206451000.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2020-02,07141020,木薯干,581018.0,2502280.0,千克,越南,一般贸易,usd,北京市,0.0,—
进口,2020-02,07141020,木薯干,1794270.0,7832620.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2020-02,07141020,木薯干,1933920.0,8867880.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2020-02,07141020,木薯干,7336050.0,33257300.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-02,07141020,木薯干,559499.0,3122540.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2020-02,07141020,木薯干,91889.0,408300.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-02,07141020,木薯干,43794.0,216000.0,千克,尼日利亚,一般贸易,usd,山东省,0.0,—
进口,2020-02,10039000,其他大麦,171181.0,995000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2020-02,10039000,其他大麦,2774530.0,14756000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-02,10039000,其他大麦,2404340.0,9749980.0,千克,法国,一般贸易,usd,辽宁省,0.0,—
进口,2020-02,10039000,其他大麦,1037460.0,4186000.0,千克,法国,一般贸易,usd,浙江省,0.0,—
进口,2020-02,10039000,其他大麦,6749760.0,26752200.0,千克,法国,一般贸易,usd,安徽省,0.0,—
进口,2020-02,10039000,其他大麦,1463970.0,5947820.0,千克,法国,保税监管场所进出境货物,usd,安徽省,0.0,—
进口,2020-02,10039000,其他大麦,7634060.0,27914400.0,千克,加拿大,一般贸易,usd,河北省,0.0,—
进口,2020-02,10039000,其他大麦,21925300.0,82096000.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—
进口,2020-02,10039000,其他大麦,27803500.0,106228000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2020-02,10039000,其他大麦,9571810.0,35000000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—
进口,2020-02,10039000,其他大麦,6726150.0,30710000.0,千克,加拿大,一般贸易,usd,安徽省,0.0,—
进口,2020-02,10039000,其他大麦,9992060.0,45467000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—
进口,2020-02,10039000,其他大麦,5401360.0,19970200.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2020-02,10039000,其他大麦,6343210.0,23000000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2020-02,10039000,其他大麦,7958530.0,33000000.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2020-02,10039000,其他大麦,21937200.0,92609800.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2020-02,10039000,其他大麦,17857300.0,73500000.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-02,10039000,其他大麦,9318200.0,38224500.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—
进口,2020-02,10039000,其他大麦,10816000.0,44536000.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2020-02,10039000,其他大麦,5550460.0,22575000.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2020-02,10041000,种用燕麦,96250.0,175000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2020-02,10041000,种用燕麦,165252.0,270749.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-02,10041000,种用燕麦,97411.0,169193.0,千克,美国,一般贸易,usd,甘肃省,0.0,—
进口,2020-02,10049000,其他燕麦,20.0,1.0,千克,中国台湾,一般贸易,usd,辽宁省,0.0,—
进口,2020-02,10049000,其他燕麦,85001.0,355705.0,千克,俄罗斯联邦,一般贸易,usd,北京市,0.0,—
进口,2020-02,10049000,其他燕麦,187036.0,869880.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—
进口,2020-02,10049000,其他燕麦,1049160.0,5355590.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2020-02,10049000,其他燕麦,10.0,0.0,千克,美国,一般贸易,usd,天津市,0.0,—
进口,2020-02,10049000,其他燕麦,67827.0,188280.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2020-02,10049000,其他燕麦,642357.0,2045030.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2020-02,10049000,其他燕麦,619136.0,2039680.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2020-02,10049000,其他燕麦,161459.0,498330.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2020-02,10049000,其他燕麦,3026700.0,9024630.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2020-02,10049000,其他燕麦,201085.0,577140.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2020-02,10051000,种用玉米,93.0,14.0,千克,印度,其他,usd,北京市,0.0,—
进口,2020-02,10051000,种用玉米,537.0,60.0,千克,菲律宾,其他,usd,北京市,0.0,—
进口,2020-02,10051000,种用玉米,2768.0,1154.0,千克,德国,一般贸易,usd,北京市,0.0,—
进口,2020-02,10051000,种用玉米,36140.0,3822.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-02,10051000,种用玉米,114512.0,14481.0,千克,德国,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-02,10051000,种用玉米,1221.0,562.0,千克,德国,其他,usd,北京市,0.0,—
进口,2020-02,10051000,种用玉米,355703.0,17120.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2020-02,10051000,种用玉米,1925.0,341.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2020-02,10051000,种用玉米,2193.0,145.0,千克,法国,其他,usd,北京市,0.0,—
进口,2020-02,10051000,种用玉米,47634.0,830.0,千克,智利,一般贸易,usd,上海市,0.0,—
进口,2020-02,10051000,种用玉米,9245.0,24.0,千克,智利,一般贸易,usd,山东省,0.0,—
进口,2020-02,10051000,种用玉米,392.0,3.0,千克,危地马拉,其他,usd,北京市,0.0,—
进口,2020-02,10051000,种用玉米,843.0,130.0,千克,秘鲁,一般贸易,usd,黑龙江省,0.0,—
进口,2020-02,10051000,种用玉米,200.0,2.0,千克,美国,一般贸易,usd,陕西省,0.0,—
进口,2020-02,10051000,种用玉米,10000.0,3024.0,千克,美国,海关特殊监管区域物流货物,usd,辽宁省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",647388.0,954012.0,千克,南非,一般贸易,usd,北京市,0.0,—
进口,2020-02,10059000,"玉米,种用除外",23448600.0,99471500.0,千克,保加利亚,一般贸易,usd,北京市,0.0,—
进口,2020-02,10059000,"玉米,种用除外",1575990.0,7575000.0,千克,保加利亚,海关特殊监管区域物流货物,usd,天津市,0.0,—
进口,2020-02,10059000,"玉米,种用除外",57519.0,891000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",102617.0,498140.0,千克,俄罗斯联邦,进料加工贸易,usd,浙江省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",398144.0,6156000.0,千克,俄罗斯联邦,边境小额贸易,usd,黑龙江省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",1408770.0,11671700.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",38219000.0,166950000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2020-02,10059000,"玉米,种用除外",4599540.0,21994000.0,千克,乌克兰,一般贸易,usd,吉林省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",19713000.0,95688900.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",55272.0,255680.0,千克,乌克兰,一般贸易,usd,河南省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",104455.0,483320.0,千克,乌克兰,一般贸易,usd,湖南省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",4402340.0,20000000.0,千克,乌克兰,进料加工贸易,usd,江苏省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",9315340.0,45300000.0,千克,乌克兰,进料加工贸易,usd,安徽省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",57783900.0,277400000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",535407.0,2619000.0,千克,乌克兰,保税监管场所进出境货物,usd,山东省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",2065000.0,10000000.0,千克,乌克兰,保税监管场所进出境货物,usd,湖南省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",18080500.0,87996000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",8793980.0,42566600.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",7438480.0,33573000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—
进口,2020-02,10059000,"玉米,种用除外",3904.0,292.0,千克,智利,其他,usd,北京市,0.0,—
进口,2020-02,10059000,"玉米,种用除外",93450.0,201852.0,千克,美国,一般贸易,usd,辽宁省,0.0,—
进口,2020-02,10059000,"玉米,种用除外",3262.0,146.0,千克,美国,其他,usd,北京市,0.0,—
进口,2020-02,10079000,其他食用高梁,17968.0,93500.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2020-02,10079000,其他食用高梁,432001.0,2868000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2020-02,10079000,其他食用高梁,3484530.0,15000000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2020-02,10079000,其他食用高梁,14244500.0,58300000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-02,10079000,其他食用高梁,16527700.0,69695000.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2020-02,10079000,其他食用高梁,35492100.0,154403000.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2020-02,10079000,其他食用高梁,284752.0,998650.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2020-02,10079000,其他食用高梁,96696.0,299400.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2020-02,23033000,酿造及蒸馏过程中的糟粕及残渣,87.0,3.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2020-02,23033000,酿造及蒸馏过程中的糟粕及残渣,961208.0,4388720.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—
进口,2020-02,23033000,酿造及蒸馏过程中的糟粕及残渣,673430.0,3121470.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2020-03,07141020,木薯干,4529720.0,19102900.0,千克,老挝,一般贸易,usd,北京市,0.0,—
进口,2020-03,07141020,木薯干,36543000.0,163802000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2020-03,07141020,木薯干,4734110.0,20933600.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2020-03,07141020,木薯干,48567100.0,217957000.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2020-03,07141020,木薯干,6423560.0,28920700.0,千克,越南,一般贸易,usd,北京市,0.0,—
进口,2020-03,07141020,木薯干,2004950.0,9077290.0,千克,越南,一般贸易,usd,河北省,0.0,—
进口,2020-03,07141020,木薯干,1298990.0,5533070.0,千克,越南,一般贸易,usd,上海市,0.0,—
进口,2020-03,07141020,木薯干,2879940.0,12696000.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2020-03,07141020,木薯干,119574.0,564410.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2020-03,07141020,木薯干,4551630.0,20706100.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2020-03,07141020,木薯干,440840.0,1981440.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2020-03,10039000,其他大麦,115726.0,670000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2020-03,10039000,其他大麦,163800.0,819000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2020-03,10039000,其他大麦,127660.0,504449.0,千克,丹麦,一般贸易,usd,辽宁省,0.0,—
