model,margin,elasticity_type,demand_product,price_product,reference_share,estimate,std_error,z_value,p_value,ci_low,ci_high,significance,p_value_vs_one,significance_vs_one
sy_quaids,latent,hicksian,barley,barley,0.2023426685799558,-1.6708454,0.5873221199999999,-2.8448536,0.0044431845,-2.8219755,-0.51971519,***,,
sy_quaids,latent,marshallian,corn,corn,0.1148073106881472,-1.3694323,0.13496521,-10.146558,3.4325803e-24,-1.6339593,-1.1049054,***,,
sy_quaids,latent,marshallian,corn,sorghum,0.1148073106881472,0.35857677,0.32989869,1.08693,0.27706775,-0.28801277,1.0051663,,,
sy_quaids,latent,marshallian,corn,cassava,0.1148073106881472,-0.24075577,0.40838498,-0.58953142,0.55550486,-1.0411756,0.55966407,,,
sy_quaids,latent,marshallian,corn,oats,0.1148073106881472,-0.13246684,0.14415342,-0.91892964,0.35813239,-0.41500235,0.15006866,,,
sy_quaids,latent,marshallian,corn,barley,0.1148073106881472,0.28683734,0.19587845,1.4643639,0.14309452,-0.09707737,0.67075205,,,
sy_quaids,latent,marshallian,sorghum,corn,0.2541168063280625,0.22241227,0.18437183,1.2063246,0.22769235,-0.13894987,0.5837744499999999,,,
sy_quaids,latent,marshallian,sorghum,sorghum,0.2541168063280625,-1.40767,0.20057738,-7.0180898,2.2492234e-12,-1.8007945,-1.0145456,***,,
sy_quaids,latent,marshallian,sorghum,cassava,0.2541168063280625,0.26441535,0.15683728,1.6859215,0.091810904,-0.042980064,0.57181078,*,,
sy_quaids,latent,marshallian,sorghum,oats,0.2541168063280625,0.05675859,0.09473158399999999,0.59915173,0.54907173,-0.1289119,0.24242908,,,
sy_quaids,latent,marshallian,sorghum,barley,0.2541168063280625,0.29303807,0.14936364,1.9619104,0.049772926,0.00029071028,0.58578545,**,,
sy_quaids,latent,marshallian,cassava,corn,0.2388209891326515,-0.17831579,0.1336226,-1.3344733,0.1820488,-0.44021127,0.083579689,,,
sy_quaids,latent,marshallian,cassava,sorghum,0.2388209891326515,0.0091231726,0.12275127,0.074322425,0.94075382,-0.23146491,0.24971125,,,
sy_quaids,latent,marshallian,cassava,cassava,0.2388209891326515,-1.8192183,0.41454715,-4.3884473,1.1416284e-05,-2.6317158,-1.0067208,***,,
sy_quaids,latent,marshallian,cassava,oats,0.2388209891326515,0.15160693,0.12354799,1.2271098,0.21978134,-0.090542659,0.39375654,,,
sy_quaids,latent,marshallian,cassava,barley,0.2388209891326515,0.19449003,0.16697498,1.1647854,0.24410586,-0.13277493,0.52175498,,,
sy_quaids,latent,marshallian,oats,corn,0.1899122252711831,-0.039731532,0.08007551,-0.4961758,0.61977041,-0.19667666,0.11721359,,,
sy_quaids,latent,marshallian,oats,sorghum,0.1899122252711831,0.031540234,0.049906,0.63199282,0.52739161,-0.066273734,0.12935419,,,
sy_quaids,latent,marshallian,oats,cassava,0.1899122252711831,0.40475807,0.15084925,2.6831956,0.0072922325,0.10909896,0.70041716,***,,
sy_quaids,latent,marshallian,oats,oats,0.1899122252711831,-1.2548606,0.075890206,-16.535212,0,-1.4036027,-1.1061186,***,,
sy_quaids,latent,marshallian,oats,barley,0.1899122252711831,0.11249772,0.11948529,0.94151938,0.34643877,-0.12168916,0.34668458,,,
sy_quaids,latent,marshallian,barley,corn,0.2023426685799558,0.17804398,0.11922941,1.4932891,0.13536154,-0.055641379,0.41172934,,,
sy_quaids,latent,marshallian,barley,sorghum,0.2023426685799558,0.26815841,0.27023271,0.99232411,0.32103947,-0.26148793,0.7978047700000001,,,
sy_quaids,latent,marshallian,barley,cassava,0.2023426685799558,0.39154446,0.21968025,1.782338,0.074694119,-0.039020911,0.82210982,*,,
sy_quaids,latent,marshallian,barley,oats,0.2023426685799558,0.06414407499999999,0.085244767,0.75246936,0.45176888,-0.1029326,0.23122075,,,
sy_quaids,latent,marshallian,barley,barley,0.2023426685799558,-1.865907,0.52272439,-3.5695808,0.00035755307,-2.8904278,-0.8413859,***,,
