wave,T1,income,urbanrate,oldrate,engel,foodpindex,zyywsr,cyyye,cyyysr
2015,21,12056.874,68.050003,12.865366,0.28162393,102.4649,120.8471,121.7093,112.129
2015,21,31125.734,68.050003,12.865366,0.28244722,102.4649,120.8471,121.7093,112.129
2015,21,24575.58,68.050003,12.865366,0.28262451,102.4649,120.8471,121.7093,112.129
2015,22,18683.699,57.639999,10.914306,0.29041398,102.0379,28.0588,28.439899,23.131399
2015,22,11326.173,57.639999,10.914306,0.26761702,102.0379,28.0588,28.439899,23.131399
2015,22,24900.855,57.639999,10.914306,0.25820267,102.0379,28.0588,28.439899,23.131399
2015,23,18592.654,60.470001,10.838275,0.27636951,101.0782,15.9989,15.9192,13.0206
2015,23,11095.218,60.470001,10.838275,0.27488124,101.0782,15.9989,15.9192,13.0206
2015,23,24202.625,60.470001,10.838275,0.27691433,101.0782,15.9989,15.9192,13.0206
2015,31,23205.199,88.529999,12.818621,0.35041666,102.8569,612.1424,625.56799,604.47858
2015,31,49867.168,88.529999,12.818621,0.26654816,102.8569,612.1424,625.56799,604.47858
2015,31,52961.863,88.529999,12.818621,0.26229227,102.8569,612.1424,625.56799,604.47858
2015,32,16256.7,67.489998,12.690681,0.28053245,103.0331,361.89111,370.85791,318.80899
2015,32,37173.484,67.489998,12.690681,0.28877676,103.0331,361.89111,370.85791,318.80899
2015,32,29538.854,67.489998,12.690681,0.31657282,103.0331,361.89111,370.85791,318.80899
2015,33,21124.998,66.32,11.265182,0.28924805,103.2912,281.42291,287.0054,253.64751
2015,33,35537.09,66.32,11.265182,0.31093216,103.2912,281.42291,287.0054,253.64751
2015,33,43714.48,66.32,11.265182,0.28233343,103.2912,281.42291,287.0054,253.64751
2015,34,10820.728,50.970001,11.183298,0.35787654,102.3079,119.259,118.907,99.036102
2015,34,26935.764,50.970001,11.183298,0.34455752,102.3079,119.259,118.907,99.036102
2015,34,18362.572,50.970001,11.183298,0.3366724,102.3079,119.259,118.907,99.036102
2015,35,25404.361,63.220001,9.0056753,0.34163868,102.3339,149.5134,152.6523,139.25661
2015,35,33275.344,63.220001,9.0056753,0.37571338,102.3339,149.5134,152.6523,139.25661
2015,35,13792.705,63.220001,9.0056753,0.32989278,102.3339,149.5134,152.6523,139.25661
2015,36,18437.109,52.299999,9.0616875,0.3371399,103.31,82.523201,64.195198,57.3424
2015,36,26500.117,52.299999,9.0616875,0.3620055,103.31,82.523201,64.195198,57.3424
2015,36,11139.082,52.299999,9.0616875,0.32320735,103.31,82.523201,64.195198,57.3424
2015,37,22703.191,56.970001,11.658957,0.30426079,101.1961,328.03171,328.21411,271.72501
2015,37,12930.368,56.970001,11.658957,0.2857765,101.1961,328.03171,328.21411,271.72501
2015,37,31545.268,56.970001,11.658957,0.2784079,101.1961,328.03171,328.21411,271.72501
2015,41,17124.752,47.02,9.8509369,0.2917631,101.8359,157.47861,161.7067,137.5363
2015,41,10852.859,47.02,9.8509369,0.28090602,101.8359,157.47861,161.7067,137.5363
2015,41,25575.613,47.02,9.8509369,0.28505927,101.8359,157.47861,161.7067,137.5363
2015,42,11843.886,57.18,11.233834,0.32038593,102.1705,237.04289,267.35721,229.5134
2015,42,20025.559,57.18,11.233834,0.3011983,102.1705,237.04289,267.35721,229.5134
2015,42,27051.465,57.18,11.233834,0.31431586,102.1705,237.04289,267.35721,229.5134
2015,43,28838.068,50.790001,11.223333,0.3178955,103.0485,117.3406,117.7297,98.772202
2015,43,10992.548,50.790001,11.223333,0.32907489,103.0485,117.3406,117.7297,98.772202
2015,43,19317.486,50.790001,11.223333,0.31154236,103.0485,117.3406,117.7297,98.772202
2015,44,34757.16,69.510002,7.3714995,0.33238515,103.529,666.59497,669.96667,615.6994
2015,44,13360.443,69.510002,7.3714995,0.34500179,103.529,666.59497,669.96667,615.6994
2015,44,27858.857,69.510002,7.3714995,0.40631565,103.529,666.59497,669.96667,615.6994
2015,45,26415.871,47.990002,9.763175,0.34740815,102.6352,34.954201,35.522099,31.565701
2015,45,9466.5752,47.990002,9.763175,0.34373498,102.6352,34.954201,35.522099,31.565701
2015,45,16873.422,47.990002,9.763175,0.35354555,102.6352,34.954201,35.522099,31.565701
2015,46,18978.969,54.91,8.4423285,0.4270696,102.8798,6.1191001,6.1490998,5.3243999
2015,46,26356.424,54.91,8.4423285,0.38224345,102.8798,6.1191001,6.1490998,5.3243999
2015,46,10857.554,54.91,8.4423285,0.39514834,102.8798,6.1191001,6.1490998,5.3243999
2015,50,20110.105,61.470001,13.29213,0.39955127,101.8103,235.4955,215.2009,193.6815
2015,50,27238.842,61.470001,13.29213,0.33570373,101.8103,235.4955,215.2009,193.6815
2015,50,10504.714,61.470001,13.29213,0.35176083,101.8103,235.4955,215.2009,193.6815
2015,51,17220.955,48.27,12.939359,0.36688381,102.8937,227.2403,228.7934,196.05949
2015,51,10247.354,48.27,12.939359,0.35187814,102.8937,227.2403,228.7934,196.05949
2015,51,26205.252,48.27,12.939359,0.39115503,102.8937,227.2403,228.7934,196.05949
2015,52,7386.8657,42.959999,9.478672,0.31232253,102.6062,23.227501,23.6689,19.7516
2015,52,13696.612,42.959999,9.478672,0.34163719,102.6062,23.227501,23.6689,19.7516
2015,52,24579.635,42.959999,9.478672,0.32416308,102.6062,23.227501,23.6689,19.7516
2015,53,8242.0771,42.93,8.4060373,0.30248338,103.4417,46.0536,47.7006,41.809601
2015,53,26373.232,42.93,8.4060373,0.32599306,103.4417,46.0536,47.7006,41.809601
2015,53,15222.571,42.93,8.4060373,0.3640787,103.4417,46.0536,47.7006,41.809601
2015,54,25456.633,28.870001,5.7076273,0.5218904,103.1476,0.4973,0.5079,0.4874
2015,54,8243.6768,28.870001,5.7076273,0.42518651,103.1476,0.4973,0.5079,0.4874
2015,54,12254.296,28.870001,5.7076273,0.47537684,103.1476,0.4973,0.5079,0.4874
2015,61,17394.977,54.740002,10.349438,0.27862358,100.9328,138.4276,142.0937,115.7151
2015,61,8688.9053,54.740002,10.349438,0.278391,100.9328,138.4276,142.0937,115.7151
2015,61,26420.211,54.740002,10.349438,0.27872673,100.9328,138.4276,142.0937,115.7151
2015,62,23767.084,44.240002,9.3641548,0.31482801,101.7144,31.9725,32.631302,28.5804
2015,62,13466.588,44.240002,9.3641548,0.30633882,101.7144,31.9725,32.631302,28.5804
2015,62,6936.2095,44.240002,9.3641548,0.32857966,101.7144,31.9725,32.631302,28.5804
2015,63,7933.4121,51.669998,7.0974011,0.29080027,102.527,5.1852002,5.1950002,4.1717
2015,63,15812.701,51.669998,7.0974011,0.28658304,102.527,5.1852002,5.1950002,4.1717
2015,63,24542.35,51.669998,7.0974011,0.29933184,102.527,5.1852002,5.1950002,4.1717
2015,64,9118.6914,56.98,7.3617802,0.26743272,100.3897,7.6915002,7.7539001,6.4295001
2015,64,17329.094,56.98,7.3617802,0.29146975,100.3897,7.6915002,7.7539001,6.4295001
2015,64,25186.014,56.98,7.3617802,0.25723669,100.3897,7.6915002,7.7539001,6.4295001
2015,65,16859.115,48.779999,7.1286154,0.31807128,99.170303,14.4181,14.5634,12.39
2015,65,9425.0752,48.779999,7.1286154,0.30671877,99.170303,14.4181,14.5634,12.39
2015,65,26274.656,48.779999,7.1286154,0.34067753,99.170303,14.4181,14.5634,12.39
2016,11,52530.379,86.760002,11.740624,0.2693204,103.3,556.60181,581.38263,554.89099
2016,11,57275.313,86.760002,11.740624,0.21483502,103.3,556.60181,581.38263,554.89099
2016,11,22309.523,86.760002,11.740624,0.21095993,103.3,556.60181,581.38263,554.89099
2016,12,34074.457,83.269997,11.36218,0.30695754,102.8,95.150497,97.893303,88.243401
2016,12,20075.641,83.269997,11.36218,0.30621886,102.8,95.150497,97.893303,88.243401
2016,12,37109.574,83.269997,11.36218,0.31302655,102.8,95.150497,97.893303,88.243401
2016,13,11919.354,53.869999,10.908192,0.2612575,103.0,36.108799,37.285999,28.6691
2016,13,19725.418,53.869999,10.908192,0.28019407,103.0,36.108799,37.285999,28.6691
2016,13,28249.393,53.869999,10.908192,0.26805529,103.0,36.108799,37.285999,28.6691
2016,14,19048.883,57.27,8.6968946,0.28303713,103.3,45.953602,48.670502,37.5578
2016,14,27352.33,57.27,8.6968946,0.22731918,103.3,45.953602,48.670502,37.5578
2016,14,10082.451,57.27,8.6968946,0.24427803,103.3,45.953602,48.670502,37.5578
2016,15,11609.002,63.400002,9.4379253,0.28602087,102.6,56.650501,56.564701,44.802502
2016,15,24126.641,63.400002,9.4379253,0.28602087,102.6,56.650501,56.564701,44.802502
2016,15,32974.945,63.400002,9.4379253,0.28602087,102.6,56.650501,56.564701,44.802502
2016,15,33616.246,63.400002,9.4379253,0.29337886,102.6,56.650501,56.564701,44.802502
2016,15,12363.409,63.400002,9.4379253,0.28602087,102.6,56.650501,56.564701,44.802502
2016,15,23820.975,63.400002,9.4379253,0.28339964,102.6,56.650501,56.564701,44.802502
2016,21,12880.709,68.870003,13.224283,0.26912591,103.0,94.355202,95.971802,88.258499
2016,21,26039.695,68.870003,13.224283,0.27491367,103.0,94.355202,95.971802,88.258499
2016,21,32876.09,68.870003,13.224283,0.27611098,103.0,94.355202,95.971802,88.258499
2016,22,26530.416,58.75,10.853084,0.25960773,103.6,29.494699,29.5494,23.7381
2016,22,12122.941,58.75,10.853084,0.26731831,103.6,29.494699,29.5494,23.7381
2016,22,19966.988,58.75,10.853084,0.28586787,103.6,29.494699,29.5494,23.7381
2016,23,25736.432,61.09,11.938414,0.27685857,103.1,14.1379,14.6455,12.0874
2016,23,19838.496,61.09,11.938414,0.27661976,103.1,14.1379,14.6455,12.0874
2016,23,11831.851,61.09,11.938414,0.27668586,103.1,14.1379,14.6455,12.0874
2016,31,57691.668,89.0,12.96483,0.25532249,104.8,622.13782,668.18372,638.61823
2016,31,25520.404,89.0,12.96483,0.25126886,104.8,622.13782,668.18372,638.61823
2016,31,54305.348,89.0,12.96483,0.33577278,104.8,622.13782,668.18372,638.61823
2016,32,32070.104,68.93,13.505179,0.27954566,104.7,370.90329,381.39471,324.2037
2016,32,17605.645,68.93,13.505179,0.2948871,104.7,370.90329,381.39471,324.2037
2016,32,40151.594,68.93,13.505179,0.28313091,104.7,370.90329,381.39471,324.2037
2016,33,22866.068,67.720001,11.63458,0.29045132,105.1,302.0079,313.5145,274.24731
2016,33,38529.0,67.720001,11.63458,0.28160736,105.1,302.0079,313.5145,274.24731
2016,33,47237.18,67.720001,11.63458,0.31800428,105.1,302.0079,313.5145,274.24731
2016,34,19998.1,52.619999,11.466497,0.32549468,104.6,136.69119,140.43539,113.58
2016,34,11720.474,52.619999,11.466497,0.34246376,104.6,136.69119,140.43539,113.58
2016,34,29155.984,52.619999,11.466497,0.33172718,104.6,136.69119,140.43539,113.58
2016,35,27607.936,64.389999,9.9492521,0.373198,104.7,170.40669,176.3866,162.4895
2016,35,14999.188,64.389999,9.9492521,0.3319096,104.7,170.40669,176.3866,162.4895
2016,35,36014.262,64.389999,9.9492521,0.34248281,104.7,170.40669,176.3866,162.4895
2016,36,12137.725,53.990002,9.5960178,0.32027403,105.6,42.929401,43.489601,35.9851
2016,36,20109.557,53.990002,9.5960178,0.35293749,105.6,42.929401,43.489601,35.9851
2016,36,28673.275,53.990002,9.5960178,0.33192053,105.6,42.929401,43.489601,35.9851
2016,37,13954.064,59.130001,11.652281,0.27584806,104.3,332.4733,333.67221,275.2912
2016,37,34012.086,59.130001,11.652281,0.29759482,104.3,332.4733,333.67221,275.2912
2016,37,24685.268,59.130001,11.652281,0.28189185,104.3,332.4733,333.67221,275.2912
2016,41,11696.737,48.779999,10.07583,0.2820223,104.1,169.68581,176.6207,150.7915
2016,41,18443.076,48.779999,10.07583,0.28501245,104.1,169.68581,176.6207,150.7915
2016,41,27232.92,48.779999,10.07583,0.28017285,104.1,169.68581,176.6207,150.7915
2016,42,12724.969,58.57,11.575389,0.3012625,105.4,242.08189,253.1006,219.40871
2016,42,21786.645,58.57,11.575389,0.31005827,105.4,242.08189,253.1006,219.40871
2016,42,29385.797,58.57,11.575389,0.31408435,105.4,242.08189,253.1006,219.40871
2016,43,11930.41,52.700001,11.890194,0.29914644,105.3,127.1375,130.3744,109.157
2016,43,21114.791,52.700001,11.890194,0.30551255,105.3,127.1375,130.3744,109.157
2016,43,31283.893,52.700001,11.890194,0.31709841,105.3,127.1375,130.3744,109.157
2016,44,14512.153,70.150002,7.6931286,0.32927233,105.9,678.95801,695.08917,641.74707
2016,44,30295.805,70.150002,7.6931286,0.4035874,105.9,678.95801,695.08917,641.74707
2016,44,37684.254,70.150002,7.6931286,0.34181795,105.9,678.95801,695.08917,641.74707
2016,45,28324.436,49.240002,9.692873,0.34422794,104.3,37.118099,38.949001,34.074699
2016,45,18305.082,49.240002,9.692873,0.34381658,104.3,37.118099,38.949001,34.074699
2016,45,10359.472,49.240002,9.692873,0.34490252,104.3,37.118099,38.949001,34.074699
2016,46,11842.865,56.700001,8.2475967,0.43204087,106.1,7.7796001,7.8266001,6.9429998
2016,46,28453.471,56.700001,8.2475967,0.40247306,106.1,7.7796001,7.8266001,6.9429998
2016,46,20653.443,56.700001,8.2475967,0.39019233,106.1,7.7796001,7.8266001,6.9429998
2016,50,11548.794,63.330002,13.967332,0.3424865,104.7,249.3343,258.875,230.25681
2016,50,22034.143,63.330002,13.967332,0.38683483,104.7,249.3343,258.875,230.25681
2016,50,29609.963,63.330002,13.967332,0.32732025,104.7,249.3343,258.875,230.25681
2016,51,11203.133,50.0,13.696546,0.38135409,105.0,229.1013,235.95911,205.05479
2016,51,18808.256,50.0,13.696546,0.35860875,105.0,229.1013,235.95911,205.05479
2016,51,28335.299,50.0,13.696546,0.34455281,105.0,229.1013,235.95911,205.05479
2016,52,8090.2822,45.560001,9.6232662,0.31300834,104.5,30.4158,31.6486,27.007601
2016,52,15121.148,45.560001,9.6232662,0.30750522,104.5,30.4158,31.6486,27.007601
2016,52,26742.611,45.560001,9.6232662,0.31084353,104.5,30.4158,31.6486,27.007601
2016,53,16719.904,44.639999,8.3763733,0.2968573,104.3,54.630501,56.819901,49.7033
2016,53,9019.8145,44.639999,8.3763733,0.35276684,104.3,54.630501,56.819901,49.7033
2016,53,28610.572,44.639999,8.3763733,0.31799436,104.3,54.630501,56.819901,49.7033
2016,54,9093.8457,31.57,4.9741845,0.44894791,104.4,0.84869999,0.85149997,0.80080003
2016,54,27802.393,31.57,4.9741845,0.5244047,104.4,0.84869999,0.85149997,0.80080003
2016,54,13639.238,31.57,4.9741845,0.48615918,104.4,0.84869999,0.85149997,0.80080003
2016,61,18873.738,56.389999,10.74255,0.27664131,103.8,155.5769,159.43761,130.9554
2016,61,28440.09,56.389999,10.74255,0.26926404,103.8,155.5769,159.43761,130.9554
2016,61,9396.4453,56.389999,10.74255,0.27993524,103.8,155.5769,159.43761,130.9554
2016,62,14670.314,46.07,9.9556007,0.31288788,104.0,34.187199,34.971199,30.646
2016,62,7456.853,46.07,9.9556007,0.29567882,104.0,34.187199,34.971199,30.646
2016,62,25693.492,46.07,9.9556007,0.3020342,104.0,34.187199,34.971199,30.646
2016,63,17301.766,53.549999,7.2225785,0.28913277,102.4,5.1848998,5.3618002,4.2469001
2016,63,8664.3643,53.549999,7.2225785,0.29444847,102.4,5.1848998,5.3618002,4.2469001
2016,63,26757.404,53.549999,7.2225785,0.28655922,102.4,5.1848998,5.3618002,4.2469001
2016,64,9851.625,58.740002,7.7845039,0.24008855,103.2,7.1072001,7.2438998,6.0272002
2016,64,27153.008,58.740002,7.7845039,0.26471791,103.2,7.1072001,7.2438998,6.0272002
2016,64,18832.275,58.740002,7.7845039,0.2473215,103.2,7.1072001,7.2438998,6.0272002
2016,65,18354.652,50.419998,7.232482,0.31704557,101.5,14.4268,14.8979,12.6584
2016,65,10183.181,50.419998,7.232482,0.29109156,101.5,14.4268,14.8979,12.6584
2016,65,28463.428,50.419998,7.232482,0.29953673,101.5,14.4268,14.8979,12.6584
2017,11,24240.494,86.93,12.501938,0.2017055,99.400002,611.70801,651.65668,623.95007
2017,11,57229.832,86.93,12.501938,0.19836444,99.400002,611.70801,651.65668,623.95007
2017,11,62406.344,86.93,12.501938,0.24737489,99.400002,611.70801,651.65668,623.95007
2017,12,21753.676,83.57,11.283143,0.29608062,99.900002,91.908798,97.008797,86.882202
2017,12,40277.539,83.57,11.283143,0.3105813,99.900002,91.908798,97.008797,86.882202
2017,12,37022.328,83.57,11.283143,0.31225404,99.900002,91.908798,97.008797,86.882202
2017,13,21484.127,55.740002,11.800503,0.24597248,98.699997,39.688599,42.206902,33.121899
2017,13,30547.758,55.740002,11.800503,0.26738602,98.699997,39.688599,42.206902,33.121899
2017,13,12880.938,55.740002,11.800503,0.25347045,98.699997,39.688599,42.206902,33.121899
2017,14,10787.506,58.59,8.9892635,0.2433189,98.0,47.697201,50.214699,38.900799
2017,14,20420.006,58.59,8.9892635,0.27401564,98.0,47.697201,50.214699,38.900799
2017,14,29131.809,58.59,8.9892635,0.23061116,98.0,47.697201,50.214699,38.900799
2017,15,13432.426,64.599998,10.839225,0.27474901,99.300003,46.6394,48.802502,38.970699
2017,15,35670.02,64.599998,10.839225,0.27474901,99.300003,46.6394,48.802502,38.970699
2017,15,26212.229,64.599998,10.839225,0.27474901,99.300003,46.6394,48.802502,38.970699
2017,15,12584.287,64.599998,10.839225,0.27778628,99.300003,46.6394,48.802502,38.970699
2017,15,36396.195,64.599998,10.839225,0.27366248,99.300003,46.6394,48.802502,38.970699
2017,15,25973.787,64.599998,10.839225,0.27474901,99.300003,46.6394,48.802502,38.970699
2017,21,34993.391,69.489998,14.074898,0.27392253,98.699997,98.415901,101.4836,94.274902
2017,21,27835.443,69.489998,14.074898,0.26729757,98.699997,98.415901,101.4836,94.274902
2017,21,13746.802,69.489998,14.074898,0.27535316,98.699997,98.415901,101.4836,94.274902
2017,22,28318.75,59.709999,12.195104,0.26510498,97.900002,25.9384,27.059299,21.6005
2017,22,21368.322,59.709999,12.195104,0.28242534,97.900002,25.9384,27.059299,21.6005
2017,22,12950.441,59.709999,12.195104,0.25777349,97.900002,25.9384,27.059299,21.6005
2017,23,21205.789,61.900002,12.137755,0.26495123,97.300003,11.5804,11.7377,9.5431995
2017,23,27445.992,61.900002,12.137755,0.27019909,97.300003,11.5804,11.7377,9.5431995
2017,23,12664.823,61.900002,12.137755,0.27229306,97.300003,11.5804,11.7377,9.5431995
2017,31,58987.957,89.099998,14.261475,0.33798742,100.7,670.10669,725.55298,698.74921
2017,31,62595.738,89.099998,14.261475,0.25145712,100.7,670.10669,725.55298,698.74921
2017,31,27825.039,89.099998,14.261475,0.24717343,100.7,670.10669,725.55298,698.74921
2017,32,19158.033,70.18,13.932708,0.27802184,99.199997,383.00562,404.52051,343.815
2017,32,43621.754,70.18,13.932708,0.28893429,99.199997,383.00562,404.52051,343.815
2017,32,35024.094,70.18,13.932708,0.2746923,99.199997,383.00562,404.52051,343.815
2017,33,24955.771,68.910004,12.480343,0.28622946,99.099998,315.5267,338.90991,293.9241
2017,33,42045.695,68.910004,12.480343,0.30995902,99.099998,315.5267,338.90991,293.9241
2017,33,51260.73,68.910004,12.480343,0.27897766,99.099998,315.5267,338.90991,293.9241
2017,34,12758.225,54.290001,12.994735,0.33549294,97.400002,140.1147,145.9187,118.389
2017,34,31640.316,54.290001,12.994735,0.32137126,97.400002,140.1147,145.9187,118.389
2017,34,21863.305,54.290001,12.994735,0.32652682,97.400002,140.1147,145.9187,118.389
2017,35,16334.787,65.779999,9.5261164,0.33943254,97.900002,201.1774,210.80901,194.4229
2017,35,39001.359,65.779999,9.5261164,0.3686372,97.900002,201.1774,210.80901,194.4229
2017,35,30047.746,65.779999,9.5261164,0.32915458,97.900002,201.1774,210.80901,194.4229
2017,36,31198.064,55.700001,9.7556009,0.31146649,98.5,43.2813,44.486801,36.2743
2017,36,13241.822,55.700001,9.7556009,0.33579379,98.5,43.2813,44.486801,36.2743
2017,36,22031.449,55.700001,9.7556009,0.31994429,98.5,43.2813,44.486801,36.2743
2017,37,36789.355,60.790001,12.935699,0.28624827,98.300003,266.67871,281.44409,228.5081
2017,37,26929.943,60.790001,12.935699,0.27285227,98.300003,266.67871,281.44409,228.5081
2017,37,15117.545,60.790001,12.935699,0.2678403,98.300003,266.67871,281.44409,228.5081
2017,41,12719.184,50.560001,10.843554,0.26854333,96.800003,136.62,145.9053,124.9616
2017,41,20170.025,50.560001,10.843554,0.27095279,96.800003,136.62,145.9053,124.9616
2017,41,29557.859,50.560001,10.843554,0.26710349,96.800003,136.62,145.9053,124.9616
2017,42,23757.17,59.880001,12.232089,0.30751064,98.300003,233.4668,253.1581,211.7424
2017,42,31889.416,59.880001,12.232089,0.30101049,98.300003,233.4668,253.1581,211.7424
2017,42,13812.088,59.880001,12.232089,0.28647161,98.300003,233.4668,253.1581,211.7424
2017,43,33947.934,54.619999,12.171236,0.30529854,98.699997,131.8479,138.61,119.3609
2017,43,23102.711,54.619999,12.171236,0.29158032,98.699997,131.8479,138.61,119.3609
2017,43,12935.777,54.619999,12.171236,0.28429374,98.699997,131.8479,138.61,119.3609
2017,44,33003.285,70.739998,7.7467418,0.32160011,98.900002,723.15082,761.04938,691.90558
2017,44,15779.741,70.739998,7.7467418,0.33509946,98.900002,723.15082,761.04938,691.90558
2017,44,40975.141,70.739998,7.7467418,0.40182495,98.900002,723.15082,761.04938,691.90558
2017,45,30502.068,50.59,9.7454996,0.32851338,98.5,43.470901,46.1054,40.390202
2017,45,11325.457,50.59,9.7454996,0.33237061,98.5,43.470901,46.1054,40.390202
2017,45,19904.758,50.59,9.7454996,0.32244161,98.5,43.470901,46.1054,40.390202
2017,46,22553.238,58.040001,8.1920156,0.37185088,99.300003,8.9885998,9.3507996,8.3078003
2017,46,30817.375,58.040001,8.1920156,0.38538057,99.300003,8.9885998,9.3507996,8.3078003
2017,46,12901.757,58.040001,8.1920156,0.41891348,99.300003,8.9885998,9.3507996,8.3078003
2017,50,32193.229,65.0,14.279472,0.3209846,97.0,210.5089,228.60651,202.4924
2017,50,24152.988,65.0,14.279472,0.36512756,97.0,210.5089,228.60651,202.4924
2017,50,12637.91,65.0,14.279472,0.33207434,97.0,210.5089,228.60651,202.4924
2017,51,12226.922,51.779999,13.930009,0.34809977,97.199997,194.5972,204.7917,177.94431
2017,51,30726.867,51.779999,13.930009,0.37161905,97.199997,194.5972,204.7917,177.94431
2017,51,20579.818,51.779999,13.930009,0.33329269,97.199997,194.5972,204.7917,177.94431
2017,52,8869.0977,47.759998,9.94769,0.30186874,99.199997,35.269001,36.842499,32.436199
2017,52,29079.844,47.759998,9.94769,0.30486465,99.199997,35.269001,36.842499,32.436199
2017,52,16703.648,47.759998,9.94769,0.30679485,99.199997,35.269001,36.842499,32.436199
2017,53,18348.344,46.290001,8.4007406,0.30323774,99.800003,60.555099,64.069901,57.147701
2017,53,30995.875,46.290001,8.4007406,0.28963083,99.800003,60.555099,64.069901,57.147701
2017,53,9862.168,46.290001,8.4007406,0.32548404,99.800003,60.555099,64.069901,57.147701
2017,54,10330.205,33.380001,5.7761889,0.43882024,101.1,0.963,0.96950001,0.85589999
2017,54,15457.299,33.380001,5.7761889,0.46400771,101.1,0.963,0.96950001,0.85589999
2017,54,30671.129,33.380001,5.7761889,0.4907575,101.1,0.963,0.96950001,0.85589999
2017,61,10264.512,58.07,11.095864,0.27678683,98.199997,171.66611,179.66499,150.0228
2017,61,20635.209,58.07,11.095864,0.25976598,98.199997,171.66611,179.66499,150.0228
2017,61,30810.256,58.07,11.095864,0.28440893,98.199997,171.66611,179.66499,150.0228
2017,62,8076.0605,48.119999,10.327532,0.30364773,99.400002,32.138599,33.3894,29.498699
2017,62,27763.404,48.119999,10.327532,0.29200327,99.400002,32.138599,33.3894,29.498699
2017,62,16011.0,48.119999,10.327532,0.29625753,99.400002,32.138599,33.3894,29.498699
2017,63,9462.3008,55.450001,7.9003849,0.29736039,99.5,4.4108,4.5755,3.5150001
2017,63,29168.855,55.450001,7.9003849,0.28225416,99.5,4.4108,4.5755,3.5150001
2017,63,19001.021,55.450001,7.9003849,0.28723276,99.5,4.4108,4.5755,3.5150001
2017,64,20561.664,60.950001,8.4597473,0.25267461,99.0,6.8119998,7.1132998,5.7540998
2017,64,10737.886,60.950001,8.4597473,0.24492151,99.0,6.8119998,7.1132998,5.7540998
2017,64,29472.277,60.950001,8.4597473,0.2473195,99.0,6.8119998,7.1132998,5.7540998
2017,65,30774.803,51.900002,7.2845125,0.27896622,100.8,16.0961,16.7609,14.4371
2017,65,11045.297,51.900002,7.2845125,0.28755891,100.8,16.0961,16.7609,14.4371
2017,65,19975.098,51.900002,7.2845125,0.30614936,100.8,16.0961,16.7609,14.4371
2018,11,62361.215,87.089996,11.253267,0.20241982,102.9061,671.5,722.79999,678.5
2018,11,26490.291,87.089996,11.253267,0.19980793,102.9061,671.5,722.79999,678.5
2018,11,67989.891,87.089996,11.253267,0.23779979,102.9061,671.5,722.79999,678.5
2018,12,42976.254,83.949997,10.918242,0.28918439,103.3784,102.9,107.3,96.5
2018,12,23065.225,83.949997,10.918242,0.29553232,103.3784,102.9,107.3,96.5
2018,12,39506.148,83.949997,10.918242,0.2884925,103.3784,102.9,107.3,96.5
2018,13,23445.652,57.330002,12.687127,0.25107265,102.1736,43.599998,45.799999,33.700001
2018,13,32977.176,57.330002,12.687127,0.25542766,102.1736,43.599998,45.799999,33.700001
2018,13,14030.89,57.330002,12.687127,0.26378983,102.1736,43.599998,45.799999,33.700001
2018,14,31034.803,59.849998,10.325908,0.23762941,101.9618,53.400002,55.700001,44.599998
2018,14,21990.137,59.849998,10.325908,0.2490357,101.9618,53.400002,55.700001,44.599998
2018,14,11750.011,59.849998,10.325908,0.2768985,101.9618,53.400002,55.700001,44.599998
2018,15,39250.84,65.510002,9.8484192,0.27454776,102.3406,49.700001,51.200001,41.700001
2018,15,28375.654,65.510002,9.8484192,0.27454776,102.3406,49.700001,51.200001,41.700001
2018,15,13802.562,65.510002,9.8484192,0.2707465,102.3406,49.700001,51.200001,41.700001
2018,15,28228.049,65.510002,9.8484192,0.27454776,102.3406,49.700001,51.200001,41.700001
2018,15,14617.03,65.510002,9.8484192,0.27454776,102.3406,49.700001,51.200001,41.700001
2018,15,38304.68,65.510002,9.8484192,0.26940459,102.3406,49.700001,51.200001,41.700001
2018,21,37341.93,70.260002,14.975465,0.26739755,102.3309,99.0,103.7,96.5
2018,21,29701.447,70.260002,14.975465,0.26773807,102.3309,99.0,103.7,96.5
2018,21,14656.327,70.260002,14.975465,0.26767668,102.3309,99.0,103.7,96.5
2018,22,22798.371,60.849998,12.371714,0.24845587,101.2351,15.4,15.6,12.2
2018,22,13748.175,60.849998,12.371714,0.27804834,101.2351,15.4,15.6,12.2
2018,22,30171.938,60.849998,12.371714,0.25681815,101.2351,15.4,15.6,12.2
2018,23,29191.326,63.459999,12.213695,0.26910555,100.6935,8.6000004,8.8000002,6.9000001
2018,23,13803.653,63.459999,12.213695,0.27281508,100.6935,8.6000004,8.8000002,6.9000001
2018,23,22725.85,63.459999,12.213695,0.26764661,100.6935,8.6000004,8.8000002,6.9000001
2018,31,68033.625,89.129997,14.952156,0.24130864,102.5125,714.29999,774.70001,743.70001
2018,31,30374.732,89.129997,14.952156,0.37214389,102.5125,714.29999,774.70001,743.70001
2018,31,64182.645,89.129997,14.952156,0.24747019,102.5125,714.29999,774.70001,743.70001
2018,32,38095.793,71.190002,14.296336,0.26111439,102.1578,436.89999,457.39999,383.70001
2018,32,47199.969,71.190002,14.296336,0.26090193,102.1578,436.89999,457.39999,383.70001
2018,32,20845.07,71.190002,14.296336,0.26183033,102.1578,436.89999,457.39999,383.70001
2018,33,45839.844,70.019997,12.985373,0.27084583,102.605,356.20001,381.29999,332.29999
