account,geography,scenario,indicator,boundary,region,commodity,year,unit,value,coef_source,quantity_variable,note
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2037,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2037,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2037,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2038,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2038,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2038,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2039,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2039,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2039,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2040,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2040,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2040,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2041,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2041,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2041,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2042,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2042,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2042,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2043,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2043,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2043,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2044,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2044,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2044,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2045,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2045,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2045,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2046,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2046,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2046,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2047,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2047,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2047,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2048,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2048,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2048,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2049,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2049,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2049,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGC,2050,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGC,2050,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGC,2050,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2023,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2023,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2023,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2024,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2024,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2024,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2025,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2025,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2025,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2026,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2026,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2026,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2027,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2027,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2027,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2028,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2028,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2028,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2029,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2029,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2029,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2030,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2030,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2030,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2031,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2031,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2031,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2032,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2032,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2032,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2033,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2033,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2033,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2034,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2034,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2034,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2035,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2035,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2035,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2036,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2036,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2036,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2037,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2037,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2037,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2038,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2038,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2038,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2039,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2039,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2039,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2040,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2040,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2040,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2041,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2041,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2041,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2042,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2042,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2042,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2043,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2043,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2043,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2044,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2044,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2044,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2045,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2045,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2045,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2046,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2046,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2046,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2047,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2047,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2047,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2048,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2048,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2048,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2049,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2049,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2049,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,SUGB,2050,Mt CO2e,0,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,SUGB,2050,km3,0,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,SUGB,2050,Mha,0,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2023,Mt CO2e,74.5462,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2023,km3,20.7854,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2023,Mha,9.84573,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2024,Mt CO2e,78.1324,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2024,km3,21.7854,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2024,Mha,10.3194,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2025,Mt CO2e,78.3521,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2025,km3,21.8466,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2025,Mha,10.3484,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2026,Mt CO2e,78.5134,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2026,km3,21.8916,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2026,Mha,10.3697,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2027,Mt CO2e,78.6877,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2027,km3,21.9402,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2027,Mha,10.3927,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2028,Mt CO2e,78.8425,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2028,km3,21.9833,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2028,Mha,10.4132,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2029,Mt CO2e,78.9766,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2029,km3,22.0207,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2029,Mha,10.4309,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2030,Mt CO2e,79.022,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2030,km3,22.0334,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2030,Mha,10.4369,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2031,Mt CO2e,79.0128,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2031,km3,22.0308,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2031,Mha,10.4357,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2032,Mt CO2e,78.9871,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2032,km3,22.0237,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2032,Mha,10.4323,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2033,Mt CO2e,78.9417,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2033,km3,22.011,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2033,Mha,10.4263,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2034,Mt CO2e,78.8746,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2034,km3,21.9923,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2034,Mha,10.4174,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2035,Mt CO2e,78.7439,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2035,km3,21.9559,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2035,Mha,10.4001,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2036,Mt CO2e,78.5607,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2036,km3,21.9048,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2036,Mha,10.3759,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2037,Mt CO2e,78.3607,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2037,km3,21.849,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2037,Mha,10.3495,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2038,Mt CO2e,78.1412,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2038,km3,21.7878,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2038,Mha,10.3205,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2039,Mt CO2e,77.9046,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2039,km3,21.7218,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2039,Mha,10.2893,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2040,Mt CO2e,77.645,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2040,km3,21.6494,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2040,Mha,10.255,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2041,Mt CO2e,77.3398,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2041,km3,21.5643,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2041,Mha,10.2147,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2042,Mt CO2e,77.0154,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2042,km3,21.4739,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2042,Mha,10.1718,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2043,Mt CO2e,76.6701,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2043,km3,21.3776,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2043,Mha,10.1262,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2044,Mt CO2e,76.305,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2044,km3,21.2758,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2044,Mha,10.078,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2045,Mt CO2e,75.9179,pn_lca,food_demand_total,
final_consumption_lca,China,A5,water_blue_lca_final_food,product water footprint applied only to final food demand,CHN,FRTO,2045,km3,21.1679,mh_wld,food_demand_total,
final_consumption_lca,China,A5,land_lca_final_food,land occupation equivalent for final food product,CHN,FRTO,2045,Mha,10.0269,pn_land,food_demand_total,
final_consumption_lca,China,A5,co2_lca_final_food,cradle-to-retail final food product,CHN,FRTO,2046,Mt CO2e,75.4976,pn_lca,food_demand_total,
