scenario,indicator,coef_source,commodity,year,value
B3,co2_pn_lca,pn_lca,SUGB,2036,2.17116
B3,water_green_prod,mh_wld,SUGB,2036,0.0947497
B3,water_blue_prod,mh_wld,SUGB,2036,0.0300426
B3,water_grey_prod,mh_wld,SUGB,2036,0.0288871
B3,water_green,mh_wld,SUGB,2036,0.0947497
B3,water_blue,mh_wld,SUGB,2036,0.0300426
B3,water_grey,mh_wld,SUGB,2036,0.0288871
B3,nitrogen_prod,crop_nfert,SUGB,2036,0.056833
B3,nitrogen_total,crop_nfert,SUGB,2036,0.056833
B3,land_diet,pn_land,SUGB,2036,0.211454
B3,co2_faostat_gap,faostat_missing,SUGB,2037,0
B3,co2_pn_lca,pn_lca,SUGB,2037,2.17225
B3,water_green_prod,mh_wld,SUGB,2037,0.0947973
B3,water_blue_prod,mh_wld,SUGB,2037,0.0300577
B3,water_grey_prod,mh_wld,SUGB,2037,0.0289016
B3,water_green,mh_wld,SUGB,2037,0.0947973
B3,water_blue,mh_wld,SUGB,2037,0.0300577
B3,water_grey,mh_wld,SUGB,2037,0.0289016
B3,nitrogen_prod,crop_nfert,SUGB,2037,0.056944
B3,nitrogen_total,crop_nfert,SUGB,2037,0.056944
B3,land_diet,pn_land,SUGB,2037,0.21156
B3,co2_faostat_gap,faostat_missing,SUGB,2038,0
B3,co2_pn_lca,pn_lca,SUGB,2038,2.17334
B3,water_green_prod,mh_wld,SUGB,2038,0.0948449
B3,water_blue_prod,mh_wld,SUGB,2038,0.0300728
B3,water_grey_prod,mh_wld,SUGB,2038,0.0289161
B3,water_green,mh_wld,SUGB,2038,0.0948449
B3,water_blue,mh_wld,SUGB,2038,0.0300728
B3,water_grey,mh_wld,SUGB,2038,0.0289161
B3,nitrogen_prod,crop_nfert,SUGB,2038,0.0570553
B3,nitrogen_total,crop_nfert,SUGB,2038,0.0570553
B3,land_diet,pn_land,SUGB,2038,0.211666
B3,co2_faostat_gap,faostat_missing,SUGB,2039,0
B3,co2_pn_lca,pn_lca,SUGB,2039,2.17443
B3,water_green_prod,mh_wld,SUGB,2039,0.0948925
B3,water_blue_prod,mh_wld,SUGB,2039,0.0300879
B3,water_grey_prod,mh_wld,SUGB,2039,0.0289307
B3,water_green,mh_wld,SUGB,2039,0.0948925
B3,water_blue,mh_wld,SUGB,2039,0.0300879
B3,water_grey,mh_wld,SUGB,2039,0.0289307
B3,nitrogen_prod,crop_nfert,SUGB,2039,0.0571667
B3,nitrogen_total,crop_nfert,SUGB,2039,0.0571667
B3,land_diet,pn_land,SUGB,2039,0.211772
B3,co2_faostat_gap,faostat_missing,SUGB,2040,0
B3,co2_pn_lca,pn_lca,SUGB,2040,2.17552
B3,water_green_prod,mh_wld,SUGB,2040,0.0949402
B3,water_blue_prod,mh_wld,SUGB,2040,0.030103
B3,water_grey_prod,mh_wld,SUGB,2040,0.0289452
B3,water_green,mh_wld,SUGB,2040,0.0949402
B3,water_blue,mh_wld,SUGB,2040,0.030103
B3,water_grey,mh_wld,SUGB,2040,0.0289452
B3,nitrogen_prod,crop_nfert,SUGB,2040,0.0572784
B3,nitrogen_total,crop_nfert,SUGB,2040,0.0572784
B3,land_diet,pn_land,SUGB,2040,0.211879
B3,co2_faostat_gap,faostat_missing,SUGB,2041,0
B3,co2_pn_lca,pn_lca,SUGB,2041,2.17661
B3,water_green_prod,mh_wld,SUGB,2041,0.0949879
B3,water_blue_prod,mh_wld,SUGB,2041,0.0301181
B3,water_grey_prod,mh_wld,SUGB,2041,0.0289597
B3,water_green,mh_wld,SUGB,2041,0.0949879
B3,water_blue,mh_wld,SUGB,2041,0.0301181
B3,water_grey,mh_wld,SUGB,2041,0.0289597
B3,nitrogen_prod,crop_nfert,SUGB,2041,0.0573903
B3,nitrogen_total,crop_nfert,SUGB,2041,0.0573903
B3,land_diet,pn_land,SUGB,2041,0.211985
B3,co2_faostat_gap,faostat_missing,SUGB,2042,0
B3,co2_pn_lca,pn_lca,SUGB,2042,2.17771
B3,water_green_prod,mh_wld,SUGB,2042,0.0950356
B3,water_blue_prod,mh_wld,SUGB,2042,0.0301332
B3,water_grey_prod,mh_wld,SUGB,2042,0.0289743
B3,water_green,mh_wld,SUGB,2042,0.0950356
B3,water_blue,mh_wld,SUGB,2042,0.0301332
B3,water_grey,mh_wld,SUGB,2042,0.0289743
B3,nitrogen_prod,crop_nfert,SUGB,2042,0.0575024
B3,nitrogen_total,crop_nfert,SUGB,2042,0.0575024
B3,land_diet,pn_land,SUGB,2042,0.212092
B3,co2_faostat_gap,faostat_missing,SUGB,2043,0
B3,co2_pn_lca,pn_lca,SUGB,2043,2.1788
B3,water_green_prod,mh_wld,SUGB,2043,0.0950833
B3,water_blue_prod,mh_wld,SUGB,2043,0.0301484
B3,water_grey_prod,mh_wld,SUGB,2043,0.0289888
B3,water_green,mh_wld,SUGB,2043,0.0950833
B3,water_blue,mh_wld,SUGB,2043,0.0301484
B3,water_grey,mh_wld,SUGB,2043,0.0289888
B3,nitrogen_prod,crop_nfert,SUGB,2043,0.0576147
B3,nitrogen_total,crop_nfert,SUGB,2043,0.0576147
B3,land_diet,pn_land,SUGB,2043,0.212198
B3,co2_faostat_gap,faostat_missing,SUGB,2044,0
B3,co2_pn_lca,pn_lca,SUGB,2044,2.17989
B3,water_green_prod,mh_wld,SUGB,2044,0.095131
B3,water_blue_prod,mh_wld,SUGB,2044,0.0301635
B3,water_grey_prod,mh_wld,SUGB,2044,0.0290034
B3,water_green,mh_wld,SUGB,2044,0.095131
B3,water_blue,mh_wld,SUGB,2044,0.0301635
B3,water_grey,mh_wld,SUGB,2044,0.0290034
B3,nitrogen_prod,crop_nfert,SUGB,2044,0.0577272
B3,nitrogen_total,crop_nfert,SUGB,2044,0.0577272
B3,land_diet,pn_land,SUGB,2044,0.212305
B3,co2_faostat_gap,faostat_missing,SUGB,2045,0
B3,co2_pn_lca,pn_lca,SUGB,2045,2.18099
B3,water_green_prod,mh_wld,SUGB,2045,0.0951788
B3,water_blue_prod,mh_wld,SUGB,2045,0.0301787
B3,water_grey_prod,mh_wld,SUGB,2045,0.0290179
B3,water_green,mh_wld,SUGB,2045,0.0951788
B3,water_blue,mh_wld,SUGB,2045,0.0301787
B3,water_grey,mh_wld,SUGB,2045,0.0290179
B3,nitrogen_prod,crop_nfert,SUGB,2045,0.05784
B3,nitrogen_total,crop_nfert,SUGB,2045,0.05784
B3,land_diet,pn_land,SUGB,2045,0.212411
B3,co2_faostat_gap,faostat_missing,SUGB,2046,0
B3,co2_pn_lca,pn_lca,SUGB,2046,2.18208
B3,water_green_prod,mh_wld,SUGB,2046,0.0952266
B3,water_blue_prod,mh_wld,SUGB,2046,0.0301938
B3,water_grey_prod,mh_wld,SUGB,2046,0.0290325
B3,water_green,mh_wld,SUGB,2046,0.0952266
B3,water_blue,mh_wld,SUGB,2046,0.0301938
B3,water_grey,mh_wld,SUGB,2046,0.0290325
B3,nitrogen_prod,crop_nfert,SUGB,2046,0.057953
B3,nitrogen_total,crop_nfert,SUGB,2046,0.057953
B3,land_diet,pn_land,SUGB,2046,0.212518
B3,co2_faostat_gap,faostat_missing,SUGB,2047,0
B3,co2_pn_lca,pn_lca,SUGB,2047,2.18318
B3,water_green_prod,mh_wld,SUGB,2047,0.0952744
B3,water_blue_prod,mh_wld,SUGB,2047,0.030209
B3,water_grey_prod,mh_wld,SUGB,2047,0.0290471
B3,water_green,mh_wld,SUGB,2047,0.0952744
B3,water_blue,mh_wld,SUGB,2047,0.030209
B3,water_grey,mh_wld,SUGB,2047,0.0290471
B3,nitrogen_prod,crop_nfert,SUGB,2047,0.0580662
B3,nitrogen_total,crop_nfert,SUGB,2047,0.0580662
B3,land_diet,pn_land,SUGB,2047,0.212625
B3,co2_faostat_gap,faostat_missing,SUGB,2048,0
B3,co2_pn_lca,pn_lca,SUGB,2048,2.18428
B3,water_green_prod,mh_wld,SUGB,2048,0.0953223
B3,water_blue_prod,mh_wld,SUGB,2048,0.0302241
B3,water_grey_prod,mh_wld,SUGB,2048,0.0290617
B3,water_green,mh_wld,SUGB,2048,0.0953223
B3,water_blue,mh_wld,SUGB,2048,0.0302241
B3,water_grey,mh_wld,SUGB,2048,0.0290617
B3,nitrogen_prod,crop_nfert,SUGB,2048,0.0581796
B3,nitrogen_total,crop_nfert,SUGB,2048,0.0581796
B3,land_diet,pn_land,SUGB,2048,0.212731
B3,co2_faostat_gap,faostat_missing,SUGB,2049,0
B3,co2_pn_lca,pn_lca,SUGB,2049,2.18537
B3,water_green_prod,mh_wld,SUGB,2049,0.0953702
B3,water_blue_prod,mh_wld,SUGB,2049,0.0302393
B3,water_grey_prod,mh_wld,SUGB,2049,0.0290763
B3,water_green,mh_wld,SUGB,2049,0.0953702
B3,water_blue,mh_wld,SUGB,2049,0.0302393
B3,water_grey,mh_wld,SUGB,2049,0.0290763
B3,nitrogen_prod,crop_nfert,SUGB,2049,0.0582933
B3,nitrogen_total,crop_nfert,SUGB,2049,0.0582933
B3,land_diet,pn_land,SUGB,2049,0.212838
B3,co2_faostat_gap,faostat_missing,SUGB,2050,0
B3,co2_pn_lca,pn_lca,SUGB,2050,2.18647
B3,water_green_prod,mh_wld,SUGB,2050,0.0954181
B3,water_blue_prod,mh_wld,SUGB,2050,0.0302545
B3,water_grey_prod,mh_wld,SUGB,2050,0.0290909
B3,water_green,mh_wld,SUGB,2050,0.0954181
B3,water_blue,mh_wld,SUGB,2050,0.0302545
B3,water_grey,mh_wld,SUGB,2050,0.0290909
B3,nitrogen_prod,crop_nfert,SUGB,2050,0.0584071
B3,nitrogen_total,crop_nfert,SUGB,2050,0.0584071
B3,land_diet,pn_land,SUGB,2050,0.212945
B3,co2_faostat_gap,faostat_missing,FRTO,2023,0
B3,co2_pn_lca,pn_lca,FRTO,2023,156.19
B3,water_green_prod,mh_wld,FRTO,2023,183.696
B3,water_blue_prod,mh_wld,FRTO,2023,43.5499
B3,water_grey_prod,mh_wld,FRTO,2023,41.5853
B3,water_green,mh_wld,FRTO,2023,183.696
B3,water_blue,mh_wld,FRTO,2023,43.5499
B3,water_grey,mh_wld,FRTO,2023,41.5853
B3,nitrogen_prod,crop_nfert,FRTO,2023,4.0889
B3,nitrogen_total,crop_nfert,FRTO,2023,4.0889
B3,land_diet,pn_land,FRTO,2023,20.6289
B3,co2_faostat_gap,faostat_missing,FRTO,2024,0
B3,co2_pn_lca,pn_lca,FRTO,2024,163.345
B3,water_green_prod,mh_wld,FRTO,2024,193.545
B3,water_blue_prod,mh_wld,FRTO,2024,45.885
B3,water_grey_prod,mh_wld,FRTO,2024,43.815
B3,water_green,mh_wld,FRTO,2024,192.11
B3,water_blue,mh_wld,FRTO,2024,45.5449
B3,water_grey,mh_wld,FRTO,2024,43.4902
B3,nitrogen_prod,crop_nfert,FRTO,2024,3.852
B3,nitrogen_total,crop_nfert,FRTO,2024,3.82345
B3,land_diet,pn_land,FRTO,2024,21.5739
B3,co2_faostat_gap,faostat_missing,FRTO,2025,0
B3,co2_pn_lca,pn_lca,FRTO,2025,163.692
B3,water_green_prod,mh_wld,FRTO,2025,194.57
B3,water_blue_prod,mh_wld,FRTO,2025,46.1279
B3,water_grey_prod,mh_wld,FRTO,2025,44.047
B3,water_green,mh_wld,FRTO,2025,192.519
B3,water_blue,mh_wld,FRTO,2025,45.6417
B3,water_grey,mh_wld,FRTO,2025,43.5827
B3,nitrogen_prod,crop_nfert,FRTO,2025,3.86093
B3,nitrogen_total,crop_nfert,FRTO,2025,3.82023
B3,land_diet,pn_land,FRTO,2025,21.6197
B3,co2_faostat_gap,faostat_missing,FRTO,2026,0
B3,co2_pn_lca,pn_lca,FRTO,2026,164.549
B3,water_green_prod,mh_wld,FRTO,2026,195.578
B3,water_blue_prod,mh_wld,FRTO,2026,46.3669
B3,water_grey_prod,mh_wld,FRTO,2026,44.2752
B3,water_green,mh_wld,FRTO,2026,193.527
B3,water_blue,mh_wld,FRTO,2026,45.8806
B3,water_grey,mh_wld,FRTO,2026,43.8108
B3,nitrogen_prod,crop_nfert,FRTO,2026,3.86988
B3,nitrogen_total,crop_nfert,FRTO,2026,3.8293
B3,land_diet,pn_land,FRTO,2026,21.7329
B3,co2_faostat_gap,faostat_missing,FRTO,2027,0
B3,co2_pn_lca,pn_lca,FRTO,2027,165.391
B3,water_green_prod,mh_wld,FRTO,2027,196.567
B3,water_blue_prod,mh_wld,FRTO,2027,46.6014
B3,water_grey_prod,mh_wld,FRTO,2027,44.4991
B3,water_green,mh_wld,FRTO,2027,194.516
B3,water_blue,mh_wld,FRTO,2027,46.1152
B3,water_grey,mh_wld,FRTO,2027,44.0348
B3,nitrogen_prod,crop_nfert,FRTO,2027,3.87885
B3,nitrogen_total,crop_nfert,FRTO,2027,3.83838
B3,land_diet,pn_land,FRTO,2027,21.844
B3,co2_faostat_gap,faostat_missing,FRTO,2028,0
B3,co2_pn_lca,pn_lca,FRTO,2028,166.213
B3,water_green_prod,mh_wld,FRTO,2028,197.534
B3,water_blue_prod,mh_wld,FRTO,2028,46.8308
B3,water_grey_prod,mh_wld,FRTO,2028,44.7181
B3,water_green,mh_wld,FRTO,2028,195.483
B3,water_blue,mh_wld,FRTO,2028,46.3446
B3,water_grey,mh_wld,FRTO,2028,44.2538
B3,nitrogen_prod,crop_nfert,FRTO,2028,3.88784
B3,nitrogen_total,crop_nfert,FRTO,2028,3.84747
B3,land_diet,pn_land,FRTO,2028,21.9527
B3,co2_faostat_gap,faostat_missing,FRTO,2029,0
B3,co2_pn_lca,pn_lca,FRTO,2029,167.016
B3,water_green_prod,mh_wld,FRTO,2029,198.478
B3,water_blue_prod,mh_wld,FRTO,2029,47.0546
B3,water_grey_prod,mh_wld,FRTO,2029,44.9319
B3,water_green,mh_wld,FRTO,2029,196.427
B3,water_blue,mh_wld,FRTO,2029,46.5684
B3,water_grey,mh_wld,FRTO,2029,44.4675
B3,nitrogen_prod,crop_nfert,FRTO,2029,3.89685
B3,nitrogen_total,crop_nfert,FRTO,2029,3.85658
B3,land_diet,pn_land,FRTO,2029,22.0587
B3,co2_faostat_gap,faostat_missing,FRTO,2030,0
B3,co2_pn_lca,pn_lca,FRTO,2030,167.796
B3,water_green_prod,mh_wld,FRTO,2030,199.396
B3,water_blue_prod,mh_wld,FRTO,2030,47.2721
B3,water_grey_prod,mh_wld,FRTO,2030,45.1395
B3,water_green,mh_wld,FRTO,2030,197.345
B3,water_blue,mh_wld,FRTO,2030,46.7859
B3,water_grey,mh_wld,FRTO,2030,44.6752
B3,nitrogen_prod,crop_nfert,FRTO,2030,3.90589
B3,nitrogen_total,crop_nfert,FRTO,2030,3.86571
B3,land_diet,pn_land,FRTO,2030,22.1617
B3,co2_faostat_gap,faostat_missing,FRTO,2031,0
B3,co2_pn_lca,pn_lca,FRTO,2031,168.55
B3,water_green_prod,mh_wld,FRTO,2031,200.283
B3,water_blue_prod,mh_wld,FRTO,2031,47.4825
B3,water_grey_prod,mh_wld,FRTO,2031,45.3404
B3,water_green,mh_wld,FRTO,2031,198.232
B3,water_blue,mh_wld,FRTO,2031,46.9962
B3,water_grey,mh_wld,FRTO,2031,44.8761
B3,nitrogen_prod,crop_nfert,FRTO,2031,3.91494
B3,nitrogen_total,crop_nfert,FRTO,2031,3.87485
B3,land_diet,pn_land,FRTO,2031,22.2614
B3,co2_faostat_gap,faostat_missing,FRTO,2032,0
B3,co2_pn_lca,pn_lca,FRTO,2032,169.277
B3,water_green_prod,mh_wld,FRTO,2032,201.138
B3,water_blue_prod,mh_wld,FRTO,2032,47.685
B3,water_grey_prod,mh_wld,FRTO,2032,45.5338
B3,water_green,mh_wld,FRTO,2032,199.087
B3,water_blue,mh_wld,FRTO,2032,47.1988
B3,water_grey,mh_wld,FRTO,2032,45.0695
B3,nitrogen_prod,crop_nfert,FRTO,2032,3.92402
B3,nitrogen_total,crop_nfert,FRTO,2032,3.884
B3,land_diet,pn_land,FRTO,2032,22.3573
B3,co2_faostat_gap,faostat_missing,FRTO,2033,0
B3,co2_pn_lca,pn_lca,FRTO,2033,169.971
B3,water_green_prod,mh_wld,FRTO,2033,201.954
B3,water_blue_prod,mh_wld,FRTO,2033,47.8787
B3,water_grey_prod,mh_wld,FRTO,2033,45.7187
B3,water_green,mh_wld,FRTO,2033,199.903
B3,water_blue,mh_wld,FRTO,2033,47.3924
B3,water_grey,mh_wld,FRTO,2033,45.2544
B3,nitrogen_prod,crop_nfert,FRTO,2033,3.93311
B3,nitrogen_total,crop_nfert,FRTO,2033,3.89317
B3,land_diet,pn_land,FRTO,2033,22.449
B3,co2_faostat_gap,faostat_missing,FRTO,2034,0
B3,co2_pn_lca,pn_lca,FRTO,2034,170.755
B3,water_green_prod,mh_wld,FRTO,2034,202.876
B3,water_blue_prod,mh_wld,FRTO,2034,48.0971
B3,water_grey_prod,mh_wld,FRTO,2034,45.9273
B3,water_green,mh_wld,FRTO,2034,200.825
B3,water_blue,mh_wld,FRTO,2034,47.6108
B3,water_grey,mh_wld,FRTO,2034,45.463
B3,nitrogen_prod,crop_nfert,FRTO,2034,3.94507
B3,nitrogen_total,crop_nfert,FRTO,2034,3.90518
B3,land_diet,pn_land,FRTO,2034,22.5525
B3,co2_faostat_gap,faostat_missing,FRTO,2035,0
B3,co2_pn_lca,pn_lca,FRTO,2035,171.5
B3,water_green_prod,mh_wld,FRTO,2035,203.752
B3,water_blue_prod,mh_wld,FRTO,2035,48.3048
B3,water_grey_prod,mh_wld,FRTO,2035,46.1257
B3,water_green,mh_wld,FRTO,2035,201.701
B3,water_blue,mh_wld,FRTO,2035,47.8186
B3,water_grey,mh_wld,FRTO,2035,45.6614
B3,nitrogen_prod,crop_nfert,FRTO,2035,3.95706
B3,nitrogen_total,crop_nfert,FRTO,2035,3.91722
B3,land_diet,pn_land,FRTO,2035,22.6509
B3,co2_faostat_gap,faostat_missing,FRTO,2036,0
B3,co2_pn_lca,pn_lca,FRTO,2036,172.161
B3,water_green_prod,mh_wld,FRTO,2036,204.53
B3,water_blue_prod,mh_wld,FRTO,2036,48.4893
B3,water_grey_prod,mh_wld,FRTO,2036,46.3018
B3,water_green,mh_wld,FRTO,2036,202.479
B3,water_blue,mh_wld,FRTO,2036,48.003
B3,water_grey,mh_wld,FRTO,2036,45.8375
B3,nitrogen_prod,crop_nfert,FRTO,2036,3.9671
B3,nitrogen_total,crop_nfert,FRTO,2036,3.92732
B3,land_diet,pn_land,FRTO,2036,22.7383
B3,co2_faostat_gap,faostat_missing,FRTO,2037,0
B3,co2_pn_lca,pn_lca,FRTO,2037,172.756
B3,water_green_prod,mh_wld,FRTO,2037,205.229
B3,water_blue_prod,mh_wld,FRTO,2037,48.655
B3,water_grey_prod,mh_wld,FRTO,2037,46.4601
B3,water_green,mh_wld,FRTO,2037,203.178
B3,water_blue,mh_wld,FRTO,2037,48.1688
B3,water_grey,mh_wld,FRTO,2037,45.9958
B3,nitrogen_prod,crop_nfert,FRTO,2037,3.97559
B3,nitrogen_total,crop_nfert,FRTO,2037,3.93586
B3,land_diet,pn_land,FRTO,2037,22.8168
B3,co2_faostat_gap,faostat_missing,FRTO,2038,0
B3,co2_pn_lca,pn_lca,FRTO,2038,173.296
B3,water_green_prod,mh_wld,FRTO,2038,205.865
B3,water_blue_prod,mh_wld,FRTO,2038,48.8057
B3,water_grey_prod,mh_wld,FRTO,2038,46.604
B3,water_green,mh_wld,FRTO,2038,203.814
B3,water_blue,mh_wld,FRTO,2038,48.3195
B3,water_grey,mh_wld,FRTO,2038,46.1397
B3,nitrogen_prod,crop_nfert,FRTO,2038,3.98282
B3,nitrogen_total,crop_nfert,FRTO,2038,3.94314
B3,land_diet,pn_land,FRTO,2038,22.8882
B3,co2_faostat_gap,faostat_missing,FRTO,2039,0
B3,co2_pn_lca,pn_lca,FRTO,2039,173.793
B3,water_green_prod,mh_wld,FRTO,2039,206.45
B3,water_blue_prod,mh_wld,FRTO,2039,48.9444
B3,water_grey_prod,mh_wld,FRTO,2039,46.7364
B3,water_green,mh_wld,FRTO,2039,204.399
B3,water_blue,mh_wld,FRTO,2039,48.4581
B3,water_grey,mh_wld,FRTO,2039,46.272
B3,nitrogen_prod,crop_nfert,FRTO,2039,3.98904
B3,nitrogen_total,crop_nfert,FRTO,2039,3.94941
B3,land_diet,pn_land,FRTO,2039,22.9538
B3,co2_faostat_gap,faostat_missing,FRTO,2040,0
B3,co2_pn_lca,pn_lca,FRTO,2040,174.256
B3,water_green_prod,mh_wld,FRTO,2040,206.994
B3,water_blue_prod,mh_wld,FRTO,2040,49.0734
B3,water_grey_prod,mh_wld,FRTO,2040,46.8595
B3,water_green,mh_wld,FRTO,2040,204.943
B3,water_blue,mh_wld,FRTO,2040,48.5871
B3,water_grey,mh_wld,FRTO,2040,46.3952
B3,nitrogen_prod,crop_nfert,FRTO,2040,3.99446
B3,nitrogen_total,crop_nfert,FRTO,2040,3.95488
B3,land_diet,pn_land,FRTO,2040,23.015
B3,co2_faostat_gap,faostat_missing,FRTO,2041,0
B3,co2_pn_lca,pn_lca,FRTO,2041,174.691
B3,water_green_prod,mh_wld,FRTO,2041,207.505
B3,water_blue_prod,mh_wld,FRTO,2041,49.1947
B3,water_grey_prod,mh_wld,FRTO,2041,46.9754
B3,water_green,mh_wld,FRTO,2041,205.454
B3,water_blue,mh_wld,FRTO,2041,48.7084
B3,water_grey,mh_wld,FRTO,2041,46.511
B3,nitrogen_prod,crop_nfert,FRTO,2041,3.99923
B3,nitrogen_total,crop_nfert,FRTO,2041,3.9597
B3,land_diet,pn_land,FRTO,2041,23.0724
B3,co2_faostat_gap,faostat_missing,FRTO,2042,0
B3,co2_pn_lca,pn_lca,FRTO,2042,175.104
B3,water_green_prod,mh_wld,FRTO,2042,207.991
B3,water_blue_prod,mh_wld,FRTO,2042,49.3098
B3,water_grey_prod,mh_wld,FRTO,2042,47.0853
B3,water_green,mh_wld,FRTO,2042,205.94
B3,water_blue,mh_wld,FRTO,2042,48.8235
B3,water_grey,mh_wld,FRTO,2042,46.621
B3,nitrogen_prod,crop_nfert,FRTO,2042,4.00348
B3,nitrogen_total,crop_nfert,FRTO,2042,3.964
B3,land_diet,pn_land,FRTO,2042,23.1269
B3,co2_faostat_gap,faostat_missing,FRTO,2043,0
B3,co2_pn_lca,pn_lca,FRTO,2043,175.499
B3,water_green_prod,mh_wld,FRTO,2043,208.456
B3,water_blue_prod,mh_wld,FRTO,2043,49.42
B3,water_grey_prod,mh_wld,FRTO,2043,47.1905
B3,water_green,mh_wld,FRTO,2043,206.405
B3,water_blue,mh_wld,FRTO,2043,48.9338
B3,water_grey,mh_wld,FRTO,2043,46.7262
B3,nitrogen_prod,crop_nfert,FRTO,2043,4.00731
B3,nitrogen_total,crop_nfert,FRTO,2043,3.96788
B3,land_diet,pn_land,FRTO,2043,23.1791
B3,co2_faostat_gap,faostat_missing,FRTO,2044,0
B3,co2_pn_lca,pn_lca,FRTO,2044,175.881
B3,water_green_prod,mh_wld,FRTO,2044,208.904
B3,water_blue_prod,mh_wld,FRTO,2044,49.5263
B3,water_grey_prod,mh_wld,FRTO,2044,47.292
B3,water_green,mh_wld,FRTO,2044,206.853
B3,water_blue,mh_wld,FRTO,2044,49.0401
B3,water_grey,mh_wld,FRTO,2044,46.8277
B3,nitrogen_prod,crop_nfert,FRTO,2044,4.01081
B3,nitrogen_total,crop_nfert,FRTO,2044,3.97144
B3,land_diet,pn_land,FRTO,2044,23.2295
B3,co2_faostat_gap,faostat_missing,FRTO,2045,0
B3,co2_pn_lca,pn_lca,FRTO,2045,176.251
B3,water_green_prod,mh_wld,FRTO,2045,209.34
B3,water_blue_prod,mh_wld,FRTO,2045,49.6295
B3,water_grey_prod,mh_wld,FRTO,2045,47.3906
B3,water_green,mh_wld,FRTO,2045,207.289
B3,water_blue,mh_wld,FRTO,2045,49.1433
B3,water_grey,mh_wld,FRTO,2045,46.9263
B3,nitrogen_prod,crop_nfert,FRTO,2045,4.01405
B3,nitrogen_total,crop_nfert,FRTO,2045,3.97472
B3,land_diet,pn_land,FRTO,2045,23.2784
B3,co2_faostat_gap,faostat_missing,FRTO,2046,0
B3,co2_pn_lca,pn_lca,FRTO,2046,176.612
B3,water_green_prod,mh_wld,FRTO,2046,209.765
B3,water_blue_prod,mh_wld,FRTO,2046,49.7303
B3,water_grey_prod,mh_wld,FRTO,2046,47.4868
B3,water_green,mh_wld,FRTO,2046,207.714
B3,water_blue,mh_wld,FRTO,2046,49.244
B3,water_grey,mh_wld,FRTO,2046,47.0225
B3,nitrogen_prod,crop_nfert,FRTO,2046,4.01707
B3,nitrogen_total,crop_nfert,FRTO,2046,3.97779
B3,land_diet,pn_land,FRTO,2046,23.3261
B3,co2_faostat_gap,faostat_missing,FRTO,2047,0
B3,co2_pn_lca,pn_lca,FRTO,2047,176.966
B3,water_green_prod,mh_wld,FRTO,2047,210.181
B3,water_blue_prod,mh_wld,FRTO,2047,49.8291
B3,water_grey_prod,mh_wld,FRTO,2047,47.5812
B3,water_green,mh_wld,FRTO,2047,208.13
B3,water_blue,mh_wld,FRTO,2047,49.3428
B3,water_grey,mh_wld,FRTO,2047,47.1168
B3,nitrogen_prod,crop_nfert,FRTO,2047,4.01992
B3,nitrogen_total,crop_nfert,FRTO,2047,3.9807
B3,land_diet,pn_land,FRTO,2047,23.3729
B3,co2_faostat_gap,faostat_missing,FRTO,2048,0
B3,co2_pn_lca,pn_lca,FRTO,2048,177.315
B3,water_green_prod,mh_wld,FRTO,2048,210.592
B3,water_blue_prod,mh_wld,FRTO,2048,49.9264
B3,water_grey_prod,mh_wld,FRTO,2048,47.6741
B3,water_green,mh_wld,FRTO,2048,208.541
B3,water_blue,mh_wld,FRTO,2048,49.4401
B3,water_grey,mh_wld,FRTO,2048,47.2098
B3,nitrogen_prod,crop_nfert,FRTO,2048,4.02264
B3,nitrogen_total,crop_nfert,FRTO,2048,3.98346
B3,land_diet,pn_land,FRTO,2048,23.419
B3,co2_faostat_gap,faostat_missing,FRTO,2049,0
B3,co2_pn_lca,pn_lca,FRTO,2049,177.66
B3,water_green_prod,mh_wld,FRTO,2049,210.997
B3,water_blue_prod,mh_wld,FRTO,2049,50.0225
B3,water_grey_prod,mh_wld,FRTO,2049,47.7658
B3,water_green,mh_wld,FRTO,2049,208.946
B3,water_blue,mh_wld,FRTO,2049,49.5363
B3,water_grey,mh_wld,FRTO,2049,47.3015
B3,nitrogen_prod,crop_nfert,FRTO,2049,4.02525
B3,nitrogen_total,crop_nfert,FRTO,2049,3.98612
B3,land_diet,pn_land,FRTO,2049,23.4645
B3,co2_faostat_gap,faostat_missing,FRTO,2050,0
B3,co2_pn_lca,pn_lca,FRTO,2050,178.002
B3,water_green_prod,mh_wld,FRTO,2050,211.399
B3,water_blue_prod,mh_wld,FRTO,2050,50.1177
B3,water_grey_prod,mh_wld,FRTO,2050,47.8568
B3,water_green,mh_wld,FRTO,2050,209.348
B3,water_blue,mh_wld,FRTO,2050,49.6315
B3,water_grey,mh_wld,FRTO,2050,47.3924
B3,nitrogen_prod,crop_nfert,FRTO,2050,4.02777
B3,nitrogen_total,crop_nfert,FRTO,2050,3.98869
B3,land_diet,pn_land,FRTO,2050,23.5096
B3,co2_faostat_gap,faostat_missing,VEGT,2023,0
B3,co2_pn_lca,pn_lca,VEGT,2023,1574.49
B3,water_green_prod,mh_wld,VEGT,2023,89.4976
B3,water_blue_prod,mh_wld,VEGT,2023,52.2069
B3,water_grey_prod,mh_wld,VEGT,2023,35.6333
B3,water_green,mh_wld,VEGT,2023,89.4976
B3,water_blue,mh_wld,VEGT,2023,52.2069
B3,water_grey,mh_wld,VEGT,2023,35.6333
B3,nitrogen_prod,crop_nfert,VEGT,2023,6.44117
