account,geography,scenario,indicator,region,unit,year,value
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2035,3775.46
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2036,3760.2
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2037,3745.56
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2038,3730.81
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2039,3715.71
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2040,3700.62
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2041,3684.82
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2042,3669.39
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2043,3653.71
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2044,3637.64
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2045,3620.99
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2046,3603.48
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2047,3585.44
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2048,3566.45
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2049,3546.45
final_consumption_lca,China,C3,co2_lca_final_food,CHN,Mt CO2e,2050,3526.34
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2025,811.63
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2026,805.119
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2027,798.98
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2028,792.754
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2029,786.574
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2030,780.389
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2031,774.043
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2032,768.116
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2033,762.293
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2034,756.616
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2035,751.141
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2036,745.369
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2037,739.756
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2038,734.058
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2039,728.229
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2040,722.34
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2041,716.22
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2042,710.209
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2043,704.11
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2044,697.898
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2045,691.548
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2046,684.994
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2047,678.341
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2048,671.494
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2049,664.447
final_consumption_lca,China,C3,land_lca_final_food,CHN,Mha,2050,657.42
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2025,168.242
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2026,166.78
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2027,165.336
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2028,163.891
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2029,162.451
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2030,161.067
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2031,159.678
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2032,158.311
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2033,156.95
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2034,155.603
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2035,154.312
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2036,153.018
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2037,151.74
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2038,150.471
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2039,149.2
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2040,147.963
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2041,146.716
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2042,145.478
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2043,144.24
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2044,142.996
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2045,141.743
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2046,140.466
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2047,139.173
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2048,137.852
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2049,136.499
final_consumption_lca,China,C3,water_blue_lca_final_food,CHN,km3,2050,135.195
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2023,3929.68
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2024,3968.52
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2025,3955.49
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2026,3941.77
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2027,3930.43
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2028,3918.85
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2029,3907.32
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2030,3898.97
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2031,3890.4
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2032,3883.14
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2033,3876.39
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2034,3870.18
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2035,3866.93
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2036,3862.95
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2037,3859.62
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2038,3856.07
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2039,3852.42
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2040,3848.35
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2041,3843.8
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2042,3839.53
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2043,3834.86
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2044,3829.8
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2045,3824.26
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2046,3817.96
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2047,3811.05
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2048,3803.44
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2049,3794.94
final_consumption_lca,China,C4,co2_lca_final_food,CHN,Mt CO2e,2050,3785.51
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2025,813.364
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2026,808.192
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2027,803.597
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2028,798.866
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2029,794.105
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2030,789.917
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2031,785.476
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2032,781.4
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2033,777.398
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2034,773.48
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2035,770.133
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2036,766.457
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2037,762.922
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2038,759.253
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2039,755.472
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2040,751.525
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2041,747.345
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2042,743.235
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2043,738.98
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2044,734.588
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2045,730.043
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2046,725.291
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2047,720.397
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2048,715.33
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2049,710.055
final_consumption_lca,China,C4,land_lca_final_food,CHN,Mha,2050,704.577
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2025,168.358
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2026,167.061
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2027,165.831
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2028,164.596
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2029,163.358
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2030,162.254
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2031,161.205
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2032,160.17
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2033,159.14
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2034,158.114
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2035,157.187
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2036,156.31
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2037,155.447
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2038,154.586
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2039,153.729
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2040,152.865
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2041,152.032
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2042,151.199
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2043,150.357
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2044,149.505
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2045,148.64
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2046,147.761
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2047,146.858
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2048,145.932
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2049,144.976
final_consumption_lca,China,C4,water_blue_lca_final_food,CHN,km3,2050,143.988
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2023,3929.68
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2024,3968.52
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2025,3943.42
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2026,3917.96
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2027,3895.16
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2028,3872.34
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2029,3849.79
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2030,3824.02
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2031,3798.28
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2032,3773.98
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2033,3750.26
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2034,3727.11
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2035,3702.64
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2036,3677.43
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2037,3652.75
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2038,3627.8
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2039,3602.71
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2040,3577.21
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2041,3551.28
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2042,3525.65
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2043,3499.72
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2044,3473.53
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2045,3447
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2046,3419.87
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2047,3392.28
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2048,3364.16
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2049,3335.29
final_consumption_lca,China,C5,co2_lca_final_food,CHN,Mt CO2e,2050,3305.63
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2025,810.884
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2026,803.312
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2027,796.385
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2028,789.386
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2029,782.413
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2030,774.733
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2031,766.876
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2032,759.434
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2033,752.104
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2034,744.887
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2035,737.414
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2036,729.647
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2037,722.031
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2038,714.307
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2039,706.503
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2040,698.575
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2041,690.471
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2042,682.476
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2043,674.398
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2044,666.252
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2045,658.025
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2046,649.667
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2047,641.238
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2048,632.711
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2049,624.052
final_consumption_lca,China,C5,land_lca_final_food,CHN,Mha,2050,615.26
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2025,167.845
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2026,166.052
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2027,164.342
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2028,162.643
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2029,160.953
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2030,159.135
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2031,157.388
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2032,155.668
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2033,153.962
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2034,152.269
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2035,150.509
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2036,148.803
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2037,147.116
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2038,145.435
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2039,143.765
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2040,142.095
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2041,140.462
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2042,138.839
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2043,137.217
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2044,135.597
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2045,133.977
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2046,132.354
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2047,130.72
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2048,129.077
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2049,127.416
final_consumption_lca,China,C5,water_blue_lca_final_food,CHN,km3,2050,125.735
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2023,3929.68
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2024,3968.52
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2025,3949.45
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2026,3929.87
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2027,3912.8
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2028,3894.29
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2029,3875.88
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2030,3856.1
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2031,3839.4
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2032,3828.22
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2033,3816.09
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2034,3803.11
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2035,3791.97
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2036,3771.9
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2037,3751
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2038,3730.06
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2039,3708.54
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2040,3685.24
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2041,3661.61
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2042,3634.98
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2043,3608.09
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2044,3579.13
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2045,3550.57
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2046,3520.74
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2047,3490.67
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2048,3460.41
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2049,3428.44
final_consumption_lca,China,C6,co2_lca_final_food,CHN,Mt CO2e,2050,3396.11
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2023,812.598
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2024,818.026
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2025,812.124
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2026,805.752
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2027,799.992
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2028,793.862
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2029,787.721
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2030,781.243
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2031,775.192
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2032,770.349
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2033,765.296
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2034,760.059
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2035,755.176
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2036,748.383
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2037,741.473
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2038,734.491
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2039,727.343
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2040,719.8
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2041,712.095
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2042,703.877
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2043,695.586
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2044,686.886
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2045,678.251
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2046,669.36
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2047,660.445
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2048,651.496
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2049,642.239
final_consumption_lca,China,C6,land_lca_final_food,CHN,Mha,2050,632.93
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2023,169.308
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2024,169.751
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2025,168.102
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2026,166.556
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2027,165.087
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2028,163.567
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2029,162.048
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2030,160.476
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2031,159.097
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2032,157.905
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2033,156.662
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2034,155.371
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2035,154.136
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2036,152.625
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2037,151.074
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2038,149.536
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2039,147.989
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2040,146.385
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2041,144.821
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2042,143.134
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2043,141.449
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2044,139.693
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2045,137.965
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2046,136.207
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2047,134.447
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2048,132.69
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2049,130.876
final_consumption_lca,China,C6,water_blue_lca_final_food,CHN,km3,2050,129.059
final_consumption_lca,World,BS,co2_lca_final_food,ARG,Mt CO2e,2024,323.314
final_consumption_lca,World,BS,co2_lca_final_food,ARG,Mt CO2e,2030,343.476
final_consumption_lca,World,BS,co2_lca_final_food,ARG,Mt CO2e,2035,370.653
final_consumption_lca,World,BS,co2_lca_final_food,ARG,Mt CO2e,2040,400.354
final_consumption_lca,World,BS,co2_lca_final_food,ARG,Mt CO2e,2045,433.424
final_consumption_lca,World,BS,co2_lca_final_food,ARG,Mt CO2e,2050,470.095
final_consumption_lca,World,BS,co2_lca_final_food,AUS,Mt CO2e,2024,225.918
final_consumption_lca,World,BS,co2_lca_final_food,AUS,Mt CO2e,2030,229.048
final_consumption_lca,World,BS,co2_lca_final_food,AUS,Mt CO2e,2035,231.669
final_consumption_lca,World,BS,co2_lca_final_food,AUS,Mt CO2e,2040,234.467
final_consumption_lca,World,BS,co2_lca_final_food,AUS,Mt CO2e,2045,237.862
final_consumption_lca,World,BS,co2_lca_final_food,AUS,Mt CO2e,2050,241.822
final_consumption_lca,World,BS,co2_lca_final_food,BRZ,Mt CO2e,2024,1908.3
final_consumption_lca,World,BS,co2_lca_final_food,BRZ,Mt CO2e,2030,1839.68
final_consumption_lca,World,BS,co2_lca_final_food,BRZ,Mt CO2e,2035,1831.36
final_consumption_lca,World,BS,co2_lca_final_food,BRZ,Mt CO2e,2040,1844.04
final_consumption_lca,World,BS,co2_lca_final_food,BRZ,Mt CO2e,2045,1878.41
final_consumption_lca,World,BS,co2_lca_final_food,BRZ,Mt CO2e,2050,1934.47
final_consumption_lca,World,BS,co2_lca_final_food,CAN,Mt CO2e,2024,156.199
