account,geography,scenario,indicator,boundary,region,commodity,year,unit,value,coef_source,quantity_variable,note
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2037,km3,7.89766,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2038,Mha,2.75798,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2038,Mt N,0.811398,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2038,km3,7.84718,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2039,Mha,2.74755,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2039,Mt N,0.80833,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2039,km3,7.79594,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2040,Mha,2.73706,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2040,Mt N,0.805242,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2040,km3,7.744,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2041,Mha,2.72649,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2041,Mt N,0.802134,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2041,km3,7.69139,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2042,Mha,2.71587,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2042,Mt N,0.799009,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2042,km3,7.63818,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2043,Mha,2.70519,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2043,Mt N,0.795868,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2043,km3,7.58441,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2044,Mha,2.69447,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2044,Mt N,0.792713,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2044,km3,7.53011,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2045,Mha,2.68371,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2045,Mt N,0.789546,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2045,km3,7.47533,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2046,Mha,2.6729,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2046,Mt N,0.786368,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2046,km3,7.42011,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2047,Mha,2.66207,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2047,Mt N,0.783181,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2047,km3,7.36449,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2048,Mha,2.65121,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2048,Mt N,0.779985,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2048,km3,7.30851,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2049,Mha,2.64032,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2049,Mt N,0.776783,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2049,km3,7.2522,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,COTT,2050,Mha,2.62942,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,COTT,2050,Mt N,0.773575,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,COTT,2050,km3,7.19559,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2023,Mha,1.102,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2023,Mt N,0.476946,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2023,km3,0.44973,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2024,Mha,1.095,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2024,Mt N,0.473916,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2024,km3,0.50274,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2025,Mha,1.09539,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2025,Mt N,0.474085,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2025,km3,0.598955,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2026,Mha,1.09578,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2026,Mt N,0.474253,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2026,km3,0.707779,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2027,Mha,1.09617,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2027,Mt N,0.474422,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2027,km3,0.829847,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2028,Mha,1.09656,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2028,Mt N,0.474591,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2028,km3,0.965673,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2029,Mha,1.09695,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2029,Mt N,0.47476,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2029,km3,1.11565,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2030,Mha,1.09734,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2030,Mt N,0.474929,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2030,km3,1.28001,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2031,Mha,1.09773,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2031,Mt N,0.475098,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2031,km3,1.45884,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2032,Mha,1.09812,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2032,Mt N,0.475267,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2032,km3,1.65207,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2033,Mha,1.09851,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2033,Mt N,0.475436,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2033,km3,1.85942,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2034,Mha,1.0989,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2034,Mt N,0.475605,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2034,km3,2.08048,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2035,Mha,1.09929,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2035,Mt N,0.475775,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2035,km3,2.31462,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2036,Mha,1.09969,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2036,Mt N,0.475944,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2036,km3,2.52251,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2037,Mha,1.10008,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2037,Mt N,0.476114,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2037,km3,2.70321,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2038,Mha,1.10047,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2038,Mt N,0.476283,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2038,km3,2.85753,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2039,Mha,1.10086,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2039,Mt N,0.476452,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2039,km3,2.98741,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2040,Mha,1.10125,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2040,Mt N,0.476622,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2040,km3,3.09538,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2041,Mha,1.10164,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2041,Mt N,0.476792,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2041,km3,3.18421,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2042,Mha,1.10204,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2042,Mt N,0.476961,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2042,km3,3.25661,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2043,Mha,1.10243,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2043,Mt N,0.477131,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2043,km3,3.31514,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2044,Mha,1.10282,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2044,Mt N,0.477301,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2044,km3,3.36208,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2045,Mha,1.10321,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2045,Mt N,0.477471,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2045,km3,3.39943,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2046,Mha,1.10361,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2046,Mt N,0.477641,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2046,km3,3.42889,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2047,Mha,1.104,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2047,Mt N,0.477811,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2047,km3,3.45192,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2048,Mha,1.10439,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2048,Mt N,0.477981,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2048,km3,3.46971,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2049,Mha,1.10479,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2049,Mt N,0.478151,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2049,km3,3.48326,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGC,2050,Mha,1.10518,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGC,2050,Mt N,0.478321,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGC,2050,km3,3.49338,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2023,Mha,0.182,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2023,Mt N,0.0608972,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2023,km3,0.02808,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2024,Mha,0.167,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2024,Mt N,0.0558782,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2024,km3,0.02964,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2025,Mha,0.167206,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2025,Mt N,0.0559471,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2025,km3,0.0297004,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2026,Mha,0.167412,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2026,Mt N,0.0560161,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2026,km3,0.0297564,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2027,Mha,0.167618,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2027,Mt N,0.0560851,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2027,km3,0.0298077,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2028,Mha,0.167825,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2028,Mt N,0.0561543,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2028,km3,0.0298537,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2029,Mha,0.168032,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2029,Mt N,0.0562235,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2029,km3,0.0298941,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2030,Mha,0.168239,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2030,Mt N,0.0562928,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2030,km3,0.0299283,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2031,Mha,0.168446,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2031,Mt N,0.0563622,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2031,km3,0.0299557,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2032,Mha,0.168654,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2032,Mt N,0.0564317,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2032,km3,0.0299758,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2033,Mha,0.168862,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2033,Mt N,0.0565013,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2033,km3,0.0299877,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2034,Mha,0.169192,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2034,Mt N,0.0566116,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2034,km3,0.0300124,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2035,Mha,0.169522,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2035,Mt N,0.0567222,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2035,km3,0.0300275,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2036,Mha,0.169854,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2036,Mt N,0.056833,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2036,km3,0.0300426,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2037,Mha,0.170185,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2037,Mt N,0.056944,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2037,km3,0.0300577,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2038,Mha,0.170518,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2038,Mt N,0.0570553,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2038,km3,0.0300728,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2039,Mha,0.170851,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2039,Mt N,0.0571667,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2039,km3,0.0300879,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2040,Mha,0.171185,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2040,Mt N,0.0572784,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2040,km3,0.030103,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2041,Mha,0.171519,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2041,Mt N,0.0573903,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2041,km3,0.0301181,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2042,Mha,0.171854,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2042,Mt N,0.0575024,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2042,km3,0.0301332,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2043,Mha,0.17219,model_area,area,
direct_production,China,B6,nitrogen_crop_fertilizer_direct,direct crop fertilizer application,CHN,SUGB,2043,Mt N,0.0576147,ludemann_chn,area,Crop-only direct N; no livestock supply-chain factor.
direct_production,China,B6,water_blue_crop_direct,crop blue-water footprint; crop production only,CHN,SUGB,2043,km3,0.0301484,mh_wld,production,Livestock water omitted from direct account.
direct_production,China,B6,land_harvested,model physical harvested area,CHN,SUGB,2044,Mha,0.172526,model_area,area,
