obs_id,province,provincechn,year,population_10k,m,m_consumption_real,pgdp_nominal,monetary_deflator,covered_food_exp,nonfood_exp,covered_daily_kcal,covered_food_budget_share,x_grain,p_grain_model,x_oil,p_oil_model,x_vegfruit,p_vegfruit_model,x_pork,p_pork_model,x_meatother,p_meatother_model,x_dairyegg,p_dairyegg_model,x_nonfood,p_nonfood_model
41_2015,41.0,河南,2015,9701,43856.63585975791,13538.758815030327,38338.0,0.8741664573314499,2038.650827104345,41817.98503265357,1290.626168300721,0.1505788569659056,0.3915846186918948,944.8172827846738,0.1042427132136986,6132.830581198873,0.0440644759792465,12448.343672729226,0.057025960038,3606.719707574981,0.0175727969057671,9732.06859508064,0.0308225193217534,3378.8916339103894,467.75528265708573,89.40141690138984
41_2016,41.0,河南,2016,9778,45528.23965698481,14004.992963142506,40555.445908903836,0.8907756200207476,1795.483729963718,43732.7559270211,1282.4879325949862,0.1282031154666741,0.384822590255,903.0014749413187,0.1021816557863013,5539.14484865137,0.0484967978442876,8950.05202817489,0.0541601765598082,3458.186400278829,0.0195964341113835,8449.880832643215,0.0319863117407123,2971.8020933419207,482.4190948330879,90.65303673800928
41_2017,41.0,河南,2017,9829,48991.00011442813,14710.922946076023,44250.94834139936,0.903246478701038,1790.2619788249897,47200.73813560314,1284.311972861225,0.1216961019636447,0.38282491433327,932.259706322824,0.1021921247589041,5646.847376054694,0.0489625470312054,8428.573722347704,0.0546583794223561,3245.771157176064,0.0185229426388493,9016.848305753154,0.0349950782460274,2834.536094069483,508.96837689678307,92.7380565829835
41_2018,41.0,河南,2018,9864,51946.945308312825,15537.274697277442,48000.07602387617,0.9240211477111618,1827.4090473543688,50119.536260958455,1298.1050766391131,0.1176145162494025,0.3795141047694058,908.2718112425596,0.1032008410602739,5498.321548076221,0.0484301859677397,9354.117164158732,0.0649312526312877,2828.679761728191,0.0199626710106301,8712.357724186497,0.0330134828802191,3170.292307568217,528.8081715420452,94.77829382780914
41_2019,41.0,河南,2019,9901,52481.374610413615,15768.743287535415,49948.71700100304,0.9517417821424968,1846.6241472333677,50634.750463180244,1350.654205579268,0.1171066148748234,0.4065583560155106,798.7809823238932,0.0966084058479452,5055.891611412131,0.0524810284961369,10073.880753073674,0.0603622463338356,3476.012912531414,0.022606884044589,8327.31889344074,0.0367101820516164,2905.7097072935508,526.8680129975864,96.10518994139846
41_2020,41.0,河南,2020,9941,49967.46983380378,14748.767905635195,48887.70039486158,0.9783905520424868,1795.017162677851,48172.452671125924,1502.228287740698,0.1217062451699448,0.4640081911899927,699.1579065982995,0.1096963335863013,4629.93655488465,0.0539687521602876,7654.047891483948,0.0518464848476712,4955.6683518105565,0.0266423819871369,7378.081227181533,0.0449520000989589,2138.548805034969,499.2501505713379,96.48961070116404
41_2021,41.0,河南,2021,9883,52576.34878088251,16504.201109959722,51903.164734278915,0.9871960670108691,1964.95095658633,50611.397824296175,1580.444706199709,0.1190576231769588,0.4511377120039639,729.7386968703321,0.1071530136986301,4931.923877299521,0.0609649534246575,6859.093749617812,0.0916786356164383,3346.545817341893,0.0303828328767123,8379.303684621686,0.048905205479452,2611.3730321117414,517.2849259707405,97.84046525098036
41_2022,41.0,河南,2022,9872,51343.084093601334,16567.434667891943,51445.976045692725,1.0020040080160322,1845.482724687772,49497.601368913565,1497.132785571534,0.1113921836229937,0.4214420779882875,722.423394683795,0.0939269447876712,5248.727198641053,0.0591311152960137,7037.540525895794,0.0989211269352328,2756.089182911148,0.0283101976850821,8218.666974005819,0.0468349300934794,2702.7059315189917,496.95591774389226,99.601593625498
41_2023,41.0,河南,2023,9815,52538.21606270993,18375.60600970029,52538.21606270993,1.0,2078.1517030854,50460.06435962453,1693.1495463692336,0.1130929615049628,0.4643982607855346,750.0371624402861,0.101804058419178,5534.58000869904,0.0654880315586164,6782.596020031074,0.1248621056489589,2404.0393589151868,0.0350330749095342,7927.361458907281,0.0549892418627945,2624.5300253708315,504.6006435962453,100.0
42_2015,42.0,湖北,2015,5850,59684.24162672821,16425.470320317505,52021.0,0.8716036022597897,2598.6386305732813,57085.60299615493,1550.0953171248273,0.1582078674093668,0.3786051376230985,1106.526291626599,0.1834216960684931,5561.825600433651,0.0487018726511369,9292.603292428676,0.1128154724815068,3038.783955348852,0.0297825736292465,9527.49201630012,0.0217209061089315,3701.518898966761,638.5313004504236,89.40141690138984
42_2016,42.0,湖北,2016,5885,62440.13533088606,17452.84494477547,55620.35391134882,0.8907788815095051,2431.9852841539573,60008.15004673211,1475.0466570561791,0.1393460660338918,0.354631799541569,1060.9272290730007,0.1733325624246575,5110.179384672535,0.0511794828976438,9110.500753653365,0.1047914409432329,3346.594663502747,0.0324204540805479,8769.355767949128,0.0211675886404383,3246.2164280811867,661.954107727885,90.65303673800928
42_2017,42.0,湖北,2017,5904,67352.09887053743,18059.20931474747,60895.76470870315,0.9041405647321475,2306.0867321764194,65046.01213836102,1404.836087895149,0.1276958859042199,0.3450813464137662,1072.0735575703968,0.1526337531863013,5148.410221091494,0.0513543539634657,9136.637981158496,0.1040547275467397,3081.985192827712,0.0300928770607534,9972.594518610676,0.0192009857765479,3140.861615170453,701.3950317166373,92.7380565829835
42_2018,42.0,湖北,2018,5917,72968.88348389546,20052.19689123614,67227.63594390258,0.9213192354620584,2147.84443607502,70821.03904782045,1372.424045997921,0.1071126743730379,0.3409192089274261,1055.0975981237582,0.1293903308342466,4944.537301663328,0.0511955354594657,9272.809117111454,0.1155121038396986,2596.960379947798,0.0310621902377397,10046.487952324287,0.0181326537003835,3396.820800660857,747.2284653750611,94.77829382780914
42_2019,42.0,湖北,2019,5927,74068.30193305267,20823.744235454,70356.00839950991,0.9498801317613822,2208.05364924122,71860.24828381145,1432.5946126816775,0.1060353807785365,0.3620387857684279,955.7247741088676,0.1464343601547945,4466.528881046344,0.0490080772470684,9949.172867730596,0.1029834576522739,3110.769723743151,0.0362585658835342,9320.51953550055,0.0195740596347397,3172.289685422833,747.7249493771282,96.10518994139846
42_2020,42.0,湖北,2020,5745,67455.76656534667,17618.49014502778,65804.91452885178,0.9755268953189398,2180.9906438689927,65274.775921477674,1574.6690691844,0.1237898722260547,0.4086262335165835,839.205842394372,0.163269921439726,3816.564727339288,0.0552875190106986,7621.651673563899,0.0976509597370685,4210.787465497165,0.0387522452386986,8394.41830801909,0.0237476556494246,2403.0452954228977,676.4953806647518,96.48961070116404
42_2021,42.0,湖北,2021,5830,78758.67775957576,21699.107229897327,77061.70201940642,0.9784534760048964,2408.093217208203,76350.58454236755,1715.776381281608,0.1109766034010053,0.4148498796818999,876.2294222692564,0.1736617808219178,4148.740103483833,0.0601539369863013,7526.744183558179,0.1415477835616438,2857.745584864209,0.0418007493150685,9389.732523253835,0.0258740602739726,2873.273359113436,780.3579464438669,97.84046525098036
42_2022,42.0,湖北,2022,5844,78875.37949727324,21672.87813097125,78796.58291435889,0.9990009990009991,2250.968954628256,76624.41054264498,1558.909079605413,0.1038610996207073,0.3602951308234324,846.3817814548165,0.1639017793602739,4630.640286730436,0.0555673343844246,7661.31109830881,0.1354262247564658,2483.7597730431226,0.0392241528235342,8924.192134554169,0.0250399176545753,2992.1350945766403,769.3090818481558,99.601593625498
42_2023,42.0,湖北,2023,5838,83230.56693409313,23613.848896469623,83230.56693409313,1.0,2418.7173638013014,80811.84957029183,1624.9362913810796,0.1024279173804195,0.3590050891586629,853.8014665899371,0.1707630085232876,4942.486334229439,0.0586201285298356,8034.305522139969,0.1539123401031781,2174.1204727921254,0.043322228153,8829.61046769577,0.0268453512225753,2983.386743909233,808.1184957029183,100.0
43_2015,43.0,湖南,2015,6615,49081.293699990274,16226.618760162715,43155.0,0.8792555523044119,2853.657230200763,46227.63646978951,1683.466945288193,0.1758627149857403,0.456224119030987,1089.513894101848,0.1529342619657534,6141.129572951155,0.0512634152258904,12486.685268647923,0.1303494195634521,3059.3233617782967,0.0332833665711095,9343.464326070933,0.0176788902869041,3819.950761936917,517.0794610646809,89.40141690138984
43_2016,43.0,湖南,2016,6625,51047.95359819828,17251.613398630434,45736.9963710587,0.8959614077981958,2693.294800764751,48354.65879743353,1647.0046261852165,0.15611843011614,0.4440737657269095,1013.4797427896624,0.1463688736520547,5660.71666220592,0.0517864708859726,11620.631083884458,0.1263006895231233,3368.526873652767,0.0368850254064657,8758.012642641625,0.0180874878980821,3560.6964545266983,533.4036292372679,90.65303673800928
43_2017,43.0,湖南,2017,6633,54360.84195100186,18280.50055534221,49387.089514284045,0.9085048675073704,2725.97382535756,51634.868125644294,1698.0361679255566,0.1491192113205529,0.4508422398669014,1036.053141118526,0.1527225670232876,5619.309594892571,0.0531373950766986,10714.27679385952,0.1364560377733973,3096.153041475613,0.0368482392812328,9418.023937490894,0.0190116049412602,3252.055027111587,556.7818652684466,92.7380565829835
43_2018,43.0,湖南,2018,6635,56093.446015463036,19264.874636580564,51980.392115116294,0.926674964857518,2650.541569576558,53442.90444588648,1652.5648766427792,0.1375841587125437,0.4232725408087732,1025.6618321164892,0.1447684879684931,5396.336088451508,0.0518885538205342,11351.575712609692,0.1502031232518904,2892.099972469749,0.0368245652845205,9332.12545298742,0.019325167187178,3524.777002505596,563.8728266514296,94.77829382780914
43_2019,43.0,湖南,2019,6640,58143.00958885554,19810.839434483107,55442.18183711946,0.953548538838386,2602.987773192807,55540.02181566273,1674.2193451267424,0.1313920988457459,0.4430867213115492,958.7086841301078,0.1437682823260274,4490.339107785633,0.054223946705,11382.423271286689,0.1294367537086027,3540.190881464097,0.0453281721536164,8507.342788860546,0.0212657963585753,3365.7483269978284,577.9086628883317,96.10518994139846
43_2020,43.0,湖南,2020,6645,57806.930875020356,19409.788357511192,56389.5139034312,0.9754801552316688,2458.447525988372,55348.48334903199,1758.3027030641776,0.1266601923063732,0.4832988920343626,845.3861023823652,0.1534148493904109,3748.764370858631,0.054686306347178,8997.61657377826,0.1141056276371507,4742.946744618922,0.0490579603188219,7750.00767674857,0.0245877158041643,2493.6979884492603,573.62116964541,96.48961070116404
43_2021,43.0,湖南,2021,6622,63068.41116060142,20864.476044278887,61829.59342670397,0.980357556007827,2748.6413062783945,60319.76985432302,1924.516849363762,0.1317378543532648,0.4966512644079084,875.9782177585518,0.1724301369863013,4264.574379456212,0.0567077150684931,9063.43526394481,0.161193205479452,3511.576368920956,0.0484886287671232,8683.534814221048,0.0267874739726027,2881.302686506494,616.5114781454764,97.84046525098036
43_2022,43.0,湖南,2022,6604,63510.67882165686,21267.95720152345,63383.91099965754,0.998003992015968,2618.671159243391,60892.00766241347,1889.570914018689,0.12312753568339,0.4891173168965227,846.3288167342918,0.1579519666356164,4449.551069317917,0.0543291705135205,8963.413049810986,0.1709187572337534,3144.449878447173,0.0467771628841232,8607.696578262967,0.0256910828458082,2912.989355958939,611.3557569306313,99.601593625498
43_2023,43.0,湖南,2023,6568,66794.22112139397,22396.3730882596,66794.22112139397,1.0,2712.0384489331186,64082.182672460855,1854.3473511323093,0.1210927518596659,0.4424136004734151,867.039913843401,0.1499261566438356,4632.058100013463,0.0592453632450684,9185.815064205315,0.2006069692088219,2915.0777692272604,0.0463088350171506,9020.42994489692,0.028672750977863,3043.1004719896373,640.8218267246085,100.0
44_2015,44.0,广东,2015,11678,75123.02115688685,24424.29529783167,64516.0,0.8588046514431953,3090.188738857147,72032.8324180297,1499.023844196358,0.126521101271302,0.3638172124524119,1383.183631775689,0.1116182891589041,6038.568760444972,0.0443212524843972,14732.152548001388,0.1495896873965753,2982.0134393216035,0.0611149780706575,11956.66641221915,0.0190505025352328,4366.850426728194,805.7236105942509,89.40141690138984
44_2016,44.0,广东,2016,11908,77518.6812212947,26089.63486865091,68104.59229874173,0.8785571584263887,3009.571580458062,74509.10964083663,1511.217945819406,0.1153550670835312,0.3632454761274976,1273.734637484512,0.1178541757972602,5484.4184055527085,0.0451398564737671,13523.762244118883,0.1464512909469041,3456.16251060646,0.0642994352225753,11051.443411306533,0.0186187383416986,3937.426130547357,821.9152090422606,90.65303673800928
44_2017,44.0,广东,2017,12141,82315.15404908507,26805.104712551187,73403.34635434653,0.8917355158027844,2966.3091135092773,79348.84493557579,1503.1757748022671,0.1106620975862234,0.3591739844162019,1286.2099043233172,0.1137180202027397,5463.710898937767,0.0465707379144246,12640.538911015225,0.1464363402770959,3303.2397930678767,0.0664079586356027,11114.642718922829,0.0192808459550684,3761.2087226521976,855.6233315561575,92.7380565829835
44_2018,44.0,广东,2018,12348,84432.70676117748,26950.177062756185,76948.05946721854,0.9113536971504458,2943.420522986636,81489.28623819085,1502.3524644842685,0.1092171126049594,0.3341930470149697,1233.2185945691224,0.1127622153205479,5361.694995592506,0.0462386292564109,12613.64285243776,0.1713919650748767,2908.948919629803,0.0665002730086438,11539.58427232444,0.0200901025666849,3857.486830565073,859.7884910888835,94.77829382780914
44_2019,44.0,广东,2019,12489,84129.05363443852,28052.37028072294,79278.14908580914,0.9423397228535608,3142.667584773317,80986.3860496652,1560.3766417109885,0.1120285934245242,0.3564310209986175,1085.5822982512077,0.1112584890452055,4684.288799848251,0.0521056700592328,13172.642229666382,0.1547144777919452,3653.634172378469,0.0836225907083287,10830.70419088723,0.0220560722521643,3501.733506170386,842.6848341806289,96.10518994139846
44_2020,44.0,广东,2020,12624,81357.58560937266,26186.332386464743,78659.81327672554,0.9668405556477536,3106.042204525022,78251.54340484765,1641.2955949101356,0.1186131054431463,0.3942615751575335,948.2107611873996,0.122481350839726,4130.627779420254,0.0532643396984794,10179.062005171769,0.1307813266829589,5242.995674725808,0.0944618754309999,9785.394752277376,0.0253973296453698,2916.077410924475,810.9841343147177,96.48961070116404
44_2021,44.0,广东,2021,12684,89152.9625902426,28573.976330921465,86886.2734875007,0.9745752800929356,2902.1004825432747,86250.86210769933,1544.0748672426057,0.1015644602253958,0.3431967870459602,1004.5941847877804,0.1268593150684931,4556.820090122451,0.0476717767123287,10110.86023986121,0.1491037150684931,3679.616865633639,0.0800602835616438,10803.118096194,0.0251455561643835,3328.7788672666056,881.5459113614047,97.84046525098036
44_2022,44.0,广东,2022,12657,88522.16019393121,27858.7985817478,88169.48226487171,0.99601593625498,2776.109060817254,85746.05113311396,1541.3631109568028,0.0996492742740195,0.3274156116255382,969.4564806288748,0.123822808039726,4657.271020948303,0.0469826018548219,10347.7164606859,0.1722977701439178,2783.2484195740126,0.077030404346452,10883.1727616576,0.0231323594679452,3370.6964189726887,860.8903533764642,99.601593625498
44_2023,44.0,广东,2023,12706,91914.56524705836,29495.38851542284,91914.56524705836,1.0,2978.2680240174927,88936.29722304086,1668.6623544079805,0.1009740225140681,0.3514426926017847,949.0457822125704,0.1173786873780821,4823.864447722221,0.0515588385941232,10627.854999032015,0.2051036753163288,2462.519443165673,0.0831955235206849,11282.464829211824,0.0256517597929863,3385.0201995350103,889.3629722304087,100.0
45_2015,45.0,广西,2015,4811,35681.96151633429,13169.641349974596,30889.999999999996,0.8657035288225212,2555.571587439352,33126.38992889494,1576.4122093425233,0.1940502037623281,0.4409566624571245,1155.6188131390518,0.1010591109616438,5951.836779953365,0.0430678441780274,11873.614736674595,0.140615819857726,2724.096532001519,0.0476788488480822,10259.955632724976,0.0148278183686575,4107.246737927888,370.53540175357057,89.40141690138984
45_2016,45.0,广西,2016,4857,37308.60393439706,13758.7299941297,32814.961122752524,0.8795547852836816,2459.085290288493,34849.51864410857,1528.459998648794,0.1787290899187415,0.427582019195301,1065.085284043328,0.0927524738589041,5846.747425161315,0.042880132906,10919.708346781512,0.1362082233691232,3163.0442161429582,0.0507563223480548,10041.287363660796,0.0140508276470136,3746.661121301702,384.4274819477366,90.65303673800928
45_2017,45.0,广西,2017,4907,39504.471999495756,14552.142636976494,35302.28894545789,0.8936276618482205,2461.9695763678524,37042.5024231279,1525.2147241724365,0.1691826171434076,0.4118638738944783,1084.5873457032135,0.1029208514671232,5758.268540889572,0.0426940297634931,10679.357285626736,0.139016183822137,2862.361934496075,0.051545172701726,9996.248125245153,0.0145672504372602,3672.866267477268,399.43151482780615,92.7380565829835
45_2018,45.0,广西,2018,4947,41256.92519076456,15467.077113172489,37716.30117391509,0.9141810980707296,2362.3960239233384,38894.529166841225,1511.6744645133383,0.1527370689780431,0.3944859231432445,1053.719573388957,0.0992480156506849,5442.5838055678605,0.0414633915067808,10602.824629237277,0.1575590744381918,2435.171483674534,0.0488202716296575,10804.078018690168,0.0142605558881095,3911.655736080392,410.3738060267665,94.77829382780914
45_2019,45.0,广西,2019,4982,41197.72107172084,15811.496202616128,39055.67846918961,0.9480057986993464,2438.765152721064,38758.95591899978,1521.0185186402657,0.1542399986357744,0.4108713155737492,900.8037146860648,0.1023448732273972,4534.401677156558,0.0424228246939452,11067.228160484645,0.1257627223116986,3507.760207588737,0.0638116527384383,10048.264460936009,0.0152958707749041,3447.536000482653,403.29721987578006,96.10518994139846
45_2020,45.0,广西,2020,5019,40313.652598404595,14906.309549745776,39287.66857007961,0.974549961062928,2329.060142175717,37984.59245622888,1574.7227137671969,0.1562465970804583,0.4361784160075162,820.8251835104268,0.1117967050849315,4087.546265648539,0.0429316184055616,7600.462033673289,0.1042503757998904,4829.447201796358,0.0740139458678904,8587.98911834901,0.0181902957178082,2674.883742300383,393.6651021825569,96.48961070116404
45_2021,45.0,广西,2021,5037,44878.9287997415,16191.037838915852,44130.389139163,0.9833209107124944,2383.1390952318825,42495.78970450962,1699.6343144188868,0.1471887793075194,0.4511377120039639,821.7600657518591,0.118237808219178,4908.592414699594,0.045872901369863,8138.631538747753,0.1531335452054794,2799.3669707676986,0.0649061821917808,8936.223612155478,0.016529008219178,3024.691005629768,434.33756774867555,97.84046525098036
45_2022,45.0,广西,2022,5047,44771.77144236178,15812.704166035934,44861.49443122424,1.0020040080160322,2193.9467718739893,42577.82467048779,1604.9213221447403,0.1387458304940885,0.412873822697562,800.3402018781733,0.1071455006712328,5066.20769395691,0.0428354334129589,8265.69118162022,0.1662191592534247,2516.294247988669,0.0581457680073835,8636.375865568401,0.0152409770298082,3031.066003249485,427.48135969169743,99.601593625498
45_2023,45.0,广西,2023,5027,46742.147172578,17093.348378722847,46742.147172578,1.0,2254.1349777308124,44488.012194847186,1561.500009972687,0.1318720550115666,0.3754028348283572,825.6142170450682,0.1110947912630137,5297.535097724785,0.0438240050922191,8875.971638330202,0.1756247122711233,2102.333599550448,0.0577422132344246,9382.56653167842,0.0170614482972054,3264.434892230591,444.88012194847187,100.0
46_2015,46.0,海南,2015,945,46498.19595216536,15897.995363236196,39704.0,0.8538825902158691,2756.573292472039,43741.62265969333,1293.7814645655972,0.1733912502482269,0.3102924445105657,1442.5409186203772,0.0936912204739725,5553.125721289634,0.0377284290511643,14092.300569730573,0.1270624382393425,3073.09025982532,0.0660662702775616,12305.695488385243,0.0120499297301917,4443.055835823921,489.2721410438107,89.40141690138984
46_2016,46.0,海南,2016,957,47662.29428959015,15819.871052125967,41837.5473961278,0.8777913027419134,2699.1531214840875,44963.14116810606,1312.4725811345588,0.1706178964790841,0.3056299070422245,1321.007274783871,0.0896027787616438,5130.388539358866,0.0407365054311917,13189.31556471881,0.1358988381976438,3043.119605410253,0.0718539850220274,11605.829719496543,0.0125142761125479,4071.235310587304,495.9915606363111,90.65303673800928
46_2017,46.0,海南,2017,972,48899.462773157014,16152.022917729466,44125.381778698014,0.902369459218687,2664.724899274738,46234.73787388227,1297.8307152047666,0.1649777809781194,0.2953010368577531,1313.5083328739815,0.1081332543945205,5433.793196835415,0.0397864217645205,11987.038784515387,0.12553477497,2992.9916974996463,0.0687236291963013,11529.903158548745,0.0114362404192876,3869.110266521534,498.55193841064255,92.7380565829835
46_2018,46.0,海南,2018,982,50185.78022884356,17501.514129938896,46418.26824970867,0.924928695699154,2725.8147799790318,47459.96544886453,1334.132822515118,0.1557473690414092,0.2916683941993124,1284.0154592930846,0.1088701592178082,5325.624977911756,0.0386975618003698,12037.564911905956,0.147303549648,2733.238871855965,0.0681865434293287,12467.565585044264,0.0123402029627397,4290.530028789062,500.74720204489677,94.77829382780914
46_2019,46.0,海南,2019,995,50363.22749911933,18262.02810631161,48166.195728906874,0.9563762713529256,2683.239829253686,47679.987669865644,1301.888307756551,0.1469300021680681,0.3073490307975221,1108.228897716586,0.1036117543931506,4709.651391747258,0.0413078709383287,12172.389775680464,0.1021490410241096,3360.3220290494605,0.0841855859601233,11379.49199250956,0.012340870765041,4099.640077306898,496.12292217453825,96.10518994139846
46_2020,46.0,海南,2020,1012,49470.63432737725,16929.84729714278,48400.72923786916,0.9783729255940428,2524.8974886646324,46945.73683871262,1363.2207412849898,0.1491388223620159,0.3313312963008509,972.0594408677232,0.1164966456452055,4182.415190616824,0.042055277914041,10046.545856632463,0.0845685897023835,4835.075535396537,0.0930926463464246,9007.879995604511,0.014065914733589,3242.821425431374,486.5367006620773,96.48961070116404
46_2021,46.0,海南,2021,1020,56761.90339329799,19729.309672824835,55700.912413642924,0.9813080443708246,2907.521918017999,53854.38147527999,1546.9477524310862,0.1473706868731865,0.3514999351196528,997.9077736386306,0.1243960273972602,4776.317411723983,0.0457113452054794,10064.05204572558,0.1430589698630137,3856.0331259781374,0.0938351712328767,9570.458890381557,0.0149724273972602,3531.5152696714363,550.4305538320237,97.84046525098036
46_2022,46.0,海南,2022,1027,57843.69445768684,18475.197296851584,57670.68241045549,0.997008973080758,2591.241149788528,55252.453307898315,1459.0754303749268,0.1402551273555335,0.3215844921725455,953.807242866642,0.1140089714260273,4906.941361640879,0.0420488647037534,9082.17678878242,0.1530887435689315,3120.252990848418,0.085618343400589,9584.161860045711,0.0131882999156164,3406.451204948056,554.7346312112992,99.601593625498
46_2023,46.0,海南,2023,1043,62319.171461233964,20288.06562608436,62319.171461233964,1.0,2855.968382737142,59463.20307849682,1551.9134509519524,0.1407708568856966,0.307578305317757,944.1911835356856,0.120353526,5003.761545417478,0.0474298054852876,9193.211893721198,0.1948246868401644,2945.45123261468,0.0903899028355068,9975.47536592621,0.0153804989972602,3366.2235795383044,594.6320307849683,100.0
50_2015,50.0,重庆,2015,3070,59037.92169156281,17031.385408904946,52479.99999999999,0.8889201803914445,3280.606297553898,55757.31539400892,1849.8842045319543,0.1926212236286201,0.4605792893338403,1063.1316916428816,0.1768653972863013,6933.8910202522775,0.0559193995650547,12192.614307888723,0.1696090221409315,2556.2130135609505,0.0323014602887808,10180.756208974612,0.0296675336510684,4057.321268907771,623.6737327721493,89.40141690138984
50_2016,50.0,重庆,2016,3110,63315.68425719278,17786.216146562783,57295.67608199875,0.9049207436384904,3216.859943842041,60098.824313350735,1866.9483357272031,0.1808625239530615,0.4645424803170946,1039.0674295902284,0.1754185852726027,6406.373864114738,0.058583285343178,11600.451677447789,0.1690712261972877,2882.1807872861505,0.0352088537149178,9381.301863844808,0.0306497370185205,3692.711859377757,662.9543419161856,90.65303673800928
50_2017,50.0,重庆,2017,3144,68286.95296337009,19046.04144990104,62412.22305898367,0.9139699510748752,3278.977194183036,65007.975769187055,1899.555483690612,0.172160561700346,0.4691313965391825,1097.1476845277855,0.1826699499369863,6318.5043681163415,0.0601133203958082,10651.20053042727,0.1705235316430685,2652.821710067193,0.036314935150315,10951.63168851782,0.0310246081799452,3858.696295911024,700.9848832773077,92.7380565829835
50_2018,50.0,重庆,2018,3163,69989.86097609579,19678.61028650318,65248.00240830078,0.9322493500963728,3092.9227460081065,66896.93823008769,1801.0693866548472,0.1571718074080376,0.4174427406337523,1094.6587250586624,0.1705692832643835,6139.058068905866,0.0573254173594383,11641.613961774106,0.1954125181622466,2370.83365425997,0.0322972970737397,10868.396398290211,0.027487436833863,3898.5043555462016,705.8255168807364,94.77829382780914
50_2019,50.0,重庆,2019,3188,72054.70947120515,20136.197782461168,68986.62588996365,0.957420082548975,3132.751787300137,68921.95768390501,1801.5312889094052,0.1555781196204179,0.4246874771967712,991.4772322230398,0.1807386708205479,5613.785239751489,0.0583853804035753,11677.73630617001,0.1697351356750685,3112.6249375586144,0.0383124696196712,10001.777980791754,0.0289065107390684,3588.535250023438,717.1512560968995,96.10518994139846
50_2020,50.0,重庆,2020,3209,72516.12072522278,20078.22393901677,71025.24326756432,0.9794407444476012,3055.911048040294,69460.20967718249,1862.4087809784608,0.1522002671810992,0.4597290408206141,961.129148157068,0.1884408787109588,4711.325811616771,0.0579782572039178,9491.873942489188,0.1504859518427671,4365.883621537617,0.0422673316208904,9978.362301115112,0.0323029302900821,3007.79156333051,719.8724212112976,96.48961070116404
50_2021,50.0,重庆,2021,3212,80512.63183740647,22646.652006135217,79093.92412045783,0.982379066680944,3371.6480057981385,77140.98383160833,2095.357828514551,0.1488806382897005,0.4951136443942616,1021.9311632137131,0.199526301369863,5199.707348290571,0.0665587972602739,9097.327049614998,0.1994765917808219,3016.909421028966,0.0477053219178082,10246.645515801558,0.0392982575342465,3360.6601794265803,788.4363962673959,97.84046525098036
50_2022,50.0,重庆,2022,3213,78562.14255799806,22407.34004293243,78798.53817251559,1.0030090270812435,3118.0082843022246,75444.13427369583,2123.1434530645674,0.1391512012728028,0.4866145451012699,960.8188526868588,0.1913042535657534,5005.414623500456,0.0657926763882191,8857.693220004738,0.2307920995380822,2377.3548628184467,0.0482169286859178,8984.524147761842,0.038851223253041,3301.067829698562,757.4591081079062,99.601593625498
50_2023,50.0,重庆,2023,3191,83650.56793758899,23558.64917537413,83650.56793758899,1.0,3066.340438753048,80584.22749883594,2095.3161307466617,0.1301577359519533,0.4604960610377416,949.817112717646,0.1831473843534246,5275.170901364135,0.0683737301998493,8546.046497503712,0.244410517577589,1916.2446881721191,0.050038418774589,9444.498058211031,0.0411919534301369,3339.4013416187545,805.8422749883595,100.0
51_2015,51.0,四川,2015,8196,42535.584928610406,15608.32278936929,37150.0,0.8733863672581604,3080.562277242797,39455.02265136761,1873.879432447901,0.1973666433488257,0.4943244055679369,1124.92925635831,0.1605727322876712,6026.676392705155,0.0526686409899863,11051.707421470022,0.1759120190107397,3213.2766060920194,0.0293614055872328,10671.313997458154,0.0241005127803835,3987.6841135913096,441.3243550142687,89.40141690138984
51_2016,51.0,四川,2016,8251,44434.25797365346,16361.978042582748,39545.63238133615,0.8899807082360656,2947.834121389875,41486.423852263586,1828.7252836111256,0.180163676648264,0.4792386833787272,1053.0904459293974,0.1587922556424657,5693.394060584731,0.0542091218630137,10061.281461567864,0.1661749570541096,3498.1207580324744,0.031780302968726,10253.552616607058,0.0241673208985205,3579.678921782683,457.6396483237614,90.65303673800928
51_2017,51.0,四川,2017,8289,49154.8700910035,17351.868968172974,44359.34250219889,0.9024404381513704,2986.983297383169,46167.88679362033,1890.850795751119,0.1721418772157589,0.4926452968358745,1068.9865013468225,0.1570234426643835,5802.250046066374,0.0562195386303424,10177.4169654938,0.1821560796147945,2978.693913038119,0.0317938003681917,10831.466857013604,0.0255872397619726,3522.555060742476,497.8310792215984,92.7380565829835
51_2018,51.0,四川,2018,8321,53544.029735210395,18308.44703105186,49141.742714762055,0.917781925599944,2823.7673626003893,50720.26237261001,1806.8192861408988,0.1542330355934158,0.4507645623790521,1045.3376340260288,0.1486733162178082,5545.280342697991,0.0526898290730136,11105.291989886362,0.195764468414548,2621.952920214248,0.0306222936068493,10956.659613950396,0.024895173379178,3783.535791612809,535.1463961226958,94.77829382780914
51_2019,51.0,四川,2019,8351,54129.90254056159,18820.260258713388,51269.18846417276,0.9471509472191422,2806.4795285395053,51323.42301202208,1730.8338537309558,0.1491201232055313,0.4388243402260395,910.3178103827976,0.1396967264506849,4837.2921146927965,0.0555221567701917,10993.259387188626,0.1680420982514795,3821.024285326266,0.0380469096101506,10347.288683474224,0.0252846955569315,3366.118281515156,534.0338335871069,96.10518994139846
