obs_id,province,provincechn,year,population_10k,m,food_price_index_2023,covered_food_exp_split,nonfood_exp_split,covered_daily_kcal_split,x_grain,p_grain_model,x_oil,p_oil_model,x_vegfruit,p_vegfruit_model,x_pork,p_pork_model,x_nonpork_meatsea,p_nonpork_meatsea_model,x_dairyegg,p_dairyegg_model,x_nonfood,p_nonfood_model
31_2019,31.0,上海,2019,2481,44154.06825625141,92.03435967697376,2444.7342989286394,41709.33395732277,1366.4432753163437,0.32391104348851435,1049.797969847022,0.1049326924068493,3242.9238073325296,0.055753112622561635,10748.183836245802,0.09971687230594521,3746.7210553466707,0.060747106577095894,10745.012602498502,0.038160810257205476,3637.7629580089238,436.00081589042924,95.66343097808488
31_2020,31.0,上海,2020,2488,39817.408903247946,97.8325243366231,2461.1997176784325,37356.20918556951,1428.3622002495804,0.34243310653950243,953.1548747656548,0.11322420492328766,3453.1661898475422,0.05628494050854794,8601.819923325704,0.09598641824983563,5039.032911695318,0.06333807337583562,10239.75111343629,0.04291435652778082,2969.360284914799,390.29733911081007,95.71218002837482
31_2021,31.0,上海,2021,2489,44676.34363004917,97.4411942392766,2528.36681351466,42147.97681653451,1533.4685952140674,0.3601106071960748,892.1864806157331,0.12316438356164383,3679.9920641148365,0.057888583561643836,8159.84131924681,0.11636134520547949,3449.004454920568,0.06543710410958904,11154.773729122837,0.043772273972602735,3431.5900601560857,432.7625437957575,97.39284838945366
31_2022,31.0,上海,2022,2475,40058.07204610626,103.09278350515464,2333.52358138833,37724.548464717926,1368.9496939067126,0.3139565561002056,884.2638899326155,0.10009635960821917,3633.939144335968,0.05268179425228767,10243.348453996816,0.11718226693997262,2909.947546448357,0.05871832938626028,11449.379653977148,0.041839540666410956,3327.913799959643,382.56379310301554,98.6098244131524
31_2023,31.0,上海,2023,2487,45408.28320003747,100.0,2408.2104141271802,43000.07278591029,1385.6761487056,0.3046172489526769,936.2837472571957,0.11003478931232877,4016.9332837624816,0.05266247044931507,9226.254801502773,0.12123235704797264,2642.995860907712,0.06026911400398631,12043.208631135309,0.044022094586520545,3381.76376987146,430.00072785910294,100.0
32_2015,32.0,江苏,2015,8315,24102.52036067488,74.12146210787793,2821.879013043813,21280.641347631066,1496.8266315095264,0.375273228837407,1183.6624858181021,0.1544232577808219,5974.097355018623,0.0476782623329589,11919.596473242682,0.09880781818635619,3422.168357475958,0.04116028262664384,9981.93963859643,0.031070465990575342,4436.383451976433,236.15442006969255,90.11324599112244
32_2016,32.0,江苏,2016,8381,24794.829867522752,77.6051708269482,2659.2975021072048,22135.532365415547,1459.329225868069,0.3595247893470755,1128.5738182642413,0.1495569344547945,5682.974194938799,0.049237022249794524,10570.868277093728,0.09600029597736988,3738.122232361299,0.04449997861743836,9124.99241226601,0.030845592287561643,3832.578510892854,242.36426623145968,91.33166662562355
32_2017,32.0,江苏,2017,8423,25423.05128320825,76.98432946033262,2637.2934069394796,22785.75787626877,1454.0587786739427,0.3529450611389987,1138.7857137773917,0.1501483205589041,5730.9984294130845,0.05129378033447945,10132.65236954312,0.09825382232556167,3295.2597083301566,0.04303851716554795,9680.399000018513,0.03134988781347946,3659.3719144089223,243.01292728236672,93.76356283216596
32_2018,32.0,江苏,2018,8446,25882.94726160586,78.67798470845993,2368.6056643224297,23514.34159728343,1435.5305639741287,0.37490197356035204,1122.0143336102392,0.1126293825328767,5476.056004347654,0.04843144417017807,9995.781985695332,0.10699499236043837,2816.832949914081,0.04410479323236987,9712.305075557337,0.030702696130849312,3821.7844127572816,245.06037249625905,95.95325983454296
32_2019,32.0,江苏,2019,8469,25994.987420934547,86.15239325576363,2331.7757869772586,23663.21163395729,1406.975517560829,0.369964312818209,1034.9331615663916,0.11391571135479453,4866.1882383821,0.04908094587108219,10596.178767933581,0.08987194690841098,3692.427126693965,0.04882943170441097,8803.765861962345,0.03182541012350685,3542.8665555410657,244.43055179430328,96.80954962565684
32_2020,32.0,江苏,2020,8477,24304.960927996723,96.4045280531995,2244.53222841116,22060.428699585562,1453.8652463711762,0.3753652707714238,924.3220472271232,0.12522223871506852,4207.631312984326,0.049394253861164375,8142.72671353968,0.09111871590534247,5018.082645994996,0.050030894609082194,8347.788264142911,0.03580124932350685,2614.2201643757603,230.40276953249176,95.74723751953236
32_2021,32.0,江苏,2021,8505,28237.51577502786,96.88655069346548,2460.8893664742973,25776.626408553562,1628.844912306432,0.4123896876600651,973.6134194815932,0.12439602739726026,4551.669744246489,0.05823757260273972,7581.99370623514,0.12643592054794525,3257.5751351995564,0.05571291369863014,9607.026438942312,0.03725033424657534,2805.4712960592296,263.89002141694993,97.67942823357512
32_2022,32.0,江苏,2022,8515,28235.739508186954,99.50248756218906,2490.5044327156415,25745.23507547131,1635.0853993903374,0.4053528034952509,978.1870057128235,0.12024219771369865,4915.896095603107,0.06010743444843834,7984.315054705945,0.1364892687601644,2832.8136514507096,0.05661658790863014,9278.903482867603,0.0387344073689863,2865.4168879444223,258.3822063031291,99.64012400013138
32_2023,32.0,江苏,2023,8526,30265.236915386253,100.0,2551.3727122010737,27713.864203185178,1709.0623631399403,0.42038185208599765,984.9943269160104,0.10482833522465752,5131.658680508318,0.0629273659289178,7955.947232912626,0.15586202733361648,2261.480181727192,0.06582318210242466,9379.277091685932,0.04470841889435617,2882.1458417699737,277.13864203185176,100.0
33_2015,33.0,浙江,2015,5985,28112.89693980741,76.97265664927009,2861.839310670849,25251.05762913656,1537.559668778719,0.4017446458979076,1249.6509462217032,0.1396902480041096,5846.735723388587,0.04640882547130136,12876.395066974419,0.11031266084104112,3246.306284701777,0.047322900953958906,10327.853795409483,0.023300553221041097,4233.19188494612,281.20667936053235,89.79536932251324
33_2016,33.0,浙江,2016,6072,28656.92576497869,80.89826213838286,2842.2048765305167,25814.720888448173,1585.8140175808394,0.4169821650101045,1211.0161178991334,0.14727517876849316,5428.827616501759,0.04834307261671233,12131.235211931045,0.10817136526216442,3521.592216333056,0.048267288604726025,9976.273897939862,0.02386793852821918,3719.5035444052683,285.79738075183127,90.32525357838767
33_2017,33.0,浙江,2017,6170,29162.057055375197,80.17017777913742,2775.398367083502,26386.658688291696,1591.1584956939726,0.4125257793322329,1208.6030248997706,0.14943389323561643,5368.327713045098,0.04969186557154795,10866.081202388232,0.11035528636931508,3129.290416134004,0.04883299645465754,10296.897048803672,0.024739426883616435,3496.0562721726465,282.7887603720959,93.30872504823706
33_2018,33.0,浙江,2018,6273,30334.369931345533,82.25460240139499,2659.4476075440443,27674.92232380149,1587.695944521137,0.408554977129911,1120.9312044343924,0.14233985875479452,5115.060144225406,0.049076618992013696,10744.901611224985,0.11923222138150688,2849.7097183679066,0.04923791290754795,10390.226643849493,0.025406383094794517,3727.996585489921,290.2549491648841,95.34694379347272
33_2019,33.0,浙江,2019,6375,31132.694000671447,88.8349705935066,2763.0080956132538,28369.68590505819,1584.411957296087,0.4088143182718928,1021.3517107388554,0.13902811627808218,4822.061218255978,0.05140378342764383,12221.73334048357,0.11098934488035618,3736.1123801010945,0.05481705420245206,9800.089626831466,0.027153361587616436,3496.3907043076197,294.80456437059627,96.23218000585264
33_2020,33.0,浙江,2020,6468,29069.507771087166,97.27429279988972,2657.35864938788,26412.149121699287,1609.0695805090836,0.4223409952501856,922.2475546317276,0.14205773841780822,4332.002743186348,0.05202778325543835,9790.393354772583,0.10058950179838358,5124.172667201938,0.05700468481294521,9431.026419552158,0.03051408671978082,2950.7047000376265,276.0397456279272,95.68241363799876
33_2021,33.0,浙江,2021,6540,33061.14223621021,97.07974421428996,2962.288438561828,30098.853797648382,1846.76982178215,0.46774400815134903,903.4608107621052,0.14533397260273972,4516.516844174997,0.06099980410958905,9718.03588531815,0.1480962575342466,3400.336751698845,0.06568810684931509,10226.582474178567,0.03552276164383561,3241.765060595764,307.9446384562569,97.74111979521892
33_2022,33.0,浙江,2022,6577,33641.115315358016,99.70089730807578,2865.038509397264,30776.07680596075,1801.1327545359447,0.4505777722997943,861.6662510592614,0.13222407233835615,4806.401832941264,0.05909719327120548,10262.729238903266,0.15980622861747948,2840.130590574559,0.06540581252919178,10302.389244012731,0.033455298211945206,3200.199679157993,308.6840503637863,99.70089730807578
33_2023,33.0,浙江,2023,6627,36206.05929272452,100.0,2816.0225287458297,33390.03676397869,1706.5659540868753,0.4115122017459172,867.6417671664387,0.12016582347945204,5045.014980840006,0.059904608698041095,10627.468760602149,0.1608965747203562,2510.0383079944263,0.06566219088690411,10676.60057593967,0.03514157751276713,3164.316296414119,333.9003676397869,100.0
34_2015,34.0,安徽,2015,6011,14675.639520737366,78.58249012812584,2196.875255943789,12478.764264793577,1514.1455193838317,0.4368212457313816,959.420319785009,0.12281806994794522,5412.512197113855,0.04361400459758904,10430.07640541599,0.09101572352161645,2972.800614449033,0.03538436972932877,8136.129780451362,0.027419346164054795,3634.840562348051,134.70049118184272,92.64082228139404
34_2016,34.0,安徽,2016,6033,16225.22624783206,82.19728467401963,2145.451975945639,14079.774271886421,1519.959403187386,0.4334372116272273,888.0118544606863,0.12194283920547944,5088.171992790665,0.047042318457849314,9846.707425781286,0.08986397791931508,3217.142528571381,0.03892696719061644,7551.589537461758,0.02876638719320548,3261.1257111306754,151.36166183801663,93.02074317176984
34_2017,34.0,安徽,2017,6057,16962.91438144973,80.06015527249512,2209.4953692816716,14753.419012168059,1506.043834756496,0.42216551282850817,935.2521211984122,0.1236858738780822,5346.97057043338,0.04963260438039726,9807.02323836678,0.09258471269901374,2971.4215289610315,0.03526655070139727,8470.937086638873,0.029686662890849314,3123.369079523466,153.9206677603709,95.8507991606215
34_2018,34.0,安徽,2018,6076,17645.334168569738,81.74141853321751,2201.6838938195965,15443.650274750142,1553.813501611288,0.4288452662937126,901.3576286815816,0.11648275270273974,5153.654322544557,0.05013884284047945,9570.045221323617,0.11114473513043838,2633.100140296797,0.04062335582063014,8465.059899941045,0.029671798017643837,3318.428770079058,158.03465309718516,97.72318901002616
34_2019,34.0,安徽,2019,6092,18783.43163390472,89.58859471240638,2339.8093244304996,16443.62230947422,1606.309235754663,0.45286167311182446,802.970959035768,0.10848413740684933,4579.728191102226,0.05696200794361644,10978.842764942885,0.10394147420802742,3448.165596881794,0.04892091611747945,8071.960600950905,0.03198440908953424,3147.616018341103,169.13605041358383,97.22127405284132
34_2020,34.0,安徽,2020,6105,17567.100177511995,99.35375153605868,2099.25180978956,15467.848367722436,1594.3836834390368,0.456053633874354,713.6925070162328,0.11119439429999999,4084.39249030805,0.054317238957917804,7919.906888279847,0.09113910684583564,4641.900694073532,0.04984325892738357,7700.191811872331,0.0346442088140274,2383.064578731421,161.33921263534077,95.8715994398888
34_2021,34.0,安徽,2021,6113,20028.114252219017,97.86344526301778,2278.81325241297,17749.300999806048,1708.148411891843,0.4662063881377022,781.4524855736729,0.12316438356164383,4662.630102253574,0.05722925753424657,7802.211526364382,0.12089490410958906,2952.389783155081,0.051150516438356164,8564.478788724884,0.03542875616438357,2785.985013365404,181.3980349336804,97.84726172086285
34_2022,34.0,安徽,2022,6127,19804.77669259309,100.60362173038229,2161.5266452700616,17643.250047323025,1613.9105720188973,0.4289548555473253,790.032580827213,0.10560952996027398,4777.503795242648,0.0565056704389315,8100.581545974885,0.13266696480065757,2624.9628644628733,0.04912718409108219,8432.202820282766,0.03409108117117808,2870.6445420314226,177.49784432243067,99.39979899290203
34_2023,34.0,安徽,2023,6121,20657.61868908816,100.0,2388.1213261498524,18269.49736293831,1774.1106048992647,0.45247447579046796,803.9529244068985,0.11507616617671233,4995.227847145898,0.06472518893076712,8006.278267147115,0.15658191618928768,2134.1474061647596,0.05673490974847945,8421.01577128274,0.041462645613917805,2879.1974797318867,182.6949736293831,100.0
35_2015,35.0,福建,2015,3984,21187.77074276592,78.50840339088415,2609.401110840925,18578.369631924994,1495.802700771858,0.3895579678586277,1199.7560109677336,0.11443154842602739,6053.177805244922,0.04184131466865754,11765.48759607794,0.12833845372849317,2601.3740479940966,0.05055672154072603,10567.82470390471,0.02317534416339726,3837.6010742138637,195.5857587588385,94.9883557464556
35_2016,35.0,福建,2016,4016,21916.900638830604,82.19829835025571,2679.595037222646,19237.305601607957,1538.3460564149984,0.39478014058237587,1159.4574730753843,0.1209692124369863,5704.506984719215,0.04390393935969863,11108.829148191957,0.1300295165353151,3060.6366341140633,0.05490824330671233,10220.604065231853,0.024581975986410955,3453.9395005471674,202.24491939553812,95.11885717131328
35_2017,35.0,福建,2017,4065,22548.214284745336,80.47213408490035,2615.361145662983,19932.853139082352,1479.1173799069666,0.37526743508519556,1192.978529642132,0.11234598128630137,5845.251611902141,0.04369538350682192,10629.629116341523,0.13053092311282194,2741.5112631468864,0.05354873914064384,11299.664757286653,0.024170227821698625,3458.143133913683,203.65993352864655,97.87321832882078
35_2018,35.0,福建,2018,4104,23679.891189115664,81.84016036434366,2611.7610399931405,21068.130149122524,1532.7688547135058,0.38471078990380775,1187.6661048127667,0.11262476386849314,5653.407896119128,0.04656722422332876,11185.829928570838,0.1467164638444932,2302.3794550110233,0.051020147022054804,11120.0366350722,0.024745038494575343,3722.096405261789,212.28361135608995,99.24520321911382
35_2019,35.0,福建,2019,4137,24762.39832674813,90.02417640077803,2500.107035761943,22262.291290986188,1431.285076124015,0.3696283366947471,1073.752657520925,0.10897578499315068,4952.888439603994,0.04425179311728768,11578.072843249185,0.11254020485942469,3386.231482039851,0.055494307387315076,10541.284497467565,0.02475211101008219,3436.2228825967804,226.30587992708143,98.37257122156691
35_2020,35.0,福建,2020,4161,23531.71034592172,98.3964248060504,2396.539707691465,21135.17063823026,1465.5121573403076,0.3826495672221539,978.0686957885111,0.1179881293808219,4493.63690907627,0.04528565568186301,8900.558188655757,0.09741888685676714,4673.661525081809,0.060934243900054794,9133.378138849062,0.02847959562849315,2710.0217486245365,217.80206840727553,97.03842939961838
35_2021,35.0,福建,2021,4187,26266.41374143709,96.03491061070518,2653.6428678594716,23612.770873577618,1618.3708367512836,0.39732101152632676,1011.4901543804165,0.1317858904109589,5094.845008269963,0.04824215753424657,8908.75607980852,0.13953286849315072,2914.616167976249,0.06123804383561644,10541.04366549811,0.031065446575342468,3165.9814592217226,238.1552958412636,99.148628167883
35_2022,35.0,福建,2022,4188,26720.93616193098,99.10802775024776,2465.015557394009,24255.92060453697,1553.4362332027324,0.3717305246488045,983.1086489737064,0.12360116141506851,5214.641467353135,0.04408808306852055,9236.506537522999,0.150572200282274,2417.7075268742483,0.057705112086534255,10234.055309543895,0.029021035100164384,3211.863508236616,241.53403501884608,100.42444164295256
35_2023,35.0,福建,2023,4183,28345.537051386877,100.0,2818.1476313783232,25527.389420008552,1738.4408814297094,0.3967453296684574,984.9985909805174,0.13546492139589042,5382.038465382139,0.05395749679835616,9708.785216696335,0.17988484216315073,2089.4474157693953,0.06755627646182191,10191.057833786736,0.03561157422717808,3091.2712820404686,255.27389420008552,100.0
36_2015,36.0,江西,2015,4485,14358.888027559413,76.84613083347956,2562.1231855423675,11796.764842017044,1655.5424785100215,0.4641131768092845,1251.5186037134893,0.15973196293972602,4889.128566498073,0.04713574267868493,10875.688654325593,0.1039554174203014,2929.6248757935596,0.03067409015715069,9428.32720119286,0.022160849249863016,4238.89035903381,128.81233301377358,91.58101996922645
36_2016,36.0,江西,2016,4496,14752.960781864673,81.14951416015442,2487.2011464875177,12265.759635377155,1625.3856371333936,0.4496129864717516,1203.7522588213953,0.16149211746164382,4689.51590773822,0.04915267826904109,9770.367281090501,0.10046268808126028,3305.263993736263,0.03186409945615069,9438.0102855658,0.020108248826849313,3761.1192149575168,133.65085305209715,91.77464531854471
36_2017,36.0,江西,2017,4511,15463.904687418342,79.9322714477521,2486.8713509041386,12977.033336514203,1601.6475010468826,0.43185587092611244,1250.541452331111,0.1621170781767123,4533.233264397529,0.04899704407424657,10073.48395315164,0.10374366999575343,3054.28467856249,0.032948924855054795,9784.39702662864,0.021161162495561645,3737.230882064883,136.42610808829633,95.12133358019229
36_2018,36.0,江西,2018,4513,16200.645122327132,80.41186507643862,2520.21249888263,13680.432623444503,1620.677725858774,0.4135874844249759,1263.8230923370136,0.16738021251369864,4608.474887625579,0.04604220659083562,9733.101539148918,0.12824503219134248,2826.2391962377615,0.033705519007876716,9787.543252564445,0.021378408200657534,4007.0684790543132,139.9623982633634,97.74362824008207
36_2019,36.0,江西,2019,4516,17100.489547247184,88.9355227745411,2492.7258494039447,14607.763697843238,1599.902150134108,0.4119722453530402,1104.9009112389144,0.15933238073013697,4086.124811269146,0.04767156471927397,11129.377991251798,0.11819907368013702,3562.3091337184846,0.04028582541756165,8771.145021700688,0.02248998516690411,3624.5477862209955,149.94370584984043,97.421653113416
36_2020,36.0,江西,2020,4519,16525.49683985411,99.16310789361332,2637.8821002269183,13887.614739627192,1825.3310857669014,0.47354135224312194,1006.9511431718946,0.19245282302465752,3551.543861369824,0.050703032823986305,8599.406956385772,0.12525362379591784,4722.596836999274,0.04479851792782191,8445.018656026707,0.025916193067945206,2765.9059122437834,144.90762134765518,95.83771102217402
36_2021,36.0,江西,2021,4517,18342.934894136917,97.27900884363468,2803.5964440576918,15539.338450079225,2051.4720515967233,0.536014336757266,1018.2256079774115,0.19090479452054793,3703.1492476580233,0.06084382739726027,8251.82981267749,0.15766710410958906,3030.4163005304595,0.05035554109589041,9567.219650853236,0.029950421917808216,2979.3096298615087,158.61255703803155,97.97041760289672
36_2022,36.0,江西,2022,4528,18862.742651773107,100.1001001001001,2666.1314796126476,16196.61117216046,1934.4474342290353,0.4946927762698463,993.2951553970954,0.16796452898219177,4028.923363859065,0.059227245521835614,8866.320194167709,0.1673992446361644,2590.8975479767123,0.049767574997301375,9093.683133214367,0.028172346707178077,3074.8859691461107,162.75560322243533,99.51492207629144
36_2023,36.0,江西,2023,4515,20193.62084867,100.0,2803.5723341267367,17390.048514543265,2012.901608901422,0.48706105765227276,973.1369713921094,0.1690546199917808,4329.012775484634,0.06309015145158904,8921.277898036604,0.198664001720137,2172.3803588121527,0.05573203717400001,9056.750612573158,0.032848936460931503,3001.1897381771187,173.90048514543264,100.0
37_2015,37.0,山东,2015,9866,16925.15336111417,75.03243219718519,2288.213505436558,14636.939855677614,1375.2933687963682,0.3918384305523074,991.1197082368905,0.11005135492191781,6486.384889155625,0.05163205423623288,10295.470339761743,0.06482408937336988,3402.4279005970247,0.026630203613205478,10392.66833846523,0.04267055170115068,3682.277715851285,160.78874983537983,91.03211431560564
37_2016,37.0,山东,2016,9973,17737.360741129924,78.25882678166414,2162.203942790236,15575.156798339687,1376.0193856234168,0.38665022077942074,934.8426199172154,0.10757653906438357,6040.253720180678,0.05638159776987671,8561.373832829871,0.06425421094454796,3692.8267207097097,0.028961421854027395,9919.280741995397,0.04418570239945205,3252.119177977455,169.00560796018263,92.15763302960433
37_2017,37.0,山东,2017,10033,18681.05549191979,76.92842672637585,2128.197341176113,16552.858150743676,1344.1267516932212,0.3774869557472544,939.85757555451,0.09977733922191781,6049.131225788141,0.05679429011953424,9136.683438127304,0.06562923432287672,3473.3832144157773,0.027737644468342468,10253.207287419127,0.04463791196668493,3104.544826112835,174.8912329772861,94.64658616074522
37_2018,37.0,山东,2018,10077,19332.1328875035,78.77470896780886,2090.923078270854,17241.209809232645,1325.654850100821,0.3604562734008626,907.55364970627,0.09348265390684932,5840.511022557188,0.058381925637657525,9620.067251809918,0.08031468589791782,2874.1330476882436,0.028349453969753424,10065.784753190235,0.04184243223736986,3345.182111382353,177.65764699057715,97.04738355645962
37_2019,37.0,山东,2019,10106,19743.979496102864,87.1248281183966,2136.1930261777416,17607.786469925122,1344.4465535064232,0.36150983218277327,820.2356652032211,0.10077637480273972,5197.645647650155,0.06042323920887671,10540.422311884771,0.07378449727956166,3610.2458717905847,0.0307639143799726,8957.113080625868,0.04496541889928767,3047.8396654983057,180.4792546054977,97.56127654900432
37_2020,37.0,山东,2020,10165,19152.283050748432,97.66693232072258,1917.5653000794498,17234.717750668984,1374.985890135659,0.38137972988436375,723.4904433281566,0.09537811682054793,4446.314392058983,0.06217716385871232,8246.974319530927,0.06241706679526028,4963.524992038231,0.03582428230763013,7844.4341044782295,0.05031658540131506,2264.7850472954456,177.94823469703155,96.85242329047104
37_2021,37.0,山东,2021,10170,20380.626039689647,97.66693232072258,2016.0708185276003,18364.555221162045,1531.1406491722269,0.4117746396546065,739.9043348612375,0.10222643835616439,4547.363444670549,0.06261019589041095,7550.102791461994,0.1027606684931507,3378.716108886303,0.034069626027397264,8500.445982339279,0.05212875616438356,2628.427425376798,186.54101359766676,98.44781513180192
37_2022,37.0,山东,2022,10163,19548.67732915163,100.4016064257028,1850.721542769833,17697.955786381797,1480.3900423331097,0.40456501925745914,734.1542161867222,0.0895704234780822,4524.392515284657,0.055887855091383554,7582.89678269361,0.10548063256783562,2880.612395040571,0.032921975661657533,8576.774520777832,0.05176911511013699,2674.406508327312,177.49985101518794,99.70687685178652
37_2023,37.0,山东,2023,10123,20934.271489549334,100.0,2133.149067771247,18801.122421778087,1570.4730328062076,0.39269666546388443,760.4603192494023,0.09746732962602739,4672.903490832098,0.06651249681372604,8049.841159099408,0.1288942579755617,2488.5742143989046,0.041402135406643836,8958.95545314367,0.058263631117260274,2608.2405167334796,188.01122421778086,100.0
41_2015,41.0,河南,2015,9701,13538.758815030327,79.39441291497614,2038.6508271043451,11500.107987925981,1290.626168300721,0.3915846186918948,944.8172827846738,0.10424271321369863,6132.830581198873,0.04406447597924658,12448.343672729226,0.05702596003800001,3606.7197075749805,0.017572796905767123,9732.06859508064,0.030822519321753422,3378.8916339103894,126.61861484017733,90.8247811938382
41_2016,41.0,河南,2016,9778,14004.992963142506,82.64958384449017,1795.4837299637181,12209.509233178787,1282.4879325949862,0.384822590255,903.0014749413189,0.10218165578630138,5539.14484865137,0.048496797844287676,8950.05202817489,0.05416017655980823,3458.186400278829,0.01959643411138356,8449.880832643215,0.03198631174071233,2971.8020933419207,133.05109512410377,91.7655673693654
41_2017,41.0,河南,2017,9829,14710.922946076023,80.00479716146648,1790.2619788249895,12920.660967251035,1284.311972861225,0.38282491433327004,932.259706322824,0.10219212475890412,5646.847376054694,0.04896254703120548,8428.573722347704,0.05465837942235618,3245.771157176064,0.018522942638849314,9016.848305753154,0.0349950782460274,2834.536094069483,136.58198005904012,94.60004139393672
41_2018,41.0,河南,2018,9864,15537.274697277442,80.96485472740409,1827.4090473543688,13709.865649923073,1298.1050766391131,0.37951410476940584,908.2718112425596,0.10320084106027395,5498.321548076221,0.04843018596773972,9354.117164158732,0.0649312526312877,2828.679761728191,0.019962671010630137,8712.357724186497,0.03301348288021918,3170.2923075682174,141.13009335660402,97.1434605040707
41_2019,41.0,河南,2019,9901,15768.743287535415,89.0613402001445,1846.6241472333675,13922.119140302048,1350.654205579268,0.4065583560155106,798.7809823238932,0.0966084058479452,5055.891611412131,0.05248102849613699,10073.880753073674,0.060362246333835634,3476.012912531414,0.02260688404458904,8327.31889344074,0.036710182051616434,2905.7097072935508,142.478835995786,97.71359404363616
41_2020,41.0,河南,2020,9941,14748.767905635195,99.03621030256068,1795.0171626778513,12953.750742957343,1502.2282877406979,0.46400819118999276,699.1579065982995,0.10969633358630135,4629.93655488465,0.05396875216028767,7654.047891483949,0.051846484847671244,4955.6683518105565,0.02664238198713699,7378.081227181535,0.04495200009895891,2138.548805034969,133.05425848317458,97.35690454879663
41_2021,41.0,河南,2021,9883,16504.201109959722,98.739101671653,1964.95095658633,14539.250153373392,1580.444706199709,0.4511377120039639,729.7386968703321,0.10715301369863013,4931.923877299521,0.060964953424657534,6859.093749617812,0.09167863561643837,3346.545817341893,0.030382832876712326,8379.303684621686,0.04890520547945206,2611.3730321117414,147.3111373513874,98.69756228065982
41_2022,41.0,河南,2022,9872,16567.434667891943,101.010101010101,1845.4827246877724,14721.95194320417,1497.132785571534,0.4214420779882875,722.4233946837951,0.09392694478767123,5248.727198641054,0.0591311152960137,7037.540525895795,0.09892112693523289,2756.089182911148,0.02831019768508219,8218.666974005822,0.04683493009347945,2702.7059315189917,147.426623244409,99.85952075153756
41_2023,41.0,河南,2023,9815,18375.60600970029,100.0,2078.1517030853997,16297.454306614889,1693.1495463692336,0.46439826078553464,750.0371624402861,0.10180405841917807,5534.58000869904,0.06548803155861643,6782.596020031074,0.12486210564895892,2404.0393589151868,0.035033074909534244,7927.361458907281,0.054989241862794525,2624.5300253708315,162.9745430661489,100.0
42_2015,42.0,湖北,2015,5850,16425.470320317505,78.95216811435256,2598.6386305732813,13826.831689744224,1550.0953171248273,0.37860513762309855,1106.526291626599,0.18342169606849312,5561.825600433651,0.04870187265113698,9292.603292428677,0.11281547248150686,3038.783955348852,0.029782573629246578,9527.49201630012,0.021720906108931508,3701.5188989667613,151.53286799044977,91.246419823689
42_2016,42.0,湖北,2016,5885,17452.84494477547,83.2155851925276,2431.9852841539573,15020.85966062151,1475.0466570561791,0.354631799541569,1060.9272290730007,0.17333256242465753,5110.179384672535,0.05117948289764383,9110.500753653365,0.1047914409432329,3346.594663502747,0.032420454080547945,8769.355767949128,0.021167588640438356,3246.2164280811867,163.37382462441883,91.94165402660472
42_2017,42.0,湖北,2017,5904,18059.20931474747,81.80092024425463,2306.0867321764194,15753.12258257105,1404.836087895149,0.3450813464137662,1072.0735575703968,0.15263375318630137,5148.410221091494,0.05135435396346576,9136.637981158496,0.10405472754673974,3081.985192827712,0.030092877060753427,9972.594518610675,0.019200985776547944,3140.861615170453,166.54502738804842,94.58776902336696
42_2018,42.0,湖北,2018,5917,20052.19689123614,83.1097349681627,2147.84443607502,17904.35245516112,1372.424045997921,0.34091920892742617,1055.0975981237582,0.1293903308342466,4944.5373016633275,0.051195535459465744,9272.809117111454,0.11551210383969865,2596.960379947798,0.031062190237739727,10046.487952324289,0.018132653700383562,3396.8208006608575,185.54527169722337,96.49587020669442
42_2019,42.0,湖北,2019,5927,20823.744235454,90.92205005517,2208.05364924122,18615.69058621278,1432.5946126816777,0.3620387857684279,955.7247741088677,0.14643436015479452,4466.5288810463435,0.04900807724706849,9949.172867730595,0.10298345765227399,3110.769723743151,0.036258565883534245,9320.51953550055,0.019574059634739724,3172.289685422833,191.57305606426695,97.17280169069171
42_2020,42.0,湖北,2020,5745,17618.49014502778,102.10546221195592,2180.9906438689923,15437.499501158787,1574.6690691843999,0.4086262335165835,839.2058423943719,0.16326992143972605,3816.5647273392874,0.05528751901069863,7621.651673563897,0.0976509597370685,4210.787465497164,0.038752245238698635,8394.418308019089,0.023747655649424656,2403.045295422897,161.35386854704808,95.67480247092725
42_2021,42.0,湖北,2021,5830,21699.107229897327,98.73598195896136,2408.0932172082034,19291.014012689124,1715.776381281608,0.41484987968189996,876.2294222692564,0.1736617808219178,4148.740103483834,0.060153936986301365,7526.74418355818,0.14154778356164388,2857.745584864209,0.0418007493150685,9389.732523253837,0.0258740602739726,2873.273359113436,197.90878304125405,97.47426928833126
42_2022,42.0,湖北,2022,5844,21672.87813097125,100.90817356205852,2250.9689546282557,19421.909176342993,1558.909079605413,0.36029513082343245,846.3817814548165,0.16390177936027397,4630.640286730436,0.055567334384424655,7661.31109830881,0.1354262247564658,2483.7597730431226,0.039224152823534246,8924.192134554169,0.02503991765457534,2992.1350945766403,195.23650384230103,99.47888224853028
42_2023,42.0,湖北,2023,5838,23613.848896469623,100.0,2418.7173638013014,21195.13153266832,1624.9362913810796,0.35900508915866297,853.8014665899371,0.17076300852328768,4942.486334229439,0.05862012852983561,8034.305522139969,0.1539123401031781,2174.1204727921254,0.043322228153000006,8829.61046769577,0.026845351222575344,2983.386743909233,211.95131532668321,100.0
