point,food_group10,expenditure,own_price,own_price_hicksian,expenditure_unconstrained,own_price_unconstrained,n
large_family,G07_牛羊肉,0.938337617375743,-1.26192540098822,-1.14933415090231,6.24890747673414,6.45565133616231,10129
large_family,G08_海鲜,-0.897931994392277,-6.62339331246197,-6.64477283617315,-4.24291189821676,-2.39915729556229,10129
large_family,G09_乳制品,203.241071570914,-475.661780061718,-475.591838666331,-126.264178260744,177.085885092782,10129
small_family,G01_主食,111042.827394505,-239689.668108585,-239689.436051233,316950.821539612,-368568.948055775,52320
small_family,G02_食用油,0.34666048344085,-2.47954863535183,-2.44612894643345,0.717496477396001,0.293450299851883,52320
small_family,G03_蔬菜,0.478545086499854,-0.712107708795228,-0.368468689344342,0.358201424300122,-0.517748200759707,52320
small_family,G04_水果,2.39952454812741,-2.55772889540303,-2.46633689643249,2.48069750849136,-0.117232803589638,52320
small_family,G05_猪肉,5.64516847522841,-7.91199883871502,-7.87910350991555,-3.67051195533689,3.33900017345086,52320
small_family,G06_禽类及其他肉类,45.7631059920192,-60.4244579804872,-60.3357089589269,110.793036517968,-73.6606881604545,52320
small_family,G07_牛羊肉,0.931514812467823,-1.33221206909743,-1.22643880297295,6.44848252038937,5.09349296704351,52320
small_family,G08_海鲜,-1.20330753098426,-5.73882941940819,-5.76999500838748,-4.17686978470888,-1.67921350438131,52320
small_family,G09_乳制品,520.542327541438,-673.956527344478,-673.853287431069,40.2807663591581,457.146825381981,52320
xq1,G01_主食,41539852.3221458,-139776804.28681,-139776804.105679,74247728.9887318,-141609625.755637,12490
xq1,G02_食用油,0.581223766797547,-2.26387756936382,-2.19634780064259,0.840494926434499,0.420267582128993,12490
xq1,G03_蔬菜,0.596268598187535,-0.797789029590833,-0.354720443429499,0.467375304148525,-0.544158865280966,12490
xq1,G04_水果,2.58208378763198,-3.86912317460096,-3.81082055988352,2.56890366514095,-0.0641971500820151,12490
xq1,G05_猪肉,3304.89616032902,-3406.90115922324,-3406.84330587075,-126.009792114755,-25.5199716917585,12490
xq1,G06_禽类及其他肉类,4050.60202448129,-6542.39669970259,-6542.30998887291,223632.238546153,-162097.429166806,12490
xq1,G07_牛羊肉,0.939687366341935,-1.19939593676677,-1.09237386200381,14.8423307483987,24.53898509482,12490
xq1,G08_海鲜,-5.85234364664577,-37.017273420257,-37.0416363478538,-14.3737796587238,-8.82156802551925,12490
xq1,G09_乳制品,311.403122334714,-2810.91269655051,-2810.88995142458,-17163587.0575279,10716747.6767235,12490
xq2,G01_主食,43871605.1583526,-108963930.349953,-108963930.134245,72550636.2820013,-99947116.3864884,12490
xq2,G02_食用油,0.461558281625837,-2.32424480025892,-2.274196234656,0.771509189987407,0.288142773571135,12490
xq2,G03_蔬菜,0.520284060391857,-0.739121895938262,-0.358923307170473,0.397693425213277,-0.525798225076271,12490
xq2,G04_水果,2.64185924543845,-3.0954102637953,-3.01872083303029,2.71608693343233,0.0319630228915722,12490
xq2,G05_猪肉,75.7583623064739,-94.8870226062135,-94.849583935646,-22.9410271066254,17.8190803171519,12490
xq2,G06_禽类及其他肉类,244.657867849477,-346.71528339696,-346.628156181654,1502.48956442724,-1024.23193621404,12490
xq2,G07_牛羊肉,0.935204403081831,-1.28470702230079,-1.17667198405028,7.58579100951116,7.95830801253961,12490
xq2,G08_海鲜,-2.10865489034594,-9.55098087708087,-9.58347526205911,-5.92361504294301,-2.66800840322017,12490
xq2,G09_乳制品,15406.8160405702,-31212.6751460412,-31212.5978977799,-4405894.16737151,8067270.15068588,12490
xq3,G01_主食,44311290.512681,-96003715.2456281,-96003715.0140065,71195224.5064072,-83177463.5796073,12489
xq3,G02_食用油,0.375923958639803,-2.41375982357309,-2.37589313099249,0.727393248254187,0.25600028387647,12489
xq3,G03_蔬菜,0.481942665512098,-0.712447486447759,-0.364688760172888,0.361352612184051,-0.517906721192929,12489
xq3,G04_水果,2.5401870187074,-2.71509524172859,-2.62742861203832,2.63401257577334,-0.0203666000854412,12489
xq3,G05_猪肉,13.9443583928246,-20.1078064401903,-20.078364937644,-9.49958603615735,8.68094854787398,12489
xq3,G06_禽类及其他肉类,88.6966587953725,-117.552895369798,-117.46509681175,332.464036442379,-220.289565453476,12489
xq3,G07_牛羊肉,0.932683913606173,-1.32563314198336,-1.21799487077869,6.18385619282055,4.82100293265332,12489
xq3,G08_海鲜,-1.30399478509968,-5.98860653841112,-6.02076644714392,-4.22190213868984,-1.69995623788627,12489
xq3,G09_乳制品,9627.35266563937,-12608.9237732029,-12608.8214053242,472009.195765198,6984023.47700653,12489
xq4,G01_主食,44309243.6720449,-84659941.9062323,-84659941.6599491,69554206.9738045,-68948323.0163411,12491
xq4,G02_食用油,0.260820958884131,-2.56222809526312,-2.53859106413246,0.672080662580117,0.253070005370706,12491
xq4,G03_蔬菜,0.443734276061798,-0.688094124600286,-0.3727995768551,0.324258762671366,-0.511118269704055,12491
xq4,G04_水果,2.38288428366262,-2.37500743976419,-2.27469287322678,2.47905504289426,-0.120174526797705,12491
xq4,G05_猪肉,4.31354642962327,-7.23790821920142,-7.21386167402669,-4.00167238535276,4.0356011863908,12491
xq4,G06_禽类及其他肉类,40.721933018282,-50.5324997852975,-50.4434701895335,128.303120508102,-82.9151140466188,12491
xq4,G07_牛羊肉,0.930112930968469,-1.36471555180016,-1.25784594363611,5.35008925674587,2.89905857276037,12491
xq4,G08_海鲜,-0.910213702252545,-4.37106269694286,-4.40205382104808,-3.30245991171992,-1.18830421407567,12491
xq4,G09_乳制品,6371.63295789659,-5757.24197696664,-5757.1164610083,4423107.04965492,6052614.49998209,12491
xq5,G01_主食,22254.320387718,-35122.1853904985,-35121.9170300457,46800.3977522152,-35087.4341990788,12489
xq5,G02_食用油,-0.0888936292171683,-3.09881930977428,-3.10479488314699,0.525803039461946,0.351512333919099,12489
xq5,G03_蔬菜,0.365905817923491,-0.653575096582861,-0.406877636552132,0.245682619174529,-0.503003000553387,12489
xq5,G04_水果,2.04980644193045,-1.90366018197396,-1.77511461598396,2.12729526866686,-0.348069098658409,12489
xq5,G05_猪肉,1.20529286476386,-2.05232513017249,-2.02214434243906,-0.814632929604605,1.0082456062459,12489
xq5,G06_禽类及其他肉类,13.3649979222607,-14.9309337254448,-14.8370107594929,26.4458953130694,-16.751560668996,12489
xq5,G07_牛羊肉,0.925625684245883,-1.42756263951033,-1.32273214310852,4.44541791649002,0.856139260120722,12489
xq5,G08_海鲜,-0.563047417040933,-3.05892907372939,-3.08681231062926,-2.40195142348061,-0.727181055036234,12489
xq5,G09_乳制品,161.067851718268,-83.3167266676025,-83.1554055861923,113.112387203245,55.9851899624262,12489
inc1,G01_主食,46177.5476934739,-99639.2132902284,-99638.9811877321,97866.2063946361,-113752.88393088,9449
inc1,G02_食用油,0.343794204779397,-2.48597923422449,-2.45297441446764,0.715930949843206,0.299757398973448,9449
inc1,G03_蔬菜,0.479805908310829,-0.711810384918726,-0.366373972762664,0.360925227349694,-0.517661376414743,9449
inc1,G04_水果,2.27503848221512,-2.42341974264529,-2.32828313447871,2.36136556520129,-0.192605441274508,9449
inc1,G05_猪肉,4.29909688144574,-5.91950532029827,-5.88426566843041,-2.4787415486579,2.24169417368175,9449
inc1,G06_禽类及其他肉类,43.9355261644947,-57.991536294985,-57.9027046231989,107.247829233916,-71.312852568074,9449
inc1,G07_牛羊肉,0.931458277248508,-1.33256947677845,-1.22687964924805,6.68148293774756,5.35897517394127,9449
inc1,G08_海鲜,-2.10457362329141,-7.69660861955685,-7.735309065351,-5.80833358636702,-1.93929958547661,9449
inc1,G09_乳制品,684.907830811489,-885.857645074017,-885.754386115831,43.2775943215582,482.118062263449,9449
inc2,G01_主食,105368.50722762,-230392.688193598,-230392.457641143,1413951.25126521,-1671017.72421871,10820
inc2,G02_食用油,0.355384626731948,-2.47083043387346,-2.43633948490579,0.721312595053171,0.300431475792511,10820
inc2,G03_蔬菜,0.484681833140358,-0.714224776290382,-0.364103750835904,0.365718287998056,-0.518383342457591,10820
inc2,G04_水果,2.33809065061616,-2.51033213535367,-2.41809937772078,2.42760322824099,-0.150589461451739,10820
inc2,G05_猪肉,4.78886314983161,-6.53924985740432,-6.50388827700198,-2.67400679371205,2.38342355331294,10820
inc2,G06_禽类及其他肉类,40.3772670163383,-53.6217096897024,-53.5326990629491,104.491977863594,-69.6962480111477,10820
inc2,G07_牛羊肉,0.931307544366874,-1.33048868871537,-1.22542161153137,6.88955329506562,5.73286088520016,10820
inc2,G08_海鲜,-2.01584463391421,-7.64775547660589,-7.68533532501998,-5.73234476908603,-1.989290001336,10820
inc2,G09_乳制品,1308.62783026425,-1762.11120250696,-1762.0104591294,31.8743437877049,1336.70941299227,10820
inc3,G01_主食,66743.4643956058,-146748.151094515,-146747.921187735,181248.137954754,-215685.74170014,11049
inc3,G02_食用油,0.359632899568461,-2.46584626460773,-2.43081368913943,0.72456878236849,0.295956373037764,11049
inc3,G03_蔬菜,0.480904316852089,-0.716212988138022,-0.372224977253558,0.359400853523539,-0.518863946333107,11049
inc3,G04_水果,2.39122847296459,-2.57667522167712,-2.48633306354404,2.4609574972762,-0.129462866131515,11049
inc3,G05_猪肉,6.00733203287795,-8.25539537019918,-8.22136170031793,-3.6048067832939,3.21135707247532,11049
inc3,G06_禽类及其他肉类,62.4280264442972,-83.2663569212641,-83.1781391852783,149.356554837011,-99.5439144622596,11049
inc3,G07_牛羊肉,0.933467990627755,-1.31869948376636,-1.21013072196433,6.20739317943515,4.97946517351495,11049
inc3,G08_海鲜,-1.15694207647979,-5.78264458304142,-5.81260655316521,-4.1335951145638,-1.73858867375863,11049
inc3,G09_乳制品,440.214015161257,-602.679025293304,-602.579153015623,-1.10119724651506,590.224800539468,11049
inc4,G01_主食,108680.619336849,-241330.006520044,-241329.777768583,108736.081864685,-130993.768725762,11289
inc4,G02_食用油,0.35249148321536,-2.49219574810899,-2.4584143018176,0.723587635985101,0.319188255207128,11289
inc4,G03_蔬菜,0.481911389827902,-0.718462727299824,-0.37465362123495,0.358993360535248,-0.519478832744421,11289
inc4,G04_水果,2.35804390519611,-2.55522501704071,-2.46465144087316,2.42683392439086,-0.150874347004044,11289
inc4,G05_猪肉,6.1408477469706,-8.34897220941898,-8.31425284468313,-3.55491797892427,3.12882351236778,11289
inc4,G06_禽类及其他肉类,38.4380213356577,-51.4175513566002,-51.328430908087,86.6019757728642,-58.0392018118518,11289
inc4,G07_牛羊肉,0.933124271957376,-1.31831293693395,-1.21062885905771,6.17020975199192,5.02247736202954,11289
inc4,G08_海鲜,-0.926723500256125,-5.33792090340361,-5.36447738673383,-3.7243772883329,-1.70083467827308,11289
inc4,G09_乳制品,335.08836648733,-472.764277032845,-472.666160030754,-9.93020366317724,214.915671802887,11289
inc5,G01_主食,250048.43761833,-572805.508054915,-572805.282936833,721889.836799551,-903493.092206392,19842
inc5,G02_食用油,0.369138329847496,-2.48141112887789,-2.44569882890291,0.730919140308237,0.344244011942595,19842
inc5,G03_蔬菜,0.488761144149128,-0.724926924091791,-0.376635832618571,0.364757658368453,-0.521264531421187,19842
inc5,G04_水果,2.41946068174043,-2.67392319479512,-2.58714897063305,2.48146546990151,-0.116070438757263,19842
inc5,G05_猪肉,5.72228560903696,-7.49327465893183,-7.45539496688319,-2.8595226571917,2.39671269502093,19842
inc5,G06_禽类及其他肉类,37.3254720934011,-50.6716210244179,-50.5824383805574,86.9561103637228,-58.6715020380021,19842
inc5,G07_牛羊肉,0.933272209716345,-1.31100822695916,-1.20397348771957,6.32303069377456,5.48697277241037,19842
inc5,G08_海鲜,-0.726497920916845,-5.0939543400698,-5.11633093470265,-3.39134905922624,-1.73935215152252,19842
inc5,G09_乳制品,316.4501872341,-491.705299407586,-491.612915585914,-50.7239576139696,263.994335062233,19842
