draw,success,nll,message,elapsed_seconds,n_sampled_provinces,n_unique_sampled_provinces
451,True,-3567.2372196676106,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.024860858917236,31,24
452,True,-3916.306516613081,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,88.27296423912048,31,22
453,True,-3975.5829381802023,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68.06400799751282,31,19
454,True,-3567.2028140762577,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.35769009590149,31,20
455,True,-3610.5674496398647,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.48285484313965,31,20
456,True,-3763.2594931893927,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.883720874786375,31,21
457,True,-3849.889018886488,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.659451961517334,31,18
458,True,-3888.13139193847,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.52138423919678,31,21
459,True,-3564.206786914166,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.465929985046387,31,21
460,True,-3902.11107840939,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75.41974401473999,31,20
461,True,-3741.447907174231,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.29440999031067,31,20
462,True,-4139.660271761054,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70.80156111717224,31,18
463,True,-3920.0454716237855,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,94.90941905975342,31,21
464,True,-3521.4038292734053,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.615352869033812,31,19
465,True,-3613.04818670807,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.70241904258728,31,19
466,True,-3470.487210189949,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.790371894836426,31,22
467,True,-3628.5249393716135,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.06089687347412,31,19
468,True,-3824.7964170503383,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47.02375602722168,31,20
469,True,-4053.0257552705184,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.18051195144653,31,20
470,True,-3659.161303372433,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.861099004745483,31,20
471,True,-3587.758816538318,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.47473406791687,31,19
472,True,-3527.852824438281,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.26520419120789,31,19
473,True,-3501.590612998196,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.3003511428833,31,21
474,True,-3605.779913596131,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.189027070999146,31,19
475,True,-3492.1615492739597,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.43475031852722,31,20
476,True,-3972.74215474166,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119.44352316856384,31,20
477,True,-4023.718448072968,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84.39497709274292,31,19
478,True,-3837.616065650375,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.750099897384644,31,19
479,True,-4024.852559810504,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.518484354019165,31,17
480,True,-3580.7816122356926,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55.90188002586365,31,22
481,True,-3584.885895317619,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27.238585948944092,31,18
482,True,-3569.9896109823376,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.90480089187622,31,20
483,True,-3892.6312283667016,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.496440887451172,31,19
484,True,-3542.506851839327,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.757440090179443,31,23
485,True,-3635.571021478794,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.994168043136597,31,21
486,True,-3529.1512819396225,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.724783897399902,31,19
487,True,-3928.839470224017,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.77494192123413,31,19
488,True,-4020.812353371289,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87.83428001403809,31,18
489,True,-3934.415046785114,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50.26551008224487,31,16
490,True,-3543.8989409820033,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.474900007247925,31,20
491,True,-3864.083918282692,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72.38290500640869,31,21
492,True,-3764.168394788466,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.535876989364624,31,20
493,True,-3547.4679587631235,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.374775171279907,31,22
494,False,-3601.5051100834885,ABNORMAL: ,28.342102766036987,31,18
495,True,-3730.78663806988,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.080477952957152,31,17
496,True,-3697.925022852421,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.274564027786257,31,22
497,True,-3521.4386637532893,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.45736598968506,31,17
498,True,-3582.347424494621,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.215393781661987,31,20
499,True,-3847.0088140545777,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69.73336505889893,31,20
500,True,-3813.8763915806153,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.653040885925293,31,17
501,True,-3782.9762066196095,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.80691623687744,31,15
502,True,-4075.151213757611,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.50956892967224,31,18
503,True,-3562.2437100342177,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.905025243759155,31,20
504,True,-3552.5029432142937,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.408570766448975,31,16
505,True,-3651.059258974846,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.839099168777466,31,20
506,True,-3762.1565071910536,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58.57362222671509,31,21
507,False,-3725.5576699152434,ABNORMAL: ,125.7926788330078,31,17
508,True,-3647.3741835072938,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.420504093170166,31,19
509,False,-3687.643422529876,ABNORMAL: ,57.25493311882019,31,21
510,True,-3884.7877061159097,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69.11382699012756,31,20
511,True,-3869.168647689721,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65.85118103027344,31,18
512,True,-3877.1518123086785,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,76.67052698135376,31,20
513,True,-3624.37209614171,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.301259994506836,31,19
514,True,-3586.9136110762643,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.3070387840271,31,19
515,True,-3907.646427628136,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34.92934608459473,31,16
516,True,-3866.4591941397216,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45.904396057128906,31,20
517,True,-3838.66541611577,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,94.06246900558472,31,22
518,True,-4040.505973997697,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.53306579589844,31,21
519,True,-3789.957706918259,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.410706996917725,31,17
520,True,-3807.817346862841,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.311341047286987,31,21
521,True,-3676.767580806446,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50.86951804161072,31,18
522,True,-3834.9289892579345,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,181.1298050880432,31,21
523,True,-3932.07568212867,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66.22546195983887,31,21
524,True,-3928.303917356144,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,89.54462909698486,31,19
525,True,-3689.3538835398545,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.741737127304075,31,20
526,True,-3780.30673504499,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.006911993026733,31,18
527,True,-3872.8437139297625,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.30431294441223,31,19
528,True,-3618.612207767461,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.2393000125885,31,20
529,True,-4049.9854523221793,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102.99512696266174,31,17
530,True,-3642.735433842988,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.067891120910645,31,21
531,True,-3546.0172633455645,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.978347063064575,31,20
532,True,-3542.6006005175477,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.626594066619871,31,23
533,True,-3570.7588754818316,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.482631921768188,31,22
534,True,-3527.9564235203693,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.295650959014893,31,23
535,True,-4105.757167325312,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87.09803986549377,31,19
536,True,-3580.251100902341,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.517062187194824,31,21
537,True,-3686.4786233806913,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.483668088912964,31,21
538,True,-3574.533228693085,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.34156084060669,31,21
539,True,-3968.999200215904,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,76.32266283035278,31,21
540,True,-3699.3192829909985,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.657706022262573,31,20
541,True,-3932.3434233690623,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52.19637894630432,31,18
542,True,-3794.355417675947,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111.00469207763672,31,19
543,True,-3961.823262961166,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61.12515306472778,31,19
544,True,-3612.894846795065,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.08447313308716,31,21
545,True,-3789.3314864361982,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66.18609881401062,31,21
546,True,-3699.206126124093,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73.00873398780823,31,19
547,True,-3930.1607610102183,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,199.0055251121521,31,20
548,True,-3879.768619041371,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61.65233874320984,31,20
549,True,-3902.563855811999,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,96.86107301712036,31,22
550,True,-3897.5924309418865,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55.70364594459534,31,19
551,True,-3650.255419614553,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.90443992614746,31,22
552,True,-3966.511577419318,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58.38655495643616,31,18
553,True,-3598.781843912064,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.86576795578003,31,19
554,True,-3668.36566471608,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24.20986318588257,31,19
555,False,-3517.2611781748155,ABNORMAL: ,60.28643727302551,31,19
556,True,-3803.1333431687503,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87.531662940979,31,19
557,True,-3677.9213437309536,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.24224281311035,31,18
558,True,-3597.954504207862,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.678677082061768,31,20
559,True,-3965.741973071451,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56.38194680213928,31,20
560,True,-3412.6409751592596,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.728716135025024,31,20
561,True,-3612.674256938165,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.031320810317993,31,19
562,False,-3657.896220333995,ABNORMAL: ,29.45287489891052,31,18
563,True,-3778.84074650247,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.23127818107605,31,19
564,True,-3618.2535484438376,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.672430992126465,31,20
565,False,-3671.6574132365863,ABNORMAL: ,35.37249517440796,31,20
566,True,-3611.055302277939,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.530964136123657,31,21
567,True,-3922.865516294186,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,86.59752583503723,31,20
568,True,-3639.125200346572,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.79464888572693,31,16
569,True,-3825.291274749527,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.42438292503357,31,21
570,True,-3660.99659518343,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.712141036987305,31,19
571,True,-3860.4905606072098,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102.45440316200256,31,21
572,True,-3960.184115450611,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,92.14877605438232,31,22
573,True,-3540.7971966790324,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.039362907409668,31,22
574,True,-4049.944771125217,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47.20780110359192,31,18
575,True,-3584.3836092585316,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.100154161453247,31,19
576,True,-3719.9002221528776,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53.8458092212677,31,20
577,True,-3719.445140581394,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.087877035140991,31,20
578,True,-3650.2082305588888,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.0410737991333,31,15
579,True,-3839.5819878252514,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.693058013916016,31,22
580,True,-3618.4957759400863,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.902072191238403,31,23
581,True,-3719.3184422925974,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.074172019958496,31,21
582,True,-3874.640417825107,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34.913086891174316,31,18
583,True,-3701.724072817254,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.883359909057615,31,19
584,True,-3558.676786605513,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.057061195373535,31,21
585,True,-3814.740262705556,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,179.39706015586853,31,19
586,True,-3601.08412103762,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.018150091171265,31,22
587,False,-3629.395717909977,ABNORMAL: ,35.179558992385864,31,21
588,True,-3899.817729291627,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77.95173621177673,31,19
589,True,-3964.0348181210697,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,129.57915377616882,31,19
590,True,-3561.528563373346,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.89199709892273,31,22
591,True,-3492.784312200339,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.595564126968384,31,21
592,True,-3582.199449674192,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.979530096054075,31,21
593,True,-3873.169959388602,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58.22488808631897,31,18
594,True,-3910.2383594636935,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.372591733932495,31,20
595,True,-3604.08031466306,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.842695236206055,31,18
596,True,-3577.9622191654785,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.505764961242676,31,18
597,True,-3550.5595492946313,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.688575983047485,31,19
598,True,-3692.3736884580994,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.8845739364624,31,18
599,True,-3869.400997363303,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74.8170256614685,31,20
600,True,-3652.321396537053,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.609049797058105,31,20
601,True,-3842.205379667236,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70.7786979675293,31,20
602,True,-4020.4505700966606,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62.93715596199035,31,18
603,True,-3624.847072540875,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49.07075810432434,31,22
604,True,-3872.8597713139334,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74.15055704116821,31,19
605,True,-3564.0939912188364,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.82618188858032,31,20
606,True,-3686.179335348176,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62.93545413017273,31,21
607,True,-3657.4897763808167,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.571766138076782,31,18
608,True,-3571.4432377249227,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20.306010961532593,31,18
609,True,-3666.703624791373,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43.05179691314697,31,20
610,True,-3634.310161518035,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.951347827911377,31,18
611,True,-3933.1476181964526,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79.28481888771057,31,21
612,True,-3871.630281862288,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,154.29037594795227,31,22
613,True,-3723.3284738772386,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.122012853622437,31,19
614,True,-3952.56191019304,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120.25389099121094,31,19
615,True,-3577.386149293354,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.95912194252014,31,22
616,True,-3451.6962961639492,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.813883066177368,31,20
617,True,-3906.684732974557,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,91.28698325157166,31,22
618,True,-3868.934610551176,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29.955440282821655,31,17
619,True,-3980.5961753139945,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66.19254398345947,31,19
620,True,-3745.82824844585,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21.362011909484863,31,23
621,True,-3567.3266961307418,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.922735691070557,31,20
622,True,-3628.642111143147,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.277687072753903,31,17
623,True,-3611.891828966668,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.601484060287476,31,21
624,True,-3652.9930211325295,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.29361081123352,31,21
625,True,-4027.7422396669585,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115.26001572608948,31,17
626,True,-3862.3727475515016,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,91.6985809803009,31,21
627,True,-3653.4684345356777,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.668745040893556,31,21
628,True,-3866.955458361262,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,157.4602451324463,31,21
629,True,-3524.790132095807,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.665573835372925,31,20
630,True,-3607.204135566125,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.708856105804443,31,21
631,True,-3533.9469111207245,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.537104845046995,31,23
632,True,-3635.643897436867,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.23468327522278,31,22
633,True,-3672.143925574222,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.13455700874329,31,21
634,True,-3827.782403822802,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70.15378308296204,31,24
635,True,-3916.105478120963,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104.25317406654358,31,16
636,True,-3612.842650116048,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.6343469619751,31,20
637,True,-3542.994085637784,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.876801013946533,31,21
638,True,-3791.9804261236272,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.398005962371826,31,20
639,True,-3945.5828676145393,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34.375208377838135,31,19
640,True,-3486.707054891814,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.8202862739563,31,19
641,True,-3897.091691991148,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,184.3311779499054,31,20
642,True,-3783.166433580269,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.247189044952393,31,19
643,True,-3928.132389559512,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77.44950413703918,31,21
644,True,-4005.443294001679,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.27756810188293,31,20
645,True,-3615.300023031785,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.230968952178955,31,21
646,True,-3629.588904505132,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.00484609603882,31,20
647,True,-3684.1208579087174,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.03926420211792,31,20
648,True,-3680.736841048027,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.710598707199097,31,21
649,True,-3825.497699900609,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98.41218900680542,31,19
650,True,-3949.1395402162343,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.461649894714355,31,18
651,True,-3646.629757059213,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22.17810893058777,31,18
652,True,-3647.835539102814,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.92913579940796,31,21
653,True,-3594.5554804850335,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.88294768333435,31,25
654,True,-3562.436794284886,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.64894413948059,31,18
655,False,-3583.726942340829,ABNORMAL: ,34.98602604866028,31,23
656,False,-3495.022100374642,ABNORMAL: ,30.657066345214844,31,19
657,True,-3735.5377561669825,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51.3660032749176,31,19
658,True,-3647.098990474918,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.986555099487305,31,20
659,True,-3654.519419737703,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23.45420289039612,31,21
660,True,-3798.223531147206,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.712435007095335,31,19
661,False,-3496.443011025638,ABNORMAL: ,68.16219210624695,31,18
662,True,-4042.558427575698,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.54851508140564,31,19
663,True,-3549.8682646128195,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.448391914367676,31,20
664,True,-3647.363814858854,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14.983534097671509,31,20
665,True,-3626.7255328633673,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.70881414413452,31,18
666,True,-3576.7914799161645,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.2915620803833,31,23
667,True,-3775.234692453332,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26.04546880722046,31,23
668,True,-3874.547000205367,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84.50804924964905,31,16
669,True,-3583.820092409943,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.54078888893127,31,17
670,True,-3665.49028988558,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.399876832962036,31,20
671,True,-3696.632890146234,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.714995861053469,31,22
672,True,-3868.874820126703,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.40679097175598,31,23
673,True,-3639.058745810255,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48.46601891517639,31,21
674,True,-3857.292010670483,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38.42513298988342,31,19
