scenario,group,commodity,year,production,net_import,ssr,import_dependence
BS,BS,MAIZ,2026,30301.129170291173,918.9789873528172,0.9705645162178014,0.029435483782198624
BS,BS,MAIZ,2027,30706.67896186434,1373.9549208301523,0.957171827531397,0.04282817246860304
BS,BS,MAIZ,2028,31112.05154390741,1279.052110926348,0.960512240504177,0.03948775949582295
BS,BS,MAIZ,2029,31516.77556312058,1093.1073726756497,0.9664792610624268,0.033520738937573236
BS,BS,MAIZ,2030,31920.136873926174,879.5235275649466,0.973184980673612,0.026815019326387968
BS,BS,MAIZ,2031,31929.08179219924,845.1146705859978,0.9742140231707704,0.025785976829229562
BS,BS,MAIZ,2032,31930.245728530703,826.0875499687751,0.9747808296201761,0.025219170379823908
BS,BS,MAIZ,2033,31922.71125453272,807.8033624252828,0.9753195642696448,0.024680435730355166
BS,BS,MAIZ,2034,31914.975649991404,783.5444664131193,0.9760373110580003,0.02396268894199971
BS,BS,MAIZ,2035,31896.980225658597,761.5433808371417,0.9766816347850559,0.023318365214944126
BS,BS,MAIZ,2036,31871.9944863978,934.296839455322,0.971520802818725,0.028479197181275007
BS,BS,MAIZ,2037,31840.796733776453,1105.6122860583555,0.9664421004002974,0.03355789959970257
BS,BS,MAIZ,2038,31804.07762221156,1276.2773230475782,0.9614188745810152,0.03858112541898484
BS,BS,MAIZ,2039,31762.45067742713,1446.692658765067,0.9564369172634326,0.04356308273656739
BS,BS,MAIZ,2040,31716.461444681307,1617.0379317091476,0.9514891036956513,0.04851089630434868
BS,BS,MAIZ,2041,31666.59546017588,1788.1332736968648,0.9465506569214418,0.0534493430785582
BS,BS,MAIZ,2042,31613.28521033639,1958.614919036702,0.9416590984874565,0.05834090151254345
BS,BS,MAIZ,2043,31556.916219448925,2128.303712736841,0.9368178768901764,0.06318212310982363
BS,BS,MAIZ,2044,31497.832384816986,2296.995390700554,0.9320311555969936,0.06796884440300643
BS,BS,MAIZ,2045,31436.34066155292,2463.562895511363,0.9273283214105785,0.07267167858942147
BS,BS,MAIZ,2046,31372.715183521024,2628.698403830648,0.9226885553720476,0.07731144462795236
BS,BS,MAIZ,2047,31307.200894693506,2791.7280454504444,0.9181285708313318,0.08187142916866819
BS,BS,MAIZ,2048,31240.016754331005,2952.42374418579,0.9136527343137774,0.08634726568622264
BS,BS,MAIZ,2049,31171.358570402183,3110.31303219129,0.909271838659233,0.090728161340767
BS,BS,MAIZ,2050,31101.401507761693,3265.07412738272,0.9049924652720648,0.09500753472793522
C1,MTS,MAIZ,2022,27720.0,2061.9,0.9307666737179293,0.06923332628207068
C1,MTS,MAIZ,2023,28884.0,2712.1,0.9141634568823368,0.0858365431176632
C1,MTS,MAIZ,2024,29492.0,1363.0,0.9558256360395397,0.04417436396046026
C1,MTS,MAIZ,2025,29896.08515932648,1138.5153160910654,0.9633146456326098,0.03668535436739018
C1,MTS,MAIZ,2026,30301.12917029146,918.9789873525868,0.9705645162178087,0.029435483782191296
C1,MTS,MAIZ,2027,30706.678961861224,1373.9549208329238,0.95717182753131,0.04282817246868997
C1,MTS,MAIZ,2028,31112.05154391392,1279.052110920819,0.9605122405043489,0.03948775949565109
C1,MTS,MAIZ,2029,31516.775563120387,1093.1073726751065,0.9664792610624426,0.03352073893755736
C1,MTS,MAIZ,2030,31920.13687392617,879.5235275650862,0.9731849806736078,0.026815019326392187
C1,MTS,MAIZ,2031,31929.081792264475,845.1146705461457,0.9742140231720063,0.025785976827993662
C1,MTS,MAIZ,2032,31930.24572853159,826.0875499723576,0.9747808296200701,0.025219170379929934
C1,MTS,MAIZ,2033,31922.71125453026,807.8033624276148,0.9753195642695734,0.024680435730426553
C1,MTS,MAIZ,2034,31914.97564998941,783.5444664149485,0.9760373110579443,0.023962688942055665
C1,MTS,MAIZ,2035,31896.980225659107,761.5433808393464,0.9766816347849903,0.02331836521500974
C1,MTS,MAIZ,2036,31871.994486473915,934.2968393908862,0.9715208028206992,0.028479197179300808
C1,MTS,MAIZ,2037,31840.796733775995,1105.6122860588343,0.9664421004002829,0.03355789959971711
C1,MTS,MAIZ,2038,31804.07762221149,1276.2773230476462,0.961418874581013,0.03858112541898695
C1,MTS,MAIZ,2039,31762.45067742632,1446.692658765738,0.9564369172634123,0.04356308273658771
C1,MTS,MAIZ,2040,31716.461444681463,1617.0379317089787,0.9514891036956564,0.048510896304343576
C1,MTS,MAIZ,2041,31666.59546017854,1788.1332736945449,0.9465506569215115,0.053449343078488476
C1,MTS,MAIZ,2042,31613.28521034432,1958.6149190293368,0.9416590984876768,0.058340901512323184
C1,MTS,MAIZ,2043,31556.916219451134,2128.303712734501,0.9368178768902459,0.06318212310975413
C1,MTS,MAIZ,2044,31497.832384816986,2296.995390700014,0.9320311555970084,0.06796884440299156
C1,MTS,MAIZ,2045,31436.34066155292,2463.56289551028,0.9273283214106082,0.07267167858939183
C1,MTS,MAIZ,2046,31372.71518352105,2628.6984038286846,0.9226885553721008,0.07731144462789918
C1,MTS,MAIZ,2047,31307.20089469352,2791.728045448258,0.9181285708313908,0.08187142916860923
C1,MTS,MAIZ,2048,31240.01675433102,2952.4237441857217,0.9136527343137791,0.08634726568622086
C1,MTS,MAIZ,2049,31171.35857037129,3110.3130322248667,0.9092718386582607,0.09072816134173933
C1,MTS,MAIZ,2050,31101.401507769584,3265.074127384758,0.904992465272033,0.09500753472796697
A1,PTS,MILK,2022,3931.63,1902.32,0.6739224710530601,0.32607752894693987
A1,PTS,MILK,2023,4197.0,1694.13,0.7124269876916652,0.28757301230833476
A1,PTS,MILK,2024,4079.0,1555.35869,0.7239510695759414,0.27604893042405865
A1,PTS,MILK,2025,3962.978478537261,1740.36540848214,0.694851749612513,0.30514825038748705
A1,PTS,MILK,2026,4076.895343903302,1730.6069568319945,0.7020049468404206,0.2979950531595794
A1,PTS,MILK,2027,4194.24823618045,1722.354095651714,0.7088947339953534,0.2911052660046466
A1,PTS,MILK,2028,4315.163627616369,1710.4431133489463,0.7161376128779806,0.2838623871220194
A1,PTS,MILK,2029,4439.765508785248,1695.4883000759478,0.7236482217529223,0.2763517782470777
A1,PTS,MILK,2030,4568.1905130462665,1676.8350604221014,0.7314926831451197,0.2685073168548803
A1,PTS,MILK,2031,4613.618875433191,1728.5550861532815,0.7274506980377925,0.2725493019622075
A1,PTS,MILK,2032,4659.768787924396,1782.7571425734154,0.7232828921752337,0.27671710782476633
A1,PTS,MILK,2033,4706.6850120830895,1837.017554134671,0.719269399006859,0.28073060099314096
A1,PTS,MILK,2034,4754.405912542395,1891.2956685807767,0.7154106838090774,0.28458931619092265
A1,PTS,MILK,2035,4802.977832024042,1946.0118945448128,0.7116587854795634,0.2883412145204366
A1,PTS,MILK,2036,4843.473668378549,2004.4374370549476,0.7072921353397067,0.2927078646602933
A1,PTS,MILK,2037,4876.9263072351705,2069.6119086914296,0.702065713257526,0.297934286742474
A1,PTS,MILK,2038,4904.660944093406,2137.783951185382,0.6964429281344411,0.3035570718655589
A1,PTS,MILK,2039,4927.766601293395,2208.103501898427,0.690562822757836,0.309437177242164
A1,PTS,MILK,2040,4947.133398815456,2279.2372125230195,0.6845944755522501,0.31540552444774994
A1,PTS,MILK,2041,4963.485797743668,2351.7622339619084,0.6785123041940675,0.3214876958059325
A1,PTS,MILK,2042,4977.411455708088,2426.208544218419,0.6722942905980449,0.3277057094019551
A1,PTS,MILK,2043,4989.3857952217895,2499.843768180172,0.6662081530527121,0.3337918469472879
A1,PTS,MILK,2044,4999.792628953969,2572.2710547790707,0.6602945825317019,0.3397054174682981
A1,PTS,MILK,2045,5008.941293160053,2642.8220675924417,0.6546126764520669,0.3453873235479331
A1,PTS,MILK,2046,5017.080766872395,2711.0616237575155,0.649196212139598,0.350803787860402
A1,PTS,MILK,2047,5024.411235693707,2776.7124672677696,0.6440625000967912,0.3559374999032088
A1,PTS,MILK,2048,5031.093517554424,2838.9564162301767,0.6392708508693081,0.3607291491306919
A1,PTS,MILK,2049,5037.256717127555,2897.0144937299515,0.6348732710616716,0.3651267289383284
A1,PTS,MILK,2050,5043.004423607831,2950.500763069718,0.6308877402134926,0.3691122597865074
B1,HDS,MILK,2022,3931.63,1902.32,0.6739224710530601,0.32607752894693987
B1,HDS,MILK,2023,4197.0,1694.13,0.7124269876916652,0.28757301230833476
B1,HDS,MILK,2024,4079.0,1555.35869,0.7239510695759414,0.27604893042405865
B1,HDS,MILK,2025,3962.9784785372494,1853.9414413346049,0.6812846889981861,0.31871531100181394
B1,HDS,MILK,2026,4076.895343903417,1964.1977694926595,0.6748605372201487,0.3251394627798513
B1,HDS,MILK,2027,4194.248236180442,2082.888122145528,0.6681786083262644,0.3318213916737356
B1,HDS,MILK,2028,4315.163627616356,2204.8901378613923,0.6618294546072916,0.3381705453927084
B1,HDS,MILK,2029,4439.765508785246,2331.0598081887542,0.65571998994791,0.34428001005208997
B1,HDS,MILK,2030,4568.19051304627,2460.881210262926,0.6498995447574726,0.3501004552425274
B1,HDS,MILK,2031,4613.618875433258,2668.736884892253,0.6335338491108042,0.36646615088919576
B1,HDS,MILK,2032,4659.768787924385,2887.518102257304,0.6174097865534045,0.3825902134465955
B1,HDS,MILK,2033,4706.685012000664,3114.7512709399384,0.6017673534292484,0.39823264657075164
B1,HDS,MILK,2034,4754.405912542391,3350.6907629576235,0.5865945963252912,0.4134054036747088
B1,HDS,MILK,2035,4802.977832024044,3596.188899101859,0.5718398009918072,0.4281601990081928
B1,HDS,MILK,2036,4843.473668378553,3853.57685119203,0.5569099153189351,0.4430900846810649
B1,HDS,MILK,2037,4876.9263072351705,4127.188379077033,0.5416330730048268,0.45836692699517323
B1,HDS,MILK,2038,4904.660944093404,4412.655714591671,0.5264027320056314,0.47359726799436863
B1,HDS,MILK,2039,4927.766601293491,4709.263737298236,0.511336628417587,0.488663371582413
B1,HDS,MILK,2040,4947.133398815542,5015.546690066896,0.4965665217270352,0.5034334782729648
B1,HDS,MILK,2041,4963.485797743673,5332.682426122416,0.4820711637401689,0.5179288362598311
B1,HDS,MILK,2042,4977.411455707981,5661.874515391714,0.4678332238863119,0.5321667761136881
B1,HDS,MILK,2043,4989.385795221738,5999.452827842487,0.45404122913859424,0.5459587708614058
B1,HDS,MILK,2044,4999.792628953826,6345.027475467336,0.4407114950201254,0.5592885049798746
B1,HDS,MILK,2045,5008.941293159978,6697.726537722604,0.42787079684162754,0.5721292031583725
B1,HDS,MILK,2046,5017.08076687233,7056.963749051968,0.41552611142483104,0.584473888575169
B1,HDS,MILK,2047,5024.411235693679,7422.349556658025,0.4036721938756213,0.5963278061243786
B1,HDS,MILK,2048,5031.093517554397,7792.52881405326,0.3923301378857486,0.6076698621142513
B1,HDS,MILK,2049,5037.25671712753,8166.083053263732,0.3815138294345551,0.618486170565445
B1,HDS,MILK,2050,5043.004423607813,8542.159123605075,0.3712141120776149,0.6287858879223851
BS,BS,MILK,2022,3931.63,1902.32,0.6739224710530601,0.32607752894693987
BS,BS,MILK,2023,4197.0,1694.13,0.7124269876916652,0.28757301230833476
BS,BS,MILK,2024,4079.0,1555.35869,0.7239510695759414,0.27604893042405865
BS,BS,MILK,2025,3962.9784785372462,1702.5067308646694,0.6994949826999202,0.30050501730007984
BS,BS,MILK,2026,4076.895343903417,1653.8898105878727,0.7114025799254229,0.2885974200745771
BS,BS,MILK,2027,4194.248236180452,1605.6932166020288,0.7231535473807742,0.2768464526192258
BS,BS,MILK,2028,4315.163627616376,1552.8179945910845,0.7353744277735257,0.2646255722264743
BS,BS,MILK,2029,4439.765508785246,1495.8788376988202,0.7479837486245461,0.2520162513754539
BS,BS,MILK,2030,4568.190513046255,1434.255752095961,0.7610547952049048,0.23894520479509518
BS,BS,MILK,2031,4613.6188754319255,1442.002871582332,0.7618736883139513,0.2381263116860487
BS,BS,MILK,2032,4659.76878792439,1451.0732069297967,0.7625412000258368,0.2374587999741632
BS,BS,MILK,2033,4706.68501200076,1459.1452545508332,0.7633497531603478,0.2366502468396522
BS,BS,MILK,2034,4754.405912542413,1466.1766192185112,0.7643023604730688,0.23569763952693124
BS,BS,MILK,2035,4802.977832023853,1472.5493748508875,0.7653504914714205,0.23464950852857946
BS,BS,MILK,2036,4843.473668378466,1481.8890193292864,0.7657226798695541,0.2342773201304459
BS,BS,MILK,2037,4876.926307235164,1496.948940158523,0.7651430437439714,0.23485695625602865
BS,BS,MILK,2038,4904.660944093404,1514.23477954794,0.7640973082066308,0.2359026917933692
BS,BS,MILK,2039,4927.766601293395,1532.9377230130324,0.7627290081600202,0.2372709918399798
BS,BS,MILK,2040,4947.133398815456,1551.8365343817889,0.7612180775825894,0.23878192241741059
BS,BS,MILK,2041,4963.485797743668,1571.4239929852235,0.7595339425779664,0.24046605742203364
BS,BS,MILK,2042,4977.411455707958,1592.1341949790408,0.7576492683611162,0.24235073163888377
BS,BS,MILK,2043,4989.3857952217895,1611.556043392006,0.7558596814223053,0.2441403185776947
BS,BS,MILK,2044,4999.79262895388,1629.3605847658926,0.7542128636590041,0.24578713634099592
BS,BS,MILK,2045,5008.9412931600245,1644.996988019265,0.7527784421036561,0.24722155789634392
BS,BS,MILK,2046,5017.080766872372,1658.1294941806068,0.7515989115945771,0.24840108840542285
BS,BS,MILK,2047,5024.411235693715,1668.566589957632,0.7506989215528663,0.24930107844713367
BS,BS,MILK,2048,5031.09351755443,1675.6718249388327,0.7501520122790077,0.24984798772099226
BS,BS,MILK,2049,5037.256717127624,1678.861816298401,0.7500249872090955,0.2499750127909045
BS,BS,MILK,2050,5043.004423607789,1677.8959970142791,0.7503465470391573,0.24965345296084274
C1,MTS,MILK,2022,3931.63,1902.32,0.6739224710530601,0.32607752894693987
C1,MTS,MILK,2023,4197.0,1694.13,0.7124269876916652,0.28757301230833476
C1,MTS,MILK,2024,4079.0,1555.35869,0.7239510695759414,0.27604893042405865
C1,MTS,MILK,2025,3962.978478537261,1797.1534249083636,0.6880013418037644,0.3119986581962356
C1,MTS,MILK,2026,4076.895343903416,1846.7574805506283,0.6882400884591282,0.3117599115408718
C1,MTS,MILK,2027,4194.248236180447,1900.630511140294,0.688159422043335,0.311840577956665
C1,MTS,MILK,2028,4315.163627616377,1953.5719283155715,0.6883626832101802,0.31163731678981976
C1,MTS,MILK,2029,4439.765508785179,2006.256756607541,0.6887604984893252,0.3112395015106748
C1,MTS,MILK,2030,4568.190513046265,2058.0384908347864,0.6894102981304491,0.3105897018695509
C1,MTS,MILK,2031,4613.618875432914,2183.0787492235027,0.6788030202632619,0.3211969797367381
C1,MTS,MILK,2032,4659.768787925842,2313.799655180156,0.6682043527560763,0.33179564724392374
C1,MTS,MILK,2033,4706.68501200078,2447.6845832346303,0.6578755751080134,0.3421244248919866
C1,MTS,MILK,2034,4754.40591254241,2584.764563029585,0.6478124371640059,0.35218756283599406
C1,MTS,MILK,2035,4802.977832024206,2725.5932940959183,0.6379667205853228,0.3620332794146772
C1,MTS,MILK,2036,4843.4736683789015,2872.926360180728,0.6276856630621056,0.3723143369378944
C1,MTS,MILK,2037,4876.926307235171,3030.341503247408,0.6167650349176087,0.3832349650823913
C1,MTS,MILK,2038,4904.660944093404,3193.7246665438734,0.605634404176939,0.39436559582306097
C1,MTS,MILK,2039,4927.766601293391,3362.216810827391,0.5944241811254417,0.4055758188745583
C1,MTS,MILK,2040,4947.133398815455,3534.3517631558457,0.5832862174890161,0.4167137825109839
C1,MTS,MILK,2041,4963.48579774369,3710.909841225016,0.5721996095550232,0.42780039044497675
C1,MTS,MILK,2042,4977.411455707977,3892.650938348485,0.5611472878751312,0.43885271212486876
C1,MTS,MILK,2043,4989.385795221727,4076.339666646863,0.5503570360924359,0.4496429639075641
C1,MTS,MILK,2044,4999.792628953794,4261.509742558559,0.5398584808474769,0.4601415191525231
C1,MTS,MILK,2045,5008.941293159895,4447.329962469583,0.5296951787606544,0.4703048212393456
C1,MTS,MILK,2046,5017.080766872172,4633.228068603697,0.5198881043504732,0.48011189564952683
C1,MTS,MILK,2047,5024.411235693498,4818.808785351972,0.5104438613533953,0.48955613864660474
C1,MTS,MILK,2048,5031.093517554401,5002.951984651581,0.5014023024360729,0.49859769756392713
C1,MTS,MILK,2049,5037.256717127971,5184.538441975991,0.49279570160839875,0.5072042983916012
C1,MTS,MILK,2050,5043.004423608614,5362.923610494722,0.48462803193344994,0.5153719680665501
A1,PTS,PIGM,2022,5541.0,173.26,0.969679363557136,0.03032063644286398
A1,PTS,PIGM,2023,5794.0,152.32,0.9743841569239463,0.02561584307605369
A1,PTS,PIGM,2024,5706.0,104.23,0.9820609511155325,0.017939048884467512
A1,PTS,PIGM,2025,5731.07440259953,135.2752833564199,0.9769404671391702,0.023059532860829846
A1,PTS,PIGM,2026,5701.771512087577,217.2131462150481,0.9633022961277048,0.036697703872295206
A1,PTS,PIGM,2027,5675.419944098383,291.6495009758548,0.951123494763982,0.04887650523601805
A1,PTS,PIGM,2028,5651.730240728214,362.053204765519,0.9397961020633668,0.060203897936633166
A1,PTS,PIGM,2029,5630.437995621941,429.11599288861817,0.9291835680146989,0.07081643198530108
A1,PTS,PIGM,2030,5611.319302044036,492.5631835760252,0.9193032983946794,0.08069670160532061
A1,PTS,PIGM,2031,5601.567076624943,546.3913346103643,0.911126377561071,0.08887362243892905
A1,PTS,PIGM,2032,5586.718550909871,605.4379631041568,0.902225022617898,0.09777497738210195
A1,PTS,PIGM,2033,5573.616079878471,661.8451241772696,0.8938578715321356,0.10614212846786442
A1,PTS,PIGM,2034,5562.136136878789,715.6470726522662,0.8860032198044437,0.11399678019555626
A1,PTS,PIGM,2035,5552.179504023725,767.1791974002671,0.8785985677269131,0.12140143227308686
A1,PTS,PIGM,2036,5543.14650214913,823.2300789524398,0.8706909545068104,0.12930904549318956
A1,PTS,PIGM,2037,5535.759953590473,877.2719004631005,0.8632048116354527,0.1367951883645473
A1,PTS,PIGM,2038,5529.686025222089,928.3064691593144,0.8562546379595576,0.14374536204044241
A1,PTS,PIGM,2039,5524.658956404999,976.6976528025843,0.8497701769782432,0.1502298230217568
A1,PTS,PIGM,2040,5520.46697776698,1022.2286231408244,0.8437603267070855,0.15623967329291455
A1,PTS,PIGM,2041,5516.941214189629,1065.9058854496325,0.8380782859884375,0.16192171401156252
A1,PTS,PIGM,2042,5513.94691438156,1108.1193268736324,0.8326626031056445,0.16733739689435545
A1,PTS,PIGM,2043,5511.376503040848,1147.8485274760228,0.8276303140056328,0.1723696859943672
A1,PTS,PIGM,2044,5509.144066435067,1185.173428422956,0.8229582882297859,0.1770417117702141
A1,PTS,PIGM,2045,5507.18096897345,1219.8959617433256,0.8186588358796508,0.18134116412034917
A1,PTS,PIGM,2046,5505.432364516613,1251.8733301424993,0.8147377983606745,0.1852622016393255
A1,PTS,PIGM,2047,5503.854417031313,1280.99424462802,0.8111978161183134,0.18880218388168657
A1,PTS,PIGM,2048,5502.412084599279,1307.0203642861468,0.8080573712864894,0.19194262871351064
A1,PTS,PIGM,2049,5501.077351457418,1329.5336422796552,0.8053565569026412,0.19464344309735881
A1,PTS,PIGM,2050,5499.827816762307,1348.4004328373971,0.8031022939522766,0.1968977060477234
B1,HDS,PIGM,2022,5541.0,173.26,0.969679363557136,0.03032063644286398
B1,HDS,PIGM,2023,5794.0,152.32,0.9743841569239463,0.02561584307605369
B1,HDS,PIGM,2024,5706.0,104.23,0.9820609511155325,0.017939048884467512
B1,HDS,PIGM,2025,5731.074402599881,0.0,1.0,0.0
B1,HDS,PIGM,2026,5701.771512088374,0.0,1.0,0.0
B1,HDS,PIGM,2027,5675.419944098392,0.0,1.0,0.0
B1,HDS,PIGM,2028,5651.730240728213,0.0,1.0,0.0
B1,HDS,PIGM,2029,5630.437995621945,0.0,1.0,0.0
B1,HDS,PIGM,2030,5611.319302044045,0.0,1.0,0.0
B1,HDS,PIGM,2031,5601.567076624972,0.0,1.0,0.0
B1,HDS,PIGM,2032,5586.718550909844,0.0,1.0,0.0
B1,HDS,PIGM,2033,5573.616079822477,0.0,1.0,0.0
B1,HDS,PIGM,2034,5562.136136878782,0.0,1.0,0.0
B1,HDS,PIGM,2035,5552.179504023726,0.0,1.0,0.0
B1,HDS,PIGM,2036,5543.146502149139,0.0,1.0,0.0
B1,HDS,PIGM,2037,5535.759953590474,0.0,1.0,0.0
B1,HDS,PIGM,2038,5529.686025222089,0.0,1.0,0.0
B1,HDS,PIGM,2039,5524.658956405057,0.0,1.0,0.0
B1,HDS,PIGM,2040,5520.466977767032,0.0,1.0,0.0
B1,HDS,PIGM,2041,5516.941214189636,0.0,1.0,0.0
B1,HDS,PIGM,2042,5513.946914381498,0.0,1.0,0.0
B1,HDS,PIGM,2043,5511.376503040822,0.0,1.0,0.0
B1,HDS,PIGM,2044,5509.144066434884,0.0,1.0,0.0
B1,HDS,PIGM,2045,5507.180968973406,0.0,1.0,0.0
B1,HDS,PIGM,2046,5505.432364516567,0.0,1.0,0.0
B1,HDS,PIGM,2047,5503.854417031315,0.0,1.0,0.0
B1,HDS,PIGM,2048,5502.412084599284,0.0,1.0,0.0
B1,HDS,PIGM,2049,5501.077351457411,0.0,1.0,0.0
B1,HDS,PIGM,2050,5499.827816762299,0.0,1.0,0.0
BS,BS,PIGM,2022,5541.0,173.26,0.969679363557136,0.03032063644286398
BS,BS,PIGM,2023,5794.0,152.32,0.9743841569239463,0.02561584307605369
BS,BS,PIGM,2024,5706.0,104.23,0.9820609511155325,0.017939048884467512
BS,BS,PIGM,2025,5731.074402599424,117.39226315372883,0.9799276853468034,0.020072314653196588
BS,BS,PIGM,2026,5701.771512088376,181.16937180083065,0.9692042848336324,0.030795715166367588
BS,BS,PIGM,2027,5675.419944098387,237.14530597044603,0.9598912999788568,0.040108700021143195
BS,BS,PIGM,2028,5651.730240728223,288.8205527379352,0.9513815195291991,0.04861848047080086
BS,BS,PIGM,2029,5630.437995621941,336.89872034571823,0.9435428673826584,0.05645713261734164
BS,BS,PIGM,2030,5611.319302044022,381.127108504893,0.9363987456218267,0.06360125437817332
BS,BS,PIGM,2031,5601.567076623406,415.4988634745317,0.9309465996199855,0.0690534003800145
BS,BS,PIGM,2032,5586.718550909864,454.828572126316,0.9247165398425723,0.0752834601574277
BS,BS,PIGM,2033,5573.616079822593,491.3023483014548,0.9189927524790436,0.08100724752095645
BS,BS,PIGM,2034,5562.136136878797,524.9704898513496,0.9137569748579627,0.0862430251420373
BS,BS,PIGM,2035,5552.1795040235065,556.1722223990271,0.9089488871452464,0.09105111285475365
BS,BS,PIGM,2036,5543.146502149038,591.7131725276648,0.9035490290071146,0.09645097099288535
BS,BS,PIGM,2037,5535.759953590465,625.0452443566753,0.8985448777758873,0.10145512222411268
BS,BS,PIGM,2038,5529.686025222088,655.2463997835991,0.8940576299371619,0.10594237006283813
BS,BS,PIGM,2039,5524.658956404999,682.6935843877728,0.8900185578471136,0.10998144215288641
BS,BS,PIGM,2040,5520.46697776698,707.2132199584768,0.8864403441562761,0.11355965584372385
BS,BS,PIGM,2041,5516.941214189629,729.7787760135035,0.8831740854147406,0.11682591458525937
BS,BS,PIGM,2042,5513.946914381465,750.774380800748,0.8801583749019898,0.11984162509801022
BS,BS,PIGM,2043,5511.376503040848,769.2712309140848,0.8775172142269355,0.12248278577306448
BS,BS,PIGM,2044,5509.144066434917,785.3712851615184,0.8752292684515687,0.12477073154843132
BS,BS,PIGM,2045,5507.180968973433,798.9188465985316,0.8733101489092003,0.12668985109079967
BS,BS,PIGM,2046,5505.432364516593,809.8109549699788,0.8717688434155509,0.12823115658444906
BS,BS,PIGM,2047,5503.854417031339,817.9752969485975,0.8706109885972179,0.12938901140278214
BS,BS,PIGM,2048,5502.412084599303,823.2258429588924,0.8698588423196913,0.13014115768030865
BS,BS,PIGM,2049,5501.077351457532,825.2158958987537,0.8695577546545751,0.13044224534542492
BS,BS,PIGM,2050,5499.827816762271,823.8612129439631,0.8697182595358843,0.13028174046411567
C1,MTS,PIGM,2022,5541.0,173.26,0.969679363557136,0.03032063644286398
C1,MTS,PIGM,2023,5794.0,152.32,0.9743841569239463,0.02561584307605369
C1,MTS,PIGM,2024,5706.0,104.23,0.9820609511155325,0.017939048884467512
C1,MTS,PIGM,2025,5731.0744025995455,21.49456731562939,0.996263483770809,0.0037365162291910226
C1,MTS,PIGM,2026,5701.771512088372,0.0,1.0,0.0
C1,MTS,PIGM,2027,5675.419944098432,0.0,1.0,0.0
C1,MTS,PIGM,2028,5651.730240728259,0.0,1.0,0.0
C1,MTS,PIGM,2029,5630.43799562162,0.0,1.0,0.0
C1,MTS,PIGM,2030,5611.319302044043,0.0,1.0,0.0
C1,MTS,PIGM,2031,5601.567076624978,0.0,1.0,0.0
C1,MTS,PIGM,2032,5586.718550910884,0.0,1.0,0.0
C1,MTS,PIGM,2033,5573.616079822604,0.0,1.0,0.0
C1,MTS,PIGM,2034,5562.136136878775,0.0,1.0,0.0
C1,MTS,PIGM,2035,5552.17950402382,0.0,1.0,0.0
C1,MTS,PIGM,2036,5543.1465021504055,0.0,1.0,0.0
C1,MTS,PIGM,2037,5535.759953590468,0.0,1.0,0.0
C1,MTS,PIGM,2038,5529.686025222088,0.0,1.0,0.0
C1,MTS,PIGM,2039,5524.658956404985,0.0,1.0,0.0
C1,MTS,PIGM,2040,5520.466977766975,0.0,1.0,0.0
C1,MTS,PIGM,2041,5516.941214189609,0.0,1.0,0.0
C1,MTS,PIGM,2042,5513.946914381492,0.0,1.0,0.0
C1,MTS,PIGM,2043,5511.376503040805,0.0,1.0,0.0
C1,MTS,PIGM,2044,5509.14406643484,0.0,1.0,0.0
C1,MTS,PIGM,2045,5507.180968973313,0.0,1.0,0.0
C1,MTS,PIGM,2046,5505.432364516395,0.0,1.0,0.0
C1,MTS,PIGM,2047,5503.854417031121,0.0,1.0,0.0
C1,MTS,PIGM,2048,5502.412084599286,0.0,1.0,0.0
C1,MTS,PIGM,2049,5501.077351457895,0.0,1.0,0.0
C1,MTS,PIGM,2050,5499.827816763174,0.0,1.0,0.0
A1,PTS,RICE,2022,20849.5,571.43,0.9733237539173135,0.026676246082686483
A1,PTS,RICE,2023,20660.3,100.6,0.9951543526533051,0.0048456473466949035
A1,PTS,RICE,2024,20753.5,78.57,0.9962284112908607,0.0037715887091392952
A1,PTS,RICE,2025,20794.135614448747,134.15421081506886,0.993589814937811,0.006410185062189044
A1,PTS,RICE,2026,20834.06396450347,196.552468353616,0.9906539844430554,0.009346015556944587
A1,PTS,RICE,2027,20873.222406548008,229.14946129210827,0.9891410566202119,0.0108589433797881
A1,PTS,RICE,2028,20911.51266864726,245.22612737314503,0.9884090771390875,0.011590922860912456
A1,PTS,RICE,2029,20948.87619661037,264.76009625061954,0.9875193440391113,0.012480655960888654
A1,PTS,RICE,2030,20985.21727492041,289.29481638253804,0.9864018119362276,0.013598188063772443
A1,PTS,RICE,2031,21004.67785605229,294.1570564715432,0.986189054111191,0.013810945888809045
A1,PTS,RICE,2032,21022.87543867791,263.9029295562205,0.987602495549536,0.012397504450463948
A1,PTS,RICE,2033,21039.6556869418,237.47616445607372,0.9888389014969386,0.01116109850306135
A1,PTS,RICE,2034,21054.901039315828,214.8431000783608,0.9898991215564062,0.010100878443593753
A1,PTS,RICE,2035,21068.46313980515,196.54920407481387,0.9907571554205384,0.009242844579461562
A1,PTS,RICE,2036,21079.716447893297,184.0752682919748,0.9913432528521307,0.008656747147869348
A1,PTS,RICE,2037,21088.962820298195,173.8727315647925,0.9918226931144394,0.00817730688556062
A1,PTS,RICE,2038,21096.452070752883,166.89942469351385,0.9921508410972157,0.007849158902784259
A1,PTS,RICE,2039,21102.391870313804,163.41641601617033,0.9923155323411235,0.007684467658876537
A1,PTS,RICE,2040,21106.955724837597,162.3330957766362,0.9923677233806095,0.007632276619390477
