省份,城市,区县,year,n_agri_firms,agri_cap_wan,n_coop
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2015,95,19917.7079,23
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2016,98,6879.36035,29
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2017,104,12197.60846,11
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2018,89,8591.90131,9
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2019,88,4864.0,3
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2020,66,3150.0,1
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2021,63,5787.0,6
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2022,62,8532.0,4
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,2023,27,3400.0,0
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2010,60,13113.8308,18
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2011,62,13003.90558,17
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2012,60,4384.80632,25
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2013,104,10354.41333,46
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2014,140,26403.8042,92
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2015,240,25655.539999999997,131
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2016,299,32357.11535,178
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2017,296,39090.329410000006,86
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2018,253,13188.48835,22
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2019,323,19183.2,42
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2020,242,12424.423999999999,35
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2021,332,26345.25,62
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2022,146,13188.0,16
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,2023,93,30568.0,1
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2010,22,2375.500157,10
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2011,17,1405.4134999999999,9
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2012,15,979.0003,6
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2013,12,1051.50036,5
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2014,41,3681.50358,19
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2015,53,2568.7015499999998,17
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2016,46,4096.90745,20
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2017,45,505.81585,3
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2018,39,3203.8002,8
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2019,70,1078.9801,3
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2020,40,5340.0,3
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2021,54,6315.0,1
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2022,59,2910.0,2
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,2023,22,7353.0,0
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2010,121,10076.122446,42
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2011,85,16504.12474,39
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2012,83,8692.76759,40
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2013,169,21609.67381,120
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2014,319,44609.89335,259
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2015,183,23853.91762,94
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2016,201,30666.48727,84
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2017,176,10175.9646,23
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2018,252,15323.5364,15
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2019,339,5492.0009,11
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2020,527,34645.001000000004,28
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2021,467,34662.0,42
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2022,327,31562.0,34
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,2023,146,18997.0,3
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2010,10,235.704,5
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2011,6,1215.00025,0
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2012,17,551.0031799999999,3
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2013,14,1506.2060000000001,4
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2014,26,4165.005315,9
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2015,17,3327.20092,7
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2016,10,532.80318,1
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2017,14,4710.4004,0
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2018,12,3186.5006000000003,4
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2019,16,2280.0,4
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2020,5,3140.0,0
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2021,4,6000.0,0
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2022,12,13503.0,1
新疆维吾尔自治区,克拉玛依市,乌尔禾区,2023,2,500.0,0
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2010,139,6480.21785,10
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2011,129,9941.622524,8
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2012,127,7627.653581,14
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2013,175,14376.583481,16
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2014,168,34867.33038,47
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2015,140,35862.77495,29
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2016,150,18310.28168,22
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2017,164,29621.45368,18
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2018,181,22822.9074,31
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2019,183,54498.0,29
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2020,144,46318.0,12
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2021,214,23442.0,12
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2022,204,23706.0,8
新疆维吾尔自治区,克拉玛依市,克拉玛依区,2023,97,26110.0,0
新疆维吾尔自治区,克拉玛依市,独山子区,2010,21,1539.0099,1
新疆维吾尔自治区,克拉玛依市,独山子区,2011,59,89.94696,0
新疆维吾尔自治区,克拉玛依市,独山子区,2012,37,1855.74514,1
新疆维吾尔自治区,克拉玛依市,独山子区,2013,33,44.5625,1
新疆维吾尔自治区,克拉玛依市,独山子区,2014,34,265.51930000000004,0
新疆维吾尔自治区,克拉玛依市,独山子区,2015,48,759.0216,0
新疆维吾尔自治区,克拉玛依市,独山子区,2016,52,1170.41767,1
新疆维吾尔自治区,克拉玛依市,独山子区,2017,38,1777.01505,1
新疆维吾尔自治区,克拉玛依市,独山子区,2018,50,1306.0025,0
新疆维吾尔自治区,克拉玛依市,独山子区,2019,44,1800.0,0
新疆维吾尔自治区,克拉玛依市,独山子区,2020,42,3300.0,0
新疆维吾尔自治区,克拉玛依市,独山子区,2021,55,1655.0,0
新疆维吾尔自治区,克拉玛依市,独山子区,2022,36,710.0,0
新疆维吾尔自治区,克拉玛依市,独山子区,2023,11,0.0,0
新疆维吾尔自治区,克拉玛依市,白碱滩区,2010,18,3716.20175,0
新疆维吾尔自治区,克拉玛依市,白碱滩区,2011,26,1001.0053499999999,1
新疆维吾尔自治区,克拉玛依市,白碱滩区,2012,17,868.75608,1
新疆维吾尔自治区,克拉玛依市,白碱滩区,2013,75,3026.92098,1
新疆维吾尔自治区,克拉玛依市,白碱滩区,2014,42,2282.02114,1
新疆维吾尔自治区,克拉玛依市,白碱滩区,2015,25,2381.0103999999997,2
新疆维吾尔自治区,克拉玛依市,白碱滩区,2016,28,2704.6066499999997,0
新疆维吾尔自治区,克拉玛依市,白碱滩区,2017,25,1210.00965,2
新疆维吾尔自治区,克拉玛依市,白碱滩区,2018,18,1100.0004,1
新疆维吾尔自治区,克拉玛依市,白碱滩区,2019,17,100.0,0
新疆维吾尔自治区,克拉玛依市,白碱滩区,2020,32,418.0,0
新疆维吾尔自治区,克拉玛依市,白碱滩区,2021,31,8600.0,0
新疆维吾尔自治区,克拉玛依市,白碱滩区,2022,22,4400.0,0
新疆维吾尔自治区,克拉玛依市,白碱滩区,2023,9,0.0,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2010,125,11492.38248,10
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2011,107,30513.498669999997,15
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2012,120,19572.59432,25
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2013,251,42512.14606,61
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2014,216,30913.490178,76
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2015,404,85020.65595,169
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2016,342,104399.79897999999,111
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2017,247,68971.04548,85
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2018,248,10718.5369,29
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2019,231,14670.028,35
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2020,292,31854.5,51
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2021,306,53706.0,59
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2022,286,43110.3,28
新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,2023,154,5610.0,3
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2010,47,2992.95104,19
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2011,48,3623.8589599999996,15
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2012,75,7154.44143,25
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2013,159,8643.88525,72
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2014,139,10862.2485,71
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2015,91,8411.558,42
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2016,131,27178.36478,68
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2017,101,34832.30592,47
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2018,107,12589.01136,43
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2019,85,8163.80042,13
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2020,113,13795.0,15
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2021,102,34449.0,20
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2022,57,12351.0,13
新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,2023,49,11300.0,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2010,109,12089.05766,21
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2011,111,6739.34362,23
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2012,118,8513.18887,47
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2013,231,18992.3584,105
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2014,178,27594.59926,67
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2015,275,42402.45667,110
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2016,233,32855.35662,89
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2017,178,18783.44233,56
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2018,186,15352.15438,45
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2019,139,7139.0,15
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2020,222,22995.244898,36
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2021,208,104219.0,41
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2022,205,90606.0,52
新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,2023,130,2082.0,4
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2010,8,161.00058,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2011,3,3.0002,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2012,5,3.00035,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2013,6,503.00160000000005,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2014,10,8554.00035,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2015,16,18141.0009,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2016,17,34998.50205,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2017,11,6500.0042,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2018,12,2720.0001,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2019,13,10650.0002,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2020,10,4900.0,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2021,16,6900.0,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2022,14,3100.0,0
新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,2023,8,500.0,0
新疆维吾尔自治区,吐鲁番市,托克逊县,2010,83,6029.64991,14
新疆维吾尔自治区,吐鲁番市,托克逊县,2011,65,11360.986859999999,11
新疆维吾尔自治区,吐鲁番市,托克逊县,2012,67,9225.5547,37
新疆维吾尔自治区,吐鲁番市,托克逊县,2013,91,9030.611509999999,54
新疆维吾尔自治区,吐鲁番市,托克逊县,2014,159,40585.10665,118
新疆维吾尔自治区,吐鲁番市,托克逊县,2015,108,33669.09367,58
新疆维吾尔自治区,吐鲁番市,托克逊县,2016,126,26035.90205,74
新疆维吾尔自治区,吐鲁番市,托克逊县,2017,97,26380.9188,57
新疆维吾尔自治区,吐鲁番市,托克逊县,2018,66,25555.5035,20
新疆维吾尔自治区,吐鲁番市,托克逊县,2019,86,6938.0,22
新疆维吾尔自治区,吐鲁番市,托克逊县,2020,87,23190.75,13
新疆维吾尔自治区,吐鲁番市,托克逊县,2021,107,7693.0,5
新疆维吾尔自治区,吐鲁番市,托克逊县,2022,63,3488.275,8
新疆维吾尔自治区,吐鲁番市,托克逊县,2023,42,4098.0,1
新疆维吾尔自治区,吐鲁番市,鄯善县,2010,119,10532.50747,11
新疆维吾尔自治区,吐鲁番市,鄯善县,2011,113,10130.56991,20
新疆维吾尔自治区,吐鲁番市,鄯善县,2012,111,7777.26255,48
新疆维吾尔自治区,吐鲁番市,鄯善县,2013,143,12035.531072,70
新疆维吾尔自治区,吐鲁番市,鄯善县,2014,148,25016.0491,79
新疆维吾尔自治区,吐鲁番市,鄯善县,2015,206,40333.11282,76
新疆维吾尔自治区,吐鲁番市,鄯善县,2016,256,32683.35034,149
新疆维吾尔自治区,吐鲁番市,鄯善县,2017,163,15772.91135,41
新疆维吾尔自治区,吐鲁番市,鄯善县,2018,230,9888.0163,18
新疆维吾尔自治区,吐鲁番市,鄯善县,2019,348,14082.2129,28
新疆维吾尔自治区,吐鲁番市,鄯善县,2020,262,11936.2215,18
新疆维吾尔自治区,吐鲁番市,鄯善县,2021,229,20869.0,21
新疆维吾尔自治区,吐鲁番市,鄯善县,2022,165,13618.5,19
新疆维吾尔自治区,吐鲁番市,鄯善县,2023,77,2220.0,3
新疆维吾尔自治区,吐鲁番市,高昌区,2010,115,19092.566619999998,11
新疆维吾尔自治区,吐鲁番市,高昌区,2011,161,11438.07417,52
新疆维吾尔自治区,吐鲁番市,高昌区,2012,147,49612.4888,64
新疆维吾尔自治区,吐鲁番市,高昌区,2013,210,31503.661679999997,134
新疆维吾尔自治区,吐鲁番市,高昌区,2014,241,75573.88865000001,152
新疆维吾尔自治区,吐鲁番市,高昌区,2015,241,64182.86235,123
新疆维吾尔自治区,吐鲁番市,高昌区,2016,255,103648.4321,113
新疆维吾尔自治区,吐鲁番市,高昌区,2017,213,22555.46405,41
新疆维吾尔自治区,吐鲁番市,高昌区,2018,259,29859.78182,24
新疆维吾尔自治区,吐鲁番市,高昌区,2019,296,25686.45,22
新疆维吾尔自治区,吐鲁番市,高昌区,2020,303,21702.9,30
新疆维吾尔自治区,吐鲁番市,高昌区,2021,253,20978.0,21
新疆维吾尔自治区,吐鲁番市,高昌区,2022,229,30203.0,20
新疆维吾尔自治区,吐鲁番市,高昌区,2023,122,6890.0,3
新疆维吾尔自治区,和田地区,于田县,2010,48,2002.23091,17
新疆维吾尔自治区,和田地区,于田县,2011,56,3563.3053170000003,12
新疆维吾尔自治区,和田地区,于田县,2012,76,19131.51244,25
新疆维吾尔自治区,和田地区,于田县,2013,134,10114.22155,53
新疆维吾尔自治区,和田地区,于田县,2014,155,14808.91449,84
新疆维吾尔自治区,和田地区,于田县,2015,154,17942.45491,49
新疆维吾尔自治区,和田地区,于田县,2016,164,29600.08687,53
新疆维吾尔自治区,和田地区,于田县,2017,86,25513.5125,10
新疆维吾尔自治区,和田地区,于田县,2018,182,37998.685300000005,74
新疆维吾尔自治区,和田地区,于田县,2019,382,48623.35,146
新疆维吾尔自治区,和田地区,于田县,2020,519,91133.500006,117
新疆维吾尔自治区,和田地区,于田县,2021,906,93795.7,141
新疆维吾尔自治区,和田地区,于田县,2022,322,20753.5,52
新疆维吾尔自治区,和田地区,于田县,2023,156,2190.0,2
新疆维吾尔自治区,和田地区,和田县,2010,55,8486.93005,15
新疆维吾尔自治区,和田地区,和田县,2011,43,5827.77805,13
新疆维吾尔自治区,和田地区,和田县,2012,80,15777.31373,38
新疆维吾尔自治区,和田地区,和田县,2013,104,10092.8105,49
新疆维吾尔自治区,和田地区,和田县,2014,193,37094.61142,103
新疆维吾尔自治区,和田地区,和田县,2015,178,27149.48538,73
新疆维吾尔自治区,和田地区,和田县,2016,185,34729.91506,81
新疆维吾尔自治区,和田地区,和田县,2017,124,19656.11329,41
新疆维吾尔自治区,和田地区,和田县,2018,255,64276.051920000005,163
新疆维吾尔自治区,和田地区,和田县,2019,800,137108.701,403
新疆维吾尔自治区,和田地区,和田县,2020,951,73578.2,293
新疆维吾尔自治区,和田地区,和田县,2021,806,58335.6,119
新疆维吾尔自治区,和田地区,和田县,2022,359,39915.0,48
新疆维吾尔自治区,和田地区,和田县,2023,183,21438.0,2
新疆维吾尔自治区,和田地区,和田市,2010,138,20244.234395,13
新疆维吾尔自治区,和田地区,和田市,2011,96,8596.05246,12
新疆维吾尔自治区,和田地区,和田市,2012,81,20880.3285,19
新疆维吾尔自治区,和田地区,和田市,2013,118,11455.11987,25
新疆维吾尔自治区,和田地区,和田市,2014,131,38361.60836,49
新疆维吾尔自治区,和田地区,和田市,2015,369,70147.75031,87
新疆维吾尔自治区,和田地区,和田市,2016,324,32462.88096,60
新疆维吾尔自治区,和田地区,和田市,2017,180,24923.70732,24
新疆维吾尔自治区,和田地区,和田市,2018,297,51783.00205,65
新疆维吾尔自治区,和田地区,和田市,2019,442,89044.05,88
新疆维吾尔自治区,和田地区,和田市,2020,698,61517.7,60
新疆维吾尔自治区,和田地区,和田市,2021,680,95976.0,47
新疆维吾尔自治区,和田地区,和田市,2022,515,59771.541886000006,14
新疆维吾尔自治区,和田地区,和田市,2023,265,24191.0,8
新疆维吾尔自治区,和田地区,墨玉县,2010,101,14198.81104,11
新疆维吾尔自治区,和田地区,墨玉县,2011,118,13866.68375,43
新疆维吾尔自治区,和田地区,墨玉县,2012,156,30676.5726,79
新疆维吾尔自治区,和田地区,墨玉县,2013,255,43783.197945,110
新疆维吾尔自治区,和田地区,墨玉县,2014,219,51703.11478,80
新疆维吾尔自治区,和田地区,墨玉县,2015,246,37608.21925,57
新疆维吾尔自治区,和田地区,墨玉县,2016,248,42662.11801,46
新疆维吾尔自治区,和田地区,墨玉县,2017,309,17602.7485,56
新疆维吾尔自治区,和田地区,墨玉县,2018,545,77771.00845,255
新疆维吾尔自治区,和田地区,墨玉县,2019,876,152236.44,55
新疆维吾尔自治区,和田地区,墨玉县,2020,741,80996.0,24
新疆维吾尔自治区,和田地区,墨玉县,2021,825,82819.5,32
新疆维吾尔自治区,和田地区,墨玉县,2022,585,41802.0,17
新疆维吾尔自治区,和田地区,墨玉县,2023,417,16805.0,2
新疆维吾尔自治区,和田地区,民丰县,2010,25,1073.82999,5
新疆维吾尔自治区,和田地区,民丰县,2011,35,2741.4840750000003,13
新疆维吾尔自治区,和田地区,民丰县,2012,31,2698.0112599999998,4
新疆维吾尔自治区,和田地区,民丰县,2013,44,5598.6029,13
新疆维吾尔自治区,和田地区,民丰县,2014,77,29326.61078,39
新疆维吾尔自治区,和田地区,民丰县,2015,72,5250.80625,23
新疆维吾尔自治区,和田地区,民丰县,2016,77,13088.0092,16
新疆维吾尔自治区,和田地区,民丰县,2017,42,2491.65206,9
新疆维吾尔自治区,和田地区,民丰县,2018,31,1903.1,9
新疆维吾尔自治区,和田地区,民丰县,2019,102,12247.75,26
新疆维吾尔自治区,和田地区,民丰县,2020,121,13606.5,15
新疆维吾尔自治区,和田地区,民丰县,2021,107,8505.5,15
新疆维吾尔自治区,和田地区,民丰县,2022,60,17430.0,2
新疆维吾尔自治区,和田地区,民丰县,2023,25,10000.0,0
新疆维吾尔自治区,和田地区,洛浦县,2010,109,6227.29356,35
新疆维吾尔自治区,和田地区,洛浦县,2011,57,9668.47633,14
新疆维吾尔自治区,和田地区,洛浦县,2012,76,12217.8124,36
新疆维吾尔自治区,和田地区,洛浦县,2013,88,21012.66291,20
新疆维吾尔自治区,和田地区,洛浦县,2014,145,50155.47922,59
新疆维吾尔自治区,和田地区,洛浦县,2015,209,27082.1826,52
新疆维吾尔自治区,和田地区,洛浦县,2016,253,23526.59916,102
新疆维吾尔自治区,和田地区,洛浦县,2017,237,57023.186901,57
新疆维吾尔自治区,和田地区,洛浦县,2018,330,75501.28787,147
新疆维吾尔自治区,和田地区,洛浦县,2019,569,105979.0,131
新疆维吾尔自治区,和田地区,洛浦县,2020,1017,119537.2,191
新疆维吾尔自治区,和田地区,洛浦县,2021,737,89619.5,71
新疆维吾尔自治区,和田地区,洛浦县,2022,300,25460.0,17
新疆维吾尔自治区,和田地区,洛浦县,2023,156,23260.0,1
新疆维吾尔自治区,和田地区,皮山县,2010,130,13343.59268,17
新疆维吾尔自治区,和田地区,皮山县,2011,97,11674.32062,9
新疆维吾尔自治区,和田地区,皮山县,2012,116,10889.542826,19
新疆维吾尔自治区,和田地区,皮山县,2013,101,8407.106085,33
新疆维吾尔自治区,和田地区,皮山县,2014,108,19543.0111,48
新疆维吾尔自治区,和田地区,皮山县,2015,160,18718.555708,41
新疆维吾尔自治区,和田地区,皮山县,2016,141,13696.18276,45
新疆维吾尔自治区,和田地区,皮山县,2017,169,15559.315065,20
新疆维吾尔自治区,和田地区,皮山县,2018,192,29079.80267,32
新疆维吾尔自治区,和田地区,皮山县,2019,440,19856.1,37
新疆维吾尔自治区,和田地区,皮山县,2020,489,25108.0,17
新疆维吾尔自治区,和田地区,皮山县,2021,609,28417.0,40
新疆维吾尔自治区,和田地区,皮山县,2022,308,8438.4,19
新疆维吾尔自治区,和田地区,皮山县,2023,151,5930.0,2
新疆维吾尔自治区,和田地区,策勒县,2010,147,17893.009825,21
新疆维吾尔自治区,和田地区,策勒县,2011,108,10732.363778,13
新疆维吾尔自治区,和田地区,策勒县,2012,95,7993.3623800000005,27
新疆维吾尔自治区,和田地区,策勒县,2013,141,11155.91025,76
新疆维吾尔自治区,和田地区,策勒县,2014,141,12412.40934,81
新疆维吾尔自治区,和田地区,策勒县,2015,259,16176.2482,28
新疆维吾尔自治区,和田地区,策勒县,2016,273,28621.07409,18
新疆维吾尔自治区,和田地区,策勒县,2017,231,27962.12235,4
新疆维吾尔自治区,和田地区,策勒县,2018,397,28465.7252,87
新疆维吾尔自治区,和田地区,策勒县,2019,705,62870.14,80
新疆维吾尔自治区,和田地区,策勒县,2020,606,46306.7,60
新疆维吾尔自治区,和田地区,策勒县,2021,617,40349.0,78
新疆维吾尔自治区,和田地区,策勒县,2022,242,11733.0,24
新疆维吾尔自治区,和田地区,策勒县,2023,138,2450.0,2
新疆维吾尔自治区,哈密市,伊吾县,2010,22,1956.0658200000003,11
新疆维吾尔自治区,哈密市,伊吾县,2011,17,416.7056,5
新疆维吾尔自治区,哈密市,伊吾县,2012,20,3009.1002,9
新疆维吾尔自治区,哈密市,伊吾县,2013,37,9870.17864,12
新疆维吾尔自治区,哈密市,伊吾县,2014,32,3525.5918,18
新疆维吾尔自治区,哈密市,伊吾县,2015,25,2742.1005,13
新疆维吾尔自治区,哈密市,伊吾县,2016,56,17825.2602,23
新疆维吾尔自治区,哈密市,伊吾县,2017,33,1480.1012,15
新疆维吾尔自治区,哈密市,伊吾县,2018,29,2061.8003,9
新疆维吾尔自治区,哈密市,伊吾县,2019,27,300.0,4
新疆维吾尔自治区,哈密市,伊吾县,2020,68,3402.3,11
新疆维吾尔自治区,哈密市,伊吾县,2021,58,1910.0,9
新疆维吾尔自治区,哈密市,伊吾县,2022,54,4498.0,6
新疆维吾尔自治区,哈密市,伊吾县,2023,20,720.0,1
新疆维吾尔自治区,哈密市,伊州区,2010,213,29314.70333,49
新疆维吾尔自治区,哈密市,伊州区,2011,176,15052.931055,55
新疆维吾尔自治区,哈密市,伊州区,2012,198,44017.35766,69
新疆维吾尔自治区,哈密市,伊州区,2013,389,44856.36112,193
新疆维吾尔自治区,哈密市,伊州区,2014,419,61322.09186,207
新疆维吾尔自治区,哈密市,伊州区,2015,389,53775.396,161
新疆维吾尔自治区,哈密市,伊州区,2016,418,72359.7953,180
新疆维吾尔自治区,哈密市,伊州区,2017,258,46158.407849999996,66
新疆维吾尔自治区,哈密市,伊州区,2018,353,49224.72185,41
新疆维吾尔自治区,哈密市,伊州区,2019,359,70167.4638,36
新疆维吾尔自治区,哈密市,伊州区,2020,746,58483.0,67
新疆维吾尔自治区,哈密市,伊州区,2021,696,48027.7,41
新疆维吾尔自治区,哈密市,伊州区,2022,715,21197.0,20
新疆维吾尔自治区,哈密市,伊州区,2023,265,11295.0,1
新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,2010,80,835.14975,9
新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,2011,105,2404.236355,27
新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,2012,153,4721.9321,52
新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,2013,182,39312.1392,95
