village_id,data_year,province_id,rep1_outlet_count,rep1_raw,rep1_before_screen,rep1_local_corroborated,rep1_weak_low_z,rep1_lower_mad_protected,range1_cal,rep1_range_corroborated,out_rep1_weak_low,p1_direct,rep2_outlet_count,rep2_raw,rep2_before_screen,rep2_local_corroborated,rep2_weak_low_z,rep2_lower_mad_protected,range2_cal,rep2_range_corroborated,out_rep2_weak_low,p2_direct,rep3_outlet_count,rep3_raw,rep3_before_screen,rep3_local_corroborated,rep3_weak_low_z,rep3_lower_mad_protected,range3_cal,rep3_range_corroborated,out_rep3_weak_low,p3_direct,rep4_outlet_count,rep4_raw,rep4_before_screen,rep4_local_corroborated,rep4_weak_low_z,rep4_lower_mad_protected,range4_cal,rep4_range_corroborated,out_rep4_weak_low,p4_direct,rep5_outlet_count,rep5_raw,rep5_before_screen,rep5_local_corroborated,rep5_weak_low_z,rep5_lower_mad_protected,range5_cal,rep5_range_corroborated,out_rep5_weak_low,p5_direct,rep6_outlet_count,rep6_raw,rep6_before_screen,rep6_local_corroborated,rep6_weak_low_z,rep6_lower_mad_protected,range6_cal,rep6_range_corroborated,out_rep6_weak_low,p6_direct
370321103211,2023,37,0,,,,,,,0,,,0,,,,,,,0,,,1,11.9,11.9,0,.8175752365618781,0,11.92356687898089,1,0,11.9,0,,,,,,16.19284829554241,0,,,1,.98,.98,0,-1.098561131512775,0,1.429718597063622,0,0,.98,1,6.99,6.99,0,1.146858214532483,0,6.356842105263159,1,0,6.99
371324109245,2023,37,0,,,,,,2.859049227799227,0,,,0,,,,,,5.698529411764707,0,,,0,,,,,,42.74140127388535,0,,,0,,,,,,9.131520834970878,0,,,0,,,,,,1.305831973898858,0,,,0,,,,,,4.052631578947368,0,,
370321103203,2023,37,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
370686001221,2023,37,1,3,3,1,.9930569311184294,0,2.536679536679537,1,0,3,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
371525200203,2023,37,1,2.1,2.1,1,-.7084443086064844,0,2.325289575289575,1,0,2.1,1,3.75,3.75,0,.1272030389080138,0,2.941176470588236,0,0,3.75,1,9,9,1,-1.230151530278895,0,8.953594176524113,1,0,9,0,,,,,,5.879249534996937,0,,,1,2.25,2.25,1,1.232038538237016,0,1.439763458401305,0,0,2.25,1,2.5,2.5,0,-2.033340539530736,0,2.547368421052632,1,0,2.5
370686110239,2023,37,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,10.04549590536852,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
370321105215,2023,37,1,3.995,3.995,1,2.359464087688325,0,2.678310810810811,0,0,3.995,1,2.99,2.99,0,-.7079341457482253,0,2.198529411764706,0,0,2.99,1,12.8,12.8,1,1.35207490643522,0,14.23839854413103,1,0,12.8,0,,,,,,13.01406761475593,0,,,0,,,,,,.669657422512235,0,,,1,3.68,3.68,0,-.837515762696145,0,,0,0,3.68
371525003233,2023,37,2,2.4225,2.4225,1,-.026924343685426,0,2.631805019305019,1,0,2.4225,2,3.75,3.75,1,.1272030389080138,0,3.75,1,0,3.75,1,12,12,1,.8789251857741763,0,8.167424931756141,0,0,12,0,,,,,,7.246922414112749,0,,,2,1.45,1.45,0,0,0,1.08317088091354,0,0,1.45,1,4.675,4.675,1,-.0973083295459825,0,3.030789473684211,0,0,4.675
370783004211,2023,37,2,2.6245,2.6245,1,.3551428855602076,0,5.931813706563706,0,0,2.6245,2,4.42,4.42,1,.7333562716581358,0,4.326286764705882,1,0,4.42,0,,,,,,11.36778889899909,0,,,2,9.1645,9.1645,1,.2381769525472033,0,8.674384271550567,1,0,9.1645,2,.8400000000000001,.8400000000000001,1,-1.530818732342232,0,1.771243882544862,0,0,.8400000000000001,1,7.74,7.74,1,1.462101029884123,0,7.555263157894737,1,0,7.74
371324109254,2023,37,0,,,,,,2.312606177606178,0,,,0,,,,,,5.073529411764707,0,,,2,9.9,9.9,0,-.5314062823913123,0,8.537579617834394,1,0,9.9,0,,,,,,8.269563064162005,0,,,2,1.5425,1.5425,0,.1734096009176354,0,2.199824632952692,0,0,1.5425,0,,,,,,,0,,
370686001219,2023,37,1,2.45,2.45,1,.026924343685426,0,2.819942084942085,1,0,2.45,1,4,4,0,.3651840313901373,0,2.941176470588236,0,0,4,2,10,10,0,-.4577244948663479,0,10.10009099181074,1,0,10,0,,,,,,11.95779566440055,0,,,1,1.75,1.75,0,.5273217511020829,0,,0,0,1.75,1,3.5,3.5,0,-.9926294156546888,0,4.486842105263158,0,0,3.5
371525003201,2023,37,2,2.2975,2.2975,1,-.2796557652628691,0,2.991167953667954,0,0,2.2975,1,4,4,1,.3651840313901373,0,2.904411764705883,0,0,4,1,9.9,9.9,1,-.5314062823913123,0,8.167424931756141,1,0,9.9,0,,,,,,6.001318699071025,0,,,1,1.9,1.9,1,.7579275653646343,0,1.094889885807504,0,0,1.9,1,4.675,4.675,1,-.0973083295459825,0,3.030789473684211,0,0,4.675
370686110231,2023,37,1,4.55,4.55,0,2.980022110828967,0,2.838967181467182,0,0,4.55,0,,,,,,,0,,,0,,,,,,12.13757961783439,0,,,0,,,,,,,0,,,1,1.28,1.28,0,-.3496840006954012,0,1.751154159869495,0,0,1.28,0,,,,,,4.61421052631579,0,,
371324103247,2023,37,0,,,,,,2.51554054054054,0,,,0,,,,,,3.18014705882353,0,,,1,10.3,10.3,1,-.2410207530212345,0,9.466787989080983,1,0,10.3,0,,,,,,,0,,,1,1.3,1.3,1,-.3062083411500864,0,1.724367862969005,0,0,1.3,0,,,,,,3.905000000000001,0,,
371324202293,2023,37,1,2.25,2.25,0,-.3793170223696515,0,2.13503861003861,1,0,2.25,1,2.5,2.5,1,-1.367919364637101,0,1.838235294117647,0,0,2.5,1,11,11,0,.2410207530212345,0,10.52156505914468,1,0,11,0,,,,,,6.477139318216964,0,,,1,1.5,1.5,1,.0950641502726257,0,1.272349102773247,1,0,1.5,0,,,,,,1.736842105263158,0,,
370686001222,2023,37,0,,,,,,2.430984555984556,0,,,0,,,,,,2.941176470588236,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,1.818119902120718,0,,,0,,,,,,,0,,
370783100204,2023,37,1,2.15,2.15,0,-.5961931645461199,0,2.483832046332046,1,0,2.15,0,,,,,,2.058823529411765,0,,,0,,,,,,8.735213830755232,0,,,2,8.25,8.25,1,-1.144172361116354,0,6.962924767083236,1,0,8.25,1,1,1,1,-1.041910237691764,0,1.121676182707994,1,0,1,1,6,6,1,.6744907594765952,0,4.718421052631579,0,0,6
370686109204,2023,37,1,3.45,3.45,0,1.659784780267662,0,2.79246138996139,1,0,3.45,0,,,,,,,0,,,0,,,,,,14.55723384895359,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
371525109222,2023,37,2,2.115,2.115,1,-.6744907594765952,0,2.27593001930502,1,0,2.115,1,3.395,3.395,1,-.2395190991409168,0,3.897058823529412,1,0,3.395,0,,,,,,11.01226569608735,0,,,1,9,9,1,0,0,7.112397212888243,0,0,9,1,1.29,1.29,1,-.3278619149247115,0,1.228821370309951,1,0,1.29,1,4.99,4.99,1,.1043766227098883,0,4.043947368421053,1,0,4.99
371324103253,2023,37,2,2.525,2.525,1,.1707680105893456,0,3.033445945945946,1,0,2.525,2,3.125,3.125,0,-.5450941298514397,0,3.22610294117647,1,0,3.125,2,10,10,1,-.4577244948663479,0,9.062784349408552,1,0,10,1,11,11,1,2.638756808332705,0,8.11386259978179,0,0,11,1,1.79,1.79,0,.5906944792317461,0,1.603829526916803,1,0,1.79,1,4.5,4.5,0,-.2153120246899006,0,4.478157894736842,1,0,4.5
371324202204,2023,37,0,,,,,,2.811486486486487,0,,,0,,,,,,8.691176470588236,0,,,0,,,,,,11.4933575978162,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
370783100201,2023,37,1,4,4,1,2.365430884606509,0,3.802905405405406,1,0,4,1,3.5,3.5,1,-.1272030389080146,0,3.860294117647059,1,0,3.5,1,11.98,11.98,0,.8666961985378693,0,9.591264786169244,1,0,11.98,2,8.916499999999999,8.916499999999999,1,-.122569341442451,0,8.366221912449243,1,0,8.916499999999999,1,1.49,1.49,0,.0763073989350379,0,2.19312805872757,0,0,1.49,1,4.9,4.9,1,.0480817082213586,0,6.16,0,0,4.9
370783006270,2023,37,2,2.56,2.56,1,.2364390075490224,0,3.643305984555985,0,0,2.56,1,4.35,4.35,1,.6744907594765952,0,4.13235294117647,1,0,4.35,0,,,,,,20.39672429481347,0,,,1,11.6,11.6,1,3.337134380672234,0,8.81962166472443,0,0,11.6,1,2.7,2.7,1,1.74329076759832,0,1.212079934747145,0,0,2.7,1,3.75,3.75,1,-.7792339523450298,0,8.684210526315789,0,0,3.75
370783004205,2023,37,2,2.287,2.287,1,-.3015075918448114,0,5.894820463320463,0,0,2.287,2,4.52,4.52,1,.8158524542462102,0,4.261948529411764,1,0,4.52,1,11,11,1,.2410207530212345,0,11.47697907188353,1,0,11,1,9.529,9.529,1,.7510470350799142,0,8.612104085798478,1,0,9.529,1,.68,.68,1,-2.123355605772761,0,1.868344208809136,0,0,.68,1,7.74,7.74,1,1.462101029884123,0,10.18947368421053,0,0,7.74
371324103243,2023,37,1,1.98,1.98,1,-.9891401787157477,0,6.35015444015444,0,0,1.98,1,,1.48,0,-3.30104721496293,0,3.099264705882353,0,1,,0,,,,,,13.91082802547771,0,,,2,8.449999999999999,8.449999999999999,1,-.8291947422658796,0,9.678340865874194,1,0,8.449999999999999,1,1.12,1.12,1,-.724122566104088,0,.8797624388254489,0,0,1.12,1,2,2,0,-2.723525199061314,0,3.800789473684211,0,0,2
370321103217,2023,37,0,,,,,,2.238196911196912,0,,,0,,,,,,3.724264705882353,0,,,0,,,,,,12.61801637852593,0,,,0,,,,,,9.847742971119869,0,,,0,,,,,,,0,,,0,,,,,,,0,,
370321101202,2023,37,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
371525200207,2023,37,0,,,,,,1.902509652509653,0,,,0,,,,,,4.044117647058824,0,,,1,10,10,1,-.4577244948663479,0,8.953594176524113,1,0,10,0,,,,,,,0,,,1,1.2,1.2,0,-.5306580083304601,0,1.757850734094617,0,0,1.2,0,,,,,,1.505263157894737,0,,
370321101222,2023,37,0,,,,,,2.050482625482625,0,,,0,,,,,,3.318014705882353,0,,,0,,,,,,13.10282074613285,0,,,0,,,,,,10.52784259953265,0,,,0,,,,,,1.255607667210441,0,,,0,,,,,,,0,,
370783006272,2023,37,2,2.7375,2.7375,1,.5562398909830948,0,4.247881274131274,0,0,2.7375,1,4.35,4.35,1,.6744907594765952,0,4.908088235294118,1,0,4.35,0,,,,,,15.83257506824386,0,,,2,10.45,10.45,1,1.96426604885611,0,8.93097863684916,1,0,10.45,1,2.7,2.7,1,1.74329076759832,0,1.607177814029364,0,0,2.7,1,3.75,3.75,1,-.7792339523450298,0,5.5,0,0,3.75
370686109202,2023,37,0,,,,,,5.238243243243243,0,,,0,,,,,,7.869485294117648,0,,,0,,,,,,15.79981801637853,0,,,0,,,,,,12.15709225880722,0,,,0,,,,,,2.085982871125612,0,,,0,,,,,,3.230526315789474,0,,
371324109247,2023,37,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,2,4.75,4.75,0,-.0480817082213586,0,,0,0,4.75
370321105216,2023,37,0,,,,,,,0,,,0,,,,,,2.242647058823529,0,,,0,,,,,,10.2638762511374,0,,,0,,,,,,11.44460693380336,0,,,0,,,,,,2.427508156606852,0,,,0,,,,,,5.586842105263158,0,,
370686110238,2023,37,0,,,,,,3.276544401544402,0,,,0,,,,,,5.974264705882353,0,,,0,,,,,,15.32047315741583,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
370783006269,2023,37,2,2.8575,2.8575,1,.760901990423185,0,3.412890926640927,1,0,2.8575,1,4.35,4.35,1,.6744907594765952,0,3.933823529411765,1,0,4.35,1,20,20,0,4.623928897219275,0,20.30937215650592,1,0,20,2,8.550000000000001,8.550000000000001,1,-.6744907594765953,0,6.962924767083236,1,0,8.550000000000001,1,2.7,2.7,1,1.74329076759832,0,2.017342985318108,0,0,2.7,1,3.75,3.75,1,-.7792339523450298,0,8.684210526315789,0,0,3.75
371324202202,2023,37,0,,,,,,3.316708494208494,0,,,1,2,2,1,-2.190744599422762,0,3.619485294117647,0,0,2,0,,,,,,11.3557779799818,0,,,1,9,9,0,0,0,7.274325695843667,1,0,9,1,1.55,1.55,1,.1870108751328209,0,,0,0,1.55,1,5,5,0,.110568831821466,0,,0,0,5
371525200210,2023,37,1,2.1,2.1,1,-.7084443086064844,0,2.325289575289575,1,0,2.1,0,,,,,,,0,,,1,9,9,1,-1.230151530278895,0,10.48225659690628,1,0,9,0,,,,,,5.879249534996937,0,,,1,2.25,2.25,1,1.232038538237016,0,1.439763458401305,0,0,2.25,0,,,,,,,0,,
371525109226,2023,37,1,2,2,1,-.9411955187249356,0,4.368690637065637,0,0,2,1,3.395,3.395,1,-.2395190991409168,0,4.705882352941177,0,0,3.395,1,19.9,19.9,0,4.587180568906078,0,9.259326660600545,0,0,19.9,1,9,9,1,0,0,8.420281113682053,1,0,9,1,1.29,1.29,1,-.3278619149247115,0,1.468223898858075,1,0,1.29,1,4.99,4.99,1,.1043766227098883,0,4.043947368421053,1,0,4.99
371525109234,2023,37,2,2.115,2.115,1,-.6744907594765952,0,2.27593001930502,1,0,2.115,1,3.395,3.395,1,-.2395190991409168,0,3.897058823529412,1,0,3.395,0,,,,,,11.01226569608735,0,,,1,9,9,1,0,0,7.112397212888243,0,0,9,1,1.29,1.29,1,-.3278619149247115,0,1.228821370309951,1,0,1.29,1,4.99,4.99,1,.1043766227098883,0,4.043947368421053,1,0,4.99
370321105231,2023,37,1,4.2,4.2,1,2.598182094724961,0,2.555704633204633,0,0,4.2,0,,,,,,5.029411764705882,0,,,1,11.9,11.9,1,.8175752365618781,0,15.00272975432211,0,0,11.9,0,,,,,,9.571218946380606,0,,,1,1.14,1.14,0,-.6744907594765952,0,1.582065660685155,0,0,1.14,1,7.48,7.48,0,1.356416382275643,0,6.640526315789474,1,0,7.48
370783004214,2023,37,1,2.374,2.374,1,-.1234008916504485,0,5.162565637065637,0,0,2.374,1,4.84,4.84,1,1.068082417770378,0,4.110294117647059,1,0,4.84,1,15.98,15.98,1,2.978832074304964,0,13.34522292993631,1,0,15.98,2,,54.2645,0,23.62532784284675,0,7.478604705110511,0,0,,1,.68,.68,1,-2.123355605772761,0,1.868344208809136,0,0,.68,0,,,,,,10.18947368421053,0,,
370321101213,2023,37,0,,,,,,3.082065637065637,0,,,1,2.28,2.28,0,-1.70758763547226,0,5.393382352941177,0,0,2.28,1,9.9,9.9,0,-.5314062823913123,0,11.97816196542311,1,0,9.9,0,,,,,,11.87309461177771,0,,,1,1.685,1.685,0,.4211850341437164,0,2.049151712887439,1,0,1.685,2,5.6425,5.6425,0,.4844803869313699,0,7.996710526315789,0,0,5.6425
370783100200,2023,37,1,3.3,3.3,1,1.447729713301076,0,2.79034749034749,1,0,3.3,1,2.8,2.8,1,-.9500282736936765,0,2.058823529411765,0,0,2.8,0,,,,,,8.735213830755232,0,,,1,9,9,1,0,0,8.083968110620789,1,0,9,1,1,1,1,-1.041910237691764,0,1.121676182707994,1,0,1,1,6,6,1,.6744907594765952,0,4.718421052631579,0,0,6
420381102206,2024,42,2,2.2075,2.2075,1,-.8891987418729247,0,2.03100960115899,1,0,2.2075,1,4.78,4.78,0,3.083803933508065,0,3.697474254742548,0,0,4.78,0,,,,,,11.20689655172414,0,,,1,5.7,5.7,0,-2.005485957332553,0,7.218222018908203,0,0,5.7,2,2.545,2.545,0,1.206043552188158,0,2.583591104489718,1,0,2.545,1,6.98,6.98,0,.2869903179200981,0,6.587433909058865,1,0,6.98
422828200205,2024,42,1,3,3,1,.4651964703903785,0,2.03100960115899,0,0,3,1,3,3,1,-1.035476228645587,0,3.779945799457995,0,0,3,1,13,13,0,-1.571769304253816,0,13,1,0,13,0,,,,,,7.702519060689234,0,,,0,,,,,,,0,,,1,,8,1,9.374760327472927,0,4.409587592527317,0,0,
422828100210,2024,42,1,5,5,1,2.720636050172374,0,3.554266802028232,0,0,5,0,,,,,,6.700813008130082,0,,,0,,,,,,12.55172413793104,0,,,0,,,,,,7.804232997865201,0,,,0,,,,,,4.127630758652211,0,,,1,,8,1,9.374760327472927,0,5.634473034896017,0,0,
421002102205,2024,42,3,2,2,1,-1.32504663900124,0,2.369511201352155,1,0,2,2,3.1225,3.1225,1,-.6815679235330284,0,3.426864498644987,1,0,3.1225,2,15.95,15.95,1,.6744907594765952,0,19.7801724137931,1,0,15.95,1,10,10,0,2.009999053982424,0,8.555529124733148,1,0,10,2,2.395,2.395,1,0,0,3.361725940102302,0,0,2.395,2,7.475,7.475,0,4.85212280167083,0,,0,0,7.475
421281101201,2024,42,0,,,,,,8.553935436881279,0,,,0,,,,,,,0,,,0,,,,,,17.93103448275862,0,,,0,,,,,,11.09606587374199,0,,,0,,,,,,,0,,,0,,,,,,,0,,
420683105215,2024,42,1,2.75,2.75,1,.0810166359746221,0,3.252154123855833,1,0,2.75,1,3.5,3.5,1,.3276652869545577,0,4.102959349593496,1,0,3.5,2,15,15,1,0,0,13.26896551724138,1,0,15,1,7.52,7.52,1,-.0260280301660489,0,8.120933211344919,1,0,7.52,2,2.415,2.415,1,.1651020924335164,0,2.450589668933147,1,0,2.415,1,6.88,6.88,1,-.6744907594765952,0,8.686887557278816,0,0,6.88
420381100201,2024,42,1,2.29,2.29,1,-.7271968770055369,0,1.85668127705951,1,0,2.29,1,4.78,4.78,1,3.083803933508065,0,3.697474254742548,0,0,4.78,1,15,15,1,0,0,13.37206896551724,1,0,15,1,5.75,5.75,1,-1.943097092849298,0,7.473662702043304,0,0,5.75,2,2.34,2.34,1,-.4612404578712275,0,2.932146590775905,0,0,2.34,1,6.98,6.98,1,.2869903179200981,0,,0,0,6.98
422828101229,2024,42,0,,,,,,2.454136601400446,0,,,1,3.8,3.8,0,1.054889883021481,0,2.61159891598916,0,0,3.8,0,,,,,,,0,,,0,,,,,,6.842573955474229,0,,,0,,,,,,,0,,,0,,,,,,,0,,
420683107220,2024,42,2,2.1325,2.1325,1,-1.041815874810968,0,2.845952203624035,0,0,2.1325,1,3.64,3.64,1,.6744907594765952,0,4.45689972899729,1,0,3.64,3,16.8,16.8,1,1.244762395002118,0,17.34379310344827,1,0,16.8,2,7.574999999999999,7.574999999999999,1,.0260280301660458,0,7.291039951204635,1,0,7.574999999999999,2,2.315,2.315,1,-.6744907594765952,0,2.196816814882677,1,0,2.315,0,,,,,,,0,,
420381107204,2024,42,0,,,,,,11.89833124678975,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,6.028862458066483,0,,,0,,,,,,,0,,,0,,,,,,,0,,
422828200204,2024,42,1,2.75,2.75,1,.0810166359746221,0,3.351165841912334,1,0,2.75,1,3.25,3.25,1,-.3276652869545597,0,3.092682926829268,1,0,3.25,0,,,,,,12.55172413793104,0,,,1,9.5,9.5,0,1.643586453120774,0,7.697895699908507,1,0,9.5,1,,1.2,0,-13.71993227004057,0,2.751753839101474,0,1,,1,7,7,1,.4776327440185185,0,6.369404300317236,1,0,7
422828101216,2024,42,0,,,,,,10.58765305084181,0,,,0,,,,,,4.123577235772358,0,,,0,,,,,,16.13793103448276,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
421281101204,2024,42,0,,,,,,4.273582702438708,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,11.09606587374199,0,,,0,,,,,,,0,,,0,,,,,,5.879450123369756,0,,
420683105201,2024,42,1,2.75,2.75,1,.0810166359746221,0,2.044549665166717,0,0,2.75,1,3.5,3.5,1,.3276652869545577,0,4.876130081300813,0,0,3.5,2,15,15,1,0,0,13.80689655172414,1,0,15,1,7.52,7.52,1,-.0260280301660489,0,8.120933211344919,1,0,7.52,2,2.415,2.415,1,.1651020924335164,0,2.450589668933147,1,0,2.415,1,6.88,6.88,1,-.6744907594765952,0,5.004881917518506,0,0,6.88
421281107203,2024,42,0,,,,,,13.84471544790045,0,,,0,,,,,,,0,,,0,,,,,,18.37931034482759,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
420381107201,2024,42,1,3.25,3.25,1,.8186076591809306,0,2.633542449502824,1,0,3.25,1,2.75,2.75,1,-1.804910527845649,0,2.405420054200542,1,0,2.75,1,14,14,1,-.7577934193582698,0,13.49758620689655,1,0,14,1,7.58,7.58,1,.0307416427266212,0,7.58,1,0,7.58,1,2.4,2.4,1,.0414044200093892,0,2.033240336669423,1,0,2.4,0,,,,,,,0,,
421002100201,2024,42,2,2.9,2.9,1,.3155115330889864,0,2.088554873191828,0,0,2.9,1,3.245,3.245,1,-.3412802488688942,0,4.802249322493225,0,0,3.245,1,16.9,16.9,1,1.309947441306469,0,19.53810344827586,1,0,16.9,2,8.529999999999999,8.529999999999999,1,.8742162933520357,0,9.249033241842023,1,0,8.529999999999999,2,2.395,2.395,1,0,0,2.520912267043518,1,0,2.395,2,6.725,6.725,1,-2.192758550410138,0,,0,0,6.725
420683107222,2024,42,2,2.1325,2.1325,1,-1.041815874810968,0,2.845952203624035,0,0,2.1325,1,3.64,3.64,1,.6744907594765952,0,4.45689972899729,1,0,3.64,3,16.8,16.8,1,1.244762395002118,0,17.34379310344827,1,0,16.8,2,7.574999999999999,7.574999999999999,1,.0260280301660458,0,7.291039951204635,1,0,7.574999999999999,2,2.315,2.315,1,-.6744907594765952,0,2.196816814882677,1,0,2.315,0,,,,,,,0,,
421281109204,2024,42,0,,,,,,7.998792812564488,0,,,0,,,,,,,0,,,0,,,,,,20.62068965517241,0,,,0,,,,,,12.02073802988716,0,,,0,,,,,,,0,,,0,,,,,,,0,,
421281109203,2024,42,0,,,,,,1.506332120859584,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
420381100209,2024,42,2,2.395,2.395,1,-.5292535099098191,0,1.557107360888559,0,0,2.395,1,4.78,4.78,1,3.083803933508065,0,3.697474254742548,0,0,4.78,1,15,15,1,0,0,12.8498275862069,1,0,15,1,5.7,5.7,1,-2.005485957332553,0,7.325715157060078,0,0,5.7,2,,1.795,0,-5.725291450875004,0,1.872721362721837,0,0,,1,6.98,6.98,1,.2869903179200981,0,5.253533662319351,0,0,6.98
420381107202,2024,42,1,3.25,3.25,1,.8186076591809306,0,2.633542449502824,1,0,3.25,1,2.75,2.75,1,-1.804910527845649,0,2.405420054200542,1,0,2.75,1,14,14,1,-.7577934193582698,0,13.49758620689655,1,0,14,1,7.58,7.58,1,.0307416427266212,0,7.58,1,0,7.58,1,2.4,2.4,1,.0414044200093892,0,2.033240336669423,1,0,2.4,0,,,,,,,0,,
420381100208,2024,42,1,2.29,2.29,1,-.7271968770055369,0,1.85668127705951,1,0,2.29,1,4.78,4.78,1,3.083803933508065,0,3.697474254742548,0,0,4.78,1,15,15,1,0,0,13.37206896551724,1,0,15,1,5.81,5.81,1,-1.86894265972556,0,7.551103995120462,0,0,5.81,2,2.34,2.34,1,-.4612404578712275,0,2.334404506837751,1,0,2.34,1,6.98,6.98,1,.2869903179200981,0,,0,0,6.98
420683002209,2024,42,1,2.5,2.5,1,-.3398047595967342,0,2.616617369493166,1,0,2.5,2,3.17,3.17,1,-.5480608947447764,0,3.17,1,0,3.17,3,10,10,1,-4.453486049814101,0,13.44827586206897,0,0,10,1,5.75,5.75,1,-1.943097092849298,0,7.653973772491612,0,0,5.75,2,1.87,1.87,1,-4.912623610762582,0,3.010112949550446,0,0,1.87,1,2.99,2.99,1,-56.19985445093536,1,,0,0,2.99
422828200210,2024,42,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
422828100212,2024,42,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
421281101207,2024,42,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
420683105211,2024,42,1,2.75,2.75,1,.0810166359746221,0,2.044549665166717,0,0,2.75,1,3.5,3.5,1,.3276652869545577,0,4.876130081300813,0,0,3.5,2,15,15,1,0,0,13.80689655172414,1,0,15,2,7.96,7.96,1,.3801706624309589,0,7.4863769441903,1,0,7.96,2,2.415,2.415,1,.1651020924335164,0,2.450589668933147,1,0,2.415,1,6.88,6.88,1,-.6744907594765952,0,8.686887557278816,0,0,6.88
422828100211,2024,42,2,5.875,5.875,1,3.432680525085098,0,6.566931043747401,1,0,5.875,1,,8,0,7.637914482271928,0,6.5289972899729,0,0,,1,14,14,0,-.7577934193582698,0,13.44827586206897,1,0,14,1,6.88,6.88,0,-.6614225798933883,0,7.804232997865201,1,0,6.88,0,,,,,,4.127630758652211,0,,,2,6.25,6.25,1,-7.073398906469868,1,5.450740218540712,1,0,6.25
420683107005,2024,42,2,2.3175,2.3175,1,-.6744907594765952,0,1.914226549092348,1,0,2.3175,1,3.08,3.08,1,-.8027544814144923,0,2.529127371273713,1,0,3.08,2,15.89,15.89,1,.6330950519433856,0,19.1548275862069,1,0,15.89,1,8.779999999999999,8.779999999999999,1,1.08057031749903,0,7.459792619701126,1,0,8.779999999999999,2,2.315,2.315,1,-.6744907594765952,0,2.088275413451452,1,0,2.315,1,,4,0,-36.80927758557879,0,,0,1,
421281107210,2024,42,0,,,,,,15.38151271277742,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,0,,
421002101201,2024,42,2,3.075,3.075,1,.5742213375338089,0,2.950041445683433,1,0,3.075,1,3.245,3.245,1,-.3412802488688942,0,4.000728997289973,1,0,3.245,2,14.95,14.95,1,-.0366733164218628,0,16.93362068965517,1,0,14.95,3,7,7,1,-.5379011234429921,0,7.108417200365964,1,0,7,2,2.02,2.02,1,-3.380752579794916,0,2.652384950467255,0,0,2.02,1,6.95,6.95,1,0,0,8.130789566443426,1,0,6.95
420683002214,2024,42,2,2.25,2.25,1,-.8050012299871127,0,1.35400640077266,0,0,2.25,2,3.17,3.17,1,-.5480608947447764,0,3.17,1,0,3.17,3,10,10,1,-4.453486049814101,0,14.31568965517241,0,0,10,1,5.75,5.75,1,-1.943097092849298,0,6.337471790179932,1,0,5.75,2,1.87,1.87,1,-4.912623610762582,0,3.010112949550446,0,0,1.87,1,2.99,2.99,1,-56.19985445093536,1,,0,0,2.99
421002102203,2024,42,3,2,2,1,-1.32504663900124,0,3.195455105823478,0,0,2,2,3.1225,3.1225,1,-.6815679235330284,0,4.802249322493225,0,0,3.1225,2,15.95,15.95,1,.6744907594765952,0,19.7801724137931,1,0,15.95,2,7.69,7.69,1,.1336619237985895,0,9.075657212564805,1,0,7.69,2,2.895,2.895,1,3.764244280513578,0,2.566010454962125,1,0,2.895,2,4.475,4.475,1,-29.33265072502823,1,6.95,0,0,4.475
420381102201,2024,42,1,2.575,2.575,1,-.2092942890862167,0,4.035785328303009,0,0,2.575,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,7.517584629460201,0,,,1,,4,1,10.18303609031327,0,5.044882038352704,0,0,,0,,,,,,,0,,
