variant,food_group10,expenditure,own_price,own_negative,eig_max,curvature_ok,probit_r2_g01,probit_r2_g09,n_rows,n_households
S1_minTx5,G08_海鲜,1.00440554891963,-0.929892372825537,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx5,G09_乳制品,0.894743472322269,-0.889827361203295,TRUE,0.0166685708228303,FALSE,0.0483307837855327,0.074225771005896,521060,26660
S1_minTx8,G01_主食,0.998848532455767,-1.07493330956905,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G02_食用油,1.37665022282521,-0.83504686190008,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G03_蔬菜,0.679380058847526,-0.807681731470878,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G04_水果,0.801943342125522,-0.998246346870264,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G05_猪肉,1.03105052265341,-0.662503340860448,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G06_禽类及其他肉类,1.02991266668739,-1.12063292381323,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G07_牛羊肉,1.48190128033264,-0.804086584437471,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G08_海鲜,0.980000062574031,-0.884195459820251,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
S1_minTx8,G09_乳制品,0.941109938468018,-0.76979804162914,TRUE,0.0169787495509243,FALSE,0.043747764868989,0.0731285764598366,451139,25600
W1_winsor_sh_1,G01_主食,1.01378878947397,-1.07958015881613,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G02_食用油,1.20182867903587,-0.776413023332611,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G03_蔬菜,0.673335286317282,-0.820443215781218,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G04_水果,0.881854810777351,-1.07856916875837,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G05_猪肉,1.01918850385509,-0.642586731088825,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G06_禽类及其他肉类,1.03383737455262,-1.14788607652495,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G07_牛羊肉,1.43598828665062,-0.744224036598389,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G08_海鲜,0.98405243623764,-0.933025200410055,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_1,G09_乳制品,0.96162343694736,-1.00074655177639,TRUE,0.0187848448866147,FALSE,0.063654005895012,0.0829709593932638,583668,27638
W1_winsor_sh_2p5,G01_主食,1.01130629790578,-1.08693578834872,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G02_食用油,1.20480282756906,-0.772359774243501,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G03_蔬菜,0.680908099004903,-0.830081527822199,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G04_水果,0.879388267260991,-1.07515837941908,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G05_猪肉,1.01633556840268,-0.641550994376242,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G06_禽类及其他肉类,1.03989754584233,-1.12583250301568,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G07_牛羊肉,1.43277077432703,-0.743093354778205,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G08_海鲜,0.989049826232651,-0.925100821683145,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W1_winsor_sh_2p5,G09_乳制品,0.960338256464043,-0.996431448623411,TRUE,0.0171301862414395,FALSE,0.0636516374631602,0.0829705197398584,583668,27638
W2_winsor_exp_1,G01_主食,1.01447217751294,-1.13213797936916,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G02_食用油,1.21833487103616,-0.783993654941679,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G03_蔬菜,0.66171132856354,-0.819185195829717,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G04_水果,0.879337125376037,-1.07300297932416,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G05_猪肉,1.02680536064922,-0.650289575279762,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G06_禽类及其他肉类,1.04490436113193,-1.16727595197996,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G07_牛羊肉,1.44730052053342,-0.740834773169875,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G08_海鲜,0.996281575491288,-0.94848560955744,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_1,G09_乳制品,0.941193647170899,-0.999725791640929,TRUE,0.0167370930717188,FALSE,0.0642632415018827,0.0835632798898864,583668,27638
W2_winsor_exp_2p5,G01_主食,1.00446108244967,-1.16938074639989,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G02_食用油,1.23807424508647,-0.79050662233363,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G03_蔬菜,0.658567552514106,-0.823735061947441,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G04_水果,0.877329406233991,-1.06615051410548,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G05_猪肉,1.02608397962999,-0.651221605961973,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G06_禽类及其他肉类,1.05104045817831,-1.17923786242713,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G07_牛羊肉,1.46283147653182,-0.749849029744863,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G08_海鲜,1.00650663389253,-0.956041756876786,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
W2_winsor_exp_2p5,G09_乳制品,0.926290324007656,-1.00460062523336,TRUE,0.0145421182467677,FALSE,0.0645409214628393,0.0835718905156994,583668,27638
