crop,province,year,variable,unit,value,source
rapeseed,江苏,2007,销售费,元,1.0,xls:2008/2-11-2.xls
rapeseed,江苏,2007,雇工天数,日,0.22,xls:2008/2-11-2.xls
rapeseed,江苏,2007,雇工工价,元/日,32.73,xls:2008/2-11-2.xls
rapeseed,江苏,2007,雇工费用,元,7.2,xls:2008/2-11-1.xls
rapeseed,江西,2007,主产品产值,元,319.43,xls:2008/2-11-1.xls
rapeseed,江西,2007,主产品产量,公斤,100.8,xls:2008/2-11-1.xls
rapeseed,江西,2007,产值合计,元,341.29,xls:2008/2-11-1.xls
rapeseed,江西,2007,人工成本,元,117.06,xls:2008/2-11-1.xls
rapeseed,江西,2007,修理维护费,元,2.01,xls:2008/2-11-2.xls
rapeseed,江西,2007,其他直接费用,元,0.15,xls:2008/2-11-2.xls
rapeseed,江西,2007,农家肥费,元,4.24,xls:2008/2-11-2.xls
rapeseed,江西,2007,农药费,元,5.54,xls:2008/2-11-2.xls
rapeseed,江西,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,江西,2007,化肥费,元,49.42,xls:2008/2-11-2.xls
rapeseed,江西,2007,固定资产折旧,元,3.57,xls:2008/2-11-2.xls
rapeseed,江西,2007,土地成本,元,42.16,xls:2008/2-11-1.xls
rapeseed,江西,2007,家庭用工天数,日,6.26,xls:2008/2-11-2.xls
rapeseed,江西,2007,家庭用工折价,元,117.06,xls:2008/2-11-1.xls
rapeseed,江西,2007,工具材料费,元,0.61,xls:2008/2-11-2.xls
rapeseed,江西,2007,平均出售价格,元/50公斤,158.45,xls:2008/2-11-1.xls
rapeseed,江西,2007,总成本,元,250.57,xls:2008/2-11-1.xls
rapeseed,江西,2007,排灌费,元,0.73,xls:2008/2-11-2.xls
rapeseed,江西,2007,每亩化肥折纯用量,公斤,11.58,xls:2008/2-11-3.xls
rapeseed,江西,2007,每亩化肥用量,公斤,11.58,xls:2008/2-11-2.xls
rapeseed,江西,2007,每亩用工数量,日,6.26,xls:2008/2-11-1.xls
rapeseed,江西,2007,每亩种子用量,公斤,0.31,xls:2008/2-11-2.xls
rapeseed,江西,2007,流转地租金,元,5.17,xls:2008/2-11-1.xls
rapeseed,江西,2007,物质与服务费用,元,91.35,xls:2008/2-11-1.xls
rapeseed,江西,2007,生产成本,元,208.41,xls:2008/2-11-1.xls
rapeseed,江西,2007,畜力费,元,19.66,xls:2008/2-11-2.xls
rapeseed,江西,2007,种子费,元,5.42,xls:2008/2-11-2.xls
rapeseed,江西,2007,自营地折租,元,36.99,xls:2008/2-11-1.xls
rapeseed,江西,2007,雇工工价,元/日,37.17,xls:2008/2-11-2.xls
rapeseed,河南,2007,主产品产值,元,470.79,xls:2008/2-11-1.xls
rapeseed,河南,2007,主产品产量,公斤,134.7,xls:2008/2-11-1.xls
rapeseed,河南,2007,产值合计,元,486.22,xls:2008/2-11-1.xls
rapeseed,河南,2007,人工成本,元,110.14,xls:2008/2-11-1.xls
rapeseed,河南,2007,农家肥费,元,6.19,xls:2008/2-11-2.xls
rapeseed,河南,2007,农药费,元,4.77,xls:2008/2-11-2.xls
rapeseed,河南,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,河南,2007,化肥费,元,52.88,xls:2008/2-11-2.xls
rapeseed,河南,2007,土地成本,元,72.93,xls:2008/2-11-1.xls
rapeseed,河南,2007,家庭用工天数,日,5.89,xls:2008/2-11-2.xls
rapeseed,河南,2007,家庭用工折价,元,110.14,xls:2008/2-11-1.xls
rapeseed,河南,2007,工具材料费,元,0.53,xls:2008/2-11-2.xls
rapeseed,河南,2007,平均出售价格,元/50公斤,174.76,xls:2008/2-11-1.xls
rapeseed,河南,2007,总成本,元,305.48,xls:2008/2-11-1.xls
rapeseed,河南,2007,机械作业费,元,32.56,xls:2008/2-11-2.xls
rapeseed,河南,2007,每亩化肥折纯用量,公斤,14.31,xls:2008/2-11-3.xls
rapeseed,河南,2007,每亩化肥用量,公斤,14.31,xls:2008/2-11-2.xls
rapeseed,河南,2007,每亩用工数量,日,5.89,xls:2008/2-11-1.xls
rapeseed,河南,2007,每亩种子用量,公斤,0.74,xls:2008/2-11-2.xls
rapeseed,河南,2007,物质与服务费用,元,122.41,xls:2008/2-11-1.xls
rapeseed,河南,2007,生产成本,元,232.55,xls:2008/2-11-1.xls
rapeseed,河南,2007,畜力费,元,7.88,xls:2008/2-11-2.xls
rapeseed,河南,2007,种子费,元,17.6,xls:2008/2-11-2.xls
rapeseed,河南,2007,自营地折租,元,72.93,xls:2008/2-11-1.xls
rapeseed,河南,2007,雇工工价,元/日,31.43,xls:2008/2-11-2.xls
rapeseed,浙江,2007,主产品产值,元,555.17,xls:2008/2-11-1.xls
rapeseed,浙江,2007,主产品产量,公斤,165.6,xls:2008/2-11-1.xls
rapeseed,浙江,2007,产值合计,元,557.69,xls:2008/2-11-1.xls
rapeseed,浙江,2007,人工成本,元,132.18,xls:2008/2-11-1.xls
rapeseed,浙江,2007,修理维护费,元,1.37,xls:2008/2-11-2.xls
rapeseed,浙江,2007,农家肥费,元,3.09,xls:2008/2-11-2.xls
rapeseed,浙江,2007,农药费,元,11.78,xls:2008/2-11-2.xls
rapeseed,浙江,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,浙江,2007,化肥费,元,89.73,xls:2008/2-11-2.xls
rapeseed,浙江,2007,固定资产折旧,元,3.8,xls:2008/2-11-2.xls
rapeseed,浙江,2007,土地成本,元,61.55,xls:2008/2-11-1.xls
rapeseed,浙江,2007,家庭用工天数,日,6.95,xls:2008/2-11-2.xls
rapeseed,浙江,2007,家庭用工折价,元,129.97,xls:2008/2-11-1.xls
rapeseed,浙江,2007,工具材料费,元,2.24,xls:2008/2-11-2.xls
rapeseed,浙江,2007,平均出售价格,元/50公斤,167.62,xls:2008/2-11-1.xls
rapeseed,浙江,2007,总成本,元,316.53,xls:2008/2-11-1.xls
rapeseed,浙江,2007,排灌费,元,0.85,xls:2008/2-11-2.xls
rapeseed,浙江,2007,机械作业费,元,6.28,xls:2008/2-11-2.xls
rapeseed,浙江,2007,每亩化肥折纯用量,公斤,22.86,xls:2008/2-11-3.xls
rapeseed,浙江,2007,每亩化肥用量,公斤,22.86,xls:2008/2-11-2.xls
rapeseed,浙江,2007,每亩用工数量,日,7.01,xls:2008/2-11-1.xls
rapeseed,浙江,2007,每亩种子用量,公斤,0.27,xls:2008/2-11-2.xls
rapeseed,浙江,2007,流转地租金,元,7.25,xls:2008/2-11-1.xls
rapeseed,浙江,2007,物质与服务费用,元,122.8,xls:2008/2-11-1.xls
rapeseed,浙江,2007,生产成本,元,254.98,xls:2008/2-11-1.xls
rapeseed,浙江,2007,畜力费,元,0.39,xls:2008/2-11-2.xls
rapeseed,浙江,2007,种子费,元,3.07,xls:2008/2-11-2.xls
rapeseed,浙江,2007,自营地折租,元,54.3,xls:2008/2-11-1.xls
rapeseed,浙江,2007,销售费,元,0.2,xls:2008/2-11-2.xls
rapeseed,浙江,2007,雇工天数,日,0.06,xls:2008/2-11-2.xls
rapeseed,浙江,2007,雇工工价,元/日,36.83,xls:2008/2-11-2.xls
rapeseed,浙江,2007,雇工费用,元,2.21,xls:2008/2-11-1.xls
rapeseed,湖北,2007,主产品产值,元,502.23,xls:2008/2-11-1.xls
rapeseed,湖北,2007,主产品产量,公斤,155.5,xls:2008/2-11-1.xls
rapeseed,湖北,2007,产值合计,元,508.26,xls:2008/2-11-1.xls
rapeseed,湖北,2007,人工成本,元,133.68,xls:2008/2-11-1.xls
rapeseed,湖北,2007,修理维护费,元,1.16,xls:2008/2-11-2.xls
rapeseed,湖北,2007,农家肥费,元,2.94,xls:2008/2-11-2.xls
rapeseed,湖北,2007,农药费,元,7.17,xls:2008/2-11-2.xls
rapeseed,湖北,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,湖北,2007,化肥费,元,56.12,xls:2008/2-11-2.xls
rapeseed,湖北,2007,固定资产折旧,元,2.25,xls:2008/2-11-2.xls
rapeseed,湖北,2007,土地成本,元,41.59,xls:2008/2-11-1.xls
rapeseed,湖北,2007,家庭用工天数,日,7.06,xls:2008/2-11-2.xls
rapeseed,湖北,2007,家庭用工折价,元,132.02,xls:2008/2-11-1.xls
rapeseed,湖北,2007,工具材料费,元,1.92,xls:2008/2-11-2.xls
rapeseed,湖北,2007,平均出售价格,元/50公斤,161.49,xls:2008/2-11-1.xls
rapeseed,湖北,2007,总成本,元,302.65,xls:2008/2-11-1.xls
rapeseed,湖北,2007,排灌费,元,4.42,xls:2008/2-11-2.xls
rapeseed,湖北,2007,机械作业费,元,15.68,xls:2008/2-11-2.xls
rapeseed,湖北,2007,每亩化肥折纯用量,公斤,14.54,xls:2008/2-11-3.xls
rapeseed,湖北,2007,每亩化肥用量,公斤,14.54,xls:2008/2-11-2.xls
rapeseed,湖北,2007,每亩用工数量,日,7.11,xls:2008/2-11-1.xls
rapeseed,湖北,2007,每亩种子用量,公斤,0.41,xls:2008/2-11-2.xls
rapeseed,湖北,2007,流转地租金,元,1.69,xls:2008/2-11-1.xls
rapeseed,湖北,2007,物质与服务费用,元,127.38,xls:2008/2-11-1.xls
rapeseed,湖北,2007,生产成本,元,261.06,xls:2008/2-11-1.xls
rapeseed,湖北,2007,畜力费,元,21.05,xls:2008/2-11-2.xls
rapeseed,湖北,2007,种子费,元,14.12,xls:2008/2-11-2.xls
rapeseed,湖北,2007,自营地折租,元,39.9,xls:2008/2-11-1.xls
rapeseed,湖北,2007,销售费,元,0.55,xls:2008/2-11-2.xls
rapeseed,湖北,2007,雇工天数,日,0.05,xls:2008/2-11-2.xls
rapeseed,湖北,2007,雇工工价,元/日,33.2,xls:2008/2-11-2.xls
rapeseed,湖北,2007,雇工费用,元,1.66,xls:2008/2-11-1.xls
rapeseed,湖南,2007,主产品产值,元,451.71,xls:2008/2-11-1.xls
rapeseed,湖南,2007,主产品产量,公斤,131.0,xls:2008/2-11-1.xls
rapeseed,湖南,2007,产值合计,元,453.43,xls:2008/2-11-1.xls
rapeseed,湖南,2007,人工成本,元,155.62,xls:2008/2-11-1.xls
rapeseed,湖南,2007,修理维护费,元,0.37,xls:2008/2-11-2.xls
rapeseed,湖南,2007,农家肥费,元,8.02,xls:2008/2-11-2.xls
rapeseed,湖南,2007,农膜费,元,0.19,xls:2008/2-11-2.xls
rapeseed,湖南,2007,农药费,元,7.85,xls:2008/2-11-2.xls
rapeseed,湖南,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,湖南,2007,化肥费,元,39.34,xls:2008/2-11-2.xls
rapeseed,湖南,2007,固定资产折旧,元,5.28,xls:2008/2-11-2.xls
rapeseed,湖南,2007,土地成本,元,28.69,xls:2008/2-11-1.xls
rapeseed,湖南,2007,家庭用工天数,日,8.2,xls:2008/2-11-2.xls
rapeseed,湖南,2007,家庭用工折价,元,153.34,xls:2008/2-11-1.xls
rapeseed,湖南,2007,工具材料费,元,2.43,xls:2008/2-11-2.xls
rapeseed,湖南,2007,平均出售价格,元/50公斤,172.41,xls:2008/2-11-1.xls
rapeseed,湖南,2007,总成本,元,263.18,xls:2008/2-11-1.xls
rapeseed,湖南,2007,排灌费,元,2.38,xls:2008/2-11-2.xls
rapeseed,湖南,2007,每亩农膜用量,公斤,0.02,xls:2008/2-11-2.xls
rapeseed,湖南,2007,每亩化肥折纯用量,公斤,10.63,xls:2008/2-11-3.xls
rapeseed,湖南,2007,每亩化肥用量,公斤,10.63,xls:2008/2-11-2.xls
rapeseed,湖南,2007,每亩用工数量,日,8.24,xls:2008/2-11-1.xls
rapeseed,湖南,2007,每亩种子用量,公斤,0.12,xls:2008/2-11-2.xls
rapeseed,湖南,2007,流转地租金,元,2.38,xls:2008/2-11-1.xls
rapeseed,湖南,2007,燃料动力费,元,0.15,xls:2008/2-11-2.xls
rapeseed,湖南,2007,物质与服务费用,元,78.87,xls:2008/2-11-1.xls
rapeseed,湖南,2007,生产成本,元,234.49,xls:2008/2-11-1.xls
rapeseed,湖南,2007,畜力费,元,4.51,xls:2008/2-11-2.xls
rapeseed,湖南,2007,种子费,元,7.79,xls:2008/2-11-2.xls
rapeseed,湖南,2007,自营地折租,元,26.31,xls:2008/2-11-1.xls
rapeseed,湖南,2007,销售费,元,0.56,xls:2008/2-11-2.xls
rapeseed,湖南,2007,雇工天数,日,0.04,xls:2008/2-11-2.xls
rapeseed,湖南,2007,雇工工价,元/日,57.0,xls:2008/2-11-2.xls
rapeseed,湖南,2007,雇工费用,元,2.28,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,主产品产值,元,609.83,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,主产品产量,公斤,164.1,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,产值合计,元,625.77,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,人工成本,元,150.41,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,修理维护费,元,2.0,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,农家肥费,元,35.9,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,农膜费,元,5.27,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,农药费,元,5.47,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,化肥费,元,64.89,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,固定资产折旧,元,4.93,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,土地成本,元,74.42,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,家庭用工天数,日,7.15,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,家庭用工折价,元,133.71,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,工具材料费,元,3.36,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,平均出售价格,元/50公斤,185.81,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,总成本,元,430.25,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,技术服务费,元,0.38,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,排灌费,元,28.42,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,机械作业费,元,29.87,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,每亩农膜用量,公斤,0.41,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,每亩化肥折纯用量,公斤,16.31,xls:2008/2-11-3.xls
rapeseed,甘肃,2007,每亩化肥用量,公斤,16.31,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,每亩用工数量,日,8.16,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,每亩种子用量,公斤,0.93,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,流转地租金,元,0.55,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,燃料动力费,元,0.78,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,物质与服务费用,元,205.42,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,生产成本,元,355.83,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,畜力费,元,11.11,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,种子费,元,10.89,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,自营地折租,元,73.87,xls:2008/2-11-1.xls
rapeseed,甘肃,2007,销售费,元,2.15,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,雇工天数,日,1.01,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,雇工工价,元/日,16.53,xls:2008/2-11-2.xls
rapeseed,甘肃,2007,雇工费用,元,16.7,xls:2008/2-11-1.xls
rapeseed,贵州,2007,主产品产值,元,456.32,xls:2008/2-11-1.xls
rapeseed,贵州,2007,主产品产量,公斤,117.8,xls:2008/2-11-1.xls
rapeseed,贵州,2007,产值合计,元,460.07,xls:2008/2-11-1.xls
rapeseed,贵州,2007,人工成本,元,217.92,xls:2008/2-11-1.xls
rapeseed,贵州,2007,修理维护费,元,2.56,xls:2008/2-11-2.xls
rapeseed,贵州,2007,其他直接费用,元,0.01,xls:2008/2-11-2.xls
rapeseed,贵州,2007,农家肥费,元,21.91,xls:2008/2-11-2.xls
rapeseed,贵州,2007,农药费,元,3.35,xls:2008/2-11-2.xls
rapeseed,贵州,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,贵州,2007,化肥费,元,49.16,xls:2008/2-11-2.xls
rapeseed,贵州,2007,固定资产折旧,元,3.81,xls:2008/2-11-2.xls
rapeseed,贵州,2007,土地成本,元,37.82,xls:2008/2-11-1.xls
rapeseed,贵州,2007,家庭用工天数,日,11.46,xls:2008/2-11-2.xls
rapeseed,贵州,2007,家庭用工折价,元,214.3,xls:2008/2-11-1.xls
rapeseed,贵州,2007,工具材料费,元,4.05,xls:2008/2-11-2.xls
rapeseed,贵州,2007,平均出售价格,元/50公斤,193.68,xls:2008/2-11-1.xls
rapeseed,贵州,2007,总成本,元,387.23,xls:2008/2-11-1.xls
rapeseed,贵州,2007,机械作业费,元,0.58,xls:2008/2-11-2.xls
rapeseed,贵州,2007,每亩化肥折纯用量,公斤,12.26,xls:2008/2-11-3.xls
rapeseed,贵州,2007,每亩化肥用量,公斤,12.26,xls:2008/2-11-2.xls
rapeseed,贵州,2007,每亩用工数量,日,11.58,xls:2008/2-11-1.xls
rapeseed,贵州,2007,每亩种子用量,公斤,0.18,xls:2008/2-11-2.xls
rapeseed,贵州,2007,流转地租金,元,0.77,xls:2008/2-11-1.xls
rapeseed,贵州,2007,物质与服务费用,元,131.49,xls:2008/2-11-1.xls
rapeseed,贵州,2007,生产成本,元,349.41,xls:2008/2-11-1.xls
rapeseed,贵州,2007,畜力费,元,29.85,xls:2008/2-11-2.xls
rapeseed,贵州,2007,种子费,元,10.58,xls:2008/2-11-2.xls
rapeseed,贵州,2007,自营地折租,元,37.05,xls:2008/2-11-1.xls
rapeseed,贵州,2007,销售费,元,5.63,xls:2008/2-11-2.xls
rapeseed,贵州,2007,雇工天数,日,0.12,xls:2008/2-11-2.xls
rapeseed,贵州,2007,雇工工价,元/日,30.17,xls:2008/2-11-2.xls
rapeseed,贵州,2007,雇工费用,元,3.62,xls:2008/2-11-1.xls
rapeseed,重庆,2007,主产品产值,元,406.53,xls:2008/2-11-1.xls
rapeseed,重庆,2007,主产品产量,公斤,110.0,xls:2008/2-11-1.xls
rapeseed,重庆,2007,产值合计,元,418.32,xls:2008/2-11-1.xls
rapeseed,重庆,2007,人工成本,元,297.63,xls:2008/2-11-1.xls
rapeseed,重庆,2007,修理维护费,元,1.32,xls:2008/2-11-2.xls
rapeseed,重庆,2007,农家肥费,元,10.7,xls:2008/2-11-2.xls
rapeseed,重庆,2007,农药费,元,2.33,xls:2008/2-11-2.xls
rapeseed,重庆,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,重庆,2007,化肥费,元,34.36,xls:2008/2-11-2.xls
rapeseed,重庆,2007,固定资产折旧,元,3.62,xls:2008/2-11-2.xls
rapeseed,重庆,2007,土地成本,元,20.1,xls:2008/2-11-1.xls
rapeseed,重庆,2007,家庭用工天数,日,15.87,xls:2008/2-11-2.xls
rapeseed,重庆,2007,家庭用工折价,元,296.77,xls:2008/2-11-1.xls
rapeseed,重庆,2007,工具材料费,元,3.31,xls:2008/2-11-2.xls
rapeseed,重庆,2007,平均出售价格,元/50公斤,184.79,xls:2008/2-11-1.xls
rapeseed,重庆,2007,总成本,元,387.5,xls:2008/2-11-1.xls
rapeseed,重庆,2007,每亩化肥折纯用量,公斤,9.83,xls:2008/2-11-3.xls
rapeseed,重庆,2007,每亩化肥用量,公斤,9.83,xls:2008/2-11-2.xls
rapeseed,重庆,2007,每亩用工数量,日,15.89,xls:2008/2-11-1.xls
rapeseed,重庆,2007,每亩种子用量,公斤,0.45,xls:2008/2-11-2.xls
rapeseed,重庆,2007,流转地租金,元,2.03,xls:2008/2-11-1.xls
rapeseed,重庆,2007,物质与服务费用,元,69.77,xls:2008/2-11-1.xls
rapeseed,重庆,2007,生产成本,元,367.4,xls:2008/2-11-1.xls
rapeseed,重庆,2007,畜力费,元,7.87,xls:2008/2-11-2.xls
rapeseed,重庆,2007,种子费,元,3.28,xls:2008/2-11-2.xls
rapeseed,重庆,2007,自营地折租,元,18.07,xls:2008/2-11-1.xls
rapeseed,重庆,2007,销售费,元,2.98,xls:2008/2-11-2.xls
rapeseed,重庆,2007,雇工天数,日,0.02,xls:2008/2-11-2.xls
rapeseed,重庆,2007,雇工工价,元/日,43.0,xls:2008/2-11-2.xls
rapeseed,重庆,2007,雇工费用,元,0.86,xls:2008/2-11-1.xls
rapeseed,陕西,2007,主产品产值,元,688.45,xls:2008/2-11-1.xls
rapeseed,陕西,2007,主产品产量,公斤,149.5,xls:2008/2-11-1.xls
rapeseed,陕西,2007,产值合计,元,695.55,xls:2008/2-11-1.xls
rapeseed,陕西,2007,人工成本,元,328.91,xls:2008/2-11-1.xls
rapeseed,陕西,2007,农家肥费,元,7.39,xls:2008/2-11-2.xls
rapeseed,陕西,2007,农药费,元,6.33,xls:2008/2-11-2.xls
rapeseed,陕西,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,陕西,2007,化肥费,元,72.61,xls:2008/2-11-2.xls
rapeseed,陕西,2007,固定资产折旧,元,1.1,xls:2008/2-11-2.xls
rapeseed,陕西,2007,土地成本,元,62.81,xls:2008/2-11-1.xls
rapeseed,陕西,2007,家庭用工天数,日,16.52,xls:2008/2-11-2.xls
rapeseed,陕西,2007,家庭用工折价,元,308.92,xls:2008/2-11-1.xls
rapeseed,陕西,2007,工具材料费,元,2.17,xls:2008/2-11-2.xls
rapeseed,陕西,2007,平均出售价格,元/50公斤,230.25,xls:2008/2-11-1.xls
rapeseed,陕西,2007,总成本,元,545.28,xls:2008/2-11-1.xls
rapeseed,陕西,2007,排灌费,元,5.04,xls:2008/2-11-2.xls
rapeseed,陕西,2007,机械作业费,元,17.89,xls:2008/2-11-2.xls
rapeseed,陕西,2007,每亩化肥折纯用量,公斤,18.87,xls:2008/2-11-3.xls
rapeseed,陕西,2007,每亩化肥用量,公斤,18.87,xls:2008/2-11-2.xls
rapeseed,陕西,2007,每亩用工数量,日,16.9,xls:2008/2-11-1.xls
rapeseed,陕西,2007,每亩种子用量,公斤,0.24,xls:2008/2-11-2.xls
rapeseed,陕西,2007,流转地租金,元,1.06,xls:2008/2-11-1.xls
rapeseed,陕西,2007,物质与服务费用,元,153.56,xls:2008/2-11-1.xls
rapeseed,陕西,2007,生产成本,元,482.47,xls:2008/2-11-1.xls
rapeseed,陕西,2007,畜力费,元,26.54,xls:2008/2-11-2.xls
rapeseed,陕西,2007,种子费,元,12.36,xls:2008/2-11-2.xls
rapeseed,陕西,2007,自营地折租,元,61.75,xls:2008/2-11-1.xls
rapeseed,陕西,2007,销售费,元,2.13,xls:2008/2-11-2.xls
rapeseed,陕西,2007,雇工天数,日,0.38,xls:2008/2-11-2.xls
rapeseed,陕西,2007,雇工工价,元/日,52.61,xls:2008/2-11-2.xls
rapeseed,陕西,2007,雇工费用,元,19.99,xls:2008/2-11-1.xls
rapeseed,青海,2007,主产品产值,元,586.11,xls:2008/2-11-1.xls
rapeseed,青海,2007,主产品产量,公斤,138.5,xls:2008/2-11-1.xls
rapeseed,青海,2007,产值合计,元,605.68,xls:2008/2-11-1.xls
rapeseed,青海,2007,人工成本,元,286.46,xls:2008/2-11-1.xls
rapeseed,青海,2007,修理维护费,元,0.23,xls:2008/2-11-2.xls
rapeseed,青海,2007,农家肥费,元,9.87,xls:2008/2-11-2.xls
rapeseed,青海,2007,农药费,元,8.47,xls:2008/2-11-2.xls
rapeseed,青海,2007,劳动日工价,元/日,18.7,xls:2008/2-11-2.xls
rapeseed,青海,2007,化肥费,元,52.63,xls:2008/2-11-2.xls
rapeseed,青海,2007,固定资产折旧,元,3.83,xls:2008/2-11-2.xls
rapeseed,青海,2007,土地成本,元,21.92,xls:2008/2-11-1.xls
rapeseed,青海,2007,家庭用工天数,日,15.14,xls:2008/2-11-2.xls
rapeseed,青海,2007,家庭用工折价,元,283.12,xls:2008/2-11-1.xls
rapeseed,青海,2007,工具材料费,元,2.67,xls:2008/2-11-2.xls
rapeseed,青海,2007,平均出售价格,元/50公斤,211.59,xls:2008/2-11-1.xls
rapeseed,青海,2007,总成本,元,449.6,xls:2008/2-11-1.xls
rapeseed,青海,2007,排灌费,元,2.39,xls:2008/2-11-2.xls
rapeseed,青海,2007,机械作业费,元,35.19,xls:2008/2-11-2.xls
rapeseed,青海,2007,每亩化肥折纯用量,公斤,12.15,xls:2008/2-11-3.xls
rapeseed,青海,2007,每亩化肥用量,公斤,12.15,xls:2008/2-11-2.xls
rapeseed,青海,2007,每亩用工数量,日,15.29,xls:2008/2-11-1.xls
rapeseed,青海,2007,每亩种子用量,公斤,0.94,xls:2008/2-11-2.xls
rapeseed,青海,2007,物质与服务费用,元,141.22,xls:2008/2-11-1.xls
rapeseed,青海,2007,生产成本,元,427.68,xls:2008/2-11-1.xls
rapeseed,青海,2007,畜力费,元,12.96,xls:2008/2-11-2.xls
rapeseed,青海,2007,种子费,元,12.52,xls:2008/2-11-2.xls
rapeseed,青海,2007,管理费,元,0.31,xls:2008/2-11-2.xls
rapeseed,青海,2007,自营地折租,元,21.92,xls:2008/2-11-1.xls
rapeseed,青海,2007,财务费,元,0.15,xls:2008/2-11-2.xls
rapeseed,青海,2007,雇工天数,日,0.15,xls:2008/2-11-2.xls
rapeseed,青海,2007,雇工工价,元/日,22.27,xls:2008/2-11-2.xls
rapeseed,青海,2007,雇工费用,元,3.34,xls:2008/2-11-1.xls
rapeseed,云南,2008,主产品产值,元,844.45,xls:2009/20901.xls
rapeseed,云南,2008,主产品产量,公斤,157.8,xls:2009/20901.xls
rapeseed,云南,2008,产值合计,元,858.35,xls:2009/20901.xls
rapeseed,云南,2008,人工成本,元,274.07,xls:2009/20901.xls
rapeseed,云南,2008,其他直接费用,元,0.11,xls:2009/20902.xls
rapeseed,云南,2008,农家肥费,元,25.69,xls:2009/20902.xls
rapeseed,云南,2008,农药费,元,13.51,xls:2009/20902.xls
rapeseed,云南,2008,劳动日工价,元/日,21.6,xls:2009/20902.xls
rapeseed,云南,2008,化肥费,元,81.9,xls:2009/20902.xls
rapeseed,云南,2008,土地成本,元,104.24,xls:2009/20901.xls
rapeseed,云南,2008,家庭用工天数,日,11.68,xls:2009/20902.xls
rapeseed,云南,2008,家庭用工折价,元,252.29,xls:2009/20901.xls
rapeseed,云南,2008,工具材料费,元,1.86,xls:2009/20902.xls
rapeseed,云南,2008,平均出售价格,元/50公斤,267.57,xls:2009/20901.xls
rapeseed,云南,2008,总成本,元,556.27,xls:2009/20901.xls
rapeseed,云南,2008,排灌费,元,3.76,xls:2009/20902.xls
rapeseed,云南,2008,机械作业费,元,14.46,xls:2009/20902.xls
rapeseed,云南,2008,每亩化肥折纯用量,公斤,18.87,xls:2009/20903.xls
rapeseed,云南,2008,每亩化肥用量,公斤,18.87,xls:2009/20902.xls
rapeseed,云南,2008,每亩用工数量,日,12.28,xls:2009/20901.xls
rapeseed,云南,2008,每亩种子用量,公斤,0.82,xls:2009/20902.xls
rapeseed,云南,2008,流转地租金,元,2.26,xls:2009/20901.xls
rapeseed,云南,2008,物质与服务费用,元,177.96,xls:2009/20901.xls
rapeseed,云南,2008,生产成本,元,452.03,xls:2009/20901.xls
rapeseed,云南,2008,畜力费,元,28.12,xls:2009/20902.xls
rapeseed,云南,2008,种子费,元,7.11,xls:2009/20902.xls
rapeseed,云南,2008,自营地折租,元,101.98,xls:2009/20901.xls
rapeseed,云南,2008,销售费,元,1.44,xls:2009/20902.xls
rapeseed,云南,2008,雇工天数,日,0.6,xls:2009/20902.xls
