province,year,item,unit,price,n_periods
黑龙江,2016,npk_cl,元/公斤,2.5958,36
黑龙江,2017,npk_cl,元/公斤,2.6472,36
黑龙江,2018,npk_cl,元/公斤,2.5,36
黑龙江,2019,npk_cl,元/公斤,2.7337,36
黑龙江,2020,npk_cl,元/公斤,2.4532,36
黑龙江,2021,npk_cl,元/公斤,2.6308,40
黑龙江,2022,npk_cl,元/公斤,3.4319,40
黑龙江,2023,npk_cl,元/公斤,3.4276,41
黑龙江,2024,npk_cl,元/公斤,3.295,39
黑龙江,2025,npk_cl,元/公斤,3.2604,40
云南,2006,piglet,元/公斤,7.1086,36
云南,2007,piglet,元/公斤,15.0444,36
云南,2008,piglet,元/公斤,27.1111,36
云南,2009,piglet,元/公斤,14.0139,36
云南,2010,piglet,元/公斤,11.2028,36
内蒙古,2006,piglet,元/公斤,14.1286,35
内蒙古,2007,piglet,元/公斤,23.0694,36
内蒙古,2008,piglet,元/公斤,41.3889,36
内蒙古,2009,piglet,元/公斤,33.0833,36
内蒙古,2010,piglet,元/公斤,28.7778,36
吉林,2006,piglet,元/公斤,8.0725,36
吉林,2007,piglet,元/公斤,25.8139,36
吉林,2008,piglet,元/公斤,36.9389,36
吉林,2009,piglet,元/公斤,22.2917,36
吉林,2010,piglet,元/公斤,20.1556,36
四川,2006,piglet,元/公斤,7.4028,36
四川,2007,piglet,元/公斤,15.1153,36
四川,2008,piglet,元/公斤,24.6222,36
四川,2009,piglet,元/公斤,13.3292,36
四川,2010,piglet,元/公斤,10.7806,36
宁夏,2006,piglet,元/公斤,13.6111,36
宁夏,2007,piglet,元/公斤,22.7778,36
宁夏,2008,piglet,元/公斤,35.075,36
宁夏,2009,piglet,元/公斤,26.3097,36
宁夏,2010,piglet,元/公斤,22.0833,36
安徽,2006,piglet,元/公斤,7.1189,36
安徽,2007,piglet,元/公斤,17.5036,36
安徽,2008,piglet,元/公斤,20.1517,36
安徽,2009,piglet,元/公斤,14.6083,36
安徽,2010,piglet,元/公斤,12.8439,36
山东,2006,piglet,元/公斤,6.4719,36
山东,2007,piglet,元/公斤,12.9778,36
山东,2008,piglet,元/公斤,17.4444,36
山东,2009,piglet,元/公斤,12.3653,36
山东,2010,piglet,元/公斤,11.8575,36
山西,2006,piglet,元/公斤,10.0944,36
山西,2007,piglet,元/公斤,18.5931,36
山西,2008,piglet,元/公斤,33.25,36
山西,2009,piglet,元/公斤,22.8333,36
山西,2010,piglet,元/公斤,23.0556,36
广东,2006,piglet,元/公斤,8.9343,35
广东,2007,piglet,元/公斤,17.8667,36
广东,2008,piglet,元/公斤,27.5,36
广东,2009,piglet,元/公斤,15.0556,36
广东,2010,piglet,元/公斤,14.8056,36
广西,2006,piglet,元/公斤,6.5042,36
广西,2007,piglet,元/公斤,15.3528,36
广西,2008,piglet,元/公斤,26.9667,36
广西,2009,piglet,元/公斤,12.1569,36
广西,2010,piglet,元/公斤,11.3439,36
新疆,2006,piglet,元/公斤,15.4792,24
新疆,2007,piglet,元/公斤,17.0458,36
新疆,2008,piglet,元/公斤,22.3875,36
新疆,2009,piglet,元/公斤,21.3905,21
新疆,2010,piglet,元/公斤,14.4667,15
江苏,2006,piglet,元/公斤,7.2847,36
江苏,2007,piglet,元/公斤,14.0139,36
江苏,2008,piglet,元/公斤,21.7222,36
江苏,2009,piglet,元/公斤,12.9556,36
江苏,2010,piglet,元/公斤,12.5528,36
江西,2006,piglet,元/公斤,9.1536,36
江西,2007,piglet,元/公斤,22.9167,36
江西,2008,piglet,元/公斤,40.7917,36
江西,2009,piglet,元/公斤,25.4653,36
江西,2010,piglet,元/公斤,26.9694,36
河北,2006,piglet,元/公斤,8.0708,36
河北,2007,piglet,元/公斤,17.4889,36
河北,2008,piglet,元/公斤,25.9743,35
河北,2009,piglet,元/公斤,14.7611,36
河北,2010,piglet,元/公斤,14.2333,36
河南,2006,piglet,元/公斤,8.5833,36
河南,2007,piglet,元/公斤,16.4417,36
河南,2008,piglet,元/公斤,24.2111,36
河南,2009,piglet,元/公斤,17.2639,36
河南,2010,piglet,元/公斤,16.2889,36
浙江,2006,piglet,元/公斤,8.1029,35
浙江,2007,piglet,元/公斤,14.2361,36
浙江,2008,piglet,元/公斤,20.3111,36
浙江,2009,piglet,元/公斤,12.8528,36
浙江,2010,piglet,元/公斤,12.5806,36
海南,2006,piglet,元/公斤,8.3375,32
海南,2007,piglet,元/公斤,14.1429,35
海南,2008,piglet,元/公斤,20.9528,36
海南,2009,piglet,元/公斤,11.1972,36
海南,2010,piglet,元/公斤,12.3944,36
湖北,2006,piglet,元/公斤,8.0125,36
湖北,2007,piglet,元/公斤,22.3231,36
湖北,2008,piglet,元/公斤,35.3997,36
湖北,2009,piglet,元/公斤,20.82,36
湖北,2010,piglet,元/公斤,17.505,36
湖南,2006,piglet,元/公斤,7.9194,36
湖南,2007,piglet,元/公斤,17.7111,36
湖南,2008,piglet,元/公斤,34.5556,36
湖南,2009,piglet,元/公斤,24.1667,36
湖南,2010,piglet,元/公斤,21.7222,36
甘肃,2006,piglet,元/公斤,9.5861,36
甘肃,2007,piglet,元/公斤,16.5139,36
甘肃,2008,piglet,元/公斤,38.0571,35
甘肃,2009,piglet,元/公斤,28.2222,36
甘肃,2010,piglet,元/公斤,22.5455,22
福建,2006,piglet,元/公斤,9.2206,34
福建,2007,piglet,元/公斤,12.0389,36
福建,2008,piglet,元/公斤,17.225,36
福建,2009,piglet,元/公斤,15.0694,36
福建,2010,piglet,元/公斤,14.9861,36
贵州,2006,piglet,元/公斤,8.2553,36
贵州,2007,piglet,元/公斤,15.7297,36
贵州,2008,piglet,元/公斤,26.3628,36
贵州,2009,piglet,元/公斤,14.3833,36
贵州,2010,piglet,元/公斤,10.2722,36
辽宁,2006,piglet,元/公斤,9.7208,36
辽宁,2007,piglet,元/公斤,25.0208,36
辽宁,2008,piglet,元/公斤,37.4375,36
辽宁,2009,piglet,元/公斤,25.2847,36
辽宁,2010,piglet,元/公斤,23.0556,36
重庆,2006,piglet,元/公斤,7.5956,34
重庆,2007,piglet,元/公斤,14.6903,36
重庆,2008,piglet,元/公斤,26.9097,36
重庆,2009,piglet,元/公斤,16.45,36
重庆,2010,piglet,元/公斤,16.8397,34
陕西,2006,piglet,元/公斤,8.7758,36
陕西,2007,piglet,元/公斤,16.2758,36
陕西,2008,piglet,元/公斤,28.5414,36
陕西,2009,piglet,元/公斤,16.8056,36
陕西,2010,piglet,元/公斤,14.5236,36
青海,2006,piglet,元/公斤,17.6087,23
青海,2007,piglet,元/公斤,19.4,35
青海,2008,piglet,元/公斤,45.0,22
青海,2009,piglet,元/公斤,23.125,16
青海,2010,piglet,元/公斤,18.5,10
黑龙江,2006,piglet,元/公斤,8.6537,35
黑龙江,2007,piglet,元/公斤,21.7611,36
黑龙江,2008,piglet,元/公斤,35.8125,36
黑龙江,2009,piglet,元/公斤,22.9222,36
黑龙江,2010,piglet,元/公斤,21.3167,36
云南,2006,soymeal,元/公斤,3.1392,36
云南,2007,soymeal,元/公斤,3.3165,36
云南,2008,soymeal,元/公斤,5.1247,36
云南,2009,soymeal,元/公斤,4.1101,36
云南,2010,soymeal,元/公斤,4.0036,36
内蒙古,2006,soymeal,元/公斤,2.3251,36
内蒙古,2007,soymeal,元/公斤,2.6753,36
内蒙古,2008,soymeal,元/公斤,4.0833,36
内蒙古,2009,soymeal,元/公斤,3.5956,36
内蒙古,2010,soymeal,元/公斤,3.5489,36
吉林,2006,soymeal,元/公斤,2.3438,36
吉林,2007,soymeal,元/公斤,2.7757,36
吉林,2008,soymeal,元/公斤,4.0604,36
吉林,2009,soymeal,元/公斤,3.6675,36
吉林,2010,soymeal,元/公斤,3.7,36
四川,2006,soymeal,元/公斤,2.1889,18
四川,2007,soymeal,元/公斤,2.625,35
四川,2008,soymeal,元/公斤,4.1771,36
四川,2009,soymeal,元/公斤,3.9132,36
四川,2010,soymeal,元/公斤,3.7653,36
宁夏,2006,soymeal,元/公斤,3.0139,36
宁夏,2007,soymeal,元/公斤,3.0083,36
宁夏,2008,soymeal,元/公斤,3.8486,36
宁夏,2009,soymeal,元/公斤,3.4653,36
宁夏,2010,soymeal,元/公斤,3.5,36
安徽,2006,soymeal,元/公斤,2.2499,36
安徽,2007,soymeal,元/公斤,2.6108,36
安徽,2008,soymeal,元/公斤,3.9494,36
安徽,2009,soymeal,元/公斤,3.1861,36
安徽,2010,soymeal,元/公斤,3.4606,36
山东,2006,soymeal,元/公斤,2.4868,36
山东,2007,soymeal,元/公斤,2.7528,36
山东,2008,soymeal,元/公斤,3.8707,36
山东,2009,soymeal,元/公斤,3.4124,36
山东,2010,soymeal,元/公斤,3.2206,36
山西,2006,soymeal,元/公斤,2.6417,36
山西,2007,soymeal,元/公斤,2.52,36
山西,2008,soymeal,元/公斤,3.6188,36
山西,2009,soymeal,元/公斤,3.4949,36
山西,2010,soymeal,元/公斤,3.4996,36
广东,2006,soymeal,元/公斤,2.588,35
广东,2007,soymeal,元/公斤,2.9228,36
广东,2008,soymeal,元/公斤,3.9444,36
广东,2009,soymeal,元/公斤,3.5889,36
广东,2010,soymeal,元/公斤,3.51,36
广西,2006,soymeal,元/公斤,2.9354,36
广西,2007,soymeal,元/公斤,3.1201,36
广西,2008,soymeal,元/公斤,4.3515,36
广西,2009,soymeal,元/公斤,3.6918,36
广西,2010,soymeal,元/公斤,3.5438,36
新疆,2006,soymeal,元/公斤,3.1,1
江苏,2006,soymeal,元/公斤,2.3011,36
江苏,2007,soymeal,元/公斤,2.7497,36
江苏,2008,soymeal,元/公斤,3.8336,36
江苏,2009,soymeal,元/公斤,3.4853,36
江苏,2010,soymeal,元/公斤,3.3364,36
江西,2006,soymeal,元/公斤,2.4928,36
江西,2007,soymeal,元/公斤,2.7594,36
江西,2008,soymeal,元/公斤,3.4449,35
江西,2009,soymeal,元/公斤,3.5914,36
江西,2010,soymeal,元/公斤,3.6443,36
河北,2006,soymeal,元/公斤,2.3515,36
河北,2007,soymeal,元/公斤,2.8054,36
河北,2008,soymeal,元/公斤,3.8303,36
河北,2009,soymeal,元/公斤,3.6793,36
河北,2010,soymeal,元/公斤,3.6128,36
河南,2006,soymeal,元/公斤,2.4408,36
河南,2007,soymeal,元/公斤,2.7758,36
河南,2008,soymeal,元/公斤,3.9054,36
河南,2009,soymeal,元/公斤,3.4878,36
河南,2010,soymeal,元/公斤,3.5153,36
浙江,2006,soymeal,元/公斤,2.3617,36
浙江,2007,soymeal,元/公斤,2.8767,36
浙江,2008,soymeal,元/公斤,3.9242,36
浙江,2009,soymeal,元/公斤,3.5436,36
浙江,2010,soymeal,元/公斤,3.3956,36
海南,2006,soymeal,元/公斤,2.8039,36
海南,2007,soymeal,元/公斤,3.0597,36
海南,2008,soymeal,元/公斤,4.1694,36
海南,2009,soymeal,元/公斤,3.7444,36
海南,2010,soymeal,元/公斤,4.0125,36
湖北,2006,soymeal,元/公斤,2.5186,36
湖北,2007,soymeal,元/公斤,2.8042,36
湖北,2008,soymeal,元/公斤,4.0829,36
湖北,2009,soymeal,元/公斤,3.6881,36
湖北,2010,soymeal,元/公斤,3.5444,36
湖南,2006,soymeal,元/公斤,2.6056,36
湖南,2007,soymeal,元/公斤,2.8069,36
湖南,2008,soymeal,元/公斤,4.1028,36
湖南,2009,soymeal,元/公斤,3.8875,36
湖南,2010,soymeal,元/公斤,3.5653,36
甘肃,2006,soymeal,元/公斤,2.4703,35
甘肃,2007,soymeal,元/公斤,3.0554,35
甘肃,2008,soymeal,元/公斤,4.2236,36
甘肃,2009,soymeal,元/公斤,3.6057,35
甘肃,2010,soymeal,元/公斤,3.471,31
福建,2006,soymeal,元/公斤,2.3897,36
福建,2007,soymeal,元/公斤,2.6742,36
福建,2008,soymeal,元/公斤,3.2694,36
福建,2009,soymeal,元/公斤,3.4475,36
福建,2010,soymeal,元/公斤,3.4689,36
贵州,2006,soymeal,元/公斤,3.0347,36
贵州,2007,soymeal,元/公斤,3.1681,36
贵州,2008,soymeal,元/公斤,3.3947,36
贵州,2009,soymeal,元/公斤,3.4,36
贵州,2010,soymeal,元/公斤,3.4036,36
辽宁,2006,soymeal,元/公斤,2.6853,36
辽宁,2007,soymeal,元/公斤,2.8808,36
辽宁,2008,soymeal,元/公斤,4.3267,36
辽宁,2009,soymeal,元/公斤,4.0783,36
辽宁,2010,soymeal,元/公斤,4.1439,36
重庆,2006,soymeal,元/公斤,2.8836,36
重庆,2007,soymeal,元/公斤,2.6586,36
重庆,2008,soymeal,元/公斤,4.2625,36
重庆,2009,soymeal,元/公斤,3.6222,18
重庆,2010,soymeal,元/公斤,4.4483,29
陕西,2006,soymeal,元/公斤,1.9484,19
陕西,2007,soymeal,元/公斤,2.0,1
青海,2010,soymeal,元/公斤,3.3613,23
黑龙江,2006,soymeal,元/公斤,2.2504,36
黑龙江,2007,soymeal,元/公斤,2.6085,36
黑龙江,2008,soymeal,元/公斤,3.8943,36
黑龙江,2009,soymeal,元/公斤,3.2674,36
黑龙江,2010,soymeal,元/公斤,3.2153,36
云南,2006,ssp,元/公斤,0.4494,36
云南,2007,ssp,元/公斤,0.4836,36
云南,2008,ssp,元/公斤,0.6428,36
云南,2009,ssp,元/公斤,0.5692,36
云南,2010,ssp,元/公斤,0.5514,36
云南,2011,ssp,元/公斤,0.6764,36
云南,2012,ssp,元/公斤,0.7772,36
云南,2013,ssp,元/公斤,0.73,36
云南,2014,ssp,元/公斤,0.6839,36
云南,2015,ssp,元/公斤,0.7031,36
云南,2016,ssp,元/公斤,0.7103,36
云南,2017,ssp,元/公斤,0.71,36
云南,2018,ssp,元/公斤,0.71,36
云南,2019,ssp,元/公斤,0.7022,36
云南,2020,ssp,元/公斤,0.7,36
云南,2021,ssp,元/公斤,0.7,40
云南,2022,ssp,元/公斤,0.715,40
云南,2023,ssp,元/公斤,0.7868,41
云南,2024,ssp,元/公斤,0.8238,39
云南,2025,ssp,元/公斤,0.832,40
内蒙古,2006,ssp,元/公斤,0.58,6
内蒙古,2007,ssp,元/公斤,0.78,25
内蒙古,2008,ssp,元/公斤,0.78,36
内蒙古,2009,ssp,元/公斤,0.7811,36
内蒙古,2010,ssp,元/公斤,0.8,36
内蒙古,2011,ssp,元/公斤,0.8,8
内蒙古,2012,ssp,元/公斤,1.08,5
内蒙古,2013,ssp,元/公斤,0.9,3
内蒙古,2014,ssp,元/公斤,0.9,36
内蒙古,2015,ssp,元/公斤,0.9,36
内蒙古,2016,ssp,元/公斤,0.9,36
内蒙古,2017,ssp,元/公斤,0.9,36
内蒙古,2018,ssp,元/公斤,0.9,36
内蒙古,2019,ssp,元/公斤,0.9,32
内蒙古,2020,ssp,元/公斤,0.9,36
内蒙古,2021,ssp,元/公斤,0.9,40
内蒙古,2022,ssp,元/公斤,0.9,40
内蒙古,2023,ssp,元/公斤,0.9,41
内蒙古,2024,ssp,元/公斤,0.9,39
内蒙古,2025,ssp,元/公斤,0.9,7
四川,2006,ssp,元/公斤,0.4175,36
四川,2007,ssp,元/公斤,0.4503,36
四川,2008,ssp,元/公斤,0.7297,36
四川,2009,ssp,元/公斤,0.6562,36
四川,2010,ssp,元/公斤,0.6532,36
四川,2011,ssp,元/公斤,0.6764,36
四川,2012,ssp,元/公斤,0.7022,36
四川,2013,ssp,元/公斤,0.6911,36
四川,2014,ssp,元/公斤,0.6919,36
四川,2015,ssp,元/公斤,0.6997,36
四川,2016,ssp,元/公斤,0.6742,36
四川,2017,ssp,元/公斤,0.6794,36
四川,2018,ssp,元/公斤,0.7335,36
四川,2019,ssp,元/公斤,0.7831,36
四川,2020,ssp,元/公斤,0.7717,36
四川,2021,ssp,元/公斤,0.801,40
四川,2022,ssp,元/公斤,0.953,40
四川,2023,ssp,元/公斤,0.9,41
四川,2024,ssp,元/公斤,0.9783,39
四川,2025,ssp,元/公斤,0.8459,40
宁夏,2006,ssp,元/公斤,0.4389,36
宁夏,2007,ssp,元/公斤,0.4379,36
宁夏,2008,ssp,元/公斤,0.664,36
宁夏,2009,ssp,元/公斤,0.5619,36
宁夏,2010,ssp,元/公斤,0.5939,36
宁夏,2011,ssp,元/公斤,0.6067,36
宁夏,2012,ssp,元/公斤,0.6421,36
宁夏,2013,ssp,元/公斤,0.6146,36
宁夏,2014,ssp,元/公斤,0.6524,36
宁夏,2015,ssp,元/公斤,0.6351,36
宁夏,2016,ssp,元/公斤,0.635,36
宁夏,2017,ssp,元/公斤,0.6694,36
宁夏,2018,ssp,元/公斤,0.6951,36
宁夏,2019,ssp,元/公斤,0.7,36
宁夏,2020,ssp,元/公斤,0.7,36
宁夏,2021,ssp,元/公斤,0.725,40
宁夏,2022,ssp,元/公斤,0.7062,40
宁夏,2023,ssp,元/公斤,0.8756,41
宁夏,2024,ssp,元/公斤,0.88,39
宁夏,2025,ssp,元/公斤,0.9556,40
安徽,2006,ssp,元/公斤,0.4489,36
安徽,2007,ssp,元/公斤,0.4861,36
安徽,2008,ssp,元/公斤,0.7988,36
安徽,2009,ssp,元/公斤,0.6078,36
安徽,2010,ssp,元/公斤,0.5875,36
安徽,2011,ssp,元/公斤,0.6389,36
安徽,2012,ssp,元/公斤,0.6889,36
安徽,2013,ssp,元/公斤,0.6883,36
安徽,2014,ssp,元/公斤,0.6775,36
安徽,2015,ssp,元/公斤,0.7178,36
安徽,2016,ssp,元/公斤,0.7072,36
安徽,2017,ssp,元/公斤,0.7061,36
安徽,2018,ssp,元/公斤,0.7167,36
安徽,2019,ssp,元/公斤,0.745,36
安徽,2020,ssp,元/公斤,0.7344,36
安徽,2021,ssp,元/公斤,0.9002,40
安徽,2022,ssp,元/公斤,1.0103,40
安徽,2023,ssp,元/公斤,1.0,41
安徽,2024,ssp,元/公斤,1.0,39
安徽,2025,ssp,元/公斤,1.0,40
山东,2006,ssp,元/公斤,0.5422,36
山东,2007,ssp,元/公斤,0.5072,36
山东,2008,ssp,元/公斤,0.6207,36
山东,2009,ssp,元/公斤,0.5703,36
山东,2010,ssp,元/公斤,0.5922,36
山东,2011,ssp,元/公斤,0.6022,36
山东,2012,ssp,元/公斤,0.5628,36
山东,2013,ssp,元/公斤,0.6164,36
山东,2014,ssp,元/公斤,0.789,36
山东,2015,ssp,元/公斤,0.7967,36
山东,2016,ssp,元/公斤,0.7931,36
山东,2017,ssp,元/公斤,0.81,36
山东,2018,ssp,元/公斤,0.795,36
山东,2019,ssp,元/公斤,0.8074,36
山东,2020,ssp,元/公斤,0.8244,36
山东,2021,ssp,元/公斤,0.8278,40
山东,2022,ssp,元/公斤,0.9058,40
山东,2023,ssp,元/公斤,1.0049,41
山东,2024,ssp,元/公斤,1.104,39
山东,2025,ssp,元/公斤,1.0749,40
山西,2006,ssp,元/公斤,0.5868,36
山西,2007,ssp,元/公斤,0.606,36
山西,2008,ssp,元/公斤,0.7903,36
山西,2009,ssp,元/公斤,0.6719,36
山西,2010,ssp,元/公斤,0.6874,36
山西,2011,ssp,元/公斤,0.8507,36
山西,2012,ssp,元/公斤,0.9162,36
山西,2013,ssp,元/公斤,0.866,36
山西,2014,ssp,元/公斤,0.7785,36
山西,2015,ssp,元/公斤,0.7243,36
山西,2016,ssp,元/公斤,0.6721,36
山西,2017,ssp,元/公斤,0.7265,36
山西,2018,ssp,元/公斤,0.7076,36
山西,2019,ssp,元/公斤,0.7703,36
山西,2020,ssp,元/公斤,0.7767,36
山西,2021,ssp,元/公斤,0.8984,40
山西,2022,ssp,元/公斤,1.0485,40
山西,2023,ssp,元/公斤,0.953,41
山西,2024,ssp,元/公斤,1.1233,39
山西,2025,ssp,元/公斤,0.9748,40
广东,2006,ssp,元/公斤,0.5407,36
广东,2007,ssp,元/公斤,0.5547,36
广东,2008,ssp,元/公斤,0.8562,36
广东,2009,ssp,元/公斤,0.7303,36
广东,2010,ssp,元/公斤,0.6592,36
广东,2011,ssp,元/公斤,0.6358,36
广东,2012,ssp,元/公斤,0.6986,36
广东,2013,ssp,元/公斤,0.7128,36
广东,2014,ssp,元/公斤,0.7172,36
广东,2015,ssp,元/公斤,0.7342,36
广东,2016,ssp,元/公斤,0.7546,36
广东,2017,ssp,元/公斤,0.7939,36
广东,2018,ssp,元/公斤,0.801,36
广东,2019,ssp,元/公斤,0.7957,36
广东,2020,ssp,元/公斤,0.7831,36
广东,2021,ssp,元/公斤,0.7915,40
广东,2022,ssp,元/公斤,0.8585,40
广东,2023,ssp,元/公斤,0.9207,41
广东,2024,ssp,元/公斤,1.0269,39
广东,2025,ssp,元/公斤,1.0412,40
广西,2006,ssp,元/公斤,0.4815,36
广西,2007,ssp,元/公斤,0.5301,36
广西,2008,ssp,元/公斤,0.7984,36
广西,2009,ssp,元/公斤,0.6794,36
广西,2010,ssp,元/公斤,0.6293,36
广西,2011,ssp,元/公斤,0.7014,36
广西,2012,ssp,元/公斤,0.8067,36
广西,2013,ssp,元/公斤,0.8317,36
广西,2014,ssp,元/公斤,0.7528,36
广西,2015,ssp,元/公斤,0.734,36
广西,2016,ssp,元/公斤,0.7169,36
广西,2017,ssp,元/公斤,0.7297,36
广西,2018,ssp,元/公斤,0.7625,36
广西,2019,ssp,元/公斤,0.9349,36
广西,2020,ssp,元/公斤,0.9785,36
广西,2021,ssp,元/公斤,0.9989,40
广西,2022,ssp,元/公斤,1.15,40
广西,2023,ssp,元/公斤,1.1033,41
广西,2024,ssp,元/公斤,1.0558,39
广西,2025,ssp,元/公斤,0.9428,40
新疆,2006,ssp,元/公斤,0.7028,36
新疆,2007,ssp,元/公斤,0.7493,27
新疆,2008,ssp,元/公斤,1.0086,36
新疆,2009,ssp,元/公斤,0.9008,18
新疆,2010,ssp,元/公斤,0.85,24
新疆,2011,ssp,元/公斤,0.8514,36
新疆,2012,ssp,元/公斤,0.85,31
新疆,2013,ssp,元/公斤,0.8877,30
新疆,2014,ssp,元/公斤,0.81,36
新疆,2015,ssp,元/公斤,0.8062,36
新疆,2016,ssp,元/公斤,0.8292,36
新疆,2017,ssp,元/公斤,1.1167,36
新疆,2018,ssp,元/公斤,1.15,13
江苏,2006,ssp,元/公斤,0.4738,36
江苏,2007,ssp,元/公斤,0.4844,36
江苏,2008,ssp,元/公斤,0.7794,36
江苏,2009,ssp,元/公斤,0.6017,36
江苏,2010,ssp,元/公斤,0.56,36
江苏,2011,ssp,元/公斤,0.5944,36
江苏,2012,ssp,元/公斤,0.6725,36
江苏,2013,ssp,元/公斤,0.6992,36
江苏,2014,ssp,元/公斤,0.6869,36
江苏,2015,ssp,元/公斤,0.6918,36
江苏,2016,ssp,元/公斤,0.6608,36
江苏,2017,ssp,元/公斤,0.6721,36
江苏,2018,ssp,元/公斤,0.6922,36
江苏,2019,ssp,元/公斤,0.7054,36
江苏,2020,ssp,元/公斤,0.7042,36
江苏,2021,ssp,元/公斤,0.7274,40
江苏,2022,ssp,元/公斤,0.8541,40
江苏,2023,ssp,元/公斤,0.9474,41
江苏,2024,ssp,元/公斤,0.9051,39
江苏,2025,ssp,元/公斤,0.8544,40
江西,2006,ssp,元/公斤,0.4594,36
江西,2007,ssp,元/公斤,0.4753,36
江西,2008,ssp,元/公斤,0.7319,36
江西,2009,ssp,元/公斤,0.6017,36
江西,2010,ssp,元/公斤,0.5876,36
江西,2011,ssp,元/公斤,0.6912,36
江西,2012,ssp,元/公斤,0.6986,36
江西,2013,ssp,元/公斤,0.6958,36
江西,2014,ssp,元/公斤,0.6835,36
江西,2015,ssp,元/公斤,0.6925,36
江西,2016,ssp,元/公斤,0.7122,36
江西,2017,ssp,元/公斤,0.7465,36
江西,2018,ssp,元/公斤,0.784,36
江西,2019,ssp,元/公斤,0.7799,36
江西,2020,ssp,元/公斤,0.8112,36
江西,2021,ssp,元/公斤,0.855,40
江西,2022,ssp,元/公斤,0.9802,40
江西,2023,ssp,元/公斤,1.012,41
江西,2024,ssp,元/公斤,1.0353,39
江西,2025,ssp,元/公斤,1.0797,40
河北,2006,ssp,元/公斤,0.5721,36
河北,2007,ssp,元/公斤,0.5825,36
河北,2008,ssp,元/公斤,0.8461,36
河北,2009,ssp,元/公斤,0.7,36
河北,2010,ssp,元/公斤,0.6953,36
河北,2011,ssp,元/公斤,0.7075,36
河北,2012,ssp,元/公斤,0.7228,36
河北,2013,ssp,元/公斤,0.7358,36
河北,2014,ssp,元/公斤,0.7688,36
河北,2015,ssp,元/公斤,0.765,36
河北,2016,ssp,元/公斤,0.8657,36
河北,2017,ssp,元/公斤,0.866,36
河北,2018,ssp,元/公斤,0.7692,36
河北,2019,ssp,元/公斤,0.8088,36
河北,2020,ssp,元/公斤,0.7679,36
河北,2021,ssp,元/公斤,0.7434,40
河北,2022,ssp,元/公斤,0.7721,40
河北,2023,ssp,元/公斤,0.7505,41
河北,2024,ssp,元/公斤,0.7314,39
河北,2025,ssp,元/公斤,0.7275,40
河南,2006,ssp,元/公斤,0.4674,36
河南,2007,ssp,元/公斤,0.5043,36
河南,2008,ssp,元/公斤,0.7253,36
河南,2009,ssp,元/公斤,0.6838,36
河南,2010,ssp,元/公斤,0.6861,36
河南,2011,ssp,元/公斤,0.7196,36
河南,2012,ssp,元/公斤,0.7025,36
河南,2013,ssp,元/公斤,0.6983,36
河南,2014,ssp,元/公斤,0.6975,36
河南,2015,ssp,元/公斤,0.7006,36
河南,2016,ssp,元/公斤,0.6843,36
河南,2017,ssp,元/公斤,0.6596,36
河南,2018,ssp,元/公斤,0.735,36
河南,2019,ssp,元/公斤,0.7833,36
河南,2020,ssp,元/公斤,0.8342,36
河南,2021,ssp,元/公斤,0.7459,40
河南,2022,ssp,元/公斤,0.9033,40
河南,2023,ssp,元/公斤,0.9902,41
河南,2024,ssp,元/公斤,0.95,39
河南,2025,ssp,元/公斤,0.95,40
浙江,2006,ssp,元/公斤,0.525,36
浙江,2007,ssp,元/公斤,0.5612,36
浙江,2008,ssp,元/公斤,0.8631,36
浙江,2009,ssp,元/公斤,0.8008,36
浙江,2010,ssp,元/公斤,0.7756,36
浙江,2011,ssp,元/公斤,0.5994,36
浙江,2012,ssp,元/公斤,0.65,36
浙江,2013,ssp,元/公斤,0.6461,36
浙江,2014,ssp,元/公斤,0.63,36
浙江,2015,ssp,元/公斤,0.6133,36
浙江,2016,ssp,元/公斤,0.6,36
浙江,2017,ssp,元/公斤,0.6544,36
浙江,2018,ssp,元/公斤,0.6306,36
浙江,2019,ssp,元/公斤,0.75,36
浙江,2020,ssp,元/公斤,0.9167,36
浙江,2021,ssp,元/公斤,0.975,40
浙江,2022,ssp,元/公斤,1.0012,40
浙江,2023,ssp,元/公斤,0.9976,41
浙江,2024,ssp,元/公斤,0.8885,39
浙江,2025,ssp,元/公斤,0.9142,40
海南,2009,ssp,元/公斤,0.6636,22
海南,2010,ssp,元/公斤,0.6967,36
海南,2011,ssp,元/公斤,0.7,36
海南,2012,ssp,元/公斤,0.8322,36
海南,2013,ssp,元/公斤,0.9042,36
海南,2014,ssp,元/公斤,0.6431,36
海南,2015,ssp,元/公斤,0.8942,36
海南,2016,ssp,元/公斤,0.8722,36
海南,2017,ssp,元/公斤,0.8694,36
海南,2018,ssp,元/公斤,0.8,36
海南,2019,ssp,元/公斤,0.8222,36
海南,2020,ssp,元/公斤,0.9,36
海南,2021,ssp,元/公斤,1.019,40
海南,2022,ssp,元/公斤,1.277,40
海南,2023,ssp,元/公斤,1.3,41
海南,2024,ssp,元/公斤,1.3344,39
海南,2025,ssp,元/公斤,1.323,40
湖北,2006,ssp,元/公斤,0.3908,36
湖北,2007,ssp,元/公斤,0.4167,36
湖北,2008,ssp,元/公斤,0.7537,36
湖北,2009,ssp,元/公斤,0.5815,36
湖北,2010,ssp,元/公斤,0.5292,36
湖北,2011,ssp,元/公斤,0.5743,36
湖北,2012,ssp,元/公斤,0.5942,36
湖北,2013,ssp,元/公斤,0.5893,36
