crop,province,year,variable,unit,value,source
rice_mid_indica,贵州,2022,雇工天数,日,0.54,pdf_patch:2023.pdf
rice_mid_indica,贵州,2022,雇工工价,元/日,122.45,pdf_patch:2023.pdf
rice_mid_indica,贵州,2022,雇工费用,元,66.12,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,主产品产值,元,1336.08,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,主产品产量,公斤,472.57,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,产值合计,元,1374.48,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,人工成本,元,674.02,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,保险费,元,10.66,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,修理维护费,元,1.81,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,农家肥费,元,5.41,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,农膜费,元,7.03,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,农药费,元,22.72,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,化肥费,元,117.13,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,固定资产折旧,元,17.11,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,土地成本,元,166.15,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,家庭用工天数,日,7.03,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,家庭用工折价,元,669.48,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,工具材料费,元,7.09,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,平均出售价格,元/50公斤,141.36,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,总成本,元,1312.18,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,机械作业费,元,189.93,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,每亩农膜用量,公斤,0.49,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,每亩化肥折纯用量,公斤,14.58,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,每亩化肥用量,公斤,14.58,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,每亩用工数量,日,7.06,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,每亩种子用量,公斤,0.62,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,流转地租金,元,0.23,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,燃料动力费,元,14.29,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,物质与服务费用,元,472.01,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,生产成本,元,1146.03,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,畜力费,元,10.53,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,种子费,元,67.22,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,自营地折租,元,165.92,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,销售费,元,0.18,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,雇工天数,日,0.03,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,雇工工价,元/日,151.33,pdf_patch:2023.pdf
rice_mid_indica,重庆,2022,雇工费用,元,4.54,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,主产品产值,元,1531.81,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,主产品产量,公斤,576.21,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,产值合计,元,1554.09,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,人工成本,元,1148.84,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,土地成本,元,91.45,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,家庭用工天数,日,11.72,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,家庭用工折价,元,1116.73,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,工具材料费,元,2.46,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,平均出售价格,元/50公斤,132.92,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,总成本,元,1675.77,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,每亩农膜用量,公斤,0.17,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,每亩化肥折纯用量,公斤,19.65,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,每亩化肥用量,公斤,19.65,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,每亩用工数量,日,12.0,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,每亩种子用量,公斤,0.85,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,物质与服务费用,元,435.48,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,生产成本,元,1584.32,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,自营地折租,元,91.45,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,雇工天数,日,0.28,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,雇工工价,元/日,114.68,pdf_patch:2023.pdf
rice_mid_indica,陕西,2022,雇工费用,元,32.11,pdf_patch:2023.pdf
soybean,四川,2019,主产品产值,元,493.36,pdf_patch:2020.pdf
soybean,四川,2019,主产品产量,公斤,111.31,pdf_patch:2020.pdf
soybean,四川,2019,产值合计,元,495.06,pdf_patch:2020.pdf
soybean,四川,2019,人工成本,元,438.18,pdf_patch:2020.pdf
soybean,四川,2019,修理维护费,元,1.41,pdf_patch:2020.pdf
soybean,四川,2019,农药费,元,4.53,pdf_patch:2020.pdf
soybean,四川,2019,劳动日工价,元/日,86.38,pdf_patch:2020.pdf
soybean,四川,2019,化肥费,元,4.57,pdf_patch:2020.pdf
soybean,四川,2019,固定资产折旧,元,2.95,pdf_patch:2020.pdf
soybean,四川,2019,土地成本,元,108.41,pdf_patch:2020.pdf
soybean,四川,2019,家庭用工天数,日,5.0,pdf_patch:2020.pdf
soybean,四川,2019,家庭用工折价,元,431.9,pdf_patch:2020.pdf
soybean,四川,2019,工具材料费,元,3.09,pdf_patch:2020.pdf
soybean,四川,2019,平均出售价格,元/50公斤,221.62,pdf_patch:2020.pdf
soybean,四川,2019,总成本,元,603.96,pdf_patch:2020.pdf
soybean,四川,2019,机械作业费,元,10.64,pdf_patch:2020.pdf
soybean,四川,2019,每亩化肥折纯用量,公斤,0.8,pdf_patch:2020.pdf
soybean,四川,2019,每亩化肥用量,公斤,0.8,pdf_patch:2020.pdf
soybean,四川,2019,每亩用工数量,日,5.09,pdf_patch:2020.pdf
soybean,四川,2019,每亩种子用量,公斤,5.73,pdf_patch:2020.pdf
soybean,四川,2019,流转地租金,元,1.08,pdf_patch:2020.pdf
soybean,四川,2019,物质与服务费用,元,57.37,pdf_patch:2020.pdf
soybean,四川,2019,生产成本,元,495.55,pdf_patch:2020.pdf
soybean,四川,2019,种子费,元,28.65,pdf_patch:2020.pdf
soybean,四川,2019,自营地折租,元,107.33,pdf_patch:2020.pdf
soybean,四川,2019,销售费,元,1.53,pdf_patch:2020.pdf
soybean,四川,2019,雇工天数,日,0.09,pdf_patch:2020.pdf
soybean,四川,2019,雇工工价,元/日,69.78,pdf_patch:2020.pdf
soybean,四川,2019,雇工费用,元,6.28,pdf_patch:2020.pdf
soybean,安徽,2019,主产品产值,元,500.0,pdf_patch:2020.pdf
soybean,安徽,2019,主产品产量,公斤,123.44,pdf_patch:2020.pdf
soybean,安徽,2019,产值合计,元,514.65,pdf_patch:2020.pdf
soybean,安徽,2019,人工成本,元,256.8,pdf_patch:2020.pdf
soybean,安徽,2019,保险费,元,7.51,pdf_patch:2020.pdf
soybean,安徽,2019,修理维护费,元,0.73,pdf_patch:2020.pdf
soybean,安徽,2019,农家肥费,元,13.04,pdf_patch:2020.pdf
soybean,安徽,2019,农药费,元,24.31,pdf_patch:2020.pdf
soybean,安徽,2019,劳动日工价,元/日,86.38,pdf_patch:2020.pdf
soybean,安徽,2019,化肥费,元,12.28,pdf_patch:2020.pdf
soybean,安徽,2019,固定资产折旧,元,3.33,pdf_patch:2020.pdf
soybean,安徽,2019,土地成本,元,236.15,pdf_patch:2020.pdf
soybean,安徽,2019,家庭用工天数,日,2.97,pdf_patch:2020.pdf
soybean,安徽,2019,家庭用工折价,元,256.46,pdf_patch:2020.pdf
soybean,安徽,2019,工具材料费,元,2.58,pdf_patch:2020.pdf
soybean,安徽,2019,平均出售价格,元/50公斤,202.53,pdf_patch:2020.pdf
soybean,安徽,2019,总成本,元,672.96,pdf_patch:2020.pdf
soybean,安徽,2019,排灌费,元,1.96,pdf_patch:2020.pdf
soybean,安徽,2019,机械作业费,元,62.81,pdf_patch:2020.pdf
soybean,安徽,2019,每亩化肥折纯用量,公斤,2.14,pdf_patch:2020.pdf
soybean,安徽,2019,每亩化肥用量,公斤,2.14,pdf_patch:2020.pdf
soybean,安徽,2019,每亩用工数量,日,2.97,pdf_patch:2020.pdf
soybean,安徽,2019,每亩种子用量,公斤,6.14,pdf_patch:2020.pdf
soybean,安徽,2019,流转地租金,元,39.7,pdf_patch:2020.pdf
soybean,安徽,2019,燃料动力费,元,1.31,pdf_patch:2020.pdf
soybean,安徽,2019,物质与服务费用,元,180.01,pdf_patch:2020.pdf
soybean,安徽,2019,生产成本,元,436.81,pdf_patch:2020.pdf
soybean,安徽,2019,种子费,元,48.56,pdf_patch:2020.pdf
soybean,安徽,2019,自营地折租,元,196.45,pdf_patch:2020.pdf
soybean,安徽,2019,财务费,元,0.5,pdf_patch:2020.pdf
soybean,安徽,2019,销售费,元,1.09,pdf_patch:2020.pdf
soybean,安徽,2019,雇工费用,元,0.34,pdf_patch:2020.pdf
soybean,山东,2019,主产品产值,元,727.51,pdf_patch:2020.pdf
soybean,山东,2019,主产品产量,公斤,152.54,pdf_patch:2020.pdf
soybean,山东,2019,产值合计,元,746.31,pdf_patch:2020.pdf
soybean,山东,2019,人工成本,元,378.38,pdf_patch:2020.pdf
soybean,山东,2019,保险费,元,3.95,pdf_patch:2020.pdf
soybean,山东,2019,修理维护费,元,2.18,pdf_patch:2020.pdf
soybean,山东,2019,农家肥费,元,3.43,pdf_patch:2020.pdf
soybean,山东,2019,农药费,元,27.94,pdf_patch:2020.pdf
soybean,山东,2019,劳动日工价,元/日,86.38,pdf_patch:2020.pdf
soybean,山东,2019,化肥费,元,43.17,pdf_patch:2020.pdf
soybean,山东,2019,固定资产折旧,元,3.27,pdf_patch:2020.pdf
soybean,山东,2019,土地成本,元,171.19,pdf_patch:2020.pdf
soybean,山东,2019,家庭用工天数,日,4.08,pdf_patch:2020.pdf
soybean,山东,2019,家庭用工折价,元,352.6,pdf_patch:2020.pdf
soybean,山东,2019,工具材料费,元,2.5,pdf_patch:2020.pdf
soybean,山东,2019,平均出售价格,元/50公斤,238.47,pdf_patch:2020.pdf
soybean,山东,2019,总成本,元,772.04,pdf_patch:2020.pdf
soybean,山东,2019,排灌费,元,37.2,pdf_patch:2020.pdf
soybean,山东,2019,机械作业费,元,54.64,pdf_patch:2020.pdf
soybean,山东,2019,每亩化肥折纯用量,公斤,7.71,pdf_patch:2020.pdf
soybean,山东,2019,每亩化肥用量,公斤,7.71,pdf_patch:2020.pdf
soybean,山东,2019,每亩用工数量,日,4.36,pdf_patch:2020.pdf
soybean,山东,2019,每亩种子用量,公斤,5.17,pdf_patch:2020.pdf
soybean,山东,2019,流转地租金,元,12.55,pdf_patch:2020.pdf
soybean,山东,2019,物质与服务费用,元,222.47,pdf_patch:2020.pdf
soybean,山东,2019,生产成本,元,600.85,pdf_patch:2020.pdf
soybean,山东,2019,种子费,元,44.08,pdf_patch:2020.pdf
soybean,山东,2019,自营地折租,元,158.64,pdf_patch:2020.pdf
soybean,山东,2019,销售费,元,0.11,pdf_patch:2020.pdf
soybean,山东,2019,雇工天数,日,0.28,pdf_patch:2020.pdf
soybean,山东,2019,雇工工价,元/日,92.08,pdf_patch:2020.pdf
soybean,山东,2019,雇工费用,元,25.78,pdf_patch:2020.pdf
soybean,江苏,2019,主产品产值,元,752.27,pdf_patch:2020.pdf
soybean,江苏,2019,主产品产量,公斤,170.15,pdf_patch:2020.pdf
soybean,江苏,2019,产值合计,元,766.4,pdf_patch:2020.pdf
soybean,江苏,2019,人工成本,元,462.92,pdf_patch:2020.pdf
soybean,江苏,2019,保险费,元,8.04,pdf_patch:2020.pdf
soybean,江苏,2019,修理维护费,元,1.14,pdf_patch:2020.pdf
soybean,江苏,2019,农家肥费,元,6.15,pdf_patch:2020.pdf
soybean,江苏,2019,农药费,元,31.75,pdf_patch:2020.pdf
soybean,江苏,2019,劳动日工价,元/日,86.38,pdf_patch:2020.pdf
soybean,江苏,2019,化肥费,元,26.28,pdf_patch:2020.pdf
soybean,江苏,2019,固定资产折旧,元,4.08,pdf_patch:2020.pdf
soybean,江苏,2019,土地成本,元,269.46,pdf_patch:2020.pdf
soybean,江苏,2019,家庭用工天数,日,5.26,pdf_patch:2020.pdf
soybean,江苏,2019,家庭用工折价,元,453.93,pdf_patch:2020.pdf
soybean,江苏,2019,工具材料费,元,3.0,pdf_patch:2020.pdf
soybean,江苏,2019,平均出售价格,元/50公斤,221.06,pdf_patch:2020.pdf
soybean,江苏,2019,总成本,元,892.55,pdf_patch:2020.pdf
soybean,江苏,2019,排灌费,元,3.42,pdf_patch:2020.pdf
soybean,江苏,2019,机械作业费,元,23.76,pdf_patch:2020.pdf
soybean,江苏,2019,每亩化肥折纯用量,公斤,4.5,pdf_patch:2020.pdf
soybean,江苏,2019,每亩化肥用量,公斤,4.5,pdf_patch:2020.pdf
soybean,江苏,2019,每亩用工数量,日,5.39,pdf_patch:2020.pdf
soybean,江苏,2019,每亩种子用量,公斤,5.81,pdf_patch:2020.pdf
soybean,江苏,2019,流转地租金,元,41.4,pdf_patch:2020.pdf
soybean,江苏,2019,物质与服务费用,元,160.17,pdf_patch:2020.pdf
soybean,江苏,2019,生产成本,元,623.09,pdf_patch:2020.pdf
soybean,江苏,2019,种子费,元,52.08,pdf_patch:2020.pdf
soybean,江苏,2019,自营地折租,元,228.06,pdf_patch:2020.pdf
soybean,江苏,2019,销售费,元,0.47,pdf_patch:2020.pdf
soybean,江苏,2019,雇工天数,日,0.13,pdf_patch:2020.pdf
soybean,江苏,2019,雇工工价,元/日,69.16,pdf_patch:2020.pdf
soybean,江苏,2019,雇工费用,元,8.99,pdf_patch:2020.pdf
soybean,河南,2019,主产品产值,元,592.4,pdf_patch:2020.pdf
soybean,河南,2019,主产品产量,公斤,156.7,pdf_patch:2020.pdf
soybean,河南,2019,产值合计,元,597.11,pdf_patch:2020.pdf
soybean,河南,2019,人工成本,元,256.0,pdf_patch:2020.pdf
soybean,河南,2019,农药费,元,24.25,pdf_patch:2020.pdf
soybean,河南,2019,劳动日工价,元/日,86.38,pdf_patch:2020.pdf
soybean,河南,2019,化肥费,元,15.09,pdf_patch:2020.pdf
soybean,河南,2019,土地成本,元,337.74,pdf_patch:2020.pdf
soybean,河南,2019,家庭用工天数,日,2.85,pdf_patch:2020.pdf
soybean,河南,2019,家庭用工折价,元,246.01,pdf_patch:2020.pdf
soybean,河南,2019,工具材料费,元,3.96,pdf_patch:2020.pdf
soybean,河南,2019,平均出售价格,元/50公斤,189.02,pdf_patch:2020.pdf
soybean,河南,2019,总成本,元,747.83,pdf_patch:2020.pdf
soybean,河南,2019,排灌费,元,5.35,pdf_patch:2020.pdf
soybean,河南,2019,机械作业费,元,61.24,pdf_patch:2020.pdf
soybean,河南,2019,每亩化肥折纯用量,公斤,2.2,pdf_patch:2020.pdf
soybean,河南,2019,每亩化肥用量,公斤,2.2,pdf_patch:2020.pdf
soybean,河南,2019,每亩用工数量,日,2.95,pdf_patch:2020.pdf
soybean,河南,2019,每亩种子用量,公斤,5.39,pdf_patch:2020.pdf
soybean,河南,2019,流转地租金,元,89.96,pdf_patch:2020.pdf
soybean,河南,2019,物质与服务费用,元,154.09,pdf_patch:2020.pdf
soybean,河南,2019,生产成本,元,410.09,pdf_patch:2020.pdf
soybean,河南,2019,种子费,元,44.2,pdf_patch:2020.pdf
soybean,河南,2019,自营地折租,元,247.78,pdf_patch:2020.pdf
soybean,河南,2019,雇工天数,日,0.1,pdf_patch:2020.pdf
soybean,河南,2019,雇工工价,元/日,99.89,pdf_patch:2020.pdf
soybean,河南,2019,雇工费用,元,9.99,pdf_patch:2020.pdf
soybean,湖北,2019,主产品产值,元,633.51,pdf_patch:2020.pdf
soybean,湖北,2019,主产品产量,公斤,151.7,pdf_patch:2020.pdf
soybean,湖北,2019,产值合计,元,645.84,pdf_patch:2020.pdf
soybean,湖北,2019,人工成本,元,211.29,pdf_patch:2020.pdf
soybean,湖北,2019,修理维护费,元,1.29,pdf_patch:2020.pdf
soybean,湖北,2019,农家肥费,元,7.28,pdf_patch:2020.pdf
soybean,湖北,2019,农药费,元,6.09,pdf_patch:2020.pdf
soybean,湖北,2019,劳动日工价,元/日,86.38,pdf_patch:2020.pdf
soybean,湖北,2019,化肥费,元,48.73,pdf_patch:2020.pdf
soybean,湖北,2019,固定资产折旧,元,4.09,pdf_patch:2020.pdf
soybean,湖北,2019,土地成本,元,100.24,pdf_patch:2020.pdf
soybean,湖北,2019,家庭用工天数,日,2.45,pdf_patch:2020.pdf
soybean,湖北,2019,家庭用工折价,元,211.29,pdf_patch:2020.pdf
soybean,湖北,2019,工具材料费,元,2.64,pdf_patch:2020.pdf
soybean,湖北,2019,平均出售价格,元/50公斤,208.8,pdf_patch:2020.pdf
soybean,湖北,2019,总成本,元,546.08,pdf_patch:2020.pdf
soybean,湖北,2019,机械作业费,元,98.07,pdf_patch:2020.pdf
soybean,湖北,2019,每亩化肥折纯用量,公斤,8.08,pdf_patch:2020.pdf
soybean,湖北,2019,每亩化肥用量,公斤,8.08,pdf_patch:2020.pdf
soybean,湖北,2019,每亩用工数量,日,2.45,pdf_patch:2020.pdf
soybean,湖北,2019,每亩种子用量,公斤,5.97,pdf_patch:2020.pdf
soybean,湖北,2019,流转地租金,元,8.35,pdf_patch:2020.pdf
soybean,湖北,2019,燃料动力费,元,4.54,pdf_patch:2020.pdf
soybean,湖北,2019,物质与服务费用,元,234.55,pdf_patch:2020.pdf
soybean,湖北,2019,生产成本,元,445.84,pdf_patch:2020.pdf
soybean,湖北,2019,种子费,元,61.82,pdf_patch:2020.pdf
soybean,湖北,2019,自营地折租,元,91.89,pdf_patch:2020.pdf
soybean,湖北,2019,雇工工价,元/日,120.0,pdf_patch:2020.pdf
soybean,陕西,2019,主产品产值,元,535.72,pdf_patch:2020.pdf
soybean,陕西,2019,主产品产量,公斤,122.42,pdf_patch:2020.pdf
soybean,陕西,2019,产值合计,元,555.0,pdf_patch:2020.pdf
soybean,陕西,2019,人工成本,元,487.53,pdf_patch:2020.pdf
soybean,陕西,2019,修理维护费,元,2.41,pdf_patch:2020.pdf
soybean,陕西,2019,农家肥费,元,0.89,pdf_patch:2020.pdf
soybean,陕西,2019,农药费,元,5.37,pdf_patch:2020.pdf
soybean,陕西,2019,劳动日工价,元/日,86.38,pdf_patch:2020.pdf
soybean,陕西,2019,化肥费,元,52.01,pdf_patch:2020.pdf
soybean,陕西,2019,固定资产折旧,元,2.62,pdf_patch:2020.pdf
soybean,陕西,2019,土地成本,元,80.8,pdf_patch:2020.pdf
soybean,陕西,2019,家庭用工天数,日,5.64,pdf_patch:2020.pdf
soybean,陕西,2019,家庭用工折价,元,487.53,pdf_patch:2020.pdf
soybean,陕西,2019,工具材料费,元,2.25,pdf_patch:2020.pdf
soybean,陕西,2019,平均出售价格,元/50公斤,218.8,pdf_patch:2020.pdf
soybean,陕西,2019,总成本,元,760.09,pdf_patch:2020.pdf
soybean,陕西,2019,排灌费,元,4.9,pdf_patch:2020.pdf
soybean,陕西,2019,机械作业费,元,79.3,pdf_patch:2020.pdf
soybean,陕西,2019,每亩化肥折纯用量,公斤,10.75,pdf_patch:2020.pdf
soybean,陕西,2019,每亩化肥用量,公斤,10.75,pdf_patch:2020.pdf
soybean,陕西,2019,每亩用工数量,日,5.64,pdf_patch:2020.pdf
soybean,陕西,2019,每亩种子用量,公斤,5.5,pdf_patch:2020.pdf
soybean,陕西,2019,物质与服务费用,元,191.76,pdf_patch:2020.pdf
soybean,陕西,2019,生产成本,元,679.29,pdf_patch:2020.pdf
soybean,陕西,2019,畜力费,元,7.33,pdf_patch:2020.pdf
soybean,陕西,2019,种子费,元,34.68,pdf_patch:2020.pdf
soybean,陕西,2019,自营地折租,元,80.8,pdf_patch:2020.pdf
soybean,陕西,2019,雇工工价,元/日,100.79,pdf_patch:2020.pdf
soybean,四川,2022,人工成本,元,507.09,pdf_patch:2023.pdf
soybean,四川,2022,修理维护费,元,1.4,pdf_patch:2023.pdf
soybean,四川,2022,农家肥费,元,0.05,pdf_patch:2023.pdf
soybean,四川,2022,农药费,元,10.16,pdf_patch:2023.pdf
soybean,四川,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
soybean,四川,2022,化肥费,元,8.02,pdf_patch:2023.pdf
soybean,四川,2022,固定资产折旧,元,2.97,pdf_patch:2023.pdf
soybean,四川,2022,土地成本,元,108.25,pdf_patch:2023.pdf
soybean,四川,2022,家庭用工天数,日,5.32,pdf_patch:2023.pdf
soybean,四川,2022,家庭用工折价,元,507.09,pdf_patch:2023.pdf
soybean,四川,2022,工具材料费,元,3.11,pdf_patch:2023.pdf
soybean,四川,2022,平均出售价格,元/50公斤,321.39,pdf_patch:2023.pdf
soybean,四川,2022,机械作业费,元,8.84,pdf_patch:2023.pdf
soybean,四川,2022,每亩化肥折纯用量,公斤,1.19,pdf_patch:2023.pdf
soybean,四川,2022,每亩化肥用量,公斤,1.19,pdf_patch:2023.pdf
soybean,四川,2022,每亩种子用量,公斤,5.54,pdf_patch:2023.pdf
soybean,四川,2022,流转地租金,元,1.85,pdf_patch:2023.pdf
soybean,四川,2022,物质与服务费用,元,78.01,pdf_patch:2023.pdf
soybean,四川,2022,生产成本,元,585.1,pdf_patch:2023.pdf
soybean,四川,2022,种子费,元,39.97,pdf_patch:2023.pdf
soybean,四川,2022,自营地折租,元,106.4,pdf_patch:2023.pdf
soybean,四川,2022,销售费,元,3.49,pdf_patch:2023.pdf
soybean,四川,2022,雇工工价,元/日,106.97,pdf_patch:2023.pdf
soybean,安徽,2022,主产品产值,元,940.83,pdf_patch:2023.pdf
soybean,安徽,2022,产值合计,元,959.09,pdf_patch:2023.pdf
soybean,安徽,2022,人工成本,元,213.11,pdf_patch:2023.pdf
soybean,安徽,2022,保险费,元,8.96,pdf_patch:2023.pdf
soybean,安徽,2022,修理维护费,元,1.37,pdf_patch:2023.pdf
soybean,安徽,2022,农家肥费,元,8.81,pdf_patch:2023.pdf
soybean,安徽,2022,农药费,元,34.95,pdf_patch:2023.pdf
soybean,安徽,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
soybean,安徽,2022,化肥费,元,27.44,pdf_patch:2023.pdf
soybean,安徽,2022,固定资产折旧,元,5.15,pdf_patch:2023.pdf
soybean,安徽,2022,土地成本,元,293.77,pdf_patch:2023.pdf
soybean,安徽,2022,家庭用工天数,日,2.22,pdf_patch:2023.pdf
soybean,安徽,2022,家庭用工折价,元,211.85,pdf_patch:2023.pdf
soybean,安徽,2022,工具材料费,元,2.96,pdf_patch:2023.pdf
soybean,安徽,2022,平均出售价格,元/50公斤,302.19,pdf_patch:2023.pdf
soybean,安徽,2022,总成本,元,747.18,pdf_patch:2023.pdf
soybean,安徽,2022,排灌费,元,2.77,pdf_patch:2023.pdf
soybean,安徽,2022,机械作业费,元,69.84,pdf_patch:2023.pdf
soybean,安徽,2022,每亩化肥折纯用量,公斤,3.03,pdf_patch:2023.pdf
soybean,安徽,2022,每亩化肥用量,公斤,3.03,pdf_patch:2023.pdf
soybean,安徽,2022,每亩用工数量,日,2.23,pdf_patch:2023.pdf
soybean,安徽,2022,每亩种子用量,公斤,6.39,pdf_patch:2023.pdf
soybean,安徽,2022,流转地租金,元,66.05,pdf_patch:2023.pdf
soybean,安徽,2022,燃料动力费,元,3.54,pdf_patch:2023.pdf
soybean,安徽,2022,物质与服务费用,元,240.3,pdf_patch:2023.pdf
soybean,安徽,2022,生产成本,元,453.41,pdf_patch:2023.pdf
soybean,安徽,2022,种子费,元,72.42,pdf_patch:2023.pdf
soybean,安徽,2022,自营地折租,元,227.72,pdf_patch:2023.pdf
soybean,安徽,2022,财务费,元,0.63,pdf_patch:2023.pdf
soybean,安徽,2022,销售费,元,1.46,pdf_patch:2023.pdf
soybean,安徽,2022,雇工天数,日,0.01,pdf_patch:2023.pdf
soybean,安徽,2022,雇工工价,元/日,126.3,pdf_patch:2023.pdf
soybean,安徽,2022,雇工费用,元,1.26,pdf_patch:2023.pdf
soybean,山东,2022,主产品产值,元,1155.45,pdf_patch:2023.pdf
soybean,山东,2022,人工成本,元,433.28,pdf_patch:2023.pdf
soybean,山东,2022,保险费,元,7.9,pdf_patch:2023.pdf
soybean,山东,2022,修理维护费,元,2.17,pdf_patch:2023.pdf
soybean,山东,2022,农家肥费,元,12.9,pdf_patch:2023.pdf
soybean,山东,2022,农药费,元,32.68,pdf_patch:2023.pdf
soybean,山东,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
soybean,山东,2022,化肥费,元,65.16,pdf_patch:2023.pdf
soybean,山东,2022,固定资产折旧,元,3.05,pdf_patch:2023.pdf
soybean,山东,2022,土地成本,元,211.92,pdf_patch:2023.pdf
soybean,山东,2022,家庭用工天数,日,4.47,pdf_patch:2023.pdf
soybean,山东,2022,家庭用工折价,元,425.9,pdf_patch:2023.pdf
soybean,山东,2022,工具材料费,元,2.66,pdf_patch:2023.pdf
soybean,山东,2022,平均出售价格,元/50公斤,326.56,pdf_patch:2023.pdf
soybean,山东,2022,总成本,元,884.56,pdf_patch:2023.pdf
soybean,山东,2022,排灌费,元,8.52,pdf_patch:2023.pdf
soybean,山东,2022,机械作业费,元,54.78,pdf_patch:2023.pdf
soybean,山东,2022,每亩化肥折纯用量,公斤,7.43,pdf_patch:2023.pdf
soybean,山东,2022,每亩化肥用量,公斤,7.43,pdf_patch:2023.pdf
soybean,山东,2022,每亩用工数量,日,4.55,pdf_patch:2023.pdf
soybean,山东,2022,每亩种子用量,公斤,4.67,pdf_patch:2023.pdf
soybean,山东,2022,流转地租金,元,2.96,pdf_patch:2023.pdf
soybean,山东,2022,燃料动力费,元,0.13,pdf_patch:2023.pdf
soybean,山东,2022,物质与服务费用,元,239.36,pdf_patch:2023.pdf
soybean,山东,2022,生产成本,元,672.64,pdf_patch:2023.pdf
soybean,山东,2022,种子费,元,49.41,pdf_patch:2023.pdf
soybean,山东,2022,自营地折租,元,208.96,pdf_patch:2023.pdf
soybean,山东,2022,雇工天数,日,0.08,pdf_patch:2023.pdf
soybean,山东,2022,雇工工价,元/日,92.34,pdf_patch:2023.pdf
soybean,山东,2022,雇工费用,元,7.39,pdf_patch:2023.pdf
soybean,江苏,2022,主产品产值,元,942.02,pdf_patch:2023.pdf
soybean,江苏,2022,主产品产量,公斤,146.73,pdf_patch:2023.pdf
soybean,江苏,2022,产值合计,元,954.2,pdf_patch:2023.pdf
soybean,江苏,2022,人工成本,元,577.35,pdf_patch:2023.pdf
soybean,江苏,2022,保险费,元,6.42,pdf_patch:2023.pdf
soybean,江苏,2022,修理维护费,元,1.07,pdf_patch:2023.pdf
soybean,江苏,2022,农家肥费,元,8.56,pdf_patch:2023.pdf
soybean,江苏,2022,农药费,元,43.51,pdf_patch:2023.pdf
soybean,江苏,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
soybean,江苏,2022,化肥费,元,31.51,pdf_patch:2023.pdf
