draw,success,nll_aidads,nll_maidads,lr_stat,message,elapsed_seconds,n_sampled_provinces,n_unique_sampled_provinces
303,True,-3335.306625424919,-3687.885297400116,705.1573439503945,ok,414.03624987602234,31,22
304,True,-3791.8996606119495,-3892.2496474288455,200.69997363379207,ok,522.6339547634125,31,19
305,True,-3367.1396776603133,-3548.606168429697,362.9329815387673,ok,691.1716408729553,31,20
306,True,-3653.534696928876,-3730.71961702878,154.3698401998081,ok,360.8214988708496,31,21
307,True,-3295.8784402658557,-3667.805016059424,743.8531515871373,ok,556.3141555786133,31,18
308,True,-3349.1952931576498,-3609.6459897807927,520.9013932462858,ok,10739.806649208069,31,18
309,True,-3576.6091543828,-3610.606165482507,67.99402219941476,ok,178.50585079193115,31,20
310,True,-3334.976452539673,-3740.295681177948,810.6384572765492,ok,7540.696375846863,31,18
311,True,-3863.7528518331,-3934.8562176132255,142.20673156025077,ok,11511.117984056473,31,21
312,True,-3827.954501883629,-3878.7557521262943,101.60250048533088,ok,7429.255658864975,31,22
313,True,-3719.576688543768,-3756.862085834716,74.57079458189583,ok,7385.072570323944,31,19
314,True,-3889.322358086588,-3953.7353317928,128.8259474124225,ok,11964.742185354233,31,19
315,True,-3409.7109333108497,-3572.492994024113,325.564121426527,ok,11255.292635917664,31,22
316,True,-3213.9567361873856,-3434.6208945963567,441.3283168179423,ok,11862.043526172638,31,20
317,True,-3845.55435060392,-3918.876368747923,146.64403628800665,ok,4551.883390903473,31,22
318,True,-3848.645067133393,-3895.966839453338,94.64354463989002,ok,3676.332283020019,31,17
319,True,-3997.2372602785663,-4059.702978888546,124.93143721995877,ok,3987.7830879688263,31,19
320,True,-3482.544541088478,-3728.52126365049,491.95344512402335,ok,1679.799770116806,31,23
321,True,-3297.4570026932697,-3642.3018604817553,689.6897155769711,ok,1270.883192062378,31,20
322,True,-3328.078063914195,-3730.1474996999577,804.1388715715248,ok,1236.6246900558472,31,17
323,True,-3372.0860601629097,-3549.253080648982,354.3340409721459,ok,945.5703251361848,31,21
324,True,-3417.1782429538353,-3795.4214243169513,756.4863627262321,ok,1111.595989942551,31,21
325,True,-3881.758554554712,-4008.28907863848,253.0610481675349,ok,566.5887551307678,31,17
326,True,-3799.3053437983153,-3878.3370974908503,158.0635073850699,ok,453.85905623435974,31,21
327,True,-3399.739557801377,-3673.599657487154,547.7201993715544,ok,529.7151701450348,31,21
328,True,-3816.38432214525,-3860.705392673541,88.64214105658266,ok,650.8357489109039,31,21
329,True,-3211.0173042189444,-3601.503490691586,780.9723729452844,ok,655.9447939395905,31,20
330,True,-3369.146306361356,-3660.578206309754,582.8637998967961,ok,559.5791418552399,31,21
331,True,-3305.5947818230716,-3622.8628798999166,634.5361961536901,ok,782.201409816742,31,23
332,True,-3457.7140811194563,-3621.1942831970064,326.96040415510015,ok,323.11624479293823,31,22
333,True,-3400.9626128673285,-3462.489555186649,123.05388463864074,ok,317.34806990623474,31,21
334,True,-3766.351578511379,-3837.421925864996,142.1406947072337,ok,707.950147151947,31,24
335,True,-3907.248594048057,-3918.676205610197,22.85522312428111,ok,191.3907639980316,31,16
336,True,-3327.466765881061,-3432.393971183407,209.854410604692,ok,356.62067103385925,31,20
337,True,-3368.751143870224,-3608.182697364531,478.8631069886151,ok,831.3279249668121,31,21
338,True,-3569.182415597195,-3737.23720085718,336.1095705199705,ok,703.7777752876282,31,20
339,True,-3953.0038001777425,-4002.2990573014176,98.59051424735026,ok,782.1709320545197,31,19
340,True,-3284.5803747111536,-3659.695715226183,750.2306810300597,ok,738.1873033046722,31,19
341,True,-3751.8569881826247,-3751.8890501986903,0.0641240321319855,ok,169.03835535049438,31,20
342,True,-3666.8107371543256,-3668.530796996135,3.4401196836197414,ok,314.7232460975647,31,19
343,True,-3709.8919799507985,-3915.4710341856726,411.1581084697482,ok,413.2607932090759,31,21
344,True,-3985.521644079089,-4013.879282368624,56.71527657906972,ok,473.7540349960327,31,20
345,True,-3451.7243190991453,-3630.1113609863937,356.77408377449683,ok,427.82408928871155,31,21
346,True,-3418.694282339499,-3603.713166241167,370.0377678033374,ok,243.93951106071472,31,20
347,True,-3406.7682476357413,-3655.8705805879495,498.2046659044163,ok,218.9109199047089,31,20
348,True,-3624.2459213430498,-3681.262099647626,114.0323566091538,ok,130.6950881481171,31,21
349,True,-3780.946174826843,-3836.8822956083823,111.8722415630782,ok,132.80994606018066,31,19
350,True,-3875.0182679638338,-3961.871426072252,173.70631621683606,ok,306.310781955719,31,18
351,True,-3390.669458796388,-3632.684245002823,484.02957241287095,ok,237.5100519657135,31,18
352,True,-3383.2767090936613,-3383.2767213889897,2.4590656721557025e-05,ok,363.37765097618103,31,21
353,True,-3299.779850944712,-3618.5198169822497,637.4799320750744,ok,299.51562118530273,31,25
354,True,-3310.9503888967274,-3654.4827935771377,687.0648093608197,ok,290.0208740234375,31,18
355,True,-3297.84587469648,-3536.057145491159,476.4225415893589,ok,106.8363597393036,31,23
356,True,-3294.984376176284,-3481.0354214281497,372.1020905037312,ok,256.0164580345154,31,19
357,True,-3643.3490792839416,-3751.862910703193,217.02766283850175,ok,156.9931948184967,31,19
358,True,-3537.3780849645937,-3537.6351448212367,0.5141197132861635,ok,71.36726403236389,31,20
359,True,-3426.178156647147,-3664.779012983036,477.2017126717783,ok,221.0661368370056,31,21
360,True,-3586.9438896231227,-3795.015623105741,416.14346696523535,ok,305.86384415626526,31,19
361,True,-3251.3352898304593,-3636.9045053188047,771.1384309766909,ok,144.46284794807434,31,18
362,True,-3959.121646038464,-4070.0114937831104,221.7796954892929,ok,197.48289799690247,31,19
363,True,-3311.9436852292506,-3530.7565509568008,437.6257314551003,ok,218.05844402313232,31,20
364,True,-3460.283340603042,-3661.838908888394,403.11113657070473,ok,214.8430690765381,31,20
365,True,-3433.1128565109248,-3624.18420908631,382.1427051507708,ok,174.70555090904236,31,18
366,True,-3364.4594345257083,-3626.194581453789,523.4702938561613,ok,286.13562512397766,31,23
367,True,-3619.686147953075,-3802.0430926802455,364.71388945434137,ok,161.74754118919373,31,23
368,True,-3853.9093685542257,-3875.310718667656,42.80270022686091,ok,260.6018748283386,31,16
369,True,-3400.673153156387,-3672.4962228766376,543.6461394405014,ok,363.2249228954315,31,17
370,True,-3605.6720927819806,-3666.065293053114,120.78640054226707,ok,220.46577882766724,31,20
371,False,-3494.67013800978,-3711.723794794817,434.1073135700726,ok,153.79305219650269,31,22
372,True,-3832.932606488909,-3886.930182940897,107.9951529039754,ok,135.82706689834595,31,23
373,True,-3296.7904792927407,-3298.445257699045,3.3095568126091166,ok,82.50032377243042,31,21
374,True,-3872.582602659177,-3893.592101047464,42.01899677657457,ok,117.45898509025574,31,19
375,True,-3249.3352018489404,-3604.5061096156624,710.3418155334439,ok,228.6785299777985,31,19
376,True,-3412.108787512291,-3412.1087875122957,9.094947017729282e-12,ok,62.74833106994629,31,18
377,True,-3843.108219648637,-3902.426896625157,118.63735395304138,ok,138.94131088256836,31,20
378,True,-3376.293140168532,-3708.1595603408095,663.7328403445554,ok,152.20282196998596,31,24
379,True,-3450.6168799586276,-3528.4510764779216,155.66839303858796,ok,381.17280292510986,31,21
380,True,-3301.277181131957,-3708.084464029365,813.6145657948155,ok,241.9814109802246,31,19
381,True,-3269.5720719543497,-3330.567856742302,121.99156957590458,ok,92.30759501457214,31,20
382,True,-3721.008534700828,-3855.38849451921,268.7599196367637,ok,227.72185397148132,31,18
383,True,-3323.0234551269277,-3675.878550137856,705.7101900218568,ok,209.99773526191711,31,21
384,True,-3735.494142191088,-3815.558747002763,160.12920962335102,ok,357.7192258834839,31,22
385,True,-3494.2636751969267,-3559.5562379169833,130.5851254401132,ok,67.49346423149109,31,19
386,True,-3653.907543837119,-3753.301833162325,198.7885786504121,ok,150.29423427581787,31,20
387,True,-3137.6733230712616,-3505.580949917806,735.8152536930884,ok,198.2694489955902,31,16
388,True,-3504.4387033511316,-3592.366918743995,175.85643078572684,ok,105.33182621002196,31,19
389,True,-3262.779565828541,-3682.0953850324577,838.6316384078336,ok,292.1217427253723,31,20
390,True,-3717.780027093612,-3858.3920012088392,281.2239482304549,ok,347.1866488456726,31,18
391,True,-3802.841264814626,-3884.596732568865,163.5109355084778,ok,317.10060691833496,31,20
392,True,-3267.7524182809843,-3559.5522806861895,583.5997248104104,ok,210.87563705444336,31,20
393,True,-3331.125797318054,-3709.936523744914,757.6214528537203,ok,201.52343678474423,31,24
394,True,-3315.1118700620877,-3490.785650498342,351.34756087250844,ok,226.91793417930603,31,16
395,True,-3310.0303955710906,-3602.4553630313376,584.849934920494,ok,237.44302892684937,31,18
396,True,-3225.4047120133387,-3295.4620114918907,140.11459895710414,ok,112.30302214622498,31,20
397,True,-3398.55200474509,-3502.036417026518,206.96882456285584,ok,112.74899125099182,31,19
398,True,-3898.679485650589,-3948.739143900461,100.11931649974304,ok,186.9104778766632,31,18
399,True,-3546.5906867935987,-3705.5375394559223,317.89370532464727,ok,135.25523495674133,31,19
400,True,-3949.779628346481,-4037.0902796784585,174.62130266395525,ok,200.90972471237183,31,23
401,True,-3631.00102512218,-3693.128992719706,124.25593519505128,ok,65.71279096603394,31,18
402,True,-3858.7595503146217,-3896.277586438329,75.03607224741518,ok,277.8229820728302,31,19
403,True,-3509.8435505648545,-3685.949982909485,352.21286468926064,ok,240.999963760376,31,18
404,True,-3366.717978104703,-3625.818658418816,518.2013606282244,ok,301.67925572395325,31,20
405,True,-3303.1610702339294,-3631.0082683520345,655.6943962362102,ok,237.75741600990295,31,20
406,True,-3297.9385803538744,-3586.043866523688,576.2105723396271,ok,244.08848881721497,31,23
407,True,-3436.1198240094977,-3532.918214658611,193.59678129822623,ok,176.15178894996643,31,23
408,True,-3362.384930679547,-3742.8186715607535,760.8674817624133,ok,199.05392837524417,31,19
409,True,-3276.496283728669,-3547.295751704027,541.5989359507166,ok,253.72017788887024,31,20
410,True,-3658.354239151306,-3732.5521177884807,148.3957572743493,ok,91.25216913223268,31,21
411,True,-3927.102981239464,-4004.606228825719,155.00649517250986,ok,187.72550296783447,31,19
412,True,-3317.677238080324,-3671.8562758654393,708.3580755702305,ok,207.01322770118713,31,18
413,True,-3357.092540716234,-3680.232194630499,646.2793078285313,ok,243.32514929771423,31,18
414,True,-3831.2338988512383,-3896.161643728632,129.8554897547865,ok,186.5539951324463,31,19
415,True,-3260.9329510317552,-3475.01845280119,428.1710035388696,ok,247.52329397201535,31,21
416,True,-3835.6485709857625,-3998.226225318744,325.1553086659633,ok,171.12119603157043,31,19
417,True,-3579.8594926133464,-3727.945170360143,296.1713554935941,ok,271.9674470424652,31,18
418,True,-3387.8032222198926,-3642.9508661080135,510.2952877762418,ok,224.7924761772156,31,19
419,True,-3877.804394783408,-4061.9737686349727,368.3387477031292,ok,226.57603669166565,31,19
420,True,-3319.5257422883665,-3807.043031505257,975.0345784337816,ok,254.31712007522583,31,19
421,True,-3783.429990537584,-3848.5191306539095,130.17828023265156,ok,271.6396882534027,31,21
422,True,-3592.525997320934,-3671.739446591542,158.42689854121727,ok,114.11910510063171,31,22
423,True,-3465.4660225799025,-3728.69263423722,526.4532233146347,ok,196.27015566825867,31,22
424,True,-3709.463893828197,-3866.770196881313,314.6126061062332,ok,211.07646822929385,31,18
425,True,-3225.8720183715013,-3571.900914585887,692.0577924287718,ok,213.3065819740295,31,21
426,True,-3844.469636827356,-3880.390910367307,71.84254707990112,ok,127.89682102203368,31,21
427,True,-3814.87250645197,-3857.954970077945,86.16492725194985,ok,167.55924320220947,31,18
428,True,-3732.865303304024,-3812.708354959079,159.6861033101104,ok,211.95864987373352,31,21
429,True,-3368.5683323074963,-3744.429364914991,751.722065214989,ok,313.7964780330658,31,20
430,True,-3385.1404850602103,-3503.994851852921,237.7087335854212,ok,117.20182609558104,31,21
431,True,-3854.629863402168,-3957.785869836234,206.31201286813211,ok,143.0854091644287,31,17
432,True,-3494.781100292879,-3891.65695704621,793.7517135066637,ok,249.1042642593384,31,18
433,True,-3474.8183088257288,-3604.273143474412,258.90966929736624,ok,128.61837792396545,31,20
434,True,-3600.3555790219075,-3722.050792355933,243.39042666805017,ok,80.34715700149536,31,16
435,True,-3510.8596177072154,-3532.201453483951,42.68367155347096,ok,74.77429509162903,31,19
436,True,-3325.3475531794156,-3572.8521490248895,495.0091916909478,ok,209.60838174819943,31,22
437,True,-3335.562885204352,-3574.959533476854,478.7932965450045,ok,165.371821641922,31,19
438,True,-3291.5334787386823,-3700.141544282091,817.2161310868169,ok,207.96442675590515,31,17
439,True,-3189.4471248276677,-3537.4026444978313,695.9110393403271,ok,147.26924300193787,31,20
440,True,-3301.0344966524626,-3427.400890257396,252.73278720986673,ok,186.19646692276,31,18
441,True,-3716.5131157769742,-3828.3017915153696,223.57735147678977,ok,198.29163908958435,31,22
442,True,-3503.0590031214792,-3549.8892278610674,93.66044947917636,ok,81.58437895774841,31,22
443,True,-3350.1140755540637,-3425.123947909344,150.0197447105602,ok,119.59021282196044,31,18
444,True,-3919.516085493662,-3934.117149505992,29.202128024659032,ok,99.1893858909607,31,20
445,True,-3583.257990897386,-3711.0918867288697,255.66779166296692,ok,160.9428277015686,31,18
446,True,-3959.3758807828367,-3996.865990149686,74.98021873369726,ok,78.26972198486328,31,17
447,True,-3545.288953958178,-3711.923255819819,333.26860372328247,ok,150.86421298980713,31,21
448,True,-3786.4793356046607,-3901.621295007949,230.28391880657637,ok,138.2609829902649,31,21
449,True,-3841.906292837676,-3888.608377838416,93.40417000148044,ok,262.56841802597046,31,23
450,True,-3174.197955412861,-3422.3666801985487,496.33744957137515,ok,243.45083475112915,31,21
451,True,-3956.6617879020623,-4037.759798843295,162.19602188246515,ok,195.63165998458865,31,18
452,True,-3179.5708110227197,-3553.4554825718437,747.7693430982481,ok,205.65007781982425,31,18
453,True,-3215.5114766348106,-3573.9279737550705,716.8329942405198,ok,194.26423716545105,31,22
454,True,-3397.8561163727154,-3678.2575038614737,560.8027749775165,ok,228.24041295051575,31,20
455,True,-3765.676604947872,-3800.8822491526184,70.41128840949204,ok,188.0108449459076,31,20
456,True,-3827.89515828877,-3864.224287568376,72.6582585592123,ok,160.33731508255005,31,23
457,True,-3837.9868659855138,-3872.359969182218,68.7462063934081,ok,219.2936220169067,31,19
458,True,-3378.946110898957,-3555.306674521172,352.7211272444292,ok,223.53964686393735,31,17
459,True,-3377.5318424862717,-3541.7343875481483,328.4050901237533,ok,183.5239300727844,31,19
460,True,-3715.5049140944534,-3812.049170646599,193.08851310429145,ok,293.68169808387756,31,21
461,True,-4001.1442161029336,-4019.3783118740616,36.468191542256136,ok,143.3354208469391,31,19
462,True,-3435.7165018767632,-3514.560459130335,157.68791450714343,ok,107.194002866745,31,20
463,True,-3374.738531863799,-3615.0710987033663,480.6651336791346,ok,334.8847441673279,31,19
464,True,-3513.7578078947936,-3563.34767220565,99.17972862171156,ok,70.53488802909851,31,16
465,True,-3280.8551829017633,-3473.1314156574463,384.5524655113659,ok,187.77000999450684,31,18
466,True,-3197.187953122354,-3597.2862032459016,800.1965002470952,ok,158.20042777061462,31,19
467,True,-3524.735921451856,-3688.583377023717,327.6949111437207,ok,155.29514503479004,31,24
468,True,-3509.61477479702,-3796.7990827332183,574.3686158723967,ok,88.96481704711914,31,19
469,True,-3905.917039083853,-3962.106908644007,112.37973912030884,ok,273.9254746437073,31,18
470,True,-3723.470268413223,-3787.0760662664234,127.21159570639976,ok,206.5648250579834,31,17
471,True,-3533.730007384738,-3609.695954322597,151.93189387571783,ok,159.1166169643402,31,23
472,True,-3469.1654985541763,-3470.604072139345,2.8771471703375937,ok,151.07643389701843,31,24
473,True,-3857.159322640239,-4000.0902010402024,285.8617567999263,ok,268.3242349624634,31,19
474,True,-3338.2588338412647,-3635.186379911465,593.8550921404003,ok,182.97477006912231,31,17
475,True,-3362.385844568908,-3613.7244701295535,502.6772511212912,ok,313.3038511276245,31,21
476,True,-3938.088088462137,-3942.8729636255553,9.569750326836584,ok,71.94700694084167,31,17
477,True,-3517.4141668396132,-3655.383037690703,275.93774170217966,ok,155.42666792869568,31,21
478,True,-3243.044551728271,-3589.8140370944116,693.5389707322811,ok,205.51861190795896,31,20
479,True,-3273.647155942607,-3588.332389002488,629.3704661197626,ok,231.9686110019684,31,21
480,True,-3323.3842646618764,-3690.051492237591,733.3344551514301,ok,341.5813980102539,31,21
481,True,-3497.646663375999,-3519.876616216001,44.45990568000343,ok,78.47547483444214,31,21
482,True,-4027.984356279424,-4050.5304397503896,45.09216694193037,ok,334.67758297920227,31,19
483,True,-3364.1388496962813,-3604.443131552525,480.6085637124861,ok,272.4731502532959,31,19
484,True,-3928.270729288061,-3968.601615738906,80.66177290169071,ok,223.66468787193295,31,19
485,True,-3830.5088082491234,-3873.297467904197,85.57731931014769,ok,299.99289321899414,31,20
486,True,-3218.5577559286953,-3587.8031821686714,738.4908524799521,ok,239.7170970439911,31,20
487,True,-3765.004592513299,-3867.6154861325617,205.2217872385254,ok,107.8554871082306,31,22
488,True,-3460.083307563318,-3606.6450639353466,293.1235127440568,ok,239.32792711257937,31,20
489,True,-3888.397562931031,-3955.953119706855,135.11111355164758,ok,183.69668412208557,31,21
490,True,-3442.139464155718,-3560.474605880199,236.67028344896153,ok,155.94288110733032,31,20
491,True,-3957.4119804156503,-3982.94024484119,51.05652885107975,ok,136.39693212509155,31,21
492,True,-3596.303001621025,-3629.636240002061,66.6664767620723,ok,67.900563955307,31,18
493,True,-3294.7669799317364,-3693.8532243537406,798.1724888440085,ok,282.3775360584259,31,19
494,True,-3965.8059961179742,-4018.158643053333,104.70529387071656,ok,169.42586302757263,31,19
495,True,-3372.130069776449,-3554.4093848073853,364.55863006187246,ok,100.98695993423462,31,18
496,True,-3351.1456514725874,-3574.770311191708,447.2493194382414,ok,71.4795458316803,31,19
497,True,-4070.139720381632,-4123.258357491429,106.23727421959302,ok,265.50247025489807,31,19
498,True,-3411.7036683628726,-3811.706303655055,800.0052705843646,ok,200.19553875923157,31,18
499,True,-3504.866630700466,-3524.074286297066,38.41531119320007,ok,127.75695586204527,31,18
500,True,-3502.078024258777,-3789.3023324018504,574.4486162861467,ok,158.4292130470276,31,20
