province_std,county_std,town_std,镇代码,区县代码,省,区县名称,镇
山东,市中区,六里山街道,370103010,370103,山东省,市中区,六里山街道
山东,市中区,舜玉路街道,370103012,370103,山东省,市中区,舜玉路街道
山东,市中区,泺源街道,370103014,370103,山东省,市中区,泺源街道
山东,市中区,王官庄街道,370103015,370103,山东省,市中区,王官庄街道
山东,市中区,舜耕街道,370103016,370103,山东省,市中区,舜耕街道
山东,市中区,白马山街道,370103017,370103,山东省,市中区,白马山街道
山东,市中区,七贤街道,370103018,370103,山东省,市中区,七贤街道
山东,市中区,十六里河街道,370103019,370103,山东省,市中区,十六里河街道
山东,市中区,兴隆街道,370103020,370103,山东省,市中区,兴隆街道
山东,市中区,党家街道,370103021,370103,山东省,市中区,党家街道
山东,市中区,陡沟街道,370103022,370103,山东省,市中区,陡沟街道
山东,槐荫区,振兴街街道,370104001,370104,山东省,槐荫区,振兴街街道
山东,槐荫区,中大槐树街道,370104002,370104,山东省,槐荫区,中大槐树街道
山东,槐荫区,道德街街道,370104003,370104,山东省,槐荫区,道德街街道
山东,槐荫区,西市场街道,370104004,370104,山东省,槐荫区,西市场街道
山东,槐荫区,五里沟街道,370104005,370104,山东省,槐荫区,五里沟街道
山东,槐荫区,营市街街道,370104006,370104,山东省,槐荫区,营市街街道
山东,槐荫区,青年公园街道,370104007,370104,山东省,槐荫区,青年公园街道
山东,槐荫区,南辛庄街道,370104008,370104,山东省,槐荫区,南辛庄街道
山东,槐荫区,段店北路街道,370104009,370104,山东省,槐荫区,段店北路街道
山东,槐荫区,张庄路街道,370104010,370104,山东省,槐荫区,张庄路街道
山东,槐荫区,匡山街道,370104011,370104,山东省,槐荫区,匡山街道
山东,槐荫区,美里湖街道,370104012,370104,山东省,槐荫区,美里湖街道
山东,槐荫区,腊山街道,370104013,370104,山东省,槐荫区,腊山街道
山东,槐荫区,兴福街道,370104014,370104,山东省,槐荫区,兴福街道
山东,槐荫区,玉清湖街道,370104015,370104,山东省,槐荫区,玉清湖街道
山东,槐荫区,吴家堡街道,370104016,370104,山东省,槐荫区,吴家堡街道
山东,天桥区,无影山街道,370105001,370105,山东省,天桥区,无影山街道
山东,天桥区,天桥东街街道,370105003,370105,山东省,天桥区,天桥东街街道
山东,天桥区,北村街道,370105004,370105,山东省,天桥区,北村街道
山东,天桥区,南村街道,370105005,370105,山东省,天桥区,南村街道
山东,天桥区,堤口路街道,370105006,370105,山东省,天桥区,堤口路街道
山东,天桥区,北坦街道,370105007,370105,山东省,天桥区,北坦街道
山东,天桥区,制锦市街道,370105009,370105,山东省,天桥区,制锦市街道
山东,天桥区,宝华街道,370105010,370105,山东省,天桥区,宝华街道
山东,天桥区,官扎营街道,370105011,370105,山东省,天桥区,官扎营街道
山东,天桥区,纬北路街道,370105012,370105,山东省,天桥区,纬北路街道
山东,天桥区,药山街道,370105013,370105,山东省,天桥区,药山街道
山东,天桥区,北园街道,370105014,370105,山东省,天桥区,北园街道
山东,天桥区,泺口街道,370105015,370105,山东省,天桥区,泺口街道
山东,天桥区,桑梓店街道,370105016,370105,山东省,天桥区,桑梓店街道
山东,天桥区,大桥街道,370105017,370105,山东省,天桥区,大桥街道
山东,历城区,山大路街道,370112001,370112,山东省,历城区,山大路街道
山东,历城区,洪家楼街道,370112002,370112,山东省,历城区,洪家楼街道
山东,历城区,东风街道,370112003,370112,山东省,历城区,东风街道
山东,历城区,全福街道,370112004,370112,山东省,历城区,全福街道
山东,历城区,华山街道,370112007,370112,山东省,历城区,华山街道
山东,历城区,荷花路街道,370112008,370112,山东省,历城区,荷花路街道
山东,历城区,王舍人街道,370112009,370112,山东省,历城区,王舍人街道
山东,历城区,鲍山街道,370112010,370112,山东省,历城区,鲍山街道
山东,历城区,郭店街道,370112011,370112,山东省,历城区,郭店街道
山东,历城区,唐冶街道,370112012,370112,山东省,历城区,唐冶街道
山东,历城区,港沟街道,370112013,370112,山东省,历城区,港沟街道
山东,历城区,董家街道,370112016,370112,山东省,历城区,董家街道
山东,历城区,彩石街道,370112017,370112,山东省,历城区,彩石街道
山东,历城区,仲宫街道,370112018,370112,山东省,历城区,仲宫街道
山东,历城区,柳埠街道,370112019,370112,山东省,历城区,柳埠街道
山东,历城区,唐王街道,370112020,370112,山东省,历城区,唐王街道
山东,历城区,西营街道,370112021,370112,山东省,历城区,西营街道
山东,长清区,文昌街道,370113001,370113,山东省,长清区,文昌街道
山东,长清区,崮云湖街道,370113002,370113,山东省,长清区,崮云湖街道
山东,长清区,平安街道,370113003,370113,山东省,长清区,平安街道
山东,长清区,五峰山街道,370113004,370113,山东省,长清区,五峰山街道
山东,长清区,归德街道,370113005,370113,山东省,长清区,归德街道
山东,长清区,张夏街道,370113006,370113,山东省,长清区,张夏街道
山东,长清区,万德街道,370113007,370113,山东省,长清区,万德街道
山东,长清区,孝里街道,370113008,370113,山东省,长清区,孝里街道
山东,长清区,马山镇,370113107,370113,山东省,长清区,马山镇
山东,长清区,双泉镇,370113108,370113,山东省,长清区,双泉镇
山东,章丘区,明水街道,370114001,370114,山东省,章丘区,明水街道
山东,章丘区,双山街道,370114002,370114,山东省,章丘区,双山街道
山东,章丘区,枣园街道,370114003,370114,山东省,章丘区,枣园街道
山东,章丘区,龙山街道,370114004,370114,山东省,章丘区,龙山街道
山东,章丘区,埠村街道,370114005,370114,山东省,章丘区,埠村街道
山东,章丘区,圣井街道,370114006,370114,山东省,章丘区,圣井街道
山东,章丘区,普集街道,370114007,370114,山东省,章丘区,普集街道
山东,章丘区,绣惠街道,370114008,370114,山东省,章丘区,绣惠街道
山东,章丘区,相公庄街道,370114009,370114,山东省,章丘区,相公庄街道
山东,章丘区,文祖街道,370114010,370114,山东省,章丘区,文祖街道
山东,章丘区,官庄街道,370114011,370114,山东省,章丘区,官庄街道
山东,章丘区,高官寨街道,370114012,370114,山东省,章丘区,高官寨街道
山东,章丘区,白云湖街道,370114013,370114,山东省,章丘区,白云湖街道
山东,章丘区,宁家埠街道,370114014,370114,山东省,章丘区,宁家埠街道
山东,章丘区,曹范街道,370114015,370114,山东省,章丘区,曹范街道
山东,章丘区,刁镇街道,370114016,370114,山东省,章丘区,刁镇街道
山东,章丘区,黄河街道,370114017,370114,山东省,章丘区,黄河街道
山东,章丘区,垛庄镇,370114101,370114,山东省,章丘区,垛庄镇
山东,济阳区,济阳街道,370115001,370115,山东省,济阳区,济阳街道
山东,济阳区,济北街道,370115002,370115,山东省,济阳区,济北街道
山东,济阳区,崔寨街道,370115003,370115,山东省,济阳区,崔寨街道
山东,济阳区,孙耿街道,370115004,370115,山东省,济阳区,孙耿街道
山东,济阳区,回河街道,370115005,370115,山东省,济阳区,回河街道
山东,济阳区,太平街道,370115006,370115,山东省,济阳区,太平街道
山东,济阳区,垛石街道,370115007,370115,山东省,济阳区,垛石街道
山东,济阳区,曲堤街道,370115008,370115,山东省,济阳区,曲堤街道
山东,济阳区,仁风镇,370115104,370115,山东省,济阳区,仁风镇
山东,济阳区,新市镇,370115110,370115,山东省,济阳区,新市镇
山东,莱芜区,凤城街道,370116001,370116,山东省,莱芜区,凤城街道
山东,莱芜区,张家洼街道,370116002,370116,山东省,莱芜区,张家洼街道
山东,莱芜区,高庄街道,370116003,370116,山东省,莱芜区,高庄街道
山东,莱芜区,鹏泉街道,370116004,370116,山东省,莱芜区,鹏泉街道
山东,莱芜区,口镇街道,370116005,370116,山东省,莱芜区,口镇街道
山东,莱芜区,羊里街道,370116006,370116,山东省,莱芜区,羊里街道
山东,莱芜区,方下街道,370116007,370116,山东省,莱芜区,方下街道
山东,莱芜区,雪野街道,370116008,370116,山东省,莱芜区,雪野街道
山东,莱芜区,牛泉镇,370116103,370116,山东省,莱芜区,牛泉镇
山东,莱芜区,苗山镇,370116104,370116,山东省,莱芜区,苗山镇
山东,莱芜区,大王庄镇,370116106,370116,山东省,莱芜区,大王庄镇
山东,莱芜区,寨里镇,370116107,370116,山东省,莱芜区,寨里镇
山东,莱芜区,杨庄镇,370116108,370116,山东省,莱芜区,杨庄镇
山东,莱芜区,茶业口镇,370116109,370116,山东省,莱芜区,茶业口镇
山东,莱芜区,和庄镇,370116110,370116,山东省,莱芜区,和庄镇
山东,钢城区,艾山街道,370117001,370117,山东省,钢城区,艾山街道
山东,钢城区,里辛街道,370117002,370117,山东省,钢城区,里辛街道
山东,钢城区,汶源街道,370117003,370117,山东省,钢城区,汶源街道
山东,钢城区,颜庄街道,370117004,370117,山东省,钢城区,颜庄街道
山东,钢城区,辛庄街道,370117005,370117,山东省,钢城区,辛庄街道
山东,钢城区,棋山国家森林公园,370117400,370117,山东省,钢城区,棋山国家森林公园
山东,钢城区,南部新城建设服务中心,370117401,370117,山东省,钢城区,南部新城建设服务中心
山东,平阴县,榆山街道,370124001,370124,山东省,平阴县,榆山街道
山东,平阴县,锦水街道,370124002,370124,山东省,平阴县,锦水街道
山东,平阴县,东阿镇,370124102,370124,山东省,平阴县,东阿镇
山东,平阴县,孝直镇,370124103,370124,山东省,平阴县,孝直镇
山东,平阴县,孔村镇,370124104,370124,山东省,平阴县,孔村镇
山东,平阴县,洪范池镇,370124105,370124,山东省,平阴县,洪范池镇
山东,平阴县,玫瑰镇,370124106,370124,山东省,平阴县,玫瑰镇
山东,平阴县,安城镇,370124107,370124,山东省,平阴县,安城镇
山东,商河县,许商街道,370126001,370126,山东省,商河县,许商街道
山东,商河县,殷巷镇,370126101,370126,山东省,商河县,殷巷镇
山东,商河县,怀仁镇,370126102,370126,山东省,商河县,怀仁镇
山东,商河县,龙桑寺镇,370126104,370126,山东省,商河县,龙桑寺镇
山东,商河县,郑路镇,370126105,370126,山东省,商河县,郑路镇
山东,商河县,贾庄镇,370126106,370126,山东省,商河县,贾庄镇
山东,商河县,玉皇庙镇,370126107,370126,山东省,商河县,玉皇庙镇
山东,商河县,白桥镇,370126108,370126,山东省,商河县,白桥镇
山东,商河县,孙集镇,370126109,370126,山东省,商河县,孙集镇
山东,商河县,韩庙镇,370126110,370126,山东省,商河县,韩庙镇
山东,商河县,沙河镇,370126111,370126,山东省,商河县,沙河镇
山东,商河县,张坊镇,370126112,370126,山东省,商河县,张坊镇
山东,商河县,商河经济开发区,370126400,370126,山东省,商河县,商河经济开发区
山东,济南高新技术产业开发区,舜华路街道,370176001,370176,山东省,济南高新技术产业开发区,舜华路街道
山东,济南高新技术产业开发区,孙村街道,370176002,370176,山东省,济南高新技术产业开发区,孙村街道
山东,济南高新技术产业开发区,巨野河街道,370176003,370176,山东省,济南高新技术产业开发区,巨野河街道
山东,济南高新技术产业开发区,遥墙街道,370176004,370176,山东省,济南高新技术产业开发区,遥墙街道
山东,济南高新技术产业开发区,临港街道,370176005,370176,山东省,济南高新技术产业开发区,临港街道
山东,市南区,香港中路街道,370202001,370202,山东省,市南区,香港中路街道
山东,市南区,八大峡街道,370202002,370202,山东省,市南区,八大峡街道
山东,市南区,云南路街道,370202004,370202,山东省,市南区,云南路街道
山东,市南区,中山路街道,370202005,370202,山东省,市南区,中山路街道
山东,市南区,江苏路街道,370202007,370202,山东省,市南区,江苏路街道
山东,市南区,八大关街道,370202009,370202,山东省,市南区,八大关街道
山东,市南区,湛山街道,370202010,370202,山东省,市南区,湛山街道
山东,市南区,金湖路街道,370202011,370202,山东省,市南区,金湖路街道
山东,市南区,八大湖街道,370202012,370202,山东省,市南区,八大湖街道
山东,市南区,金门路街道,370202013,370202,山东省,市南区,金门路街道
山东,市南区,珠海路街道,370202014,370202,山东省,市南区,珠海路街道
山东,市北区,辽宁路街道,370203005,370203,山东省,市北区,辽宁路街道
山东,市北区,延安路街道,370203008,370203,山东省,市北区,延安路街道
山东,市北区,登州路街道,370203011,370203,山东省,市北区,登州路街道
山东,市北区,宁夏路街道,370203013,370203,山东省,市北区,宁夏路街道
山东,市北区,敦化路街道,370203014,370203,山东省,市北区,敦化路街道
山东,市北区,辽源路街道,370203015,370203,山东省,市北区,辽源路街道
山东,市北区,合肥路街道,370203016,370203,山东省,市北区,合肥路街道
山东,市北区,大港街道,370203019,370203,山东省,市北区,大港街道
山东,市北区,即墨路街道,370203020,370203,山东省,市北区,即墨路街道
山东,市北区,台东街道,370203021,370203,山东省,市北区,台东街道
山东,市北区,镇江路街道,370203022,370203,山东省,市北区,镇江路街道
山东,市北区,浮山新区街道,370203025,370203,山东省,市北区,浮山新区街道
山东,市北区,阜新路街道,370203026,370203,山东省,市北区,阜新路街道
山东,市北区,海伦路街道,370203027,370203,山东省,市北区,海伦路街道
山东,市北区,四方街道,370203028,370203,山东省,市北区,四方街道
山东,市北区,兴隆路街道,370203029,370203,山东省,市北区,兴隆路街道
山东,市北区,水清沟街道,370203030,370203,山东省,市北区,水清沟街道
山东,市北区,洛阳路街道,370203031,370203,山东省,市北区,洛阳路街道
山东,市北区,河西街道,370203032,370203,山东省,市北区,河西街道
山东,市北区,湖岛街道,370203033,370203,山东省,市北区,湖岛街道
山东,市北区,开平路街道,370203034,370203,山东省,市北区,开平路街道
山东,市北区,双山街道,370203035,370203,山东省,市北区,双山街道
山东,黄岛区,黄岛街道,370211001,370211,山东省,黄岛区,黄岛街道
山东,黄岛区,辛安街道,370211002,370211,山东省,黄岛区,辛安街道
山东,黄岛区,薛家岛街道,370211003,370211,山东省,黄岛区,薛家岛街道
山东,黄岛区,灵珠山街道,370211004,370211,山东省,黄岛区,灵珠山街道
山东,黄岛区,长江路街道,370211005,370211,山东省,黄岛区,长江路街道
山东,黄岛区,红石崖街道,370211006,370211,山东省,黄岛区,红石崖街道
山东,黄岛区,灵山卫街道,370211007,370211,山东省,黄岛区,灵山卫街道
山东,黄岛区,珠海街道,370211009,370211,山东省,黄岛区,珠海街道
山东,黄岛区,隐珠街道,370211010,370211,山东省,黄岛区,隐珠街道
山东,黄岛区,铁山街道,370211011,370211,山东省,黄岛区,铁山街道
山东,黄岛区,滨海街道,370211012,370211,山东省,黄岛区,滨海街道
山东,黄岛区,胶南街道,370211013,370211,山东省,黄岛区,胶南街道
山东,黄岛区,王台街道,370211014,370211,山东省,黄岛区,王台街道
山东,黄岛区,张家楼街道,370211015,370211,山东省,黄岛区,张家楼街道
山东,黄岛区,琅琊镇,370211102,370211,山东省,黄岛区,琅琊镇
山东,黄岛区,泊里镇,370211103,370211,山东省,黄岛区,泊里镇
山东,黄岛区,大场镇,370211104,370211,山东省,黄岛区,大场镇
山东,黄岛区,大村镇,370211105,370211,山东省,黄岛区,大村镇
山东,黄岛区,六汪镇,370211106,370211,山东省,黄岛区,六汪镇
山东,黄岛区,海青镇,370211107,370211,山东省,黄岛区,海青镇
山东,黄岛区,宝山镇,370211108,370211,山东省,黄岛区,宝山镇
山东,黄岛区,藏马镇,370211109,370211,山东省,黄岛区,藏马镇
山东,黄岛区,灵山岛省级自然保护区,370211401,370211,山东省,黄岛区,灵山岛省级自然保护区
山东,崂山区,中韩街道,370212001,370212,山东省,崂山区,中韩街道
山东,崂山区,沙子口街道,370212002,370212,山东省,崂山区,沙子口街道
山东,崂山区,王哥庄街道,370212003,370212,山东省,崂山区,王哥庄街道
山东,崂山区,北宅街道,370212004,370212,山东省,崂山区,北宅街道
山东,崂山区,金家岭街道,370212005,370212,山东省,崂山区,金家岭街道
山东,李沧区,振华路街道,370213001,370213,山东省,李沧区,振华路街道
山东,李沧区,沧口街道,370213003,370213,山东省,李沧区,沧口街道
山东,李沧区,兴华路街道,370213004,370213,山东省,李沧区,兴华路街道
山东,李沧区,兴城路街道,370213005,370213,山东省,李沧区,兴城路街道
山东,李沧区,李村街道,370213006,370213,山东省,李沧区,李村街道
山东,李沧区,虎山路街道,370213007,370213,山东省,李沧区,虎山路街道
山东,李沧区,浮山路街道,370213008,370213,山东省,李沧区,浮山路街道
山东,李沧区,湘潭路街道,370213010,370213,山东省,李沧区,湘潭路街道
山东,李沧区,楼山街道,370213011,370213,山东省,李沧区,楼山街道
山东,李沧区,九水街道,370213012,370213,山东省,李沧区,九水街道
山东,李沧区,世园街道,370213013,370213,山东省,李沧区,世园街道
山东,城阳区,城阳街道,370214001,370214,山东省,城阳区,城阳街道
山东,城阳区,夏庄街道,370214002,370214,山东省,城阳区,夏庄街道
山东,城阳区,流亭街道,370214003,370214,山东省,城阳区,流亭街道
山东,城阳区,棘洪滩街道,370214004,370214,山东省,城阳区,棘洪滩街道
山东,城阳区,上马街道,370214005,370214,山东省,城阳区,上马街道
山东,城阳区,惜福镇街道,370214008,370214,山东省,城阳区,惜福镇街道
山东,城阳区,红岛街道,370214009,370214,山东省,城阳区,红岛街道
山东,城阳区,河套街道,370214010,370214,山东省,城阳区,河套街道
山东,城阳区,青岛高新技术产业开发区,370214400,370214,山东省,城阳区,青岛高新技术产业开发区
山东,即墨区,环秀街道,370215001,370215,山东省,即墨区,环秀街道
山东,即墨区,潮海街道,370215002,370215,山东省,即墨区,潮海街道
山东,即墨区,通济街道,370215003,370215,山东省,即墨区,通济街道
山东,即墨区,北安街道,370215004,370215,山东省,即墨区,北安街道
山东,即墨区,龙山街道,370215005,370215,山东省,即墨区,龙山街道
山东,即墨区,龙泉街道,370215006,370215,山东省,即墨区,龙泉街道
山东,即墨区,鳌山卫街道,370215007,370215,山东省,即墨区,鳌山卫街道
山东,即墨区,温泉街道,370215008,370215,山东省,即墨区,温泉街道
山东,即墨区,灵山街道,370215009,370215,山东省,即墨区,灵山街道
山东,即墨区,蓝村街道,370215010,370215,山东省,即墨区,蓝村街道
山东,即墨区,大信街道,370215011,370215,山东省,即墨区,大信街道
山东,即墨区,田横镇,370215100,370215,山东省,即墨区,田横镇
山东,即墨区,金口镇,370215101,370215,山东省,即墨区,金口镇
山东,即墨区,段泊岚镇,370215103,370215,山东省,即墨区,段泊岚镇
山东,即墨区,移风店镇,370215104,370215,山东省,即墨区,移风店镇
山东,即墨区,通济新经济区,370215400,370215,山东省,即墨区,通济新经济区
山东,即墨区,田横岛省级旅游度假区,370215402,370215,山东省,即墨区,田横岛省级旅游度假区
山东,胶州市,阜安街道,370281001,370281,山东省,胶州市,阜安街道
山东,胶州市,中云街道,370281002,370281,山东省,胶州市,中云街道
山东,胶州市,三里河街道,370281004,370281,山东省,胶州市,三里河街道
山东,胶州市,九龙街道,370281006,370281,山东省,胶州市,九龙街道
山东,胶州市,胶东街道,370281007,370281,山东省,胶州市,胶东街道
山东,胶州市,胶北街道,370281008,370281,山东省,胶州市,胶北街道
山东,胶州市,胶西街道,370281009,370281,山东省,胶州市,胶西街道
山东,胶州市,胶莱街道,370281010,370281,山东省,胶州市,胶莱街道
山东,胶州市,李哥庄镇,370281102,370281,山东省,胶州市,李哥庄镇
山东,胶州市,铺集镇,370281105,370281,山东省,胶州市,铺集镇
山东,胶州市,里岔镇,370281108,370281,山东省,胶州市,里岔镇
山东,胶州市,洋河镇,370281111,370281,山东省,胶州市,洋河镇
山东,胶州市,胶州经济技术开发区,370281400,370281,山东省,胶州市,胶州经济技术开发区
山东,胶州市,大沽河省级生态旅游度假区,370281401,370281,山东省,胶州市,大沽河省级生态旅游度假区
山东,平度市,东阁街道,370283001,370283,山东省,平度市,东阁街道
山东,平度市,李园街道,370283002,370283,山东省,平度市,李园街道
山东,平度市,同和街道,370283003,370283,山东省,平度市,同和街道
山东,平度市,凤台街道,370283004,370283,山东省,平度市,凤台街道
山东,平度市,白沙河街道,370283005,370283,山东省,平度市,白沙河街道
山东,平度市,古岘镇,370283101,370283,山东省,平度市,古岘镇
山东,平度市,仁兆镇,370283102,370283,山东省,平度市,仁兆镇
山东,平度市,南村镇,370283105,370283,山东省,平度市,南村镇
山东,平度市,蓼兰镇,370283108,370283,山东省,平度市,蓼兰镇
山东,平度市,崔家集镇,370283109,370283,山东省,平度市,崔家集镇
山东,平度市,明村镇,370283110,370283,山东省,平度市,明村镇
山东,平度市,田庄镇,370283113,370283,山东省,平度市,田庄镇
山东,平度市,新河镇,370283116,370283,山东省,平度市,新河镇
山东,平度市,店子镇,370283119,370283,山东省,平度市,店子镇
山东,平度市,大泽山镇,370283120,370283,山东省,平度市,大泽山镇
山东,平度市,旧店镇,370283122,370283,山东省,平度市,旧店镇
山东,平度市,云山镇,370283124,370283,山东省,平度市,云山镇
山东,平度市,平度经济开发区,370283400,370283,山东省,平度市,平度经济开发区
山东,莱西市,水集街道,370285001,370285,山东省,莱西市,水集街道
山东,莱西市,望城街道,370285002,370285,山东省,莱西市,望城街道
山东,莱西市,沽河街道,370285007,370285,山东省,莱西市,沽河街道
山东,莱西市,姜山镇,370285101,370285,山东省,莱西市,姜山镇
山东,莱西市,夏格庄镇,370285102,370285,山东省,莱西市,夏格庄镇
山东,莱西市,院上镇,370285104,370285,山东省,莱西市,院上镇
山东,莱西市,日庄镇,370285105,370285,山东省,莱西市,日庄镇
山东,莱西市,南墅镇,370285106,370285,山东省,莱西市,南墅镇
山东,莱西市,河头店镇,370285107,370285,山东省,莱西市,河头店镇
山东,莱西市,店埠镇,370285108,370285,山东省,莱西市,店埠镇
山东,莱西市,马连庄镇,370285116,370285,山东省,莱西市,马连庄镇
山东,淄川区,般阳路街道,370302001,370302,山东省,淄川区,般阳路街道
山东,淄川区,松龄路街道,370302002,370302,山东省,淄川区,松龄路街道
山东,淄川区,钟楼街道,370302004,370302,山东省,淄川区,钟楼街道
山东,淄川区,将军路街道,370302005,370302,山东省,淄川区,将军路街道
山东,淄川区,昆仑镇,370302102,370302,山东省,淄川区,昆仑镇
山东,淄川区,岭子镇,370302104,370302,山东省,淄川区,岭子镇
山东,淄川区,西河镇,370302111,370302,山东省,淄川区,西河镇
山东,淄川区,龙泉镇,370302112,370302,山东省,淄川区,龙泉镇
山东,淄川区,寨里镇,370302113,370302,山东省,淄川区,寨里镇
山东,淄川区,罗村镇,370302114,370302,山东省,淄川区,罗村镇
山东,淄川区,洪山镇,370302115,370302,山东省,淄川区,洪山镇
山东,淄川区,双杨镇,370302116,370302,山东省,淄川区,双杨镇
山东,淄川区,太河镇,370302117,370302,山东省,淄川区,太河镇
山东,张店区,车站街道,370303001,370303,山东省,张店区,车站街道
山东,张店区,公园街道,370303002,370303,山东省,张店区,公园街道
山东,张店区,湖田街道,370303003,370303,山东省,张店区,湖田街道
山东,张店区,和平街道,370303004,370303,山东省,张店区,和平街道
山东,张店区,科苑街道,370303005,370303,山东省,张店区,科苑街道
山东,张店区,体育场街道,370303006,370303,山东省,张店区,体育场街道
山东,张店区,四宝山街道,370303008,370303,山东省,张店区,四宝山街道
山东,张店区,马尚街道,370303009,370303,山东省,张店区,马尚街道
山东,张店区,南定镇,370303101,370303,山东省,张店区,南定镇
山东,张店区,沣水镇,370303102,370303,山东省,张店区,沣水镇
山东,张店区,傅家镇,370303104,370303,山东省,张店区,傅家镇
山东,张店区,中埠镇,370303105,370303,山东省,张店区,中埠镇
山东,张店区,房镇镇,370303107,370303,山东省,张店区,房镇镇
山东,博山区,城东街道,370304001,370304,山东省,博山区,城东街道
山东,博山区,城西街道,370304002,370304,山东省,博山区,城西街道
山东,博山区,山头街道,370304004,370304,山东省,博山区,山头街道
山东,博山区,域城镇,370304102,370304,山东省,博山区,域城镇
山东,博山区,白塔镇,370304103,370304,山东省,博山区,白塔镇
山东,博山区,八陡镇,370304106,370304,山东省,博山区,八陡镇
山东,博山区,石马镇,370304108,370304,山东省,博山区,石马镇
山东,博山区,源泉镇,370304111,370304,山东省,博山区,源泉镇
山东,博山区,池上镇,370304112,370304,山东省,博山区,池上镇
山东,博山区,博山镇,370304113,370304,山东省,博山区,博山镇
山东,临淄区,闻韶街道,370305001,370305,山东省,临淄区,闻韶街道
山东,临淄区,雪宫街道,370305002,370305,山东省,临淄区,雪宫街道
山东,临淄区,辛店街道,370305003,370305,山东省,临淄区,辛店街道
山东,临淄区,稷下街道,370305004,370305,山东省,临淄区,稷下街道
山东,临淄区,齐陵街道,370305005,370305,山东省,临淄区,齐陵街道
山东,临淄区,齐都镇,370305100,370305,山东省,临淄区,齐都镇
山东,临淄区,皇城镇,370305102,370305,山东省,临淄区,皇城镇
山东,临淄区,敬仲镇,370305103,370305,山东省,临淄区,敬仲镇
山东,临淄区,朱台镇,370305104,370305,山东省,临淄区,朱台镇
山东,临淄区,金岭镇,370305107,370305,山东省,临淄区,金岭镇
山东,临淄区,凤凰镇,370305109,370305,山东省,临淄区,凤凰镇
山东,临淄区,金山镇,370305111,370305,山东省,临淄区,金山镇
山东,周村区,丝绸路街道,370306001,370306,山东省,周村区,丝绸路街道
山东,周村区,大街街道,370306002,370306,山东省,周村区,大街街道
山东,周村区,青年路街道,370306003,370306,山东省,周村区,青年路街道
山东,周村区,永安街道,370306004,370306,山东省,周村区,永安街道
山东,周村区,城北路街道,370306005,370306,山东省,周村区,城北路街道
山东,周村区,北郊镇,370306100,370306,山东省,周村区,北郊镇
山东,周村区,南郊镇,370306101,370306,山东省,周村区,南郊镇
山东,周村区,王村镇,370306102,370306,山东省,周村区,王村镇
山东,周村区,萌水镇,370306103,370306,山东省,周村区,萌水镇
山东,周村区,商家镇,370306104,370306,山东省,周村区,商家镇
山东,桓台县,索镇街道,370321001,370321,山东省,桓台县,索镇街道
山东,桓台县,少海街道,370321002,370321,山东省,桓台县,少海街道
山东,桓台县,起凤镇,370321101,370321,山东省,桓台县,起凤镇
山东,桓台县,田庄镇,370321103,370321,山东省,桓台县,田庄镇
山东,桓台县,荆家镇,370321104,370321,山东省,桓台县,荆家镇
山东,桓台县,马桥镇,370321105,370321,山东省,桓台县,马桥镇
山东,桓台县,新城镇,370321107,370321,山东省,桓台县,新城镇
山东,桓台县,唐山镇,370321109,370321,山东省,桓台县,唐山镇
山东,桓台县,果里镇,370321110,370321,山东省,桓台县,果里镇
山东,高青县,田镇街道,370322001,370322,山东省,高青县,田镇街道
山东,高青县,芦湖街道,370322002,370322,山东省,高青县,芦湖街道
山东,高青县,青城镇,370322101,370322,山东省,高青县,青城镇
山东,高青县,高城镇,370322102,370322,山东省,高青县,高城镇
山东,高青县,黑里寨镇,370322103,370322,山东省,高青县,黑里寨镇
山东,高青县,唐坊镇,370322104,370322,山东省,高青县,唐坊镇
山东,高青县,常家镇,370322105,370322,山东省,高青县,常家镇
山东,高青县,花沟镇,370322106,370322,山东省,高青县,花沟镇
山东,高青县,木李镇,370322108,370322,山东省,高青县,木李镇
山东,沂源县,历山街道,370323001,370323,山东省,沂源县,历山街道
山东,沂源县,南麻街道,370323002,370323,山东省,沂源县,南麻街道
山东,沂源县,鲁村镇,370323102,370323,山东省,沂源县,鲁村镇
山东,沂源县,东里镇,370323103,370323,山东省,沂源县,东里镇
山东,沂源县,悦庄镇,370323104,370323,山东省,沂源县,悦庄镇
山东,沂源县,西里镇,370323105,370323,山东省,沂源县,西里镇
山东,沂源县,大张庄镇,370323106,370323,山东省,沂源县,大张庄镇
山东,沂源县,中庄镇,370323107,370323,山东省,沂源县,中庄镇
山东,沂源县,张家坡镇,370323108,370323,山东省,沂源县,张家坡镇
山东,沂源县,燕崖镇,370323109,370323,山东省,沂源县,燕崖镇
山东,沂源县,石桥镇,370323110,370323,山东省,沂源县,石桥镇
山东,沂源县,南鲁山镇,370323111,370323,山东省,沂源县,南鲁山镇
山东,市中区,中心街街道,370402001,370402,山东省,市中区,中心街街道
山东,市中区,各塔埠街道,370402002,370402,山东省,市中区,各塔埠街道
山东,市中区,矿区街道,370402003,370402,山东省,市中区,矿区街道
山东,市中区,文化路街道,370402004,370402,山东省,市中区,文化路街道
山东,市中区,龙山路街道,370402005,370402,山东省,市中区,龙山路街道
山东,市中区,光明路街道,370402006,370402,山东省,市中区,光明路街道
山东,市中区,税郭镇,370402101,370402,山东省,市中区,税郭镇
山东,市中区,孟庄镇,370402102,370402,山东省,市中区,孟庄镇
山东,市中区,齐村镇,370402103,370402,山东省,市中区,齐村镇
