省代码,省,城市代码,城市,区县代码,区县名称,镇代码,镇
15,内蒙古自治区,1507,呼伦贝尔市,150781,满洲里市,150781012,敖尔金街道
15,内蒙古自治区,1507,呼伦贝尔市,150781,满洲里市,150781100,新开河镇
15,内蒙古自治区,1507,呼伦贝尔市,150781,满洲里市,150781400,满洲里市互市贸易区
15,内蒙古自治区,1507,呼伦贝尔市,150781,满洲里市,150781401,满洲里市经济合作区
15,内蒙古自治区,1507,呼伦贝尔市,150781,满洲里市,150781406,满洲里综合保税区
15,内蒙古自治区,1507,呼伦贝尔市,150781,满洲里市,150781407,扎赉诺尔矿区
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782001,胜利街道
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782002,红旗街道
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782003,新工街道
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782004,永兴街道
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782005,建设街道
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782006,暖泉街道
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782100,免渡河镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782101,博克图镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782102,绰河源镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782103,乌尔其汉镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782104,库都尔镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782105,图里河镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782106,乌奴耳镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782107,塔尔气镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782108,伊图里河镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782109,牧原镇
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782400,莫拐农场
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782401,牙克石农场
15,内蒙古自治区,1507,呼伦贝尔市,150782,牙克石市,150782402,免渡河农场
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783001,兴华街道
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783002,正阳街道
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783003,繁荣街道
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783004,向阳街道
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783005,高台子街道
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783006,铁东街道
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783007,河西街道
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783100,蘑菇气镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783102,卧牛河镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783103,成吉思汗镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783104,大河湾镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783105,浩饶山镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783106,柴河镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783107,中和镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783108,哈多河镇
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783200,达斡尔民族乡
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783201,鄂伦春民族乡
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783202,萨马街鄂温克民族乡
15,内蒙古自治区,1507,呼伦贝尔市,150783,扎兰屯市,150783203,洼堤乡
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784001,拉布大林街道
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784002,上库力街道
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784101,黑山头镇
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784103,莫尔道嘎镇
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784104,恩和哈达镇
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784200,三河回族乡
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784210,恩和俄罗斯族民族乡
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784211,蒙兀室韦苏木
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784212,奇乾乡
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784400,呼伦贝尔农垦拉布大林农牧场有限公司
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784401,呼伦贝尔农垦三河农牧场有限公司
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784402,呼伦贝尔农垦上库力农牧场有限公司
15,内蒙古自治区,1507,呼伦贝尔市,150784,额尔古纳市,150784403,呼伦贝尔农垦苏沁农牧场有限公司
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785001,河东街道
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785002,河西街道
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785003,森工街道
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785004,好里堡街道
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785101,金河镇
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785102,阿龙山镇
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785103,满归镇
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785104,得耳布尔镇
15,内蒙古自治区,1507,呼伦贝尔市,150785,根河市,150785200,敖鲁古雅鄂温克民族乡
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802001,团结街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802002,车站街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802003,先锋街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802004,解放街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802005,新华街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802006,东环街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802007,铁南街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802008,西环街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802009,北环街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802013,金川街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802014,汇丰街道
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802100,狼山镇
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802101,新华镇
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802102,干召庙镇
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802103,乌兰图克镇
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802104,双河镇
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802105,城关镇
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802106,白脑包镇
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802200,曙光乡
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802201,八一乡
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802400,巴彦淖尔市狼山农场农牧业发展有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150802,临河区,150802401,巴彦淖尔市临农农牧业发展有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821100,隆兴昌镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821101,塔尔湖镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821102,巴彦套海镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821103,新公中镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821104,天吉泰镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821105,胜丰镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821106,银定图镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821107,复兴镇
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821200,和胜乡
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821400,巴彦淖尔农垦建沣农场有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150821,五原县,150821402,五原县隆兴昌镇荣丰办事处
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822100,巴彦高勒镇
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822101,隆盛合镇
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822102,渡口镇
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822103,补隆淖镇
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822200,沙金套海苏木
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822400,磴口县农垦乌兰布和农场有限责任公司
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822401,磴口县农垦巴彦套海农场有限责任公司
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822402,磴口县农垦哈腾套海农场有限责任公司
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822403,磴口县农垦包尔盖农场有限责任公司
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822404,磴口县农垦纳林套海农场有限责任公司
15,内蒙古自治区,1508,巴彦淖尔市,150822,磴口县,150822405,中国林业科学研究院沙漠林业实验中心
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823100,乌拉山镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823101,白彦花镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823102,先锋镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823103,新安镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823104,西小召镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823105,大佘太镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823106,明安镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823107,小佘太镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823108,苏独仑镇
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823200,额尔登布拉格苏木
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823201,沙德格苏木
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823400,巴彦淖尔市中滩农场有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823401,巴彦淖尔市西山嘴农场有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823402,巴彦淖尔市新安农场有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823403,巴彦淖尔市苏独隆农场有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823404,巴彦淖尔市大佘太牧场有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150823,乌拉特前旗,150823405,巴彦淖尔市乌梁素海渔场
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824100,海流图镇
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824101,乌加河镇
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824102,德岭山镇
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824103,石哈河镇
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824104,甘其毛都镇
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824105,温更镇
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824200,呼勒斯太苏木
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824201,川井苏木
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824202,巴音乌兰苏木
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824203,新忽热苏木
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824400,巴彦淖尔市牧洋海牧场有限公司
15,内蒙古自治区,1508,巴彦淖尔市,150824,乌拉特中旗,150824401,巴彦淖尔市同和太种畜繁育中心
15,内蒙古自治区,1508,巴彦淖尔市,150825,乌拉特后旗,150825100,巴音宝力格镇
15,内蒙古自治区,1508,巴彦淖尔市,150825,乌拉特后旗,150825101,呼和温都尔镇
15,内蒙古自治区,1508,巴彦淖尔市,150825,乌拉特后旗,150825102,潮格温都尔镇
15,内蒙古自治区,1508,巴彦淖尔市,150825,乌拉特后旗,150825200,获各琦苏木
15,内蒙古自治区,1508,巴彦淖尔市,150825,乌拉特后旗,150825201,巴音前达门苏木
15,内蒙古自治区,1508,巴彦淖尔市,150825,乌拉特后旗,150825202,乌盖苏木
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826100,陕坝镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826101,头道桥镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826102,二道桥镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826103,三道桥镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826104,蛮会镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826105,团结镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826106,双庙镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826107,沙海镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826108,蒙海镇
15,内蒙古自治区,1508,巴彦淖尔市,150826,杭锦后旗,150826500,太阳庙农场
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902001,新体路街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902002,桥东街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902003,前进路街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902004,常青街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902005,虎山街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902006,桥西街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902007,新华街街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902008,泉山街道
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902105,白海子镇
15,内蒙古自治区,1509,乌兰察布市,150902,集宁区,150902205,马莲渠乡
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921106,卓资山镇
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921107,旗下营镇
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921108,十八台镇
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921109,巴音锡勒镇
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921110,梨花镇
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921210,大榆树乡
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921211,红召乡
15,内蒙古自治区,1509,乌兰察布市,150921,卓资县,150921212,复兴乡
15,内蒙古自治区,1509,乌兰察布市,150922,化德县,150922103,长顺镇
15,内蒙古自治区,1509,乌兰察布市,150922,化德县,150922104,朝阳镇
15,内蒙古自治区,1509,乌兰察布市,150922,化德县,150922105,七号镇
15,内蒙古自治区,1509,乌兰察布市,150922,化德县,150922200,德包图乡
15,内蒙古自治区,1509,乌兰察布市,150922,化德县,150922201,公腊胡洞乡
15,内蒙古自治区,1509,乌兰察布市,150922,化德县,150922218,白音特拉乡
15,内蒙古自治区,1509,乌兰察布市,150922,化德县,150922401,内蒙古乌兰察布京蒙合作产业开发区化德产业园
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923101,七台镇
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923102,十八顷镇
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923103,大黑沙土镇
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923104,西井子镇
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923105,屯垦队镇
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923106,小海子镇
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923200,大库伦乡
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923201,卯都乡
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923202,玻璃忽镜乡
15,内蒙古自治区,1509,乌兰察布市,150923,商都县,150923203,三大顷乡
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924106,城关镇
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924107,张皋镇
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924108,赛乌素镇
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924109,鄂尔栋镇
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924110,店子镇
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924209,大库联乡
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924210,民族团结乡
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924211,大同夭乡
15,内蒙古自治区,1509,乌兰察布市,150924,兴和县,150924212,五股泉乡
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925103,鸿茅镇
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925104,六苏木镇
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925105,麦胡图镇
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925106,永兴镇
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925107,蛮汉镇
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925108,岱海镇
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925218,天成乡
15,内蒙古自治区,1509,乌兰察布市,150925,凉城县,150925220,曹碾满族乡
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926105,土贵乌拉镇
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926106,平地泉镇
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926107,玫瑰营镇
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926108,巴音塔拉镇
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926109,黄旗海镇
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926209,乌拉哈乌拉乡
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926210,黄茂营乡
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926211,三岔口乡
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926212,老圈沟乡
15,内蒙古自治区,1509,乌兰察布市,150926,察哈尔右翼前旗,150926401,内蒙古乌兰察布京蒙合作产业开发区
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927103,科布尔镇
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927104,铁沙盖镇
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927105,黄羊城镇
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927106,广益隆镇
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927107,乌素图镇
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927216,大滩乡
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927217,宏盘乡
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927218,巴音乡
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927219,库伦苏木
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927220,乌兰哈页苏木
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927221,土城子乡
15,内蒙古自治区,1509,乌兰察布市,150927,察哈尔右翼中旗,150927400,辉腾锡勒园区
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928105,白音察干镇
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928106,土牧尔台镇
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928107,红格尔图镇
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928108,贲红镇
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928109,大六号镇
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928209,当郎忽洞苏木
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928210,乌兰哈达苏木
15,内蒙古自治区,1509,乌兰察布市,150928,察哈尔右翼后旗,150928211,锡勒乡
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929100,乌兰花镇
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929101,吉生太镇
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929102,库伦图镇
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929103,供济堂镇
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929104,白音朝克图镇
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929200,红格尔苏木
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929201,江岸苏木
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929202,查干补力格苏木
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929203,脑木更苏木
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929204,东八号乡
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929205,忽鸡图乡
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929206,大黑河乡
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929207,巴音敖包苏木
15,内蒙古自治区,1509,乌兰察布市,150929,四子王旗,150929400,乌兰牧场
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981005,新城区街道
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981006,旧城区街道
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981007,北城区街道
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981008,工业区街道
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981009,南城区街道
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981107,隆盛庄镇
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981108,黑土台镇
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981109,红砂坝镇
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981110,巨宝庄镇
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981111,三义泉镇
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981207,浑源窑乡
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981208,元山子乡
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981209,官屯堡乡
15,内蒙古自治区,1509,乌兰察布市,150981,丰镇市,150981400,内蒙古乌兰察布丰川循环经济开发区
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201001,爱国街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201002,和平街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201003,兴安街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201004,胜利街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201005,铁西街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201006,都林街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201007,五一街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201008,城郊街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201009,新城街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201010,天骄街道
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201100,乌兰哈达镇
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201101,葛根庙镇
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201102,太本站镇
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201103,义勒力特镇
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201401,呼和马场
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201402,乌兰浩特绿色产业园
15,内蒙古自治区,1522,兴安盟,152201,乌兰浩特市,152201403,兴安盟经济技术开发区
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202001,林海街道
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202002,新城街道
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202003,温泉街道
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202004,伊尔施街道
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202100,天池镇
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202101,白狼镇
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202102,五岔沟镇
15,内蒙古自治区,1522,兴安盟,152202,阿尔山市,152202103,明水河镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221100,科尔沁镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221101,索伦镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221102,德伯斯镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221103,大石寨镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221104,归流河镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221105,居力很镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221106,察尔森镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221107,额尔格图镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221108,俄体镇
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221200,满族屯满族乡
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221201,乌兰毛都苏木
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221202,阿力得尔苏木
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221203,巴日嘎斯台乡
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221204,桃合木苏木
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221400,跃进马场
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221401,索伦牧场
15,内蒙古自治区,1522,兴安盟,152221,科尔沁右翼前旗,152221403,阿力得尔牧场
