province_std,city_std,county_std,区县代码,省,城市,区县名称
黑龙江,大兴安岭地区,呼中区,232764,黑龙江省,大兴安岭地区,呼中区
上海,市辖区,黄浦区,310101,上海市,市辖区,黄浦区
上海,市辖区,徐汇区,310104,上海市,市辖区,徐汇区
上海,市辖区,长宁区,310105,上海市,市辖区,长宁区
上海,市辖区,静安区,310106,上海市,市辖区,静安区
上海,市辖区,普陀区,310107,上海市,市辖区,普陀区
上海,市辖区,虹口区,310109,上海市,市辖区,虹口区
上海,市辖区,杨浦区,310110,上海市,市辖区,杨浦区
上海,市辖区,闵行区,310112,上海市,市辖区,闵行区
上海,市辖区,宝山区,310113,上海市,市辖区,宝山区
上海,市辖区,嘉定区,310114,上海市,市辖区,嘉定区
上海,市辖区,浦东新区,310115,上海市,市辖区,浦东新区
上海,市辖区,金山区,310116,上海市,市辖区,金山区
上海,市辖区,松江区,310117,上海市,市辖区,松江区
上海,市辖区,青浦区,310118,上海市,市辖区,青浦区
上海,市辖区,奉贤区,310120,上海市,市辖区,奉贤区
上海,市辖区,崇明区,310151,上海市,市辖区,崇明区
江苏,南京市,玄武区,320102,江苏省,南京市,玄武区
江苏,南京市,秦淮区,320104,江苏省,南京市,秦淮区
江苏,南京市,建邺区,320105,江苏省,南京市,建邺区
江苏,南京市,鼓楼区,320106,江苏省,南京市,鼓楼区
江苏,南京市,浦口区,320111,江苏省,南京市,浦口区
江苏,南京市,栖霞区,320113,江苏省,南京市,栖霞区
江苏,南京市,雨花台区,320114,江苏省,南京市,雨花台区
江苏,南京市,江宁区,320115,江苏省,南京市,江宁区
江苏,南京市,六合区,320116,江苏省,南京市,六合区
江苏,南京市,溧水区,320117,江苏省,南京市,溧水区
江苏,南京市,高淳区,320118,江苏省,南京市,高淳区
江苏,无锡市,锡山区,320205,江苏省,无锡市,锡山区
江苏,无锡市,惠山区,320206,江苏省,无锡市,惠山区
江苏,无锡市,滨湖区,320211,江苏省,无锡市,滨湖区
江苏,无锡市,梁溪区,320213,江苏省,无锡市,梁溪区
江苏,无锡市,新吴区,320214,江苏省,无锡市,新吴区
江苏,无锡市,江阴市,320281,江苏省,无锡市,江阴市
江苏,无锡市,宜兴市,320282,江苏省,无锡市,宜兴市
江苏,徐州市,鼓楼区,320302,江苏省,徐州市,鼓楼区
江苏,徐州市,云龙区,320303,江苏省,徐州市,云龙区
江苏,徐州市,贾汪区,320305,江苏省,徐州市,贾汪区
江苏,徐州市,泉山区,320311,江苏省,徐州市,泉山区
江苏,徐州市,铜山区,320312,江苏省,徐州市,铜山区
江苏,徐州市,丰县,320321,江苏省,徐州市,丰县
江苏,徐州市,沛县,320322,江苏省,徐州市,沛县
江苏,徐州市,睢宁县,320324,江苏省,徐州市,睢宁县
江苏,徐州市,徐州经济技术开发区,320371,江苏省,徐州市,徐州经济技术开发区
江苏,徐州市,新沂市,320381,江苏省,徐州市,新沂市
江苏,徐州市,邳州市,320382,江苏省,徐州市,邳州市
江苏,常州市,天宁区,320402,江苏省,常州市,天宁区
江苏,常州市,钟楼区,320404,江苏省,常州市,钟楼区
江苏,常州市,新北区,320411,江苏省,常州市,新北区
江苏,常州市,武进区,320412,江苏省,常州市,武进区
江苏,常州市,金坛区,320413,江苏省,常州市,金坛区
江苏,常州市,溧阳市,320481,江苏省,常州市,溧阳市
江苏,苏州市,虎丘区,320505,江苏省,苏州市,虎丘区
江苏,苏州市,吴中区,320506,江苏省,苏州市,吴中区
江苏,苏州市,相城区,320507,江苏省,苏州市,相城区
江苏,苏州市,姑苏区,320508,江苏省,苏州市,姑苏区
江苏,苏州市,吴江区,320509,江苏省,苏州市,吴江区
江苏,苏州市,苏州工业园区,320576,江苏省,苏州市,苏州工业园区
江苏,苏州市,常熟市,320581,江苏省,苏州市,常熟市
江苏,苏州市,张家港市,320582,江苏省,苏州市,张家港市
江苏,苏州市,昆山市,320583,江苏省,苏州市,昆山市
江苏,苏州市,太仓市,320585,江苏省,苏州市,太仓市
江苏,南通市,通州区,320612,江苏省,南通市,通州区
江苏,南通市,崇川区,320613,江苏省,南通市,崇川区
江苏,南通市,海门区,320614,江苏省,南通市,海门区
江苏,南通市,如东县,320623,江苏省,南通市,如东县
江苏,南通市,南通经济技术开发区,320671,江苏省,南通市,南通经济技术开发区
江苏,南通市,启东市,320681,江苏省,南通市,启东市
江苏,南通市,如皋市,320682,江苏省,南通市,如皋市
江苏,南通市,海安市,320685,江苏省,南通市,海安市
江苏,连云港市,连云区,320703,江苏省,连云港市,连云区
江苏,连云港市,海州区,320706,江苏省,连云港市,海州区
江苏,连云港市,赣榆区,320707,江苏省,连云港市,赣榆区
江苏,连云港市,东海县,320722,江苏省,连云港市,东海县
江苏,连云港市,灌云县,320723,江苏省,连云港市,灌云县
江苏,连云港市,灌南县,320724,江苏省,连云港市,灌南县
江苏,连云港市,连云港经济技术开发区,320771,江苏省,连云港市,连云港经济技术开发区
江苏,淮安市,淮安区,320803,江苏省,淮安市,淮安区
江苏,淮安市,淮阴区,320804,江苏省,淮安市,淮阴区
江苏,淮安市,清江浦区,320812,江苏省,淮安市,清江浦区
江苏,淮安市,洪泽区,320813,江苏省,淮安市,洪泽区
江苏,淮安市,涟水县,320826,江苏省,淮安市,涟水县
江苏,淮安市,盱眙县,320830,江苏省,淮安市,盱眙县
江苏,淮安市,金湖县,320831,江苏省,淮安市,金湖县
江苏,淮安市,淮安经济技术开发区,320871,江苏省,淮安市,淮安经济技术开发区
江苏,盐城市,亭湖区,320902,江苏省,盐城市,亭湖区
江苏,盐城市,盐都区,320903,江苏省,盐城市,盐都区
江苏,盐城市,大丰区,320904,江苏省,盐城市,大丰区
江苏,盐城市,响水县,320921,江苏省,盐城市,响水县
江苏,盐城市,滨海县,320922,江苏省,盐城市,滨海县
江苏,盐城市,阜宁县,320923,江苏省,盐城市,阜宁县
江苏,盐城市,射阳县,320924,江苏省,盐城市,射阳县
江苏,盐城市,建湖县,320925,江苏省,盐城市,建湖县
江苏,盐城市,盐城经济技术开发区,320971,江苏省,盐城市,盐城经济技术开发区
江苏,盐城市,东台市,320981,江苏省,盐城市,东台市
江苏,扬州市,广陵区,321002,江苏省,扬州市,广陵区
江苏,扬州市,邗江区,321003,江苏省,扬州市,邗江区
江苏,扬州市,江都区,321012,江苏省,扬州市,江都区
江苏,扬州市,宝应县,321023,江苏省,扬州市,宝应县
江苏,扬州市,扬州经济技术开发区,321071,江苏省,扬州市,扬州经济技术开发区
江苏,扬州市,仪征市,321081,江苏省,扬州市,仪征市
江苏,扬州市,高邮市,321084,江苏省,扬州市,高邮市
江苏,镇江市,京口区,321102,江苏省,镇江市,京口区
江苏,镇江市,润州区,321111,江苏省,镇江市,润州区
江苏,镇江市,丹徒区,321112,江苏省,镇江市,丹徒区
江苏,镇江市,镇江新区,321171,江苏省,镇江市,镇江新区
江苏,镇江市,丹阳市,321181,江苏省,镇江市,丹阳市
江苏,镇江市,扬中市,321182,江苏省,镇江市,扬中市
江苏,镇江市,句容市,321183,江苏省,镇江市,句容市
江苏,泰州市,海陵区,321202,江苏省,泰州市,海陵区
江苏,泰州市,高港区,321203,江苏省,泰州市,高港区
江苏,泰州市,姜堰区,321204,江苏省,泰州市,姜堰区
江苏,泰州市,兴化市,321281,江苏省,泰州市,兴化市
江苏,泰州市,靖江市,321282,江苏省,泰州市,靖江市
江苏,泰州市,泰兴市,321283,江苏省,泰州市,泰兴市
江苏,宿迁市,宿城区,321302,江苏省,宿迁市,宿城区
江苏,宿迁市,宿豫区,321311,江苏省,宿迁市,宿豫区
江苏,宿迁市,沭阳县,321322,江苏省,宿迁市,沭阳县
江苏,宿迁市,泗阳县,321323,江苏省,宿迁市,泗阳县
江苏,宿迁市,泗洪县,321324,江苏省,宿迁市,泗洪县
江苏,宿迁市,宿迁经济技术开发区,321371,江苏省,宿迁市,宿迁经济技术开发区
浙江,杭州市,上城区,330102,浙江省,杭州市,上城区
浙江,杭州市,拱墅区,330105,浙江省,杭州市,拱墅区
浙江,杭州市,西湖区,330106,浙江省,杭州市,西湖区
浙江,杭州市,滨江区,330108,浙江省,杭州市,滨江区
浙江,杭州市,萧山区,330109,浙江省,杭州市,萧山区
浙江,杭州市,余杭区,330110,浙江省,杭州市,余杭区
浙江,杭州市,富阳区,330111,浙江省,杭州市,富阳区
浙江,杭州市,临安区,330112,浙江省,杭州市,临安区
浙江,杭州市,临平区,330113,浙江省,杭州市,临平区
浙江,杭州市,钱塘区,330114,浙江省,杭州市,钱塘区
浙江,杭州市,桐庐县,330122,浙江省,杭州市,桐庐县
浙江,杭州市,淳安县,330127,浙江省,杭州市,淳安县
浙江,杭州市,建德市,330182,浙江省,杭州市,建德市
浙江,宁波市,海曙区,330203,浙江省,宁波市,海曙区
浙江,宁波市,江北区,330205,浙江省,宁波市,江北区
浙江,宁波市,北仑区,330206,浙江省,宁波市,北仑区
浙江,宁波市,镇海区,330211,浙江省,宁波市,镇海区
浙江,宁波市,鄞州区,330212,浙江省,宁波市,鄞州区
浙江,宁波市,奉化区,330213,浙江省,宁波市,奉化区
浙江,宁波市,象山县,330225,浙江省,宁波市,象山县
浙江,宁波市,宁海县,330226,浙江省,宁波市,宁海县
浙江,宁波市,余姚市,330281,浙江省,宁波市,余姚市
浙江,宁波市,慈溪市,330282,浙江省,宁波市,慈溪市
浙江,温州市,鹿城区,330302,浙江省,温州市,鹿城区
浙江,温州市,龙湾区,330303,浙江省,温州市,龙湾区
浙江,温州市,瓯海区,330304,浙江省,温州市,瓯海区
浙江,温州市,洞头区,330305,浙江省,温州市,洞头区
浙江,温州市,永嘉县,330324,浙江省,温州市,永嘉县
浙江,温州市,平阳县,330326,浙江省,温州市,平阳县
浙江,温州市,苍南县,330327,浙江省,温州市,苍南县
浙江,温州市,文成县,330328,浙江省,温州市,文成县
浙江,温州市,泰顺县,330329,浙江省,温州市,泰顺县
浙江,温州市,瑞安市,330381,浙江省,温州市,瑞安市
浙江,温州市,乐清市,330382,浙江省,温州市,乐清市
浙江,温州市,龙港市,330383,浙江省,温州市,龙港市
浙江,嘉兴市,南湖区,330402,浙江省,嘉兴市,南湖区
浙江,嘉兴市,秀洲区,330411,浙江省,嘉兴市,秀洲区
浙江,嘉兴市,嘉善县,330421,浙江省,嘉兴市,嘉善县
浙江,嘉兴市,海盐县,330424,浙江省,嘉兴市,海盐县
浙江,嘉兴市,海宁市,330481,浙江省,嘉兴市,海宁市
浙江,嘉兴市,平湖市,330482,浙江省,嘉兴市,平湖市
浙江,嘉兴市,桐乡市,330483,浙江省,嘉兴市,桐乡市
浙江,湖州市,吴兴区,330502,浙江省,湖州市,吴兴区
浙江,湖州市,南浔区,330503,浙江省,湖州市,南浔区
浙江,湖州市,德清县,330521,浙江省,湖州市,德清县
浙江,湖州市,长兴县,330522,浙江省,湖州市,长兴县
浙江,湖州市,安吉县,330523,浙江省,湖州市,安吉县
浙江,绍兴市,越城区,330602,浙江省,绍兴市,越城区
浙江,绍兴市,柯桥区,330603,浙江省,绍兴市,柯桥区
浙江,绍兴市,上虞区,330604,浙江省,绍兴市,上虞区
浙江,绍兴市,新昌县,330624,浙江省,绍兴市,新昌县
浙江,绍兴市,诸暨市,330681,浙江省,绍兴市,诸暨市
浙江,绍兴市,嵊州市,330683,浙江省,绍兴市,嵊州市
浙江,金华市,婺城区,330702,浙江省,金华市,婺城区
浙江,金华市,金东区,330703,浙江省,金华市,金东区
浙江,金华市,武义县,330723,浙江省,金华市,武义县
浙江,金华市,浦江县,330726,浙江省,金华市,浦江县
浙江,金华市,磐安县,330727,浙江省,金华市,磐安县
浙江,金华市,兰溪市,330781,浙江省,金华市,兰溪市
浙江,金华市,义乌市,330782,浙江省,金华市,义乌市
浙江,金华市,东阳市,330783,浙江省,金华市,东阳市
浙江,金华市,永康市,330784,浙江省,金华市,永康市
浙江,衢州市,柯城区,330802,浙江省,衢州市,柯城区
浙江,衢州市,衢江区,330803,浙江省,衢州市,衢江区
浙江,衢州市,常山县,330822,浙江省,衢州市,常山县
浙江,衢州市,开化县,330824,浙江省,衢州市,开化县
浙江,衢州市,龙游县,330825,浙江省,衢州市,龙游县
浙江,衢州市,江山市,330881,浙江省,衢州市,江山市
浙江,舟山市,定海区,330902,浙江省,舟山市,定海区
浙江,舟山市,普陀区,330903,浙江省,舟山市,普陀区
浙江,舟山市,岱山县,330921,浙江省,舟山市,岱山县
浙江,舟山市,嵊泗县,330922,浙江省,舟山市,嵊泗县
浙江,台州市,椒江区,331002,浙江省,台州市,椒江区
浙江,台州市,黄岩区,331003,浙江省,台州市,黄岩区
浙江,台州市,路桥区,331004,浙江省,台州市,路桥区
浙江,台州市,三门县,331022,浙江省,台州市,三门县
浙江,台州市,天台县,331023,浙江省,台州市,天台县
浙江,台州市,仙居县,331024,浙江省,台州市,仙居县
浙江,台州市,温岭市,331081,浙江省,台州市,温岭市
浙江,台州市,临海市,331082,浙江省,台州市,临海市
浙江,台州市,玉环市,331083,浙江省,台州市,玉环市
浙江,丽水市,莲都区,331102,浙江省,丽水市,莲都区
浙江,丽水市,青田县,331121,浙江省,丽水市,青田县
浙江,丽水市,缙云县,331122,浙江省,丽水市,缙云县
浙江,丽水市,遂昌县,331123,浙江省,丽水市,遂昌县
浙江,丽水市,松阳县,331124,浙江省,丽水市,松阳县
浙江,丽水市,云和县,331125,浙江省,丽水市,云和县
浙江,丽水市,庆元县,331126,浙江省,丽水市,庆元县
浙江,丽水市,景宁畲族自治县,331127,浙江省,丽水市,景宁畲族自治县
浙江,丽水市,龙泉市,331181,浙江省,丽水市,龙泉市
安徽,合肥市,瑶海区,340102,安徽省,合肥市,瑶海区
安徽,合肥市,庐阳区,340103,安徽省,合肥市,庐阳区
安徽,合肥市,蜀山区,340104,安徽省,合肥市,蜀山区
安徽,合肥市,包河区,340111,安徽省,合肥市,包河区
安徽,合肥市,长丰县,340121,安徽省,合肥市,长丰县
安徽,合肥市,肥东县,340122,安徽省,合肥市,肥东县
安徽,合肥市,肥西县,340123,安徽省,合肥市,肥西县
安徽,合肥市,庐江县,340124,安徽省,合肥市,庐江县
安徽,合肥市,合肥高新技术产业开发区,340176,安徽省,合肥市,合肥高新技术产业开发区
安徽,合肥市,合肥经济技术开发区,340177,安徽省,合肥市,合肥经济技术开发区
安徽,合肥市,合肥新站高新技术产业开发区,340178,安徽省,合肥市,合肥新站高新技术产业开发区
安徽,合肥市,巢湖市,340181,安徽省,合肥市,巢湖市
安徽,芜湖市,镜湖区,340202,安徽省,芜湖市,镜湖区
安徽,芜湖市,鸠江区,340207,安徽省,芜湖市,鸠江区
安徽,芜湖市,弋江区,340209,安徽省,芜湖市,弋江区
安徽,芜湖市,湾沚区,340210,安徽省,芜湖市,湾沚区
安徽,芜湖市,繁昌区,340212,安徽省,芜湖市,繁昌区
安徽,芜湖市,南陵县,340223,安徽省,芜湖市,南陵县
安徽,芜湖市,芜湖经济技术开发区,340271,安徽省,芜湖市,芜湖经济技术开发区
安徽,芜湖市,安徽芜湖三山经济开发区,340272,安徽省,芜湖市,安徽芜湖三山经济开发区
安徽,芜湖市,无为市,340281,安徽省,芜湖市,无为市
安徽,蚌埠市,龙子湖区,340302,安徽省,蚌埠市,龙子湖区
安徽,蚌埠市,蚌山区,340303,安徽省,蚌埠市,蚌山区
安徽,蚌埠市,禹会区,340304,安徽省,蚌埠市,禹会区
安徽,蚌埠市,淮上区,340311,安徽省,蚌埠市,淮上区
安徽,蚌埠市,怀远县,340321,安徽省,蚌埠市,怀远县
安徽,蚌埠市,五河县,340322,安徽省,蚌埠市,五河县
安徽,蚌埠市,固镇县,340323,安徽省,蚌埠市,固镇县
安徽,蚌埠市,蚌埠市高新技术开发区,340371,安徽省,蚌埠市,蚌埠市高新技术开发区
安徽,蚌埠市,蚌埠市经济开发区,340372,安徽省,蚌埠市,蚌埠市经济开发区
安徽,淮南市,大通区,340402,安徽省,淮南市,大通区
安徽,淮南市,田家庵区,340403,安徽省,淮南市,田家庵区
安徽,淮南市,谢家集区,340404,安徽省,淮南市,谢家集区
安徽,淮南市,八公山区,340405,安徽省,淮南市,八公山区
安徽,淮南市,潘集区,340406,安徽省,淮南市,潘集区
安徽,淮南市,凤台县,340421,安徽省,淮南市,凤台县
安徽,淮南市,寿县,340422,安徽省,淮南市,寿县
安徽,马鞍山市,花山区,340503,安徽省,马鞍山市,花山区
安徽,马鞍山市,雨山区,340504,安徽省,马鞍山市,雨山区
安徽,马鞍山市,博望区,340506,安徽省,马鞍山市,博望区
安徽,马鞍山市,当涂县,340521,安徽省,马鞍山市,当涂县
安徽,马鞍山市,含山县,340522,安徽省,马鞍山市,含山县
安徽,马鞍山市,和县,340523,安徽省,马鞍山市,和县
安徽,淮北市,杜集区,340602,安徽省,淮北市,杜集区
安徽,淮北市,相山区,340603,安徽省,淮北市,相山区
安徽,淮北市,烈山区,340604,安徽省,淮北市,烈山区
安徽,淮北市,濉溪县,340621,安徽省,淮北市,濉溪县
安徽,铜陵市,铜官区,340705,安徽省,铜陵市,铜官区
安徽,铜陵市,义安区,340706,安徽省,铜陵市,义安区
安徽,铜陵市,郊区,340711,安徽省,铜陵市,郊区
安徽,铜陵市,枞阳县,340722,安徽省,铜陵市,枞阳县
安徽,安庆市,迎江区,340802,安徽省,安庆市,迎江区
安徽,安庆市,大观区,340803,安徽省,安庆市,大观区
安徽,安庆市,宜秀区,340811,安徽省,安庆市,宜秀区
安徽,安庆市,怀宁县,340822,安徽省,安庆市,怀宁县
安徽,安庆市,太湖县,340825,安徽省,安庆市,太湖县
安徽,安庆市,宿松县,340826,安徽省,安庆市,宿松县
安徽,安庆市,望江县,340827,安徽省,安庆市,望江县
安徽,安庆市,岳西县,340828,安徽省,安庆市,岳西县
安徽,安庆市,安徽安庆经济开发区,340871,安徽省,安庆市,安徽安庆经济开发区
安徽,安庆市,桐城市,340881,安徽省,安庆市,桐城市
安徽,安庆市,潜山市,340882,安徽省,安庆市,潜山市
安徽,黄山市,屯溪区,341002,安徽省,黄山市,屯溪区
安徽,黄山市,黄山区,341003,安徽省,黄山市,黄山区
安徽,黄山市,徽州区,341004,安徽省,黄山市,徽州区
安徽,黄山市,歙县,341021,安徽省,黄山市,歙县
安徽,黄山市,休宁县,341022,安徽省,黄山市,休宁县
安徽,黄山市,黟县,341023,安徽省,黄山市,黟县
安徽,黄山市,祁门县,341024,安徽省,黄山市,祁门县
安徽,滁州市,琅琊区,341102,安徽省,滁州市,琅琊区
安徽,滁州市,南谯区,341103,安徽省,滁州市,南谯区
安徽,滁州市,来安县,341122,安徽省,滁州市,来安县
安徽,滁州市,全椒县,341124,安徽省,滁州市,全椒县
安徽,滁州市,定远县,341125,安徽省,滁州市,定远县
安徽,滁州市,凤阳县,341126,安徽省,滁州市,凤阳县
安徽,滁州市,中新苏滁高新技术产业开发区,341171,安徽省,滁州市,中新苏滁高新技术产业开发区
安徽,滁州市,滁州经济技术开发区,341172,安徽省,滁州市,滁州经济技术开发区
安徽,滁州市,天长市,341181,安徽省,滁州市,天长市
安徽,滁州市,明光市,341182,安徽省,滁州市,明光市
安徽,阜阳市,颍州区,341202,安徽省,阜阳市,颍州区
安徽,阜阳市,颍东区,341203,安徽省,阜阳市,颍东区
安徽,阜阳市,颍泉区,341204,安徽省,阜阳市,颍泉区
安徽,阜阳市,临泉县,341221,安徽省,阜阳市,临泉县
安徽,阜阳市,太和县,341222,安徽省,阜阳市,太和县
安徽,阜阳市,阜南县,341225,安徽省,阜阳市,阜南县
安徽,阜阳市,颍上县,341226,安徽省,阜阳市,颍上县
安徽,阜阳市,阜阳合肥现代产业园区,341271,安徽省,阜阳市,阜阳合肥现代产业园区
安徽,阜阳市,阜阳经济技术开发区,341272,安徽省,阜阳市,阜阳经济技术开发区
安徽,阜阳市,界首市,341282,安徽省,阜阳市,界首市
安徽,宿州市,埇桥区,341302,安徽省,宿州市,埇桥区
安徽,宿州市,砀山县,341321,安徽省,宿州市,砀山县
安徽,宿州市,萧县,341322,安徽省,宿州市,萧县
安徽,宿州市,灵璧县,341323,安徽省,宿州市,灵璧县
安徽,宿州市,泗县,341324,安徽省,宿州市,泗县
安徽,宿州市,宿州马鞍山现代产业园区,341371,安徽省,宿州市,宿州马鞍山现代产业园区
安徽,宿州市,宿州经济技术开发区,341372,安徽省,宿州市,宿州经济技术开发区
安徽,六安市,金安区,341502,安徽省,六安市,金安区
安徽,六安市,裕安区,341503,安徽省,六安市,裕安区
安徽,六安市,叶集区,341504,安徽省,六安市,叶集区
安徽,六安市,霍邱县,341522,安徽省,六安市,霍邱县
安徽,六安市,舒城县,341523,安徽省,六安市,舒城县
安徽,六安市,金寨县,341524,安徽省,六安市,金寨县
安徽,六安市,霍山县,341525,安徽省,六安市,霍山县
安徽,亳州市,谯城区,341602,安徽省,亳州市,谯城区
安徽,亳州市,涡阳县,341621,安徽省,亳州市,涡阳县
安徽,亳州市,蒙城县,341622,安徽省,亳州市,蒙城县
安徽,亳州市,利辛县,341623,安徽省,亳州市,利辛县
安徽,池州市,贵池区,341702,安徽省,池州市,贵池区
安徽,池州市,东至县,341721,安徽省,池州市,东至县
安徽,池州市,石台县,341722,安徽省,池州市,石台县
安徽,池州市,青阳县,341723,安徽省,池州市,青阳县
安徽,宣城市,宣州区,341802,安徽省,宣城市,宣州区
安徽,宣城市,郎溪县,341821,安徽省,宣城市,郎溪县
安徽,宣城市,泾县,341823,安徽省,宣城市,泾县
安徽,宣城市,绩溪县,341824,安徽省,宣城市,绩溪县
安徽,宣城市,旌德县,341825,安徽省,宣城市,旌德县
安徽,宣城市,宣城市经济开发区,341871,安徽省,宣城市,宣城市经济开发区
安徽,宣城市,宁国市,341881,安徽省,宣城市,宁国市
安徽,宣城市,广德市,341882,安徽省,宣城市,广德市
福建,福州市,鼓楼区,350102,福建省,福州市,鼓楼区
福建,福州市,台江区,350103,福建省,福州市,台江区
福建,福州市,仓山区,350104,福建省,福州市,仓山区
福建,福州市,马尾区,350105,福建省,福州市,马尾区
福建,福州市,晋安区,350111,福建省,福州市,晋安区
福建,福州市,长乐区,350112,福建省,福州市,长乐区
福建,福州市,闽侯县,350121,福建省,福州市,闽侯县
福建,福州市,连江县,350122,福建省,福州市,连江县
福建,福州市,罗源县,350123,福建省,福州市,罗源县
福建,福州市,闽清县,350124,福建省,福州市,闽清县
福建,福州市,永泰县,350125,福建省,福州市,永泰县
福建,福州市,平潭县,350128,福建省,福州市,平潭县
福建,福州市,福清市,350181,福建省,福州市,福清市
福建,厦门市,思明区,350203,福建省,厦门市,思明区
福建,厦门市,海沧区,350205,福建省,厦门市,海沧区
福建,厦门市,湖里区,350206,福建省,厦门市,湖里区
福建,厦门市,集美区,350211,福建省,厦门市,集美区
福建,厦门市,同安区,350212,福建省,厦门市,同安区
福建,厦门市,翔安区,350213,福建省,厦门市,翔安区
福建,莆田市,城厢区,350302,福建省,莆田市,城厢区
福建,莆田市,涵江区,350303,福建省,莆田市,涵江区
福建,莆田市,荔城区,350304,福建省,莆田市,荔城区
福建,莆田市,秀屿区,350305,福建省,莆田市,秀屿区
福建,莆田市,仙游县,350322,福建省,莆田市,仙游县
福建,三明市,三元区,350404,福建省,三明市,三元区
福建,三明市,沙县区,350405,福建省,三明市,沙县区
福建,三明市,明溪县,350421,福建省,三明市,明溪县
福建,三明市,清流县,350423,福建省,三明市,清流县
福建,三明市,宁化县,350424,福建省,三明市,宁化县
福建,三明市,大田县,350425,福建省,三明市,大田县
福建,三明市,尤溪县,350426,福建省,三明市,尤溪县
福建,三明市,将乐县,350428,福建省,三明市,将乐县
福建,三明市,泰宁县,350429,福建省,三明市,泰宁县
福建,三明市,建宁县,350430,福建省,三明市,建宁县
福建,三明市,永安市,350481,福建省,三明市,永安市
福建,泉州市,鲤城区,350502,福建省,泉州市,鲤城区
福建,泉州市,丰泽区,350503,福建省,泉州市,丰泽区
福建,泉州市,洛江区,350504,福建省,泉州市,洛江区
福建,泉州市,泉港区,350505,福建省,泉州市,泉港区
福建,泉州市,惠安县,350521,福建省,泉州市,惠安县
福建,泉州市,安溪县,350524,福建省,泉州市,安溪县
福建,泉州市,永春县,350525,福建省,泉州市,永春县
福建,泉州市,德化县,350526,福建省,泉州市,德化县
福建,泉州市,金门县,350527,福建省,泉州市,金门县
福建,泉州市,石狮市,350581,福建省,泉州市,石狮市
福建,泉州市,晋江市,350582,福建省,泉州市,晋江市
福建,泉州市,南安市,350583,福建省,泉州市,南安市
福建,漳州市,芗城区,350602,福建省,漳州市,芗城区
福建,漳州市,龙文区,350603,福建省,漳州市,龙文区
福建,漳州市,龙海区,350604,福建省,漳州市,龙海区
福建,漳州市,长泰区,350605,福建省,漳州市,长泰区
福建,漳州市,云霄县,350622,福建省,漳州市,云霄县
福建,漳州市,漳浦县,350623,福建省,漳州市,漳浦县
福建,漳州市,诏安县,350624,福建省,漳州市,诏安县
福建,漳州市,东山县,350626,福建省,漳州市,东山县
福建,漳州市,南靖县,350627,福建省,漳州市,南靖县
福建,漳州市,平和县,350628,福建省,漳州市,平和县
福建,漳州市,华安县,350629,福建省,漳州市,华安县
福建,南平市,延平区,350702,福建省,南平市,延平区
福建,南平市,建阳区,350703,福建省,南平市,建阳区
福建,南平市,顺昌县,350721,福建省,南平市,顺昌县
福建,南平市,浦城县,350722,福建省,南平市,浦城县
福建,南平市,光泽县,350723,福建省,南平市,光泽县
福建,南平市,松溪县,350724,福建省,南平市,松溪县
福建,南平市,政和县,350725,福建省,南平市,政和县
福建,南平市,邵武市,350781,福建省,南平市,邵武市
福建,南平市,武夷山市,350782,福建省,南平市,武夷山市
福建,南平市,建瓯市,350783,福建省,南平市,建瓯市
福建,龙岩市,新罗区,350802,福建省,龙岩市,新罗区
福建,龙岩市,永定区,350803,福建省,龙岩市,永定区
福建,龙岩市,长汀县,350821,福建省,龙岩市,长汀县
福建,龙岩市,上杭县,350823,福建省,龙岩市,上杭县
福建,龙岩市,武平县,350824,福建省,龙岩市,武平县
福建,龙岩市,连城县,350825,福建省,龙岩市,连城县
福建,龙岩市,漳平市,350881,福建省,龙岩市,漳平市
福建,宁德市,蕉城区,350902,福建省,宁德市,蕉城区
福建,宁德市,霞浦县,350921,福建省,宁德市,霞浦县
福建,宁德市,古田县,350922,福建省,宁德市,古田县
福建,宁德市,屏南县,350923,福建省,宁德市,屏南县
福建,宁德市,寿宁县,350924,福建省,宁德市,寿宁县
福建,宁德市,周宁县,350925,福建省,宁德市,周宁县
福建,宁德市,柘荣县,350926,福建省,宁德市,柘荣县
福建,宁德市,福安市,350981,福建省,宁德市,福安市
福建,宁德市,福鼎市,350982,福建省,宁德市,福鼎市
江西,南昌市,东湖区,360102,江西省,南昌市,东湖区
江西,南昌市,西湖区,360103,江西省,南昌市,西湖区
江西,南昌市,青云谱区,360104,江西省,南昌市,青云谱区
江西,南昌市,青山湖区,360111,江西省,南昌市,青山湖区
江西,南昌市,新建区,360112,江西省,南昌市,新建区
江西,南昌市,红谷滩区,360113,江西省,南昌市,红谷滩区
江西,南昌市,南昌县,360121,江西省,南昌市,南昌县
江西,南昌市,安义县,360123,江西省,南昌市,安义县
江西,南昌市,进贤县,360124,江西省,南昌市,进贤县
江西,景德镇市,昌江区,360202,江西省,景德镇市,昌江区
江西,景德镇市,珠山区,360203,江西省,景德镇市,珠山区
江西,景德镇市,浮梁县,360222,江西省,景德镇市,浮梁县
江西,景德镇市,乐平市,360281,江西省,景德镇市,乐平市
江西,萍乡市,安源区,360302,江西省,萍乡市,安源区
江西,萍乡市,湘东区,360313,江西省,萍乡市,湘东区
江西,萍乡市,莲花县,360321,江西省,萍乡市,莲花县
江西,萍乡市,上栗县,360322,江西省,萍乡市,上栗县
江西,萍乡市,芦溪县,360323,江西省,萍乡市,芦溪县
