county_code,cat,year,n_firms,cap_wan,n_coop,GI_year,名特优新_year,特优区_year,品牌目录_year,cert_layers,any_cert,first_cert_year,evt_first
130981,粮油,2010,2.0,5.0,1.0,,,,,0,0,,
130981,粮油,2011,1.0,240.0,1.0,,,,,0,0,,
130981,粮油,2012,9.0,2700.0,9.0,,,,,0,0,,
130981,粮油,2013,46.0,22538.010000000002,44.0,,,,,0,0,,
130981,粮油,2014,40.0,13817.001,32.0,,,,,0,0,,
130981,粮油,2015,67.0,18576.001,36.0,,,,,0,0,,
130981,粮油,2016,82.0,18674.004999999997,13.0,,,,,0,0,,
130981,粮油,2017,104.0,12478.0116,3.0,,,,,0,0,,
130981,粮油,2018,86.0,8303.001,8.0,,,,,0,0,,
130981,粮油,2019,69.0,4770.0,3.0,,,,,0,0,,
130981,粮油,2020,45.0,1810.0,1.0,,,,,0,0,,
130981,粮油,2021,42.0,450.0,0.0,,,,,0,0,,
130981,粮油,2022,27.0,798.0,1.0,,,,,0,0,,
130981,粮油,2023,5.0,250.0,0.0,,,,,0,0,,
130981,蔬菜食用菌,2010,13.0,4710.0005,7.0,,,,,0,0,,
130981,蔬菜食用菌,2011,15.0,8171.6,11.0,,,,,0,0,,
130981,蔬菜食用菌,2012,27.0,13995.6,25.0,,,,,0,0,,
130981,蔬菜食用菌,2013,254.0,107905.3415,251.0,,,,,0,0,,
130981,蔬菜食用菌,2014,148.0,58988.71,145.0,,,,,0,0,,
130981,蔬菜食用菌,2015,93.0,21375.586,88.0,,,,,0,0,,
130981,蔬菜食用菌,2016,43.0,8151.5004,26.0,,,,,0,0,,
130981,蔬菜食用菌,2017,35.0,5611.0027,14.0,,,,,0,0,,
130981,蔬菜食用菌,2018,26.0,8590.0055,15.0,,,,,0,0,,
130981,蔬菜食用菌,2019,54.0,10209.0,34.0,,,,,0,0,,
130981,蔬菜食用菌,2020,97.0,9163.0,13.0,,,,,0,0,,
130981,蔬菜食用菌,2021,119.0,11715.0,9.0,,,,,0,0,,
130981,蔬菜食用菌,2022,155.0,10067.0,5.0,,,,,0,0,,
130981,蔬菜食用菌,2023,86.0,6660.0,3.0,,,,,0,0,,
130982,中药材,2010,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2011,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2012,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2013,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2014,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2015,3.0,1550.0,1.0,,,,,0,0,,
130982,中药材,2016,4.0,600.072,1.0,,,,,0,0,,
130982,中药材,2017,3.0,500.061,0.0,,,,,0,0,,
130982,中药材,2018,1.0,0.0,0.0,,,,,0,0,,
130982,中药材,2019,1.0,0.0,0.0,,,,,0,0,,
130982,中药材,2020,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2021,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2022,0.0,0.0,0.0,,,,,0,0,,
130982,中药材,2023,0.0,0.0,0.0,,,,,0,0,,
130982,农业服务,2010,17.0,1356.0013,2.0,,,,,0,0,,
130982,农业服务,2011,17.0,58.018100000000004,0.0,,,,,0,0,,
130982,农业服务,2012,14.0,845.0011,1.0,,,,,0,0,,
130982,农业服务,2013,21.0,2604.0025,6.0,,,,,0,0,,
130982,农业服务,2014,30.0,2239.505,9.0,,,,,0,0,,
130982,农业服务,2015,41.0,7620.006149999999,1.0,,,,,0,0,,
130982,农业服务,2016,47.0,25087.0262,1.0,,,,,0,0,,
130982,农业服务,2017,29.0,57391.034,0.0,,,,,0,0,,
130982,农业服务,2018,22.0,3203.0074,0.0,,,,,0,0,,
130982,农业服务,2019,23.0,6018.0,0.0,,,,,0,0,,
130982,农业服务,2020,37.0,9040.0,0.0,,,,,0,0,,
130982,农业服务,2021,39.0,7330.0,0.0,,,,,0,0,,
130982,农业服务,2022,38.0,10534.8,0.0,,,,,0,0,,
130982,农业服务,2023,37.0,4010.0,0.0,,,,,0,0,,
130982,加工食品,2010,44.0,140.00186,0.0,,,,,0,0,,
130982,加工食品,2011,47.0,5627.7064,0.0,,,,,0,0,,
130982,加工食品,2012,61.0,1258.3048,0.0,,,,,0,0,,
130982,加工食品,2013,45.0,796.0065999999999,0.0,,,,,0,0,,
130982,加工食品,2014,58.0,493.00652,0.0,,,,,0,0,,
130982,加工食品,2015,121.0,1846.5906100000002,0.0,,,,,0,0,,
130982,加工食品,2016,265.0,2931.6126,0.0,,,,,0,0,,
130982,加工食品,2017,260.0,3004.106923,0.0,,,,,0,0,,
130982,加工食品,2018,254.0,3120.0292,0.0,,,,,0,0,,
130982,加工食品,2019,316.0,13386.0015,0.0,,,,,0,0,,
130982,加工食品,2020,372.0,8603.0,0.0,,,,,0,0,,
130982,加工食品,2021,383.0,4617.0,0.0,,,,,0,0,,
130982,加工食品,2022,224.0,11795.1,0.0,,,,,0,0,,
130982,加工食品,2023,149.0,2750.0,0.0,,,,,0,0,,
130982,水产,2010,3.0,210.0,1.0,,,,,0,0,,
130982,水产,2011,1.0,0.0005,0.0,,,,,0,0,,
130982,水产,2012,4.0,78.0005,1.0,,,,,0,0,,
130982,水产,2013,5.0,2730.001,3.0,,,,,0,0,,
130982,水产,2014,5.0,1630.05,4.0,,,,,0,0,,
130982,水产,2015,9.0,1053.0,1.0,,,,,0,0,,
130982,水产,2016,11.0,1030.0,0.0,,,,,0,0,,
130982,水产,2017,17.0,3880.0472000000004,0.0,,,,,0,0,,
130982,水产,2018,15.0,3560.0,0.0,,,,,0,0,,
130982,水产,2019,2.0,130.0,0.0,,,,,0,0,,
130982,水产,2020,11.0,400.0,0.0,,,,,0,0,,
130982,水产,2021,3.0,0.0,0.0,,,,,0,0,,
130982,水产,2022,1.0,100.0,0.0,,,,,0,0,,
130982,水产,2023,1.0,0.0,0.0,,,,,0,0,,
130982,水果,2010,1.0,20.0,0.0,,,,,0,0,,
130982,水果,2011,2.0,310.0,0.0,,,,,0,0,,
130982,水果,2012,1.0,5.0,1.0,,,,,0,0,,
130982,水果,2013,2.0,5.0,0.0,,,,,0,0,,
130982,水果,2014,4.0,640.0,2.0,,,,,0,0,,
130982,水果,2015,3.0,325.0,1.0,,,,,0,0,,
130982,水果,2016,10.0,900.02,1.0,,,,,0,0,,
130982,水果,2017,9.0,58.0235,0.0,,,,,0,0,,
130982,水果,2018,5.0,100.005,0.0,,,,,0,0,,
130982,水果,2019,4.0,0.0,0.0,,,,,0,0,,
130982,水果,2020,4.0,50.0,0.0,,,,,0,0,,
130982,水果,2021,4.0,0.0,0.0,,,,,0,0,,
130982,水果,2022,2.0,100.0,1.0,,,,,0,0,,
130982,水果,2023,0.0,0.0,0.0,,,,,0,0,,
130982,畜禽,2010,15.0,4025.2002,11.0,,,,,0,0,,
130982,畜禽,2011,15.0,7430.0,10.0,,,,,0,0,,
130982,畜禽,2012,21.0,5568.005,16.0,,,,,0,0,,
130982,畜禽,2013,38.0,12504.0354,25.0,,,,,0,0,,
130982,畜禽,2014,28.0,4673.9033,17.0,,,,,0,0,,
130982,畜禽,2015,90.0,18557.2213,22.0,,,,,0,0,,
130982,畜禽,2016,178.0,7874.2428,2.0,,,,,0,0,,
130982,畜禽,2017,162.0,2653.0586999999996,0.0,,,,,0,0,,
130982,畜禽,2018,80.0,2678.0294,0.0,,,,,0,0,,
130982,畜禽,2019,118.0,6506.001,0.0,,,,,0,0,,
130982,畜禽,2020,139.0,5170.0,0.0,,,,,0,0,,
130982,畜禽,2021,116.0,2088.0,0.0,,,,,0,0,,
130982,畜禽,2022,72.0,4971.5,0.0,,,,,0,0,,
130982,畜禽,2023,53.0,2920.0,0.0,,,,,0,0,,
130982,粮油,2010,2.0,185.0,2.0,,,,,0,0,,
130982,粮油,2011,4.0,6325.0,3.0,,,,,0,0,,
130982,粮油,2012,15.0,6002.0,13.0,,,,,0,0,,
130982,粮油,2013,44.0,8021.0035,34.0,,,,,0,0,,
130982,粮油,2014,143.0,53460.92,137.0,,,,,0,0,,
130982,粮油,2015,141.0,59306.0,128.0,,,,,0,0,,
130982,粮油,2016,76.0,8732.661999999998,11.0,,,,,0,0,,
130982,粮油,2017,75.0,2785.4938,0.0,,,,,0,0,,
130982,粮油,2018,38.0,23466.025,0.0,,,,,0,0,,
130982,粮油,2019,38.0,800.0,0.0,,,,,0,0,,
130982,粮油,2020,21.0,350.0,0.0,,,,,0,0,,
130982,粮油,2021,48.0,1000.0,0.0,,,,,0,0,,
130982,粮油,2022,34.0,2257.0,7.0,,,,,0,0,,
130982,粮油,2023,11.0,30.0,0.0,,,,,0,0,,
130982,茶,2010,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2011,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2012,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2013,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2014,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2015,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2016,1.0,500.0,0.0,,,,,0,0,,
130982,茶,2017,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2018,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2019,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2020,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2021,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2022,0.0,0.0,0.0,,,,,0,0,,
130982,茶,2023,0.0,0.0,0.0,,,,,0,0,,
130982,蔬菜食用菌,2010,6.0,808.0,2.0,,,,,0,0,,
130982,蔬菜食用菌,2011,5.0,1582.5,2.0,,,,,0,0,,
130982,蔬菜食用菌,2012,20.0,9408.007,16.0,,,,,0,0,,
130982,蔬菜食用菌,2013,54.0,32839.0005,48.0,,,,,0,0,,
130982,蔬菜食用菌,2014,137.0,52737.1,132.0,,,,,0,0,,
130982,蔬菜食用菌,2015,183.0,85105.0,175.0,,,,,0,0,,
130982,蔬菜食用菌,2016,40.0,11516.0705,20.0,,,,,0,0,,
130982,蔬菜食用菌,2017,42.0,8152.1173,3.0,,,,,0,0,,
130982,蔬菜食用菌,2018,30.0,1080.013,0.0,,,,,0,0,,
130982,蔬菜食用菌,2019,28.0,10840.0,0.0,,,,,0,0,,
130982,蔬菜食用菌,2020,40.0,3323.0,0.0,,,,,0,0,,
130982,蔬菜食用菌,2021,68.0,1780.0,0.0,,,,,0,0,,
130982,蔬菜食用菌,2022,45.0,4546.1,9.0,,,,,0,0,,
130982,蔬菜食用菌,2023,35.0,2710.0,3.0,,,,,0,0,,
130983,中药材,2010,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2011,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2012,1.0,37.0,1.0,,,,,0,0,,
130983,中药材,2013,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2014,1.0,90.0,1.0,,,,,0,0,,
130983,中药材,2015,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2016,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2017,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2018,1.0,300.0,0.0,,,,,0,0,,
130983,中药材,2019,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2020,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2021,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2022,0.0,0.0,0.0,,,,,0,0,,
130983,中药材,2023,0.0,0.0,0.0,,,,,0,0,,
130983,农业服务,2010,40.0,752.6083,2.0,,,,,0,0,,
130983,农业服务,2011,38.0,775.0147,2.0,,,,,0,0,,
130983,农业服务,2012,37.0,1146.0209,9.0,,,,,0,0,,
130983,农业服务,2013,41.0,2451.6063,17.0,,,,,0,0,,
130983,农业服务,2014,47.0,1932.0808,8.0,,,,,0,0,,
130983,农业服务,2015,47.0,3115.011,2.0,,,,,0,0,,
130983,农业服务,2016,38.0,5433.5199,2.0,,,,,0,0,,
130983,农业服务,2017,51.0,1108.2874,0.0,,,,,0,0,,
130983,农业服务,2018,37.0,11050.0065,1.0,,,,,0,0,,
130983,农业服务,2019,21.0,13000.0,0.0,,,,,0,0,,
130983,农业服务,2020,60.0,2505.0,0.0,,,,,0,0,,
130983,农业服务,2021,95.0,4402.0,0.0,,,,,0,0,,
130983,农业服务,2022,48.0,2420.0,0.0,,,,,0,0,,
130983,农业服务,2023,61.0,7985.0,0.0,,,,,0,0,,
130983,加工食品,2010,21.0,1371.0041999999999,0.0,,,,,0,0,,
130983,加工食品,2011,11.0,96.50120000000001,0.0,,,,,0,0,,
130983,加工食品,2012,26.0,1362.0021,0.0,,,,,0,0,,
130983,加工食品,2013,24.0,765.5044,0.0,,,,,0,0,,
130983,加工食品,2014,38.0,1904.50745,0.0,,,,,0,0,,
130983,加工食品,2015,106.0,3635.0074500000005,0.0,,,,,0,0,,
130983,加工食品,2016,135.0,6258.0145,0.0,,,,,0,0,,
130983,加工食品,2017,153.0,3619.08104,0.0,,,,,0,0,,
130983,加工食品,2018,138.0,3115.0036,0.0,,,,,0,0,,
130983,加工食品,2019,178.0,4821.0,0.0,,,,,0,0,,
130983,加工食品,2020,228.0,13604.0,0.0,,,,,0,0,,
130983,加工食品,2021,132.0,6360.0,0.0,,,,,0,0,,
130983,加工食品,2022,102.0,14173.0,0.0,,,,,0,0,,
130983,加工食品,2023,71.0,6730.0,0.0,,,,,0,0,,
130983,水产,2010,38.0,601.5608,0.0,2017.0,,,,0,0,2017.0,-7.0
130983,水产,2011,21.0,2095.0379000000003,2.0,2017.0,,,,0,0,2017.0,-6.0
130983,水产,2012,36.0,6196.1078,14.0,2017.0,,,,0,0,2017.0,-5.0
130983,水产,2013,55.0,26199.148999999998,19.0,2017.0,,,,0,0,2017.0,-4.0
130983,水产,2014,41.0,12911.0745,7.0,2017.0,,,,0,0,2017.0,-3.0
130983,水产,2015,23.0,5728.044,2.0,2017.0,,,,0,0,2017.0,-2.0
130983,水产,2016,69.0,21046.1303,12.0,2017.0,,,,0,0,2017.0,-1.0
130983,水产,2017,53.0,16897.0838,6.0,2017.0,,,,1,1,2017.0,0.0
130983,水产,2018,64.0,11013.060099999999,1.0,2017.0,,,,1,1,2017.0,1.0
130983,水产,2019,43.0,2560.009,1.0,2017.0,,,,1,1,2017.0,2.0
130983,水产,2020,39.0,3980.0,1.0,2017.0,,,,1,1,2017.0,3.0
130983,水产,2021,70.0,15521.0,0.0,2017.0,,,,1,1,2017.0,4.0
130983,水产,2022,84.0,53545.0,1.0,2017.0,,,,1,1,2017.0,5.0
130983,水产,2023,43.0,16755.0,0.0,2017.0,,,,1,1,2017.0,6.0
130983,水果,2010,3.0,310.0,2.0,,,,,0,0,,
130983,水果,2011,5.0,146.05,5.0,,,,,0,0,,
130983,水果,2012,6.0,304.0,5.0,,,,,0,0,,
130983,水果,2013,18.0,4196.0,18.0,,,,,0,0,,
130983,水果,2014,1.0,1000.0,0.0,,,,,0,0,,
130983,水果,2015,4.0,105.013,0.0,,,,,0,0,,
130983,水果,2016,8.0,1180.01,0.0,,,,,0,0,,
130983,水果,2017,1.0,0.0028,0.0,,,,,0,0,,
130983,水果,2018,10.0,10230.0,1.0,,,,,0,0,,
130983,水果,2019,7.0,500.0,1.0,,,,,0,0,,
130983,水果,2020,6.0,0.0,0.0,,,,,0,0,,
130983,水果,2021,4.0,0.0,0.0,,,,,0,0,,
130983,水果,2022,5.0,560.0,2.0,,,,,0,0,,
130983,水果,2023,0.0,0.0,0.0,,,,,0,0,,
130983,畜禽,2010,14.0,920.03366,3.0,,,,,0,0,,
130983,畜禽,2011,6.0,823.0,3.0,,,,,0,0,,
130983,畜禽,2012,16.0,12039.662,3.0,,,,,0,0,,
130983,畜禽,2013,22.0,8582.01,3.0,,,,,0,0,,
130983,畜禽,2014,21.0,3330.021,4.0,,,,,0,0,,
130983,畜禽,2015,39.0,5075.066000000001,4.0,,,,,0,0,,
130983,畜禽,2016,51.0,20332.045000000002,7.0,,,,,0,0,,
130983,畜禽,2017,54.0,24597.240400000002,3.0,,,,,0,0,,
130983,畜禽,2018,155.0,1439.0005,2.0,,,,,0,0,,
130983,畜禽,2019,377.0,2043.0,1.0,,,,,0,0,,
130983,畜禽,2020,471.0,1376.0,0.0,,,,,0,0,,
130983,畜禽,2021,218.0,11183.0,0.0,,,,,0,0,,
130983,畜禽,2022,100.0,2446.0,1.0,,,,,0,0,,
130983,畜禽,2023,54.0,1475.0,0.0,,,,,0,0,,
130983,粮油,2010,10.0,6285.008,8.0,,,,,0,0,,
130983,粮油,2011,19.0,1117.0003000000002,17.0,,,,,0,0,,
130983,粮油,2012,35.0,8320.3,32.0,,,,,0,0,,
130983,粮油,2013,92.0,11102.1,87.0,,,,,0,0,,
130983,粮油,2014,71.0,11984.5,68.0,,,,,0,0,,
130983,粮油,2015,102.0,15936.5745,84.0,,,,,0,0,,
130983,粮油,2016,68.0,7778.1412,33.0,,,,,0,0,,
130983,粮油,2017,42.0,5170.0743,23.0,,,,,0,0,,
130983,粮油,2018,29.0,3087.0563,12.0,,,,,0,0,,
130983,粮油,2019,40.0,9701.0,12.0,,,,,0,0,,
130983,粮油,2020,29.0,2838.51,8.0,,,,,0,0,,
130983,粮油,2021,38.0,1270.0,5.0,,,,,0,0,,
130983,粮油,2022,38.0,1998.0,7.0,,,,,0,0,,
130983,粮油,2023,14.0,0.0,0.0,,,,,0,0,,
130983,茶,2010,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2011,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2012,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2013,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2014,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2015,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2016,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2017,1.0,20.0,0.0,,,,,0,0,,
130983,茶,2018,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2019,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2020,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2021,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2022,0.0,0.0,0.0,,,,,0,0,,
130983,茶,2023,0.0,0.0,0.0,,,,,0,0,,
130983,蔬菜食用菌,2010,21.0,2828.6,16.0,,,,,0,0,,
130983,蔬菜食用菌,2011,13.0,2445.0,13.0,,,,,0,0,,
130983,蔬菜食用菌,2012,37.0,5707.6,35.0,,,,,0,0,,
130983,蔬菜食用菌,2013,81.0,9942.3,79.0,,,,,0,0,,
130983,蔬菜食用菌,2014,71.0,11220.831,69.0,,,,,0,0,,
130983,蔬菜食用菌,2015,92.0,12347.032,84.0,,,,,0,0,,
130983,蔬菜食用菌,2016,92.0,14495.03,81.0,,,,,0,0,,
130983,蔬菜食用菌,2017,37.0,12618.0092,29.0,,,,,0,0,,
130983,蔬菜食用菌,2018,19.0,4280.012,14.0,,,,,0,0,,
130983,蔬菜食用菌,2019,29.0,4949.78,23.0,,,,,0,0,,
130983,蔬菜食用菌,2020,22.0,2430.0,11.0,,,,,0,0,,
130983,蔬菜食用菌,2021,64.0,4618.0,17.0,,,,,0,0,,
130983,蔬菜食用菌,2022,58.0,15523.0,14.0,,,,,0,0,,
130983,蔬菜食用菌,2023,51.0,4595.0,16.0,,,,,0,0,,
130984,中药材,2010,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2011,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2012,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2013,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2014,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2015,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2016,1.0,1000.0,0.0,,,,,0,0,,
130984,中药材,2017,1.0,10.0,0.0,,,,,0,0,,
130984,中药材,2018,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2019,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2020,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2021,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2022,0.0,0.0,0.0,,,,,0,0,,
130984,中药材,2023,0.0,0.0,0.0,,,,,0,0,,
130984,农业服务,2010,62.0,1154.52954,0.0,,,,,0,0,,
130984,农业服务,2011,37.0,715.6031,0.0,,,,,0,0,,
130984,农业服务,2012,51.0,1195.0027,4.0,,,,,0,0,,
130984,农业服务,2013,51.0,8895.710299999999,16.0,,,,,0,0,,
130984,农业服务,2014,45.0,5596.002,17.0,,,,,0,0,,
130984,农业服务,2015,54.0,6955.0005,10.0,,,,,0,0,,
130984,农业服务,2016,56.0,2409.0227,1.0,,,,,0,0,,
130984,农业服务,2017,55.0,2410.0089,4.0,,,,,0,0,,
130984,农业服务,2018,48.0,10793.001099999998,2.0,,,,,0,0,,
130984,农业服务,2019,82.0,11857.0,5.0,,,,,0,0,,
130984,农业服务,2020,70.0,13590.0,1.0,,,,,0,0,,
130984,农业服务,2021,65.0,6530.0,1.0,,,,,0,0,,
130984,农业服务,2022,75.0,11966.0,0.0,,,,,0,0,,
130984,农业服务,2023,54.0,325.0,0.0,,,,,0,0,,
130984,加工食品,2010,14.0,1047.0001,0.0,,,,,0,0,,
130984,加工食品,2011,17.0,9404.1011,0.0,,,,,0,0,,
130984,加工食品,2012,44.0,5984.00985,0.0,,,,,0,0,,
130984,加工食品,2013,41.0,1097.82603,0.0,,,,,0,0,,
130984,加工食品,2014,67.0,1378.00612,0.0,,,,,0,0,,
130984,加工食品,2015,270.0,5935.3432,0.0,,,,,0,0,,
130984,加工食品,2016,214.0,1868.7119300000002,0.0,,,,,0,0,,
130984,加工食品,2017,258.0,2123.22719,0.0,,,,,0,0,,
130984,加工食品,2018,256.0,4925.0178,0.0,,,,,0,0,,
130984,加工食品,2019,293.0,10837.0,0.0,,,,,0,0,,
130984,加工食品,2020,338.0,12043.5,0.0,,,,,0,0,,
130984,加工食品,2021,452.0,11723.0,0.0,,,,,0,0,,
130984,加工食品,2022,347.0,15350.3,0.0,,,,,0,0,,
130984,加工食品,2023,175.0,2654.0,0.0,,,,,0,0,,
130984,水产,2010,1.0,0.0,0.0,,,,,0,0,,
130984,水产,2011,1.0,10.0,0.0,,,,,0,0,,
130984,水产,2012,0.0,0.0,0.0,,,,,0,0,,
130984,水产,2013,4.0,400.0019,2.0,,,,,0,0,,
130984,水产,2014,1.0,100.0,1.0,,,,,0,0,,
130984,水产,2015,2.0,35.0,0.0,,,,,0,0,,
130984,水产,2016,1.0,0.0,0.0,,,,,0,0,,
130984,水产,2017,2.0,0.0,0.0,,,,,0,0,,
130984,水产,2018,8.0,5.014,0.0,,,,,0,0,,
130984,水产,2019,5.0,400.0,0.0,,,,,0,0,,
130984,水产,2020,2.0,100.0,0.0,,,,,0,0,,
130984,水产,2021,5.0,0.0,0.0,,,,,0,0,,
130984,水产,2022,3.0,0.0,0.0,,,,,0,0,,
130984,水产,2023,0.0,0.0,0.0,,,,,0,0,,
130984,水果,2010,3.0,255.0,3.0,,,,,0,0,,
130984,水果,2011,4.0,1410.0,4.0,,,,,0,0,,
130984,水果,2012,5.0,580.0,2.0,,,,,0,0,,
130984,水果,2013,2.0,130.0,2.0,,,,,0,0,,
130984,水果,2014,8.0,3940.0,8.0,,,,,0,0,,
130984,水果,2015,6.0,340.0,2.0,,,,,0,0,,
130984,水果,2016,3.0,482.0,0.0,,,,,0,0,,
130984,水果,2017,5.0,816.0,0.0,,,,,0,0,,
130984,水果,2018,8.0,0.0,0.0,,,,,0,0,,
130984,水果,2019,4.0,300.0,0.0,,,,,0,0,,
130984,水果,2020,2.0,0.0,0.0,,,,,0,0,,
130984,水果,2021,1.0,0.0,0.0,,,,,0,0,,
130984,水果,2022,2.0,0.0,0.0,,,,,0,0,,
130984,水果,2023,0.0,0.0,0.0,,,,,0,0,,
130984,畜禽,2010,9.0,695.6052,3.0,,,,,0,0,,
130984,畜禽,2011,10.0,2523.0,7.0,,,,,0,0,,
130984,畜禽,2012,33.0,2858.00655,13.0,,,,,0,0,,
130984,畜禽,2013,64.0,9636.0053,46.0,,,,,0,0,,
130984,畜禽,2014,83.0,22985.0138,63.0,,,,,0,0,,
130984,畜禽,2015,96.0,16644.0013,35.0,,,,,0,0,,
130984,畜禽,2016,150.0,10290.015000000001,34.0,,,,,0,0,,
130984,畜禽,2017,186.0,21332.31415,52.0,,,,,0,0,,
130984,畜禽,2018,191.0,14728.1136,28.0,,,,,0,0,,
130984,畜禽,2019,188.0,8371.0,12.0,,,,,0,0,,
130984,畜禽,2020,234.0,7701.0,11.0,,,,,0,0,,
130984,畜禽,2021,193.0,13906.0,0.0,,,,,0,0,,
130984,畜禽,2022,43.0,2654.0,0.0,,,,,0,0,,
130984,畜禽,2023,12.0,10.0,0.0,,,,,0,0,,
130984,粮油,2010,26.0,3634.0,26.0,,,,,0,0,,
130984,粮油,2011,14.0,2070.0,13.0,,,,,0,0,,
130984,粮油,2012,28.0,11552.8,27.0,,,,,0,0,,
130984,粮油,2013,141.0,39364.35,138.0,,,,,0,0,,
130984,粮油,2014,278.0,62204.011999999995,259.0,,,,,0,0,,
130984,粮油,2015,216.0,42220.3904,172.0,,,,,0,0,,
130984,粮油,2016,94.0,19805.021,32.0,,,,,0,0,,
130984,粮油,2017,87.0,9458.0635,21.0,,,,,0,0,,
130984,粮油,2018,91.0,6617.003,29.0,,,,,0,0,,
130984,粮油,2019,154.0,6687.0,16.0,,,,,0,0,,
130984,粮油,2020,71.0,2053.0,6.0,,,,,0,0,,
130984,粮油,2021,62.0,3843.0,1.0,,,,,0,0,,
130984,粮油,2022,44.0,435.0,5.0,,,,,0,0,,
130984,粮油,2023,7.0,160.0,0.0,,,,,0,0,,
130984,蔬菜食用菌,2010,16.0,2003.0,12.0,,,,,0,0,,
130984,蔬菜食用菌,2011,19.0,5431.202,12.0,,,,,0,0,,
130984,蔬菜食用菌,2012,18.0,786.4,6.0,,,,,0,0,,
130984,蔬菜食用菌,2013,70.0,15665.02,65.0,,,,,0,0,,
130984,蔬菜食用菌,2014,129.0,20755.604,109.0,,,,,0,0,,
130984,蔬菜食用菌,2015,105.0,23460.0002,91.0,,,,,0,0,,
130984,蔬菜食用菌,2016,102.0,11759.0005,70.0,,,,,0,0,,
130984,蔬菜食用菌,2017,52.0,8339.0183,38.0,,,,,0,0,,
130984,蔬菜食用菌,2018,39.0,11298.5,30.0,,,,,0,0,,
130984,蔬菜食用菌,2019,90.0,15316.0,26.0,,,,,0,0,,
130984,蔬菜食用菌,2020,119.0,7781.0,8.0,,,,,0,0,,
130984,蔬菜食用菌,2021,168.0,15579.0,9.0,,,,,0,0,,
130984,蔬菜食用菌,2022,125.0,10948.0,33.0,,,,,0,0,,
130984,蔬菜食用菌,2023,67.0,2734.0,5.0,,,,,0,0,,
131002,中药材,2010,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2011,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2012,1.0,125.0,1.0,,,,,0,0,,
131002,中药材,2013,1.0,1000.0,0.0,,,,,0,0,,
131002,中药材,2014,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2015,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2016,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2017,1.0,50.0,0.0,,,,,0,0,,
131002,中药材,2018,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2019,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2020,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2021,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2022,0.0,0.0,0.0,,,,,0,0,,
131002,中药材,2023,0.0,0.0,0.0,,,,,0,0,,
