raw_record_id,source_year,date,province,product,hs8,product_name,partner,trade_mode,value_usd,qty_kg,unit_value,seed_code,invalid_value,invalid_qty,non_kg_unit,price_outlier_mild,price_outlier_severe,price_outside_p1p99,trade_type,qty_unit,currency,product_id,year,month,quarter,quarter_id,ln_unit_value,lq1,lq3,liqr,lp01,lp99
2350,2022,2022-06,北京市,corn,10051000,种用玉米,智利,一般贸易,149,3,49.66666666666666,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,6,2,2022q2,3.905334017277349,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5226,2019,2019-05,黑龙江省,corn,10051000,种用玉米,秘鲁,一般贸易,300,6,50,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,5,2,2019q2,3.912023005428146,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2040,2022,2022-03,北京市,corn,10051000,种用玉米,法国,一般贸易,54004,1077,50.14298978644383,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,3,1,2022q1,3.914878719720748,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5287,2019,2019-11,上海市,corn,10051000,种用玉米,智利,一般贸易,10077,200,50.385,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,11,4,2019q4,3.919693511732366,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2505,2022,2022-08,上海市,corn,10051000,种用玉米,智利,其他,2985,59,50.59322033898305,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,8,3,2022q3,3.923817581920983,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4639,2020,2020-03,北京市,corn,10051000,种用玉米,法国,一般贸易,1521980,29836,51.01152969566966,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,3,1,2020q1,3.932051679637908,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3076,2021,2021-07,甘肃省,corn,10051000,种用玉米,韩国,其他,107,2,53.5,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,7,3,2021q3,3.979681653901961,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5347,2019,2019-10,上海市,corn,10051000,种用玉米,智利,一般贸易,13486,250,53.944,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,10,4,2019q4,3.987946471432281,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5223,2019,2019-05,北京市,corn,10051000,种用玉米,智利,其他,221,4,55.25,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,5,2,2019q2,4.011868340397863,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5414,2019,2019-04,上海市,corn,10051000,种用玉米,智利,一般贸易,5598,100,55.98,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,4,2,2019q2,4.024994484087308,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3347,2021,2021-10,甘肃省,corn,10051000,种用玉米,印度,其他,113,2,56.5,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,10,4,2021q4,4.034240638152395,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3639,2021,2021-04,甘肃省,corn,10051000,种用玉米,阿根廷,一般贸易,685,12,57.08333333333334,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,4,2,2021q2,4.044512188474225,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4555,2020,2020-02,上海市,corn,10051000,种用玉米,智利,一般贸易,47634,830,57.39036144578314,1,0,0,0,0,0,0,进口,千克,usd,corn,2020,2,1,2020q1,4.049876370162525,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
857,2023,2023-04,北京市,corn,10051000,种用玉米,法国,一般贸易,215582,3748,57.51921024546425,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,4,2,2023q2,4.052118983232724,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5591,2019,2019-07,上海市,corn,10051000,种用玉米,智利,一般贸易,11638,200,58.19,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,7,3,2019q3,4.063713518668578,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3635,2021,2021-04,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,203897,3501,58.23964581548129,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,4,2,2021q2,4.064566322404988,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
214,2023,2023-11,海南省,corn,10051000,种用玉米,智利,其他,699,12,58.25,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,11,4,2023q4,4.06474409244581,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2851,2021,2021-03,北京市,corn,10051000,种用玉米,智利,其他,1010,17,59.41176470588236,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,3,1,2021q1,4.084492265779089,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5791,2018,2018-03,上海市,corn,10051000,种用玉米,智利,一般贸易,3582,60,59.7,1,0,0,0,0,0,0,进口,千克,usd,corn,2018,3,1,2018q1,4.089332020398556,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2254,2022,2022-05,广东省,corn,10051000,种用玉米,日本,一般贸易,60,1,60,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,5,2,2022q2,4.0943445622221,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1633,2022,2022-11,上海市,corn,10051000,种用玉米,智利,其他,615,10,61.5,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,11,4,2022q4,4.119037174812473,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5041,2019,2019-03,北京市,corn,10051000,种用玉米,土耳其,一般贸易,124,2,62,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,3,1,2019q1,4.127134385045092,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5288,2019,2019-11,北京市,corn,10051000,种用玉米,智利,其他,500,8,62.5,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,11,4,2019q4,4.135166556742356,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5044,2019,2019-03,新疆维吾尔自治区,corn,10051000,种用玉米,德国,一般贸易,552079,8547,64.5933075933076,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,3,1,2019q1,4.168110807795134,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
729,2023,2023-03,北京市,corn,10051000,种用玉米,法国,一般贸易,67766,1030,65.79223300970874,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,3,1,2023q1,4.186501791997949,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2966,2021,2021-06,上海市,corn,10051000,种用玉米,智利,一般贸易,66605,1000,66.605,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,6,2,2021q2,4.198779649803426,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4987,2019,2019-08,北京市,corn,10051000,种用玉米,美国,其他,334,5,66.8,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,8,3,2019q3,4.2017030805426,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1540,2022,2022-10,安徽省,corn,10051000,种用玉米,巴西,一般贸易,335,5,67,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,10,4,2022q4,4.204692619390966,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1120,2023,2023-06,湖南省,corn,10051000,种用玉米,巴西,一般贸易,335,5,67,1,0,0,0,0,0,0,进口,千克,usd,corn,2023,6,2,2023q2,4.204692619390966,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
7098,2017,2017-01,北京市,corn,10051000,种用玉米,巴西,其他,277,4,69.25,1,0,0,0,0,0,0,进口,千克,usd,corn,2017,1,1,2017q1,4.237723145067448,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2504,2022,2022-08,北京市,corn,10051000,种用玉米,智利,其他,639,9,71,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,8,3,2022q3,4.262679877041315,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5222,2019,2019-05,内蒙古自治区,corn,10051000,种用玉米,智利,一般贸易,3693,50,73.86,1,0,0,0,0,0,0,进口,千克,usd,corn,2019,5,2,2019q2,4.302171409424417,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
1938,2022,2022-02,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,977927,13074,74.79937280097904,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,2,1,2022q1,4.314809499931628,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2351,2022,2022-06,北京市,corn,10051000,种用玉米,智利,其他,2829,37,76.45945945945945,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,6,2,2022q2,4.336760658657343,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3350,2021,2021-10,北京市,corn,10051000,种用玉米,智利,一般贸易,466,6,77.66666666666667,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,10,4,2021q4,4.352426164897591,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3762,2021,2021-05,北京市,corn,10051000,种用玉米,智利,一般贸易,9840,123,80,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,5,2,2021q2,4.382026634673881,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3883,2021,2021-05,北京市,corn,10051000,种用玉米,智利,一般贸易,9840,123,80,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,5,2,2021q2,4.382026634673881,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2419,2022,2022-07,北京市,corn,10051000,种用玉米,智利,其他,5786,70,82.65714285714286,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,7,3,2022q3,4.414701243486721,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3243,2021,2021-09,北京市,corn,10051000,种用玉米,智利,其他,882,10,88.2,1,0,0,0,0,0,0,进口,千克,usd,corn,2021,9,3,2021q3,4.479606963012746,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2584,2022,2022-09,北京市,corn,10051000,种用玉米,智利,其他,3960,43,92.09302325581395,1,0,0,0,0,0,0,进口,千克,usd,corn,2022,9,3,2022q3,4.522799188554964,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6965,2017,2017-04,新疆维吾尔自治区,corn,10051000,种用玉米,德国,一般贸易,709139,7675,92.39596091205212,1,0,0,0,0,0,1,进口,千克,usd,corn,2017,4,2,2017q2,4.526083264619166,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4792,2020,2020-08,北京市,corn,10051000,种用玉米,危地马拉,其他,371,4,92.75,1,0,0,0,0,0,1,进口,千克,usd,corn,2020,8,3,2020q3,4.529907701487544,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2585,2022,2022-09,北京市,corn,10051000,种用玉米,墨西哥,一般贸易,99,1,99,1,0,0,0,0,0,1,进口,千克,usd,corn,2022,9,3,2022q3,4.59511985013459,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4559,2020,2020-02,陕西省,corn,10051000,种用玉米,美国,一般贸易,200,2,100,1,0,0,0,0,0,1,进口,千克,usd,corn,2020,2,1,2020q1,4.605170185988092,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2503,2022,2022-08,湖南省,corn,10051000,种用玉米,巴西,一般贸易,426,4,106.5,1,0,0,0,0,0,1,进口,千克,usd,corn,2022,8,3,2022q3,4.66814498514948,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5468,2019,2019-12,北京市,corn,10051000,种用玉米,德国,其他,324,3,108,1,0,0,0,0,0,1,进口,千克,usd,corn,2019,12,4,2019q4,4.68213122712422,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
594,2023,2023-02,上海市,corn,10051000,种用玉米,日本,一般贸易,81018,696,116.4051724137931,1,0,0,0,0,0,1,进口,千克,usd,corn,2023,2,1,2023q1,4.757076970854678,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6333,2018,2018-08,甘肃省,corn,10051000,种用玉米,智利,一般贸易,125,1,125,1,0,0,0,0,0,1,进口,千克,usd,corn,2018,8,3,2018q3,4.828313737302302,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4557,2020,2020-02,北京市,corn,10051000,种用玉米,危地马拉,其他,392,3,130.6666666666667,1,0,0,0,0,0,1,进口,千克,usd,corn,2020,2,1,2020q1,4.872649551122353,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4477,2020,2020-07,广东省,corn,10051000,种用玉米,智利,一般贸易,150,1,150,1,0,0,0,0,0,1,进口,千克,usd,corn,2020,7,3,2020q3,5.010635294096256,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
81,2023,2023-10,陕西省,corn,10051000,种用玉米,法国,其他,154,1,154,1,0,0,0,0,0,1,进口,千克,usd,corn,2023,10,4,2023q4,5.03695260241363,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
3514,2021,2021-12,北京市,corn,10051000,种用玉米,智利,其他,863,5,172.6,1,0,0,0,0,0,1,进口,千克,usd,corn,2021,12,4,2021q4,5.150976778649327,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2965,2021,2021-06,北京市,corn,10051000,种用玉米,智利,一般贸易,1072,6,178.6666666666667,1,0,0,0,0,0,1,进口,千克,usd,corn,2021,6,2,2021q2,5.185521872402692,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
728,2023,2023-03,北京市,corn,10051000,种用玉米,德国,其他,250,1,250,1,0,0,0,1,0,1,进口,千克,usd,corn,2023,3,1,2023q1,5.521460917862246,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6251,2018,2018-05,新疆维吾尔自治区,corn,10051000,种用玉米,德国,一般贸易,948657,3750,252.9752,1,0,0,0,1,0,1,进口,千克,usd,corn,2018,5,2,2018q2,5.533291460207467,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5930,2018,2018-06,辽宁省,corn,10051000,种用玉米,智利,其他,348,1,348,1,0,0,0,1,0,1,进口,千克,usd,corn,2018,6,2,2018q2,5.852202479774474,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4556,2020,2020-02,山东省,corn,10051000,种用玉米,智利,一般贸易,9245,24,385.2083333333333,1,0,0,0,1,0,1,进口,千克,usd,corn,2020,2,1,2020q1,5.95378431347328,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4408,2020,2020-06,辽宁省,corn,10051000,种用玉米,智利,其他,751,1,751,1,0,0,0,1,0,1,进口,千克,usd,corn,2020,6,2,2020q2,6.621405651764134,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6889,2017,2017-05,黑龙江省,corn,10051000,种用玉米,阿根廷,一般贸易,59584,54,1103.407407407407,1,0,0,0,1,0,1,进口,千克,usd,corn,2017,5,2,2017q2,7.006158314072464,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4060,2020,2020-11,山东省,corn,10051000,种用玉米,日本,一般贸易,52,0,,1,0,1,0,,,,进口,千克,usd,corn,2020,11,4,2020q4,,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
6334,2018,2018-08,北京市,corn,10051000,种用玉米,智利,其他,344,0,,1,0,1,0,,,,进口,千克,usd,corn,2018,8,3,2018q3,,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
5221,2019,2019-05,黑龙江省,corn,10051000,种用玉米,法国,其他,223,0,,1,0,1,0,,,,进口,千克,usd,corn,2019,5,2,2019q2,,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
2259,2022,2022-05,黑龙江省,corn,10051000,种用玉米,法国,一般贸易,178,0,,1,0,1,0,,,,进口,千克,usd,corn,2022,5,2,2022q2,,-1.367862852485819,1.304091099604467,2.671953952090286,-2.298727454501082,4.522799188554964
4424,2020,2020-06,云南省,sorghum,10079000,其他食用高梁,缅甸,边境小额贸易,336012,2282200,.1472316186136184,0,0,0,0,1,0,1,进口,千克,usd,sorghum,2020,6,2,2020q2,-1.915748295389401,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
4894,2019,2019-09,云南省,sorghum,10079000,其他食用高梁,缅甸,边境小额贸易,60145,406000,.1481403940886699,0,0,0,0,1,0,1,进口,千克,usd,sorghum,2019,9,3,2019q3,-1.909594846155697,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
4263,2020,2020-04,云南省,sorghum,10079000,其他食用高梁,缅甸,边境小额贸易,36234,244500,.1481963190184049,0,0,0,0,1,0,1,进口,千克,usd,sorghum,2020,4,2,2020q2,-1.909217404361108,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
4494,2020,2020-07,云南省,sorghum,10079000,其他食用高梁,缅甸,边境小额贸易,145401,980350,.1483153975620952,0,0,0,0,1,0,1,进口,千克,usd,sorghum,2020,7,3,2020q3,-1.90841420810657,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5308,2019,2019-10,云南省,sorghum,10079000,其他食用高梁,缅甸,边境小额贸易,128008,862250,.1484581037982024,0,0,0,0,1,0,1,进口,千克,usd,sorghum,2019,10,4,2019q4,-1.907452489850377,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
2275,2022,2022-05,河北省,sorghum,10071000,种用食用高粱,美国,一般贸易,5330,19051,.2797753398771718,1,0,0,0,0,0,0,进口,千克,usd,sorghum,2022,5,2,2022q2,-1.273768355455545,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
4261,2020,2020-04,北京市,sorghum,10071000,种用食用高梁,法国,一般贸易,735,2007,.3662182361733931,1,0,0,0,0,0,0,进口,千克,usd,sorghum,2020,4,2,2020q2,-1.004525849583501,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
1551,2022,2022-10,上海市,sorghum,10071000,种用食用高粱,美国,一般贸易,40,80,.5,1,0,0,0,0,0,0,进口,千克,usd,sorghum,2022,10,4,2022q4,-.6931471805599453,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
1552,2022,2022-10,上海市,sorghum,10071000,种用食用高粱,美国,其他,10,20,.5,1,0,0,0,0,0,0,进口,千克,usd,sorghum,2022,10,4,2022q4,-.6931471805599453,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
1361,2023,2023-08,广东省,sorghum,10071000,种用食用高粱,美国,一般贸易,15,30,.5,1,0,0,0,0,0,0,进口,千克,usd,sorghum,2023,8,3,2023q3,-.6931471805599453,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
643,2023,2023-02,广东省,sorghum,10079000,其他食用高粱,美国,一般贸易,127787,120376,1.061565428324583,0,0,0,0,1,1,0,进口,千克,usd,sorghum,2023,2,1,2023q1,.0597446378731314,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
6901,2017,2017-05,北京市,sorghum,10071000,种用食用高梁,法国,一般贸易,16,15,1.066666666666667,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2017,5,2,2017q2,.0645385211375712,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
6902,2017,2017-05,北京市,sorghum,10071000,种用食用高梁,美国,一般贸易,13,12,1.083333333333333,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2017,5,2,2017q2,.0800427076735364,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
3363,2021,2021-10,河北省,sorghum,10071000,种用食用高粱,美国,其他,21,5,4.2,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2021,10,4,2021q4,1.435084525289323,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
6982,2017,2017-04,北京市,sorghum,10071000,种用食用高梁,美国,一般贸易,4699,804,5.84452736318408,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2017,4,2,2017q2,1.765505729923849,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
6984,2017,2017-04,北京市,sorghum,10071000,种用食用高梁,澳大利亚,一般贸易,2177,310,7.02258064516129,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2017,4,2,2017q2,1.949130763755355,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5064,2019,2019-03,黑龙江省,sorghum,10071000,种用食用高梁,法国,一般贸易,716,90,7.955555555555556,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2019,3,1,2019q1,2.073870496630381,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5803,2018,2018-03,黑龙江省,sorghum,10071000,种用食用高梁,法国,一般贸易,720,90,8,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2018,3,1,2018q1,2.079441541679836,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5865,2018,2018-07,湖南省,sorghum,10071000,种用食用高梁,美国,一般贸易,374176,45007,8.313728975492701,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2018,7,3,2018q3,2.117908241729543,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
4260,2020,2020-04,北京市,sorghum,10071000,种用食用高梁,德国,一般贸易,94,10,9.4,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2020,4,2,2020q2,2.240709689275958,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5431,2019,2019-04,北京市,sorghum,10071000,种用食用高梁,德国,一般贸易,114,12,9.5,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2019,4,2,2019q2,2.251291798606495,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5110,2019,2019-02,黑龙江省,sorghum,10071000,种用食用高梁,法国,一般贸易,1194,124,9.629032258064516,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2019,2,1,2019q1,2.264782728347511,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
402,2023,2023-12,北京市,sorghum,10071000,种用食用高粱,澳大利亚,一般贸易,58,6,9.666666666666666,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2023,12,4,2023q4,2.268683541318364,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
2429,2022,2022-07,北京市,sorghum,10071000,种用食用高粱,法国,其他,240,24,10,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2022,7,3,2022q3,2.302585092994046,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
2274,2022,2022-05,黑龙江省,sorghum,10071000,种用食用高粱,法国,其他,240,24,10,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2022,5,2,2022q2,2.302585092994046,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
3665,2021,2021-04,北京市,sorghum,10071000,种用食用高粱,法国,一般贸易,62,6,10.33333333333333,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2021,4,2,2021q2,2.335374915817037,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
1019,2023,2023-05,黑龙江省,sorghum,10071000,种用食用高粱,法国,一般贸易,107,9,11.88888888888889,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2023,5,2,2023q2,2.475604257125687,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
1020,2023,2023-05,黑龙江省,sorghum,10071000,种用食用高粱,美国,一般贸易,107,9,11.88888888888889,1,0,0,0,1,1,0,进口,千克,usd,sorghum,2023,5,2,2023q2,2.475604257125687,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
4262,2020,2020-04,黑龙江省,sorghum,10071000,种用食用高梁,法国,一般贸易,695,56,12.41071428571429,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2020,4,2,2020q2,2.518560154829643,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5432,2019,2019-04,北京市,sorghum,10071000,种用食用高梁,法国,一般贸易,517,40,12.925,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2019,4,2,2019q2,2.559163420394493,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5556,2019,2019-06,北京市,sorghum,10071000,种用食用高梁,匈牙利,一般贸易,281,15,18.73333333333333,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2019,6,2,2019q2,2.930304468231536,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
6275,2018,2018-05,北京市,sorghum,10071000,种用食用高梁,德国,一般贸易,188,10,18.8,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2018,5,2,2018q2,2.933856869835904,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
6981,2017,2017-04,黑龙江省,sorghum,10071000,种用食用高梁,法国,一般贸易,937,47,19.93617021276596,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2017,4,2,2017q2,2.992535680528364,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5608,2019,2019-07,北京市,sorghum,10071000,种用食用高梁,德国,一般贸易,100,5,20,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2019,7,3,2019q3,2.995732273553991,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
6983,2017,2017-04,湖南省,sorghum,10071000,种用食用高梁,美国,一般贸易,786600,38000,20.7,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2017,4,2,2017q2,3.030133700271323,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
5952,2018,2018-06,吉林省,sorghum,10079000,其他食用高梁,澳大利亚,一般贸易,89,2,44.5,0,0,0,0,1,1,1,进口,千克,usd,sorghum,2018,6,2,2018q2,3.795489189172195,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
2599,2022,2022-09,河北省,sorghum,10071000,种用食用高粱,阿根廷,其他,1065,20,53.25,1,0,0,0,1,1,1,进口,千克,usd,sorghum,2022,9,3,2022q3,3.974997804589535,-1.383118686026448,-1.034417365744136,.3487013202823126,-1.892042458093802,2.475604257125687
