province,year,quarter,product,import_value_usd,import_qty_kg,cell_unit_value,cell_price_outlier_mild,cell_price_outlier_severe,n_transactions,n_invalid_value,n_invalid_qty,n_raw_price_outliers,n_seed_records,seed_value_usd,quarter_id,product_id,total_expenditure_usd,budget_share,ln_cell_price_raw,price_imputed,quarter_product_median,product_median,ln_price,cq1,cq3,ciqr
北京市,2022,2,oats,3858051,4280980,.9012074338118842,1,0,6,0,0,0,6,3858051,2022q2,oats,1986764042,.0019418767998822,-.1040198216654765,0,-1.092471348578618,-1.144155648896848,-.1040198216654765,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2022,3,oats,443448,497174,.8919372292195489,1,0,3,0,0,0,3,443448,2022q3,oats,1954050834,.000226937801353,-.1143595197083729,0,-1.098869968179089,-1.144155648896848,-.1143595197083729,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2023,1,oats,4324243,6355483,.6803956520692448,1,0,9,0,0,0,6,3780015,2023q1,oats,1968242941,.0021970067362736,-.38508080873769,0,-1.088704585759031,-1.144155648896848,-.38508080873769,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2020,2,oats,223987,338542,.661622487017859,1,0,4,0,0,0,4,223987,2020q2,oats,890859,.2514281160093797,-.4130601470082755,0,-1.114847221082026,-1.144155648896848,-.4130601470082755,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2022,1,oats,4180683,6332654,.6601786549525681,1,0,12,0,0,3,6,3673802,2022q1,oats,1838474059,.002273996186965,-.4152447912693374,0,-1.093648244625801,-1.144155648896848,-.4152447912693374,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2017,3,oats,129730,199584,.6500020041686708,1,0,1,0,0,0,1,129730,2017q3,oats,209198,.6201302115699003,-.4307798327607911,0,-1.393479959234734,-1.144155648896848,-.4307798327607911,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2018,3,oats,129730,199584,.6500020041686708,1,0,1,0,0,0,1,129730,2018q3,oats,129855,.9990373878556852,-.4307798327607911,0,-1.368649143494725,-1.144155648896848,-.4307798327607911,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2023,2,oats,3904817,6111732,.6389051417830494,1,0,8,0,0,0,4,3031372,2023q2,oats,1130350964,.0034545173352017,-.4479992835379352,0,-1.076972313105655,-1.144155648896848,-.4479992835379352,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2021,1,oats,125186,196056,.6385216468764027,1,0,3,0,0,1,3,125186,2021q1,oats,10270915,.012188398015172,-.4485997013803855,0,-1.199316377401964,-1.144155648896848,-.4485997013803855,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2018,2,oats,1315271,2068595,.6358281828970872,1,0,10,0,0,5,5,1314540,2018q2,oats,132530131,.0099243167578247,-.4528269048173588,0,-1.246522350987846,-1.144155648896848,-.4528269048173588,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2021,2,oats,1029462,1676657,.6139967804983368,1,0,6,0,0,0,6,1029462,2021q2,oats,19306786,.0533212519162951,-.4877655943367925,0,-1.17995693612272,-1.144155648896848,-.4877655943367925,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2018,4,oats,61433,100168,.6132996565769507,1,0,11,0,1,8,2,60092,2018q4,oats,50437119,.0012180116790572,-.488901626309673,0,-1.381602824235383,-1.144155648896848,-.488901626309673,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2019,2,oats,968470,1631963,.5934386992842362,1,0,12,0,0,5,6,961766,2019q2,oats,210340262,.0046043015768422,-.5218213570668022,0,-1.172419694606159,-1.144155648896848,-.5218213570668022,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2017,1,oats,2907938,4901031,.5933318928201026,1,0,7,0,0,1,4,2834377,2017q1,oats,82800532,.0351197985056425,-.5220013521983509,0,-1.259476916086014,-1.144155648896848,-.5220013521983509,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2019,1,oats,1473531,2498831,.5896881381734099,0,0,14,0,0,10,4,1472244,2019q1,oats,40248219,.0366110858222074,-.5281614611967946,0,-1.264868919200398,-1.144155648896848,-.5281614611967946,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2019,2,oats,472290,801057,.5895835127837344,0,0,3,0,0,0,3,472290,2019q2,oats,677868,.6967285666235904,-.5283389018905739,0,-1.172419694606159,-1.144155648896848,-.5283389018905739,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2020,1,oats,271273,465529,.5827198735202318,0,0,2,0,0,0,2,271273,2020q1,oats,558180,.485995556988785,-.5400486994935906,0,-1.109836394532641,-1.144155648896848,-.5400486994935906,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2017,2,oats,2628521,4550591,.577621895705415,0,0,7,0,0,0,6,2579512,2017q2,oats,55412892,.0474351889087471,-.5488357840447715,0,-1.250747660471017,-1.144155648896848,-.5488357840447715,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2018,1,oats,862741,1493955,.577487943077268,0,0,8,0,0,1,7,824983,2018q1,oats,130549006,.0066085604665577,-.549067714592413,0,-1.502856058546296,-1.144155648896848,-.549067714592413,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2018,3,oats,198572,350118,.5671573583763189,0,0,8,0,1,6,1,197500,2018q3,oats,48631426,.0040832033179533,-.5671184857575944,0,-1.368649143494725,-1.144155648896848,-.5671184857575944,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2020,3,oats,212978,383143,.5558707845373659,0,0,4,0,0,1,1,137875,2020q3,oats,519979955,.0004095888657862,-.5872194136522759,0,-1.110861150984646,-1.144155648896848,-.5872194136522759,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2021,4,oats,410946,755754,.5437563016537127,0,0,7,0,0,3,2,342036,2021q4,oats,1063890564,.0003862671724946,-.6092541073981907,0,-1.105422700521643,-1.144155648896848,-.6092541073981907,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2020,1,oats,1397415,2644008,.5285214719471348,0,0,7,0,0,0,4,1212656,2020q1,oats,96787922,.014437906828912,-.637671846404173,0,-1.109836394532641,-1.144155648896848,-.637671846404173,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2020,2,oats,5521316,11213952,.4923613013503179,0,0,13,0,0,0,8,4807430,2020q2,oats,343955514,.0160524131036318,-.7085424796565297,0,-1.114847221082026,-1.144155648896848,-.7085424796565297,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2021,1,oats,2928056,6749820,.4337976420111944,0,0,10,0,0,3,5,1777608,2021q1,oats,1276819362,.0022932421665454,-.8351771162629782,0,-1.199316377401964,-1.144155648896848,-.8351771162629782,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2017,3,oats,291345,675092,.4315634017289495,0,0,3,0,0,0,2,210655,2017q3,oats,133833385,.002176923194463,-.8403408459291239,0,-1.393479959234734,-1.144155648896848,-.8403408459291239,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2021,3,oats,1236973,2916251,.4241654782115806,0,0,8,0,0,3,3,789814,2021q3,oats,2555306978,.0004840799992524,-.8576316210882433,0,-1.15423742965594,-1.144155648896848,-.8576316210882433,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2021,2,oats,9447253,23597045,.4003574600124719,0,0,19,0,0,4,8,5007939,2021q2,oats,2350042839,.0040200343769138,-.915397480910431,0,-1.17995693612272,-1.144155648896848,-.915397480910431,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2019,3,oats,274799,704584,.3900159526756213,0,0,11,0,0,6,2,121185,2019q3,oats,99526219,.0027610714318405,-.9415676363985379,0,-1.033705956266113,-1.144155648896848,-.9415676363985379,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2020,4,oats,75919,208651,.3638563917738233,0,0,5,0,1,3,0,0,2020q4,oats,893515100,.0000849666670435,-1.010996017285973,0,-1.073708282955941,-1.144155648896848,-1.010996017285973,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2019,4,oats,382286,1085955,.3520274781183382,0,0,9,0,0,5,0,0,2019q4,oats,153442636,.0024913935915439,-1.044046043594596,0,-1.088528832908199,-1.144155648896848,-1.044046043594596,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2021,3,oats,250776,719555,.3485154018803288,0,0,2,0,0,0,1,112739,2021q3,oats,9281468,.0270190017355013,-1.054072854979557,0,-1.15423742965594,-1.144155648896848,-1.054072854979557,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2022,1,oats,1143717,3294499,.3471596136468701,0,0,8,0,0,0,2,190787,2022q1,oats,16731957,.0683552438008298,-1.057970623103157,0,-1.093648244625801,-1.144155648896848,-1.057970623103157,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2019,4,oats,7074504,21010581,.3367114883686462,0,0,8,0,0,5,0,0,2019q4,oats,84625776,.0835975081634702,-1.088528832908199,0,-1.088528832908199,-1.144155648896848,-1.088528832908199,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2020,4,oats,6630291,19710351,.3363862470029073,0,0,6,0,0,3,0,0,2020q4,oats,187961412,.0352747456483249,-1.089495234587956,0,-1.073708282955941,-1.144155648896848,-1.089495234587956,-1.381602824235383,-1.039070135109701,.3425326891256821
河北省,2023,1,oats,3399899,10119740,.3359670307735179,0,0,4,0,0,0,1,52500,2023q1,oats,6864577,.4952816466331429,-1.090742246531143,0,-1.088704585759031,-1.144155648896848,-1.090742246531143,-1.381602824235383,-1.039070135109701,.3425326891256821
河北省,2022,2,oats,3988649,11892690,.3353866114394641,0,0,4,0,0,0,1,25000,2022q2,oats,19669321,.2027852918766235,-1.092471348578618,0,-1.092471348578618,-1.144155648896848,-1.092471348578618,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2022,2,oats,1558258,4652323,.3349419204126627,0,0,8,0,0,1,2,163130,2022q2,oats,3895076,.4000584327494509,-1.093798134090216,0,-1.092471348578618,-1.144155648896848,-1.093798134090216,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2023,3,oats,18306847,55248960,.3313518842707627,0,0,4,0,1,0,1,68,2023q3,oats,524748207,.0348869167265206,-1.104574373816227,0,-1.183118934572218,-1.144155648896848,-1.104574373816227,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2020,3,oats,5432199,16412752,.3309742936467936,0,0,7,0,0,3,0,0,2020q3,oats,258972598,.0209759605531702,-1.105714569319486,0,-1.110861150984646,-1.144155648896848,-1.105714569319486,-1.381602824235383,-1.039070135109701,.3425326891256821
浙江省,2023,3,oats,302015,913151,.3307393848333955,0,0,2,0,0,1,1,1918,2023q3,oats,20069197,.0150486838113154,-1.106424570732199,0,-1.183118934572218,-1.144155648896848,-1.106424570732199,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2019,3,oats,7975629,24316002,.3279991916434289,0,0,8,0,1,3,0,0,2019q3,oats,172897903,.0461291251172665,-1.114744135102771,0,-1.033705956266113,-1.144155648896848,-1.114744135102771,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2019,2,oats,5843334,17956678,.325412863114213,0,0,6,0,0,3,0,0,2019q2,oats,86683722,.0674098188815658,-1.122660554818038,0,-1.172419694606159,-1.144155648896848,-1.122660554818038,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2022,1,oats,4241969,13041036,.3252785284850069,0,0,4,0,0,1,0,0,2022q1,oats,420806269,.0100805746313632,-1.123073452953311,0,-1.093648244625801,-1.144155648896848,-1.123073452953311,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2020,2,oats,1362429,4276181,.3186088240885968,0,0,5,0,0,1,0,0,2020q2,oats,57002318,.0239012911720537,-1.1437911854409,0,-1.114847221082026,-1.144155648896848,-1.1437911854409,-1.381602824235383,-1.039070135109701,.3425326891256821
甘肃省,2022,3,oats,653579,2109635,.3098066727182665,0,0,3,0,0,1,1,82,2022q3,oats,5398825,.1210594897963909,-1.171806812437696,0,-1.098869968179089,-1.144155648896848,-1.171806812437696,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2019,1,oats,4663136,15100096,.3088149903152934,0,0,11,0,0,6,0,0,2019q1,oats,96536216,.0483045243869928,-1.175012918242585,0,-1.264868919200398,-1.144155648896848,-1.175012918242585,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2018,2,oats,3713704,12108485,.3067026139108237,0,0,5,0,0,2,0,0,2018q2,oats,93421472,.0397521460590987,-1.181876685202378,0,-1.246522350987846,-1.144155648896848,-1.181876685202378,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2020,1,oats,777147,2534921,.3065764179633211,0,0,3,0,0,1,0,0,2020q1,oats,2128844,.3650558706978999,-1.18228823016878,0,-1.109836394532641,-1.144155648896848,-1.18228823016878,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2021,1,oats,3311734,10987830,.3014001854779333,0,0,7,0,0,3,0,0,2021q1,oats,280757579,.0117957065016578,-1.199316377401964,0,-1.199316377401964,-1.144155648896848,-1.199316377401964,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2021,4,oats,4275739,14225400,.3005707396628566,0,0,8,0,1,3,0,0,2021q4,oats,379126912,.0112778567404891,-1.202072146178676,0,-1.105422700521643,-1.144155648896848,-1.202072146178676,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2022,4,oats,1750747,5903950,.2965382498158013,0,0,4,0,0,0,1,241555,2022q4,oats,784400212,.0022319563065085,-1.215579064426936,0,-1.071746366412372,-1.144155648896848,-1.215579064426936,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2019,2,oats,1175675,3980167,.2953833344178775,0,0,7,0,0,4,0,0,2019q2,oats,1669530,.7041951926590119,-1.219481327477448,0,-1.172419694606159,-1.144155648896848,-1.219481327477448,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2021,3,oats,8905914,30291609,.2940059737335181,0,0,6,0,0,3,0,0,2021q3,oats,561381061,.0158642936477688,-1.22415519302839,0,-1.15423742965594,-1.144155648896848,-1.22415519302839,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2019,4,oats,990238,3404398,.2908702214018455,0,0,5,0,0,2,0,0,2019q4,oats,17919849,.0552592825977496,-1.234878085850982,0,-1.088528832908199,-1.144155648896848,-1.234878085850982,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2019,3,oats,1152156,3965875,.290517477227598,0,0,6,0,0,3,0,0,2019q3,oats,59618156,.0193255893389255,-1.236091541926379,0,-1.033705956266113,-1.144155648896848,-1.236091541926379,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2019,1,oats,2099754,7293821,.2878812079429972,0,0,10,0,0,7,0,0,2019q1,oats,33974821,.0618032395225864,-1.245207356356487,0,-1.264868919200398,-1.144155648896848,-1.245207356356487,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2021,2,oats,19993890,73868834,.270667464441093,0,0,10,0,1,4,0,0,2021q2,oats,448614074,.0445681291755461,-1.306864280050451,0,-1.17995693612272,-1.144155648896848,-1.306864280050451,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2018,4,oats,5156301,19389046,.265938870844909,0,0,11,0,0,8,0,0,2018q4,oats,5608564,.9193620684367692,-1.324488805464264,0,-1.381602824235383,-1.144155648896848,-1.324488805464264,-1.381602824235383,-1.039070135109701,.3425326891256821
上海市,2018,3,oats,2509657,9491196,.2644194683156896,0,0,11,0,0,8,0,0,2018q3,oats,65181963,.0385023231043226,-1.330218541658998,0,-1.368649143494725,-1.144155648896848,-1.330218541658998,-1.381602824235383,-1.039070135109701,.3425326891256821
内蒙古自治区,2023,1,oats,5350162,21011450,.254630784643611,0,0,7,0,0,0,2,260000,2023q1,oats,8404422,.6365889290185571,-1.367940686407073,0,-1.088704585759031,-1.144155648896848,-1.367940686407073,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2018,4,oats,4057537,16154182,.2511756398436021,0,0,15,0,0,9,0,0,2018q4,oats,21994334,.1844810122461539,-1.381602824235383,0,-1.381602824235383,-1.144155648896848,-1.381602824235383,-1.381602824235383,-1.039070135109701,.3425326891256821
辽宁省,2020,2,oats,45801,193688,.2364679278014126,0,0,4,0,0,3,0,0,2020q2,oats,85929891,.0005330042836898,-1.441942692079616,0,-1.114847221082026,-1.144155648896848,-1.441942692079616,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2018,3,oats,8775264,37383981,.2347332671713053,0,0,15,0,0,10,0,0,2018q3,oats,159301600,.0550858497340893,-1.449305442789721,0,-1.368649143494725,-1.144155648896848,-1.449305442789721,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2017,4,oats,274082,1172107,.2338370131737119,0,0,3,0,0,1,2,32832,2017q4,oats,81436325,.003365598828287,-1.453130931209268,0,-1.488959332168085,-1.144155648896848,-1.453130931209268,-1.381602824235383,-1.039070135109701,.3425326891256821
河北省,2017,2,oats,1639557,7313530,.2241813460804837,0,0,4,0,0,0,1,5027,2017q2,oats,14696375,.1115620008335389,-1.495299973944356,0,-1.250747660471017,-1.144155648896848,-1.495299973944356,-1.381602824235383,-1.039070135109701,.3425326891256821
北京市,2023,4,oats,253805,1136969,.22322948119078,0,0,3,0,0,1,1,422,2023q4,oats,2580201260,.0000983663576693,-1.499554973009247,0,-1.41223079904956,-1.144155648896848,-1.499554973009247,-1.381602824235383,-1.039070135109701,.3425326891256821
广东省,2018,2,oats,6245508,28716532,.217488239875205,0,0,13,0,0,6,0,0,2018q2,oats,226476058,.0275769017491465,-1.525610499454496,0,-1.246522350987846,-1.144155648896848,-1.525610499454496,-1.381602824235383,-1.039070135109701,.3425326891256821
内蒙古自治区,2023,2,oats,4700296,23153880,.203002520527877,0,0,7,0,0,0,1,32500,2023q2,oats,14035710,.3348812422029238,-1.59453688362395,0,-1.076972313105655,-1.144155648896848,-1.59453688362395,-1.381602824235383,-1.039070135109701,.3425326891256821
山东省,2023,1,oats,212391,1591873,.1334220757560433,1,0,3,0,0,2,0,0,2023q1,oats,344642824,.0006162641007143,-2.014237673764205,0,-1.088704585759031,-1.144155648896848,-2.014237673764205,-1.381602824235383,-1.039070135109701,.3425326891256821
山东省,2023,3,oats,400130,3196060,.1251947710618699,1,0,2,0,0,0,0,0,2023q3,oats,239307990,.0016720294211656,-2.077884585869858,0,-1.183118934572218,-1.144155648896848,-2.077884585869858,-1.381602824235383,-1.039070135109701,.3425326891256821
四川省,2019,3,oats,10,0,,,,1,0,1,0,0,0,2019q3,oats,10,1,,1,-1.033705956266113,-1.144155648896848,-1.033705956266113,-1.381602824235383,-1.039070135109701,.3425326891256821
四川省,2019,2,oats,9,0,,,,1,0,1,0,0,0,2019q2,oats,9,1,,1,-1.172419694606159,-1.144155648896848,-1.172419694606159,-1.381602824235383,-1.039070135109701,.3425326891256821
天津市,2020,1,oats,41,0,,,,2,0,2,0,0,0,2020q1,oats,2660591,.0000154101100094,,1,-1.109836394532641,-1.144155648896848,-1.109836394532641,-1.381602824235383,-1.039070135109701,.3425326891256821
黑龙江省,2019,2,barley,267,10,26.7,1,1,1,0,0,1,1,267,2019q2,barley,1252765,.0002131285596261,3.284663565406204,0,-1.314069814772559,-1.342686929725435,3.284663565406204,-1.471644644114061,-1.203713969593887,.2679306745201742
河北省,2022,4,barley,1630782,2957530,.5513999857989607,1,0,2,0,0,2,0,0,2022q4,barley,12860015,.1268102719942395,-.5952948061469556,0,-1.030889106127294,-1.342686929725435,-.5952948061469556,-1.471644644114061,-1.203713969593887,.2679306745201742
山东省,2022,3,barley,434418,796700,.5452717459520522,1,0,2,0,0,2,0,0,2022q3,barley,142984259,.003038222550078,-.6064709921609729,0,-1.078558222149431,-1.342686929725435,-.6064709921609729,-1.471644644114061,-1.203713969593887,.2679306745201742
辽宁省,2022,3,barley,90512594,198519900,.4559371327509232,1,0,4,0,0,1,0,0,2022q3,barley,95058083,.9521819833038291,-.7854003457465395,0,-1.078558222149431,-1.342686929725435,-.7854003457465395,-1.471644644114061,-1.203713969593887,.2679306745201742
浙江省,2022,4,barley,48488070,107394010,.4514969689650289,1,0,6,0,0,2,0,0,2022q4,barley,55128630,.8795442585821559,-.7951866194033809,0,-1.030889106127294,-1.342686929725435,-.7951866194033809,-1.471644644114061,-1.203713969593887,.2679306745201742
山东省,2022,4,barley,62096244,137618570,.4512199480055635,1,0,8,0,0,1,0,0,2022q4,barley,168754687,.367967521992441,-.7958003687703274,0,-1.030889106127294,-1.342686929725435,-.7958003687703274,-1.471644644114061,-1.203713969593887,.2679306745201742
上海市,2022,4,barley,13760613,30526300,.450778934885656,1,0,2,0,0,1,0,0,2022q4,barley,43247581,.3181822585637796,-.7967782262010051,0,-1.030889106127294,-1.342686929725435,-.7967782262010051,-1.471644644114061,-1.203713969593887,.2679306745201742
河北省,2023,1,barley,1899179,4233618,.4485947952791206,1,0,3,0,0,2,0,0,2023q1,barley,6864577,.2766636604119962,-.8016352591052859,0,-.9618628968526473,-1.342686929725435,-.8016352591052859,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2023,1,barley,103341295,239363679,.4317334001204084,0,0,8,0,0,2,0,0,2023q1,barley,377658107,.2736371683396697,-.8399470105916317,0,-.9618628968526473,-1.342686929725435,-.8399470105916317,-1.471644644114061,-1.203713969593887,.2679306745201742
江苏省,2023,1,barley,101772030,239097210,.4256512654413659,0,0,11,0,0,2,0,0,2023q1,barley,257211202,.3956749519797353,-.8541348936942774,0,-.9618628968526473,-1.342686929725435,-.8541348936942774,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2022,4,barley,104224613,245496250,.4245466600813658,0,0,9,0,0,3,0,0,2022q4,barley,252900832,.4121165287427762,-.856733361529514,0,-1.030889106127294,-1.342686929725435,-.856733361529514,-1.471644644114061,-1.203713969593887,.2679306745201742
江苏省,2022,4,barley,86840729,204623250,.4243932642062913,0,0,9,0,0,3,0,0,2022q4,barley,185469479,.4682211297957008,-.8570947437012211,0,-1.030889106127294,-1.342686929725435,-.8570947437012211,-1.471644644114061,-1.203713969593887,.2679306745201742
浙江省,2023,1,barley,48718440,119574339,.4074322334326264,0,0,9,0,0,1,0,0,2023q1,barley,81230133,.5997582202653786,-.8978806584551625,0,-.9618628968526473,-1.342686929725435,-.8978806584551625,-1.471644644114061,-1.203713969593887,.2679306745201742
山东省,2023,2,barley,84969704,235879381,.3602252288427025,0,0,11,0,0,1,1,33,2023q2,barley,297998941,.2851342481784189,-1.021025807486216,0,-1.080107014045505,-1.342686929725435,-1.021025807486216,-1.471644644114061,-1.203713969593887,.2679306745201742
四川省,2023,2,barley,643478,1987910,.323695740752851,0,0,4,0,1,0,1,18,2023q2,barley,6763413,.0951410182994887,-1.12795127614438,0,-1.080107014045505,-1.342686929725435,-1.12795127614438,-1.471644644114061,-1.203713969593887,.2679306745201742
山东省,2023,3,barley,70448386,226545845,.3109674600299996,0,0,10,0,0,1,0,0,2023q3,barley,239307990,.2943837604419309,-1.168067002405635,0,-1.392003247031213,-1.342686929725435,-1.168067002405635,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2019,2,barley,30822858,104870915,.2939123588270399,0,0,5,0,0,1,0,0,2019q2,barley,86683722,.3555783864472271,-1.224473655311618,0,-1.314069814772559,-1.342686929725435,-1.224473655311618,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2018,4,barley,6081469,21918095,.2774633926899213,0,0,3,0,0,1,0,0,2018q4,barley,21994334,.2765016208265274,-1.282066272732141,0,-1.275282700067253,-1.342686929725435,-1.282066272732141,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2019,1,barley,60578580,220243680,.275052523641087,0,0,5,0,0,1,0,0,2019q1,barley,96536216,.6275217996943241,-1.290793204494302,0,-1.233304496391483,-1.342686929725435,-1.290793204494302,-1.471644644114061,-1.203713969593887,.2679306745201742
北京市,2019,1,barley,18685029,68133614,.2742409789094705,0,0,3,0,0,1,1,219,2019q1,barley,40248219,.4642448650957698,-1.293748074043392,0,-1.233304496391483,-1.342686929725435,-1.293748074043392,-1.471644644114061,-1.203713969593887,.2679306745201742
浙江省,2020,4,barley,25714908,100373049,.2561933532576061,0,0,6,0,0,2,0,0,2020q4,barley,38944308,.6602995231036073,-1.361822833425106,0,-1.462081663793773,-1.342686929725435,-1.361822833425106,-1.471644644114061,-1.203713969593887,.2679306745201742
北京市,2018,2,barley,38117219,153909404,.2476601039920862,0,0,5,0,0,1,1,29,2018q2,barley,132530131,.2876117205377244,-1.395698021296677,0,-1.3941652541378,-1.342686929725435,-1.395698021296677,-1.471644644114061,-1.203713969593887,.2679306745201742
四川省,2023,3,barley,2139869,8722300,.2453331116792589,0,0,4,0,1,0,1,17,2023q3,barley,22303411,.0959435756261677,-1.40513835240306,0,-1.392003247031213,-1.342686929725435,-1.40513835240306,-1.471644644114061,-1.203713969593887,.2679306745201742
浙江省,2020,3,barley,24334829,100231755,.2427856221813137,0,0,5,0,0,1,0,0,2020q3,barley,24448373,.9953557645737816,-1.415576438266344,0,-1.51081720117505,-1.342686929725435,-1.415576438266344,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2019,4,barley,43702162,186065800,.234874770108209,0,0,5,0,0,1,0,0,2019q4,barley,84625776,.5164166766399874,-1.448702800032557,0,-1.387089021298557,-1.342686929725435,-1.448702800032557,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2020,4,barley,92939791,402800700,.2307339361624744,0,0,10,0,0,1,0,0,2020q4,barley,187961412,.4944620813978563,-1.46649002378639,0,-1.462081663793773,-1.342686929725435,-1.46649002378639,-1.471644644114061,-1.203713969593887,.2679306745201742
北京市,2018,1,barley,40823220,180144114,.2266142317589128,0,0,3,0,0,1,1,220,2018q1,barley,130549006,.3127041809877893,-1.484506126716501,0,-1.463801766274022,-1.342686929725435,-1.484506126716501,-1.471644644114061,-1.203713969593887,.2679306745201742
北京市,2020,2,barley,25862545,115494026,.2239297208324871,0,0,4,0,0,1,1,68,2020q2,barley,343955514,.0751915406130108,-1.4964230226393,0,-1.413566961598076,-1.342686929725435,-1.4964230226393,-1.471644644114061,-1.203713969593887,.2679306745201742
广东省,2020,3,barley,107927597,490120172,.2202063966467391,0,0,11,0,0,1,0,0,2020q3,barley,258972598,.4167529608673115,-1.5131900058569,0,-1.51081720117505,-1.342686929725435,-1.5131900058569,-1.471644644114061,-1.203713969593887,.2679306745201742
北京市,2020,3,barley,85534935,396525365,.2157111311151558,0,0,7,0,0,1,1,17,2020q3,barley,519979955,.1644966006429998,-1.533815122304888,0,-1.51081720117505,-1.342686929725435,-1.533815122304888,-1.471644644114061,-1.203713969593887,.2679306745201742
黑龙江省,2023,4,barley,8482115,39968700,.2122189363176686,0,0,6,0,0,2,1,43,2023q4,barley,29475323,.2877700441145293,-1.550136818717435,0,-1.356373176672294,-1.342686929725435,-1.550136818717435,-1.471644644114061,-1.203713969593887,.2679306745201742
北京市,2017,1,barley,15274137,74609462,.2047211786622989,0,0,2,0,0,1,1,1937,2017q1,barley,82800532,.1844690683871451,-1.586106329711173,0,-1.61644838809421,-1.342686929725435,-1.586106329711173,-1.471644644114061,-1.203713969593887,.2679306745201742
北京市,2017,4,barley,29605590,146402010,.2022211990122267,0,0,3,0,0,1,1,50,2017q4,barley,81436325,.3635428047618799,-1.598393136089965,0,-1.454158435959765,-1.342686929725435,-1.598393136089965,-1.471644644114061,-1.203713969593887,.2679306745201742
黑龙江省,2023,3,barley,6007406,29850600,.2012490871205269,0,0,6,0,0,1,0,0,2023q3,barley,26202585,.2292676848486514,-1.603211898740823,0,-1.392003247031213,-1.342686929725435,-1.603211898740823,-1.471644644114061,-1.203713969593887,.2679306745201742
