obs_id,province,provincechn,year,population_10k,group,group_label,x,p,m
42_2021,42,湖北,2021,5830,dairyegg,Dairy and eggs,0.0258740602739726,2873.273359113436,21699.107229897327
42_2021,42,湖北,2021,5830,nonfood,Other/non-covered residual,197.90878304125405,97.47426928833126,21699.107229897327
42_2022,42,湖北,2022,5844,grain,Staples,0.36029513082343245,846.3817814548165,21672.87813097125
42_2022,42,湖北,2022,5844,oil,Oils and fats,0.16390177936027397,4630.640286730436,21672.87813097125
42_2022,42,湖北,2022,5844,vegfruit,Vegetables and fruits,0.055567334384424655,7661.31109830881,21672.87813097125
42_2022,42,湖北,2022,5844,pork,Pork,0.1354262247564658,2483.7597730431226,21672.87813097125
42_2022,42,湖北,2022,5844,meatother,Non-pork meat/aquatic,0.039224152823534246,8924.192134554169,21672.87813097125
42_2022,42,湖北,2022,5844,dairyegg,Dairy and eggs,0.02503991765457534,2992.1350945766403,21672.87813097125
42_2022,42,湖北,2022,5844,nonfood,Other/non-covered residual,195.23650384230103,99.47888224853028,21672.87813097125
42_2023,42,湖北,2023,5838,grain,Staples,0.35900508915866297,853.8014665899371,23613.848896469626
42_2023,42,湖北,2023,5838,oil,Oils and fats,0.17076300852328768,4942.486334229439,23613.848896469626
42_2023,42,湖北,2023,5838,vegfruit,Vegetables and fruits,0.05862012852983561,8034.305522139969,23613.848896469626
42_2023,42,湖北,2023,5838,pork,Pork,0.1539123401031781,2174.1204727921254,23613.848896469626
42_2023,42,湖北,2023,5838,meatother,Non-pork meat/aquatic,0.043322228153000006,8829.61046769577,23613.848896469626
42_2023,42,湖北,2023,5838,dairyegg,Dairy and eggs,0.026845351222575344,2983.386743909233,23613.848896469626
42_2023,42,湖北,2023,5838,nonfood,Other/non-covered residual,211.95131532668324,100.0,23613.848896469626
43_2015,43,湖南,2015,6615,grain,Staples,0.456224119030987,1089.5138941018479,16226.618760162715
43_2015,43,湖南,2015,6615,oil,Oils and fats,0.1529342619657534,6141.129572951155,16226.618760162715
43_2015,43,湖南,2015,6615,vegfruit,Vegetables and fruits,0.05126341522589041,12486.685268647925,16226.618760162715
43_2015,43,湖南,2015,6615,pork,Pork,0.1303494195634521,3059.3233617782967,16226.618760162715
43_2015,43,湖南,2015,6615,meatother,Non-pork meat/aquatic,0.033283366571109585,9343.464326070933,16226.618760162715
43_2015,43,湖南,2015,6615,dairyegg,Dairy and eggs,0.017678890286904107,3819.950761936917,16226.618760162715
43_2015,43,湖南,2015,6615,nonfood,Other/non-covered residual,145.75837602762593,91.74746518462406,16226.618760162715
43_2016,43,湖南,2016,6625,grain,Staples,0.44407376572690954,1013.4797427896623,17251.613398630434
43_2016,43,湖南,2016,6625,oil,Oils and fats,0.14636887365205478,5660.71666220592,17251.613398630434
43_2016,43,湖南,2016,6625,vegfruit,Vegetables and fruits,0.0517864708859726,11620.631083884458,17251.613398630434
43_2016,43,湖南,2016,6625,pork,Pork,0.12630068952312332,3368.526873652767,17251.613398630434
43_2016,43,湖南,2016,6625,meatother,Non-pork meat/aquatic,0.03688502540646576,8758.012642641625,17251.613398630434
43_2016,43,湖南,2016,6625,dairyegg,Dairy and eggs,0.01808748789808219,3560.6964545266983,17251.613398630434
43_2016,43,湖南,2016,6625,nonfood,Other/non-covered residual,158.0392247119602,92.11838785212625,17251.613398630434
43_2017,43,湖南,2017,6633,grain,Staples,0.4508422398669014,1036.0531411185261,18280.50055534221
43_2017,43,湖南,2017,6633,oil,Oils and fats,0.15272256702328765,5619.309594892571,18280.50055534221
43_2017,43,湖南,2017,6633,vegfruit,Vegetables and fruits,0.053137395076698624,10714.27679385952,18280.50055534221
43_2017,43,湖南,2017,6633,pork,Pork,0.1364560377733973,3096.153041475613,18280.50055534221
43_2017,43,湖南,2017,6633,meatother,Non-pork meat/aquatic,0.036848239281232875,9418.023937490894,18280.50055534221
43_2017,43,湖南,2017,6633,dairyegg,Dairy and eggs,0.019011604941260273,3252.055027111587,18280.50055534221
43_2017,43,湖南,2017,6633,nonfood,Other/non-covered residual,164.7171167177615,94.43175694142901,18280.50055534221
43_2018,43,湖南,2018,6635,grain,Staples,0.42327254080877325,1025.6618321164892,19264.874636580564
43_2018,43,湖南,2018,6635,oil,Oils and fats,0.14476848796849315,5396.336088451508,19264.874636580564
43_2018,43,湖南,2018,6635,vegfruit,Vegetables and fruits,0.051888553820534235,11351.575712609692,19264.874636580564
43_2018,43,湖南,2018,6635,pork,Pork,0.15020312325189045,2892.099972469749,19264.874636580564
43_2018,43,湖南,2018,6635,meatother,Non-pork meat/aquatic,0.03682456528452054,9332.12545298742,19264.874636580564
43_2018,43,湖南,2018,6635,dairyegg,Dairy and eggs,0.019325167187178083,3524.7770025055956,19264.874636580564
43_2018,43,湖南,2018,6635,nonfood,Other/non-covered residual,171.70600610038304,96.76034894953474,19264.874636580564
43_2019,43,湖南,2019,6640,grain,Staples,0.44308672131154925,958.7086841301078,19810.839434483107
43_2019,43,湖南,2019,6640,oil,Oils and fats,0.14376828232602742,4490.339107785633,19810.839434483107
43_2019,43,湖南,2019,6640,vegfruit,Vegetables and fruits,0.054223946705,11382.423271286687,19810.839434483107
43_2019,43,湖南,2019,6640,pork,Pork,0.12943675370860278,3540.190881464097,19810.839434483107
43_2019,43,湖南,2019,6640,meatother,Non-pork meat/aquatic,0.04532817215361644,8507.342788860546,19810.839434483107
43_2019,43,湖南,2019,6640,dairyegg,Dairy and eggs,0.021265796358575343,3365.7483269978284,19810.839434483107
43_2019,43,湖南,2019,6640,nonfood,Other/non-covered residual,177.56752138751756,96.90877885115289,19810.839434483107
43_2020,43,湖南,2020,6645,grain,Staples,0.48329889203436266,845.3861023823652,19409.788357511192
43_2020,43,湖南,2020,6645,oil,Oils and fats,0.15341484939041097,3748.764370858631,19409.788357511192
43_2020,43,湖南,2020,6645,vegfruit,Vegetables and fruits,0.054686306347178075,8997.61657377826,19409.788357511192
43_2020,43,湖南,2020,6645,pork,Pork,0.11410562763715071,4742.946744618922,19409.788357511192
43_2020,43,湖南,2020,6645,meatother,Non-pork meat/aquatic,0.04905796031882192,7750.00767674857,19409.788357511192
43_2020,43,湖南,2020,6645,dairyegg,Dairy and eggs,0.024587715804164384,2493.6979884492603,19409.788357511192
43_2020,43,湖南,2020,6645,nonfood,Other/non-covered residual,177.68889252766206,95.39898971953966,19409.788357511192
43_2021,43,湖南,2021,6622,grain,Staples,0.4966512644079084,875.9782177585518,20864.476044278887
43_2021,43,湖南,2021,6622,oil,Oils and fats,0.17243013698630136,4264.574379456212,20864.476044278887
43_2021,43,湖南,2021,6622,vegfruit,Vegetables and fruits,0.05670771506849315,9063.43526394481,20864.476044278887
43_2021,43,湖南,2021,6622,pork,Pork,0.16119320547945207,3511.576368920956,20864.476044278887
43_2021,43,湖南,2021,6622,meatother,Non-pork meat/aquatic,0.048488628767123294,8683.534814221048,20864.476044278887
43_2021,43,湖南,2021,6622,dairyegg,Dairy and eggs,0.026787473972602737,2881.302686506494,20864.476044278887
43_2021,43,湖南,2021,6622,nonfood,Other/non-covered residual,185.92460098757542,97.4364588751281,20864.476044278887
43_2022,43,湖南,2022,6604,grain,Staples,0.4891173168965227,846.3288167342918,21267.957201523455
43_2022,43,湖南,2022,6604,oil,Oils and fats,0.15795196663561642,4449.551069317917,21267.957201523455
43_2022,43,湖南,2022,6604,vegfruit,Vegetables and fruits,0.05432917051352055,8963.413049810986,21267.957201523455
43_2022,43,湖南,2022,6604,pork,Pork,0.17091875723375344,3144.449878447173,21267.957201523455
43_2022,43,湖南,2022,6604,meatother,Non-pork meat/aquatic,0.046777162884123286,8607.696578262967,21267.957201523455
43_2022,43,湖南,2022,6604,dairyegg,Dairy and eggs,0.02569108284580822,2912.989355958939,21267.957201523455
43_2022,43,湖南,2022,6604,nonfood,Other/non-covered residual,188.01519096819584,99.19031513488041,21267.957201523455
43_2023,43,湖南,2023,6568,grain,Staples,0.4424136004734151,867.039913843401,22396.373088259596
43_2023,43,湖南,2023,6568,oil,Oils and fats,0.1499261566438356,4632.058100013463,22396.373088259596
43_2023,43,湖南,2023,6568,vegfruit,Vegetables and fruits,0.05924536324506849,9185.815064205317,22396.373088259596
43_2023,43,湖南,2023,6568,pork,Pork,0.20060696920882196,2915.0777692272604,22396.373088259596
43_2023,43,湖南,2023,6568,meatother,Non-pork meat/aquatic,0.04630883501715068,9020.429944896921,22396.373088259596
43_2023,43,湖南,2023,6568,dairyegg,Dairy and eggs,0.02867275097786301,3043.1004719896373,22396.373088259596
43_2023,43,湖南,2023,6568,nonfood,Other/non-covered residual,196.84334639326477,100.0,22396.373088259596
44_2015,44,广东,2015,11678,grain,Staples,0.3638172124524119,1383.183631775689,24424.29529783167
44_2015,44,广东,2015,11678,oil,Oils and fats,0.11161828915890411,6038.568760444972,24424.29529783167
44_2015,44,广东,2015,11678,vegfruit,Vegetables and fruits,0.044321252484397264,14732.152548001388,24424.29529783167
44_2015,44,广东,2015,11678,pork,Pork,0.14958968739657538,2982.0134393216035,24424.29529783167
44_2015,44,广东,2015,11678,meatother,Non-pork meat/aquatic,0.061114978070657536,11956.66641221915,24424.29529783167
44_2015,44,广东,2015,11678,dairyegg,Dairy and eggs,0.019050502535232876,4366.850426728194,24424.29529783167
44_2015,44,广东,2015,11678,nonfood,Other/non-covered residual,230.9711084225762,92.36699215186009,24424.29529783167
44_2016,44,广东,2016,11908,grain,Staples,0.3632454761274976,1273.734637484512,26089.63486865091
44_2016,44,广东,2016,11908,oil,Oils and fats,0.11785417579726026,5484.4184055527085,26089.63486865091
44_2016,44,广东,2016,11908,vegfruit,Vegetables and fruits,0.045139856473767115,13523.762244118883,26089.63486865091
44_2016,44,广东,2016,11908,pork,Pork,0.14645129094690415,3456.1625106064594,26089.63486865091
44_2016,44,广东,2016,11908,meatother,Non-pork meat/aquatic,0.06429943522257534,11051.443411306533,26089.63486865091
44_2016,44,广东,2016,11908,dairyegg,Dairy and eggs,0.01861873834169863,3937.4261305473574,26089.63486865091
44_2016,44,广东,2016,11908,nonfood,Other/non-covered residual,248.80268460154713,92.76452673794554,26089.63486865091
44_2017,44,广东,2017,12141,grain,Staples,0.35917398441620196,1286.2099043233172,26805.104712551187
44_2017,44,广东,2017,12141,oil,Oils and fats,0.1137180202027397,5463.710898937767,26805.104712551187
44_2017,44,广东,2017,12141,vegfruit,Vegetables and fruits,0.046570737914424655,12640.538911015225,26805.104712551187
44_2017,44,广东,2017,12141,pork,Pork,0.14643634027709593,3303.2397930678767,26805.104712551187
44_2017,44,广东,2017,12141,meatother,Non-pork meat/aquatic,0.06640795863560274,11114.642718922827,26805.104712551187
44_2017,44,广东,2017,12141,dairyegg,Dairy and eggs,0.019280845955068494,3761.2087226521976,26805.104712551187
44_2017,44,广东,2017,12141,nonfood,Other/non-covered residual,249.95711277729674,95.37154327863222,26805.104712551187
44_2018,44,广东,2018,12348,grain,Staples,0.33419304701496977,1233.2185945691224,26950.177062756185
44_2018,44,广东,2018,12348,oil,Oils and fats,0.11276221532054795,5361.694995592506,26950.177062756185
44_2018,44,广东,2018,12348,vegfruit,Vegetables and fruits,0.04623862925641096,12613.642852437759,26950.177062756185
44_2018,44,广东,2018,12348,pork,Pork,0.17139196507487678,2908.948919629803,26950.177062756185
44_2018,44,广东,2018,12348,meatother,Non-pork meat/aquatic,0.06650027300864383,11539.58427232444,26950.177062756185
44_2018,44,广东,2018,12348,dairyegg,Dairy and eggs,0.02009010256668493,3857.4868305650725,26950.177062756185
44_2018,44,广东,2018,12348,nonfood,Other/non-covered residual,245.8353021778084,97.65382077796899,26950.177062756185
44_2019,44,广东,2019,12489,grain,Staples,0.3564310209986175,1085.5822982512077,28052.37028072294
44_2019,44,广东,2019,12489,oil,Oils and fats,0.1112584890452055,4684.288799848251,28052.37028072294
44_2019,44,广东,2019,12489,vegfruit,Vegetables and fruits,0.052105670059232875,13172.642229666382,28052.37028072294
44_2019,44,广东,2019,12489,pork,Pork,0.15471447779194525,3653.634172378469,28052.37028072294
44_2019,44,广东,2019,12489,meatother,Non-pork meat/aquatic,0.08362259070832877,10830.70419088723,28052.37028072294
44_2019,44,广东,2019,12489,dairyegg,Dairy and eggs,0.022056072252164383,3501.733506170386,28052.37028072294
44_2019,44,广东,2019,12489,nonfood,Other/non-covered residual,254.8116128221869,97.75732911094659,28052.37028072294
44_2020,44,广东,2020,12624,grain,Staples,0.3942615751575335,948.2107611873995,26186.332386464746
44_2020,44,广东,2020,12624,oil,Oils and fats,0.12248135083972603,4130.627779420254,26186.332386464746
44_2020,44,广东,2020,12624,vegfruit,Vegetables and fruits,0.05326433969847945,10179.062005171769,26186.332386464746
44_2020,44,广东,2020,12624,pork,Pork,0.13078132668295894,5242.995674725808,26186.332386464746
44_2020,44,广东,2020,12624,meatother,Non-pork meat/aquatic,0.09446187543099999,9785.394752277376,26186.332386464746
44_2020,44,广东,2020,12624,dairyegg,Dairy and eggs,0.025397329645369865,2916.077410924475,26186.332386464746
44_2020,44,广东,2020,12624,nonfood,Other/non-covered residual,241.1536994361977,95.70780060973561,26186.332386464746
44_2021,44,广东,2021,12684,grain,Staples,0.34319678704596024,1004.5941847877804,28573.976330921465
44_2021,44,广东,2021,12684,oil,Oils and fats,0.12685931506849316,4556.820090122451,28573.976330921465
44_2021,44,广东,2021,12684,vegfruit,Vegetables and fruits,0.047671776712328764,10110.86023986121,28573.976330921465
44_2021,44,广东,2021,12684,pork,Pork,0.14910371506849318,3679.6168656336386,28573.976330921465
44_2021,44,广东,2021,12684,meatother,Non-pork meat/aquatic,0.08006028356164385,10803.118096194,28573.976330921465
44_2021,44,广东,2021,12684,dairyegg,Dairy and eggs,0.025145556164383562,3328.7788672666056,28573.976330921465
44_2021,44,广东,2021,12684,nonfood,Other/non-covered residual,262.0985688325766,97.9474094907282,28573.976330921465
44_2022,44,广东,2022,12657,grain,Staples,0.3274156116255382,969.4564806288749,27858.7985817478
44_2022,44,广东,2022,12657,oil,Oils and fats,0.12382280803972602,4657.271020948303,27858.7985817478
44_2022,44,广东,2022,12657,vegfruit,Vegetables and fruits,0.04698260185482192,10347.716460685899,27858.7985817478
44_2022,44,广东,2022,12657,pork,Pork,0.17229777014391784,2783.2484195740126,27858.7985817478
44_2022,44,广东,2022,12657,meatother,Non-pork meat/aquatic,0.07703040434645206,10883.172761657599,27858.7985817478
44_2022,44,广东,2022,12657,dairyegg,Dairy and eggs,0.0231323594679452,3370.6964189726887,27858.7985817478
44_2022,44,广东,2022,12657,nonfood,Other/non-covered residual,251.4688885130212,99.74470269164829,27858.7985817478
44_2023,44,广东,2023,12706,grain,Staples,0.35144269260178473,949.0457822125704,29495.388515422837
44_2023,44,广东,2023,12706,oil,Oils and fats,0.11737868737808219,4823.864447722221,29495.388515422837
44_2023,44,广东,2023,12706,vegfruit,Vegetables and fruits,0.05155883859412329,10627.854999032015,29495.388515422837
44_2023,44,广东,2023,12706,pork,Pork,0.20510367531632884,2462.519443165673,29495.388515422837
44_2023,44,广东,2023,12706,meatother,Non-pork meat/aquatic,0.08319552352068493,11282.464829211825,29495.388515422837
44_2023,44,广东,2023,12706,dairyegg,Dairy and eggs,0.025651759792986305,3385.0201995350103,29495.388515422837
44_2023,44,广东,2023,12706,nonfood,Other/non-covered residual,265.1712049140535,100.0,29495.388515422837
45_2015,45,广西,2015,4811,grain,Staples,0.4409566624571245,1155.6188131390518,13169.641349974596
45_2015,45,广西,2015,4811,oil,Oils and fats,0.10105911096164384,5951.836779953365,13169.641349974596
45_2015,45,广西,2015,4811,vegfruit,Vegetables and fruits,0.0430678441780274,11873.614736674597,13169.641349974596
45_2015,45,广西,2015,4811,pork,Pork,0.14061581985772606,2724.096532001519,13169.641349974596
45_2015,45,广西,2015,4811,meatother,Non-pork meat/aquatic,0.0476788488480822,10259.955632724976,13169.641349974596
45_2015,45,广西,2015,4811,dairyegg,Dairy and eggs,0.014827818368657535,4107.246737927888,13169.641349974596
45_2015,45,广西,2015,4811,nonfood,Other/non-covered residual,115.54368811833746,91.86196092048345,13169.641349974596
45_2016,45,广西,2016,4857,grain,Staples,0.427582019195301,1065.085284043328,13758.729994129699
45_2016,45,广西,2016,4857,oil,Oils and fats,0.09275247385890412,5846.747425161315,13758.729994129699
45_2016,45,广西,2016,4857,vegfruit,Vegetables and fruits,0.042880132906000006,10919.708346781512,13758.729994129699
45_2016,45,广西,2016,4857,pork,Pork,0.13620822336912328,3163.0442161429582,13758.729994129699
45_2016,45,广西,2016,4857,meatother,Non-pork meat/aquatic,0.0507563223480548,10041.287363660795,13758.729994129699
45_2016,45,广西,2016,4857,dairyegg,Dairy and eggs,0.014050827647013698,3746.661121301702,13758.729994129699
45_2016,45,广西,2016,4857,nonfood,Other/non-covered residual,122.7824164879919,92.0298282689876,13758.729994129699
45_2017,45,广西,2017,4907,grain,Staples,0.41186387389447837,1084.5873457032137,14552.142636976494
45_2017,45,广西,2017,4907,oil,Oils and fats,0.10292085146712328,5758.268540889572,14552.142636976494
45_2017,45,广西,2017,4907,vegfruit,Vegetables and fruits,0.04269402976349315,10679.357285626736,14552.142636976494
45_2017,45,广西,2017,4907,pork,Pork,0.139016183822137,2862.361934496075,14552.142636976494
45_2017,45,广西,2017,4907,meatother,Non-pork meat/aquatic,0.05154517270172604,9996.248125245153,14552.142636976494
45_2017,45,广西,2017,4907,dairyegg,Dairy and eggs,0.014567250437260273,3672.866267477268,14552.142636976494
45_2017,45,广西,2017,4907,nonfood,Other/non-covered residual,127.40170132507576,94.89805029965484,14552.142636976494
45_2018,45,广西,2018,4947,grain,Staples,0.39448592314324454,1053.7195733889573,15467.077113172489
45_2018,45,广西,2018,4947,oil,Oils and fats,0.09924801565068493,5442.5838055678605,15467.077113172489
45_2018,45,广西,2018,4947,vegfruit,Vegetables and fruits,0.04146339150678083,10602.824629237275,15467.077113172489
45_2018,45,广西,2018,4947,pork,Pork,0.1575590744381918,2435.171483674534,15467.077113172489
45_2018,45,广西,2018,4947,meatother,Non-pork meat/aquatic,0.04882027162965754,10804.078018690168,15467.077113172489
45_2018,45,广西,2018,4947,dairyegg,Dairy and eggs,0.014260555888109587,3911.6557360803918,15467.077113172489
45_2018,45,广西,2018,4947,nonfood,Other/non-covered residual,133.89935331581455,97.86963689317076,15467.077113172489
45_2019,45,广西,2019,4982,grain,Staples,0.4108713155737492,900.8037146860647,15811.496202616128
45_2019,45,广西,2019,4982,oil,Oils and fats,0.10234487322739727,4534.401677156558,15811.496202616128
45_2019,45,广西,2019,4982,vegfruit,Vegetables and fruits,0.042422824693945205,11067.228160484645,15811.496202616128
45_2019,45,广西,2019,4982,pork,Pork,0.12576272231169863,3507.760207588737,15811.496202616128
45_2019,45,广西,2019,4982,meatother,Non-pork meat/aquatic,0.06381165273843835,10048.264460936007,15811.496202616128
45_2019,45,广西,2019,4982,dairyegg,Dairy and eggs,0.015295870774904111,3447.536000482653,15811.496202616128
45_2019,45,广西,2019,4982,nonfood,Other/non-covered residual,137.13872026527324,97.51243867543481,15811.496202616128
45_2020,45,广西,2020,5019,grain,Staples,0.4361784160075162,820.8251835104268,14906.309549745776
45_2020,45,广西,2020,5019,oil,Oils and fats,0.11179670508493152,4087.546265648539,14906.309549745776
45_2020,45,广西,2020,5019,vegfruit,Vegetables and fruits,0.042931618405561645,7600.462033673289,14906.309549745776
45_2020,45,广西,2020,5019,pork,Pork,0.10425037579989042,4829.447201796358,14906.309549745776
45_2020,45,广西,2020,5019,meatother,Non-pork meat/aquatic,0.07401394586789042,8587.98911834901,14906.309549745776
45_2020,45,广西,2020,5019,dairyegg,Dairy and eggs,0.018190295717808218,2674.883742300383,14906.309549745776
45_2020,45,广西,2020,5019,nonfood,Other/non-covered residual,131.30592715302626,95.7858466884919,14906.309549745776
45_2021,45,广西,2021,5037,grain,Staples,0.4511377120039639,821.7600657518591,16191.037838915852
45_2021,45,广西,2021,5037,oil,Oils and fats,0.11823780821917806,4908.592414699594,16191.037838915852
45_2021,45,广西,2021,5037,vegfruit,Vegetables and fruits,0.04587290136986301,8138.631538747753,16191.037838915852
45_2021,45,广西,2021,5037,pork,Pork,0.15313354520547948,2799.3669707676986,16191.037838915852
45_2021,45,广西,2021,5037,meatother,Non-pork meat/aquatic,0.06490618219178082,8936.223612155478,16191.037838915852
45_2021,45,广西,2021,5037,dairyegg,Dairy and eggs,0.016529008219178083,3024.691005629768,16191.037838915852
45_2021,45,广西,2021,5037,nonfood,Other/non-covered residual,140.48698874920467,98.28596133079364,16191.037838915852
45_2022,45,广西,2022,5047,grain,Staples,0.412873822697562,800.3402018781733,15812.704166035934
45_2022,45,广西,2022,5047,oil,Oils and fats,0.10714550067123287,5066.20769395691,15812.704166035934
45_2022,45,广西,2022,5047,vegfruit,Vegetables and fruits,0.0428354334129589,8265.69118162022,15812.704166035934
45_2022,45,广西,2022,5047,pork,Pork,0.16621915925342473,2516.294247988669,15812.704166035934
45_2022,45,广西,2022,5047,meatother,Non-pork meat/aquatic,0.058145768007383566,8636.375865568401,15812.704166035934
45_2022,45,广西,2022,5047,dairyegg,Dairy and eggs,0.01524097702980822,3031.066003249485,15812.704166035934
45_2022,45,广西,2022,5047,nonfood,Other/non-covered residual,136.23084697540367,99.96823550998546,15812.704166035934
45_2023,45,广西,2023,5027,grain,Staples,0.37540283482835723,825.6142170450682,17093.348378722847
45_2023,45,广西,2023,5027,oil,Oils and fats,0.1110947912630137,5297.535097724785,17093.348378722847
45_2023,45,广西,2023,5027,vegfruit,Vegetables and fruits,0.043824005092219176,8875.971638330202,17093.348378722847
45_2023,45,广西,2023,5027,pork,Pork,0.17562471227112333,2102.333599550448,17093.348378722847
45_2023,45,广西,2023,5027,meatother,Non-pork meat/aquatic,0.05774221323442466,9382.56653167842,17093.348378722847
45_2023,45,广西,2023,5027,dairyegg,Dairy and eggs,0.01706144829720548,3264.434892230591,17093.348378722847
45_2023,45,广西,2023,5027,nonfood,Other/non-covered residual,148.39213400992034,100.0,17093.348378722847
46_2015,46,海南,2015,945,grain,Staples,0.3102924445105657,1442.5409186203772,15897.995363236196
46_2015,46,海南,2015,945,oil,Oils and fats,0.09369122047397259,5553.125721289634,15897.995363236196
46_2015,46,海南,2015,945,vegfruit,Vegetables and fruits,0.03772842905116438,14092.300569730573,15897.995363236196
46_2015,46,海南,2015,945,pork,Pork,0.1270624382393425,3073.0902598253197,15897.995363236196
46_2015,46,海南,2015,945,meatother,Non-pork meat/aquatic,0.06606627027756165,12305.695488385245,15897.995363236196
46_2015,46,海南,2015,945,dairyegg,Dairy and eggs,0.012049929730191781,4443.055835823921,15897.995363236196
46_2015,46,海南,2015,945,nonfood,Other/non-covered residual,142.35329421400556,92.31554593326176,15897.995363236196
46_2016,46,海南,2016,957,grain,Staples,0.3056299070422245,1321.007274783871,15819.871052125967
46_2016,46,海南,2016,957,oil,Oils and fats,0.08960277876164384,5130.388539358866,15819.871052125967
46_2016,46,海南,2016,957,vegfruit,Vegetables and fruits,0.040736505431191776,13189.31556471881,15819.871052125967
46_2016,46,海南,2016,957,pork,Pork,0.13589883819764387,3043.119605410253,15819.871052125967
46_2016,46,海南,2016,957,meatother,Non-pork meat/aquatic,0.0718539850220274,11605.829719496543,15819.871052125967
46_2016,46,海南,2016,957,dairyegg,Dairy and eggs,0.012514276112547944,4071.235310587304,15819.871052125967
46_2016,46,海南,2016,957,nonfood,Other/non-covered residual,141.31335072422394,92.84839587624842,15819.871052125967
46_2017,46,海南,2017,972,grain,Staples,0.2953010368577531,1313.5083328739815,16152.022917729466
46_2017,46,海南,2017,972,oil,Oils and fats,0.10813325439452055,5433.793196835415,16152.022917729466
46_2017,46,海南,2017,972,vegfruit,Vegetables and fruits,0.039786421764520546,11987.038784515387,16152.022917729466
46_2017,46,海南,2017,972,pork,Pork,0.12553477497000004,2992.9916974996463,16152.022917729466
46_2017,46,海南,2017,972,meatother,Non-pork meat/aquatic,0.06872362919630137,11529.903158548745,16152.022917729466
46_2017,46,海南,2017,972,dairyegg,Dairy and eggs,0.01143624041928767,3869.110266521534,16152.022917729466
46_2017,46,海南,2017,972,nonfood,Other/non-covered residual,138.35143396646438,97.4857840774095,16152.022917729466
46_2018,46,海南,2018,982,grain,Staples,0.2916683941993124,1284.0154592930846,17501.514129938896
46_2018,46,海南,2018,982,oil,Oils and fats,0.10887015921780822,5325.624977911756,17501.514129938896
46_2018,46,海南,2018,982,vegfruit,Vegetables and fruits,0.03869756180036986,12037.564911905956,17501.514129938896
46_2018,46,海南,2018,982,pork,Pork,0.14730354964800002,2733.2388718559655,17501.514129938896
46_2018,46,海南,2018,982,meatother,Non-pork meat/aquatic,0.06818654342932877,12467.565585044265,17501.514129938896
46_2018,46,海南,2018,982,dairyegg,Dairy and eggs,0.012340202962739726,4290.530028789062,17501.514129938896
46_2018,46,海南,2018,982,nonfood,Other/non-covered residual,146.50580595230173,100.85401908761504,17501.514129938896
46_2019,46,海南,2019,995,grain,Staples,0.3073490307975221,1108.228897716586,18262.02810631161
46_2019,46,海南,2019,995,oil,Oils and fats,0.10361175439315069,4709.651391747258,18262.02810631161
46_2019,46,海南,2019,995,vegfruit,Vegetables and fruits,0.041307870938328765,12172.389775680465,18262.02810631161
46_2019,46,海南,2019,995,pork,Pork,0.10214904102410963,3360.3220290494605,18262.02810631161
46_2019,46,海南,2019,995,meatother,Non-pork meat/aquatic,0.0841855859601233,11379.49199250956,18262.02810631161
46_2019,46,海南,2019,995,dairyegg,Dairy and eggs,0.012340870765041095,4099.640077306898,18262.02810631161
46_2019,46,海南,2019,995,nonfood,Other/non-covered residual,155.5064866783615,100.18095456866679,18262.02810631161
46_2020,46,海南,2020,1012,grain,Staples,0.33133129630085095,972.0594408677233,16929.84729714278
46_2020,46,海南,2020,1012,oil,Oils and fats,0.1164966456452055,4182.415190616824,16929.84729714278
46_2020,46,海南,2020,1012,vegfruit,Vegetables and fruits,0.042055277914041095,10046.545856632465,16929.84729714278
46_2020,46,海南,2020,1012,pork,Pork,0.08456858970238357,4835.075535396537,16929.84729714278
46_2020,46,海南,2020,1012,meatother,Non-pork meat/aquatic,0.09309264634642465,9007.879995604513,16929.84729714278
46_2020,46,海南,2020,1012,dairyegg,Dairy and eggs,0.01406591473358904,3242.821425431374,16929.84729714278
46_2020,46,海南,2020,1012,nonfood,Other/non-covered residual,148.3548481824972,97.09793771456695,16929.84729714278
46_2021,46,海南,2021,1020,grain,Staples,0.35149993511965283,997.9077736386306,19729.309672824835
46_2021,46,海南,2021,1020,oil,Oils and fats,0.12439602739726026,4776.317411723983,19729.309672824835
46_2021,46,海南,2021,1020,vegfruit,Vegetables and fruits,0.04571134520547945,10064.052045725579,19729.309672824835
46_2021,46,海南,2021,1020,pork,Pork,0.14305896986301372,3856.0331259781383,19729.309672824835
46_2021,46,海南,2021,1020,meatother,Non-pork meat/aquatic,0.09383517123287671,9570.458890381555,19729.309672824835
46_2021,46,海南,2021,1020,dairyegg,Dairy and eggs,0.014972427397260273,3531.5152696714363,19729.309672824835
46_2021,46,海南,2021,1020,nonfood,Other/non-covered residual,169.17655445653395,99.43332756034353,19729.309672824835
46_2022,46,海南,2022,1027,grain,Staples,0.32158449217254553,953.8072428666421,18475.197296851584
46_2022,46,海南,2022,1027,oil,Oils and fats,0.11400897142602738,4906.941361640879,18475.197296851584
46_2022,46,海南,2022,1027,vegfruit,Vegetables and fruits,0.04204886470375342,9082.176788782419,18475.197296851584
46_2022,46,海南,2022,1027,pork,Pork,0.15308874356893154,3120.252990848418,18475.197296851584
46_2022,46,海南,2022,1027,meatother,Non-pork meat/aquatic,0.08561834340058905,9584.161860045713,18475.197296851584
46_2022,46,海南,2022,1027,dairyegg,Dairy and eggs,0.013188299915616436,3406.451204948056,18475.197296851584
