model,price_measure,quantity_product,quantity_product_cn,price_product,price_product_cn,mean_quantity_share,mean_price_share,marshallian_elasticity,hicksian_elasticity
restricted_aids,landed_proxy,corn,玉米,corn,玉米,0.2505071851276069,0.2505071851276069,-0.6442297515679394,-0.39436424330724673
restricted_aids,landed_proxy,corn,玉米,barley,大麦,0.2505071851276069,0.33251562780119315,-0.13420977888056845,0.19745410653990692
restricted_aids,landed_proxy,corn,玉米,sorghum,高粱,0.2505071851276069,0.17414285238535754,0.08085824039506312,0.25455502397861274
restricted_aids,landed_proxy,corn,玉米,cassava,木薯干,0.2505071851276069,0.17018099176341783,-0.18766504887689434,-0.01791997756640676
restricted_aids,landed_proxy,corn,玉米,oats,燕麦,0.2505071851276069,0.07265334292242441,-0.11219215024278628,-0.0397249096448663
restricted_aids,landed_proxy,barley,大麦,corn,玉米,0.33251562780119315,0.2505071851276069,-0.12092845026140181,0.14875593291143707
restricted_aids,landed_proxy,barley,大麦,barley,大麦,0.33251562780119315,0.33251562780119315,-0.6347330030065961,-0.2767621450720642
restricted_aids,landed_proxy,barley,大麦,sorghum,高粱,0.33251562780119315,0.17414285238535754,-0.1658501796038857,0.021623915023703116
restricted_aids,landed_proxy,barley,大麦,cassava,木薯干,0.33251562780119315,0.17018099176341783,-0.10177458664656118,0.08143435312129653
restricted_aids,landed_proxy,barley,大麦,oats,燕麦,0.33251562780119315,0.07265334292242441,-0.05326726550619922,0.02494794401562734
restricted_aids,landed_proxy,sorghum,高粱,corn,玉米,0.17414285238535754,0.2505071851276069,0.12092471563811993,0.3661813370086646
restricted_aids,landed_proxy,sorghum,高粱,barley,大麦,0.17414285238535754,0.33251562780119315,-0.28425658344521676,0.04128960552291305
restricted_aids,landed_proxy,sorghum,高粱,sorghum,高粱,0.17414285238535754,0.17414285238535754,-0.4364747201392337,-0.2659818554730716
restricted_aids,landed_proxy,sorghum,高粱,cassava,木薯干,0.17414285238535754,0.17018099176341783,-0.479048109942203,-0.31243406635649407
restricted_aids,landed_proxy,sorghum,高粱,oats,燕麦,0.17414285238535754,0.07265334292242441,0.09981443105701561,0.17094497929798777
restricted_aids,landed_proxy,cassava,木薯干,corn,玉米,0.17018099176341783,0.2505071851276069,-0.28713522496657723,-0.026378287558407543
restricted_aids,landed_proxy,cassava,木薯干,barley,大麦,0.17018099176341783,0.33251562780119315,-0.1870067393155992,0.1591140983027971
restricted_aids,landed_proxy,cassava,木薯干,sorghum,高粱,0.17018099176341783,0.17414285238535754,-0.5009756994915249,-0.3197076179536729
restricted_aids,landed_proxy,cassava,木薯干,cassava,木薯干,0.17018099176341783,0.17018099176341783,0.43306839762041627,0.6102125150424733
restricted_aids,landed_proxy,cassava,木薯干,oats,燕麦,0.17018099176341783,0.07265334292242441,-0.4988667350198614,-0.42324070783319007
restricted_aids,landed_proxy,oats,燕麦,corn,玉米,0.07265334292242441,0.2505071851276069,-0.29049759626052335,-0.13697064573077605
restricted_aids,landed_proxy,oats,燕麦,barley,大麦,0.07265334292242441,0.33251562780119315,-0.08960669971733726,0.11418031067838061
restricted_aids,landed_proxy,oats,燕麦,sorghum,高粱,0.07265334292242441,0.17414285238535754,0.30301218461927293,0.4097381496635766
restricted_aids,landed_proxy,oats,燕麦,cassava,木薯干,0.07265334292242441,0.17018099176341783,-1.0956841070304144,-0.9913862255534562
restricted_aids,landed_proxy,oats,燕麦,oats,燕麦,0.07265334292242441,0.07265334292242441,0.5599117592257187,0.6044384109422749
restricted_aids_curvature,landed_proxy,corn,玉米,corn,玉米,0.2505071851276069,0.2505071851276069,-0.6480649369626799,-0.39852424750523296
restricted_aids_curvature,landed_proxy,corn,玉米,barley,大麦,0.2505071851276069,0.33251562780119315,-0.13151360747236315,0.1997191233358088
restricted_aids_curvature,landed_proxy,corn,玉米,sorghum,高粱,0.2505071851276069,0.17414285238535754,0.0679566113995913,0.24142759358396426
restricted_aids_curvature,landed_proxy,corn,玉米,cassava,木薯干,0.2505071851276069,0.17018099176341783,-0.1478872543674823,0.021637152669237575
restricted_aids_curvature,landed_proxy,corn,玉米,oats,燕麦,0.2505071851276069,0.07265334292242441,-0.13663265711275227,-0.06425962208377774
restricted_aids_curvature,landed_proxy,barley,大麦,corn,玉米,0.33251562780119315,0.2505071851276069,-0.11938911439464131,0.15046232784258715
restricted_aids_curvature,landed_proxy,barley,大麦,barley,大麦,0.33251562780119315,0.33251562780119315,-0.6368549383238564,-0.27866233126206064
restricted_aids_curvature,landed_proxy,barley,大麦,sorghum,高粱,0.33251562780119315,0.17414285238535754,-0.15997028344141975,0.027619944150478276
restricted_aids_curvature,landed_proxy,barley,大麦,cassava,木薯干,0.33251562780119315,0.17018099176341783,-0.12235915443762596,0.060963276195758836
restricted_aids_curvature,landed_proxy,barley,大麦,oats,燕麦,0.33251562780119315,0.07265334292242441,-0.038646877751442925,0.03961678307323633
restricted_aids_curvature,landed_proxy,sorghum,高粱,corn,玉米,0.17414285238535754,0.2505071851276069,0.103743589360824,0.34729732545678726
restricted_aids_curvature,landed_proxy,sorghum,高粱,barley,大麦,0.17414285238535754,0.33251562780119315,-0.27054715708436594,0.05273867369937718
restricted_aids_curvature,landed_proxy,sorghum,高粱,sorghum,高粱,0.17414285238535754,0.17414285238535754,-0.5122300926055372,-0.34292100755371857
restricted_aids_curvature,landed_proxy,sorghum,高粱,cassava,木薯干,0.17414285238535754,0.17018099176341783,-0.2614465284317991,-0.0959893327214913
restricted_aids_curvature,landed_proxy,sorghum,高粱,oats,燕麦,0.17414285238535754,0.07265334292242441,-0.03176232784357908,0.03887434111904548
restricted_aids_curvature,landed_proxy,cassava,木薯干,corn,玉米,0.17018099176341783,0.2505071851276069,-0.23415845129743315,0.03184998602477371
restricted_aids_curvature,landed_proxy,cassava,木薯干,barley,大麦,0.17018099176341783,0.33251562780119315,-0.2339757362456456,0.11911578283214469
restricted_aids_curvature,landed_proxy,cassava,木薯干,sorghum,高粱,0.17018099176341783,0.17414285238535754,-0.2831427110096235,-0.09822399097265616
restricted_aids_curvature,landed_proxy,cassava,木薯干,cassava,木薯干,0.17018099176341783,0.17018099176341783,-0.22838354574514624,-0.04767184417111725
restricted_aids_curvature,landed_proxy,cassava,木薯干,oats,燕麦,0.17018099176341783,0.07265334292242441,-0.08221902709018221,-0.0050699337131448335
restricted_aids_curvature,landed_proxy,oats,燕麦,corn,玉米,0.07265334292242441,0.2505071851276069,-0.36722883885077795,-0.22156581374045053
restricted_aids_curvature,landed_proxy,oats,燕麦,barley,大麦,0.07265334292242441,0.33251562780119315,-0.012032867791367585,0.18131580688759966
restricted_aids_curvature,landed_proxy,oats,燕麦,sorghum,高粱,0.07265334292242441,0.17414285238535754,-0.008081332421325096,0.09317793751486854
restricted_aids_curvature,landed_proxy,oats,燕麦,cassava,木薯干,0.07265334292242441,0.17018099176341783,-0.11083121645756877,-0.011875659298967722
restricted_aids_curvature,landed_proxy,oats,燕麦,oats,燕麦,0.07265334292242441,0.07265334292242441,-0.08329818821795953,-0.0410522713630499
restricted_quaids,landed_proxy,corn,玉米,corn,玉米,0.2505071851276069,0.2505071851276069,-0.6204813802919102,-0.3557927614435594
restricted_quaids,landed_proxy,corn,玉米,barley,大麦,0.2505071851276069,0.33251562780119315,-0.18683192612638422,0.16450770600175912
restricted_quaids,landed_proxy,corn,玉米,sorghum,高粱,0.2505071851276069,0.17414285238535754,0.05293607180574067,0.2369373053700103
restricted_quaids,landed_proxy,corn,玉米,cassava,木薯干,0.2505071851276069,0.17018099176341783,-0.2108605452010462,-0.031045456699069718
restricted_quaids,landed_proxy,corn,玉米,oats,燕麦,0.2505071851276069,0.07265334292242441,-0.09137310627144386,-0.014606793229140463
restricted_quaids,landed_proxy,barley,大麦,corn,玉米,0.33251562780119315,0.2505071851276069,-0.13655529584200451,0.12393511437284913
restricted_quaids,landed_proxy,barley,大麦,barley,大麦,0.33251562780119315,0.33251562780119315,-0.6013294360607602,-0.2555623785423895
restricted_quaids,landed_proxy,barley,大麦,sorghum,高粱,0.33251562780119315,0.17414285238535754,-0.14783389138970301,0.03324891080912046
restricted_quaids,landed_proxy,barley,大麦,cassava,木薯干,0.33251562780119315,0.17018099176341783,-0.0870535794760798,0.08990947382972311
restricted_quaids,landed_proxy,barley,大麦,oats,燕麦,0.33251562780119315,0.07265334292242441,-0.06707984811039772,0.00846887953069661
restricted_quaids,landed_proxy,sorghum,高粱,corn,玉米,0.17414285238535754,0.2505071851276069,0.105488623036079,0.340837976448307
restricted_quaids,landed_proxy,sorghum,高粱,barley,大麦,0.17414285238535754,0.33251562780119315,-0.24890872495163485,0.06348685748488503
restricted_quaids,landed_proxy,sorghum,高粱,sorghum,高粱,0.17414285238535754,0.17414285238535754,-0.4184115661156548,-0.25480584882104806
restricted_quaids,landed_proxy,sorghum,高粱,cassava,木薯干,0.17414285238535754,0.17018099176341783,-0.4610716863064522,-0.3011881031103461
restricted_quaids,landed_proxy,sorghum,高粱,oats,燕麦,0.17414285238535754,0.07265334292242441,0.08341192501062605,0.1516691179982019
restricted_quaids,landed_proxy,cassava,木薯干,corn,玉米,0.17018099176341783,0.2505071851276069,-0.30229443602297695,-0.045699051862951534
restricted_quaids,landed_proxy,cassava,木薯干,barley,大麦,0.17018099176341783,0.33251562780119315,-0.16492333199716155,0.17567358625648724
restricted_quaids,landed_proxy,cassava,木薯干,sorghum,高粱,0.17018099176341783,0.17414285238535754,-0.4865749771391522,-0.30819984556844887
restricted_quaids,landed_proxy,cassava,木薯干,cassava,木薯干,0.17018099176341783,0.17018099176341783,0.4430795973585939,0.6173965812647613
restricted_quaids,landed_proxy,cassava,木薯干,oats,燕麦,0.17018099176341783,0.07265334292242441,-0.5135903428529436,-0.43917127008984824
restricted_quaids,landed_proxy,oats,燕麦,corn,玉米,0.07265334292242441,0.2505071851276069,-0.22835417223092463,-0.05036391318538469
restricted_quaids,landed_proxy,oats,燕麦,barley,大麦,0.07265334292242441,0.33251562780119315,-0.19749898380669345,0.03875987918311041
restricted_quaids,landed_proxy,oats,燕麦,sorghum,高粱,0.07265334292242441,0.17414285238535754,0.23980391749385754,0.3635358231923307
restricted_quaids,landed_proxy,oats,燕麦,cassava,木薯干,0.07265334292242441,0.17018099176341783,-1.1496184186469274,-1.02870149247905
restricted_quaids,landed_proxy,oats,燕麦,oats,燕麦,0.07265334292242441,0.07265334292242441,0.6251480808564892,0.6767697032889934
restricted_quaids_curvature,landed_proxy,corn,玉米,corn,玉米,0.2505071851276069,0.2505071851276069,-0.6260307511545611,-0.3618670756047062
restricted_quaids_curvature,landed_proxy,corn,玉米,barley,大麦,0.2505071851276069,0.33251562780119315,-0.18279802810171253,0.16784481023837838
restricted_quaids_curvature,landed_proxy,corn,玉米,sorghum,高粱,0.2505071851276069,0.17414285238535754,0.037801364661274595,0.22143767806050343
restricted_quaids_curvature,landed_proxy,corn,玉米,cassava,木薯干,0.2505071851276069,0.17018099176341783,-0.16252381677916375,0.01693465372356412
restricted_quaids_curvature,landed_proxy,corn,玉米,oats,燕麦,0.2505071851276069,0.07265334292242441,-0.12096413278711435,-0.04435006641773982
restricted_quaids_curvature,landed_proxy,barley,大麦,corn,玉米,0.33251562780119315,0.2505071851276069,-0.13433374813744264,0.12644918745362688
restricted_quaids_curvature,landed_proxy,barley,大麦,barley,大麦,0.33251562780119315,0.33251562780119315,-0.6049858373278588,-0.2588304905112364
restricted_quaids_curvature,landed_proxy,barley,大麦,sorghum,高粱,0.33251562780119315,0.17414285238535754,-0.14097972919991233,0.040306425263571255
restricted_quaids_curvature,landed_proxy,barley,大麦,cassava,木薯干,0.33251562780119315,0.17018099176341783,-0.1137699250343771,0.06339185414276172
restricted_quaids_curvature,landed_proxy,barley,大麦,oats,燕麦,0.33251562780119315,0.07265334292242441,-0.046950543658032924,0.0286830236512765
restricted_quaids_curvature,landed_proxy,sorghum,高粱,corn,玉米,0.17414285238535754,0.2505071851276069,0.08537531674466639,0.31854152296401794
restricted_quaids_curvature,landed_proxy,sorghum,高粱,barley,大麦,0.17414285238535754,0.33251562780119315,-0.23253496913835664,0.07696277003250229
restricted_quaids_curvature,landed_proxy,sorghum,高粱,sorghum,高粱,0.17414285238535754,0.17414285238535754,-0.4891235366489605,-0.3270354583759688
restricted_quaids_curvature,landed_proxy,sorghum,高粱,cassava,木薯干,0.17414285238535754,0.17018099176341783,-0.25111060032832344,-0.09271012890108726
restricted_quaids_curvature,landed_proxy,sorghum,高粱,oats,燕麦,0.17414285238535754,0.07265334292242441,-0.043382731472442045,0.024241294280535793
restricted_quaids_curvature,landed_proxy,cassava,木薯干,corn,玉米,0.17018099176341783,0.2505071851276069,-0.23876902302199707,0.024927886431043295
restricted_quaids_curvature,landed_proxy,cassava,木薯干,barley,大麦,0.17018099176341783,0.33251562780119315,-0.22616230036137167,0.12386096684091122
restricted_quaids_curvature,landed_proxy,cassava,木薯干,sorghum,高粱,0.17018099176341783,0.17414285238535754,-0.27818028214126955,-0.09486844637909791
restricted_quaids_curvature,landed_proxy,cassava,木薯干,cassava,木薯干,0.17018099176341783,0.17018099176341783,-0.22719644518677556,-0.048055070248540055
restricted_quaids_curvature,landed_proxy,cassava,木薯干,oats,燕麦,0.17018099176341783,0.07265334292242441,-0.08234402918287999,-0.005865336644316543
restricted_quaids_curvature,landed_proxy,oats,燕麦,corn,玉米,0.07265334292242441,0.2505071851276069,-0.3199779165223491,-0.15291808816551106
restricted_quaids_curvature,landed_proxy,oats,燕麦,barley,大麦,0.07265334292242441,0.33251562780119315,-0.09047533368949573,0.13127480764132762
restricted_quaids_curvature,landed_proxy,oats,燕麦,sorghum,高粱,0.07265334292242441,0.17414285238535754,-0.05802951886596115,0.05810397652359653
restricted_quaids_curvature,landed_proxy,oats,燕麦,cassava,木薯干,0.07265334292242441,0.17018099176341783,-0.1272301715787771,-0.01373878705377532
restricted_quaids_curvature,landed_proxy,oats,燕麦,oats,燕麦,0.07265334292242441,0.07265334292242441,-0.07117343336793301,-0.022721908945637637
