obs_id,province,provincechn,year,population_10k,m,m_consumption_real,pgdp_nominal,monetary_deflator,food_price_index_2023,covered_food_exp_split,nonfood_exp_split,covered_daily_kcal_split,x_grain,p_grain_model,x_oil,p_oil_model,x_vegfruit,p_vegfruit_model,x_pork,p_pork_model,x_aquatic,p_aquatic_model,x_othermeat,p_othermeat_model,x_dairyegg,p_dairyegg_model,x_nonfood,p_nonfood_model
36_2021,36.0,江西,2021,4517,59684.60136574268,18342.934894136913,58339.297172934814,0.9774597775301548,97.27900884363468,2803.5964440576918,56881.00492168499,2051.4720515967233,0.536014336757266,1018.2256079774115,0.19090479452054793,3703.1492476580233,0.06084382739726027,8251.82981267749,0.15766710410958906,3030.4163005304595,0.019118356164383562,8238.638631183747,0.03123718493150685,10380.36223021741,0.029950421917808216,2979.3096298615087,580.5936762691024,97.97041760289672
36_2022,36.0,江西,2022,4528,59972.90552727634,18862.742651773107,59793.5249524191,0.997008973080758,100.1001001001001,2666.1314796126476,57306.7740476637,1934.4474342290353,0.4946927762698463,993.2951553970954,0.16796452898219177,4028.923363859065,0.059227245521835614,8866.320194167709,0.1673992446361644,2590.8975479767123,0.01887975907945206,7040.190208660342,0.030887815917849316,10348.852867133155,0.028172346707178077,3074.8859691461107,575.8611156197301,99.51492207629144
36_2023,36.0,江西,2023,4515,61512.32633556384,20193.62084867,61512.32633556384,1.0,100.0,2803.5723341267367,58708.754001437104,2012.901608901422,0.48706105765227276,973.1369713921094,0.1690546199917808,4329.012775484634,0.06309015145158904,8921.277898036604,0.198664001720137,2172.3803588121527,0.02035626764794521,6210.418916466451,0.0353757695260548,10694.61434238132,0.032848936460931503,3001.1897381771187,587.087540014371,100.0
37_2015,37.0,山东,2015,9866,65252.770660913855,16925.15336111417,56204.99999999999,0.8613427358061067,75.03243219718519,2288.213505436558,62964.5571554773,1375.2933687963682,0.3918384305523074,991.1197082368905,0.11005135492191781,6486.384889155625,0.05163205423623288,10295.470339761743,0.06482408937336988,3402.4279005970247,0.01165887336780822,10930.392021445692,0.01497133024539726,9973.91781837246,0.04267055170115068,3682.277715851285,691.6741155454332,91.03211431560564
37_2016,37.0,山东,2016,9973,65975.1286240115,17737.360741129924,58020.568937633325,0.8794309332580349,78.25882678166414,2162.2039427902355,63812.924681221266,1376.0193856234168,0.38665022077942074,934.8426199172154,0.10757653906438357,6040.253720180678,0.05638159776987671,8561.373832829871,0.06425421094454796,3692.8267207097097,0.012123989723972602,10332.507833488682,0.016837432130054793,9621.73174686158,0.04418570239945205,3252.119177977455,692.4323312505462,92.15763302960433
37_2017,37.0,山东,2017,10033,68097.74435200142,18681.05549191979,60785.5718112714,0.8926223972569054,76.92842672637585,2128.197341176113,65969.5470108253,1344.1267516932212,0.3774869557472544,939.85757555451,0.09977733922191781,6049.131225788141,0.05679429011953424,9136.683438127304,0.06562923432287672,3473.3832144157773,0.01203613464315069,10671.682593397762,0.01570150982519178,9932.421249409495,0.04463791196668493,3104.544826112835,697.0092603106086,94.64658616074522
37_2018,37.0,山东,2018,10077,68233.58883007155,19332.1328875035,62429.500375813965,0.9149379571883278,78.77470896780886,2090.9230782708537,66142.6657518007,1325.654850100821,0.3604562734008626,907.55364970627,0.09348265390684932,5840.511022557188,0.058381925637657525,9620.067251809918,0.08031468589791782,2874.1330476882436,0.012603742013013699,10585.93937958677,0.015745711956739725,9649.424112528866,0.04184243223736986,3345.182111382353,681.5502214268417,97.04738355645962
37_2019,37.0,山东,2019,10106,67563.71032246959,19743.979496102864,63794.7344017844,0.9442159718183544,87.1248281183966,2136.1930261777416,65427.517296291844,1344.4465535064232,0.36150983218277327,820.2356652032211,0.10077637480273972,5197.645647650155,0.06042323920887671,10540.422311884771,0.07378449727956166,3610.2458717905847,0.014349741475342468,9084.157128688332,0.016414172904630132,8846.047524275895,0.04496541889928767,3047.8396654983057,670.6299836434395,97.56127654900432
37_2020,37.0,山东,2020,10165,65693.06256542531,19152.283050748432,63765.23520147126,0.9706540190292684,97.66693232072258,1917.5653000794498,63775.49726534586,1374.985890135659,0.38137972988436375,723.4904433281566,0.09537811682054793,4446.314392058983,0.06217716385871232,8246.974319530927,0.06241706679526028,4963.524992038231,0.016302143334246576,7753.72499107895,0.019522138973383556,7920.181591491491,0.05031658540131506,2264.7850472954456,658.4811726814119,96.85242329047104
37_2021,37.0,山东,2021,10170,72793.691270983,20380.626039689647,71505.37886006129,0.9823018672576196,97.66693232072258,2016.0708185276003,70777.6204524554,1531.1406491722269,0.4117746396546065,739.9043348612375,0.10222643835616439,4547.363444670549,0.06261019589041095,7550.102791461994,0.1027606684931507,3378.716108886303,0.012364589041095891,9451.481167432676,0.02170503698630137,7958.67499919265,0.05212875616438356,2628.427425376798,718.9354111891497,98.44781513180192
37_2022,37.0,山东,2022,10163,74380.8176309677,19548.67732915163,74306.51111984786,0.9990009990009991,100.4016064257028,1850.7215427698327,72530.09608819785,1480.3900423331097,0.40456501925745914,734.1542161867222,0.0895704234780822,4524.392515284657,0.055887855091383554,7582.89678269361,0.10548063256783562,2880.612395040571,0.013122029219178084,9205.586890711858,0.019799946442479448,8160.041358613698,0.05176911511013699,2674.406508327312,727.4332360847413,99.70687685178652
37_2023,37.0,山东,2023,10123,78220.38028630248,20934.271489549337,78220.38028630248,1.0,100.0,2133.149067771247,76087.23121853123,1570.4730328062076,0.39269666546388443,760.4603192494023,0.09746732962602739,4672.903490832098,0.06651249681372604,8049.841159099408,0.1288942579755617,2488.5742143989046,0.01566960628630137,8765.890637810315,0.025732529120342462,9076.520641931102,0.058263631117260274,2608.2405167334796,760.8723121853124,100.0
41_2015,41.0,河南,2015,9701,43856.63585975791,13538.758815030327,38338.0,0.8741664573314499,79.39441291497614,2038.650827104345,41817.98503265357,1290.626168300721,0.3915846186918948,944.8172827846738,0.10424271321369863,6132.830581198873,0.04406447597924658,12448.343672729226,0.05702596003800001,3606.7197075749805,0.003881845065753425,8705.340780000817,0.013690951840013699,10023.180443943547,0.030822519321753422,3378.8916339103894,460.4248365146693,90.8247811938382
41_2016,41.0,河南,2016,9778,45528.23965698481,14004.992963142506,40555.445908903836,0.8907756200207476,82.64958384449017,1795.4837299637181,43732.7559270211,1282.4879325949862,0.384822590255,903.0014749413189,0.10218165578630138,5539.14484865137,0.048496797844287676,8950.05202817489,0.05416017655980823,3458.186400278829,0.004211941148630138,8188.922369724439,0.015384492962753423,8521.3256108827,0.03198631174071233,2971.8020933419207,476.57043028996344,91.7655673693654
41_2017,41.0,河南,2017,9829,48991.00011442813,14710.922946076023,44250.94834139936,0.903246478701038,80.00479716146648,1790.2619788249897,47200.73813560314,1284.311972861225,0.38282491433327004,932.259706322824,0.10219212475890412,5646.847376054694,0.04896254703120548,8428.573722347704,0.05465837942235618,3245.771157176064,0.00391824683150685,9352.54637851052,0.014604695807342465,8926.784950290235,0.0349950782460274,2834.536094069483,498.95050192471075,94.60004139393672
41_2018,41.0,河南,2018,9864,51946.945308312825,15537.274697277442,48000.07602387617,0.9240211477111618,80.96485472740409,1827.4090473543688,50119.536260958455,1298.1050766391131,0.37951410476940584,908.2718112425596,0.10320084106027395,5498.321548076221,0.04843018596773972,9354.117164158732,0.0649312526312877,2828.679761728191,0.004131166093835617,8955.59573133071,0.01583150491679452,8648.885766648189,0.03301348288021918,3170.2923075682174,515.9331981884487,97.1434605040707
41_2019,41.0,河南,2019,9901,52481.374610413615,15768.743287535415,49948.71700100304,0.9517417821424968,89.0613402001445,1846.6241472333675,50634.75046318025,1350.654205579268,0.4065583560155106,798.7809823238932,0.0966084058479452,5055.891611412131,0.05248102849613699,10073.880753073674,0.060362246333835634,3476.012912531414,0.00490765709041096,7230.6972587474875,0.017699226954178082,8631.391096985764,0.036710182051616434,2905.7097072935508,518.195558752738,97.71359404363616
41_2020,41.0,河南,2020,9941,49967.46983380378,14748.767905635195,48887.70039486158,0.9783905520424868,99.03621030256068,1795.0171626778513,48172.452671125924,1502.228287740698,0.46400819118999276,699.1579065982995,0.10969633358630135,4629.93655488465,0.05396875216028767,7654.047891483949,0.051846484847671244,4955.6683518105565,0.005407421310958905,6456.011230935243,0.021234960676178083,7612.883684503316,0.04495200009895891,2138.548805034969,494.8026325855628,97.35690454879663
41_2021,41.0,河南,2021,9883,52576.34878088251,16504.201109959722,51903.164734278915,0.9871960670108691,98.739101671653,1964.95095658633,50611.397824296175,1580.444706199709,0.4511377120039639,729.7386968703321,0.10715301369863013,4931.923877299521,0.060964953424657534,6859.093749617812,0.09167863561643837,3346.545817341893,0.006130342465753426,8645.040586021501,0.0242524904109589,8312.132924680556,0.04890520547945206,2611.3730321117414,512.7927848954956,98.69756228065982
41_2022,41.0,河南,2022,9872,51343.084093601334,16567.434667891943,51445.976045692725,1.0020040080160322,101.010101010101,1845.4827246877724,49497.60136891356,1497.1327855715342,0.4214420779882875,722.4233946837951,0.09392694478767123,5248.727198641054,0.0591311152960137,7037.540525895795,0.09892112693523289,2756.089182911148,0.005908955018493153,8127.31376187432,0.02240124266658904,8242.763941719359,0.04683493009347945,2702.7059315189917,495.67233045379334,99.85952075153756
41_2023,41.0,河南,2023,9815,52538.21606270993,18375.606009700292,52538.21606270993,1.0,100.0,2078.1517030853997,50460.06435962453,1693.1495463692336,0.46439826078553464,750.0371624402861,0.10180405841917807,5534.58000869904,0.06548803155861643,6782.596020031074,0.12486210564895892,2404.0393589151868,0.007994911063698632,7570.337813908792,0.027038163845835614,8032.929732909735,0.054989241862794525,2624.5300253708315,504.6006435962453,100.0
42_2015,42.0,湖北,2015,5850,59684.24162672821,16425.470320317505,52021.0,0.8716036022597897,78.95216811435256,2598.6386305732813,57085.60299615493,1550.0953171248275,0.37860513762309855,1106.526291626599,0.18342169606849312,5561.825600433651,0.04870187265113698,9292.603292428677,0.11281547248150686,3038.783955348852,0.01543767465,8006.857057975476,0.014344898979246576,11163.966959901649,0.021720906108931508,3701.5188989667613,625.620195361732,91.246419823689
42_2016,42.0,湖北,2016,5885,62440.13533088606,17452.84494477547,55620.35391134882,0.8907788815095051,83.2155851925276,2431.9852841539573,60008.15004673211,1475.0466570561791,0.354631799541569,1060.9272290730007,0.17333256242465753,5110.179384672535,0.05117948289764383,9110.500753653365,0.1047914409432329,3346.594663502747,0.01638380053493151,7667.749434759422,0.01603665354561644,9894.808679908487,0.021167588640438356,3246.2164280811867,652.6764248701446,91.94165402660472
42_2017,42.0,湖北,2017,5904,67352.09887053743,18059.20931474747,60895.76470870315,0.9041405647321475,81.80092024425463,2306.0867321764194,65046.01213836102,1404.836087895149,0.3450813464137662,1072.0735575703968,0.15263375318630137,5148.410221091494,0.05135435396346576,9136.637981158496,0.10405472754673974,3081.985192827712,0.01573134922534247,9297.889304000939,0.014361527835410958,10711.654002867954,0.019200985776547944,3140.861615170453,687.6788913616522,94.58776902336696
42_2018,42.0,湖北,2018,5917,72968.88348389546,20052.19689123614,67227.63594390258,0.9213192354620584,83.1097349681627,2147.84443607502,70821.03904782045,1372.4240459979212,0.34091920892742617,1055.0975981237582,0.1293903308342466,4944.5373016633275,0.051195535459465744,9272.809117111454,0.11551210383969865,2596.960379947798,0.016015692172602743,8651.95734225986,0.015046498065136986,11530.844835858066,0.018132653700383562,3396.8208006608575,733.9281867309097,96.49587020669442
42_2019,42.0,湖北,2019,5927,74068.30193305267,20823.744235453996,70356.00839950991,0.9498801317613822,90.92205005517,2208.05364924122,71860.24828381145,1432.5946126816777,0.3620387857684279,955.7247741088677,0.14643436015479452,4466.5288810463435,0.04900807724706849,9949.172867730595,0.10298345765227399,3110.769723743151,0.0182555530630137,7097.495518670879,0.018003012820520546,11574.727389717618,0.019574059634739724,3172.289685422833,739.5098940601506,97.17280169069171
42_2020,42.0,湖北,2020,5745,67455.76656534667,17618.49014502778,65804.91452885178,0.9755268953189398,102.10546221195592,2180.9906438689923,65274.775921477674,1574.6690691843999,0.4086262335165835,839.2058423943719,0.16326992143972605,3816.5647273392874,0.05528751901069863,7621.651673563897,0.0976509597370685,4210.787465497164,0.018814555094520555,6263.135588618394,0.01993769014417808,10405.641065328975,0.023747655649424656,2403.045295422897,682.2567095585356,95.67480247092725
42_2021,42.0,湖北,2021,5830,78758.67775957576,21699.107229897327,77061.70201940642,0.9784534760048964,98.73598195896136,2408.0932172082034,76350.58454236755,1715.776381281608,0.41484987968189996,876.2294222692564,0.1736617808219178,4148.740103483834,0.060153936986301365,7526.74418355818,0.14154778356164388,2857.745584864209,0.020261301369863018,8448.173623180166,0.02153944794520548,10275.41950466581,0.0258740602739726,2873.273359113436,783.289632226128,97.47426928833126
42_2022,42.0,湖北,2022,5844,78875.37949727324,21672.87813097125,78796.58291435889,0.9990009990009991,100.90817356205852,2250.9689546282557,76624.41054264498,1558.909079605413,0.36029513082343245,846.3817814548165,0.16390177936027397,4630.640286730436,0.055567334384424655,7661.31109830881,0.1354262247564658,2483.7597730431226,0.01860440175958904,7407.515007570278,0.020619751063945205,10292.631090120723,0.02503991765457534,2992.1350945766403,770.2580568930453,99.47888224853028
42_2023,42.0,湖北,2023,5838,83230.56693409313,23613.848896469623,83230.56693409313,1.0,100.0,2418.7173638013014,80811.84957029183,1624.9362913810794,0.35900508915866297,853.8014665899371,0.17076300852328768,4942.486334229439,0.05862012852983561,8034.305522139969,0.1539123401031781,2174.1204727921254,0.018265392782191785,6890.424640833078,0.025056835370808217,10243.196432608624,0.026845351222575344,2983.386743909233,808.1184957029183,100.0
43_2015,43.0,湖南,2015,6615,49081.293699990274,16226.618760162715,43155.0,0.8792555523044119,80.32837910262204,2853.657230200763,46227.63646978951,1683.466945288193,0.456224119030987,1089.5138941018479,0.1529342619657534,6141.129572951155,0.05126341522589041,12486.685268647925,0.1303494195634521,3059.3233617782967,0.011912223797260275,7606.458372375104,0.021371142773849314,10311.667284450745,0.017678890286904107,3819.950761936917,503.85736953893297,91.74746518462406
43_2016,43.0,湖南,2016,6625,51047.95359819828,17251.613398630434,45736.9963710587,0.8959614077981958,84.585783195061,2693.294800764751,48354.65879743353,1647.0046261852165,0.44407376572690954,1013.4797427896623,0.14636887365205478,5660.71666220592,0.0517864708859726,11620.631083884458,0.12630068952312332,3368.526873652767,0.01273677563972603,7248.151094154204,0.024148249766739727,9554.375442260372,0.01808748789808219,3560.6964545266983,524.9186392086585,92.11838785212623
43_2017,43.0,湖南,2017,6633,54360.84195100186,18280.50055534221,49387.089514284045,0.9085048675073704,83.4861680135252,2725.97382535756,51634.868125644294,1698.0361679255566,0.4508422398669014,1036.0531411185261,0.15272256702328765,5619.309594892571,0.053137395076698624,10714.27679385952,0.1364560377733973,3096.153041475613,0.012291572506164385,8589.03331330759,0.024556666775068493,9832.966179343714,0.019011604941260273,3252.055027111587,546.7955886669636,94.431756941429
43_2018,43.0,湖南,2018,6635,56093.446015463036,19264.874636580564,51980.392115116294,0.926674964857518,84.1540573576334,2650.541569576558,53442.90444588648,1652.5648766427796,0.42327254080877325,1025.6618321164892,0.14476848796849315,5396.336088451508,0.051888553820534235,11351.575712609692,0.15020312325189045,2892.099972469749,0.012353819380136988,8246.494215704439,0.024470745904383556,9880.195882521246,0.019325167187178083,3524.7770025055956,552.322361650014,96.76034894953474
43_2019,43.0,湖南,2019,6640,58143.00958885554,19810.839434483107,55442.18183711946,0.953548538838386,92.48530903603913,2602.9877731928063,55540.02181566273,1674.2193451267426,0.44308672131154925,958.7086841301077,0.14376828232602742,4490.339107785632,0.054223946705,11382.423271286685,0.12943675370860278,3540.190881464096,0.015355489616438359,6979.390241745182,0.02997268253717808,9290.137570159739,0.021265796358575343,3365.7483269978275,573.1165171420587,96.90877885115287
43_2020,43.0,湖南,2020,6645,57806.930875020356,19409.788357511192,56389.5139034312,0.9754801552316688,103.02863426614758,2458.447525988371,55348.48334903199,1758.3027030641776,0.48329889203436266,845.3861023823652,0.15341484939041097,3748.764370858631,0.054686306347178075,8997.61657377826,0.11410562763715071,4742.946744618922,0.015160245482191782,6150.1341858502665,0.033897714836630136,8465.527144044927,0.024587715804164384,2493.6979884492603,580.1789254975254,95.39898971953966
43_2021,43.0,湖南,2021,6622,63068.41116060142,20864.476044278887,61829.59342670397,0.980357556007827,99.52566070109856,2748.6413062783945,60319.76985432302,1924.516849363762,0.4966512644079084,875.9782177585518,0.17243013698630136,4264.574379456212,0.05670771506849315,9063.43526394481,0.16119320547945207,3511.576368920956,0.015170000000000003,8022.382800880198,0.03331862876712329,8984.557887904,0.026787473972602737,2881.302686506494,619.0677550343572,97.4364588751281
43_2022,43.0,湖南,2022,6604,63510.67882165686,21267.957201523455,63383.91099965754,0.998003992015968,101.31712259371834,2618.671159243391,60892.00766241347,1889.5709140186893,0.4891173168965227,846.3288167342918,0.15795196663561642,4449.551069317917,0.05432917051352055,8963.413049810986,0.17091875723375344,3144.449878447173,0.015183043082876716,7628.2569443869115,0.03159411980124657,9078.38144784526,0.02569108284580822,2912.989355958939,613.890656357041,99.1903151348804
43_2023,43.0,湖南,2023,6568,66794.22112139397,22396.373088259596,66794.22112139397,1.0,100.0,2712.0384489331186,64082.182672460855,1854.3473511323095,0.4424136004734151,867.039913843401,0.1499261566438356,4632.058100013463,0.05924536324506849,9185.815064205317,0.20060696920882196,2915.0777692272604,0.015195944856164387,7205.223197601619,0.031112890160986298,9907.000799989815,0.02867275097786301,3043.1004719896373,640.8218267246085,100.0
44_2015,44.0,广东,2015,11678,75123.02115688685,24424.29529783167,64516.0,0.8588046514431953,75.1282452515752,3090.188738857147,72032.8324180297,1499.0238441963581,0.3638172124524119,1383.183631775689,0.11161828915890411,6038.568760444972,0.044321252484397264,14732.152548001388,0.14958968739657538,2982.0134393216035,0.02289196847534247,10373.608703312166,0.03822300959531506,12904.768289874235,0.019050502535232876,4366.850426728194,779.854694192065,92.36699215186007
44_2016,44.0,广东,2016,11908,77518.6812212947,26089.63486865091,68104.59229874173,0.8785571584263887,79.56081172141815,3009.571580458062,74509.10964083663,1511.217945819406,0.3632454761274976,1273.734637484512,0.11785417579726026,5484.4184055527085,0.045139856473767115,13523.762244118883,0.14645129094690415,3456.1625106064594,0.0228368941020548,9460.058011649993,0.041462541120520544,11927.952637836454,0.01861873834169863,3937.4261305473574,803.2069182147674,92.76452673794554
44_2017,44.0,广东,2017,12141,82315.15404908507,26805.104712551187,73403.34635434653,0.8917355158027844,78.68564279248255,2966.3091135092773,79348.84493557579,1503.1757748022671,0.35917398441620196,1286.2099043233172,0.1137180202027397,5463.710898937767,0.046570737914424655,12640.538911015225,0.14643634027709593,3303.2397930678767,0.023737808191780826,9734.547827150323,0.042670150443821914,11882.402557747007,0.019280845955068494,3761.2087226521976,831.9970738415609,95.37154327863222
44_2018,44.0,广东,2018,12348,84432.70676117748,26950.177062756185,76948.05946721854,0.9113536971504458,80.10198436274725,2943.420522986636,81489.28623819085,1502.3524644842685,0.33419304701496977,1233.2185945691224,0.11276221532054795,5361.694995592506,0.04623862925641096,12613.642852437759,0.17139196507487678,2908.948919629803,0.02289439775342466,10546.899868245577,0.043605875255219174,12060.773480374624,0.02009010256668493,3857.4868305650725,834.471048741342,97.653820777969
44_2019,44.0,广东,2019,12489,84129.05363443852,28052.37028072294,79278.14908580914,0.9423397228535608,88.3524887521102,3142.667584773317,80986.3860496652,1560.3766417109885,0.3564310209986175,1085.5822982512077,0.1112584890452055,4684.288799848251,0.052105670059232875,13172.642229666382,0.15471447779194525,3653.634172378469,0.029724314120547952,9286.767221972881,0.05389827658778081,11682.168659729654,0.022056072252164383,3501.733506170386,828.4431130248277,97.7573291109466
44_2020,44.0,广东,2020,12624,81357.58560937266,26186.332386464743,78659.81327672554,0.9668405556477536,98.7780824248592,3106.042204525021,78251.54340484765,1641.2955949101358,0.3942615751575335,948.2107611873995,0.12248135083972603,4130.627779420253,0.05326433969847945,10179.062005171767,0.13078132668295894,5242.9956747258075,0.03117756998835617,8028.138610847195,0.06328430544264382,10651.122454488832,0.025397329645369865,2916.0774109244744,817.6088355005802,95.7078006097356
44_2021,44.0,广东,2021,12684,89152.9625902426,28573.976330921465,86886.2734875007,0.9745752800929356,96.50618652908744,2902.100482543275,86250.86210769933,1544.0748672426055,0.34319678704596024,1004.5941847877804,0.12685931506849316,4556.820090122451,0.047671776712328764,10110.860239861207,0.14910371506849318,3679.6168656336376,0.028573630136986307,9435.39600389945,0.05148665342465754,11562.1650063335,0.025145556164383562,3328.778867266605,880.5833922117554,97.9474094907282
44_2022,44.0,广东,2022,12657,88522.16019393121,27858.7985817478,88169.48226487171,0.99601593625498,99.30486593843098,2776.109060817254,85746.05113311396,1541.363110956803,0.3274156116255382,969.4564806288749,0.12382280803972602,4657.271020948303,0.04698260185482192,10347.716460685899,0.17229777014391784,2783.2484195740126,0.025380742050684933,9244.344395670585,0.051649662295767125,11688.496130168194,0.0231323594679452,3370.6964189726887,859.6551878869208,99.74470269164829
44_2023,44.0,广东,2023,12706,91914.56524705836,29495.388515422837,91914.56524705836,1.0,100.0,2978.2680240174927,88936.29722304086,1668.6623544079803,0.35144269260178473,949.0457822125704,0.11737868737808219,4823.864447722221,0.05155883859412329,10627.854999032015,0.20510367531632884,2462.519443165673,0.028760010211643837,8886.783357372053,0.054435513309041096,12548.179422602356,0.025651759792986305,3385.0201995350103,889.3629722304087,100.0
45_2015,45.0,广西,2015,4811,35681.96151633429,13169.641349974596,30889.999999999996,0.8657035288225212,77.84843553175986,2555.5715874393522,33126.38992889494,1576.4122093425233,0.4409566624571245,1155.6188131390518,0.10105911096164384,5951.836779953365,0.0430678441780274,11873.614736674597,0.14061581985772606,2724.096532001519,0.010561745718493151,9259.63411477182,0.037117103129589046,10544.599115608638,0.014827818368657535,4107.246737927888,360.6105247151152,91.86196092048344
45_2016,45.0,广西,2016,4857,37308.60393439706,13758.7299941297,32814.961122752524,0.8795547852836816,81.19591825962553,2459.085290288493,34849.51864410857,1528.4599986487938,0.427582019195301,1065.085284043328,0.09275247385890412,5846.747425161315,0.042880132906000006,10919.708346781512,0.13620822336912328,3163.0442161429582,0.010879078220547948,8906.620569190052,0.03987724412750685,10350.840570794051,0.014050827647013698,3746.661121301702,378.6763411341954,92.0298282689876
45_2017,45.0,广西,2017,4907,39504.471999495756,14552.142636976494,35302.28894545789,0.8936276618482205,79.97797948573114,2461.9695763678524,37042.5024231279,1525.2147241724363,0.41186387389447837,1084.5873457032137,0.10292085146712328,5758.268540889572,0.04269402976349315,10679.357285626736,0.139016183822137,2862.361934496075,0.011039724364383564,9482.832423189504,0.04050544833734247,10136.179123856406,0.014567250437260273,3672.866267477268,390.3399733309656,94.89805029965484
45_2018,45.0,广西,2018,4947,41256.92519076456,15467.077113172489,37716.30117391509,0.9141810980707296,80.29789140367407,2362.3960239233384,38894.529166841225,1511.6744645133385,0.39448592314324454,1053.7195733889573,0.09924801565068493,5442.5838055678605,0.04146339150678083,10602.824629237275,0.1575590744381918,2435.171483674534,0.010236524816438358,9830.349325074309,0.03858374681321918,11062.414721575173,0.014260555888109587,3911.6557360803918,397.4116018157542,97.86963689317076
45_2019,45.0,广西,2019,4982,41197.72107172084,15811.496202616128,39055.67846918961,0.9480057986993464,90.65631939474802,2438.765152721064,38758.95591899978,1521.0185186402655,0.4108713155737492,900.8037146860647,0.10234487322739727,4534.401677156558,0.042422824693945205,11067.228160484645,0.12576272231169863,3507.760207588737,0.013880749495890413,8583.668557640529,0.04993090324254794,10455.420901659636,0.015295870774904111,3447.536000482653,397.4770444210405,97.5124386754348
45_2020,45.0,广西,2020,5019,40313.652598404595,14906.309549745776,39287.66857007961,0.974549961062928,101.17245244453878,2329.060142175717,37984.59245622888,1574.7227137671969,0.4361784160075162,820.8251835104268,0.11179670508493152,4087.546265648539,0.042931618405561645,7600.462033673289,0.10425037579989042,4829.447201796358,0.014019345109589043,7763.056688278946,0.059994600758301375,8780.756672146657,0.018190295717808218,2674.883742300383,396.55746406627003,95.7858466884919
45_2021,45.0,广西,2021,5037,44878.9287997415,16191.037838915852,44130.389139163,0.9833209107124944,98.44079622853624,2383.1390952318825,42495.78970450962,1699.6343144188868,0.4511377120039639,821.7600657518591,0.11823780821917806,4908.592414699593,0.04587290136986301,8138.631538747752,0.15313354520547948,2799.366970767698,0.013299726027397261,8657.586390524766,0.051606456164383564,9008.032431907008,0.016529008219178083,3024.691005629768,432.36886661244273,98.28596133079364
45_2022,45.0,广西,2022,5047,44771.77144236178,15812.704166035934,44861.49443122424,1.0020040080160322,100.70493454179255,2193.9467718739893,42577.82467048779,1604.9213221447405,0.412873822697562,800.3402018781733,0.10714550067123287,5066.20769395691,0.0428354334129589,8265.69118162022,0.16621915925342473,2516.294247988669,0.012484403986986305,8827.135877775814,0.04566136402039726,8584.21962564758,0.01524097702980822,3031.066003249485,425.91353596748087,99.96823550998546
45_2023,45.0,广西,2023,5027,46742.147172578,17093.348378722847,46742.147172578,1.0,100.0,2254.1349777308124,44488.012194847186,1561.500009972687,0.37540283482835723,825.6142170450682,0.1110947912630137,5297.535097724785,0.043824005092219176,8875.971638330202,0.17562471227112333,2102.333599550448,0.01293462257191781,8785.034189457054,0.04480759066250685,9555.05639794598,0.01706144829720548,3264.434892230591,444.88012194847187,100.0
46_2015,46.0,海南,2015,945,46498.19595216536,15897.995363236196,39704.0,0.8538825902158691,76.58338754276922,2756.573292472039,43741.62265969333,1293.7814645655974,0.3102924445105657,1442.5409186203772,0.09369122047397259,5553.125721289634,0.03772842905116438,14092.300569730573,0.1270624382393425,3073.0902598253197,0.02783620812465754,13436.77479301496,0.03823006215290411,11482.130022986861,0.012049929730191781,4443.055835823921,473.8272651424899,92.31554593326176
46_2016,46.0,海南,2016,957,47662.29428959015,15819.871052125967,41837.5473961278,0.8777913027419134,81.25497418287813,2699.153121484088,44963.14116810606,1312.4725811345588,0.3056299070422245,1321.007274783871,0.08960277876164384,5130.388539358866,0.040736505431191776,13189.31556471881,0.13589883819764387,3043.119605410253,0.02778182783082192,12648.44847591073,0.04407215719120548,10948.592664858685,0.012514276112547944,4071.235310587304,484.2640601786433,92.84839587624842
46_2017,46.0,海南,2017,972,48899.462773157014,16152.022917729466,44125.381778698014,0.902369459218687,80.68618936359798,2664.724899274738,46234.73787388227,1297.8307152047666,0.2953010368577531,1313.5083328739815,0.10813325439452055,5433.793196835415,0.039786421764520546,11987.038784515387,0.12553477497000004,2992.9916974996463,0.02663027520890411,12156.191656176725,0.04209335398739726,11133.68300804713,0.01143624041928767,3869.110266521534,474.27159058565036,97.4857840774095
46_2018,46.0,海南,2018,982,50185.78022884356,17501.514129938896,46418.26824970867,0.924928695699154,81.41236506787037,2725.8147799790313,47459.96544886453,1334.1328225151183,0.2916683941993124,1284.0154592930846,0.10887015921780822,5325.624977911756,0.03869756180036986,12037.564911905956,0.14730354964800002,2733.2388718559655,0.028070643850000004,13081.812295811496,0.04011589957932877,12037.753444850714,0.012340202962739726,4290.530028789062,470.58080459475366,100.85401908761504
46_2019,46.0,海南,2019,995,50363.22749911933,18262.02810631161,48166.195728906874,0.9563762713529256,89.96066339999676,2683.239829253686,47679.987669865644,1301.8883077565513,0.3073490307975221,1108.228897716586,0.10361175439315069,4709.651391747258,0.041307870938328765,12172.389775680465,0.10214904102410963,3360.3220290494605,0.032885165452739736,10872.990069561958,0.051300420507383565,11704.175481914202,0.012340870765041095,4099.640077306898,475.9386439783268,100.1809545686668
46_2020,46.0,海南,2020,1012,49470.63432737725,16929.84729714278,48400.72923786916,0.9783729255940428,99.40653305699642,2524.8974886646324,46945.73683871262,1363.2207412849898,0.33133129630085095,972.0594408677233,0.1164966456452055,4182.415190616824,0.042055277914041095,10046.545856632465,0.08456858970238357,4835.075535396537,0.031957522030821923,9638.271288548698,0.06113512431560273,8678.351858419379,0.01406591473358904,3242.821425431374,483.48850597338344,97.09793771456695
