T1,wave,total_小麦,ratio_小麦
32,2009,251.5,0.50298208
32,2009,400.0,1.0
32,2009,350.0,1.0
32,2009,1222.0,1.0
32,2009,200.0,1.0
32,2009,41.0,0.2682927
32,2009,890.0,1.0
32,2009,2070.0,0.85507244
32,2009,720.0,1.0
32,2009,2900.0,1.0
32,2009,670.0,0.3283582
32,2009,100.0,1.0
32,2009,212.0,0.9528302
32,2009,1083.5,0.44623905
32,2009,80.0,1.0
32,2009,500.0,0.60000002
32,2009,200.0,0.0
32,2009,150.0,1.0
32,2009,150.0,0.0
32,2009,200.0,1.0
32,2009,700.0,0.65714288
32,2009,200.0,0.25
32,2009,497.0,1.0
32,2009,500.0,1.0
32,2009,2000.0,1.0
32,2009,4770.0,0.93710691
32,2009,575.0,0.86956519
32,2009,4100.0,1.0
32,2009,1150.0,0.34782609
32,2009,413.0,0.39467311
32,2009,1200.0,1.0
32,2009,450.0,0.55555558
32,2009,300.0,1.0
32,2009,1800.0,0.8888889
32,2009,450.0,1.0
32,2009,427.0,1.0
32,2009,700.0,1.0
32,2009,450.0,1.0
32,2009,530.0,1.0
32,2009,1500.0,1.0
32,2009,3297.0,1.0
32,2009,200.0,1.0
32,2009,1020.0,1.0
32,2009,780.0,1.0
32,2009,1040.0,0.66346157
32,2009,4850.0,1.0
32,2009,11.0,1.0
32,2009,300.0,0.5
32,2009,2435.0,0.93839836
32,2009,776.0,0.93556702
32,2009,150.0,0.66666669
32,2009,5150.0,0.86407769
32,2009,565.0,1.0
32,2009,100.0,1.0
32,2009,480.0,1.0
32,2009,2120.0,0.75
32,2009,2890.0,0.8615917
32,2009,206.0,0.029126214
32,2009,247.0,1.0
32,2009,150.0,1.0
32,2009,161.0,0.0062111802
32,2009,1004.0,1.0
32,2009,100.0,1.0
32,2009,1400.0,0.9285714
32,2009,50.0,1.0
32,2009,575.0,1.0
32,2009,1250.0,0.36000001
32,2009,550.0,1.0
32,2009,150.0,1.0
37,2009,2832.0,1.0
37,2009,2880.0,1.0
37,2009,3870.4,0.97147584
37,2009,3310.0,1.0
37,2009,1630.0,1.0
37,2009,5180.0,1.0
37,2009,1660.0,1.0
37,2009,3135.0,1.0
37,2009,3715.0,0.73620456
37,2009,3300.0,1.0
37,2009,2097.0,0.73772055
37,2009,380.0,1.0
37,2009,1310.0,1.0
37,2009,2490.0,0.9076305
37,2009,2490.0,0.77108431
37,2009,4847.0,1.0
37,2009,1140.0,0.86842108
37,2009,4610.0,1.0
37,2009,3795.0,0.59288538
37,2009,3085.0,1.0
37,2009,3810.0,0.94750655
37,2009,1730.0,1.0
37,2009,3450.0,1.0
37,2009,3835.0,1.0
37,2009,1740.0,1.0
37,2009,2905.0,1.0
37,2009,910.0,1.0
37,2009,1500.0,0.2
37,2009,3120.0,1.0
37,2009,3135.0,1.0
37,2009,4795.0,1.0
37,2009,2400.0,0.83333331
37,2009,3001.0,1.0
37,2009,850.0,0.17647059
37,2009,2340.0,0.95726496
37,2009,3782.0,0.90666312
37,2009,3210.0,1.0
37,2009,4040.0,1.0
37,2009,4235.0,0.87249112
37,2009,2200.0,1.0
37,2009,2060.0,1.0
37,2009,3160.0,1.0
37,2009,4540.0,0.38986784
37,2009,3460.0,1.0
37,2009,3670.0,1.0
37,2009,6000.0,1.0
37,2009,8930.0,1.0
37,2009,2535.0,1.0
37,2009,4180.0,1.0
37,2009,4180.0,0.89234447
37,2009,2600.0,1.0
37,2009,6780.0,1.0
37,2009,5495.0,1.0
37,2009,2322.0,1.0
37,2009,1770.0,1.0
37,2009,2915.0,1.0
37,2009,6025.0,0.97510374
37,2009,3162.0,1.0
37,2009,2075.0,0.78313255
37,2009,2530.0,1.0
37,2009,1710.0,0.94152045
37,2009,6000.0,1.0
37,2009,6390.0,1.0
37,2009,1300.0,1.0
37,2009,2050.0,0.51219511
37,2009,2880.0,0.9826389
37,2009,1605.0,1.0
37,2009,3255.0,0.59600616
37,2009,3040.0,1.0
37,2009,3825.0,0.91895425
37,2009,570.0,1.0
37,2009,1880.0,1.0
37,2009,2730.0,1.0
37,2009,2450.0,1.0
37,2009,1010.0,0.70297033
37,2009,1320.0,1.0
37,2009,3230.0,1.0
37,2009,1200.0,1.0
37,2009,220.0,1.0
37,2009,6431.8,0.89893967
37,2009,3333.0,0.88718873
37,2009,8220.0,1.0
37,2009,1130.0,0.77876109
37,2009,2690.0,1.0
37,2009,4593.0,1.0
37,2009,1110.0,1.0
37,2009,5350.0,1.0
37,2009,3660.0,1.0
37,2009,10100.0,0.91881186
37,2009,380.0,0.78947371
37,2009,1035.0,1.0
37,2009,1875.0,1.0
37,2009,4013.0,1.0
37,2009,1270.0,1.0
37,2009,2190.0,1.0
37,2009,2730.0,1.0
37,2009,1070.0,1.0
37,2009,2700.0,1.0
37,2009,900.0,1.0
37,2009,10553.0,1.0
37,2009,1750.0,1.0
37,2009,3155.0,0.94294769
37,2009,1680.0,1.0
37,2009,6990.0,1.0
37,2009,3600.0,1.0
37,2009,6000.0,1.0
37,2009,3500.0,1.0
37,2009,900.0,1.0
37,2009,1975.0,1.0
37,2009,1350.0,1.0
37,2009,1050.0,1.0
37,2009,1680.0,1.0
37,2009,1305.0,1.0
37,2009,4471.0,1.0
37,2009,5065.0,1.0
37,2009,2302.0,1.0
37,2009,700.0,1.0
37,2009,1275.0,1.0
37,2009,550.0,1.0
37,2009,7275.0,1.0
37,2009,7755.0,1.0
37,2009,4140.0,1.0
37,2009,5130.0,1.0
37,2009,2985.0,1.0
37,2009,5530.0,1.0
37,2009,2420.0,1.0
37,2009,2930.0,0.8976109
37,2009,765.0,1.0
37,2009,4040.0,1.0
37,2009,2635.0,0.91650856
37,2009,3400.0,1.0
37,2009,880.0,1.0
37,2009,3000.0,1.0
37,2009,2300.0,1.0
37,2009,2740.0,1.0
37,2009,575.0,1.0
37,2009,2700.0,1.0
37,2009,716.0,1.0
37,2009,300.0,1.0
37,2009,990.0,1.0
37,2009,1650.0,0.30303031
37,2009,880.0,1.0
37,2009,5130.0,1.0
37,2009,2890.0,1.0
37,2009,4005.5,0.99363375
37,2009,2508.0,1.0
37,2009,2750.0,1.0
37,2009,1340.0,1.0
37,2009,2100.0,1.0
37,2009,3300.0,1.0
37,2009,3700.0,1.0
37,2009,5220.0,1.0
37,2009,1150.0,1.0
37,2009,1630.0,1.0
37,2009,2705.0,1.0
37,2009,3440.0,1.0
37,2009,2890.0,1.0
37,2009,1030.0,1.0
37,2009,1660.0,1.0
37,2009,1730.0,1.0
37,2009,2335.0,1.0
37,2009,1405.0,1.0
37,2009,220.0,1.0
37,2009,4181.0,1.0
37,2009,7975.0,1.0
37,2009,2440.0,1.0
37,2009,1015.0,1.0
37,2009,1345.0,0.88847584
37,2009,1790.0,1.0
37,2009,2290.0,1.0
37,2009,1770.0,1.0
37,2009,4076.0,1.0
37,2009,5870.0,1.0
37,2009,2060.0,1.0
37,2009,1820.0,1.0
37,2009,5565.0,0.83827496
37,2009,2930.0,0.86006826
37,2009,3800.0,1.0
37,2009,3010.0,1.0
37,2009,850.0,1.0
37,2009,4412.2,1.0
37,2009,2850.0,1.0
37,2009,500.0,1.0
37,2009,2690.0,0.9033457
37,2009,990.0,0.77777779
37,2009,1100.0,0.68181819
37,2009,1450.0,1.0
37,2009,1620.0,1.0
37,2009,2650.0,0.88679248
37,2009,3520.0,0.92897725
37,2009,2370.0,1.0
37,2009,1820.0,1.0
37,2009,2160.0,1.0
37,2009,1070.0,0.90654206
37,2009,720.0,1.0
37,2009,3065.0,1.0
37,2009,2528.0,0.9208861
37,2009,1990.0,1.0
37,2009,3102.0,1.0
37,2009,3410.0,1.0
37,2009,1830.0,1.0
37,2009,2835.0,1.0
37,2009,4195.0,0.77115613
37,2009,1940.0,1.0
37,2009,2125.0,1.0
37,2009,1870.0,1.0
37,2009,3776.0,1.0
37,2009,3740.0,1.0
37,2009,4360.0,1.0
37,2009,3130.0,0.90415335
37,2009,2995.0,1.0
37,2009,470.0,1.0
37,2009,1350.0,1.0
37,2009,7325.0,1.0
37,2009,935.0,1.0
37,2009,2930.0,1.0
37,2009,3944.0,1.0
37,2009,2871.0,1.0
37,2009,3000.0,1.0
37,2009,150.0,0.0
37,2009,4300.0,1.0
37,2009,3605.0,1.0
37,2009,6010.0,1.0
37,2009,4220.0,0.97630334
37,2009,2170.0,1.0
41,2009,1050.0,0.2857143
41,2009,1984.0,1.0
41,2009,800.0,0.375
41,2009,6025.0,0.98340249
41,2009,1145.0,1.0
41,2009,700.0,0.78571427
41,2009,1500.0,0.86666667
41,2009,1290.0,1.0
41,2009,1230.0,0.79674798
41,2009,1350.0,0.48148149
41,2009,2463.0,0.91879821
41,2009,6326.5,1.0
41,2009,2920.0,0.78595889
41,2009,610.0,1.0
41,2009,3810.0,1.0
41,2009,1007.0,1.0
41,2009,700.0,1.0
41,2009,1455.0,1.0
41,2009,9355.0,1.0
41,2009,1000.0,1.0
41,2009,1390.0,0.82014388
41,2009,1400.0,0.71428573
41,2009,3615.0,1.0
41,2009,2961.0,0.70618033
41,2009,2825.0,0.96460176
41,2009,6845.0,1.0
41,2009,3220.0,0.81366462
41,2009,1810.0,0.91712707
41,2009,1127.0,1.0
41,2009,1830.0,1.0
41,2009,1600.0,1.0
41,2009,4825.0,0.61243522
41,2009,980.0,1.0
41,2009,4080.0,1.0
41,2009,210.0,1.0
41,2009,600.0,1.0
41,2009,4595.0,1.0
41,2009,1620.0,1.0
41,2009,6220.0,0.57877815
41,2009,150.0,1.0
41,2009,4632.0,1.0
41,2009,8896.0,0.97931653
41,2009,4727.0,1.0
41,2009,2011.0,1.0
41,2009,2100.0,0.88095236
41,2009,7860.0,0.98091602
41,2009,600.0,1.0
41,2009,200.0,0.0
41,2009,1200.0,1.0
41,2009,2720.0,1.0
41,2009,2770.0,1.0
41,2009,1025.0,1.0
41,2009,300.0,1.0
41,2009,2410.0,1.0
41,2009,1210.0,1.0
41,2009,1170.0,0.96581197
41,2009,4570.0,0.9562363
41,2009,1510.0,0.90066224
41,2009,4420.0,0.87556559
41,2009,2205.0,1.0
41,2009,760.0,0.47368422
41,2009,5250.0,0.76761907
41,2009,1600.0,1.0
41,2009,1310.0,1.0
41,2009,4625.0,0.8918919
41,2009,2758.0,0.99891227
41,2009,1600.0,1.0
41,2009,335.0,1.0
41,2009,200.0,1.0
41,2009,3020.0,1.0
41,2009,3110.0,0.87138265
41,2009,900.0,1.0
41,2009,4525.0,1.0
41,2009,2600.0,1.0
41,2009,950.0,0.7368421
41,2009,5275.0,1.0
41,2009,720.0,1.0
41,2009,1300.0,0.46153846
41,2009,480.0,1.0
41,2009,1270.0,0.0
41,2009,2442.0,1.0
41,2009,3820.0,0.947644
41,2009,2975.0,1.0
41,2009,2245.0,0.77728283
41,2009,2370.0,1.0
41,2009,2075.0,0.73493975
41,2009,150.0,1.0
41,2009,795.0,1.0
41,2009,500.0,1.0
41,2009,600.0,1.0
41,2009,1252.0,0.66453671
41,2009,5220.0,1.0
41,2009,4356.0,0.90817261
41,2009,250.0,1.0
41,2009,1186.0,1.0
41,2009,540.0,0.81481481
41,2009,300.0,1.0
41,2009,500.0,1.0
41,2009,80.0,1.0
41,2009,656.1,0.99222678
41,2009,290.0,0.68965518
41,2009,450.0,1.0
41,2009,3052.0,0.91808653
41,2009,500.0,1.0
41,2009,1285.0,1.0
41,2009,720.0,1.0
41,2009,1800.0,1.0
41,2009,3598.0,1.0
41,2009,3890.0,1.0
41,2009,2330.0,0.8755365
41,2009,700.0,1.0
41,2009,1350.0,0.62962961
41,2009,1360.0,0.70588237
41,2009,850.0,1.0
41,2009,4872.0,0.95874387
41,2009,2270.0,1.0
41,2009,5705.0,0.96494305
41,2009,400.0,1.0
41,2009,2975.0,0.52941179
41,2009,1810.0,1.0
41,2009,1708.0,1.0
41,2009,1780.0,0.32584271
41,2009,300.0,1.0
41,2009,1850.0,1.0
41,2009,3708.5,0.90562224
41,2009,1900.0,0.42105263
41,2009,2855.0,1.0
41,2009,1200.0,1.0
41,2009,730.0,1.0
41,2009,3710.0,1.0
41,2009,5274.5,1.0
41,2009,810.0,1.0
41,2009,3150.0,1.0
41,2009,2565.0,1.0
41,2009,3405.0,1.0
41,2009,4772.0,1.0
41,2009,4390.0,0.65831435
41,2009,2780.0,1.0
41,2009,420.0,1.0
41,2009,4395.0,1.0
41,2009,1870.0,1.0
41,2009,1583.0,1.0
41,2009,7354.0,1.0
41,2009,1800.0,1.0
41,2009,1250.0,1.0
41,2009,1528.0,0.79057592
41,2009,1100.0,0.90909094
41,2009,6735.0,1.0
41,2009,1803.0,1.0
41,2009,2285.0,1.0
41,2009,1460.0,0.34931508
41,2009,7435.0,0.95965028
41,2009,2155.0,0.76798141
41,2009,1787.0,1.0
41,2009,7630.0,0.92136306
41,2009,4580.0,0.87991267
41,2009,1631.0,1.0
41,2009,4620.0,0.93506491
41,2009,5405.0,1.0
41,2009,150.0,1.0
41,2009,791.0,0.26675096
41,2009,1945.0,0.98457581
41,2009,530.0,0.86792451
41,2009,980.0,1.0
41,2009,1040.0,1.0
41,2009,580.0,1.0
41,2009,1706.0,1.0
41,2009,560.0,1.0
41,2009,2440.0,1.0
41,2009,3205.0,0.82839316
41,2009,820.0,1.0
41,2009,6615.0,1.0
41,2009,150.0,1.0
41,2009,2650.0,0.96226418
41,2009,1370.0,0.83211678
41,2009,2485.0,1.0
41,2009,4180.0,0.94019139
41,2009,6040.0,0.95860928
41,2009,4740.0,0.91033757
41,2009,3495.0,0.65665233
41,2009,1000.0,1.0
41,2009,3640.0,1.0
41,2009,4445.5,1.0
41,2009,2380.0,1.0
41,2009,1030.0,1.0
41,2009,1190.0,1.0
42,2009,1650.0,0.72727275
42,2009,1000.0,1.0
42,2009,2160.0,0.91666669
42,2009,880.0,0.86363637
42,2009,1102.3,1.0
42,2009,2240.0,1.0
42,2009,300.0,1.0
42,2009,840.0,1.0
42,2009,200.0,0.0
42,2009,1575.0,0.14285715
42,2009,845.0,1.0
42,2009,2761.0,1.0
42,2009,2030.0,1.0
42,2009,400.0,1.0
42,2009,1100.0,0.090909094
42,2009,2400.0,1.0
42,2009,570.0,0.82456142
42,2009,150.0,0.0
42,2009,151.8,1.0
42,2009,450.0,1.0
42,2009,200.0,0.0
42,2009,410.0,1.0
42,2009,1000.0,0.44999999
42,2009,420.0,1.0
42,2009,870.0,0.1724138
42,2009,300.0,1.0
42,2009,506.0,1.0
42,2009,396.0,0.74747473
42,2009,400.0,0.25
42,2009,2720.0,0.30147058
42,2009,600.0,1.0
42,2009,902.0,0.0022172949
42,2009,3272.0,1.0
42,2009,230.0,0.13043478
42,2009,580.0,1.0
42,2009,660.0,1.0
42,2009,5440.0,1.0
42,2009,450.0,0.0
42,2009,100.0,0.0
42,2009,1350.0,0.77777779
42,2009,590.0,1.0
42,2009,230.0,1.0
42,2009,1100.0,0.0
42,2009,1223.0,1.0
42,2009,2231.0,1.0
42,2009,350.0,1.0
42,2009,350.0,1.0
42,2009,1250.0,0.63999999
42,2009,650.0,0.76923078
42,2009,1604.0,0.50124687
42,2009,520.0,0.03846154
42,2009,200.0,1.0
42,2009,3987.0,1.0
42,2009,600.0,1.0
42,2009,280.0,1.0
42,2009,200.0,0.0
42,2009,940.0,0.53191489
42,2009,630.0,1.0
42,2009,800.0,0.0
42,2009,600.0,0.0
42,2009,1810.0,1.0
42,2009,880.0,1.0
42,2009,750.0,1.0
42,2009,234.0,1.0
42,2009,100.0,1.0
42,2009,650.0,0.0
42,2009,1620.0,0.9074074
42,2009,400.0,0.75
42,2009,300.0,0.0
42,2009,400.0,1.0
42,2009,1750.0,0.71428573
42,2009,1240.0,0.85483873
42,2009,1150.0,1.0
42,2009,200.0,1.0
42,2009,440.0,1.0
42,2009,750.0,1.0
42,2009,902.0,0.0022172949
42,2009,4840.0,1.0
42,2009,850.0,1.0
42,2009,490.0,1.0
42,2009,1010.0,0.0
42,2009,206.0,1.0
42,2009,480.0,1.0
42,2009,950.0,0.7368421
42,2009,800.0,0.3125
42,2009,1250.0,0.28
42,2009,610.0,1.0
42,2009,1630.0,0.11042945
42,2009,787.0,0.41550189
42,2009,180.0,1.0
42,2009,2666.0,1.0
42,2009,600.0,0.16666667
42,2009,2480.0,1.0
42,2009,550.0,0.0
42,2009,1604.0,0.0024937657
42,2009,650.0,0.84615386
42,2009,260.0,0.0
42,2009,600.0,1.0
42,2009,400.0,0.25
42,2009,756.0,0.60317463
42,2009,940.0,1.0
42,2009,1560.0,0.90384614
42,2009,200.0,0.0
42,2009,1630.0,0.60122699
42,2009,900.0,0.40000001
42,2009,2855.0,1.0
42,2009,827.0,0.27448609
42,2009,585.0,0.48717949
42,2009,150.0,1.0
42,2009,640.0,0.0
42,2009,2095.0,1.0
42,2009,50.0,1.0
42,2009,839.0,0.22526817
42,2009,1500.0,0.66000003
42,2009,323.0,1.0
42,2009,1330.0,0.49624062
42,2009,2300.0,1.0
42,2009,890.0,0.41573033
42,2009,500.0,1.0
42,2009,300.0,1.0
42,2009,2701.0,0.77786005
42,2009,702.0,0.5726496
42,2009,220.0,1.0
42,2009,1232.0,1.0
42,2009,903.0,0.72314507
42,2009,350.0,1.0
42,2009,600.0,0.0
42,2009,500.0,0.60000002
42,2009,1070.0,1.0
42,2009,660.0,1.0
42,2009,1196.0,1.0
42,2009,800.0,0.5
42,2009,618.0,1.0
42,2009,960.0,1.0
42,2009,200.0,0.5
42,2009,4100.0,1.0
42,2009,700.0,1.0
42,2009,300.0,1.0
42,2009,350.0,1.0
42,2009,550.0,0.0
42,2009,360.0,0.083333336
42,2009,120.0,1.0
42,2009,1060.0,0.094339624
42,2009,2050.0,1.0
42,2009,1820.0,1.0
42,2009,320.0,1.0
42,2009,650.0,0.53846157
42,2009,400.0,0.0
42,2009,1205.0,0.83402491
42,2009,450.0,0.0
42,2009,350.0,0.0
42,2009,1020.0,0.19607843
42,2009,3350.0,1.0
42,2009,4450.0,1.0
42,2009,1329.0,1.0
42,2009,550.0,1.0
42,2009,270.0,0.0
43,2009,100.0,1.0
43,2009,1650.0,1.0
43,2009,600.0,0.5
43,2009,410.0,1.0
43,2009,150.0,1.0
43,2009,200.0,1.0
43,2009,200.0,1.0
43,2009,890.0,1.0
43,2009,200.0,1.0
43,2009,282.0,1.0
43,2009,220.0,1.0
43,2009,450.0,1.0
43,2009,525.0,1.0
43,2009,985.0,0.88832486
43,2009,1300.0,0.65384614
43,2009,1170.0,0.82905984
43,2009,530.0,1.0
43,2009,680.0,0.2647059
43,2009,550.0,1.0
43,2009,530.0,1.0
43,2009,450.0,1.0
43,2009,900.0,0.66666669
43,2009,370.0,1.0
43,2009,140.0,0.64285713
43,2009,1580.0,1.0
43,2009,300.0,0.0
43,2009,100.0,1.0
43,2009,600.0,0.58333331
43,2009,830.0,1.0
43,2009,1250.0,1.0
43,2009,800.0,1.0
43,2009,447.8,0.41938365
43,2009,80.0,1.0
43,2009,250.0,1.0
43,2009,540.0,1.0
43,2009,1020.0,0.0
43,2009,375.0,0.73333335
43,2009,700.0,0.71428573
43,2009,450.0,1.0
43,2009,100.0,1.0
43,2009,100.0,1.0
43,2009,1370.0,1.0
43,2009,1620.0,0.92592591
43,2009,950.0,1.0
43,2009,100.0,1.0
43,2009,925.0,1.0
43,2009,1670.0,0.76047903
43,2009,600.0,1.0
43,2009,250.0,1.0
43,2009,260.0,0.0
43,2009,460.0,0.76086956
43,2009,300.0,1.0
43,2009,300.0,1.0
43,2009,300.0,1.0
43,2009,300.0,1.0
43,2009,740.0,1.0
43,2009,60.0,1.0
43,2009,250.0,1.0
43,2009,340.0,0.29411766
43,2009,600.0,1.0
43,2009,320.0,0.0
43,2009,1603.0,0.81285089
43,2009,890.0,0.38202247
43,2009,500.0,1.0
43,2009,1200.0,1.0
43,2009,720.0,0.16666667
43,2009,100.0,1.0
43,2009,900.0,1.0
43,2009,500.0,1.0
43,2009,660.0,1.0
43,2009,860.0,1.0
43,2009,590.0,0.33898306
43,2009,450.0,1.0
43,2009,600.0,1.0
43,2009,450.0,1.0
43,2009,300.0,1.0
43,2009,1030.0,0.56310678
43,2009,400.0,1.0
43,2009,600.0,1.0
43,2009,130.0,1.0
43,2009,300.0,0.0
43,2009,250.0,1.0
43,2009,300.0,1.0
43,2009,90.0,1.0
43,2009,890.0,1.0
43,2009,990.0,1.0
43,2009,700.0,1.0
43,2009,1800.0,0.58333331
43,2009,235.0,1.0
43,2009,530.0,0.43396226
43,2009,300.0,1.0
43,2009,780.0,0.0
43,2009,710.0,1.0
43,2009,970.0,0.69072163
43,2009,160.0,1.0
43,2009,1000.0,0.80000001
43,2009,330.0,0.0
43,2009,800.0,0.0
43,2009,950.0,0.89473683
43,2009,195.0,1.0
43,2009,300.0,0.0
43,2009,700.0,1.0
43,2009,210.0,1.0
43,2009,450.0,1.0
43,2009,1251.5,1.0
43,2009,200.0,1.0
43,2009,530.0,1.0
43,2009,457.5,0.45355192
43,2009,1010.0,0.5247525
43,2009,400.0,1.0
43,2009,170.0,1.0
43,2009,730.0,1.0
43,2009,400.0,0.0
43,2009,100.0,0.0
43,2009,600.0,0.60000002
43,2009,570.0,1.0
43,2009,200.0,1.0
43,2009,300.0,1.0
43,2009,100.0,0.0
43,2009,300.0,1.0
43,2009,980.0,1.0
43,2009,225.0,1.0
43,2009,670.0,1.0
43,2009,450.0,1.0
43,2009,800.0,1.0
43,2009,1080.0,1.0
43,2009,750.0,1.0
43,2009,606.0,1.0
43,2009,150.0,1.0
43,2009,670.0,1.0
43,2009,675.0,1.0
43,2009,550.0,1.0
43,2009,300.0,1.0
43,2009,1525.0,1.0
43,2009,250.0,1.0
43,2009,900.0,0.77777779
43,2009,200.0,0.0
43,2009,630.0,1.0
43,2009,1210.0,1.0
43,2009,450.0,0.66666669
43,2009,370.0,1.0
43,2009,1180.0,0.67796612
43,2009,600.0,1.0
43,2009,660.0,0.84848487
43,2009,1138.0,0.34094903
43,2009,150.0,1.0
43,2009,100.0,1.0
43,2009,1595.0,0.78683388
43,2009,690.0,0.0
43,2009,680.0,0.85294116
43,2009,522.0,1.0
43,2009,160.0,1.0
43,2009,800.0,1.0
43,2009,300.0,1.0
43,2009,100.0,0.0
43,2009,760.0,1.0
43,2009,1400.0,0.64285713
45,2009,100.0,1.0
45,2009,350.0,1.0
45,2009,100.0,1.0
45,2009,550.0,1.0
45,2009,1.0,1.0
45,2009,100.0,1.0
45,2009,300.0,0.33333334
45,2009,480.0,1.0
45,2009,200.0,0.0
45,2009,100.0,0.0
45,2009,375.0,1.0
45,2009,3.0,1.0
45,2009,1.9,0.47368422
45,2009,200.0,1.0
45,2009,100.0,1.0
45,2009,225.0,1.0
45,2009,400.0,0.75
45,2009,155.0,0.97741938
45,2009,250.0,0.0
45,2009,750.0,1.0
45,2009,4.0,1.0
45,2009,756.0,1.0
45,2009,100.0,1.0
45,2009,200.0,1.0
45,2009,1.0,1.0
45,2009,410.0,1.0
45,2009,150.0,1.0
45,2009,849.0,1.0
45,2009,52.0,0.96153843
45,2009,4.799999999999999,1.0
45,2009,150.0,1.0
45,2009,774.0,0.52196383
45,2009,150.0,1.0
45,2009,335.0,1.0
45,2009,150.0,1.0
45,2009,100.0,1.0
45,2009,100.0,1.0
45,2009,425.0,1.0
45,2009,301.3,1.0
45,2009,200.0,0.5
45,2009,410.0,0.36585367
45,2009,104.1,0.97118157
45,2009,270.0,1.0
45,2009,153.2,1.0
45,2009,0.5,0.0
45,2009,150.0,0.0
45,2009,301.8,0.99403578
45,2009,9.0,1.0
45,2009,440.0,1.0
45,2009,1.5,0.0
45,2009,161.0,0.37888199
45,2009,100.0,1.0
45,2009,583.0,1.0
45,2009,500.0,0.80000001
45,2009,300.0,1.0
45,2009,403.8,0.99752355
45,2009,130.0,1.0
45,2009,500.0,1.0
45,2009,430.0,0.6511628
45,2009,300.0,1.0
45,2009,1.0,1.0
45,2009,150.0,1.0
45,2009,360.0,1.0
45,2009,180.0,0.44444445
45,2009,560.0,0.91071427
45,2009,71.0,1.0
45,2009,500.4,1.0
45,2009,60.0,0.0
45,2009,100.0,1.0
45,2009,175.0,1.0
45,2009,150.0,1.0
45,2009,100.0,1.0
45,2009,2.5,1.0
45,2009,510.0,1.0
45,2009,150.0,1.0
45,2009,1.0,1.0
45,2009,100.0,1.0
45,2009,250.0,0.0
45,2009,15.0,1.0
45,2009,30.0,1.0
45,2009,1700.0,0.82352942
45,2009,100.0,1.0
45,2009,200.0,1.0
45,2009,800.0,1.0
45,2009,1025.0,1.0
45,2009,215.0,1.0
45,2009,200.0,1.0
45,2009,200.0,1.0
45,2009,553.0,1.0
45,2009,100.0,1.0
45,2009,905.0,1.0
45,2009,600.0,1.0
45,2009,100.0,1.0
45,2009,9.5,1.0
45,2009,415.5,1.0
45,2009,530.0,1.0
45,2009,220.0,1.0
45,2009,5.0,1.0
45,2009,105.0,0.98095238
45,2009,300.0,1.0
45,2009,380.0,1.0
45,2009,150.5,1.0
45,2009,1.5,1.0
45,2009,100.0,1.0
45,2009,170.0,1.0
45,2009,175.0,1.0
45,2009,475.0,1.0
45,2009,1050.0,1.0
45,2009,200.0,1.0
45,2009,4.0,1.0
45,2009,50.0,1.0
45,2009,150.0,1.0
45,2009,250.0,1.0
45,2009,100.0,1.0
45,2009,550.0,1.0
45,2009,425.0,1.0
45,2009,280.0,0.78571427
45,2009,100.0,1.0
45,2009,570.0,1.0
45,2009,820.0,1.0
45,2009,1060.0,1.0
45,2009,500.0,1.0
45,2009,200.0,1.0
45,2009,220.0,1.0
45,2009,400.0,1.0
45,2009,303.0,1.0
45,2009,100.0,1.0
45,2009,500.0,0.40000001
45,2009,525.0,1.0
45,2009,830.0,1.0
45,2009,80.0,0.0
45,2009,300.0,1.0
45,2009,200.0,1.0
45,2009,200.0,1.0
45,2009,430.1,1.0
45,2009,300.0,1.0
45,2009,475.0,1.0
45,2009,50.0,1.0
45,2009,119.0,1.0
45,2009,301.0,1.0
45,2009,130.0,0.0
45,2009,350.0,1.0
45,2009,156.0,1.0
45,2009,360.0,1.0
45,2009,500.0,1.0
45,2009,150.0,1.0
45,2009,410.0,0.75609756
45,2009,230.0,1.0
45,2009,200.0,1.0
45,2009,1.3,0.0
45,2009,30.0,1.0
45,2009,905.5,1.0
45,2009,100.0,1.0
45,2009,370.0,1.0
45,2009,10.0,1.0
45,2009,500.0,1.0
45,2009,82.0,0.97560978
45,2009,350.0,1.0
45,2009,1.0,1.0
45,2009,200.0,1.0
45,2009,1006.0,1.0
45,2009,100.0,1.0
45,2009,450.0,0.77777779
45,2009,150.0,0.0
45,2009,1.0,0.0
45,2009,550.0,1.0
45,2009,300.0,1.0
45,2009,60.0,1.0
45,2009,350.0,1.0
45,2009,100.0,1.0
45,2009,125.4,1.0
45,2009,380.0,1.0
45,2009,451.0,1.0
45,2009,200.0,1.0
45,2009,400.0,0.5
45,2009,150.0,1.0
45,2009,520.0,1.0
45,2009,200.0,1.0
45,2009,1068.0,1.0
45,2009,250.0,1.0
45,2009,420.0,0.2857143
45,2009,620.0,1.0
45,2009,881.0,1.0
45,2009,50.0,0.0
45,2009,50.0,0.0
45,2009,120.0,1.0
45,2009,342.0,1.0
45,2009,560.0,0.60714287
45,2009,3.0,1.0
45,2009,200.0,0.0
45,2009,0.5,1.0
45,2009,380.0,1.0
45,2009,0.5,1.0
52,2009,770.0,1.0
52,2009,1220.0,1.0
52,2009,1580.0,1.0
52,2009,700.0,1.0
52,2009,1355.0,1.0
52,2009,785.0,1.0
52,2009,1460.0,1.0
52,2009,600.0,1.0
52,2009,450.0,1.0
52,2009,1350.5,0.9996298
52,2009,750.0,0.86666667
52,2009,570.0,0.47368422
52,2009,1600.0,1.0
52,2009,900.0,1.0
52,2009,1397.0,1.0
