T1,wave,total_水产品,ratio_水产品
45,2009,300.0,1.0
45,2009,300.0,1.0
45,2009,135.0,1.0
45,2009,100.0,1.0
45,2009,300.0,1.0
45,2009,494.0,1.0
45,2009,322.0,1.0
45,2009,250.0,1.0
45,2009,350.0,1.0
45,2009,150.0,1.0
45,2009,1311.0,0.88558352
45,2009,225.0,1.0
45,2009,150.0,1.0
45,2009,800.0,1.0
45,2009,1025.0,0.70731705
45,2009,250.0,1.0
45,2009,260.0,1.0
45,2009,100.0,1.0
45,2009,50.0,1.0
45,2009,150.0,1.0
45,2009,350.0,1.0
45,2009,150.0,1.0
45,2009,150.0,1.0
45,2009,375.0,0.80000001
45,2009,950.0,0.78947371
45,2009,250.0,1.0
45,2009,150.0,1.0
45,2009,650.0,1.0
45,2009,800.0,1.0
45,2009,200.0,1.0
45,2009,150.0,1.0
45,2009,200.0,1.0
45,2009,650.0,1.0
45,2009,120.0,1.0
45,2009,150.0,0.33333334
45,2009,840.0,1.0
45,2009,160.0,1.0
45,2009,200.0,1.0
45,2009,100.0,1.0
45,2009,100.0,1.0
45,2009,225.0,1.0
45,2009,100.0,1.0
45,2009,50.0,1.0
45,2009,300.0,1.0
45,2009,250.0,1.0
45,2009,150.0,1.0
45,2009,340.0,1.0
45,2009,250.0,1.0
45,2009,250.0,1.0
45,2009,650.0,1.0
45,2009,280.0,1.0
45,2009,180.0,1.0
52,2009,100.0,0.0
52,2009,900.0,1.0
52,2009,180.0,1.0
52,2009,350.0,1.0
52,2009,20.0,1.0
52,2009,200.0,1.0
52,2009,10.0,0.0
52,2009,30.0,0.0
52,2009,420.0,1.0
52,2009,210.0,0.0
52,2009,300.0,1.0
52,2009,200.0,0.0
52,2009,250.0,0.0
52,2009,80.0,0.0
52,2009,300.0,1.0
52,2009,177.0,0.84745765
52,2009,120.0,1.0
52,2009,100.0,0.0
52,2009,150.0,1.0
52,2009,150.0,1.0
52,2009,250.0,1.0
52,2009,50.0,0.0
52,2009,100.0,1.0
52,2009,100.0,1.0
52,2009,250.0,1.0
52,2009,75.0,1.0
52,2009,200.0,1.0
52,2009,20.0,1.0
52,2009,150.0,1.0
52,2009,350.0,1.0
52,2009,100.0,0.0
11,2011,100.0,0.0
11,2011,10.0,0.0
11,2011,700.0,1.0
11,2011,598.0,1.0
11,2011,100.0,1.0
11,2011,84.0,0.047619049
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,160.0,0.5
11,2011,100.0,0.0
11,2011,50.0,1.0
11,2011,200.0,0.0
11,2011,100.0,1.0
11,2011,50.0,0.0
11,2011,150.0,1.0
11,2011,30.0,1.0
11,2011,25.0,0.0
11,2011,300.0,1.0
11,2011,70.0,1.0
11,2011,150.0,1.0
11,2011,180.0,0.0
11,2011,70.0,0.0
11,2011,100.0,1.0
11,2011,53.0,1.0
11,2011,5.0,1.0
11,2011,100.0,1.0
11,2011,200.0,0.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,70.0,1.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,150.0,0.0
11,2011,50.0,1.0
11,2011,250.0,1.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,155.0,1.0
11,2011,100.0,1.0
11,2011,250.0,1.0
11,2011,60.0,1.0
11,2011,300.0,0.66666669
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,350.0,1.0
11,2011,200.0,1.0
11,2011,50.0,0.0
11,2011,50.0,0.0
11,2011,20.0,1.0
11,2011,110.0,1.0
11,2011,10.0,1.0
11,2011,100.0,1.0
11,2011,70.0,1.0
11,2011,30.0,1.0
11,2011,640.0,1.0
11,2011,120.0,0.83333331
11,2011,410.0,1.0
11,2011,50.0,0.0
11,2011,100.0,0.0
11,2011,150.0,1.0
11,2011,50.0,0.0
11,2011,160.0,0.5
11,2011,250.0,0.0
11,2011,60.0,0.0
11,2011,340.0,1.0
11,2011,100.0,1.0
11,2011,50.0,0.0
11,2011,1000.0,1.0
11,2011,205.0,0.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,80.0,1.0
11,2011,2000.0,1.0
11,2011,880.0,0.77272725
11,2011,150.0,1.0
11,2011,350.0,1.0
11,2011,350.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,50.0,1.0
11,2011,10.0,1.0
11,2011,260.0,1.0
11,2011,502.0,1.0
11,2011,20.0,1.0
11,2011,25.0,1.0
11,2011,50.0,1.0
11,2011,20.0,1.0
11,2011,300.0,0.0
11,2011,10.0,1.0
11,2011,60.0,0.83333331
11,2011,300.0,0.33333334
11,2011,10.0,1.0
11,2011,100.0,1.0
11,2011,62.0,1.0
11,2011,100.0,1.0
11,2011,410.0,1.0
11,2011,100.0,1.0
11,2011,220.0,0.54545456
11,2011,70.0,1.0
11,2011,400.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,60.0,1.0
11,2011,100.0,1.0
11,2011,320.0,1.0
11,2011,200.0,1.0
11,2011,180.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,10.0,1.0
11,2011,120.0,0.0
11,2011,100.0,1.0
11,2011,80.0,1.0
11,2011,300.0,0.33333334
11,2011,200.0,1.0
11,2011,200.0,0.0
11,2011,16.0,1.0
11,2011,100.0,0.0
11,2011,30.0,1.0
11,2011,80.0,1.0
11,2011,20.0,1.0
11,2011,100.0,1.0
11,2011,322.0,1.0
11,2011,100.0,1.0
11,2011,190.0,1.0
11,2011,900.0,1.0
11,2011,150.0,1.0
11,2011,80.0,0.0
11,2011,150.0,1.0
11,2011,35.0,1.0
11,2011,300.0,0.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,150.0,0.0
11,2011,50.0,1.0
11,2011,200.0,0.5
11,2011,500.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,140.0,0.71428573
11,2011,325.0,0.0
11,2011,8.0,1.0
11,2011,300.0,0.0
11,2011,50.0,1.0
11,2011,120.0,1.0
11,2011,250.0,1.0
11,2011,50.0,0.0
11,2011,170.0,0.0
11,2011,250.0,1.0
11,2011,300.0,0.0
11,2011,60.0,1.0
11,2011,150.0,0.0
11,2011,80.0,1.0
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,40.0,1.0
11,2011,400.0,0.2
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,400.0,1.0
11,2011,50.0,1.0
11,2011,150.0,0.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,85.0,0.05882353
11,2011,230.0,1.0
11,2011,350.0,1.0
11,2011,300.0,1.0
11,2011,150.0,0.0
11,2011,288.0,0.0
11,2011,250.0,0.0
11,2011,300.0,0.66666669
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,200.0,0.0
11,2011,250.0,0.0
11,2011,100.0,1.0
11,2011,20.0,1.0
11,2011,100.0,0.0
11,2011,50.0,1.0
11,2011,30.0,1.0
11,2011,100.0,0.0
11,2011,80.0,0.0
11,2011,150.0,1.0
11,2011,50.0,0.0
11,2011,300.0,0.66666669
11,2011,50.0,0.0
11,2011,160.0,0.5
11,2011,170.0,0.0
11,2011,100.0,0.0
11,2011,150.0,0.0
11,2011,150.0,0.0
11,2011,50.0,1.0
11,2011,50.0,1.0
11,2011,300.0,1.0
11,2011,155.0,1.0
11,2011,300.0,0.0
11,2011,50.0,0.0
11,2011,170.0,0.11764706
11,2011,50.0,0.0
11,2011,200.0,1.0
11,2011,10.0,1.0
11,2011,200.0,0.0
11,2011,20.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,243.0,1.0
11,2011,100.0,1.0
11,2011,40.0,1.0
11,2011,150.0,0.0
11,2011,80.0,1.0
11,2011,100.0,1.0
11,2011,235.0,1.0
11,2011,300.0,0.0
11,2011,50.0,1.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,280.0,1.0
11,2011,150.0,0.0
11,2011,60.0,0.0
11,2011,250.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,248.0,1.0
11,2011,100.0,1.0
11,2011,180.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,20.0,1.0
11,2011,100.0,0.0
11,2011,300.0,0.66666669
11,2011,300.0,0.5
11,2011,600.0,1.0
11,2011,200.0,1.0
11,2011,190.0,0.78947371
11,2011,40.0,1.0
11,2011,100.0,0.0
11,2011,15.0,1.0
11,2011,120.0,1.0
11,2011,5.0,1.0
11,2011,500.0,0.0
11,2011,100.0,1.0
11,2011,310.0,1.0
11,2011,100.0,1.0
11,2011,215.0,1.0
11,2011,150.0,1.0
11,2011,160.0,0.625
11,2011,30.0,1.0
11,2011,250.0,0.80000001
11,2011,280.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,205.0,1.0
11,2011,70.0,0.0
11,2011,350.0,0.77142859
11,2011,300.0,1.0
11,2011,100.0,0.0
11,2011,300.0,0.66666669
11,2011,280.0,1.0
11,2011,20.0,1.0
11,2011,50.0,1.0
11,2011,265.0,1.0
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,461.0,1.0
11,2011,80.0,0.0
11,2011,50.0,1.0
11,2011,50.0,1.0
11,2011,60.0,1.0
11,2011,220.0,0.31818181
11,2011,400.0,0.0
11,2011,60.0,1.0
11,2011,90.0,1.0
11,2011,240.0,1.0
11,2011,50.0,1.0
11,2011,10.0,1.0
11,2011,450.0,0.0
11,2011,150.0,1.0
11,2011,200.0,0.0
11,2011,80.0,0.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,100.0,0.5
11,2011,100.0,0.0
11,2011,200.0,1.0
11,2011,20.0,1.0
11,2011,300.0,0.0
11,2011,310.0,1.0
11,2011,100.0,1.0
11,2011,40.0,1.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,100.0,0.0
11,2011,100.0,0.0
11,2011,100.0,0.0
11,2011,150.0,0.0
11,2011,30.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,100.0,0.0
11,2011,200.0,1.0
11,2011,100.0,0.0
11,2011,150.0,1.0
11,2011,235.0,0.0
11,2011,1020.0,0.66666669
11,2011,150.0,1.0
11,2011,10.0,1.0
11,2011,150.0,1.0
11,2011,500.0,1.0
11,2011,80.0,0.0
11,2011,100.0,1.0
11,2011,60.0,0.0
11,2011,230.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,150.0,0.0
11,2011,50.0,1.0
11,2011,100.0,0.0
11,2011,150.0,1.0
11,2011,458.0,1.0
11,2011,200.0,1.0
11,2011,160.0,0.375
11,2011,200.0,1.0
11,2011,680.0,1.0
11,2011,700.0,0.85714287
11,2011,150.0,1.0
11,2011,250.0,0.0
11,2011,100.0,1.0
11,2011,1000.0,1.0
11,2011,120.0,1.0
11,2011,60.0,1.0
11,2011,200.0,0.0
11,2011,150.0,0.0
11,2011,15.0,1.0
11,2011,100.0,1.0
11,2011,80.0,1.0
11,2011,60.0,0.0
11,2011,60.0,1.0
11,2011,500.0,1.0
11,2011,100.0,1.0
11,2011,5.0,1.0
11,2011,105.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,8.0,1.0
11,2011,250.0,1.0
11,2011,100.0,1.0
21,2011,300.0,1.0
21,2011,1250.0,0.88
21,2011,200.0,0.0
21,2011,450.0,1.0
21,2011,50.0,1.0
21,2011,250.0,0.40000001
21,2011,190.0,1.0
21,2011,800.0,0.75
21,2011,100.0,1.0
21,2011,30.0,1.0
21,2011,1450.0,1.0
21,2011,140.0,1.0
21,2011,270.0,1.0
21,2011,105.0,1.0
21,2011,2145.0,1.0
21,2011,810.0,1.0
21,2011,650.0,1.0
21,2011,150.0,1.0
21,2011,610.0,1.0
21,2011,120.0,1.0
21,2011,90.0,1.0
21,2011,200.0,1.0
21,2011,100.0,1.0
21,2011,850.0,1.0
21,2011,250.0,1.0
21,2011,100.0,0.0
21,2011,500.0,1.0
21,2011,240.0,1.0
21,2011,500.0,1.0
21,2011,70.0,1.0
21,2011,810.0,1.0
21,2011,100.0,0.0
21,2011,345.0,0.33333334
21,2011,310.0,1.0
21,2011,550.0,1.0
21,2011,450.0,1.0
21,2011,1350.0,0.74074072
21,2011,843.0,1.0
21,2011,100.0,1.0
21,2011,650.0,0.46153846
21,2011,200.0,1.0
21,2011,540.0,1.0
21,2011,40.0,1.0
21,2011,2450.0,1.0
21,2011,630.0,0.44444445
21,2011,150.0,1.0
21,2011,1270.0,0.96062994
21,2011,200.0,1.0
21,2011,500.0,1.0
21,2011,150.0,1.0
21,2011,550.0,1.0
21,2011,470.0,1.0
21,2011,100.0,1.0
21,2011,1600.0,1.0
21,2011,42.0,0.2857143
21,2011,110.0,0.45454547
21,2011,300.0,0.83333331
21,2011,200.0,0.0
21,2011,250.0,1.0
21,2011,600.0,1.0
21,2011,600.0,1.0
21,2011,2000.0,1.0
21,2011,300.0,1.0
21,2011,655.0,0.48091602
21,2011,525.0,1.0
21,2011,200.0,1.0
21,2011,1100.0,0.68181819
21,2011,590.0,1.0
21,2011,180.0,0.83333331
21,2011,290.0,1.0
21,2011,1580.0,0.76582277
21,2011,500.0,0.2
21,2011,750.0,1.0
21,2011,12.0,1.0
21,2011,330.0,1.0
21,2011,216.0,1.0
21,2011,90.0,1.0
21,2011,1175.0,1.0
21,2011,820.0,0.97560978
21,2011,600.0,1.0
21,2011,210.0,1.0
21,2011,200.0,1.0
21,2011,100.0,1.0
21,2011,670.0,1.0
21,2011,500.0,1.0
21,2011,1250.0,1.0
21,2011,1440.0,0.91666669
21,2011,1020.0,0.098039217
21,2011,255.0,1.0
21,2011,700.0,1.0
21,2011,420.0,1.0
21,2011,580.0,1.0
21,2011,213.0,0.061032865
21,2011,2310.0,0.61038959
21,2011,100.0,1.0
21,2011,200.0,0.0
21,2011,300.0,1.0
21,2011,400.0,1.0
21,2011,650.0,1.0
21,2011,100.0,1.0
21,2011,300.0,1.0
21,2011,50.0,0.0
21,2011,700.0,0.64285713
21,2011,10.0,1.0
21,2011,640.0,0.234375
21,2011,150.0,0.0
21,2011,1420.0,0.26760563
21,2011,600.0,1.0
21,2011,100.0,1.0
21,2011,1300.0,1.0
21,2011,600.0,1.0
21,2011,160.0,0.625
21,2011,900.0,1.0
21,2011,200.0,1.0
21,2011,1780.0,1.0
21,2011,380.0,0.39473686
21,2011,300.0,0.83333331
21,2011,190.0,0.31578946
21,2011,100.0,1.0
21,2011,20.0,1.0
21,2011,40.0,1.0
21,2011,210.0,1.0
21,2011,300.0,1.0
21,2011,370.0,1.0
21,2011,350.0,1.0
21,2011,200.0,1.0
21,2011,140.0,1.0
21,2011,550.0,1.0
21,2011,485.0,1.0
21,2011,240.0,1.0
21,2011,400.0,1.0
21,2011,1850.0,0.4054054
21,2011,380.0,1.0
21,2011,190.0,1.0
21,2011,120.0,1.0
21,2011,1497.0,1.0
21,2011,1245.0,1.0
21,2011,100.0,1.0
21,2011,660.0,1.0
21,2011,145.0,0.68965518
21,2011,433.0,1.0
21,2011,850.0,1.0
21,2011,1150.0,1.0
21,2011,295.0,1.0
21,2011,430.0,0.11627907
21,2011,300.0,1.0
21,2011,500.0,1.0
21,2011,30.0,0.0
21,2011,140.0,1.0
21,2011,550.0,1.0
21,2011,100.0,1.0
21,2011,500.0,0.40000001
21,2011,450.0,1.0
21,2011,195.0,1.0
21,2011,1150.0,1.0
21,2011,730.0,0.68493152
21,2011,640.0,0.84375
23,2011,250.0,1.0
23,2011,500.0,0.95999998
23,2011,100.0,1.0
23,2011,180.0,1.0
23,2011,200.0,1.0
23,2011,550.0,1.0
23,2011,400.0,1.0
23,2011,300.0,1.0
23,2011,150.0,1.0
23,2011,850.0,1.0
23,2011,280.0,0.64285713
23,2011,200.0,1.0
23,2011,250.0,1.0
23,2011,550.0,1.0
23,2011,400.0,0.5
23,2011,200.0,1.0
23,2011,100.0,0.0
23,2011,350.0,1.0
23,2011,300.0,1.0
23,2011,150.0,1.0
23,2011,100.0,1.0
23,2011,200.0,1.0
23,2011,200.0,1.0
23,2011,550.0,0.45454547
23,2011,300.0,1.0
23,2011,750.0,1.0
23,2011,700.0,1.0
23,2011,210.0,1.0
23,2011,290.0,1.0
23,2011,340.0,1.0
23,2011,50.0,1.0
23,2011,50.0,1.0
23,2011,200.0,1.0
23,2011,400.0,1.0
23,2011,100.0,1.0
23,2011,250.0,1.0
23,2011,150.0,1.0
23,2011,470.0,1.0
23,2011,450.0,1.0
23,2011,100.0,1.0
23,2011,150.0,1.0
23,2011,400.0,1.0
23,2011,15.0,0.0
23,2011,340.0,1.0
23,2011,300.0,1.0
23,2011,800.0,1.0
23,2011,310.0,0.67741936
23,2011,150.0,1.0
23,2011,150.0,1.0
23,2011,150.0,1.0
23,2011,230.0,1.0
23,2011,200.0,1.0
23,2011,700.0,1.0
23,2011,240.0,1.0
23,2011,300.0,1.0
23,2011,450.0,1.0
23,2011,700.0,1.0
23,2011,150.0,1.0
23,2011,810.0,1.0
23,2011,300.0,1.0
23,2011,850.0,1.0
23,2011,650.0,1.0
23,2011,130.0,1.0
23,2011,300.0,1.0
23,2011,250.0,1.0
23,2011,500.0,1.0
23,2011,500.0,1.0
23,2011,200.0,1.0
23,2011,985.0,1.0
23,2011,200.0,1.0
23,2011,800.0,1.0
23,2011,150.0,1.0
23,2011,450.0,1.0
23,2011,650.0,1.0
23,2011,100.0,1.0
23,2011,50.0,0.0
23,2011,450.0,1.0
23,2011,330.0,0.75757575
23,2011,200.0,1.0
23,2011,450.0,1.0
23,2011,250.0,1.0
23,2011,400.0,1.0
23,2011,300.0,1.0
23,2011,150.0,1.0
23,2011,650.0,0.76923078
23,2011,200.0,1.0
23,2011,320.0,1.0
23,2011,450.0,1.0
23,2011,200.0,1.0
23,2011,550.0,1.0
23,2011,200.0,1.0
23,2011,1100.0,0.90909094
23,2011,200.0,1.0
23,2011,250.0,1.0
23,2011,200.0,1.0
23,2011,250.0,1.0
23,2011,350.0,0.5714286
23,2011,100.0,1.0
23,2011,250.0,1.0
23,2011,200.0,1.0
23,2011,500.0,1.0
23,2011,400.0,1.0
23,2011,250.0,1.0
23,2011,120.0,1.0
23,2011,300.0,1.0
23,2011,400.0,1.0
23,2011,100.0,1.0
23,2011,150.0,1.0
23,2011,300.0,1.0
23,2011,400.0,1.0
23,2011,200.0,1.0
23,2011,100.0,1.0
23,2011,100.0,0.0
23,2011,220.0,0.0
23,2011,350.0,1.0
23,2011,350.0,1.0
23,2011,200.0,1.0
23,2011,610.0,1.0
23,2011,250.0,0.60000002
23,2011,100.0,1.0
23,2011,400.0,1.0
23,2011,300.0,0.66666669
23,2011,400.0,1.0
23,2011,200.0,1.0
23,2011,400.0,1.0
23,2011,450.0,1.0
23,2011,450.0,1.0
23,2011,510.0,0.47058824
23,2011,450.0,1.0
23,2011,300.0,1.0
23,2011,400.0,0.625
23,2011,150.0,0.0
23,2011,120.0,1.0
23,2011,750.0,1.0
23,2011,150.0,0.66666669
23,2011,100.0,1.0
23,2011,100.0,0.0
23,2011,650.0,1.0
23,2011,900.0,1.0
23,2011,150.0,1.0
23,2011,240.0,1.0
23,2011,520.0,0.80769229
23,2011,600.0,1.0
23,2011,550.0,1.0
23,2011,150.0,1.0
32,2011,1755.0,1.0
32,2011,1430.0,1.0
32,2011,640.0,0.703125
32,2011,275.0,0.72727275
32,2011,30.0,1.0
32,2011,410.0,1.0
32,2011,400.0,1.0
32,2011,170.0,1.0
32,2011,700.0,0.64285713
32,2011,500.0,1.0
32,2011,1360.0,1.0
32,2011,220.0,1.0
32,2011,265.0,1.0
32,2011,600.0,1.0
32,2011,300.0,1.0
32,2011,350.0,1.0
32,2011,280.0,1.0
32,2011,40.0,1.0
32,2011,645.0,1.0
32,2011,50.0,1.0
32,2011,100.0,1.0
32,2011,280.0,0.35714287
32,2011,450.0,0.8888889
32,2011,1060.0,0.83018869
32,2011,150.0,0.0
32,2011,100.0,1.0
32,2011,1500.0,0.0
32,2011,400.0,1.0
32,2011,150.0,1.0
32,2011,950.0,1.0
32,2011,270.0,1.0
32,2011,170.0,1.0
32,2011,790.0,1.0
32,2011,250.0,0.40000001
32,2011,500.0,1.0
32,2011,300.0,1.0
32,2011,880.0,1.0
32,2011,300.0,1.0
32,2011,160.0,1.0
32,2011,50.0,1.0
32,2011,100.0,1.0
32,2011,240.0,1.0
32,2011,702.0,1.0
32,2011,275.0,1.0
32,2011,530.0,1.0
32,2011,640.0,0.921875
32,2011,150.0,1.0
32,2011,285.0,0.91228068
32,2011,120.0,1.0
32,2011,250.0,1.0
32,2011,130.0,1.0
32,2011,100.0,1.0
32,2011,965.0,1.0
32,2011,1270.0,0.8425197
32,2011,500.0,1.0
32,2011,200.0,1.0
32,2011,950.0,1.0
32,2011,350.0,1.0
32,2011,650.0,1.0
32,2011,300.0,1.0
32,2011,450.0,0.77777779
32,2011,80.0,1.0
32,2011,30.0,1.0
32,2011,575.0,1.0
32,2011,105.0,1.0
32,2011,850.0,0.52941179
32,2011,370.0,1.0
32,2011,580.0,1.0
32,2011,950.0,1.0
32,2011,100.0,1.0
32,2011,400.0,0.875
32,2011,400.0,1.0
32,2011,645.0,0.76744187
32,2011,100.0,1.0
32,2011,450.0,1.0
32,2011,200.0,1.0
32,2011,100.0,1.0
32,2011,300.0,1.0
32,2011,100.0,1.0
32,2011,350.0,1.0
32,2011,455.0,1.0
32,2011,200.0,1.0
32,2011,300.0,0.66666669
32,2011,620.0,0.88709676
32,2011,790.0,1.0
32,2011,1225.0,0.91836733
32,2011,300.0,1.0
32,2011,200.0,1.0
32,2011,100.0,0.0
32,2011,50.0,1.0
32,2011,100.0,1.0
32,2011,695.0,1.0
32,2011,100.0,1.0
32,2011,200.0,1.0
32,2011,600.0,0.58333331
32,2011,630.0,0.55555558
32,2011,1540.0,1.0
32,2011,971.0,1.0
32,2011,1100.0,1.0
32,2011,500.0,1.0
32,2011,450.0,1.0
32,2011,525.0,1.0
32,2011,400.0,1.0
32,2011,300.0,0.0
32,2011,40.0,1.0
32,2011,400.0,1.0
32,2011,150.0,0.0
32,2011,650.0,1.0
32,2011,800.0,1.0
32,2011,800.0,0.5
32,2011,100.0,0.0
32,2011,460.0,1.0
32,2011,830.0,1.0
32,2011,1900.0,0.71052629
32,2011,575.0,1.0
32,2011,475.0,1.0
32,2011,510.0,0.89803922
32,2011,1325.0,0.7735849
32,2011,375.0,1.0
32,2011,350.0,1.0
32,2011,685.0,1.0
32,2011,130.0,1.0
32,2011,160.0,1.0
32,2011,200.0,0.0
32,2011,300.0,1.0
32,2011,200.0,0.0
32,2011,620.0,1.0
32,2011,940.0,0.94680852
32,2011,570.0,0.87719297
32,2011,1270.0,0.9055118
32,2011,750.0,1.0
32,2011,300.0,0.66666669
32,2011,100.0,0.0
32,2011,180.0,0.80555558
32,2011,515.0,1.0
32,2011,395.0,1.0
32,2011,475.0,0.84210527
32,2011,250.0,0.0
32,2011,1530.0,0.91503268
32,2011,700.0,0.0
32,2011,400.0,1.0
32,2011,280.0,0.64285713
32,2011,970.0,1.0
32,2011,150.0,1.0
32,2011,920.0,1.0
32,2011,100.0,0.0
32,2011,430.0,1.0
32,2011,160.0,1.0
32,2011,694.0,1.0
32,2011,700.0,1.0
32,2011,575.0,1.0
32,2011,1100.0,0.26818183
32,2011,200.0,0.5
32,2011,150.0,1.0
32,2011,303.0,0.56105608
32,2011,70.0,1.0
32,2011,750.0,1.0
32,2011,100.0,1.0
32,2011,1200.0,1.0
32,2011,150.0,1.0
32,2011,40.0,1.0
32,2011,200.0,1.0
32,2011,340.0,1.0
32,2011,726.0,1.0
32,2011,250.0,0.0
32,2011,100.0,1.0
32,2011,310.0,0.67741936
32,2011,1000.0,0.0
32,2011,200.0,1.0
32,2011,130.0,1.0
32,2011,350.0,1.0
32,2011,150.0,1.0
32,2011,620.0,1.0
32,2011,1105.0,1.0
32,2011,800.0,1.0
32,2011,790.0,0.64556962
32,2011,1300.0,1.0
32,2011,860.0,0.6511628
32,2011,200.0,1.0
32,2011,300.0,0.0
32,2011,335.0,1.0
32,2011,1330.0,0.52631581
32,2011,260.0,1.0
32,2011,1350.0,1.0
32,2011,320.0,0.375
32,2011,235.0,1.0
32,2011,470.0,0.59574467
32,2011,1350.0,0.92592591
32,2011,800.0,0.8125
32,2011,180.0,1.0
32,2011,780.0,1.0
32,2011,225.0,0.44444445
32,2011,50.0,0.0
32,2011,1140.0,0.48245615
32,2011,210.0,1.0
32,2011,450.0,0.77777779
32,2011,600.0,0.5
32,2011,1000.0,1.0
32,2011,375.0,1.0
32,2011,600.0,0.91666669
32,2011,1400.0,0.78571427
32,2011,250.0,1.0
32,2011,430.0,1.0
32,2011,375.0,1.0
32,2011,300.0,1.0
32,2011,700.0,0.9285714
32,2011,80.0,0.0
32,2011,440.0,0.54545456
32,2011,100.0,1.0
32,2011,150.0,1.0
32,2011,180.0,0.0
32,2011,441.0,1.0
32,2011,500.0,1.0
32,2011,180.0,1.0
32,2011,270.0,1.0
32,2011,250.0,1.0
32,2011,410.0,1.0
32,2011,740.0,0.0
32,2011,350.0,0.5714286
32,2011,50.0,1.0
32,2011,610.0,1.0
32,2011,260.0,1.0
32,2011,700.0,1.0
32,2011,205.0,1.0
32,2011,50.0,1.0
32,2011,430.0,1.0
32,2011,150.0,0.0
32,2011,580.0,1.0
32,2011,250.0,1.0
32,2011,420.0,0.52380955
32,2011,500.0,1.0
32,2011,280.0,1.0
32,2011,895.0,0.7206704
32,2011,600.0,0.0
32,2011,1650.0,1.0
32,2011,50.0,1.0
32,2011,200.0,0.75
32,2011,1950.0,1.0
32,2011,75.0,1.0
32,2011,550.0,1.0
32,2011,930.0,1.0
32,2011,700.0,1.0
32,2011,250.0,0.80000001
32,2011,40.0,1.0
32,2011,250.0,1.0
32,2011,475.0,1.0
32,2011,250.0,1.0
32,2011,280.0,0.8214286
32,2011,100.0,0.0
32,2011,250.0,1.0
32,2011,1010.0,0.8019802
32,2011,2635.0,0.84819734
32,2011,300.0,1.0
32,2011,1135.0,0.68722469
32,2011,200.0,1.0
32,2011,700.0,0.85714287
32,2011,130.0,0.23076923
32,2011,820.0,1.0
32,2011,300.0,1.0
32,2011,900.0,1.0
32,2011,1875.0,1.0
32,2011,150.0,1.0
32,2011,900.0,1.0
32,2011,30.0,1.0
32,2011,800.0,0.75
32,2011,375.0,0.53333336
32,2011,100.0,1.0
32,2011,550.0,1.0
32,2011,1350.0,0.81481481
32,2011,1010.0,0.44554454
32,2011,300.0,0.16666667
37,2011,100.0,1.0
37,2011,170.0,0.41176471
37,2011,120.0,1.0
37,2011,650.0,1.0
37,2011,300.0,1.0
37,2011,150.0,1.0
37,2011,100.0,1.0
37,2011,260.0,1.0
37,2011,200.0,1.0
37,2011,200.0,1.0
37,2011,500.0,1.0
37,2011,20.0,1.0
37,2011,690.0,1.0
37,2011,15.0,1.0
37,2011,250.0,1.0
37,2011,290.0,1.0
37,2011,190.0,1.0
37,2011,440.0,1.0
37,2011,560.0,1.0
37,2011,30.0,1.0
37,2011,30.0,0.0
37,2011,435.0,1.0
37,2011,60.0,0.0
37,2011,125.0,1.0
37,2011,675.0,1.0
37,2011,450.0,1.0
37,2011,70.0,1.0
37,2011,490.0,1.0
37,2011,410.0,1.0
37,2011,20.0,1.0
37,2011,200.0,1.0
37,2011,500.0,0.69999999
