T1,wave,total_禽肉,ratio_禽肉
32,2011,80.0,1.0
32,2011,350.0,1.0
32,2011,300.0,1.0
32,2011,450.0,0.6111111
32,2011,300.0,1.0
32,2011,555.0,1.0
32,2011,150.0,0.0
32,2011,330.0,0.69696969
32,2011,565.0,1.0
32,2011,300.0,0.0
32,2011,100.0,0.0
32,2011,450.0,1.0
32,2011,230.0,0.78260869
32,2011,350.0,1.0
32,2011,800.0,1.0
32,2011,220.0,1.0
32,2011,300.0,1.0
32,2011,200.0,1.0
32,2011,800.0,0.625
32,2011,200.0,0.5
32,2011,1685.0,1.0
32,2011,670.0,1.0
32,2011,250.0,1.0
37,2011,100.0,1.0
37,2011,160.0,0.0
37,2011,100.0,1.0
37,2011,830.0,1.0
37,2011,100.0,1.0
37,2011,300.0,1.0
37,2011,60.0,1.0
37,2011,200.0,1.0
37,2011,400.0,1.0
37,2011,190.0,1.0
37,2011,150.0,1.0
37,2011,100.0,1.0
37,2011,180.0,1.0
37,2011,250.0,1.0
37,2011,40.0,1.0
37,2011,500.0,1.0
37,2011,100.0,1.0
37,2011,150.0,0.0
37,2011,220.0,1.0
37,2011,50.0,1.0
37,2011,300.0,1.0
37,2011,200.0,1.0
37,2011,350.0,1.0
37,2011,200.0,1.0
37,2011,200.0,1.0
37,2011,500.0,1.0
37,2011,380.0,0.52631581
37,2011,150.0,1.0
37,2011,100.0,0.0
37,2011,130.0,1.0
37,2011,600.0,1.0
37,2011,70.0,1.0
37,2011,150.0,1.0
37,2011,250.0,1.0
37,2011,80.0,1.0
37,2011,50.0,0.0
37,2011,180.0,0.0
37,2011,50.0,1.0
37,2011,1000.0,1.0
37,2011,650.0,0.38461539
37,2011,150.0,1.0
37,2011,205.0,1.0
37,2011,100.0,0.0
37,2011,450.0,1.0
37,2011,150.0,1.0
37,2011,330.0,1.0
37,2011,200.0,0.0
37,2011,80.0,1.0
37,2011,100.0,1.0
37,2011,300.0,1.0
37,2011,50.0,1.0
37,2011,650.0,1.0
37,2011,150.0,1.0
37,2011,100.0,1.0
37,2011,350.0,1.0
37,2011,200.0,1.0
37,2011,100.0,1.0
37,2011,100.0,1.0
37,2011,120.0,1.0
37,2011,150.0,0.0
37,2011,430.0,0.46511629
37,2011,50.0,1.0
37,2011,80.0,1.0
37,2011,100.0,1.0
37,2011,110.0,1.0
37,2011,150.0,1.0
37,2011,260.0,1.0
37,2011,200.0,1.0
37,2011,330.0,0.0
37,2011,350.0,1.0
37,2011,100.0,1.0
37,2011,150.0,1.0
37,2011,150.0,0.0
37,2011,90.0,0.0
37,2011,330.0,1.0
37,2011,50.0,1.0
37,2011,150.0,1.0
37,2011,200.0,1.0
37,2011,100.0,1.0
37,2011,300.0,1.0
37,2011,230.0,1.0
37,2011,50.0,1.0
37,2011,305.0,1.0
37,2011,280.0,0.64285713
37,2011,300.0,1.0
37,2011,620.0,1.0
37,2011,50.0,1.0
37,2011,100.0,1.0
37,2011,80.0,0.625
37,2011,120.0,1.0
37,2011,300.0,1.0
37,2011,125.0,1.0
37,2011,450.0,0.55555558
37,2011,150.0,1.0
37,2011,350.0,1.0
37,2011,200.0,1.0
37,2011,250.0,0.0
37,2011,150.0,1.0
37,2011,150.0,1.0
37,2011,160.0,1.0
37,2011,110.0,0.54545456
37,2011,90.0,0.0
37,2011,200.0,1.0
37,2011,100.0,1.0
37,2011,250.0,1.0
37,2011,200.0,1.0
37,2011,100.0,1.0
41,2011,100.0,1.0
41,2011,280.0,1.0
41,2011,30.0,0.0
41,2011,300.0,1.0
41,2011,80.0,1.0
41,2011,300.0,1.0
41,2011,375.0,1.0
41,2011,500.0,1.0
41,2011,180.0,1.0
41,2011,280.0,0.64285713
41,2011,395.0,0.62025315
41,2011,160.0,1.0
41,2011,250.0,1.0
41,2011,350.0,1.0
41,2011,400.0,1.0
41,2011,60.0,0.0
41,2011,282.0,1.0
41,2011,150.0,1.0
41,2011,90.0,0.55555558
41,2011,210.0,1.0
41,2011,100.0,1.0
41,2011,180.0,1.0
41,2011,150.0,1.0
41,2011,100.0,1.0
41,2011,100.0,1.0
41,2011,150.0,0.66666669
41,2011,50.0,1.0
41,2011,250.0,1.0
41,2011,350.0,1.0
41,2011,150.0,0.0
41,2011,360.0,0.0
41,2011,80.0,0.0
41,2011,135.0,1.0
41,2011,170.0,1.0
41,2011,100.0,1.0
41,2011,500.0,1.0
41,2011,230.0,1.0
41,2011,250.0,1.0
41,2011,200.0,1.0
41,2011,150.0,1.0
41,2011,220.0,1.0
41,2011,100.0,0.0
41,2011,200.0,1.0
41,2011,385.0,1.0
41,2011,350.0,1.0
41,2011,200.0,1.0
41,2011,380.0,1.0
41,2011,175.0,1.0
41,2011,150.0,1.0
41,2011,50.0,1.0
41,2011,50.0,0.0
41,2011,30.0,1.0
41,2011,250.0,1.0
41,2011,380.0,0.78947371
41,2011,70.0,1.0
41,2011,550.0,0.72727275
41,2011,60.0,1.0
41,2011,300.0,1.0
41,2011,150.0,1.0
42,2011,300.0,1.0
42,2011,200.0,1.0
42,2011,150.0,1.0
42,2011,300.0,1.0
42,2011,300.0,0.0
42,2011,150.0,0.33333334
42,2011,1150.0,0.69565219
42,2011,160.0,1.0
42,2011,180.0,1.0
42,2011,100.0,0.0
42,2011,210.0,1.0
42,2011,300.0,1.0
42,2011,250.0,1.0
42,2011,20.0,0.0
42,2011,200.0,1.0
42,2011,250.0,1.0
42,2011,250.0,1.0
42,2011,200.0,1.0
42,2011,410.0,1.0
42,2011,150.0,0.0
42,2011,150.0,1.0
42,2011,200.0,1.0
42,2011,50.0,0.0
42,2011,130.0,1.0
42,2011,200.0,1.0
42,2011,220.0,1.0
42,2011,50.0,0.0
42,2011,70.0,1.0
42,2011,550.0,1.0
42,2011,50.0,1.0
42,2011,650.0,1.0
42,2011,430.0,1.0
42,2011,60.0,0.0
42,2011,250.0,1.0
42,2011,700.0,1.0
42,2011,300.0,1.0
42,2011,200.0,1.0
42,2011,200.0,0.0
42,2011,550.0,0.81818181
42,2011,100.0,1.0
42,2011,550.0,1.0
42,2011,200.0,0.0
42,2011,200.0,1.0
42,2011,120.0,1.0
42,2011,80.0,0.0
42,2011,260.0,1.0
42,2011,150.0,1.0
42,2011,100.0,1.0
42,2011,400.0,1.0
42,2011,250.0,0.40000001
42,2011,780.0,1.0
42,2011,100.0,1.0
42,2011,70.0,0.0
42,2011,575.0,1.0
42,2011,850.0,1.0
42,2011,260.0,0.96153843
42,2011,200.0,1.0
42,2011,100.0,1.0
42,2011,50.0,1.0
42,2011,200.0,1.0
42,2011,400.0,1.0
43,2011,60.0,1.0
43,2011,50.0,0.0
43,2011,80.0,0.0
43,2011,600.0,1.0
43,2011,300.0,0.66666669
43,2011,100.0,1.0
43,2011,230.0,1.0
43,2011,220.0,1.0
43,2011,300.0,0.83333331
43,2011,250.0,1.0
43,2011,220.0,1.0
43,2011,480.0,0.83333331
43,2011,80.0,1.0
43,2011,380.0,1.0
43,2011,150.0,0.66666669
43,2011,150.0,1.0
43,2011,180.0,1.0
43,2011,100.0,0.0
43,2011,240.0,1.0
43,2011,150.0,0.0
43,2011,100.0,1.0
43,2011,120.0,0.58333331
43,2011,100.0,0.0
43,2011,900.0,0.66666669
43,2011,30.0,1.0
43,2011,40.0,1.0
43,2011,30.0,0.0
43,2011,150.0,0.33333334
43,2011,350.0,1.0
43,2011,300.0,1.0
43,2011,230.0,1.0
43,2011,250.0,1.0
43,2011,480.0,0.89583331
43,2011,425.0,0.70588237
43,2011,50.0,1.0
43,2011,80.0,1.0
43,2011,100.0,1.0
43,2011,600.0,1.0
43,2011,200.0,1.0
43,2011,385.0,0.63636363
43,2011,50.0,1.0
43,2011,450.0,0.77777779
43,2011,270.0,0.0
43,2011,150.0,1.0
43,2011,560.0,0.2857143
43,2011,230.0,1.0
43,2011,160.0,1.0
43,2011,130.0,0.0
43,2011,275.0,0.72727275
43,2011,400.0,0.0
43,2011,250.0,1.0
43,2011,530.0,0.56603771
43,2011,260.0,0.57692307
43,2011,840.0,0.47619048
43,2011,180.0,0.0
43,2011,160.0,1.0
43,2011,200.0,1.0
43,2011,16.0,1.0
43,2011,230.0,1.0
43,2011,290.0,1.0
43,2011,650.0,0.76923078
43,2011,75.0,0.0
43,2011,130.0,0.38461539
43,2011,600.0,1.0
43,2011,150.0,1.0
43,2011,250.0,0.72000003
43,2011,100.0,1.0
43,2011,50.0,1.0
43,2011,140.0,1.0
43,2011,375.0,1.0
43,2011,730.0,1.0
43,2011,190.0,1.0
43,2011,200.0,0.75
43,2011,350.0,1.0
43,2011,50.0,0.0
43,2011,90.0,1.0
43,2011,180.0,1.0
43,2011,560.0,1.0
43,2011,80.0,1.0
43,2011,350.0,1.0
43,2011,100.0,1.0
43,2011,700.0,1.0
43,2011,100.0,0.0
43,2011,650.0,1.0
43,2011,400.0,1.0
43,2011,365.0,0.2739726
43,2011,100.0,1.0
43,2011,50.0,1.0
43,2011,110.0,1.0
43,2011,500.0,0.0
43,2011,120.0,0.0
45,2011,400.0,1.0
45,2011,150.0,1.0
45,2011,500.0,1.0
45,2011,190.0,1.0
45,2011,220.0,1.0
45,2011,300.0,1.0
45,2011,100.0,1.0
45,2011,200.0,1.0
45,2011,480.0,1.0
45,2011,400.0,0.5
45,2011,1010.0,1.0
45,2011,575.0,1.0
45,2011,300.0,1.0
45,2011,300.0,1.0
45,2011,211.0,1.0
45,2011,80.0,0.625
45,2011,300.0,1.0
45,2011,800.0,0.5625
45,2011,250.0,1.0
45,2011,773.0,1.0
45,2011,75.0,1.0
45,2011,599.0,1.0
45,2011,30.0,1.0
45,2011,200.0,1.0
45,2011,200.0,1.0
45,2011,230.0,1.0
45,2011,200.0,1.0
45,2011,910.0,1.0
45,2011,200.0,1.0
45,2011,100.0,1.0
45,2011,700.0,1.0
45,2011,100.0,1.0
45,2011,430.0,1.0
45,2011,700.0,0.78571427
45,2011,100.0,1.0
45,2011,120.0,1.0
45,2011,100.0,1.0
45,2011,160.0,1.0
45,2011,100.0,1.0
45,2011,390.0,0.87179488
45,2011,150.0,1.0
45,2011,305.0,1.0
45,2011,460.0,1.0
45,2011,150.0,1.0
45,2011,250.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,120.0,1.0
45,2011,550.0,1.0
45,2011,650.0,1.0
45,2011,150.0,1.0
45,2011,500.0,1.0
45,2011,125.0,1.0
45,2011,305.0,1.0
45,2011,200.0,1.0
45,2011,270.0,1.0
45,2011,367.0,1.0
45,2011,500.0,1.0
45,2011,130.0,1.0
45,2011,700.0,1.0
45,2011,100.0,1.0
45,2011,200.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,100.0,0.5
45,2011,1000.0,1.0
45,2011,680.0,1.0
45,2011,150.0,1.0
45,2011,700.0,0.67142856
45,2011,455.0,1.0
45,2011,120.0,1.0
45,2011,260.0,1.0
45,2011,750.0,1.0
45,2011,200.0,1.0
45,2011,225.0,1.0
45,2011,690.0,0.85507244
45,2011,310.0,1.0
45,2011,200.0,1.0
45,2011,1035.0,1.0
45,2011,300.0,1.0
45,2011,970.0,1.0
45,2011,80.0,1.0
45,2011,450.0,1.0
45,2011,470.0,0.34042552
45,2011,150.0,1.0
45,2011,300.0,1.0
45,2011,180.0,0.55555558
45,2011,100.0,1.0
45,2011,200.0,1.0
45,2011,550.0,1.0
45,2011,50.0,1.0
45,2011,220.0,1.0
45,2011,620.0,0.67741936
45,2011,100.0,1.0
45,2011,180.0,1.0
45,2011,570.0,1.0
45,2011,280.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,300.0,1.0
45,2011,400.0,1.0
45,2011,230.0,1.0
45,2011,155.0,1.0
45,2011,200.0,1.0
45,2011,120.0,1.0
45,2011,340.0,1.0
45,2011,677.0,1.0
45,2011,200.0,1.0
45,2011,190.0,1.0
45,2011,350.0,1.0
45,2011,270.0,1.0
45,2011,90.0,1.0
45,2011,180.0,1.0
45,2011,150.0,1.0
45,2011,590.0,1.0
45,2011,350.0,1.0
45,2011,300.0,1.0
45,2011,300.0,1.0
45,2011,350.0,1.0
45,2011,100.0,1.0
45,2011,400.0,0.625
45,2011,250.0,0.40000001
45,2011,400.0,1.0
45,2011,100.0,1.0
45,2011,200.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,830.0,1.0
45,2011,350.0,1.0
45,2011,150.0,1.0
45,2011,760.0,0.86842108
45,2011,1004.0,1.0
45,2011,135.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,125.0,1.0
45,2011,150.0,1.0
45,2011,180.0,1.0
45,2011,500.0,0.40000001
45,2011,240.0,1.0
45,2011,210.0,1.0
45,2011,400.0,1.0
45,2011,610.0,1.0
45,2011,150.0,1.0
45,2011,600.0,1.0
45,2011,50.0,1.0
45,2011,100.0,0.0
45,2011,414.0,1.0
45,2011,360.0,1.0
45,2011,600.0,1.0
45,2011,270.0,1.0
45,2011,300.0,1.0
45,2011,100.0,1.0
45,2011,430.0,0.6511628
45,2011,110.0,1.0
45,2011,280.0,0.64285713
45,2011,60.0,1.0
45,2011,1580.0,1.0
45,2011,320.0,1.0
45,2011,180.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,150.0,0.0
45,2011,430.0,1.0
45,2011,150.0,1.0
45,2011,375.0,1.0
45,2011,150.0,0.0
45,2011,450.0,1.0
45,2011,550.0,0.72727275
45,2011,50.0,1.0
45,2011,200.0,1.0
45,2011,720.0,1.0
45,2011,640.0,1.0
45,2011,50.0,1.0
45,2011,850.0,1.0
45,2011,150.0,0.0
45,2011,1150.0,1.0
45,2011,500.0,0.40000001
45,2011,200.0,1.0
45,2011,290.0,1.0
45,2011,100.0,1.0
45,2011,80.0,1.0
45,2011,190.0,0.52631581
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,320.0,1.0
45,2011,80.0,1.0
45,2011,130.0,1.0
45,2011,75.0,1.0
45,2011,500.0,1.0
45,2011,100.0,1.0
45,2011,1575.0,1.0
45,2011,350.0,1.0
45,2011,774.0,1.0
45,2011,2040.0,1.0
45,2011,100.0,1.0
45,2011,110.0,1.0
45,2011,175.0,1.0
45,2011,150.0,1.0
45,2011,774.0,1.0
45,2011,275.0,0.63636363
45,2011,100.0,1.0
45,2011,625.0,1.0
45,2011,457.0,1.0
45,2011,450.0,0.33333334
45,2011,270.0,1.0
45,2011,450.0,1.0
45,2011,200.0,1.0
45,2011,200.0,1.0
45,2011,200.0,1.0
45,2011,240.0,1.0
45,2011,420.0,1.0
45,2011,70.0,1.0
45,2011,200.0,1.0
45,2011,130.0,1.0
45,2011,220.0,1.0
45,2011,100.0,1.0
45,2011,984.0,1.0
45,2011,200.0,1.0
45,2011,315.0,1.0
45,2011,300.0,1.0
45,2011,150.0,1.0
45,2011,450.0,1.0
45,2011,130.0,1.0
45,2011,150.0,0.0
45,2011,200.0,1.0
45,2011,125.0,1.0
45,2011,140.0,0.0
45,2011,270.0,1.0
45,2011,25.0,1.0
45,2011,400.0,1.0
45,2011,370.0,1.0
45,2011,290.0,1.0
45,2011,350.0,1.0
45,2011,750.0,0.13333334
45,2011,800.0,1.0
52,2011,200.0,1.0
52,2011,150.0,1.0
52,2011,200.0,1.0
52,2011,600.0,1.0
52,2011,1450.0,0.55172414
52,2011,240.0,1.0
52,2011,25.0,0.0
52,2011,650.0,1.0
52,2011,200.0,1.0
52,2011,200.0,1.0
52,2011,80.0,1.0
52,2011,150.0,1.0
52,2011,300.0,1.0
52,2011,100.0,0.0
52,2011,50.0,1.0
52,2011,290.0,1.0
52,2011,150.0,0.0
52,2011,130.0,1.0
52,2011,350.0,1.0
52,2011,120.0,1.0
52,2011,200.0,1.0
52,2011,400.0,0.75
52,2011,50.0,1.0
52,2011,150.0,1.0
52,2011,940.0,1.0
52,2011,200.0,1.0
52,2011,150.0,1.0
52,2011,800.0,1.0
52,2011,100.0,0.0
52,2011,100.0,1.0
52,2011,230.0,1.0
52,2011,1400.0,0.71428573
52,2011,250.0,1.0
52,2011,400.0,1.0
52,2011,30.0,0.0
52,2011,1150.0,0.82608694
52,2011,200.0,1.0
52,2011,100.0,0.0
52,2011,160.0,1.0
52,2011,200.0,1.0
52,2011,230.0,1.0
52,2011,80.0,1.0
52,2011,200.0,1.0
52,2011,280.0,1.0
52,2011,550.0,1.0
52,2011,110.0,1.0
52,2011,480.0,0.83333331
52,2011,150.0,0.0
52,2011,250.0,1.0
52,2011,150.0,0.0
52,2011,40.0,0.0
52,2011,20.0,0.0
52,2011,100.0,1.0
52,2011,450.0,1.0
52,2011,300.0,1.0
52,2011,350.0,1.0
52,2011,350.0,1.0
52,2011,200.0,1.0
52,2011,450.0,0.66666669
52,2011,210.0,1.0
52,2011,50.0,0.0
52,2011,250.0,1.0
