T1,wave,total_豆类,ratio_豆类
45,2006,85.0,1.0
45,2006,80.0,1.0
45,2006,50.0,1.0
45,2006,340.0,1.0
45,2006,190.0,1.0
45,2006,120.0,1.0
45,2006,650.0,1.0
45,2006,400.0,0.5
45,2006,150.0,1.0
45,2006,150.0,1.0
45,2006,100.0,1.0
45,2006,50.0,1.0
45,2006,100.0,1.0
45,2006,250.0,1.0
45,2006,650.0,0.50769234
45,2006,650.0,1.0
45,2006,250.0,1.0
45,2006,150.0,0.33333334
45,2006,50.0,1.0
45,2006,170.0,0.70588237
45,2006,60.0,1.0
45,2006,1250.0,0.60000002
45,2006,125.0,1.0
45,2006,500.0,1.0
45,2006,250.0,1.0
45,2006,200.0,1.0
45,2006,350.0,1.0
45,2006,230.0,0.13043478
45,2006,100.0,1.0
45,2006,170.0,1.0
45,2006,30.0,1.0
45,2006,400.0,0.875
45,2006,200.0,1.0
45,2006,50.0,1.0
45,2006,150.0,1.0
45,2006,200.0,1.0
45,2006,130.0,1.0
45,2006,700.0,1.0
45,2006,275.0,1.0
45,2006,350.0,1.0
45,2006,50.0,1.0
45,2006,275.0,1.0
45,2006,745.0,0.90604025
52,2006,740.0,1.0
52,2006,685.0,1.0
52,2006,850.0,1.0
52,2006,200.0,1.0
52,2006,1160.0,0.47413793
52,2006,150.0,1.0
52,2006,480.0,1.0
52,2006,560.0,1.0
52,2006,1430.0,0.22377622
52,2006,900.0,1.0
52,2006,580.0,0.56896549
52,2006,590.0,1.0
52,2006,1100.0,1.0
52,2006,330.0,1.0
52,2006,330.0,1.0
52,2006,1485.0,0.32659933
52,2006,870.0,1.0
52,2006,210.0,1.0
52,2006,330.0,1.0
52,2006,120.0,1.0
52,2006,1010.0,0.70297033
52,2006,1400.0,1.0
52,2006,685.0,0.4890511
52,2006,950.0,1.0
52,2006,1790.0,0.5865922
52,2006,300.0,1.0
52,2006,350.0,1.0
52,2006,590.0,0.66101694
52,2006,1534.0,1.0
52,2006,455.0,1.0
52,2006,910.0,0.8901099
52,2006,759.0,1.0
52,2006,900.0,1.0
52,2006,770.0,1.0
52,2006,1363.0,1.0
52,2006,180.0,1.0
52,2006,200.0,1.0
52,2006,750.0,1.0
52,2006,600.0,1.0
52,2006,450.0,1.0
52,2006,300.0,1.0
52,2006,570.0,1.0
52,2006,950.0,0.65263158
52,2006,1225.0,1.0
52,2006,600.0,0.25
52,2006,500.0,1.0
52,2006,580.0,1.0
52,2006,90.0,1.0
52,2006,560.0,1.0
52,2006,100.0,1.0
52,2006,1090.0,0.81651378
52,2006,600.0,1.0
52,2006,230.0,0.0
52,2006,200.0,1.0
52,2006,1050.0,0.5714286
52,2006,560.0,0.5
52,2006,965.0,1.0
52,2006,200.0,1.0
52,2006,1000.0,1.0
52,2006,880.0,1.0
52,2006,991.0,1.0
52,2006,1361.0,1.0
52,2006,1400.0,1.0
52,2006,130.0,1.0
52,2006,1025.0,1.0
52,2006,500.0,1.0
52,2006,120.0,1.0
52,2006,200.0,1.0
52,2006,1000.0,1.0
52,2006,220.0,0.22727273
52,2006,960.0,0.59375
52,2006,250.0,1.0
52,2006,335.0,1.0
52,2006,1243.0,0.44247788
52,2006,100.0,1.0
52,2006,1108.0,0.45126355
52,2006,725.0,0.96551722
52,2006,250.0,0.40000001
52,2006,245.0,0.71428573
52,2006,450.0,1.0
52,2006,615.0,1.0
52,2006,710.0,1.0
52,2006,500.0,0.80000001
52,2006,1600.0,0.9375
52,2006,100.0,1.0
52,2006,700.0,1.0
52,2006,650.0,0.41538462
52,2006,260.0,0.80769229
52,2006,600.0,1.0
52,2006,400.0,0.75
52,2006,420.0,1.0
52,2006,3360.0,1.0
52,2006,1450.0,0.82758623
52,2006,410.0,1.0
52,2006,500.0,1.0
52,2006,860.0,0.97674417
52,2006,1080.0,1.0
52,2006,1095.0,0.77625573
52,2006,200.0,1.0
52,2006,976.0,0.92213112
52,2006,650.0,0.61538464
52,2006,70.0,1.0
52,2006,600.0,0.5
52,2006,240.0,1.0
52,2006,392.0,1.0
52,2006,700.0,1.0
52,2006,280.0,0.0
52,2006,600.0,1.0
52,2006,150.0,0.33333334
52,2006,450.0,0.11111111
52,2006,200.0,1.0
52,2006,900.0,1.0
52,2006,150.0,1.0
52,2006,350.0,1.0
52,2006,350.0,1.0
52,2006,910.0,1.0
52,2006,765.0,0.79084969
52,2006,450.0,1.0
52,2006,1380.0,1.0
52,2006,920.0,1.0
52,2006,450.0,1.0
52,2006,150.0,1.0
52,2006,670.0,1.0
52,2006,460.0,1.0
52,2006,100.0,1.0
52,2006,1300.0,1.0
52,2006,1040.0,1.0
52,2006,270.0,0.96296299
52,2006,200.0,1.0
52,2006,1430.0,0.5804196
52,2006,550.0,0.45454547
52,2006,1350.0,0.81481481
52,2006,100.0,1.0
52,2006,840.0,1.0
52,2006,880.0,1.0
52,2006,984.0,1.0
52,2006,960.0,0.73958331
52,2006,1240.0,1.0
52,2006,480.0,1.0
52,2006,1120.0,1.0
52,2006,700.0,0.14285715
52,2006,500.0,1.0
52,2006,930.0,0.56989247
52,2006,250.0,1.0
52,2006,220.0,1.0
52,2006,300.0,1.0
52,2006,340.0,0.0
52,2006,245.0,0.53061223
52,2006,600.0,1.0
52,2006,710.0,0.81690139
52,2006,593.0,0.88195616
52,2006,1020.0,0.49019608
52,2006,650.0,1.0
52,2006,845.0,0.37869823
52,2006,675.0,1.0
52,2006,112.0,1.0
52,2006,600.0,0.66666669
52,2006,990.0,1.0
52,2006,300.0,1.0
52,2006,640.0,1.0
52,2006,300.0,0.66666669
52,2006,1250.0,1.0
52,2006,260.0,1.0
52,2006,300.0,1.0
52,2006,180.0,1.0
21,2009,600.0,1.0
21,2009,1100.0,1.0
21,2009,1490.0,0.86577183
21,2009,1750.0,1.0
21,2009,850.0,1.0
21,2009,500.0,1.0
21,2009,750.0,1.0
21,2009,150.0,0.0
21,2009,170.0,1.0
21,2009,1000.0,1.0
21,2009,1666.0,1.0
21,2009,1430.0,0.5804196
21,2009,50.0,1.0
21,2009,700.0,1.0
21,2009,235.0,0.42553192
21,2009,150.0,1.0
21,2009,1125.0,1.0
21,2009,645.0,0.68992245
21,2009,700.0,1.0
21,2009,400.0,1.0
21,2009,450.0,1.0
21,2009,430.0,1.0
21,2009,1330.0,1.0
21,2009,2595.0,1.0
21,2009,295.0,1.0
21,2009,745.0,1.0
21,2009,455.0,1.0
21,2009,100.0,1.0
21,2009,750.0,1.0
21,2009,320.0,1.0
21,2009,1400.0,1.0
21,2009,600.0,1.0
21,2009,507.0,1.0
21,2009,600.0,1.0
21,2009,200.0,1.0
21,2009,860.0,1.0
21,2009,100.0,1.0
21,2009,600.0,0.75
21,2009,193.0,1.0
21,2009,1700.0,0.79411763
21,2009,200.0,1.0
21,2009,300.0,0.0
21,2009,550.0,0.81818181
21,2009,1130.0,1.0
21,2009,1180.0,1.0
21,2009,1270.0,1.0
21,2009,1360.0,1.0
21,2009,650.0,0.69230771
21,2009,150.0,0.0
21,2009,1600.0,1.0
21,2009,750.0,0.80000001
21,2009,800.0,0.625
21,2009,1155.0,1.0
21,2009,375.0,0.33333334
21,2009,1620.0,1.0
21,2009,1450.0,1.0
21,2009,850.0,1.0
21,2009,525.0,0.33333334
21,2009,200.0,1.0
21,2009,200.0,1.0
21,2009,950.0,1.0
21,2009,450.0,1.0
21,2009,530.0,0.56603771
21,2009,190.0,1.0
21,2009,760.0,1.0
21,2009,350.0,0.71428573
21,2009,1180.0,0.50847459
21,2009,1000.0,1.0
21,2009,850.0,1.0
21,2009,250.0,1.0
21,2009,510.0,1.0
21,2009,180.0,0.0
21,2009,150.0,1.0
21,2009,350.0,1.0
21,2009,450.0,0.8888889
21,2009,550.0,0.72727275
21,2009,1100.0,1.0
21,2009,510.0,1.0
21,2009,350.0,1.0
21,2009,300.0,0.66666669
21,2009,850.0,1.0
21,2009,630.0,1.0
21,2009,900.0,0.33333334
21,2009,330.0,0.45454547
21,2009,400.0,0.0
21,2009,100.0,0.0
21,2009,350.0,1.0
21,2009,1060.0,1.0
21,2009,1900.0,0.84210527
21,2009,505.0,0.8019802
21,2009,700.0,1.0
21,2009,845.0,1.0
21,2009,600.0,1.0
21,2009,500.0,0.80000001
21,2009,200.0,0.5
21,2009,1150.0,1.0
21,2009,450.0,1.0
21,2009,50.0,1.0
21,2009,950.0,0.82105261
21,2009,550.0,0.90909094
21,2009,206.0,1.0
21,2009,150.0,1.0
21,2009,50.0,1.0
21,2009,721.0,0.72260749
21,2009,190.0,1.0
21,2009,630.0,0.6825397
21,2009,460.0,1.0
21,2009,278.0,1.0
21,2009,395.0,1.0
21,2009,515.0,1.0
21,2009,1200.0,1.0
21,2009,400.0,1.0
21,2009,550.0,1.0
21,2009,610.0,0.59016395
21,2009,650.0,1.0
21,2009,1200.0,1.0
21,2009,2230.0,0.97757846
21,2009,900.0,0.72222221
21,2009,400.0,1.0
21,2009,423.0,1.0
21,2009,710.0,0.78873241
21,2009,200.0,1.0
21,2009,230.0,1.0
21,2009,880.0,1.0
21,2009,250.0,1.0
21,2009,565.0,0.64601767
21,2009,100.0,1.0
21,2009,325.0,1.0
21,2009,210.0,1.0
21,2009,493.0,1.0
21,2009,750.0,1.0
21,2009,750.0,1.0
21,2009,850.0,0.41176471
21,2009,780.0,1.0
21,2009,490.0,1.0
21,2009,85.0,0.0
21,2009,200.0,0.0
21,2009,2100.0,1.0
21,2009,770.0,1.0
21,2009,240.0,0.75
21,2009,650.0,1.0
21,2009,700.0,1.0
21,2009,200.0,1.0
21,2009,815.0,0.93865031
21,2009,1180.0,1.0
21,2009,1550.0,0.77419353
21,2009,1500.0,1.0
21,2009,150.0,1.0
21,2009,400.0,1.0
21,2009,1500.0,1.0
21,2009,150.0,1.0
21,2009,1010.0,0.85148513
21,2009,578.0,1.0
21,2009,1100.0,1.0
21,2009,1020.0,1.0
21,2009,1400.0,1.0
21,2009,920.0,1.0
21,2009,350.0,0.77142859
21,2009,520.0,0.0
21,2009,1200.0,0.45833334
21,2009,600.0,0.75
21,2009,640.0,0.609375
21,2009,300.0,1.0
21,2009,585.0,0.88034189
21,2009,1940.0,0.77319586
21,2009,200.0,1.0
21,2009,300.0,1.0
21,2009,1120.0,1.0
21,2009,230.0,0.0
21,2009,824.0,1.0
21,2009,650.0,0.53846157
21,2009,950.0,1.0
21,2009,545.0,0.81651378
21,2009,150.0,1.0
21,2009,550.0,0.81818181
21,2009,765.0,0.86928105
21,2009,1520.0,1.0
21,2009,700.0,1.0
21,2009,100.0,1.0
21,2009,225.0,1.0
21,2009,900.0,1.0
21,2009,620.0,1.0
21,2009,250.0,1.0
21,2009,1590.0,1.0
21,2009,1100.0,0.27272728
21,2009,50.0,0.0
21,2009,1600.0,1.0
21,2009,700.0,1.0
21,2009,580.0,1.0
21,2009,720.0,1.0
21,2009,590.0,1.0
21,2009,915.0,0.97267759
21,2009,350.0,1.0
21,2009,150.0,1.0
21,2009,450.0,0.77777779
21,2009,720.0,1.0
21,2009,100.0,0.0
21,2009,570.0,0.91228068
21,2009,860.0,1.0
21,2009,850.0,1.0
21,2009,220.0,1.0
21,2009,150.0,1.0
21,2009,600.0,1.0
21,2009,660.0,1.0
21,2009,1350.0,1.0
21,2009,550.0,1.0
21,2009,1345.0,1.0
21,2009,1050.0,1.0
21,2009,600.0,1.0
21,2009,837.0,1.0
21,2009,180.0,1.0
21,2009,525.0,1.0
21,2009,1807.0,1.0
21,2009,400.0,0.0
21,2009,200.0,1.0
21,2009,530.0,1.0
21,2009,950.0,1.0
21,2009,430.0,1.0
21,2009,150.0,1.0
21,2009,300.0,1.0
21,2009,1275.0,1.0
21,2009,88.0,0.71590906
21,2009,1050.0,1.0
21,2009,600.0,1.0
21,2009,195.0,1.0
21,2009,400.0,1.0
21,2009,700.0,0.2857143
21,2009,1150.0,1.0
21,2009,470.0,1.0
23,2009,200.0,1.0
23,2009,150.0,1.0
23,2009,500.0,1.0
23,2009,820.0,0.93902439
23,2009,850.0,1.0
23,2009,200.0,1.0
23,2009,150.0,1.0
23,2009,430.0,1.0
23,2009,200.0,1.0
23,2009,335.0,1.0
23,2009,650.0,0.69230771
23,2009,750.0,1.0
23,2009,800.0,1.0
23,2009,1100.0,1.0
23,2009,1350.0,0.8888889
23,2009,1750.0,0.77142859
23,2009,550.0,1.0
23,2009,1700.0,1.0
23,2009,2550.0,1.0
23,2009,500.0,1.0
23,2009,750.0,1.0
23,2009,200.0,1.0
23,2009,500.0,1.0
23,2009,520.0,1.0
23,2009,550.0,1.0
23,2009,250.0,1.0
23,2009,1380.0,1.0
23,2009,600.0,1.0
23,2009,300.0,1.0
23,2009,550.0,1.0
23,2009,620.0,1.0
23,2009,400.0,1.0
23,2009,50.0,1.0
23,2009,850.0,0.7647059
23,2009,1800.0,1.0
23,2009,510.0,1.0
23,2009,750.0,1.0
23,2009,250.0,1.0
23,2009,200.0,1.0
23,2009,750.0,1.0
23,2009,1850.0,1.0
23,2009,300.0,1.0
23,2009,150.0,1.0
23,2009,200.0,1.0
23,2009,1450.0,1.0
23,2009,880.0,1.0
23,2009,1500.0,0.54666668
23,2009,550.0,1.0
23,2009,200.0,1.0
23,2009,525.0,0.23809524
23,2009,1400.0,0.96428573
23,2009,875.0,1.0
23,2009,350.0,1.0
23,2009,1100.0,1.0
23,2009,450.0,1.0
23,2009,470.0,1.0
23,2009,1300.0,1.0
23,2009,600.0,1.0
23,2009,200.0,1.0
23,2009,480.0,0.83333331
23,2009,200.0,0.0
23,2009,200.0,1.0
23,2009,250.0,0.0
23,2009,450.0,1.0
23,2009,1232.0,1.0
23,2009,800.0,1.0
23,2009,1110.0,0.63063061
23,2009,950.0,1.0
23,2009,200.0,1.0
23,2009,300.0,1.0
23,2009,100.0,1.0
23,2009,800.0,1.0
23,2009,1430.0,0.73426574
23,2009,600.0,1.0
23,2009,1650.0,1.0
23,2009,550.0,1.0
23,2009,500.0,1.0
23,2009,1080.0,0.37037036
23,2009,500.0,1.0
23,2009,1675.0,1.0
23,2009,150.0,1.0
23,2009,350.0,1.0
23,2009,250.0,1.0
23,2009,2160.0,0.71296299
23,2009,550.0,1.0
23,2009,150.0,1.0
23,2009,500.0,1.0
23,2009,100.0,1.0
23,2009,450.0,1.0
23,2009,1775.0,1.0
23,2009,250.0,1.0
23,2009,550.0,1.0
23,2009,920.0,1.0
23,2009,770.0,1.0
23,2009,500.0,1.0
23,2009,350.0,1.0
23,2009,1150.0,1.0
23,2009,30.0,1.0
23,2009,150.0,1.0
23,2009,400.0,1.0
23,2009,490.0,1.0
23,2009,1200.0,1.0
23,2009,900.0,1.0
23,2009,110.0,1.0
23,2009,250.0,1.0
23,2009,650.0,1.0
23,2009,2350.0,1.0
23,2009,800.0,0.9375
23,2009,200.0,0.0
23,2009,700.0,1.0
23,2009,770.0,1.0
23,2009,800.0,1.0
23,2009,200.0,1.0
23,2009,530.0,1.0
23,2009,250.0,1.0
23,2009,1000.0,0.85000002
23,2009,450.0,1.0
23,2009,450.0,0.77777779
23,2009,550.0,1.0
23,2009,100.0,1.0
23,2009,550.0,1.0
23,2009,150.0,0.66666669
23,2009,710.0,0.71830988
23,2009,200.0,1.0
23,2009,550.0,1.0
23,2009,900.0,1.0
23,2009,1000.0,0.85000002
23,2009,800.0,1.0
23,2009,990.0,1.0
23,2009,1200.0,1.0
23,2009,1250.0,1.0
23,2009,225.0,0.55555558
23,2009,350.0,1.0
23,2009,200.0,1.0
23,2009,1000.0,1.0
23,2009,700.0,1.0
23,2009,350.0,1.0
23,2009,505.0,1.0
23,2009,100.0,1.0
23,2009,300.0,0.66666669
23,2009,900.0,0.8888889
23,2009,300.0,1.0
23,2009,350.0,1.0
23,2009,1350.0,0.85185188
23,2009,350.0,1.0
23,2009,1050.0,0.76190478
23,2009,900.0,1.0
23,2009,590.0,0.66101694
23,2009,750.0,1.0
23,2009,380.0,1.0
23,2009,1300.0,0.92307693
23,2009,350.0,1.0
23,2009,150.0,1.0
23,2009,250.0,1.0
23,2009,820.0,0.93902439
23,2009,350.0,1.0
23,2009,850.0,1.0
23,2009,300.0,1.0
23,2009,150.0,0.66666669
23,2009,300.0,1.0
23,2009,150.0,1.0
23,2009,1500.0,1.0
23,2009,300.0,1.0
23,2009,950.0,1.0
23,2009,155.0,1.0
23,2009,1000.0,1.0
23,2009,350.0,1.0
23,2009,550.0,1.0
23,2009,900.0,1.0
23,2009,380.0,1.0
23,2009,300.0,1.0
32,2009,1850.0,0.98648649
32,2009,475.0,0.84210527
32,2009,275.0,1.0
32,2009,935.0,0.19786096
32,2009,240.0,1.0
32,2009,305.0,0.67213112
32,2009,540.0,0.6111111
32,2009,103.0,1.0
32,2009,270.0,1.0
32,2009,350.0,0.0
32,2009,175.0,0.5714286
32,2009,230.0,0.65217394
32,2009,1030.0,1.0
32,2009,130.0,1.0
32,2009,50.0,1.0
32,2009,5500.0,0.063636363
32,2009,1400.0,0.14285715
32,2009,223.0,0.32735425
32,2009,920.0,0.43478259
32,2009,15.0,0.0
32,2009,500.0,1.0
32,2009,300.0,0.16666667
32,2009,725.0,0.86206895
32,2009,810.0,1.0
32,2009,210.0,1.0
32,2009,820.0,0.85365856
32,2009,262.0,0.71374047
32,2009,230.0,1.0
32,2009,600.0,0.83333331
32,2009,1200.0,1.0
32,2009,120.0,1.0
32,2009,880.0,0.34090909
32,2009,805.0,1.0
32,2009,547.0,1.0
32,2009,180.0,1.0
32,2009,1800.0,0.3611111
32,2009,425.0,0.7647059
32,2009,536.0,1.0
32,2009,800.0,1.0
32,2009,415.0,1.0
32,2009,1075.0,1.0
32,2009,347.0,1.0
32,2009,450.0,1.0
32,2009,285.0,1.0
32,2009,185.0,1.0
32,2009,433.0,1.0
32,2009,300.0,0.66666669
32,2009,2300.0,1.0
32,2009,110.0,1.0
32,2009,150.0,0.0
32,2009,250.0,1.0
32,2009,185.0,1.0
32,2009,240.0,1.0
32,2009,200.0,0.75
32,2009,1585.0,0.64668769
32,2009,210.0,0.0
32,2009,600.0,0.625
32,2009,335.0,0.85074627
32,2009,100.0,1.0
32,2009,660.0,0.93939394
32,2009,120.0,1.0
32,2009,200.0,1.0
32,2009,435.0,1.0
32,2009,1010.0,1.0
32,2009,220.0,1.0
32,2009,500.0,1.0
32,2009,880.0,0.65909094
32,2009,798.0,1.0
32,2009,200.0,0.25
32,2009,1400.0,0.35714287
32,2009,45.0,1.0
32,2009,23.0,1.0
32,2009,240.0,1.0
32,2009,2050.0,1.0
32,2009,610.0,1.0
32,2009,2010.0,1.0
32,2009,880.0,1.0
32,2009,230.0,0.56521738
32,2009,430.0,1.0
32,2009,225.0,0.55555558
32,2009,1600.0,1.0
32,2009,550.0,1.0
32,2009,115.0,1.0
32,2009,2950.0,0.76271188
32,2009,1860.0,0.62365592
32,2009,520.0,1.0
32,2009,200.0,0.0
32,2009,800.0,0.375
32,2009,1250.0,1.0
32,2009,160.0,1.0
32,2009,100.0,1.0
32,2009,625.0,1.0
32,2009,230.0,1.0
32,2009,4930.0,0.036511157
32,2009,675.0,1.0
32,2009,850.0,0.41176471
32,2009,510.0,1.0
32,2009,420.0,1.0
32,2009,1050.0,1.0
32,2009,800.0,0.8125
32,2009,300.0,1.0
32,2009,1525.0,0.80327868
32,2009,1325.0,1.0
32,2009,80.0,1.0
32,2009,200.0,0.25
32,2009,940.0,0.76595747
32,2009,245.0,1.0
32,2009,1490.0,0.86577183
32,2009,50.0,1.0
32,2009,300.0,0.16666667
32,2009,660.0,1.0
32,2009,350.0,1.0
32,2009,1100.0,0.72727275
32,2009,130.0,0.61538464
32,2009,1960.0,0.77040815
32,2009,560.0,0.8214286
32,2009,150.0,1.0
32,2009,1040.0,0.80769229
32,2009,415.0,0.75903612
32,2009,350.0,1.0
32,2009,140.0,1.0
32,2009,1150.0,0.73913044
32,2009,829.0,1.0
32,2009,290.0,1.0
32,2009,350.0,0.85714287
32,2009,570.0,1.0
32,2009,700.0,1.0
32,2009,200.0,1.0
32,2009,2220.0,0.88738739
32,2009,400.0,1.0
32,2009,725.0,0.55862069
32,2009,860.0,0.82558137
32,2009,1200.0,1.0
32,2009,675.0,1.0
32,2009,650.0,1.0
32,2009,857.0,1.0
32,2009,400.0,0.1
32,2009,200.0,0.75
32,2009,320.0,0.15625
32,2009,1900.0,0.2631579
32,2009,1475.0,0.37288135
32,2009,180.0,0.80555558
32,2009,200.0,1.0
32,2009,230.0,1.0
32,2009,810.0,0.91358024
32,2009,100.0,1.0
32,2009,30.0,0.0
32,2009,150.0,1.0
32,2009,600.0,1.0
32,2009,630.0,1.0
32,2009,350.0,1.0
32,2009,1220.0,0.79508197
32,2009,460.0,0.45652175
32,2009,100.0,1.0
32,2009,819.0,0.69474971
32,2009,87.0,1.0
32,2009,70.0,0.0
32,2009,200.0,0.75
32,2009,600.0,0.5
32,2009,40.0,1.0
32,2009,160.0,1.0
32,2009,220.0,1.0
32,2009,205.0,1.0
32,2009,10.0,1.0
32,2009,320.0,0.375
32,2009,350.0,1.0
32,2009,1650.0,0.63636363
32,2009,880.0,0.71590906
32,2009,815.0,1.0
32,2009,900.0,0.55555558
32,2009,210.0,0.61904764
32,2009,300.0,1.0
32,2009,560.0,1.0
32,2009,350.0,1.0
32,2009,250.0,1.0
32,2009,755.0,1.0
32,2009,340.0,1.0
32,2009,80.0,1.0
32,2009,1650.0,1.0
32,2009,391.0,1.0
32,2009,771.0,1.0
32,2009,250.0,1.0
32,2009,1070.0,1.0
32,2009,100.0,1.0
32,2009,200.0,0.5
32,2009,450.0,1.0
32,2009,890.0,0.21348314
32,2009,50.0,1.0
32,2009,285.0,0.91228068
32,2009,360.0,0.44444445
32,2009,450.0,1.0
32,2009,25.0,0.0
32,2009,960.0,1.0
32,2009,965.0,1.0
32,2009,430.0,1.0
32,2009,200.0,1.0
32,2009,200.0,0.5
32,2009,500.0,1.0
32,2009,790.0,0.68354428
32,2009,1060.0,0.79245281
32,2009,400.0,0.375
32,2009,270.0,1.0
32,2009,660.0,1.0
32,2009,500.0,0.30000001
32,2009,380.0,0.21052632
32,2009,1200.0,0.375
32,2009,360.0,1.0
32,2009,50.0,1.0
32,2009,185.0,1.0
32,2009,60.0,1.0
32,2009,150.0,1.0
32,2009,50.0,0.0
37,2009,450.0,1.0
37,2009,350.0,1.0
37,2009,1050.0,1.0
37,2009,1580.0,1.0
37,2009,710.0,1.0
37,2009,150.0,1.0
37,2009,760.0,1.0
37,2009,400.0,0.375
37,2009,310.0,1.0
37,2009,620.0,1.0
37,2009,80.0,1.0
37,2009,350.0,0.71428573
37,2009,500.0,1.0
37,2009,330.0,1.0
37,2009,480.0,0.16666667
37,2009,240.0,1.0
37,2009,750.0,1.0
37,2009,300.0,1.0
37,2009,290.0,1.0
37,2009,1010.0,1.0
37,2009,200.0,1.0
37,2009,70.0,1.0
37,2009,750.0,1.0
37,2009,1050.0,1.0
37,2009,1000.0,0.5
37,2009,1020.0,1.0
37,2009,125.0,0.0
37,2009,180.0,1.0
37,2009,2153.0,0.92429167
37,2009,1230.0,1.0
37,2009,400.0,1.0
37,2009,1550.0,0.58064514
37,2009,480.0,1.0
37,2009,250.0,1.0
37,2009,220.0,1.0
37,2009,950.0,1.0
37,2009,480.0,1.0
37,2009,810.0,1.0
37,2009,1065.0,1.0
37,2009,150.0,1.0
37,2009,1600.0,1.0
37,2009,750.0,0.2
37,2009,160.0,1.0
37,2009,380.0,1.0
37,2009,445.0,1.0
37,2009,200.0,1.0
37,2009,300.0,1.0
37,2009,820.0,1.0
37,2009,1121.0,1.0
37,2009,1350.0,0.8888889
37,2009,180.0,1.0
37,2009,1500.0,0.86666667
37,2009,2520.0,1.0
37,2009,525.0,1.0
37,2009,100.0,1.0
37,2009,200.0,1.0
37,2009,890.0,1.0
37,2009,260.0,1.0
37,2009,520.0,0.51923078
37,2009,120.0,1.0
37,2009,80.0,1.0
37,2009,500.0,1.0
37,2009,1100.0,1.0
37,2009,450.0,1.0
37,2009,100.0,1.0
