T1,wave,total_水果,ratio_水果
45,2009,290.0,1.0
45,2009,480.0,1.0
45,2009,600.0,1.0
45,2009,489.0,1.0
45,2009,210.0,1.0
45,2009,200.0,1.0
45,2009,50.0,1.0
45,2009,220.0,1.0
45,2009,2500.0,0.86000001
45,2009,266.0,1.0
45,2009,550.0,1.0
45,2009,405.0,1.0
45,2009,800.0,1.0
45,2009,860.0,1.0
45,2009,700.0,1.0
45,2009,450.0,1.0
45,2009,190.0,0.42105263
45,2009,50.0,1.0
45,2009,1300.0,1.0
45,2009,156.0,1.0
45,2009,190.0,1.0
45,2009,1500.0,1.0
45,2009,170.0,1.0
45,2009,20.0,1.0
45,2009,200.0,1.0
45,2009,30.0,1.0
45,2009,50.0,1.0
45,2009,525.0,1.0
45,2009,100.0,1.0
45,2009,300.0,1.0
45,2009,1050.0,0.95238096
45,2009,1400.0,1.0
45,2009,290.0,1.0
45,2009,270.0,1.0
45,2009,300.0,1.0
45,2009,800.0,1.0
45,2009,1515.0,0.94059408
45,2009,60.0,1.0
45,2009,787.0,1.0
45,2009,100.0,1.0
45,2009,50.0,1.0
45,2009,200.0,1.0
45,2009,1500.0,1.0
45,2009,775.0,0.93548387
45,2009,1800.0,1.0
45,2009,400.0,0.25
45,2009,700.0,1.0
45,2009,40.0,1.0
45,2009,200.0,1.0
45,2009,200.0,1.0
45,2009,1400.0,1.0
45,2009,1710.0,1.0
45,2009,300.0,1.0
45,2009,150.0,1.0
45,2009,1000.0,1.0
45,2009,680.0,1.0
45,2009,1400.0,1.0
45,2009,1400.0,1.0
45,2009,300.0,0.5
45,2009,18.0,1.0
45,2009,20.0,1.0
45,2009,145.0,1.0
45,2009,250.0,1.0
45,2009,2300.0,1.0
45,2009,500.0,1.0
45,2009,700.0,1.0
45,2009,910.0,1.0
45,2009,200.0,1.0
45,2009,250.0,0.0
45,2009,775.0,0.83870965
45,2009,80.0,0.0
45,2009,500.0,1.0
45,2009,450.0,1.0
45,2009,300.0,1.0
45,2009,900.0,1.0
45,2009,130.0,0.38461539
45,2009,200.0,1.0
52,2009,100.0,1.0
52,2009,200.0,1.0
52,2009,550.0,1.0
52,2009,450.0,1.0
52,2009,200.0,1.0
52,2009,150.0,1.0
52,2009,350.0,1.0
52,2009,220.0,1.0
52,2009,120.0,1.0
52,2009,199.0,1.0
52,2009,300.0,1.0
52,2009,400.0,1.0
52,2009,460.0,1.0
52,2009,300.0,1.0
52,2009,35.0,1.0
52,2009,250.0,1.0
52,2009,150.0,1.0
52,2009,900.0,1.0
52,2009,770.0,1.0
52,2009,1450.0,1.0
52,2009,1030.0,1.0
52,2009,200.0,1.0
52,2009,200.0,1.0
52,2009,1800.0,1.0
52,2009,50.0,1.0
52,2009,400.0,1.0
52,2009,150.0,1.0
52,2009,370.0,1.0
52,2009,300.0,1.0
52,2009,535.0,1.0
52,2009,575.0,1.0
52,2009,2510.0,1.0
52,2009,920.0,1.0
52,2009,500.0,1.0
52,2009,200.0,1.0
52,2009,1210.0,1.0
52,2009,460.0,0.9130435
52,2009,30.0,0.0
52,2009,120.0,1.0
52,2009,1130.0,1.0
52,2009,670.0,1.0
52,2009,400.0,1.0
52,2009,1350.0,1.0
52,2009,940.0,1.0
52,2009,1560.0,1.0
52,2009,300.0,1.0
52,2009,1470.0,1.0
52,2009,300.0,1.0
52,2009,3203.0,1.0
52,2009,860.0,1.0
52,2009,50.0,1.0
52,2009,980.0,0.77551019
52,2009,1030.0,1.0
52,2009,200.0,0.0
52,2009,940.0,1.0
52,2009,1480.0,1.0
52,2009,1150.0,1.0
52,2009,20.0,1.0
52,2009,200.0,1.0
52,2009,640.0,1.0
52,2009,50.0,1.0
52,2009,1050.0,0.61904764
52,2009,525.0,1.0
52,2009,100.0,1.0
52,2009,50.0,1.0
52,2009,300.0,1.0
52,2009,100.0,1.0
52,2009,700.0,1.0
52,2009,420.0,1.0
52,2009,2150.0,1.0
52,2009,200.0,1.0
52,2009,200.0,1.0
11,2011,600.0,0.58333331
11,2011,810.0,0.83950615
11,2011,200.0,1.0
11,2011,1460.0,1.0
11,2011,1640.0,0.74512196
11,2011,30.0,0.0
11,2011,420.0,1.0
11,2011,450.0,1.0
11,2011,213.0,1.0
11,2011,200.0,1.0
11,2011,460.0,1.0
11,2011,170.0,1.0
11,2011,310.0,1.0
11,2011,520.0,1.0
11,2011,250.0,1.0
11,2011,610.0,1.0
11,2011,500.0,1.0
11,2011,250.0,1.0
11,2011,850.0,0.88235295
11,2011,450.0,1.0
11,2011,200.0,1.0
11,2011,640.0,0.53125
11,2011,625.0,0.68000001
11,2011,400.0,1.0
11,2011,50.0,1.0
11,2011,450.0,1.0
11,2011,75.0,1.0
11,2011,1278.0,1.0
11,2011,250.0,1.0
11,2011,236.0,1.0
11,2011,660.0,1.0
11,2011,400.0,1.0
11,2011,450.0,1.0
11,2011,100.0,1.0
11,2011,210.0,1.0
11,2011,400.0,0.0
11,2011,170.0,1.0
11,2011,1310.0,1.0
11,2011,585.0,1.0
11,2011,500.0,0.69999999
11,2011,440.0,0.22727273
11,2011,400.0,1.0
11,2011,300.0,1.0
11,2011,260.0,1.0
11,2011,800.0,1.0
11,2011,350.0,1.0
11,2011,1111.0,1.0
11,2011,175.0,1.0
11,2011,430.0,0.41860464
11,2011,400.0,1.0
11,2011,1716.0,1.0
11,2011,300.0,1.0
11,2011,204.0,1.0
11,2011,500.0,1.0
11,2011,230.0,1.0
11,2011,230.0,1.0
11,2011,600.0,0.0
11,2011,548.0,1.0
11,2011,350.0,1.0
11,2011,100.0,0.0
11,2011,130.0,1.0
11,2011,3000.0,1.0
11,2011,630.0,1.0
11,2011,320.0,1.0
11,2011,400.0,1.0
11,2011,440.0,0.95454544
11,2011,450.0,1.0
11,2011,330.0,0.0
11,2011,650.0,1.0
11,2011,900.0,0.8888889
11,2011,900.0,0.66666669
11,2011,600.0,1.0
11,2011,200.0,1.0
11,2011,400.0,1.0
11,2011,450.0,1.0
11,2011,700.0,0.78571427
11,2011,400.0,1.0
11,2011,650.0,1.0
11,2011,750.0,0.80000001
11,2011,1533.0,1.0
11,2011,1010.0,0.0
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,650.0,1.0
11,2011,1162.0,0.82788295
11,2011,305.0,1.0
11,2011,300.0,1.0
11,2011,1800.0,1.0
11,2011,1200.0,1.0
11,2011,530.0,0.39622641
11,2011,550.0,0.63636363
11,2011,250.0,0.40000001
11,2011,300.0,1.0
11,2011,200.0,1.0
11,2011,800.0,1.0
11,2011,450.0,1.0
11,2011,630.0,1.0
11,2011,200.0,1.0
11,2011,380.0,1.0
11,2011,900.0,1.0
11,2011,1100.0,1.0
11,2011,1025.0,0.51707315
11,2011,50.0,0.0
11,2011,1470.0,1.0
11,2011,20.0,0.0
11,2011,1740.0,1.0
11,2011,1030.0,1.0
11,2011,930.0,1.0
11,2011,680.0,1.0
11,2011,224.0,1.0
11,2011,600.0,0.66666669
11,2011,520.0,0.80769229
11,2011,40.0,1.0
11,2011,200.0,1.0
11,2011,800.0,1.0
11,2011,1340.0,1.0
11,2011,460.0,0.0
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,500.0,1.0
11,2011,1320.0,1.0
11,2011,450.0,1.0
11,2011,800.0,1.0
11,2011,700.0,1.0
11,2011,230.0,1.0
11,2011,400.0,0.75
11,2011,150.0,0.0
11,2011,100.0,1.0
11,2011,1615.0,1.0
11,2011,10.0,1.0
11,2011,250.0,1.0
11,2011,2553.0,1.0
11,2011,390.0,1.0
11,2011,275.0,1.0
11,2011,460.0,1.0
11,2011,600.0,0.0
11,2011,1010.0,0.0
11,2011,500.0,1.0
11,2011,490.0,1.0
11,2011,800.0,1.0
11,2011,150.0,1.0
11,2011,1410.0,0.44680852
11,2011,580.0,0.87931037
11,2011,300.0,1.0
11,2011,1551.0,1.0
11,2011,210.0,0.52380955
11,2011,380.0,0.0
11,2011,430.0,1.0
11,2011,40.0,0.0
11,2011,200.0,1.0
11,2011,1250.0,1.0
11,2011,200.0,1.0
11,2011,550.0,1.0
11,2011,100.0,0.0
11,2011,1280.0,1.0
11,2011,230.0,1.0
11,2011,650.0,1.0
11,2011,1600.0,1.0
11,2011,600.0,1.0
11,2011,550.0,1.0
11,2011,1180.0,1.0
11,2011,900.0,1.0
11,2011,480.0,1.0
11,2011,350.0,1.0
11,2011,200.0,1.0
11,2011,780.0,0.96153843
11,2011,630.0,1.0
11,2011,842.0,1.0
11,2011,80.0,1.0
11,2011,300.0,1.0
11,2011,1850.0,1.0
11,2011,450.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,390.0,1.0
11,2011,935.0,1.0
11,2011,390.0,1.0
11,2011,976.0,1.0
11,2011,343.0,1.0
11,2011,650.0,1.0
11,2011,405.0,1.0
11,2011,900.0,1.0
11,2011,1250.0,1.0
11,2011,870.0,1.0
11,2011,1050.0,1.0
11,2011,910.0,1.0
11,2011,1500.0,1.0
11,2011,412.0,1.0
11,2011,380.0,1.0
11,2011,400.0,1.0
11,2011,390.0,1.0
11,2011,530.0,1.0
11,2011,5.0,1.0
11,2011,1586.0,1.0
11,2011,1730.0,1.0
11,2011,1070.0,0.71962619
11,2011,75.0,1.0
11,2011,140.0,1.0
11,2011,180.0,0.0
11,2011,830.0,1.0
11,2011,160.0,0.6875
11,2011,190.0,1.0
11,2011,380.0,1.0
11,2011,550.0,1.0
11,2011,250.0,1.0
11,2011,600.0,0.66666669
11,2011,270.0,1.0
11,2011,560.0,1.0
11,2011,465.0,1.0
11,2011,310.0,1.0
11,2011,800.0,1.0
11,2011,710.0,1.0
11,2011,400.0,0.5
11,2011,300.0,1.0
11,2011,410.0,1.0
11,2011,20.0,0.0
11,2011,30.0,1.0
11,2011,400.0,1.0
11,2011,800.0,1.0
11,2011,1150.0,1.0
11,2011,360.0,1.0
11,2011,450.0,1.0
11,2011,300.0,1.0
11,2011,1370.0,1.0
11,2011,400.0,1.0
11,2011,450.0,1.0
11,2011,100.0,1.0
11,2011,700.0,1.0
11,2011,1250.0,0.47999999
11,2011,650.0,0.53846157
11,2011,260.0,1.0
11,2011,555.0,1.0
11,2011,150.0,0.66666669
11,2011,750.0,1.0
11,2011,225.0,1.0
11,2011,530.0,1.0
11,2011,460.0,1.0
11,2011,720.0,1.0
11,2011,410.0,1.0
11,2011,400.0,1.0
11,2011,2270.0,0.75770926
11,2011,320.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,900.0,1.0
11,2011,52.0,0.0
11,2011,120.0,1.0
11,2011,510.0,1.0
11,2011,520.0,0.42307693
11,2011,50.0,0.0
11,2011,220.0,1.0
11,2011,1155.0,1.0
11,2011,750.0,1.0
11,2011,300.0,1.0
11,2011,531.0,1.0
11,2011,377.0,1.0
11,2011,472.0,1.0
11,2011,740.0,1.0
11,2011,1200.0,1.0
11,2011,1200.0,1.0
11,2011,690.0,1.0
11,2011,1150.0,1.0
11,2011,300.0,1.0
11,2011,480.0,1.0
11,2011,630.0,1.0
11,2011,400.0,1.0
11,2011,1100.0,1.0
11,2011,1500.0,1.0
11,2011,550.0,1.0
11,2011,880.0,0.88636363
11,2011,507.0,1.0
11,2011,150.0,1.0
11,2011,200.0,0.0
11,2011,700.0,1.0
11,2011,382.0,1.0
11,2011,550.0,1.0
11,2011,420.0,1.0
11,2011,945.0,0.62433863
11,2011,100.0,1.0
11,2011,20.0,1.0
11,2011,1210.0,1.0
11,2011,600.0,1.0
11,2011,300.0,1.0
11,2011,2000.0,1.0
11,2011,302.0,0.43708611
11,2011,1000.0,1.0
11,2011,300.0,0.5
11,2011,500.0,1.0
11,2011,1530.0,1.0
11,2011,1335.0,1.0
11,2011,600.0,1.0
11,2011,50.0,1.0
11,2011,1176.0,0.82568026
11,2011,730.0,1.0
11,2011,470.0,1.0
11,2011,480.0,0.45833334
11,2011,750.0,0.60000002
11,2011,20.0,1.0
11,2011,170.0,0.0
11,2011,500.0,1.0
11,2011,1000.0,0.0
11,2011,300.0,1.0
11,2011,450.0,1.0
11,2011,605.0,0.97520661
11,2011,760.0,1.0
11,2011,510.0,1.0
11,2011,150.0,1.0
11,2011,1380.0,1.0
11,2011,430.0,1.0
11,2011,960.0,1.0
11,2011,450.0,1.0
11,2011,820.0,1.0
11,2011,570.0,1.0
11,2011,450.0,1.0
11,2011,500.0,1.0
11,2011,150.0,0.66666669
11,2011,1150.0,1.0
11,2011,170.0,0.88235295
11,2011,200.0,1.0
11,2011,900.0,1.0
11,2011,560.0,1.0
11,2011,220.0,1.0
11,2011,80.0,1.0
11,2011,605.0,1.0
11,2011,470.0,1.0
11,2011,400.0,1.0
11,2011,500.0,1.0
11,2011,300.0,1.0
11,2011,575.0,1.0
11,2011,170.0,1.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,310.0,0.0
11,2011,500.0,1.0
11,2011,450.0,1.0
11,2011,1050.0,1.0
11,2011,1646.0,0.87181044
11,2011,400.0,1.0
11,2011,160.0,1.0
11,2011,530.0,1.0
11,2011,1117.0,1.0
11,2011,150.0,0.0
11,2011,600.0,1.0
11,2011,300.0,1.0
11,2011,1150.0,1.0
11,2011,50.0,1.0
11,2011,1240.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,270.0,1.0
11,2011,50.0,1.0
11,2011,780.0,1.0
11,2011,150.0,1.0
11,2011,691.0,1.0
11,2011,80.0,0.625
11,2011,20.0,1.0
11,2011,278.0,1.0
11,2011,200.0,1.0
11,2011,900.0,1.0
11,2011,1520.0,1.0
11,2011,80.0,1.0
11,2011,150.0,0.33333334
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,600.0,1.0
11,2011,440.0,1.0
11,2011,775.0,0.29032257
11,2011,720.0,0.5
11,2011,200.0,1.0
11,2011,800.0,1.0
11,2011,1850.0,0.83783782
11,2011,1000.0,1.0
11,2011,150.0,1.0
11,2011,900.0,1.0
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,380.0,1.0
11,2011,1590.0,0.88050312
11,2011,610.0,1.0
11,2011,520.0,0.23076923
11,2011,100.0,1.0
11,2011,590.0,0.88135594
11,2011,34.0,1.0
11,2011,190.0,0.78947371
11,2011,200.0,1.0
11,2011,380.0,1.0
11,2011,550.0,1.0
11,2011,260.0,1.0
11,2011,800.0,1.0
11,2011,270.0,1.0
11,2011,50.0,1.0
11,2011,90.0,1.0
11,2011,220.0,1.0
11,2011,820.0,1.0
11,2011,1100.0,1.0
11,2011,170.0,1.0
11,2011,610.0,1.0
11,2011,760.0,0.0
11,2011,230.0,0.86956519
11,2011,495.0,1.0
11,2011,45.0,1.0
11,2011,560.0,1.0
11,2011,655.0,1.0
11,2011,400.0,0.0
11,2011,480.0,1.0
11,2011,445.0,1.0
11,2011,190.0,1.0
11,2011,150.0,1.0
11,2011,560.0,1.0
11,2011,50.0,0.0
11,2011,150.0,1.0
11,2011,340.0,0.67647058
11,2011,814.0,1.0
11,2011,1580.0,1.0
11,2011,170.0,1.0
11,2011,170.0,1.0
11,2011,110.0,1.0
11,2011,320.0,0.6875
11,2011,600.0,1.0
11,2011,450.0,1.0
11,2011,650.0,0.76923078
11,2011,200.0,1.0
11,2011,1200.0,1.0
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,1095.0,1.0
11,2011,300.0,0.0
11,2011,956.0,1.0
11,2011,750.0,1.0
11,2011,200.0,1.0
11,2011,500.0,1.0
11,2011,1880.0,1.0
11,2011,40.0,1.0
11,2011,150.0,1.0
11,2011,220.0,1.0
11,2011,500.0,1.0
11,2011,1120.0,1.0
11,2011,450.0,0.0
11,2011,400.0,1.0
11,2011,450.0,0.66666669
11,2011,40.0,1.0
11,2011,450.0,1.0
11,2011,1139.0,1.0
11,2011,610.0,0.67213112
11,2011,400.0,1.0
11,2011,600.0,1.0
11,2011,1000.0,1.0
11,2011,750.0,0.73333335
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,400.0,0.375
11,2011,500.0,1.0
11,2011,2600.0,1.0
11,2011,550.0,1.0
11,2011,450.0,1.0
11,2011,350.0,1.0
11,2011,170.0,1.0
11,2011,350.0,1.0
11,2011,378.0,1.0
11,2011,580.0,1.0
11,2011,1040.0,0.59615386
11,2011,600.0,1.0
11,2011,920.0,1.0
11,2011,546.0,1.0
11,2011,1120.0,1.0
11,2011,116.0,1.0
11,2011,400.0,1.0
11,2011,655.0,1.0
11,2011,150.0,1.0
11,2011,400.0,1.0
11,2011,600.0,1.0
11,2011,370.0,1.0
11,2011,600.0,1.0
11,2011,490.0,1.0
11,2011,330.0,1.0
11,2011,500.0,1.0
11,2011,280.0,0.8214286
11,2011,670.0,1.0
11,2011,466.0,1.0
11,2011,120.0,1.0
11,2011,600.0,1.0
11,2011,420.0,0.047619049
11,2011,1200.0,1.0
11,2011,600.0,1.0
11,2011,50.0,1.0
11,2011,450.0,1.0
11,2011,650.0,1.0
11,2011,450.0,1.0
11,2011,400.0,1.0
11,2011,200.0,1.0
11,2011,390.0,1.0
11,2011,700.0,1.0
11,2011,450.0,1.0
11,2011,300.0,1.0
11,2011,494.0,1.0
11,2011,50.0,1.0
11,2011,570.0,1.0
11,2011,750.0,0.86666667
11,2011,450.0,1.0
11,2011,560.0,1.0
11,2011,40.0,1.0
11,2011,1100.0,1.0
11,2011,300.0,1.0
11,2011,820.0,1.0
11,2011,450.0,1.0
11,2011,530.0,0.32075471
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,950.0,0.15789473
11,2011,450.0,1.0
11,2011,905.0,0.760221
11,2011,100.0,0.0
11,2011,450.0,1.0
11,2011,200.0,1.0
11,2011,600.0,1.0
11,2011,350.0,1.0
11,2011,450.0,1.0
11,2011,170.0,0.0
11,2011,1170.0,1.0
11,2011,387.0,1.0
11,2011,428.0,1.0
11,2011,800.0,1.0
11,2011,500.0,1.0
11,2011,1000.0,1.0
11,2011,225.0,1.0
11,2011,800.0,1.0
11,2011,800.0,1.0
11,2011,600.0,1.0
11,2011,476.0,1.0
11,2011,1300.0,1.0
11,2011,500.0,1.0
11,2011,965.0,1.0
11,2011,160.0,0.6875
11,2011,323.0,1.0
11,2011,910.0,0.77472526
11,2011,50.0,1.0
11,2011,966.0,1.0
11,2011,300.0,1.0
11,2011,30.0,1.0
11,2011,1200.0,1.0
11,2011,800.0,0.875
11,2011,249.0,1.0
11,2011,840.0,1.0
11,2011,600.0,1.0
11,2011,680.0,1.0
11,2011,1148.0,1.0
11,2011,250.0,1.0
11,2011,530.0,1.0
11,2011,1125.0,1.0
11,2011,370.0,1.0
11,2011,850.0,1.0
11,2011,430.0,1.0
11,2011,370.0,1.0
11,2011,1450.0,1.0
11,2011,352.0,1.0
11,2011,1020.0,0.44117647
11,2011,800.0,1.0
11,2011,450.0,1.0
11,2011,250.0,1.0
11,2011,550.0,1.0
11,2011,150.0,1.0
11,2011,230.0,0.86956519
11,2011,80.0,1.0
11,2011,500.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,125.0,1.0
11,2011,900.0,0.5
11,2011,750.0,0.73333335
11,2011,1243.0,1.0
11,2011,600.0,0.33333334
11,2011,996.0,1.0
11,2011,350.0,1.0
11,2011,670.0,1.0
11,2011,200.0,1.0
11,2011,300.0,1.0
11,2011,650.0,1.0
11,2011,1220.0,1.0
11,2011,230.0,1.0
11,2011,800.0,1.0
11,2011,1760.0,1.0
11,2011,835.0,1.0
11,2011,1606.0,0.64134496
11,2011,1850.0,0.62162161
11,2011,110.0,1.0
11,2011,150.0,1.0
11,2011,300.0,1.0
11,2011,650.0,1.0
11,2011,1200.0,1.0
11,2011,20.0,1.0
11,2011,150.0,1.0
11,2011,430.0,1.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,1020.0,1.0
11,2011,515.0,1.0
11,2011,950.0,1.0
11,2011,200.0,1.0
11,2011,1200.0,0.60000002
11,2011,740.0,1.0
11,2011,60.0,1.0
11,2011,220.0,0.54545456
11,2011,150.0,1.0
11,2011,1320.0,0.99621212
11,2011,320.0,1.0
11,2011,350.0,1.0
11,2011,150.0,1.0
11,2011,600.0,0.66666669
11,2011,1671.0,1.0
11,2011,440.0,1.0
11,2011,310.0,1.0
11,2011,450.0,1.0
11,2011,130.0,1.0
11,2011,350.0,0.85714287
11,2011,180.0,1.0
11,2011,520.0,1.0
11,2011,670.0,1.0
11,2011,700.0,0.5
11,2011,450.0,1.0
11,2011,350.0,1.0
11,2011,400.0,0.5
11,2011,950.0,1.0
11,2011,1370.0,1.0
11,2011,450.0,1.0
11,2011,850.0,1.0
11,2011,610.0,1.0
11,2011,200.0,0.0
11,2011,700.0,1.0
11,2011,780.0,0.97435898
11,2011,80.0,1.0
11,2011,316.0,1.0
11,2011,400.0,1.0
11,2011,910.0,1.0
11,2011,30.0,1.0
11,2011,500.0,1.0
11,2011,200.0,1.0
11,2011,970.0,1.0
11,2011,550.0,1.0
11,2011,1150.0,1.0
11,2011,320.0,1.0
11,2011,1000.0,1.0
11,2011,400.0,0.625
11,2011,300.0,1.0
11,2011,500.0,1.0
11,2011,300.0,0.83333331
11,2011,1064.0,1.0
11,2011,100.0,1.0
11,2011,580.0,0.74137932
11,2011,375.0,1.0
11,2011,150.0,0.0
11,2011,1020.0,1.0
11,2011,560.0,1.0
11,2011,310.0,1.0
11,2011,700.0,1.0
11,2011,450.0,1.0
11,2011,300.0,1.0
11,2011,600.0,1.0
11,2011,25.0,1.0
11,2011,400.0,0.875
11,2011,200.0,0.0
11,2011,1640.0,0.5
11,2011,200.0,1.0
11,2011,1250.0,1.0
11,2011,400.0,1.0
11,2011,125.0,1.0
11,2011,126.0,1.0
11,2011,150.0,1.0
11,2011,1000.0,0.050000001
11,2011,500.0,0.60000002
11,2011,470.0,1.0
11,2011,1150.0,1.0
11,2011,1223.0,1.0
11,2011,130.0,1.0
11,2011,570.0,1.0
11,2011,1820.0,1.0
11,2011,185.0,1.0
11,2011,350.0,0.85714287
11,2011,2100.0,1.0
11,2011,180.0,1.0
11,2011,670.0,1.0
11,2011,1000.0,1.0
11,2011,950.0,1.0
11,2011,170.0,1.0
11,2011,200.0,1.0
11,2011,300.0,1.0
11,2011,1040.0,1.0
11,2011,1010.0,1.0
11,2011,360.0,1.0
11,2011,310.0,0.3548387
11,2011,690.0,0.47826087
11,2011,1000.0,1.0
11,2011,330.0,1.0
11,2011,350.0,1.0
11,2011,400.0,0.0
11,2011,100.0,1.0
11,2011,740.0,1.0
11,2011,130.0,1.0
11,2011,735.0,1.0
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,300.0,0.5
11,2011,200.0,1.0
11,2011,320.0,1.0
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,870.0,1.0
11,2011,985.0,1.0
11,2011,380.0,1.0
11,2011,10.0,0.0
11,2011,300.0,1.0
11,2011,500.0,1.0
11,2011,270.0,0.18518518
11,2011,1850.0,1.0
11,2011,2850.0,1.0
11,2011,850.0,1.0
11,2011,300.0,1.0
11,2011,320.0,1.0
11,2011,1041.0,1.0
11,2011,200.0,1.0
11,2011,400.0,0.5
11,2011,950.0,1.0
11,2011,130.0,1.0
11,2011,719.0,1.0
21,2011,700.0,1.0
21,2011,1230.0,1.0
21,2011,4150.0,1.0
21,2011,1365.0,1.0
21,2011,150.0,1.0
21,2011,710.0,1.0
21,2011,600.0,1.0
21,2011,1715.0,1.0
21,2011,150.0,1.0
21,2011,230.0,1.0
21,2011,3900.0,1.0
21,2011,3022.0,1.0
21,2011,2730.0,0.90842491
21,2011,1300.0,1.0
21,2011,3100.0,1.0
21,2011,1020.0,1.0
21,2011,1787.0,1.0
21,2011,100.0,1.0
21,2011,1250.0,1.0
21,2011,1690.0,1.0
21,2011,2490.0,1.0
21,2011,750.0,1.0
21,2011,1200.0,1.0
21,2011,1850.0,1.0
21,2011,600.0,1.0
21,2011,220.0,1.0
21,2011,2270.0,1.0
21,2011,900.0,1.0
21,2011,1180.0,1.0
21,2011,790.0,1.0
21,2011,4516.0,1.0
21,2011,200.0,1.0
21,2011,1500.0,0.66666669
21,2011,2605.0,1.0
21,2011,1200.0,1.0
21,2011,1320.0,1.0
21,2011,400.0,1.0
21,2011,1270.0,1.0
21,2011,2480.0,1.0
21,2011,300.0,1.0
21,2011,770.0,1.0
21,2011,560.0,1.0
21,2011,1940.0,0.65979379
21,2011,820.0,1.0
21,2011,850.0,1.0
21,2011,1300.0,1.0
21,2011,400.0,1.0
21,2011,1300.0,1.0
21,2011,1335.0,1.0
21,2011,2260.0,1.0
21,2011,1150.0,1.0
21,2011,1160.0,1.0
21,2011,860.0,1.0
21,2011,4585.0,1.0
21,2011,1451.0,1.0
21,2011,900.0,1.0
21,2011,3050.0,1.0
21,2011,1330.0,1.0
21,2011,3850.0,1.0
21,2011,1265.0,1.0
21,2011,2097.0,1.0
21,2011,1850.0,0.83783782
21,2011,520.0,0.57692307
21,2011,150.0,1.0
21,2011,50.0,1.0
21,2011,20.0,1.0
21,2011,1300.0,1.0
21,2011,172.0,1.0
21,2011,620.0,1.0
21,2011,2700.0,1.0
21,2011,360.0,1.0
21,2011,1780.0,1.0
21,2011,1560.0,1.0
21,2011,1545.0,1.0
21,2011,950.0,1.0
21,2011,1550.0,1.0
21,2011,1793.0,0.94422758
21,2011,2000.0,0.40000001
21,2011,2065.0,1.0
21,2011,1935.0,1.0
21,2011,3090.0,1.0
21,2011,2525.0,0.98019803
21,2011,660.0,1.0
21,2011,80.0,1.0
21,2011,1880.0,1.0
21,2011,808.0,0.12376238
21,2011,1030.0,1.0
21,2011,1600.0,1.0
21,2011,3044.0,1.0
21,2011,1650.0,0.84848487
21,2011,260.0,1.0
21,2011,1250.0,1.0
21,2011,3020.0,1.0
21,2011,780.0,1.0
21,2011,2350.0,1.0
21,2011,800.0,0.875
21,2011,260.0,1.0
21,2011,1693.0,1.0
21,2011,335.0,1.0
21,2011,800.0,1.0
21,2011,1480.0,0.96621621
21,2011,730.0,1.0
21,2011,530.0,1.0
21,2011,530.0,1.0
21,2011,1430.0,0.27972028
21,2011,2111.0,0.57366174
21,2011,1400.0,0.9285714
21,2011,1015.0,1.0
21,2011,4155.0,1.0
21,2011,650.0,1.0
21,2011,995.0,1.0
21,2011,3520.0,0.85227275
21,2011,750.0,1.0
21,2011,3055.0,1.0
21,2011,1850.0,1.0
21,2011,900.0,1.0
21,2011,970.0,1.0
21,2011,670.0,1.0
21,2011,1300.0,1.0
21,2011,3020.0,1.0
21,2011,1100.0,0.81818181
21,2011,280.0,1.0
21,2011,1578.0,1.0
21,2011,1870.0,1.0
21,2011,500.0,1.0
21,2011,1106.0,1.0
21,2011,1000.0,1.0
21,2011,400.0,1.0
21,2011,1220.0,1.0
21,2011,1155.0,1.0
21,2011,2150.0,1.0
21,2011,1410.0,1.0
21,2011,1650.0,0.78787881
21,2011,2317.0,0.91368151
21,2011,592.0,1.0
21,2011,350.0,1.0
21,2011,1355.0,0.52767527
21,2011,2360.0,1.0
21,2011,1690.0,1.0
21,2011,990.0,1.0
21,2011,1480.0,1.0
21,2011,2950.0,1.0
21,2011,330.0,1.0
21,2011,420.0,1.0
21,2011,2060.0,1.0
21,2011,1060.0,1.0
21,2011,500.0,1.0
21,2011,1313.0,1.0
21,2011,130.0,1.0
21,2011,1400.0,0.9285714
21,2011,1500.0,1.0
21,2011,295.0,1.0
21,2011,570.0,1.0
21,2011,360.0,1.0
21,2011,100.0,1.0
21,2011,2190.0,1.0
21,2011,1074.0,1.0
21,2011,1850.0,1.0
21,2011,240.0,1.0
21,2011,3428.0,0.50700116
21,2011,490.0,1.0
21,2011,510.0,1.0
21,2011,1977.0,1.0
21,2011,1238.0,1.0
21,2011,550.0,1.0
21,2011,300.0,1.0
21,2011,400.0,1.0
