T1,wave,total_杂粮,ratio_杂粮
37,2009,1740.0,0.97126436
37,2009,731.0,1.0
37,2009,569.0,1.0
37,2009,355.0,1.0
37,2009,1929.5,1.0
37,2009,220.0,1.0
37,2009,302.5,1.0
37,2009,850.0,1.0
37,2009,250.0,0.60000002
37,2009,1182.0,1.0
37,2009,160.0,1.0
37,2009,1270.0,1.0
37,2009,1270.0,1.0
37,2009,320.0,1.0
37,2009,302.0,1.0
37,2009,1500.0,1.0
37,2009,614.0,1.0
37,2009,1262.0,1.0
37,2009,1418.1,1.0
37,2009,125.0,1.0
37,2009,450.0,1.0
37,2009,540.0,1.0
37,2009,1150.0,1.0
37,2009,489.5,0.99795711
37,2009,291.5,1.0
37,2009,106.0,1.0
37,2009,89.0,1.0
37,2009,1928.0,1.0
37,2009,770.0,1.0
37,2009,716.0,1.0
37,2009,135.0,1.0
37,2009,970.0,0.93814433
37,2009,1835.0,1.0
37,2009,725.0,0.62758619
37,2009,660.0,1.0
37,2009,577.5,0.72294372
37,2009,810.0,1.0
37,2009,231.0,1.0
37,2009,1112.0,1.0
37,2009,1950.0,1.0
37,2009,74.0,1.0
37,2009,265.0,1.0
37,2009,531.0,1.0
37,2009,300.0,1.0
37,2009,200.0,1.0
37,2009,290.0,1.0
37,2009,2620.0,1.0
37,2009,70.0,1.0
37,2009,320.0,1.0
37,2009,140.5,1.0
37,2009,220.0,1.0
37,2009,1694.0,1.0
37,2009,2341.0,1.0
37,2009,1040.0,1.0
37,2009,150.0,1.0
37,2009,1036.8,1.0
37,2009,280.0,1.0
37,2009,1115.3,1.0
37,2009,215.0,1.0
37,2009,265.0,1.0
37,2009,382.0,1.0
37,2009,525.5,1.0
37,2009,169.0,1.0
37,2009,360.0,1.0
37,2009,1362.0,1.0
37,2009,300.0,1.0
37,2009,225.0,1.0
37,2009,1022.0,1.0
37,2009,1022.0,1.0
37,2009,1040.0,1.0
37,2009,1283.0,1.0
37,2009,418.0,1.0
37,2009,40.0,1.0
37,2009,447.7,1.0
37,2009,460.0,1.0
37,2009,200.0,1.0
37,2009,305.0,1.0
37,2009,300.0,1.0
37,2009,399.0,1.0
37,2009,555.0,1.0
37,2009,1901.0,1.0
37,2009,50.0,1.0
37,2009,40.0,1.0
37,2009,150.0,0.0
37,2009,3055.0,1.0
37,2009,3066.2,1.0
37,2009,356.0,1.0
37,2009,1497.4,1.0
37,2009,160.0,1.0
37,2009,315.2,1.0
37,2009,889.0,1.0
37,2009,11.0,1.0
37,2009,703.0,1.0
37,2009,190.0,1.0
37,2009,1033.7,0.85489023
37,2009,1880.0,1.0
37,2009,224.0,1.0
37,2009,690.0,1.0
37,2009,90.0,1.0
37,2009,1170.0,1.0
37,2009,380.0,0.7368421
37,2009,539.4000000000001,1.0
37,2009,110.0,1.0
37,2009,110.0,1.0
37,2009,304.5,0.50738919
37,2009,150.0,1.0
37,2009,630.0,1.0
37,2009,658.0,1.0
37,2009,409.0,1.0
37,2009,591.0,1.0
37,2009,587.4,1.0
37,2009,450.0,1.0
37,2009,624.0,1.0
37,2009,550.0,1.0
37,2009,153.0,1.0
37,2009,870.0,1.0
37,2009,200.0,1.0
37,2009,120.0,1.0
37,2009,315.0,1.0
37,2009,799.6,1.0
37,2009,310.0,1.0
37,2009,300.0,1.0
37,2009,450.2,0.99111503
37,2009,245.0,1.0
37,2009,120.0,1.0
37,2009,807.1,0.81414944
37,2009,1263.0,1.0
37,2009,2424.0,1.0
37,2009,1013.0,1.0
37,2009,260.0,1.0
37,2009,260.0,1.0
37,2009,150.0,1.0
37,2009,2160.0,1.0
37,2009,350.0,1.0
37,2009,719.0,0.99721837
37,2009,978.0,1.0
37,2009,515.0,1.0
37,2009,290.0,1.0
37,2009,351.5,1.0
37,2009,780.0,0.71794873
37,2009,1030.0,1.0
37,2009,405.0,1.0
37,2009,340.0,1.0
37,2009,32.2,1.0
37,2009,400.0,1.0
37,2009,1006.0,1.0
37,2009,100.0,0.5
37,2009,200.0,0.0
37,2009,350.0,1.0
37,2009,70.0,1.0
37,2009,250.5,1.0
37,2009,422.9,1.0
37,2009,270.0,1.0
37,2009,92.0,1.0
37,2009,920.0,1.0
37,2009,220.0,1.0
37,2009,76.0,1.0
37,2009,1620.0,1.0
37,2009,1534.0,1.0
37,2009,980.0,1.0
37,2009,1326.4,1.0
37,2009,329.0,1.0
37,2009,550.0,1.0
37,2009,690.0,1.0
37,2009,126.0,0.20634921
37,2009,650.0,1.0
37,2009,290.0,1.0
37,2009,305.0,1.0
37,2009,1228.0,1.0
37,2009,680.0,1.0
37,2009,1219.0,1.0
37,2009,1125.0,1.0
37,2009,340.0,1.0
37,2009,550.0,1.0
37,2009,694.0,1.0
37,2009,1859.0,1.0
37,2009,410.0,1.0
37,2009,530.0,1.0
37,2009,2521.0,1.0
37,2009,760.0999999999999,1.0
37,2009,560.0,1.0
37,2009,260.0,0.0
37,2009,1236.0,0.99983817
37,2009,1111.3,1.0
37,2009,720.0,1.0
37,2009,440.0,1.0
37,2009,950.0,1.0
41,2009,180.0,0.11111111
41,2009,310.0,1.0
41,2009,470.0,0.0
41,2009,1608.3,0.81346762
41,2009,316.0,1.0
41,2009,500.0,1.0
41,2009,2140.0,0.64953274
41,2009,580.0,1.0
41,2009,160.0,1.0
41,2009,210.0,0.88095236
41,2009,521.8,1.0
41,2009,770.0,1.0
41,2009,924.3,0.94482309
41,2009,210.0,1.0
41,2009,370.0,1.0
41,2009,57.0,1.0
41,2009,30.0,1.0
41,2009,953.0,1.0
41,2009,1821.0,1.0
41,2009,430.0,1.0
41,2009,682.0,0.96334308
41,2009,300.0,1.0
41,2009,355.0,1.0
41,2009,307.0,1.0
41,2009,523.0,1.0
41,2009,1505.0,1.0
41,2009,210.0,0.52380955
41,2009,330.0,0.27272728
41,2009,882.0,1.0
41,2009,400.0,1.0
41,2009,87.0,1.0
41,2009,898.5,0.88703394
41,2009,190.0,1.0
41,2009,1680.0,1.0
41,2009,2.2,1.0
41,2009,250.0,1.0
41,2009,1292.6,1.0
41,2009,250.0,1.0
41,2009,21.0,0.0
41,2009,2170.0,1.0
41,2009,109.3,1.0
41,2009,288.0,1.0
41,2009,25.0,1.0
41,2009,1560.0,1.0
41,2009,640.0,1.0
41,2009,525.0,1.0
41,2009,374.0,1.0
41,2009,15.0,1.0
41,2009,1100.0,1.0
41,2009,400.0,1.0
41,2009,200.0,0.85000002
41,2009,2474.0,1.0
41,2009,879.0,0.74971557
41,2009,418.0,1.0
41,2009,400.0,1.0
41,2009,10.0,1.0
41,2009,790.0,0.62025315
41,2009,400.0,1.0
41,2009,500.0,1.0
41,2009,324.4,0.6300863
41,2009,435.0,1.0
41,2009,450.0,1.0
41,2009,497.0,1.0
41,2009,531.0,1.0
41,2009,390.0,1.0
41,2009,690.0,1.0
41,2009,900.0,1.0
41,2009,80.0,1.0
41,2009,346.9,1.0
41,2009,150.0,1.0
41,2009,1032.0,1.0
41,2009,90.0,0.0
41,2009,960.0,1.0
41,2009,700.0,1.0
41,2009,102.0,1.0
41,2009,950.0,1.0
41,2009,425.0,1.0
41,2009,770.0,1.0
41,2009,785.0,1.0
41,2009,150.0,1.0
41,2009,566.5,0.73521626
41,2009,1290.0,1.0
41,2009,1820.0,0.98351645
41,2009,200.0,1.0
41,2009,50.0,1.0
41,2009,200.0,1.0
41,2009,200.0,1.0
41,2009,601.0,1.0
41,2009,11.0,1.0
41,2009,330.0,1.0
41,2009,1165.0,1.0
41,2009,45.0,1.0
41,2009,470.0,1.0
41,2009,150.0,1.0
41,2009,180.0,1.0
41,2009,1164.5,1.0
41,2009,837.0,1.0
41,2009,440.0,1.0
41,2009,100.0,1.0
41,2009,360.0,0.8611111
41,2009,175.0,0.60000002
41,2009,300.0,1.0
41,2009,1000.1,0.95000499
41,2009,750.0,1.0
41,2009,850.0,0.94117647
41,2009,40.0,1.0
41,2009,200.0,0.60000002
41,2009,160.0,1.0
41,2009,3676.0,1.0
41,2009,910.0,0.74725276
41,2009,250.0,1.0
41,2009,200.0,1.0
41,2009,689.5,1.0
41,2009,2092.4,1.0
41,2009,450.0,1.0
41,2009,320.0,1.0
41,2009,770.0,1.0
41,2009,210.0,1.0
41,2009,284.5,1.0
41,2009,803.0,1.0
41,2009,141.0,1.0
41,2009,310.0,1.0
41,2009,880.0,0.625
41,2009,310.0,1.0
41,2009,128.0,1.0
41,2009,350.0,1.0
41,2009,100.0,1.0
41,2009,401.0,1.0
41,2009,800.0,1.0
41,2009,105.0,0.38095239
41,2009,150.0,0.86666667
41,2009,687.0,1.0
41,2009,227.0,1.0
41,2009,823.5999999999999,0.99757165
41,2009,152.0,0.5131579
41,2009,282.0,1.0
41,2009,400.0,1.0
41,2009,200.0,0.0
41,2009,40.0,1.0
41,2009,835.0,1.0
41,2009,770.0,1.0
41,2009,632.0,0.85759491
41,2009,1495.0,1.0
41,2009,350.0,1.0
41,2009,600.0,1.0
41,2009,201.0,1.0
41,2009,425.0,1.0
41,2009,542.0,1.0
41,2009,235.0,1.0
41,2009,978.6,1.0
41,2009,410.0,1.0
41,2009,1125.0,1.0
41,2009,541.0,1.0
41,2009,1000.0,1.0
41,2009,550.0,1.0
41,2009,280.0,1.0
41,2009,1187.9,0.99898982
41,2009,16.5,1.0
41,2009,1365.0,1.0
41,2009,1080.0,1.0
41,2009,280.0,1.0
41,2009,383.0,1.0
41,2009,544.0,1.0
41,2009,560.0,0.91071427
41,2009,355.0,1.0
42,2009,206.0,1.0
42,2009,925.0,0.94594592
42,2009,40.0,1.0
42,2009,2.0,1.0
42,2009,330.0,1.0
42,2009,110.0,1.0
42,2009,100.0,0.0
42,2009,260.0,1.0
42,2009,635.0,1.0
42,2009,152.0,1.0
42,2009,200.0,1.0
42,2009,310.0,1.0
42,2009,160.5,0.065420561
42,2009,810.0,1.0
42,2009,70.0,1.0
42,2009,983.0,1.0
42,2009,366.0,0.99726778
42,2009,350.0,1.0
42,2009,6.0,1.0
42,2009,330.0,1.0
42,2009,926.0,1.0
42,2009,1106.7,0.99304235
42,2009,220.0,1.0
42,2009,369.0,0.72899729
42,2009,206.0,0.27184466
42,2009,52.0,1.0
42,2009,21.0,0.76190478
42,2009,500.0,1.0
42,2009,400.0,1.0
42,2009,662.0,0.99848944
42,2009,810.0,1.0
42,2009,615.5,0.83103168
42,2009,455.0,0.78021979
42,2009,350.0,0.0
42,2009,312.0,1.0
42,2009,230.0,1.0
42,2009,150.0,0.0
42,2009,346.0,1.0
42,2009,150.0,1.0
42,2009,213.0,1.0
42,2009,80.0,1.0
42,2009,200.0,1.0
42,2009,625.0,0.51999998
42,2009,203.0,1.0
42,2009,1040.0,1.0
42,2009,394.0,1.0
42,2009,1408.5,1.0
42,2009,100.0,1.0
42,2009,241.0,1.0
42,2009,374.0,1.0
42,2009,1.0,1.0
42,2009,580.0,1.0
42,2009,314.0,0.955414
42,2009,200.0,1.0
42,2009,130.0,1.0
42,2009,101.0,1.0
42,2009,360.0,1.0
42,2009,281.0,1.0
42,2009,360.0,0.72222221
42,2009,380.0,1.0
42,2009,260.0,1.0
42,2009,8.0,1.0
42,2009,117.0,0.05982906
42,2009,530.0,1.0
42,2009,166.0,1.0
42,2009,404.0,1.0
42,2009,46.0,0.13043478
42,2009,169.0,1.0
42,2009,2200.0,1.0
42,2009,60.0,1.0
42,2009,8.0,1.0
42,2009,93.0,1.0
42,2009,278.0,1.0
42,2009,122.5,0.020408163
42,2009,113.5,1.0
42,2009,360.5,1.0
42,2009,3.0,1.0
42,2009,307.0,1.0
42,2009,144.5,1.0
42,2009,275.0,1.0
42,2009,20.5,1.0
42,2009,300.0,1.0
42,2009,184.2,0.98805648
42,2009,52.0,1.0
42,2009,150.0,0.0
42,2009,100.0,1.0
42,2009,6.0,1.0
42,2009,134.0,0.96268654
42,2009,3.0,1.0
42,2009,965.0,1.0
42,2009,150.0,0.0
42,2009,200.0,1.0
42,2009,56.0,0.10714286
42,2009,120.0,1.0
42,2009,259.5,0.99614644
42,2009,160.0,0.375
42,2009,1590.0,1.0
42,2009,200.0,0.0
42,2009,108.3,0.076638967
42,2009,250.0,1.0
42,2009,124.0,0.032258064
42,2009,1250.0,1.0
42,2009,100.0,1.0
42,2009,907.0,0.75744212
42,2009,100.5,1.0
42,2009,199.0,0.34673366
42,2009,188.0,0.68085104
42,2009,711.0,0.50070322
42,2009,200.0,1.0
42,2009,340.0,0.70588237
42,2009,2.0,1.0
42,2009,285.0,1.0
42,2009,429.0,1.0
42,2009,340.3,0.70614165
42,2009,455.0,1.0
42,2009,6.0,1.0
42,2009,13.1,1.0
42,2009,420.0,1.0
42,2009,150.0,1.0
42,2009,540.2,1.0
42,2009,385.0,0.93506491
42,2009,20.6,1.0
42,2009,450.0,1.0
42,2009,370.0,1.0
42,2009,150.0,1.0
42,2009,205.0,0.31707317
42,2009,12.0,1.0
42,2009,688.2,0.99709386
42,2009,126.0,1.0
42,2009,600.0,1.0
42,2009,480.0,1.0
42,2009,386.0,1.0
42,2009,574.0,0.91289198
43,2009,2.0,1.0
43,2009,134.5,1.0
43,2009,300.0,1.0
43,2009,840.0,1.0
43,2009,265.0,0.24528302
43,2009,105.0,1.0
43,2009,100.0,1.0
43,2009,160.0,1.0
43,2009,34.4,1.0
43,2009,190.0,1.0
43,2009,50.0,0.0
43,2009,85.8,1.0
43,2009,350.0,1.0
43,2009,100.0,1.0
43,2009,100.0,1.0
43,2009,268.01,1.0
43,2009,425.5,1.0
43,2009,130.0,1.0
43,2009,7.5,0.56
43,2009,120.0,1.0
43,2009,4.0,1.0
43,2009,20.0,1.0
43,2009,300.0,1.0
43,2009,11.6,1.0
43,2009,80.0,1.0
43,2009,4.0,1.0
43,2009,80.0,1.0
43,2009,8.0,1.0
43,2009,1.0,1.0
43,2009,369.5,0.99188089
43,2009,100.0,1.0
43,2009,2.0,1.0
43,2009,443.1,0.65696234
43,2009,125.0,1.0
43,2009,404.6,1.0
43,2009,397.0,1.0
43,2009,2.2,1.0
43,2009,1211.0,1.0
43,2009,5.1,1.0
43,2009,145.0,0.31034482
43,2009,210.0,0.52380955
43,2009,111.5,1.0
43,2009,124.5,1.0
43,2009,61.0,1.0
43,2009,500.0,1.0
43,2009,50.0,0.0
43,2009,344.0,0.70930231
43,2009,150.0,1.0
43,2009,52.6,1.0
43,2009,650.0,0.69230771
43,2009,8.0,1.0
43,2009,150.0,1.0
43,2009,137.0,0.270073
43,2009,52.6,1.0
43,2009,607.5,1.0
43,2009,120.0,1.0
43,2009,500.0,1.0
43,2009,7.0,1.0
43,2009,400.0,1.0
43,2009,334.0,1.0
43,2009,100.0,1.0
43,2009,79.60000000000001,1.0
43,2009,195.0,0.9948718
43,2009,100.0,1.0
43,2009,354.5,0.99858958
43,2009,150.0,1.0
43,2009,290.0,1.0
43,2009,410.0,1.0
43,2009,200.0,1.0
43,2009,150.0,1.0
43,2009,150.0,1.0
43,2009,120.0,1.0
43,2009,38.10000000000001,0.88451445
43,2009,117.8,1.0
43,2009,4.1,1.0
43,2009,100.0,1.0
43,2009,175.0,1.0
43,2009,360.0,0.027777778
43,2009,304.0,1.0
43,2009,396.0,1.0
43,2009,6.600000000000001,1.0
43,2009,1432.5,0.85933685
43,2009,300.0,0.33333334
43,2009,37.0,0.86486489
43,2009,305.5,1.0
43,2009,100.0,1.0
43,2009,10.0,1.0
43,2009,102.0,0.019607844
43,2009,6.0,1.0
43,2009,19.2,1.0
43,2009,630.0,1.0
43,2009,7.5,1.0
43,2009,329.5,1.0
43,2009,484.5,1.0
43,2009,157.0,1.0
43,2009,5.5,1.0
43,2009,1200.0,0.041666668
43,2009,77.0,1.0
43,2009,2.0,1.0
43,2009,100.0,1.0
43,2009,29.0,1.0
43,2009,102.0,1.0
43,2009,6.199999999999999,1.0
43,2009,220.0,1.0
43,2009,6.0,1.0
43,2009,3.0,1.0
43,2009,5.5,1.0
43,2009,350.0,1.0
43,2009,175.0,1.0
43,2009,42.59999999999999,1.0
43,2009,9.7,1.0
43,2009,2.0,1.0
43,2009,105.0,1.0
43,2009,320.0,1.0
43,2009,1.0,1.0
43,2009,89.5,1.0
43,2009,150.0,1.0
43,2009,361.0,1.0
43,2009,200.0,1.0
43,2009,200.0,1.0
43,2009,7.6,0.7368421
43,2009,13.0,1.0
43,2009,50.0,1.0
43,2009,136.0,0.97058821
43,2009,5.5,1.0
43,2009,1014.0,0.95069033
43,2009,13.7,1.0
43,2009,150.0,1.0
43,2009,9.9,1.0
43,2009,1.0,1.0
43,2009,170.0,1.0
43,2009,486.0,1.0
43,2009,180.0,1.0
43,2009,100.0,1.0
43,2009,17.0,1.0
43,2009,370.0,1.0
45,2009,80.0,1.0
45,2009,6.7,1.0
45,2009,100.0,1.0
45,2009,115.0,1.0
45,2009,79.2,1.0
45,2009,5.0,1.0
45,2009,311.0,0.80064309
45,2009,6.0,0.0
45,2009,4.0,1.0
45,2009,75.0,0.33333334
45,2009,150.0,0.0
45,2009,5.0,1.0
45,2009,90.2,0.046563193
45,2009,1.0,1.0
45,2009,9.0,0.33333334
45,2009,486.0,0.9835391
45,2009,2.0,1.0
45,2009,74.0,1.0
45,2009,228.0,1.0
45,2009,100.8,0.50396824
45,2009,4.5,1.0
45,2009,270.0,0.97777778
45,2009,200.0,1.0
45,2009,15.0,1.0
45,2009,169.0,1.0
45,2009,109.9,0.96360326
45,2009,12.0,1.0
45,2009,100.0,1.0
45,2009,224.0,0.4642857
45,2009,100.0,1.0
45,2009,174.0,0.97126436
45,2009,131.0,0.045801528
45,2009,11.5,1.0
45,2009,15.5,1.0
45,2009,11.5,1.0
45,2009,5.5,1.0
45,2009,395.0,1.0
45,2009,12.2,1.0
45,2009,250.0,0.40000001
45,2009,402.2,0.50273496
45,2009,5.0,1.0
45,2009,6.0,0.66666669
45,2009,650.0,1.0
45,2009,3.0,1.0
45,2009,150.0,1.0
45,2009,12.5,1.0
45,2009,5.5,0.45454547
45,2009,318.0,0.98113209
45,2009,416.0,1.0
45,2009,7.0,1.0
45,2009,3.0,1.0
45,2009,214.3,0.98366773
45,2009,55.0,0.92727274
45,2009,154.5,1.0
45,2009,10.0,1.0
45,2009,110.0,1.0
45,2009,90.0,1.0
45,2009,13.6,1.0
45,2009,215.0,1.0
45,2009,14.0,0.5714286
45,2009,15.0,1.0
45,2009,6.0,1.0
45,2009,276.0,1.0
45,2009,343.0,0.99125367
45,2009,208.0,1.0
45,2009,357.0,1.0
45,2009,506.0,1.0
45,2009,896.0,0.9598214
45,2009,100.0,1.0
45,2009,100.0,1.0
45,2009,7.0,1.0
45,2009,300.0,0.0
45,2009,80.0,1.0
45,2009,265.5,0.99435025
45,2009,557.0,0.89228004
45,2009,16.0,1.0
45,2009,13.0,1.0
45,2009,180.0,1.0
45,2009,184.0,1.0
45,2009,16.3,1.0
45,2009,200.0,1.0
45,2009,390.0,0.84615386
45,2009,11.0,1.0
45,2009,4.0,1.0
45,2009,200.0,0.25
45,2009,400.0,1.0
45,2009,70.0,1.0
45,2009,400.0,1.0
45,2009,1.0,1.0
45,2009,100.0,1.0
45,2009,258.3,1.0
45,2009,14.0,1.0
45,2009,50.0,1.0
45,2009,5.5,1.0
45,2009,350.0,1.0
45,2009,211.0,1.0
45,2009,11.7,1.0
45,2009,125.0,1.0
45,2009,7.2,0.8611111
45,2009,8.0,0.75
45,2009,180.0,0.0
45,2009,10.5,1.0
45,2009,30.0,1.0
45,2009,600.0,1.0
45,2009,708.9000000000001,1.0
45,2009,100.0,1.0
45,2009,8.5,0.41176471
45,2009,80.0,1.0
45,2009,100.0,1.0
45,2009,790.1,1.0
45,2009,200.0,1.0
45,2009,9.0,1.0
45,2009,19.0,0.52631581
45,2009,153.0,1.0
45,2009,10.5,1.0
45,2009,38.0,1.0
45,2009,9.5,1.0
45,2009,6.0,1.0
45,2009,8.0,0.75
45,2009,120.0,1.0
45,2009,563.0,1.0
45,2009,100.0,1.0
45,2009,444.0,1.0
45,2009,184.0,1.0
45,2009,250.0,1.0
45,2009,13.3,1.0
45,2009,400.0,1.0
45,2009,1.0,1.0
45,2009,50.0,1.0
45,2009,200.0,1.0
45,2009,192.0,1.0
45,2009,1.0,1.0
45,2009,9.0,1.0
45,2009,114.2,0.99124342
45,2009,350.0,1.0
45,2009,100.0,1.0
45,2009,8.0,1.0
45,2009,8.0,1.0
45,2009,2.3,1.0
45,2009,450.0,1.0
45,2009,108.1,1.0
45,2009,720.0,1.0
45,2009,63.6,1.0
45,2009,354.0,0.89971751
45,2009,100.0,0.0
45,2009,303.0,1.0
45,2009,60.0,1.0
45,2009,322.0,1.0
45,2009,6.0,1.0
45,2009,3.5,1.0
45,2009,10.0,1.0
45,2009,113.5,1.0
45,2009,416.5,0.71188474
45,2009,1.0,1.0
45,2009,13.0,1.0
45,2009,192.0,0.8125
45,2009,307.0,1.0
45,2009,290.0,0.68965518
45,2009,80.0,1.0
45,2009,4.0,1.0
45,2009,100.0,1.0
45,2009,8.5,0.70588237
45,2009,8.0,1.0
45,2009,8.9,1.0
45,2009,263.9,0.99242139
45,2009,15.0,1.0
45,2009,13.0,0.88461536
45,2009,264.0,1.0
45,2009,111.3,0.96406108
45,2009,50.0,1.0
45,2009,302.3,0.6692028
45,2009,105.9,1.0
45,2009,95.0,1.0
45,2009,3.0,0.33333334
45,2009,202.0,1.0
45,2009,17.5,0.65714288
45,2009,644.0,0.92546582
45,2009,336.0,1.0
45,2009,150.0,1.0
45,2009,134.7,1.0
45,2009,19.0,0.42105263
45,2009,199.0,1.0
45,2009,214.0,1.0
45,2009,150.0,1.0
45,2009,3.0,0.66666669
45,2009,160.6,0.99003738
45,2009,200.0,1.0
45,2009,420.0,1.0
45,2009,539.0,1.0
45,2009,100.0,1.0
45,2009,120.0,1.0
45,2009,0.5,1.0
45,2009,70.0,1.0
45,2009,70.0,1.0
45,2009,4.0,1.0
45,2009,217.3,0.07961344
45,2009,10.2,0.11764706
45,2009,158.0,1.0
45,2009,9.4,1.0
52,2009,5.0,0.0
52,2009,1560.0,1.0
52,2009,495.0,1.0
52,2009,2020.0,1.0
52,2009,1120.0,1.0
52,2009,2070.0,1.0
52,2009,1390.0,1.0
52,2009,352.0,1.0
52,2009,100.0,0.0
52,2009,590.0,1.0
52,2009,931.0,0.97851771
52,2009,415.0,0.3253012
52,2009,2320.0,1.0
52,2009,415.0,1.0
52,2009,1350.5,0.99985188
52,2009,810.0,1.0
52,2009,402.0,1.0
52,2009,200.0,1.0
52,2009,308.0,0.97402596
52,2009,2892.0,0.93084371
52,2009,415.0,1.0
52,2009,108.0,0.96296299
52,2009,52.0,0.0
52,2009,100.0,1.0
52,2009,746.0,1.0
52,2009,300.0,1.0
52,2009,852.0,0.88028169
52,2009,955.0,0.86387432
52,2009,20.0,1.0
52,2009,300.0,1.0
52,2009,347.7,1.0
52,2009,150.0,1.0
52,2009,650.0,1.0
52,2009,2041.1,0.99951005
52,2009,332.0,0.8493976
52,2009,1949.0,1.0
52,2009,150.0,1.0
52,2009,1207.0,1.0
52,2009,1460.0,1.0
52,2009,413.0,1.0
52,2009,750.0,1.0
52,2009,524.0,0.96183205
52,2009,130.0,0.76923078
52,2009,50.0,1.0
52,2009,752.0,1.0
52,2009,1014.0,1.0
52,2009,400.0,1.0
52,2009,1590.0,1.0
52,2009,300.0,1.0
52,2009,1650.0,1.0
52,2009,350.0,0.0
52,2009,150.0,0.66666669
52,2009,38.0,1.0
52,2009,150.0,1.0
52,2009,150.0,0.0
52,2009,100.0,1.0
52,2009,610.0,1.0
52,2009,200.0,1.0
52,2009,1070.0,1.0
52,2009,550.0,1.0
52,2009,302.0,0.99337751
52,2009,1300.0,1.0
52,2009,52.0,0.96153843
52,2009,600.0,1.0
52,2009,505.0,1.0
52,2009,780.0,1.0
52,2009,840.0,0.4642857
52,2009,494.6,1.0
52,2009,72.0,1.0
52,2009,721.0,0.87517339
52,2009,100.0,0.5
52,2009,145.0,1.0
52,2009,1183.0,1.0
52,2009,1054.0,0.85768503
52,2009,210.0,1.0
52,2009,468.2,0.98547632
52,2009,750.0,1.0
52,2009,2.0,1.0
52,2009,975.0,1.0
52,2009,40.0,0.0
52,2009,1160.0,1.0
52,2009,1531.0,1.0
52,2009,232.0,0.87068963
52,2009,360.0,0.72222221
52,2009,410.0,1.0
52,2009,50.0,1.0
52,2009,80.0,0.0
52,2009,100.0,0.0
52,2009,890.0,0.94382024
52,2009,360.0,1.0
52,2009,901.0,0.9988901
52,2009,264.5,0.98487711
52,2009,281.2,0.99573255
52,2009,250.0,1.0
52,2009,160.0,1.0
52,2009,50.0,0.0
52,2009,100.0,1.0
52,2009,656.0,0.99085367
52,2009,200.0,1.0
52,2009,272.0,0.63235295
52,2009,850.0,1.0
52,2009,154.7,1.0
52,2009,220.0,1.0
52,2009,900.0,1.0
52,2009,280.0,1.0
52,2009,610.0,0.81967211
52,2009,504.5,1.0
52,2009,470.0,1.0
52,2009,185.0,0.54054052
52,2009,930.0,1.0
52,2009,380.0,1.0
52,2009,450.0,1.0
52,2009,100.0,1.0
52,2009,400.0,1.0
52,2009,440.0,1.0
52,2009,410.0,1.0
52,2009,1530.0,1.0
52,2009,1010.0,0.8019802
52,2009,140.0,1.0
52,2009,520.0,1.0
52,2009,690.0,1.0
52,2009,390.0,1.0
52,2009,100.0,1.0
52,2009,1.5,1.0
52,2009,170.0,1.0
52,2009,220.0,0.90909094
52,2009,1060.0,1.0
52,2009,370.0,1.0
52,2009,563.0,1.0
52,2009,1435.0,0.99790943
52,2009,13.0,0.84615386
52,2009,253.0,0.79051381
52,2009,2034.0,0.8770895
52,2009,470.5,0.78746015
52,2009,372.0,1.0
11,2011,1050.0,1.0
11,2011,370.0,1.0
11,2011,150.0,1.0
11,2011,80.0,0.0
11,2011,140.0,1.0
11,2011,240.0,0.5
11,2011,150.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,305.0,1.0
11,2011,430.0,1.0
11,2011,240.0,0.95833331
11,2011,220.0,0.0
11,2011,100.0,1.0
11,2011,30.0,0.0
11,2011,350.0,1.0
11,2011,430.0,0.46511629
11,2011,250.0,0.80000001
11,2011,29.0,1.0
11,2011,430.0,0.69767439
11,2011,100.0,1.0
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,260.0,0.30769232
11,2011,80.0,1.0
11,2011,150.0,1.0
11,2011,350.0,1.0
11,2011,490.0,0.0
11,2011,380.0,1.0
11,2011,110.0,1.0
11,2011,650.0,1.0
11,2011,30.0,1.0
11,2011,300.0,1.0
11,2011,50.0,1.0
11,2011,540.0,1.0
11,2011,500.0,0.2
11,2011,200.0,0.25
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,600.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,60.0,1.0
11,2011,100.0,1.0
11,2011,130.0,1.0
11,2011,210.0,1.0
11,2011,120.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,245.0,1.0
11,2011,300.0,0.0
11,2011,200.0,1.0
11,2011,650.0,0.30769232
11,2011,330.0,1.0
11,2011,155.0,1.0
11,2011,100.0,1.0
11,2011,40.0,1.0
11,2011,100.0,1.0
11,2011,620.0,0.17741935
11,2011,315.0,1.0
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,500.0,1.0
11,2011,230.0,0.43478259
11,2011,150.0,0.0
11,2011,200.0,1.0
11,2011,460.0,1.0
11,2011,230.0,1.0
11,2011,350.0,0.85714287
11,2011,50.0,1.0
11,2011,320.0,0.6875
11,2011,150.0,1.0
11,2011,50.0,1.0
11,2011,310.0,1.0
11,2011,100.0,0.0
