T1,wave,total_大米,ratio_大米
43,2006,1317.0,1.0
43,2006,920.0,1.0
43,2006,3691.5,1.0
43,2006,3540.0,0.88700563
43,2006,2368.0,1.0
43,2006,1498.0,0.89986646
43,2006,1497.0,1.0
43,2006,2330.0,1.0
43,2006,990.0,0.0070707072
43,2006,3140.0,0.60191083
43,2006,1491.5,0.92624873
43,2006,3821.8,0.86896229
43,2006,1835.0,0.99945503
43,2006,470.0,1.0
43,2006,3940.0,0.54314721
43,2006,2330.0,0.25751072
43,2006,1450.0,1.0
43,2006,2750.0,0.89090908
43,2006,2690.0,1.0
43,2006,1710.5,0.50306928
43,2006,2436.0,1.0
43,2006,3273.9,1.0
43,2006,1818.0,0.99944997
43,2006,2480.0,1.0
43,2006,3131.0,0.78920472
43,2006,1211.6,1.0
43,2006,4510.0,0.86696231
43,2006,2700.0,1.0
43,2006,2927.0,0.94841135
43,2006,2903.5,1.0
43,2006,570.0,1.0
43,2006,3545.0,0.74471086
43,2006,2410.0,1.0
43,2006,2166.0,0.99861497
43,2006,2736.0,0.84393275
43,2006,1080.0,1.0
43,2006,3460.0,1.0
43,2006,2266.0,0.66769636
43,2006,3177.5,0.99905586
43,2006,2180.0,0.90825689
43,2006,4000.0,1.0
43,2006,2496.0,1.0
43,2006,4274.1,0.99964905
43,2006,2170.0,0.62211984
43,2006,1658.0,1.0
43,2006,2506.0,1.0
43,2006,3290.0,1.0
43,2006,2408.0,1.0
43,2006,4600.0,1.0
43,2006,2595.5,0.96031594
43,2006,700.0,1.0
43,2006,1480.0,1.0
43,2006,900.0,1.0
43,2006,3070.0,0.8661238
43,2006,1150.0,1.0
43,2006,4068.0,0.96312684
43,2006,3150.0,1.0
43,2006,2273.0,1.0
43,2006,1102.2,1.0
43,2006,720.0,1.0
43,2006,3294.0,1.0
43,2006,3680.0,1.0
43,2006,4031.5,0.85687709
43,2006,2278.5,0.94733375
43,2006,900.0,0.16666667
43,2006,3949.0,0.75943279
43,2006,935.0,0.89304811
43,2006,1650.0,0.90909094
43,2006,2819.5,1.0
43,2006,450.0,1.0
43,2006,1800.0,1.0
43,2006,1200.0,1.0
43,2006,2994.0,0.96659988
43,2006,3230.0,0.98452014
43,2006,817.0,1.0
43,2006,1020.0,1.0
43,2006,3060.0,0.41176471
43,2006,300.0,1.0
43,2006,2160.0,0.97685188
43,2006,2964.0,1.0
43,2006,1640.0,0.85365856
43,2006,2171.3,0.86183393
43,2006,2321.3,0.93538105
43,2006,1423.0,0.75404078
43,2006,1790.0,0.77653629
43,2006,1790.0,1.0
43,2006,460.0,1.0
43,2006,1724.0,0.82598609
43,2006,1250.0,1.0
43,2006,3499.0,0.79994285
43,2006,640.0,0.890625
43,2006,3040.0,0.49671054
43,2006,1865.0,0.59624666
43,2006,600.0,1.0
43,2006,1524.0,1.0
43,2006,1760.0,0.48863637
43,2006,3540.0,1.0
43,2006,1620.0,0.50617284
43,2006,2537.8,0.85853887
43,2006,2162.0,1.0
43,2006,2663.8,0.5480141
45,2006,2708.0,1.0
45,2006,5050.0,1.0
45,2006,3712.6,0.48553574
45,2006,4381.099999999999,0.99940652
45,2006,2910.0,1.0
45,2006,1655.0,1.0
45,2006,4807.0,1.0
45,2006,2356.0,0.68060273
45,2006,456.0,1.0
45,2006,5143.6,0.99902791
45,2006,3045.0,1.0
45,2006,1161.6,0.99302685
45,2006,1605.0,1.0
45,2006,600.0,1.0
45,2006,1862.0,1.0
45,2006,5559.0,1.0
45,2006,3068.1,1.0
45,2006,1950.0,1.0
45,2006,2157.0,1.0
45,2006,5473.0,0.93714601
45,2006,3351.0,1.0
45,2006,3994.2,0.99849784
45,2006,2250.0,1.0
45,2006,900.0,1.0
45,2006,4428.0,1.0
45,2006,4878.0,1.0
45,2006,2826.0,1.0
45,2006,4382.0,0.99840254
45,2006,2267.0,0.82355535
45,2006,2550.0,1.0
45,2006,957.5,1.0
45,2006,2725.0,0.92660552
45,2006,5456.5,1.0
45,2006,2802.0,1.0
45,2006,1200.0,1.0
45,2006,404.0,1.0
45,2006,4944.0,0.96925569
45,2006,3710.1,0.99754721
45,2006,1310.0,1.0
45,2006,1002.0,1.0
45,2006,2704.0,1.0
45,2006,6408.0,1.0
45,2006,4683.0,0.99978644
45,2006,906.0,1.0
45,2006,2801.5,1.0
45,2006,5144.0,0.95334369
45,2006,2655.0,1.0
45,2006,4311.0,0.76316398
45,2006,5254.5,1.0
45,2006,3480.0,1.0
45,2006,7297.0,0.79854733
45,2006,4442.0,1.0
45,2006,3419.5,0.99926889
45,2006,6416.0,0.95324188
45,2006,1802.1,1.0
45,2006,1641.0,1.0
45,2006,1650.0,1.0
45,2006,3300.0,1.0
45,2006,3525.0,0.8865248
45,2006,5317.5,1.0
45,2006,5171.0,1.0
45,2006,1182.0,0.61844331
45,2006,4200.0,0.84523809
45,2006,4099.1,1.0
45,2006,3662.0,1.0
45,2006,4392.0,1.0
45,2006,4138.5,0.71487254
45,2006,3076.0,1.0
45,2006,4150.0,1.0
45,2006,3134.0,1.0
45,2006,606.0,1.0
45,2006,4802.0,1.0
45,2006,1300.0,0.69230771
45,2006,11758.0,0.95109713
45,2006,3302.0,1.0
45,2006,1671.4,0.87980139
45,2006,7829.0,1.0
45,2006,4643.700000000001,0.9995693
45,2006,3104.0,1.0
45,2006,3796.5,0.99723428
45,2006,3522.8,1.0
45,2006,3869.0,1.0
45,2006,2760.0,0.89130437
45,2006,2385.0,0.8490566
45,2006,5340.0,1.0
45,2006,2000.0,1.0
45,2006,400.0,1.0
45,2006,5067.0,1.0
45,2006,6006.6,0.93340659
45,2006,4126.799999999999,1.0
45,2006,1489.5,1.0
45,2006,3850.0,0.94805193
45,2006,1400.0,1.0
45,2006,4106.0,1.0
45,2006,2950.0,1.0
45,2006,2728.5,0.99065423
45,2006,6147.8,0.8048082
45,2006,600.0,1.0
45,2006,2350.0,0.87234044
45,2006,1864.2,1.0
45,2006,2595.0,1.0
45,2006,2045.4,1.0
45,2006,4264.5,0.68964708
45,2006,3374.5,1.0
45,2006,5643.0,1.0
45,2006,3887.1,0.75560188
45,2006,4513.0,0.88920897
45,2006,388.0,1.0
45,2006,2108.3,0.85770524
45,2006,1974.1,1.0
45,2006,4938.0,1.0
45,2006,2865.5,1.0
45,2006,1290.0,0.96124029
45,2006,4345.0,1.0
45,2006,3139.0,1.0
45,2006,5181.0,0.99922794
45,2006,4159.0,1.0
45,2006,4960.0,0.60685486
45,2006,2239.2,0.99776703
45,2006,5001.5,0.90003002
45,2006,2395.0,1.0
45,2006,3870.0,0.97416019
45,2006,3861.5,0.99896413
45,2006,3418.0,1.0
45,2006,3668.0,1.0
45,2006,3980.0,1.0
45,2006,2740.0,1.0
45,2006,4382.3,0.9972617
45,2006,5902.5,1.0
45,2006,700.0,1.0
45,2006,2900.0,0.88620692
45,2006,5385.5,0.99879307
45,2006,4033.9,1.0
52,2006,1441.3,0.97689587
52,2006,4600.0,1.0
52,2006,900.0,1.0
52,2006,3790.0,1.0
52,2006,1965.0,1.0
52,2006,601.0,1.0
52,2006,4504.0,0.92229128
52,2006,600.0,1.0
52,2006,2675.0,1.0
52,2006,2080.0,1.0
52,2006,3666.0,0.87725043
52,2006,4051.0,1.0
52,2006,3121.5,0.90213037
52,2006,2200.0,1.0
52,2006,6647.0,1.0
52,2006,1550.0,1.0
52,2006,4016.1,0.85060132
52,2006,2502.0,0.99920064
52,2006,5009.0,0.72968656
52,2006,3897.5,0.99397051
52,2006,800.0,0.8125
52,2006,1750.0,0.91428572
52,2006,5655.0,0.95579135
52,2006,2130.0,0.86384976
52,2006,4548.5,0.99967021
52,2006,4515.0,0.72314507
52,2006,1570.0,1.0
52,2006,3460.0,0.73988438
52,2006,4706.0,0.96685082
52,2006,5754.0,1.0
52,2006,3925.0,0.84713376
52,2006,4488.0,1.0
52,2006,2500.0,1.0
52,2006,4895.5,0.85088348
52,2006,3082.0,1.0
52,2006,3397.0,1.0
52,2006,4550.0,1.0
52,2006,3103.0,0.99967772
52,2006,350.0,0.71428573
52,2006,1285.0,1.0
52,2006,2705.0,0.83364141
52,2006,3915.0,1.0
52,2006,802.0,0.99750626
52,2006,3951.0,1.0
52,2006,1938.0,1.0
52,2006,1615.0,1.0
52,2006,1750.5,0.57869178
52,2006,4311.0,0.97680354
52,2006,627.0,0.68102074
52,2006,4200.0,1.0
52,2006,1722.0,0.94192797
52,2006,2082.4,1.0
52,2006,2823.0,1.0
52,2006,465.0,1.0
52,2006,3105.0,1.0
52,2006,6104.0,0.63958061
52,2006,3252.0,0.96924967
52,2006,2250.0,0.64444447
52,2006,2617.5,0.9990449
52,2006,2256.4,0.82272649
52,2006,3519.6,0.94317538
52,2006,1952.5,0.99871957
52,2006,3605.0,1.0
52,2006,3156.0,0.90494299
52,2006,3153.0,1.0
52,2006,2002.0,0.99900103
52,2006,3500.0,1.0
52,2006,1328.0,0.54066265
52,2006,3683.0,1.0
52,2006,2957.0,0.99425095
52,2006,1020.0,1.0
52,2006,2703.0,1.0
52,2006,4758.0,1.0
52,2006,3503.2,0.95369947
52,2006,640.0,1.0
52,2006,4399.1,0.94401127
52,2006,1125.0,0.98844445
52,2006,1195.6,0.91635996
52,2006,4054.0,0.67982239
52,2006,550.0,1.0
52,2006,2897.5,0.67023295
52,2006,7770.0,0.83912486
52,2006,1252.5,0.72015971
52,2006,1775.0,0.74647886
52,2006,3070.0,0.8631922
52,2006,3970.6,0.8614819
52,2006,3440.0,1.0
52,2006,2398.0,0.87489575
52,2006,3786.0,0.90755415
52,2006,5960.0,1.0
52,2006,5254.0,0.77160257
52,2006,5157.5,0.42801744
52,2006,1150.0,0.47826087
52,2006,3242.0,0.86119682
52,2006,2560.0,0.85546875
52,2006,510.0,1.0
52,2006,3557.0,1.0
52,2006,2340.0,1.0
52,2006,2800.0,1.0
52,2006,2871.5,1.0
52,2006,2290.0,0.86899561
52,2006,1607.0,1.0
52,2006,4314.5,0.92930818
52,2006,600.0,1.0
52,2006,4869.5,0.92689186
52,2006,843.0,1.0
52,2006,2330.0,0.87124461
52,2006,3236.1,0.55069375
52,2006,750.0,1.0
52,2006,600.0,0.33333334
52,2006,1837.0,0.96107787
52,2006,4855.0,1.0
52,2006,4525.0,0.53038675
52,2006,2300.0,1.0
52,2006,3240.0,1.0
52,2006,1511.0,0.70218396
52,2006,2047.0,1.0
52,2006,480.0,1.0
52,2006,3905.0,0.99948782
52,2006,1200.0,1.0
52,2006,2550.0,0.96078432
52,2006,7015.0,1.0
52,2006,2707.0,0.99889177
52,2006,1673.0,0.85355651
52,2006,3850.0,1.0
52,2006,2966.3,1.0
52,2006,2539.0,1.0
52,2006,1450.0,1.0
52,2006,1300.0,1.0
52,2006,300.0,1.0
52,2006,3112.0,1.0
52,2006,2880.0,1.0
52,2006,1200.0,1.0
52,2006,4387.0,0.99908823
52,2006,2140.0,1.0
52,2006,2104.5,0.90496558
52,2006,2550.0,1.0
52,2006,2055.0,0.76642334
52,2006,3505.0,0.87161201
52,2006,2080.0,1.0
52,2006,3470.0,1.0
52,2006,2476.5,0.96345651
52,2006,4834.0,0.99917251
52,2006,3333.0,1.0
52,2006,4813.5,0.30788407
52,2006,1860.0,1.0
52,2006,1050.0,1.0
52,2006,3470.0,1.0
52,2006,6950.0,0.8705036
52,2006,1450.0,0.68965518
52,2006,3744.3,0.79921478
52,2006,1400.0,0.85714287
52,2006,1550.0,1.0
52,2006,1410.5,0.9975186
52,2006,3460.0,0.6069364
52,2006,690.0,0.49275362
52,2006,1730.0,1.0
52,2006,4150.0,0.85542166
52,2006,1826.0,0.89047098
52,2006,4785.0,0.67607105
52,2006,6663.0,0.9847666
52,2006,2440.5,0.81171888
52,2006,3757.5,1.0
52,2006,8617.0,1.0
52,2006,6005.0,0.92506248
52,2006,3807.0,0.99921197
52,2006,1200.0,1.0
52,2006,1175.7,0.87029004
52,2006,3005.0,0.76705492
52,2006,1770.0,1.0
52,2006,1200.0,1.0
52,2006,3000.0,0.89999998
52,2006,800.0,0.6875
21,2009,320.0,1.0
21,2009,600.0,1.0
21,2009,1809.0,0.93642896
21,2009,3462.0,1.0
21,2009,950.0,1.0
21,2009,440.0,1.0
21,2009,2700.0,1.0
21,2009,1435.0,1.0
21,2009,2200.0,0.20454545
21,2009,890.0,0.32584271
21,2009,2247.0,1.0
21,2009,5100.0,1.0
21,2009,1100.0,1.0
21,2009,3897.0,0.8013857
21,2009,2325.0,1.0
21,2009,478.0,1.0
21,2009,1150.0,1.0
21,2009,692.0,0.99277455
21,2009,2200.0,1.0
21,2009,1060.0,0.90566039
21,2009,1300.0,1.0
21,2009,4051.0,1.0
21,2009,640.0,1.0
21,2009,1040.0,1.0
21,2009,615.0,1.0
21,2009,595.0,1.0
21,2009,700.0,1.0
21,2009,860.0,1.0
21,2009,1180.0,1.0
21,2009,1335.0,1.0
21,2009,815.0,1.0
21,2009,1415.0,1.0
21,2009,1050.0,1.0
21,2009,2800.0,1.0
21,2009,570.0,1.0
21,2009,3863.2,0.93528682
21,2009,350.0,1.0
21,2009,3405.0,1.0
21,2009,650.0,1.0
21,2009,2100.0,1.0
21,2009,6520.0,1.0
21,2009,1028.0,1.0
21,2009,2900.0,1.0
21,2009,4223.0,0.72531378
21,2009,2280.0,1.0
21,2009,3610.0,0.90304708
21,2009,3950.0,1.0
21,2009,2874.0,0.69032705
21,2009,860.0,1.0
21,2009,4195.0,0.63051254
21,2009,2525.0,1.0
21,2009,2513.0,1.0
21,2009,5360.0,0.98134327
21,2009,800.0,1.0
21,2009,4213.0,0.89271301
21,2009,1100.0,0.54545456
21,2009,4690.0,0.96801704
21,2009,4186.0,0.68944097
21,2009,2380.0,0.74789917
21,2009,1690.0,1.0
21,2009,1320.0,0.65909094
21,2009,3345.0,1.0
21,2009,3670.0,1.0
21,2009,1862.0,1.0
21,2009,1778.0,1.0
21,2009,2392.0,0.71070236
21,2009,2535.0,1.0
21,2009,906.0,0.99558496
21,2009,2629.0,1.0
21,2009,2035.0,1.0
21,2009,1603.5,0.56189585
21,2009,1140.0,1.0
21,2009,1654.0,1.0
21,2009,3775.0,0.70860928
21,2009,3550.0,0.67605633
21,2009,2620.0,1.0
21,2009,2650.0,0.83018869
21,2009,3105.0,1.0
21,2009,515.0,1.0
21,2009,611.0,0.24713585
21,2009,1270.0,0.88188976
21,2009,880.0,1.0
21,2009,2445.0,0.93865031
21,2009,2831.5,0.68214726
21,2009,2510.0,1.0
21,2009,720.0,1.0
21,2009,730.0,1.0
21,2009,2450.0,0.34693879
21,2009,1600.0,0.875
21,2009,3486.0,1.0
21,2009,4185.0,1.0
21,2009,2391.0,0.4772062
21,2009,1845.0,0.37669376
21,2009,1810.0,1.0
21,2009,1950.0,0.30769232
21,2009,825.0,0.5151515
21,2009,580.0,1.0
21,2009,2308.0,0.9987002
21,2009,3190.0,0.81191224
21,2009,480.0,0.6875
21,2009,3181.0,1.0
21,2009,3375.0,1.0
21,2009,610.0,1.0
21,2009,2367.5,1.0
21,2009,1079.0,0.23540315
21,2009,2300.0,0.9130435
21,2009,810.0,1.0
21,2009,1000.0,1.0
21,2009,1445.0,1.0
21,2009,3160.0,0.74683547
21,2009,5.0,1.0
21,2009,650.0,1.0
21,2009,140.0,1.0
21,2009,200.0,0.5
21,2009,700.0,0.78571427
21,2009,410.0,1.0
21,2009,660.0,1.0
21,2009,2580.0,1.0
21,2009,750.0,1.0
21,2009,1405.0,1.0
21,2009,256.0,1.0
21,2009,2486.0,1.0
21,2009,1500.0,1.0
21,2009,1634.0,0.84638923
21,2009,1010.0,0.8019802
21,2009,1241.0,1.0
21,2009,3604.0,0.97225302
21,2009,2530.0,0.95059288
21,2009,1226.0,1.0
21,2009,4340.0,0.79262674
21,2009,1553.0,1.0
21,2009,910.0,0.78021979
21,2009,2090.0,0.61722487
21,2009,3440.0,1.0
21,2009,3205.0,1.0
21,2009,3109.0,1.0
21,2009,2280.0,1.0
21,2009,1093.0,1.0
21,2009,1545.0,1.0
21,2009,2500.0,0.94599998
21,2009,1351.0,0.99185789
21,2009,600.0,1.0
21,2009,900.0,1.0
21,2009,1440.0,0.8611111
21,2009,2163.5,0.56528771
21,2009,3350.0,1.0
21,2009,239.0,1.0
21,2009,290.0,0.51724136
21,2009,1150.0,0.73043478
21,2009,950.0,1.0
21,2009,818.0,1.0
21,2009,3337.0,1.0
21,2009,2120.0,1.0
21,2009,520.0,0.34615386
21,2009,1570.0,1.0
21,2009,2116.5,0.9496811
21,2009,3000.0,1.0
21,2009,4800.0,0.91666669
21,2009,4805.0,1.0
21,2009,3914.0,0.92846191
21,2009,3859.0,1.0
21,2009,910.0,1.0
21,2009,840.0,1.0
21,2009,2507.0,1.0
21,2009,1390.0,0.8561151
21,2009,1877.0,0.6403836
21,2009,1400.0,1.0
21,2009,2785.0,1.0
21,2009,2427.0,1.0
21,2009,4450.0,0.9775281
21,2009,956.0,1.0
21,2009,810.0,0.54320985
21,2009,920.0,0.56521738
21,2009,3221.1,0.43478936
21,2009,3659.0,1.0
21,2009,1770.0,0.86440676
21,2009,2401.0,0.83340275
21,2009,2762.0,0.99927586
21,2009,470.0,0.21276596
21,2009,2570.0,0.72373539
21,2009,5000.0,0.94999999
21,2009,1576.0,1.0
21,2009,3450.0,1.0
21,2009,1397.0,1.0
21,2009,1300.0,0.53846157
21,2009,1477.0,1.0
21,2009,2414.0,0.54432476
21,2009,3811.0,0.84256101
21,2009,1844.0,0.63665944
21,2009,650.0,0.69230771
21,2009,2500.0,0.75999999
21,2009,3330.0,0.84084082
21,2009,2298.0,0.9129678
21,2009,1850.0,0.83783782
21,2009,1045.0,1.0
21,2009,370.0,1.0
21,2009,1834.0,1.0
21,2009,730.0,0.93150687
21,2009,4036.0,1.0
21,2009,917.0,1.0
21,2009,4250.0,0.78117645
21,2009,600.0,0.38333333
21,2009,1803.0,1.0
21,2009,4970.0,1.0
21,2009,5404.0,0.96262026
21,2009,2210.0,0.77375567
21,2009,1275.0,1.0
21,2009,1400.0,0.85714287
21,2009,4551.0,0.56031644
21,2009,510.0,0.11764706
21,2009,1710.0,1.0
21,2009,3459.0,0.81179529
21,2009,3980.0,1.0
21,2009,1178.0,0.44821733
21,2009,1107.0,1.0
21,2009,1861.0,1.0
21,2009,4150.0,0.97590363
21,2009,1050.0,1.0
21,2009,588.0,1.0
21,2009,1700.0,1.0
21,2009,2760.0,1.0
21,2009,5282.0,1.0
21,2009,2225.0,1.0
21,2009,2125.0,1.0
21,2009,2190.0,1.0
21,2009,900.0,1.0
21,2009,2263.0,1.0
21,2009,950.0,0.94736844
21,2009,2052.0,1.0
21,2009,550.0,1.0
21,2009,1489.0,0.93284082
21,2009,1485.0,1.0
21,2009,1380.0,0.60869563
21,2009,1296.0,1.0
21,2009,380.0,1.0
21,2009,4430.0,1.0
21,2009,4058.0,1.0
21,2009,2384.0,1.0
21,2009,1335.0,1.0
21,2009,1260.0,1.0
21,2009,2950.0,1.0
21,2009,880.0,1.0
21,2009,1425.0,0.52631581
21,2009,1894.0,1.0
21,2009,795.0,1.0
21,2009,1950.0,1.0
21,2009,480.0,1.0
21,2009,3295.0,0.46585736
21,2009,2350.0,1.0
21,2009,2110.0,0.73933649
23,2009,2240.0,1.0
23,2009,1921.0,0.97345132
23,2009,5575.0,0.96412557
23,2009,1780.0,1.0
23,2009,1100.0,0.72727275
23,2009,200.0,1.0
23,2009,2055.0,1.0
23,2009,2770.0,1.0
23,2009,2190.5,1.0
23,2009,4765.0,1.0
23,2009,1770.0,1.0
23,2009,1150.0,1.0
23,2009,1000.0,1.0
23,2009,2045.0,0.99755502
23,2009,1877.5,0.64846873
23,2009,750.0,1.0
23,2009,3190.5,1.0
23,2009,3011.0,1.0
23,2009,2500.0,1.0
23,2009,1700.0,0.88235295
23,2009,7210.5,0.99993068
23,2009,1900.0,1.0
23,2009,2650.0,1.0
23,2009,2130.0,1.0
23,2009,2850.0,1.0
23,2009,2390.0,1.0
23,2009,3330.0,0.93993992
23,2009,1360.0,1.0
23,2009,600.0,1.0
23,2009,2882.0,0.99930602
23,2009,1505.0,1.0
23,2009,3542.5,1.0
23,2009,3263.0,1.0
23,2009,1950.0,1.0
23,2009,1505.0,1.0
23,2009,1752.0,0.91324198
23,2009,3640.0,1.0
23,2009,2680.0,0.96268654
23,2009,3153.8,0.99911219
23,2009,1550.0,0.74193549
23,2009,2529.5,0.72326547
23,2009,4390.0,1.0
23,2009,1960.0,1.0
23,2009,1052.0,1.0
23,2009,3189.0,1.0
23,2009,3802.6,1.0
23,2009,2515.8,0.99789333
23,2009,2160.0,1.0
23,2009,3110.530000000001,1.0
23,2009,2782.5,1.0
23,2009,750.0,1.0
23,2009,3833.0,0.94782156
23,2009,3000.0,1.0
23,2009,3510.0,1.0
23,2009,2530.0,1.0
23,2009,1100.0,1.0
23,2009,1575.0,1.0
23,2009,1340.0,1.0
23,2009,2441.0,0.91806638
23,2009,3320.0,1.0
23,2009,960.0,1.0
23,2009,2110.0,1.0
23,2009,3231.0,1.0
23,2009,1175.0,0.65957445
23,2009,601.5,1.0
23,2009,2350.0,0.60851061
23,2009,1050.0,0.66666669
23,2009,4595.0,0.7584331
23,2009,2210.7,1.0
23,2009,2230.0,0.65022421
23,2009,3682.0,0.95871806
23,2009,3110.0,0.94212216
23,2009,650.0,1.0
23,2009,782.0,0.99744248
23,2009,1350.0,1.0
23,2009,1300.0,1.0
23,2009,4020.0,0.87562191
23,2009,905.0,0.72375691
23,2009,2630.0,1.0
23,2009,550.0,1.0
23,2009,1632.0,0.90808821
23,2009,2550.0,1.0
23,2009,3475.0,0.91366905
23,2009,1800.0,1.0
23,2009,3031.5,1.0
23,2009,4430.6,0.853293
23,2009,2620.0,1.0
23,2009,1847.5,0.81407309
23,2009,1260.0,1.0
23,2009,1250.0,1.0
23,2009,700.0,1.0
23,2009,2770.0,1.0
23,2009,400.0,1.0
23,2009,2960.81,0.50790155
23,2009,3575.0,1.0
23,2009,1400.0,1.0
23,2009,2958.0,0.93238676
23,2009,1370.0,1.0
23,2009,3300.0,1.0
23,2009,2396.7,0.99979138
23,2009,625.0,1.0
23,2009,3575.0,0.67832166
23,2009,2707.0,1.0
23,2009,3080.0,0.55194807
23,2009,1070.0,1.0
23,2009,640.0,1.0
23,2009,2553.0,1.0
23,2009,1750.0,1.0
23,2009,950.0,1.0
23,2009,490.0,1.0
23,2009,1879.0,1.0
23,2009,1800.0,0.51111114
23,2009,3300.0,1.0
23,2009,1950.0,1.0
23,2009,3035.5,1.0
23,2009,1000.0,1.0
23,2009,1681.6,1.0
23,2009,1080.0,1.0
23,2009,1050.0,1.0
23,2009,4701.0,0.99872369
23,2009,2000.0,0.75
23,2009,2784.0,0.99856323
23,2009,1545.5,1.0
23,2009,1250.0,1.0
23,2009,1600.0,1.0
23,2009,1925.0,1.0
23,2009,2500.0,1.0
23,2009,2314.9,0.58443129
23,2009,1760.0,1.0
23,2009,750.0,1.0
23,2009,2440.0,1.0
23,2009,3013.8,1.0
23,2009,4230.0,1.0
23,2009,405.3,0.99876636
23,2009,3842.8,0.9972676
23,2009,3915.0,0.94891441
23,2009,4650.0,1.0
23,2009,1625.0,1.0
23,2009,2354.0,1.0
23,2009,2000.0,1.0
23,2009,1810.0,1.0
23,2009,1900.0,1.0
23,2009,1715.0,1.0
23,2009,1550.0,1.0
23,2009,1640.5,1.0
23,2009,1250.0,1.0
23,2009,3785.3,1.0
23,2009,2100.0,1.0
23,2009,1940.0,0.71649486
23,2009,2330.0,0.34763947
23,2009,2453.5,1.0
23,2009,2450.0,1.0
23,2009,2800.0,0.9464286
23,2009,1822.3,1.0
23,2009,1600.0,1.0
23,2009,350.0,1.0
23,2009,1200.0,1.0
23,2009,2230.0,0.88789237
23,2009,4575.0,1.0
23,2009,900.0,1.0
23,2009,100.0,0.0
23,2009,2351.0,0.68098682
23,2009,5140.0,1.0
23,2009,2367.0,1.0
23,2009,1693.5,1.0
23,2009,2001.2,1.0
23,2009,1200.0,0.5
23,2009,1200.0,0.75
23,2009,1450.0,1.0
23,2009,1700.0,1.0
23,2009,2900.0,1.0
23,2009,3120.0,1.0
23,2009,2270.0,1.0
23,2009,1980.5,1.0
23,2009,5010.0,0.96007985
23,2009,1524.8,0.86831057
23,2009,5181.5,1.0
23,2009,1898.0,1.0
23,2009,2020.0,1.0
23,2009,2980.0,1.0
23,2009,3928.3,1.0
23,2009,2007.0,1.0
23,2009,1250.0,0.92000002
23,2009,350.0,1.0
23,2009,2970.0,1.0
23,2009,2285.0,0.91247267
23,2009,1100.0,1.0
23,2009,1500.0,1.0
23,2009,2312.0,0.71885812
23,2009,560.0,1.0
23,2009,2370.0,1.0
23,2009,600.0,1.0
23,2009,4130.0,1.0
23,2009,900.0,0.66666669
23,2009,1190.0,1.0
23,2009,2144.5,0.81347632
23,2009,3620.0,1.0
23,2009,2573.0,1.0
23,2009,1400.0,1.0
23,2009,3580.0,1.0
23,2009,160.0,1.0
23,2009,300.0,1.0
23,2009,1401.5,1.0
23,2009,3200.0,1.0
23,2009,2255.0,1.0
23,2009,1540.0,0.75324672
23,2009,452.0,1.0
23,2009,3479.0,1.0
23,2009,3660.0,1.0
23,2009,1964.1,1.0
23,2009,1359.1,1.0
23,2009,700.0,1.0
32,2009,1600.0,0.96875
32,2009,1175.6,0.76607692
32,2009,3014.5,0.84773594
32,2009,3483.0,0.92822278
32,2009,3850.0,0.81818181
32,2009,1500.0,1.0
32,2009,2241.0,0.66443551
32,2009,1290.5,0.56605965
32,2009,1718.0,0.67927825
32,2009,3442.9,0.99970955
32,2009,2007.5,0.55018681
32,2009,1905.5,0.63264233
32,2009,800.0,0.8125
32,2009,4190.0,1.0
32,2009,2382.0,0.99916035
32,2009,1480.0,1.0
32,2009,2400.0,0.39583334
32,2009,1600.0,0.625
32,2009,893.0,0.77603585
32,2009,919.5,0.66884178
32,2009,2973.0,0.79700637
32,2009,3825.5,1.0
32,2009,3957.0,0.96133435
32,2009,3825.0,0.92156863
32,2009,2202.0,1.0
32,2009,1240.0,1.0
32,2009,3362.1,0.43350881
32,2009,1950.0,1.0
32,2009,2148.9,0.64097911
32,2009,2413.4,0.87242067
32,2009,1000.0,0.44999999
32,2009,5602.5,0.96385545
32,2009,600.0,1.0
32,2009,1002.0,0.49900201
32,2009,365.0,1.0
32,2009,2453.6,1.0
32,2009,1560.0,1.0
32,2009,2215.5,0.84202212
32,2009,300.0,1.0
32,2009,5500.0,0.96363634
32,2009,1520.0,1.0
32,2009,1700.0,1.0
32,2009,1052.0,0.80988592
32,2009,1150.0,1.0
32,2009,2151.0,0.99860531
32,2009,450.0,1.0
32,2009,1060.0,1.0
32,2009,900.0,0.77777779
32,2009,1740.0,0.65517241
32,2009,616.0,1.0
32,2009,1828.0,0.50601751
32,2009,3852.0,1.0
32,2009,2504.5,1.0
32,2009,2000.0,0.69999999
32,2009,700.0,1.0
32,2009,780.0,1.0
32,2009,2320.0,1.0
32,2009,390.0,0.12820514
32,2009,2910.0,0.68041235
32,2009,704.0,0.42613637
32,2009,1146.0,0.30890054
32,2009,1740.0,1.0
32,2009,1725.0,0.79710144
