T1,wave,total_蔬菜,ratio_蔬菜
23,2009,3716.0,1.0
23,2009,950.0,0.52631581
23,2009,1120.0,0.8125
23,2009,2080.0,1.0
23,2009,1780.0,1.0
23,2009,3450.0,1.0
23,2009,6352.0,1.0
23,2009,1895.0,1.0
23,2009,1987.0,1.0
23,2009,3920.0,1.0
23,2009,1750.0,0.71428573
23,2009,4000.0,1.0
23,2009,2595.0,1.0
23,2009,1750.0,1.0
23,2009,4400.0,1.0
23,2009,3720.0,1.0
23,2009,1420.0,0.82394367
23,2009,1100.0,1.0
23,2009,330.0,1.0
23,2009,3320.0,1.0
23,2009,2920.0,0.91438359
23,2009,1450.0,1.0
23,2009,1300.0,1.0
23,2009,2410.0,0.69709545
23,2009,700.0,1.0
23,2009,3030.0,1.0
23,2009,1465.0,1.0
23,2009,9610.0,1.0
23,2009,650.0,0.46153846
23,2009,2840.0,1.0
23,2009,3180.0,0.90566039
23,2009,4220.0,0.95260662
23,2009,3020.0,0.95033115
23,2009,1300.0,1.0
23,2009,3500.0,1.0
23,2009,1580.0,1.0
23,2009,600.0,1.0
23,2009,2230.0,1.0
23,2009,8460.0,1.0
23,2009,3535.0,1.0
23,2009,2730.0,0.7912088
23,2009,800.0,1.0
23,2009,2640.0,1.0
23,2009,5000.0,1.0
23,2009,4125.0,1.0
23,2009,4630.0,1.0
23,2009,700.0,1.0
32,2009,2772.0,1.0
32,2009,3805.0,0.78975034
32,2009,2470.0,0.81781375
32,2009,2655.0,0.90583801
32,2009,4260.0,0.80046946
32,2009,2250.0,1.0
32,2009,2690.0,0.8289963
32,2009,2995.0,0.51252085
32,2009,1395.0,0.4982079
32,2009,2800.0,1.0
32,2009,1825.0,0.57534248
32,2009,1555.0,0.49839228
32,2009,1270.0,1.0
32,2009,4027.0,1.0
32,2009,4110.0,1.0
32,2009,1342.0,1.0
32,2009,4245.0,0.55123675
32,2009,2550.0,0.54901963
32,2009,2290.0,0.89082968
32,2009,1135.0,0.70044053
32,2009,3100.0,0.7919355
32,2009,3440.0,1.0
32,2009,2875.0,0.9130435
32,2009,6415.0,0.92985189
32,2009,4511.0,1.0
32,2009,1520.0,1.0
32,2009,4415.0,0.69309175
32,2009,2225.0,1.0
32,2009,2050.0,0.55365855
32,2009,2626.0,0.84577304
32,2009,1160.0,0.91379309
32,2009,7950.0,0.98742139
32,2009,1197.0,1.0
32,2009,1900.0,0.44736841
32,2009,1158.0,1.0
32,2009,4007.0,1.0
32,2009,1620.0,1.0
32,2009,2210.0,0.77375567
32,2009,570.0,1.0
32,2009,4900.0,0.90408164
32,2009,1437.0,1.0
32,2009,1010.0,1.0
32,2009,2430.0,0.94650203
32,2009,1575.0,1.0
32,2009,3755.0,1.0
32,2009,1300.0,1.0
32,2009,672.0,1.0
32,2009,1100.0,0.81818181
32,2009,1375.0,0.68727273
32,2009,503.0,1.0
32,2009,1860.0,0.7903226
32,2009,4980.0,1.0
32,2009,2523.0,1.0
32,2009,2090.0,0.44497609
32,2009,1450.0,1.0
32,2009,2050.0,1.0
32,2009,1703.0,1.0
32,2009,2885.0,0.45927209
32,2009,3740.0,0.54812837
32,2009,1120.0,0.4017857
32,2009,4765.0,0.80902416
32,2009,3400.0,1.0
32,2009,2015.0,0.8511166
32,2009,530.0,0.0
32,2009,1250.0,0.92000002
32,2009,4344.0,0.97007364
32,2009,5280.0,1.0
32,2009,2780.0,0.94604319
32,2009,8685.0,0.88485897
32,2009,7200.0,0.64583331
32,2009,1795.0,0.88857937
32,2009,4402.0,1.0
32,2009,3700.0,0.83783782
32,2009,980.0,1.0
32,2009,1205.0,1.0
32,2009,2140.0,0.71962619
32,2009,850.0,1.0
32,2009,685.0,1.0
32,2009,4557.0,1.0
32,2009,4900.0,1.0
32,2009,1495.0,0.79933113
32,2009,3440.0,1.0
32,2009,5770.0,0.95320624
32,2009,2720.0,0.69117647
32,2009,1220.0,1.0
32,2009,2435.0,0.82135522
32,2009,3011.0,1.0
32,2009,2640.0,0.969697
32,2009,1300.0,1.0
32,2009,750.0,0.86666667
32,2009,7560.0,0.77777779
32,2009,4140.0,1.0
32,2009,930.0,1.0
32,2009,1350.0,0.0
32,2009,6290.0,0.73767883
32,2009,4510.0,0.98891354
32,2009,490.0,1.0
32,2009,2030.0,0.44334975
32,2009,3045.0,0.91789818
32,2009,1400.0,0.99285716
32,2009,4310.0,0.25058004
32,2009,1670.0,1.0
32,2009,2080.0,0.95192307
32,2009,2875.0,1.0
32,2009,4329.0,0.99976897
32,2009,440.0,0.375
32,2009,2385.0,1.0
32,2009,2650.0,1.0
32,2009,1750.0,0.61714286
32,2009,1590.0,0.6855346
32,2009,3753.0,1.0
32,2009,2475.0,1.0
32,2009,2335.0,0.82869381
32,2009,1525.0,1.0
32,2009,4480.0,0.6484375
32,2009,2050.0,1.0
32,2009,1758.0,1.0
32,2009,2820.0,0.96453899
32,2009,2110.0,1.0
32,2009,1850.0,1.0
32,2009,1902.0,0.85278654
32,2009,4880.0,1.0
32,2009,1200.0,0.45833334
32,2009,3090.0,0.91909385
32,2009,1575.0,0.0
32,2009,4180.0,0.45693779
32,2009,975.0,0.44102564
32,2009,5085.0,0.98033434
32,2009,3820.0,0.82984293
32,2009,1300.0,1.0
32,2009,6850.0,0.9708029
32,2009,2700.0,0.91666669
32,2009,1700.0,1.0
32,2009,1900.0,1.0
32,2009,4510.0,1.0
32,2009,4320.0,0.9537037
32,2009,2090.0,1.0
32,2009,5625.0,1.0
32,2009,1350.0,1.0
32,2009,2405.0,0.32224533
32,2009,1340.0,1.0
32,2009,3164.0,0.69974715
32,2009,1560.0,1.0
32,2009,4295.0,1.0
32,2009,3690.0,1.0
32,2009,3590.0,0.91643453
32,2009,2935.0,0.85519594
32,2009,3750.0,1.0
32,2009,2995.0,0.93322206
32,2009,1650.0,1.0
32,2009,4595.0,0.98258978
32,2009,4310.0,0.66357309
32,2009,2210.0,0.85746604
32,2009,835.0,0.89820361
32,2009,1790.0,0.273743
32,2009,2565.0,0.23391813
32,2009,5665.0,0.93380404
32,2009,2775.0,0.7027027
32,2009,700.0,0.9285714
32,2009,2360.0,1.0
32,2009,400.0,1.0
32,2009,4910.0,0.83503056
32,2009,300.0,1.0
32,2009,2825.0,1.0
32,2009,570.0,1.0
32,2009,1080.0,0.76851851
32,2009,1755.0,1.0
32,2009,3850.0,1.0
32,2009,4740.0,1.0
32,2009,4515.0,1.0
32,2009,3260.0,0.97852761
32,2009,2550.0,0.627451
32,2009,1180.0,0.51271188
32,2009,680.0,0.70588237
32,2009,1575.0,0.55555558
32,2009,2050.0,0.73170733
32,2009,2200.0,0.70454544
32,2009,1025.0,1.0
32,2009,2280.0,1.0
32,2009,3365.0,0.89598811
32,2009,1950.0,0.78205127
32,2009,2642.0,1.0
32,2009,4450.0,0.93258429
32,2009,1000.0,1.0
32,2009,3920.0,1.0
32,2009,3837.0,1.0
32,2009,2680.0,0.90671641
32,2009,4670.0,1.0
32,2009,5600.0,0.61428571
32,2009,1770.0,0.62711865
32,2009,1950.0,1.0
32,2009,8410.0,0.89892983
32,2009,4135.0,1.0
32,2009,2265.0,0.66225165
32,2009,650.0,1.0
32,2009,5005.0,1.0
32,2009,1530.0,1.0
32,2009,735.0,1.0
32,2009,459.0,1.0
32,2009,5804.0,1.0
32,2009,2135.0,1.0
32,2009,7249.0,1.0
32,2009,2800.0,1.0
32,2009,5360.0,1.0
32,2009,600.0,1.0
32,2009,4150.0,0.80000001
32,2009,3910.0,1.0
32,2009,3695.0,0.55480379
32,2009,490.0,1.0
32,2009,3507.0,0.97148561
32,2009,1245.0,0.90361446
32,2009,4241.0,0.85027117
32,2009,2825.0,0.74336284
32,2009,2890.0,0.96539789
32,2009,3205.0,1.0
32,2009,790.0,1.0
32,2009,570.0,1.0
32,2009,1160.0,0.56896549
32,2009,1430.0,0.93006992
32,2009,7330.0,0.95361531
32,2009,5620.0,0.66725981
32,2009,1450.0,1.0
32,2009,2920.0,0.91095889
32,2009,1660.0,1.0
32,2009,4100.0,0.902439
32,2009,4820.0,0.37759337
32,2009,430.0,1.0
32,2009,1795.0,0.52646238
32,2009,3360.0,1.0
32,2009,900.0,1.0
32,2009,2420.0,0.88429755
32,2009,1050.0,1.0
32,2009,975.0,1.0
32,2009,500.0,0.30000001
37,2009,2560.0,1.0
37,2009,1715.0,1.0
37,2009,4630.0,0.96544278
37,2009,6400.0,1.0
37,2009,1410.0,1.0
37,2009,3601.0,1.0
37,2009,420.0,1.0
37,2009,3220.0,1.0
37,2009,1020.0,0.46078432
37,2009,2430.0,1.0
37,2009,2415.0,0.74741203
37,2009,160.0,1.0
37,2009,1150.0,1.0
37,2009,1803.0,0.96672213
37,2009,1997.0,0.85628444
37,2009,3140.0,0.97133756
37,2009,1630.0,1.0
37,2009,1410.0,1.0
37,2009,2593.0,0.94215196
37,2009,1640.0,1.0
37,2009,1870.0,1.0
37,2009,2000.0,1.0
37,2009,2270.0,1.0
37,2009,4010.0,1.0
37,2009,2900.0,1.0
37,2009,2681.0,1.0
37,2009,1631.0,1.0
37,2009,200.0,0.40000001
37,2009,2650.0,1.0
37,2009,4260.0,1.0
37,2009,3433.0,1.0
37,2009,2900.0,1.0
37,2009,1420.0,1.0
37,2009,220.0,0.72727275
37,2009,2510.0,1.0
37,2009,3400.0,0.96176469
37,2009,2710.0,1.0
37,2009,900.0,1.0
37,2009,4335.0,1.0
37,2009,2995.0,1.0
37,2009,1090.0,1.0
37,2009,2270.0,1.0
37,2009,1970.0,0.9187817
37,2009,3135.0,1.0
37,2009,1490.0,0.99328858
37,2009,2705.0,1.0
37,2009,4490.0,1.0
37,2009,2370.0,1.0
37,2009,3350.0,1.0
37,2009,5000.0,0.81599998
37,2009,1560.0,1.0
37,2009,2405.0,1.0
37,2009,2155.0,1.0
37,2009,533.0,1.0
37,2009,1860.0,1.0
37,2009,4140.0,1.0
37,2009,4500.0,1.0
37,2009,3079.0,1.0
37,2009,1670.0,0.82035929
37,2009,1930.0,1.0
37,2009,3250.0,1.0
37,2009,4518.0,1.0
37,2009,2580.0,1.0
37,2009,1100.0,1.0
37,2009,1610.0,0.75155282
37,2009,3627.0,0.99310726
37,2009,5365.0,1.0
37,2009,3215.0,0.47433904
37,2009,2965.0,1.0
37,2009,3645.0,1.0
37,2009,1650.0,1.0
37,2009,1735.0,1.0
37,2009,3060.0,1.0
37,2009,5900.0,1.0
37,2009,580.0,0.65517241
37,2009,800.0,1.0
37,2009,1420.0,1.0
37,2009,800.0,1.0
37,2009,1000.0,1.0
37,2009,3510.0,0.88034189
37,2009,3570.0,0.9719888
37,2009,5140.0,1.0
37,2009,1260.0,0.97619045
37,2009,1600.0,1.0
37,2009,2619.0,1.0
37,2009,1446.0,0.98616874
37,2009,3600.0,1.0
37,2009,2070.0,1.0
37,2009,4150.0,0.84578311
37,2009,425.0,0.57647061
37,2009,1285.0,1.0
37,2009,2180.0,1.0
37,2009,4731.0,1.0
37,2009,300.0,1.0
37,2009,1650.0,1.0
37,2009,3015.0,1.0
37,2009,1386.0,1.0
37,2009,1318.0,1.0
37,2009,500.0,1.0
37,2009,2475.0,1.0
37,2009,1661.0,1.0
37,2009,3300.0,1.0
37,2009,1670.0,1.0
37,2009,4840.0,1.0
37,2009,1530.0,1.0
37,2009,2160.0,1.0
37,2009,970.0,1.0
37,2009,1000.0,1.0
37,2009,1740.0,1.0
37,2009,3170.0,1.0
37,2009,680.0,1.0
37,2009,1260.0,1.0
37,2009,1060.0,1.0
37,2009,2962.0,1.0
37,2009,4050.0,0.99259257
37,2009,3990.0,1.0
37,2009,1850.0,1.0
37,2009,2300.0,1.0
37,2009,630.0,1.0
37,2009,3600.0,1.0
37,2009,4000.0,1.0
37,2009,2700.0,1.0
37,2009,4640.0,1.0
37,2009,2515.0,1.0
37,2009,4770.0,1.0
37,2009,2720.0,1.0
37,2009,3030.0,0.90099013
37,2009,580.0,1.0
37,2009,3200.0,1.0
37,2009,2645.0,0.79206049
37,2009,3000.0,1.0
37,2009,1255.0,1.0
37,2009,1830.0,1.0
37,2009,1280.0,1.0
37,2009,2485.0,1.0
37,2009,2030.0,1.0
37,2009,2550.0,1.0
37,2009,818.0,1.0
37,2009,1200.0,1.0
37,2009,1520.0,1.0
37,2009,580.0,0.65517241
37,2009,930.0,1.0
37,2009,2180.0,1.0
37,2009,1920.0,1.0
37,2009,4170.0,1.0
37,2009,1615.0,1.0
37,2009,2440.0,1.0
37,2009,1580.0,1.0
37,2009,2365.0,1.0
37,2009,2140.0,1.0
37,2009,3590.0,1.0
37,2009,2300.0,1.0
37,2009,135.0,1.0
37,2009,1250.0,1.0
37,2009,2900.0,1.0
37,2009,3280.0,1.0
37,2009,3210.0,1.0
37,2009,1680.0,1.0
37,2009,3480.0,1.0
37,2009,1439.0,0.9791522
37,2009,2250.0,1.0
37,2009,2095.0,1.0
37,2009,900.0,1.0
37,2009,2450.0,1.0
37,2009,5700.0,1.0
37,2009,720.0,1.0
37,2009,520.0,1.0
37,2009,2700.0,1.0
37,2009,2020.0,1.0
37,2009,7525.0,0.86710966
37,2009,1910.0,1.0
37,2009,2970.0,1.0
37,2009,2450.0,1.0
37,2009,1813.0,1.0
37,2009,2330.0,1.0
37,2009,3730.0,0.98659515
37,2009,1980.0,0.96464646
37,2009,1530.0,1.0
37,2009,3355.0,1.0
37,2009,1230.0,1.0
37,2009,4540.0,1.0
37,2009,4094.0,1.0
37,2009,400.0,1.0
37,2009,4040.0,0.95049506
37,2009,700.0,0.85714287
37,2009,2580.0,0.51550388
37,2009,3870.0,1.0
37,2009,850.0,1.0
37,2009,4530.0,0.86975718
37,2009,2690.0,1.0
37,2009,1850.0,1.0
37,2009,400.0,1.0
37,2009,1910.0,1.0
37,2009,1000.0,0.85000002
37,2009,760.0,1.0
37,2009,2210.0,1.0
37,2009,3297.0,0.9393388
37,2009,2710.0,1.0
37,2009,3230.0,1.0
37,2009,2005.0,1.0
37,2009,680.0,1.0
37,2009,2990.0,1.0
37,2009,2360.0,0.83050847
37,2009,1080.0,1.0
37,2009,1410.0,1.0
37,2009,235.0,1.0
37,2009,4360.0,1.0
37,2009,3760.0,1.0
37,2009,2740.0,1.0
37,2009,4400.0,1.0
37,2009,3400.0,1.0
37,2009,600.0,1.0
37,2009,1975.0,1.0
37,2009,4150.0,1.0
37,2009,3040.0,1.0
37,2009,3930.0,1.0
37,2009,2290.0,1.0
37,2009,4825.0,1.0
37,2009,400.0,1.0
37,2009,800.0,0.0
37,2009,6463.0,1.0
37,2009,2668.0,1.0
37,2009,5270.0,1.0
37,2009,2650.0,1.0
37,2009,3570.0,1.0
41,2009,255.0,0.98039216
41,2009,1720.0,1.0
41,2009,880.0,0.45454547
41,2009,2935.0,1.0
41,2009,1450.0,1.0
41,2009,1800.0,0.97222221
41,2009,2440.0,0.96311474
41,2009,2230.0,1.0
41,2009,790.0,0.8101266
41,2009,455.0,0.67032969
41,2009,3065.0,0.95106035
41,2009,4007.0,1.0
41,2009,2175.0,0.94482756
41,2009,600.0,1.0
41,2009,2580.0,1.0
41,2009,738.0,1.0
41,2009,350.0,1.0
41,2009,1273.0,1.0
41,2009,4536.0,1.0
41,2009,1400.0,1.0
41,2009,660.0,0.72727275
41,2009,1670.0,0.79640716
41,2009,1840.0,1.0
41,2009,2485.0,0.79074448
41,2009,2530.0,1.0
41,2009,3505.0,1.0
41,2009,1650.0,0.81818181
41,2009,2020.0,1.0
41,2009,4000.0,1.0
41,2009,650.0,1.0
41,2009,1600.0,1.0
41,2009,3965.0,0.6897856
41,2009,1180.0,1.0
41,2009,5855.0,1.0
41,2009,2480.0,1.0
41,2009,1600.0,1.0
41,2009,1785.0,1.0
41,2009,3400.0,1.0
41,2009,2020.0,0.75247526
41,2009,360.0,1.0
41,2009,5295.0,1.0
41,2009,3721.0,0.99973124
41,2009,4315.0,1.0
41,2009,1558.0,1.0
41,2009,2110.0,1.0
41,2009,4240.0,0.94103771
41,2009,1290.0,1.0
41,2009,940.0,1.0
41,2009,40.0,1.0
41,2009,1680.0,1.0
41,2009,2790.0,1.0
41,2009,2333.0,1.0
41,2009,1250.0,1.0
41,2009,1230.0,1.0
41,2009,930.0,1.0
41,2009,1580.0,0.9683544
41,2009,3950.0,0.97468352
41,2009,3915.0,0.94891441
41,2009,2400.0,0.79583335
41,2009,1280.0,1.0
41,2009,400.0,1.0
41,2009,2130.0,1.0
41,2009,3090.0,1.0
41,2009,2700.0,1.0
41,2009,3360.0,0.90476191
41,2009,1890.0,1.0
41,2009,610.0,1.0
41,2009,600.0,1.0
41,2009,1300.0,1.0
41,2009,2550.0,1.0
41,2009,2100.0,0.96190476
41,2009,655.0,1.0
41,2009,1800.0,1.0
41,2009,4235.0,1.0
41,2009,1710.0,0.91228068
41,2009,775.0,0.98709679
41,2009,3555.0,1.0
41,2009,678.0,1.0
41,2009,3440.0,0.75145346
41,2009,5360.0,0.76679105
41,2009,830.0,0.0
41,2009,840.0,1.0
41,2009,2790.0,0.97132617
41,2009,1179.0,1.0
41,2009,970.0,0.89690721
41,2009,1720.0,1.0
41,2009,1630.0,1.0
41,2009,1120.0,0.77678573
41,2009,650.0,1.0
41,2009,1615.0,1.0
41,2009,1750.0,1.0
41,2009,5250.0,1.0
41,2009,2970.0,1.0
41,2009,3140.0,1.0
41,2009,1925.0,0.95844156
41,2009,2900.0,1.0
41,2009,520.0,1.0
41,2009,225.0,0.8888889
41,2009,920.0,1.0
41,2009,600.0,1.0
41,2009,380.0,0.39473686
41,2009,2525.0,1.0
41,2009,3340.0,1.0
41,2009,970.0,1.0
41,2009,1075.0,1.0
41,2009,430.0,1.0
41,2009,1900.0,1.0
41,2009,578.0,1.0
41,2009,590.0,1.0
41,2009,4100.0,1.0
41,2009,7860.0,1.0
41,2009,1343.0,0.93819809
41,2009,5285.0,1.0
41,2009,150.0,1.0
41,2009,1390.0,0.67625898
41,2009,900.0,1.0
41,2009,3541.0,0.99293983
41,2009,610.0,1.0
41,2009,1490.0,0.89932889
41,2009,250.0,1.0
41,2009,1730.0,0.62427747
41,2009,1860.0,1.0
41,2009,1515.0,1.0
41,2009,950.0,0.89473683
41,2009,660.0,1.0
41,2009,540.0,1.0
41,2009,3385.0,1.0
41,2009,600.0,0.66666669
41,2009,2700.0,1.0
41,2009,2365.0,1.0
41,2009,880.0,1.0
41,2009,1100.0,1.0
41,2009,3487.0,1.0
41,2009,688.0,1.0
41,2009,3405.0,1.0
41,2009,1010.0,1.0
41,2009,3910.0,1.0
41,2009,2220.0,1.0
41,2009,2990.0,0.64548492
41,2009,1760.0,1.0
41,2009,1495.0,1.0
41,2009,4680.0,1.0
41,2009,720.0,1.0
41,2009,2100.0,1.0
41,2009,3630.0,1.0
41,2009,1200.0,1.0
41,2009,2760.0,1.0
41,2009,5140.0,1.0
41,2009,1458.0,0.64609051
41,2009,545.0,0.94495416
41,2009,1450.0,1.0
41,2009,1320.0,1.0
41,2009,945.0,1.0
41,2009,835.0,1.0
41,2009,5590.0,0.96422184
41,2009,2125.0,0.95294118
41,2009,1517.0,1.0
41,2009,4840.0,0.94834709
41,2009,2465.0,1.0
41,2009,1758.0,1.0
41,2009,4210.0,0.95249408
41,2009,4735.0,1.0
41,2009,350.0,1.0
41,2009,2280.0,0.86842108
41,2009,4173.0,1.0
41,2009,1230.0,0.64227641
41,2009,830.0,1.0
41,2009,900.0,1.0
41,2009,420.0,0.5
41,2009,450.0,1.0
41,2009,600.0,1.0
41,2009,2020.0,1.0
41,2009,4390.0,0.99088836
41,2009,1505.0,1.0
41,2009,5043.0,1.0
41,2009,800.0,1.0
41,2009,1230.0,0.95934957
41,2009,230.0,0.43478259
41,2009,2200.0,0.85000002
41,2009,3015.0,1.0
41,2009,3960.0,1.0
41,2009,3200.0,0.99062502
41,2009,3648.0,1.0
41,2009,1345.0,1.0
41,2009,3120.0,1.0
41,2009,1690.0,1.0
41,2009,2100.0,1.0
41,2009,540.0,1.0
41,2009,1430.0,1.0
42,2009,5350.0,1.0
42,2009,6625.0,1.0
42,2009,4561.0,0.94518745
42,2009,3950.0,1.0
42,2009,5938.0,1.0
42,2009,4825.0,1.0
42,2009,1730.0,1.0
42,2009,4560.0,1.0
42,2009,1050.0,0.0
42,2009,4130.0,1.0
42,2009,6247.0,1.0
42,2009,6937.0,1.0
42,2009,4800.0,1.0
42,2009,2872.0,1.0
42,2009,4016.0,0.28286853
42,2009,5260.0,1.0
42,2009,3365.0,1.0
42,2009,2340.0,1.0
42,2009,2720.0,1.0
42,2009,5445.0,1.0
42,2009,2070.0,1.0
42,2009,2770.0,1.0
42,2009,2760.0,1.0
42,2009,2374.0,1.0
42,2009,3070.0,1.0
42,2009,1810.0,1.0
42,2009,6235.0,1.0
42,2009,3461.0,1.0
42,2009,2122.0,0.83977377
42,2009,3535.0,0.78783596
42,2009,1980.0,1.0
42,2009,4158.0,0.89057237
42,2009,4170.0,1.0
42,2009,2710.0,1.0
42,2009,4621.0,1.0
42,2009,1710.0,1.0
42,2009,4870.0,1.0
42,2009,4015.0,0.63885432
42,2009,4150.0,1.0
42,2009,3030.0,0.86468649
42,2009,5360.0,1.0
42,2009,1430.0,1.0
42,2009,1100.0,0.0
42,2009,6117.0,1.0
42,2009,4455.0,1.0
42,2009,3190.0,1.0
42,2009,2570.0,1.0
42,2009,2810.0,0.97864771
42,2009,4311.0,0.95360702
42,2009,4190.0,1.0
42,2009,2320.0,1.0
42,2009,2130.0,1.0
42,2009,4200.0,1.0
42,2009,700.0,1.0
42,2009,1020.0,1.0
42,2009,4390.0,0.98177677
42,2009,2900.0,1.0
42,2009,3842.0,1.0
42,2009,3750.0,0.56533331
42,2009,3210.0,1.0
42,2009,4640.0,1.0
42,2009,2957.0,1.0
42,2009,3610.0,1.0
42,2009,845.0,1.0
42,2009,1030.0,1.0
42,2009,1944.0,0.84362137
42,2009,2450.0,1.0
42,2009,1430.0,0.86713284
42,2009,1314.0,0.63470322
42,2009,4970.0,1.0
42,2009,1460.0,1.0
42,2009,4633.0,1.0
42,2009,4900.0,1.0
42,2009,3690.0,1.0
42,2009,7381.0,0.92277467
42,2009,4520.0,1.0
42,2009,7095.0,0.76039463
42,2009,4825.0,0.94818652
42,2009,3970.0,1.0
42,2009,4085.0,0.88494492
42,2009,5650.0,1.0
42,2009,3770.0,1.0
42,2009,3846.0,1.0
42,2009,1673.0,1.0
42,2009,3975.0,0.84150946
42,2009,2985.0,1.0
42,2009,3750.0,0.97333336
42,2009,3598.0,1.0
42,2009,5750.0,1.0
42,2009,4180.0,1.0
42,2009,1736.0,1.0
42,2009,7622.0,1.0
42,2009,3975.0,1.0
42,2009,5690.0,1.0
42,2009,2455.0,0.52749491
42,2009,2355.0,1.0
42,2009,3790.0,0.78364116
42,2009,2190.0,0.84474885
42,2009,700.0,1.0
42,2009,3610.0,0.97091413
42,2009,4430.0,1.0
42,2009,3820.0,1.0
42,2009,3792.0,1.0
42,2009,1600.0,0.0
42,2009,5090.0,1.0
42,2009,3305.0,0.80030257
42,2009,7180.0,0.97632313
42,2009,2230.0,1.0
42,2009,3320.0,0.80722892
42,2009,1370.0,1.0
42,2009,2965.0,0.63912308
42,2009,3195.0,1.0
42,2009,1030.0,1.0
42,2009,1100.0,0.54545456
42,2009,6980.0,0.87822348
42,2009,2430.0,0.99176955
42,2009,1286.0,1.0
42,2009,5530.0,0.84629297
42,2009,2640.0,1.0
42,2009,2630.0,1.0
42,2009,4390.0,0.90205014
42,2009,1000.0,1.0
42,2009,2937.0,0.71229148
42,2009,2639.0,1.0
42,2009,2521.0,0.69853234
42,2009,3474.0,1.0
42,2009,3085.0,0.78930306
42,2009,910.0,1.0
42,2009,5240.0,1.0
42,2009,1680.0,1.0
42,2009,6534.0,1.0
42,2009,1285.0,1.0
42,2009,3655.0,1.0
42,2009,3500.0,0.77999997
42,2009,6269.0,1.0
42,2009,3505.0,1.0
42,2009,1080.0,1.0
42,2009,2510.0,1.0
42,2009,1050.0,1.0
42,2009,700.0,1.0
42,2009,1480.0,1.0
42,2009,3047.0,0.85231376
42,2009,3745.0,0.7797063
42,2009,2224.0,0.52607912
42,2009,5200.0,0.97115386
42,2009,2400.0,1.0
42,2009,3140.0,1.0
42,2009,2195.0,1.0
42,2009,1660.0,1.0
42,2009,2776.0,0.34077811
42,2009,4696.0,1.0
42,2009,740.0,1.0
42,2009,6189.0,0.90305382
42,2009,4680.0,1.0
42,2009,4050.0,1.0
42,2009,5650.0,1.0
42,2009,7133.0,1.0
42,2009,2980.0,1.0
42,2009,3950.0,0.93164557
43,2009,500.0,1.0
43,2009,3375.0,0.97629631
43,2009,1450.0,0.79310346
43,2009,2091.0,1.0
43,2009,1138.0,1.0
43,2009,3708.0,0.90830636
43,2009,1860.0,1.0
43,2009,2330.0,0.59227467
43,2009,2400.0,1.0
43,2009,805.0,1.0
43,2009,865.0,1.0
43,2009,1835.0,0.97275203
43,2009,950.0,1.0
43,2009,1680.0,1.0
43,2009,4680.0,0.85042733
43,2009,4650.0,0.99354839
43,2009,4680.0,0.91880339
43,2009,4920.0,1.0
43,2009,2705.0,1.0
43,2009,1613.0,1.0
43,2009,4234.0,1.0
43,2009,1820.0,1.0
43,2009,5250.0,1.0
43,2009,1180.0,1.0
43,2009,450.0,0.62222224
43,2009,3000.0,1.0
43,2009,1325.0,1.0
43,2009,4180.0,0.79545456
43,2009,580.0,1.0
43,2009,1974.0,0.8799392
43,2009,4030.0,1.0
43,2009,1385.0,1.0
43,2009,1225.0,0.1632653
43,2009,480.0,1.0
43,2009,3700.0,1.0
43,2009,875.0,1.0
43,2009,5590.0,0.98211092
43,2009,3580.0,1.0
43,2009,4070.0,0.95085996
43,2009,4260.0,1.0
43,2009,2700.0,1.0
43,2009,3425.0,1.0
43,2009,4540.0,0.85132158
43,2009,3300.0,1.0
43,2009,610.0,1.0
43,2009,2396.0,1.0
43,2009,2109.0,1.0
43,2009,3160.0,1.0
43,2009,4803.0,0.8958984
43,2009,4663.0,0.97641003
43,2009,2790.0,1.0
43,2009,660.0,1.0
43,2009,1275.0,1.0
43,2009,990.0,0.90909094
43,2009,4050.0,0.85185188
43,2009,1775.0,0.63380283
43,2009,3345.0,1.0
43,2009,470.0,1.0
43,2009,5345.0,1.0
43,2009,4985.0,1.0
43,2009,4220.0,1.0
43,2009,1200.0,1.0
43,2009,885.0,1.0
43,2009,4095.0,0.6800977
43,2009,3475.0,1.0
43,2009,870.0,1.0
43,2009,2685.0,0.98137802
43,2009,3900.0,1.0
43,2009,1150.0,1.0
43,2009,760.0,0.72368419
43,2009,1050.0,1.0
43,2009,2450.0,0.10204082
43,2009,3630.0,1.0
43,2009,830.0,1.0
43,2009,1750.0,1.0
43,2009,1020.0,1.0
43,2009,4390.0,1.0
43,2009,1950.0,1.0
43,2009,1150.0,1.0
43,2009,2210.0,0.1199095
43,2009,4928.0,1.0
43,2009,4483.0,0.97100157
43,2009,2300.0,1.0
43,2009,4520.0,1.0
43,2009,4090.0,0.87286061
43,2009,645.0,1.0
43,2009,3695.0,1.0
43,2009,710.0,1.0
43,2009,5540.0,1.0
43,2009,1290.0,1.0
43,2009,3795.0,1.0
43,2009,1650.0,0.69696969
43,2009,2852.0,0.90883589
43,2009,1430.0,0.96503496
43,2009,2385.0,1.0
43,2009,1000.0,1.0
43,2009,3549.0,0.9622429
43,2009,900.0,1.0
43,2009,1550.0,1.0
43,2009,1953.0,1.0
43,2009,1545.0,1.0
43,2009,260.0,1.0
43,2009,5040.0,1.0
43,2009,1301.0,0.54650271
43,2009,918.0,1.0
43,2009,1863.0,0.90338165
43,2009,3220.0,1.0
43,2009,3290.0,0.88753802
43,2009,775.0,1.0
43,2009,2960.0,0.95608109
43,2009,5085.0,1.0
43,2009,4052.0,1.0
