diet_pathway,source_scenario,year,world_commodity,source_commodities,baseline_kg_per_capita,pathway_kg_per_capita,preference_multiplier_vs_baseline,mapping_note
MTS,C1,2037,WHE,WHEA,59.17244633468478,52.95718181324205,0.8949635361315194,wheat
MTS,C1,2038,WHE,WHEA,58.8463757750722,52.21770498749037,0.8873563460744207,wheat
MTS,C1,2039,WHE,WHEA,58.52687693238119,51.49275499873394,0.8798138171326979,wheat
MTS,C1,2040,WHE,WHEA,58.21382048495257,50.78197636005538,0.8723353996871205,wheat
MTS,C1,2041,WHE,WHEA,57.94375604980304,50.11674528153806,0.8649205487898021,wheat
MTS,C1,2042,WHE,WHEA,57.6760098226525,49.461142156221925,0.8575687241248067,wheat
MTS,C1,2043,WHE,WHEA,57.41377061573928,48.8177458550252,0.8502793899699459,wheat
MTS,C1,2044,WHE,WHEA,57.156941707696106,48.18627488678694,0.8430520151552952,wheat
MTS,C1,2045,WHE,WHEA,56.90542832679956,47.56645501797793,0.8358860730264736,wheat
MTS,C1,2046,WHE,WHEA,56.66865486749445,46.965906796145184,0.8287810414057519,wheat
MTS,C1,2047,WHE,WHEA,56.43599797310111,46.3755139489498,0.8217364025538026,wheat
MTS,C1,2048,WHE,WHEA,56.20825150706992,45.79576527296717,0.8147516431320931,wheat
MTS,C1,2049,WHE,WHEA,55.98533369956947,45.22642241078833,0.8078262541665644,wheat
MTS,C1,2050,WHE,WHEA,55.76716440036849,44.66725299701803,0.8009597310047718,wheat
PTS,A1,2023,BFV,CATM,6.56657231834401,6.56657231834401,1.0,bovine meat; mutton excluded
PTS,A1,2024,BFV,CATM,6.776990371232993,6.776990371232993,1.0,bovine meat; mutton excluded
PTS,A1,2025,BFV,CATM,6.875307463334945,6.8924957319931535,1.0024999999999813,bovine meat; mutton excluded
PTS,A1,2026,BFV,CATM,6.965222187737043,7.000091831315429,1.0050062500001475,bovine meat; mutton excluded
PTS,A1,2027,BFV,CATM,7.060108140458184,7.113191438853444,1.007518765625,bovine meat; mutton excluded
PTS,A1,2028,BFV,CATM,7.154646134027522,7.226461342042704,1.0100375625390652,bovine meat; mutton excluded
PTS,A1,2029,BFV,CATM,7.250262481915533,7.341345038614893,1.0125626564454113,bovine meat; mutton excluded
PTS,A1,2030,BFV,CATM,7.345899314229409,7.4567787819056415,1.0150940630865242,bovine meat; mutton excluded
PTS,A1,2031,BFV,CATM,7.437265724809698,7.568398093558128,1.017631798244211,bovine meat; mutton excluded
PTS,A1,2032,BFV,CATM,7.534516133015776,7.686531609344436,1.0201758777398509,bovine meat; mutton excluded
PTS,A1,2033,BFV,CATM,7.633598991250766,7.807082585091312,1.022726317434199,bovine meat; mutton excluded
PTS,A1,2034,BFV,CATM,7.734727189308881,7.930285327316775,1.0252831332277885,bovine meat; mutton excluded
PTS,A1,2035,BFV,CATM,7.838325743700063,8.056594435705167,1.027846341060849,bovine meat; mutton excluded
PTS,A1,2036,BFV,CATM,7.936238536443523,8.177626825823271,1.030415956913503,bovine meat; mutton excluded
PTS,A1,2037,BFV,CATM,8.036406405878463,8.301543500351237,1.0329919968057901,bovine meat; mutton excluded
PTS,A1,2038,BFV,CATM,8.13468459390377,8.42407174224706,1.0355744767978048,bovine meat; mutton excluded
PTS,A1,2039,BFV,CATM,8.23097289030608,8.545094908026673,1.0381634129897992,bovine meat; mutton excluded
PTS,A1,2040,BFV,CATM,8.32517260707462,8.66449683150849,1.040758821522273,bovine meat; mutton excluded
PTS,A1,2041,BFV,CATM,8.41453230843421,8.779392475809933,1.0433607185761247,bovine meat; mutton excluded
PTS,A1,2042,BFV,CATM,8.505297715601273,8.89627877008261,1.0459691203711965,bovine meat; mutton excluded
PTS,A1,2043,BFV,CATM,8.593900644467404,9.011427084406565,1.0485840431734519,bovine meat; mutton excluded
PTS,A1,2044,BFV,CATM,8.68025171374678,9.12472837135802,1.051205503281354,bovine meat; mutton excluded
PTS,A1,2045,BFV,CATM,8.764263491134045,9.236074619123444,1.0538335170395876,bovine meat; mutton excluded
PTS,A1,2046,BFV,CATM,8.845238437073553,9.34471225302295,1.0564681008321861,bovine meat; mutton excluded
PTS,A1,2047,BFV,CATM,8.92473933408745,9.45227417074245,1.0591092710842676,bovine meat; mutton excluded
PTS,A1,2048,BFV,CATM,9.001709094463676,9.55762804144392,1.0617570442619781,bovine meat; mutton excluded
PTS,A1,2049,BFV,CATM,9.07606954578101,9.660672226380948,1.0644114368726592,bovine meat; mutton excluded
PTS,A1,2050,BFV,CATM,9.147745150138158,9.761306970801677,1.0670724654648094,bovine meat; mutton excluded
PTS,A1,2023,BUT,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
PTS,A1,2024,BUT,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
PTS,A1,2025,BUT,MILK,35.924228811772124,36.19366052786042,1.0075000000000003,common dairy-food multiplier
PTS,A1,2026,BUT,MILK,36.34660570111934,36.89384928320696,1.015056250000004,common dairy-food multiplier
PTS,A1,2027,BUT,MILK,36.78983409802401,37.62382917044486,1.022669171875,common dairy-food multiplier
PTS,A1,2028,BUT,MILK,37.2307397738459,38.36029028640905,1.0303391906640718,common dairy-food multiplier
PTS,A1,2029,BUT,MILK,37.67563260849735,39.109820915667726,1.038066734594044,common dairy-food multiplier
PTS,A1,2030,BUT,MILK,38.12050271847346,39.86841297138425,1.0458522351034931,common dairy-food multiplier
PTS,A1,2031,BUT,MILK,38.56987453831741,40.64092741472742,1.0536961268658658,common dairy-food multiplier
PTS,A1,2032,BUT,MILK,39.04444247821292,41.44953514857768,1.0615988478182732,common dairy-food multiplier
PTS,A1,2033,BUT,MILK,39.52715655677596,42.27669873714187,1.0695608391768967,common dairy-food multiplier
PTS,A1,2034,BUT,MILK,40.01881518358706,43.12357673225253,1.0775825454707322,common dairy-food multiplier
PTS,A1,2035,BUT,MILK,40.52128733750941,43.99251969456101,1.0856644145616365,common dairy-food multiplier
PTS,A1,2036,BUT,MILK,41.00623388512871,44.85290147106096,1.093806897670924,common dairy-food multiplier
PTS,A1,2037,BUT,MILK,41.5007538537791,45.73426440498764,1.1020104494035121,common dairy-food multiplier
PTS,A1,2038,BUT,MILK,41.98687376587926,46.6169984299937,1.1102755277740426,common dairy-food multiplier
PTS,A1,2039,BUT,MILK,42.46417372636009,47.50053489223948,1.1186025942323474,common dairy-food multiplier
PTS,A1,2040,BUT,MILK,42.93223919771442,48.38429499883781,1.1269921136890908,common dairy-food multiplier
PTS,A1,2041,BUT,MILK,43.3983424718728,49.2764116358268,1.1354445545417702,common dairy-food multiplier
PTS,A1,2042,BUT,MILK,43.87084102525766,50.186504351873,1.1439603887005318,common dairy-food multiplier
PTS,A1,2043,BUT,MILK,44.33412295177504,51.09685412855732,1.152540091616079,common dairy-food multiplier
PTS,A1,2044,BUT,MILK,44.78779877397847,52.00688170500855,1.1611841423031564,common dairy-food multiplier
PTS,A1,2045,BUT,MILK,45.2314853340205,52.91599912895446,1.1698930233704732,common dairy-food multiplier
PTS,A1,2046,BUT,MILK,45.6674991558636,53.82678432215095,1.1786672210457514,common dairy-food multiplier
PTS,A1,2047,BUT,MILK,46.09741523034646,54.74101364924672,1.187507225203596,common dairy-food multiplier
PTS,A1,2048,BUT,MILK,46.51655964298147,55.65304129766191,1.196413529392623,common dairy-food multiplier
PTS,A1,2049,BUT,MILK,46.92457721772912,56.56225803715373,1.2053866308630967,common dairy-food multiplier
PTS,A1,2050,BUT,MILK,47.3211213233869,57.46804885316443,1.214427030594534,common dairy-food multiplier
PTS,A1,2023,CHE,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
PTS,A1,2024,CHE,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
PTS,A1,2025,CHE,MILK,35.924228811772124,36.19366052786042,1.0075000000000003,common dairy-food multiplier
PTS,A1,2026,CHE,MILK,36.34660570111934,36.89384928320696,1.015056250000004,common dairy-food multiplier
PTS,A1,2027,CHE,MILK,36.78983409802401,37.62382917044486,1.022669171875,common dairy-food multiplier
PTS,A1,2028,CHE,MILK,37.2307397738459,38.36029028640905,1.0303391906640718,common dairy-food multiplier
PTS,A1,2029,CHE,MILK,37.67563260849735,39.109820915667726,1.038066734594044,common dairy-food multiplier
PTS,A1,2030,CHE,MILK,38.12050271847346,39.86841297138425,1.0458522351034931,common dairy-food multiplier
PTS,A1,2031,CHE,MILK,38.56987453831741,40.64092741472742,1.0536961268658658,common dairy-food multiplier
PTS,A1,2032,CHE,MILK,39.04444247821292,41.44953514857768,1.0615988478182732,common dairy-food multiplier
PTS,A1,2033,CHE,MILK,39.52715655677596,42.27669873714187,1.0695608391768967,common dairy-food multiplier
PTS,A1,2034,CHE,MILK,40.01881518358706,43.12357673225253,1.0775825454707322,common dairy-food multiplier
PTS,A1,2035,CHE,MILK,40.52128733750941,43.99251969456101,1.0856644145616365,common dairy-food multiplier
PTS,A1,2036,CHE,MILK,41.00623388512871,44.85290147106096,1.093806897670924,common dairy-food multiplier
PTS,A1,2037,CHE,MILK,41.5007538537791,45.73426440498764,1.1020104494035121,common dairy-food multiplier
PTS,A1,2038,CHE,MILK,41.98687376587926,46.6169984299937,1.1102755277740426,common dairy-food multiplier
PTS,A1,2039,CHE,MILK,42.46417372636009,47.50053489223948,1.1186025942323474,common dairy-food multiplier
PTS,A1,2040,CHE,MILK,42.93223919771442,48.38429499883781,1.1269921136890908,common dairy-food multiplier
PTS,A1,2041,CHE,MILK,43.3983424718728,49.2764116358268,1.1354445545417702,common dairy-food multiplier
PTS,A1,2042,CHE,MILK,43.87084102525766,50.186504351873,1.1439603887005318,common dairy-food multiplier
PTS,A1,2043,CHE,MILK,44.33412295177504,51.09685412855732,1.152540091616079,common dairy-food multiplier
PTS,A1,2044,CHE,MILK,44.78779877397847,52.00688170500855,1.1611841423031564,common dairy-food multiplier
PTS,A1,2045,CHE,MILK,45.2314853340205,52.91599912895446,1.1698930233704732,common dairy-food multiplier
PTS,A1,2046,CHE,MILK,45.6674991558636,53.82678432215095,1.1786672210457514,common dairy-food multiplier
PTS,A1,2047,CHE,MILK,46.09741523034646,54.74101364924672,1.187507225203596,common dairy-food multiplier
PTS,A1,2048,CHE,MILK,46.51655964298147,55.65304129766191,1.196413529392623,common dairy-food multiplier
PTS,A1,2049,CHE,MILK,46.92457721772912,56.56225803715373,1.2053866308630967,common dairy-food multiplier
PTS,A1,2050,CHE,MILK,47.3211213233869,57.46804885316443,1.214427030594534,common dairy-food multiplier
PTS,A1,2023,CRN,MAIZ,13.407393219689714,13.407393219689714,1.0,maize
PTS,A1,2024,CRN,MAIZ,13.420626579941487,13.420626579941487,1.0,maize
PTS,A1,2025,CRN,MAIZ,13.361349255891824,13.36134925589176,0.9999999999999952,maize
PTS,A1,2026,CRN,MAIZ,13.31702892377102,13.317028923771128,1.0000000000000082,maize
PTS,A1,2027,CRN,MAIZ,13.27282083672308,13.27282083672308,1.0,maize
PTS,A1,2028,CRN,MAIZ,13.228474763164382,13.228474763164416,1.0000000000000024,maize
PTS,A1,2029,CRN,MAIZ,13.18405995543834,13.184059955438352,1.0000000000000009,maize
PTS,A1,2030,CRN,MAIZ,13.139535681803508,13.139535681803515,1.0000000000000004,maize
PTS,A1,2031,CRN,MAIZ,13.10641468286607,13.1064146828657,0.9999999999999718,maize
PTS,A1,2032,CRN,MAIZ,13.073458123581286,13.073458123581297,1.0000000000000009,maize
PTS,A1,2033,CRN,MAIZ,13.04048795663114,13.040487956631134,0.9999999999999996,maize
PTS,A1,2034,CRN,MAIZ,13.007511128382108,13.007511128382353,1.0000000000000189,maize
PTS,A1,2035,CRN,MAIZ,12.974544793775356,12.97454479377531,0.9999999999999964,maize
PTS,A1,2036,CRN,MAIZ,12.951711603342003,12.951711603341993,0.9999999999999992,maize
PTS,A1,2037,CRN,MAIZ,12.928877381374193,12.928877381374203,1.0000000000000009,maize
PTS,A1,2038,CRN,MAIZ,12.90586924919312,12.905869249193126,1.0000000000000004,maize
PTS,A1,2039,CRN,MAIZ,12.882687688875375,12.88268768887538,1.0000000000000004,maize
PTS,A1,2040,CRN,MAIZ,12.859333189287549,12.8593331892874,0.9999999999999883,maize
PTS,A1,2041,CRN,MAIZ,12.84448977947009,12.84448977947138,1.0000000000001004,maize
PTS,A1,2042,CRN,MAIZ,12.829635073584267,12.829635073584152,0.999999999999991,maize
PTS,A1,2043,CRN,MAIZ,12.814626323579844,12.814626323579846,1.0000000000000002,maize
PTS,A1,2044,CRN,MAIZ,12.79946380634954,12.79946380631192,0.9999999999970608,maize
PTS,A1,2045,CRN,MAIZ,12.784147804501677,12.784147804501677,1.0,maize
PTS,A1,2046,CRN,MAIZ,12.771034477802951,12.771034477802726,0.9999999999999823,maize
PTS,A1,2047,CRN,MAIZ,12.757811507822662,12.75781150782329,1.000000000000049,maize
PTS,A1,2048,CRN,MAIZ,12.744440403494789,12.744440403495334,1.0000000000000429,maize
PTS,A1,2049,CRN,MAIZ,12.730921405828312,12.730921405852232,1.000000000001879,maize
PTS,A1,2050,CRN,MAIZ,12.717254761339555,12.717254761335218,0.9999999999996589,maize
PTS,A1,2023,FMK,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
PTS,A1,2024,FMK,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
PTS,A1,2025,FMK,MILK,35.924228811772124,36.19366052786042,1.0075000000000003,common dairy-food multiplier
PTS,A1,2026,FMK,MILK,36.34660570111934,36.89384928320696,1.015056250000004,common dairy-food multiplier
PTS,A1,2027,FMK,MILK,36.78983409802401,37.62382917044486,1.022669171875,common dairy-food multiplier
PTS,A1,2028,FMK,MILK,37.2307397738459,38.36029028640905,1.0303391906640718,common dairy-food multiplier
PTS,A1,2029,FMK,MILK,37.67563260849735,39.109820915667726,1.038066734594044,common dairy-food multiplier
PTS,A1,2030,FMK,MILK,38.12050271847346,39.86841297138425,1.0458522351034931,common dairy-food multiplier
PTS,A1,2031,FMK,MILK,38.56987453831741,40.64092741472742,1.0536961268658658,common dairy-food multiplier
PTS,A1,2032,FMK,MILK,39.04444247821292,41.44953514857768,1.0615988478182732,common dairy-food multiplier
