period,item_code,households,module_observed_households,consumer_households,participation_total,participation_purchase,participation_own,participation_gift,quantity_total_sum,quantity_household_mean_all,quantity_household_sd_all,quantity_household_mean_winsor_p99,quantity_household_mean_excl_top1pct_consumers,quantity_consumer_mean_excl_top1pct_consumers,quantity_percap_mean_all,purchase_quantity_share,own_quantity_share,gift_quantity_share,top1pct_quantity_share,outer_fence_3iqr,share_consumers_above_outer_fence,quantity_consumer_n,quantity_consumer_mean,quantity_consumer_sd,quantity_consumer_p01,quantity_consumer_p10,quantity_consumer_p25,quantity_consumer_p50,quantity_consumer_p75,quantity_consumer_p90,quantity_consumer_p95,quantity_consumer_p99,quantity_consumer_max,quantity_pc_consumer_n,quantity_pc_consumer_mean,quantity_pc_consumer_sd,quantity_pc_consumer_p01,quantity_pc_consumer_p10,quantity_pc_consumer_p25,quantity_pc_consumer_p50,quantity_pc_consumer_p75,quantity_pc_consumer_p90,quantity_pc_consumer_p95,quantity_pc_consumer_p99,quantity_pc_consumer_max,item_order,module,item_name,analytic_family,family_order,previous_six_group,community_categories,community_mapping_count,quantity_unit,price_unit,fixed_questionnaire_item
pooled_2023_2024,nailei_3,3565,3565,460,0.12903225806451613,0.1032258064516129,0.00028050490883590464,0.025806451612903226,1351.504489246382,0.37910364354737225,3.834976972871945,0.3182204383934797,0.26249964045382385,2.0538433406936547,0.1321570662584088,0.8026703074698031,0.0015855346096941417,0.19574415792050284,0.3085493037935061,6.603621730382295,0.09347826086956522,460,2.938053237492135,10.327690697538744,0.014616055411600559,0.043478260869565216,0.08450704225352113,0.2589137663489249,1.7142857142857144,5.785714285714302,12.870820668692996,39.991428571428415,137.775,460,1.0190459000403829,3.501927876816764,0.004024317321108232,0.014367816091954025,0.033187292817679556,0.08710706973383114,0.5446428571428572,2.142857142857143,4.285714285714286,14.995102040816304,38.0,36,奶类,奶粉,奶类,11,未纳入原六类,奶粉,1,斤/月,元/斤,1
2023,youzhi_1,1762,1762,683,0.387627695800227,0.3172531214528944,0.0510783200908059,0.02383654937570942,7733.934041447495,4.389292872558169,32.688712350319065,3.586917948957362,2.6316520946227233,6.832173707193607,1.9114086580126592,0.6133159289962932,0.33893128367682657,0.04775278732688021,0.4028201687121622,21.70006962146656,0.07759882869692533,683,11.323475902558556,51.773409545718955,0.01744186046511628,0.16853932584269662,0.3399460708782742,0.9400000000000001,5.679976958525346,19.071428571428644,35.19327731092435,243.08571428571344,857.1428571428571,683,4.925445443780791,25.030040096371284,0.006503477022760571,0.04989307417053082,0.12693960372403915,0.4273504273504274,2.5,7.142857142857142,14.285714285714285,85.71428571428571,428.57142857142856,37,油脂类,大豆油,油脂,12,油脂,大豆油,1,斤/月,元/斤,1
2024,youzhi_1,1803,1803,356,0.19744869661674985,0.1858014420410427,0.006100942872989462,0.007210205213533,2244.0114827012026,1.2445987147538562,5.519394536011294,1.2082313030235436,1.1147690999333077,5.6973568488068755,0.4960505171127687,0.8946805069492805,0.045760611890793064,0.059558881159926615,0.10630153800908376,27.331759149940968,0.06179775280898876,356,6.303403041295513,11.075108661796468,0.02130701754385965,0.1744186046511628,0.4132231404958678,1.6241758241758242,7.142857142857143,17.142857142857142,34.285714285714285,43.242857142857126,85.71428571428571,356,2.490006387866623,4.847589953572218,0.008116279069767442,0.05677882834270251,0.1242237797360851,0.5902133580705009,2.382142857142857,7.0,12.857142857142858,21.428571428571427,42.857142857142854,37,油脂类,大豆油,油脂,12,油脂,大豆油,1,斤/月,元/斤,1
pooled_2023_2024,youzhi_1,3565,3565,1039,0.2914446002805049,0.25077138849929875,0.02833099579242637,0.015427769985974754,9977.945524148698,2.798862699620953,23.363544863359863,2.1333456480489894,1.711813561778278,5.918079181478599,1.1983426873929512,0.6765940198842216,0.2729980359669766,0.05040794414880165,0.39027674746910795,24.286591426685966,0.07218479307025986,1039,9.603412439026657,42.5299691235737,0.01748062015503876,0.16853932584269662,0.38012794423050833,1.2362637362637363,6.356743814844373,17.528000000000006,34.285714285714285,138.32653061224065,857.1428571428571,1039,4.090973543968045,20.518454448360853,0.006133488784796022,0.051995540691192874,0.12640449438202248,0.4545454545454545,2.5,7.142857142857142,14.285714285714285,42.857142857142854,428.57142857142856,37,油脂类,大豆油,油脂,12,油脂,大豆油,1,斤/月,元/斤,1
2023,youzhi_2,1762,1762,672,0.3813847900113507,0.21396140749148695,0.15720771850170262,0.01532349602724177,8788.145909087325,4.987596997211876,83.060074270255,2.10709781421553,1.260801338260834,3.3273779678913726,2.236859655264265,0.3987854460284634,0.5936158237422916,0.00759873022924495,0.7482169309046486,3.955426538065362,0.13541666666666666,672,13.077598078998992,134.16408151877286,0.060148611247907026,0.1694915254237288,0.3389830508474576,0.6133224581777637,1.2430939226519337,5.037815126050419,16.033613445378013,214.28571428571428,3000.0,672,5.858441954263552,65.44674152203464,0.021067303629278368,0.07104296166796166,0.1271186440677966,0.21337169774669773,0.4943890854907804,2.142857142857143,6.502747252747242,71.42857142857143,1317.857142857143,38,油脂类,菜籽油,油脂,12,油脂,菜籽油,1,斤/月,元/斤,1
2024,youzhi_2,1803,1803,1009,0.5596228508042151,0.35884636716583473,0.18191902384914033,0.021630615640599003,8360.887796503554,4.637208983085721,27.58236774601488,3.653803237916996,3.030401581048129,5.441362357954156,1.8501674348890569,0.5593474233040724,0.3536108514796795,0.087041725216248,0.3504900716991772,27.829670329670332,0.053518334985133795,1009,8.28631099752582,36.46628770883649,0.028940299496421944,0.08746355685131195,0.24725274725274726,0.8300000000000001,7.142857142857143,17.142857142857142,30.0,105.21160042964506,857.1428571428571,1009,3.2767583807202625,12.641402367619099,0.009812812168056592,0.04046753246753247,0.08547008547008547,0.3305785123966942,2.5714285714285716,7.142857142857142,10.714285714285714,42.857142857142854,285.7142857142857,38,油脂类,菜籽油,油脂,12,油脂,菜籽油,1,斤/月,元/斤,1
pooled_2023_2024,youzhi_2,3565,3565,1681,0.4715287517531557,0.28723702664796635,0.1697054698457223,0.018513323983169707,17149.033705590875,4.810388136210624,61.59164657139882,2.7490746950935407,2.1297777023699154,4.541136591351238,2.0420417816216103,0.47706628093920617,0.47660312914151987,0.04633058991927412,0.5593657684896306,16.37142857142857,0.08328375966686496,1681,10.201685726109979,89.40174402089485,0.03809343006305512,0.12350761630300536,0.2571428571428571,0.7263922518159805,4.285714285714286,12.857142857142858,23.376623376623375,132.00000000000077,3000.0,1681,4.308817489239649,42.52345364161045,0.010964912280701754,0.043731778425655975,0.10375000000000001,0.24861878453038672,1.6704545454545454,5.1020408163265305,10.714285714285714,55.7142857142862,1317.857142857143,38,油脂类,菜籽油,油脂,12,油脂,菜籽油,1,斤/月,元/斤,1
2023,youzhi_3,1762,1762,342,0.19409761634506242,0.11010215664018161,0.06640181611804767,0.024971623155505107,4419.62799709716,2.508301927977957,26.19676682104522,2.3798764374639263,1.4901183146172696,7.750378689636568,1.0965046757926387,0.19318386240371208,0.7947043137156783,0.012111823880609638,0.4072740966394121,12.837200098418023,0.09064327485380116,342,12.92288888040105,58.38726793031362,0.026073564995295066,0.08476977001008307,0.15897927753882043,0.5063498391184259,3.328534482758621,10.714285714285714,30.581632653061213,393.4285714285693,514.2857142857142,341,5.659378971832974,24.8387608551949,0.0067897481175451455,0.024916943521594685,0.04789272030651342,0.2,1.6500000000000001,5.172910662824208,16.625615763546797,137.14285714285745,257.1428571428571,39,油脂类,花生油,油脂,12,油脂,花生油,1,斤/月,元/斤,1
2024,youzhi_3,1803,1803,429,0.23793677204658903,0.18191902384914033,0.03993344425956739,0.016638935108153077,3226.8241523879647,1.7896972559001467,6.188337866268931,1.7302724876567432,1.6159041050942125,6.852348068300458,0.7309358430330183,0.7202763167527005,0.19385350334233592,0.08587017990496368,0.09961143100738935,31.285714285714285,0.037296037296037296,429,7.5217346209509675,10.863668811958552,0.04127253961508105,0.23519496483030417,1.0,4.285714285714286,8.571428571428571,20.060150375939845,28.21978021978019,42.857142857142854,85.71428571428571,429,3.044714106060615,4.91035280836148,0.014560135996600086,0.083381293307857,0.412087912087912,1.171875,3.75,7.142857142857143,10.714285714285714,21.428571428571427,42.857142857142854,39,油脂类,花生油,油脂,12,油脂,花生油,1,斤/月,元/斤,1
pooled_2023_2024,youzhi_3,3565,3565,771,0.21626928471248247,0.14642356241234222,0.053015427769985975,0.020757363253856943,7646.452149485125,2.144867363109432,18.936298371738253,1.8371134059866063,1.3303813424794522,6.202052995018888,0.912328892273766,0.41561834953370635,0.541143594444698,0.0432380560215957,0.3811291377115265,29.46629395303705,0.05058365758754864,771,9.91757736638797,39.78118018000585,0.02810172011661808,0.08670520231213873,0.3207591585114602,2.142857142857143,7.607142857142858,17.142857142857142,29.42343353624464,227.14285714285518,514.2857142857142,770,4.202637118045517,16.967281129935575,0.008500860738905398,0.042722902097902096,0.11057375920172632,0.7547277284119388,2.719596610574054,6.428571428571429,12.857142857142858,107.14285714285714,257.1428571428571,39,油脂类,花生油,油脂,12,油脂,花生油,1,斤/月,元/斤,1
2023,youzhi_4,1762,1762,80,0.04540295119182747,0.04199772985244041,0.0022701475595913734,0.00170261066969353,224.95344387619062,0.12766937790930227,1.7684563372854725,0.12359343115458137,0.09824269842597312,2.1899416699764394,0.0534214425317366,0.9417228359767892,0.04765023075792232,0.010626933265288517,0.23092801360553072,6.449957747155136,0.1,80,2.811918048452383,7.878497425396201,0.015121775597404654,0.03307257714037375,0.08498583569405099,0.6762495138464468,1.6762288135593222,5.336236933797938,10.142857142857135,44.766233766233704,51.94805194805194,80,1.1752717356982054,3.4801991755790906,0.004042532705223287,0.01649331888768509,0.042474142255894784,0.21157485673352433,0.83375,2.090785714285715,5.067460317460314,16.740259740259667,25.97402597402597,40,油脂类,色拉油/调和油,油脂,12,油脂,色拉油/调和油,1,斤/月,元/斤,1
2024,youzhi_4,1803,1803,241,0.1336661120354964,0.12201885745978924,0.0022185246810870773,0.009983361064891847,2861.6706954683364,1.5871717667600314,19.97482266889212,1.1062273091100825,0.9906107038316155,7.492013726457596,0.625550127367837,0.9781871644410878,0.0023877258275368535,0.019425109731375362,0.37690270591910696,38.01104972375691,0.06224066390041494,241,11.874152263354093,53.60147734383451,0.009748938692399046,0.166,0.6629834254143646,4.21875,10.0,21.428571428571427,40.0,70.47619047619025,800.0,241,4.63841525977728,26.43749518765398,0.0039998337776864035,0.05533333333333334,0.22598870056497175,1.4000000000000001,3.2142857142857144,7.142857142857143,10.714285714285714,27.857142857142797,400.0,40,油脂类,色拉油/调和油,油脂,12,油脂,色拉油/调和油,1,斤/月,元/斤,1
pooled_2023_2024,youzhi_4,3565,3565,321,0.09004207573632539,0.08246844319775597,0.002244039270687237,0.005890603085553997,3086.6241393445266,0.865813222817539,14.276333504553095,0.6060122477290465,0.5493132993049835,6.170677157176802,0.3416633257575927,0.9755296409149424,0.005686461242959187,0.018783897842098496,0.3662640572621054,29.24776119402985,0.06230529595015576,321,9.615651524437778,46.75015236413917,0.009247647188765121,0.0848356309650053,0.4,2.34375,7.611940298507463,20.0,38.095238095238095,51.082251082251126,800.0,321,3.775326531034832,23.009716465502855,0.0038434468167603693,0.03508771929824561,0.16483516483516483,0.8350000000000001,2.6785714285714284,6.349206349206349,10.714285714285714,25.064935064935113,400.0,40,油脂类,色拉油/调和油,油脂,12,油脂,色拉油/调和油,1,斤/月,元/斤,1
2023,youzhi_5,1762,1762,307,0.17423382519863792,0.10442678774120318,0.06129398410896708,0.009080590238365494,2757.74681117524,1.5651230483400909,9.725669071888483,1.5251360206118598,1.2395764406165029,7.191997962388817,0.5523971612642941,0.7995602604613092,0.19637328856592887,0.004066450972761891,0.2097986030577132,25.03586420661491,0.09446254071661238,307,8.982888635749969,21.851719073648205,0.016862526657542096,0.09235498529804867,0.3404262168426474,1.4794520547945205,6.514285714285714,21.428571428571427,42.857142857142854,127.02857142857135,192.85714285714286,307,3.166837146010285,8.29240522199695,0.008311915014164306,0.04232513726426355,0.1269699140401146,0.4143646408839779,2.142857142857143,7.98051948051951,16.285714285714253,32.14285714285714,96.42857142857143,41,油脂类,其他植物油,油脂,12,油脂,其他植物油,1,斤/月,元/斤,1
2024,youzhi_5,1803,1803,147,0.08153078202995008,0.056572379367720464,0.019412090959511925,0.005546311702717693,1207.6245407514475,0.6697862122858833,5.379558831644562,0.6231971939830544,0.5396503359451204,6.702829345083874,0.27239937154575955,0.65707943502751,0.32849925264286295,0.014421312329627047,0.19518838658877527,31.748999999999995,0.061224489795918366,147,8.215132930281955,17.169044548403797,0.008732625940741746,0.19456744186046515,0.8455714285714286,2.352941176470588,8.571428571428571,17.271831616659206,39.64285714285702,75.85714285714268,150.0,147,3.3114127683828043,7.5927873881720425,0.004569216849301297,0.06477900552486188,0.39695304695304695,1.0714285714285714,2.5,6.428571428571429,14.285714285714285,40.392857142857096,64.28571428571428,41,油脂类,其他植物油,油脂,12,油脂,其他植物油,1,斤/月,元/斤,1
pooled_2023_2024,youzhi_5,3565,3565,454,0.1273492286115007,0.08022440392706873,0.040112201963534364,0.0072931276297335205,3965.371351926688,1.1123061295727035,7.846632537164855,1.0691484457418068,0.909213461616646,7.208908515267837,0.4113325855025176,0.7561687780225265,0.23661127450190525,0.007219947475568214,0.18373346753953612,29.92573724617924,0.07709251101321586,454,8.734298131997111,20.437282296581945,0.015309198337566384,0.1329514588222251,0.4143646408839779,1.7573529411764706,7.792207792207793,20.57951482479781,42.857142857142854,114.94285714285638,192.85714285714286,454,3.2136490766022683,8.064423043373992,0.005987360145523411,0.0485549042145594,0.14594795214391756,0.6460084033613445,2.247724089635854,7.5441176470588225,14.285714285714285,40.01785714285698,96.42857142857143,41,油脂类,其他植物油,油脂,12,油脂,其他植物油,1,斤/月,元/斤,1
2023,youzhi_6,1762,1762,78,0.04426787741203178,0.01021566401816118,0.03234960272417707,0.00170261066969353,2873.7141444353415,1.6309387879882755,51.57471852809322,0.806875223856612,0.41502385098137434,9.491649371145456,0.7866505501652202,0.012623545945513879,0.986682891533355,0.0006935625211313838,0.7456751211690871,16.64936775553214,0.1282051282051282,78,36.84248903122235,243.96579551116267,0.015048045969611127,0.04304345690332722,0.1644964624416679,0.5968378489624948,4.285714285714286,17.142857142857142,36.107142857142144,690.8571428571503,2142.8571428571427,78,17.75006369603574,121.94421710645241,0.0071788328197226504,0.0169971671388102,0.042492917847025496,0.1859417808219178,2.0892857142857144,5.924999999999999,13.71428571428542,345.42857142857514,1071.4285714285713,42,油脂类,动物油,油脂,12,油脂,动物油,1,斤/月,元/斤,1
2024,youzhi_6,1803,1803,310,0.1719356627842485,0.056017748197448695,0.10981697171381032,0.0066555740432612314,974.0310589517939,0.5402279861074841,2.7927218212970746,0.5108483806879455,0.4556672288305056,2.678906355117907,0.20861151250931595,0.48767592177955166,0.5025295033320405,0.00979457488840777,0.15839917307334045,16.6469893742621,0.04516129032258064,310,3.1420356740380444,6.105885642989323,0.008646813387869568,0.06039270687237027,0.1652892561983471,0.45496323529411764,4.285714285714286,8.571428571428571,15.589285714285726,25.328571428571536,42.857142857142854,310,1.2025444285617666,2.5494653625801527,0.003449155524278674,0.01728609758521316,0.05509641873278237,0.17764030820084264,1.0992307692307692,3.532220496894422,5.7107142857142925,10.714285714285714,21.428571428571427,42,油脂类,动物油,油脂,12,油脂,动物油,1,斤/月,元/斤,1
pooled_2023_2024,youzhi_6,3565,3565,388,0.108835904628331,0.03338008415147265,0.07152875175315568,0.004207573632538569,3847.7452033871355,1.0793114174998977,36.311755004092014,0.39744405624964735,0.3403625154936397,3.1563305147730496,0.4954309955300072,0.13287988939670417,0.8641226874455954,0.0029974231577005886,0.6850022926138899,16.648690350745145,0.061855670103092786,388,9.916869080894683,109.79525868805378,0.00864230348802544,0.05235208258586389,0.16472226403733253,0.4829937845303867,4.285714285714286,8.700000000000005,17.142857142857142,51.21428571428542,2142.8571428571427,388,4.529107580270453,54.845166006939564,0.00329598335338131,0.01716811565888444,0.05095731474407945,0.17764030820084264,1.2044914918876137,4.285714285714286,6.428571428571429,24.214285714285616,1071.4285714285713,42,油脂类,动物油,油脂,12,油脂,动物油,1,斤/月,元/斤,1
2023,shucai_1,1762,1762,1164,0.6606129398410897,0.2275822928490352,0.4296254256526674,0.024971623155505107,8429.332695486146,4.783957261910412,25.170338305400303,3.675679330987759,3.260067662726777,4.952359730704739,1.950304288937872,0.21543059592873193,0.7648724356506909,0.019696968420577155,0.3231826746111332,16.39772452124147,0.12457044673539519,1164,7.241694755572289,30.68377105328704,0.043684741338395824,0.16853932584269662,0.2556818181818182,0.6644917127071823,4.291192493946731,17.142857142857142,25.714285714285715,64.28571428571428,728.5714285714286,1163,2.9514493108604083,11.29402374186786,0.018065727699530517,0.05509641873278237,0.10475187265917602,0.254957507082153,2.0,8.571428571428571,12.857142857142858,32.14285714285714,214.28571428571428,43,_蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）,鲜菜,13,蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）,1,斤/月,元/斤,1
2024,shucai_1,1803,1803,1362,0.7554076539101497,0.2506932889628397,0.5124792013311148,0.028840820854132,12280.610077218795,6.811209138779143,13.354135798743224,6.600431784015246,6.149009785678865,8.160666547907631,2.8697828976918562,0.1412932872893014,0.8401312689418371,0.018575443768861555,0.10423192028658528,49.94505494505495,0.024229074889867842,1362,9.016600644066664,14.704345901950093,0.08241758241758242,0.1744186046511628,0.4945054945054945,2.142857142857143,12.857142857142858,25.714285714285715,34.285714285714285,64.28571428571428,165.74585635359117,1362,3.765273155782192,7.09469166741196,0.01747287951725541,0.0668,0.2,0.8951666214658621,4.285714285714286,10.714285714285714,15.0,32.14285714285714,85.71428571428571,43,_蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）,鲜菜,13,蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）,1,斤/月,元/斤,1
pooled_2023_2024,shucai_1,3565,3565,2526,0.7085553997194951,0.23927068723702666,0.4715287517531557,0.026928471248246846,20709.94277270494,5.809240609454402,20.105590213977216,5.154873909615686,4.720456885095041,6.68227876654054,2.4135431594885826,0.17146855365910207,0.8094995211360779,0.019031925204819923,0.19334895804883934,33.260073260073256,0.05304829770387965,2526,8.198710519677332,23.472814626506075,0.05236371957420842,0.1694915254237288,0.3418803418803419,1.150577467857921,8.571428571428571,21.428571428571427,34.285714285714285,64.28571428571428,728.5714285714286,2525,3.390430727408318,9.275238027049188,0.017454064682351347,0.05698005698005698,0.12968299711815562,0.4285714285714286,3.5714285714285716,8.571428571428571,14.612244897959073,32.14285714285714,214.28571428571428,43,_蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）,鲜菜,13,蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）,1,斤/月,元/斤,1
2023,shucai_2,1762,1762,1638,0.9296254256526674,0.4807037457434733,0.539727582292849,0.036322360953461974,15352.591260688385,8.713161895963896,27.31168830372868,7.693322427827035,6.990432977881187,7.525173069958465,3.5923894352918735,0.30445336142028623,0.6791033037905164,0.016443334789197513,0.2054562425798784,32.99261083743842,0.07875457875457875,1638,9.372766337416598,28.21781423289695,0.08522727272727272,0.21764518080387152,0.4310344827586207,0.9917355371900827,8.571428571428571,27.857142857142854,42.857142857142854,79.84285714285663,728.5714285714286,1637,3.8623124044677444,11.555094731295673,0.021681690235238926,0.08488980650117636,0.17094017094017092,0.423728813559322,3.2142857142857144,10.714285714285714,17.142857142857142,33.51428571428544,214.28571428571428,44,_蔬菜,茄果类（西红柿/茄子/青椒等）,鲜菜,13,蔬菜,茄果类（西红柿/茄子/青椒等）,1,斤/月,元/斤,1
2024,shucai_2,1803,1803,1632,0.9051580698835274,0.42706600110926235,0.5529672767609539,0.029950083194675542,18424.726833909837,10.218927805829084,17.359495458318193,9.883375947814661,9.243168120090292,10.221856509276325,4.101351435861789,0.25712263971694216,0.7266087940687663,0.01626856621429137,0.10401394759902086,66.99708454810495,0.015931372549019607,1632,11.289661050189851,17.91232282995027,0.08248796657887567,0.24930747922437674,0.5247813411078717,3.428571428571429,17.142857142857142,30.0,42.857142857142854,77.14285714285714,210.0,1632,4.490879298949153,8.000870247259074,0.02091951173442886,0.0867303342548379,0.2180232558139535,1.2413816720697686,5.714285714285714,12.857142857142858,17.142857142857142,38.57142857142857,128.57142857142856,44,_蔬菜,茄果类（西红柿/茄子/青椒等）,鲜菜,13,蔬菜,茄果类（西红柿/茄子/青椒等）,1,斤/月,元/斤,1
pooled_2023_2024,shucai_2,3565,3565,3270,0.9172510518934082,0.4535764375876578,0.5464235624123422,0.03309957924263675,33777.31809459822,9.474703532846625,22.836440302256506,8.788067588146165,8.149418648365456,8.892105859137102,3.848807561882919,0.2786355739987507,0.7050164233293851,0.01634800267186425,0.14783800817419002,49.940968122786316,0.037003058103975535,3270,10.329455074800677,23.658666197369502,0.08287292817679558,0.24793388429752067,0.49586776859504134,1.610182340501935,12.857142857142858,30.0,42.857142857142854,77.14285714285714,728.5714285714286,3269,4.176115148974828,9.94428594544005,0.021551724137931036,0.08547008547008547,0.19298245614035087,0.6,4.285714285714286,11.785714285714285,17.142857142857142,36.0642857142858,214.28571428571428,44,_蔬菜,茄果类（西红柿/茄子/青椒等）,鲜菜,13,蔬菜,茄果类（西红柿/茄子/青椒等）,1,斤/月,元/斤,1
2023,shucai_3,1762,1762,712,0.40408626560726446,0.37003405221339386,0.024971623155505107,0.01191827468785471,1526.1292713925845,0.8661346602682092,3.0035811138200676,0.8268611074872785,0.7397707199664516,1.8431219358255058,0.36445609673339535,0.8099772061913681,0.1362951781392186,0.053727615669413364,0.14977199694417656,7.25414364640884,0.08707865168539326,712,2.143439987910934,4.427494899789554,0.042492917847025496,0.1308520916672317,0.24861878453038672,0.5,2.0,6.0,9.449999999999932,19.92142857142856,55.71428571428571,711,0.9021698034469422,2.9806450628535925,0.013824701424501427,0.0423728813559322,0.083,0.2066115702479339,0.75,2.0,4.0,8.514285714285702,55.71428571428571,45,_蔬菜,花菜类（西兰花/菜花/芥蓝等）,鲜菜,13,蔬菜,花菜类（西兰花/菜花/芥蓝等）,1,斤/月,元/斤,1
2024,shucai_3,1803,1803,691,0.38325013865779256,0.35718247365501943,0.026622296173044926,0.004437049362174155,2752.2336703716082,1.526474581459572,6.4967629885351075,1.3610123750208836,1.2256312195833008,3.2181778806602455,0.6058691745564945,0.7963986468508274,0.19530435605899008,0.008296997090182565,0.20020102432857872,15.71973214285714,0.041968162083936326,691,3.9829720265869866,10.021558910781065,0.0501,0.2130681818181818,0.474375,1.332,4.285714285714286,8.571428571428571,12.857142857142858,36.095948827292176,160.0,691,1.5668425686432066,4.557868142584408,0.020550000000000002,0.0664819944598338,0.16666666666666666,0.5,1.4285714285714286,3.409090909090909,5.303571428571429,18.262260127931853,66.42857142857142,45,_蔬菜,花菜类（西兰花/菜花/芥蓝等）,鲜菜,13,蔬菜,花菜类（西兰花/菜花/芥蓝等）,1,斤/月,元/斤,1
pooled_2023_2024,shucai_3,3565,3565,1403,0.3935483870967742,0.3635343618513324,0.025806451612903226,0.008134642356241234,4278.362941764192,1.2001018069464775,5.089935448393412,1.073534283912479,0.969418432798226,2.479420343251947,0.48608146185036133,0.8012422370639558,0.1742552690764253,0.024502493859618935,0.19561863187450418,11.100000000000001,0.05630791161796151,1403,3.0494390176508857,7.759858236722133,0.04263345665961945,0.166,0.30000000000000004,0.8695652173913043,3.0,8.571428571428571,12.857142857142858,25.714285714285715,160.0,1402,1.2297652961363992,3.852824317949474,0.014535307478473116,0.04745461720599842,0.1134900284900285,0.33028925619834715,1.0,2.8392857142857304,4.285714285714286,10.707142857142863,66.42857142857142,45,_蔬菜,花菜类（西兰花/菜花/芥蓝等）,鲜菜,13,蔬菜,花菜类（西兰花/菜花/芥蓝等）,1,斤/月,元/斤,1
2023,shucai_4,1762,1762,1165,0.6611804767309876,0.5192962542565267,0.16799091940976163,0.02213393870601589,4836.643696963356,2.74497372131859,16.64854254737457,2.0554780888850908,1.8344707549639763,2.784322481515142,1.0818855230405386,0.5626514743089417,0.42490250889485054,0.012446016796207705,0.336249675947283,7.827626918536009,0.13218884120171673,1165,4.15162549095567,20.334401257275967,0.04135450185173942,0.12871878837494882,0.24793388429752067,0.5142857142857142,2.142857142857143,8.571428571428571,17.714285714285683,34.285714285714285,428.57142857142856,1164,1.6358406533946293,8.506529444361046,0.012194050033806627,0.04261363636363636,0.08522727272727272,0.21551724137931036,0.847457627118644,3.2453201970443373,6.428571428571429,17.142857142857142,214.28571428571428,46,_蔬菜,根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）,鲜菜,13,蔬菜,根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）,1,斤/月,元/斤,1
2024,shucai_4,1803,1803,1186,0.6577925679423183,0.5346644481419855,0.14697726012201887,0.04658901830282862,9263.293167049314,5.137711129811045,29.582470926371222,4.339318839904614,3.8780843166974646,5.916225733564871,2.221071780644686,0.7085135465813517,0.24211241760276897,0.04937403581587935,0.25019656768375903,32.785714285714285,0.03035413153456998,1186,7.810533867663839,36.192310528691614,0.043731778425655975,0.1749271137026239,0.5,2.152197802197802,8.571428571428571,17.142857142857142,25.714285714285715,73.17857142857163,1166.0,1186,3.346589605406453,18.533549775018464,0.02011880165289256,0.07244314868804665,0.2,0.8571428571428571,2.857142857142857,6.428571428571429,10.774285714285714,26.1428571428574,583.0,46,_蔬菜,根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）,鲜菜,13,蔬菜,根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）,1,斤/月,元/斤,1
pooled_2023_2024,shucai_4,3565,3565,2351,0.6594670406732118,0.5270687237026648,0.1573632538569425,0.03450210378681627,14099.93686401267,3.955101504631885,24.100985644688187,3.1544979439142935,2.8414273541269544,4.323805011157519,1.6558144326369897,0.658479076265178,0.30481415530853634,0.03670676842628564,0.2864156515024162,18.984916640366166,0.07316035729476818,2351,5.997421039563024,29.473244886581686,0.042194176293717356,0.16620498614958448,0.3310351125519383,1.0,4.9945054945054945,12.857142857142858,21.428571428571427,49.34545454545455,1166.0,2350,2.499222890452512,14.485848853579668,0.013811050061050061,0.05099150141643059,0.12396694214876033,0.4143646408839779,1.9935,5.2569999999999935,8.664582857142811,22.370909090908917,583.0,46,_蔬菜,根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）,鲜菜,13,蔬菜,根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）,1,斤/月,元/斤,1
2023,shucai_5,1762,1762,1601,0.9086265607264472,0.3654937570942111,0.5771850170261067,0.06129398410896708,12202.498510864998,6.925368053839386,20.34138735575813,6.188218710560644,5.597174750393368,6.166079507219966,2.7570052609651663,0.19298093220277626,0.7807330641731862,0.026286003624037498,0.19958441865492438,33.04604486422668,0.05871330418488445,1601,7.62179794557464,21.21547750085786,0.049723756906077346,0.1744186046511628,0.4132231404958678,0.847457627118644,8.571428571428571,21.428571428571427,36.42857142857143,66.85714285714285,428.57142857142856,1600,3.0327057870616825,7.577402136346939,0.021548671485786854,0.07662165149331938,0.14500260229001521,0.34411708980674494,2.3613964686998394,8.571428571428571,14.285714285714285,26.44285714285713,107.14285714285714,47,_蔬菜,瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）,鲜菜,13,蔬菜,瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）,1,斤/月,元/斤,1
