period,item_code,households,module_observed_households,consumer_households,participation_total,participation_purchase,participation_own,participation_gift,quantity_total_sum,quantity_household_mean_all,quantity_household_sd_all,quantity_household_mean_winsor_p99,quantity_household_mean_excl_top1pct_consumers,quantity_consumer_mean_excl_top1pct_consumers,quantity_percap_mean_all,purchase_quantity_share,own_quantity_share,gift_quantity_share,top1pct_quantity_share,outer_fence_3iqr,share_consumers_above_outer_fence,quantity_consumer_n,quantity_consumer_mean,quantity_consumer_sd,quantity_consumer_p01,quantity_consumer_p10,quantity_consumer_p25,quantity_consumer_p50,quantity_consumer_p75,quantity_consumer_p90,quantity_consumer_p95,quantity_consumer_p99,quantity_consumer_max,quantity_pc_consumer_n,quantity_pc_consumer_mean,quantity_pc_consumer_sd,quantity_pc_consumer_p01,quantity_pc_consumer_p10,quantity_pc_consumer_p25,quantity_pc_consumer_p50,quantity_pc_consumer_p75,quantity_pc_consumer_p90,quantity_pc_consumer_p95,quantity_pc_consumer_p99,quantity_pc_consumer_max,item_order,module,item_name,analytic_family,family_order,previous_six_group,community_categories,community_mapping_count,quantity_unit,price_unit,fixed_questionnaire_item,item_count
2024,豆类,1787,1787,992,0.5551203133743704,0.4348069390039172,0.13374370453273643,0.02294348069390039,4687.338814694616,2.62302116099307,21.646321359506686,1.9598797137441801,1.7297319189023195,3.130074969337496,1.369977453557353,0.6427404487103072,0.3144722233234091,0.04278732796628367,0.3442476122584969,15.355685131195333,0.046370967741935484,992,4.72513993416796,28.88790722179388,0.01743731041456016,0.08746355685131195,0.26239067055393583,1.0,4.035714285714286,8.571428571428571,15.0,42.857142857142854,858.0,992,2.4678928523255945,27.79177330540866,0.007118131868131868,0.03512086000124278,0.11029411764705882,0.41379389068992284,1.2410020661157026,3.288928571428572,6.428571428571429,21.428571428571427,858.0,3,豆类过去7天的消费,黄豆；绿豆/红豆/黑豆等杂豆,豆类,3,豆类及制品,黄豆; 绿豆/红豆,2,斤/月,元/斤,0,2
pooled_2023_2024,酒类,3547,3547,1581,0.44572878488863826,0.4130250916267268,0.006484352974344516,0.05723146320834508,92241.47389156646,26.005490242900045,661.65176499343,6.304652870468297,5.377765348580223,12.133475684240741,9.688554535969276,0.9403380214558354,0.01631007167875828,0.04335190686540624,0.7941393535389628,41.327397814649935,0.09803921568627451,1581,58.343753252097706,990.2677668335542,0.03844527565457797,0.17,0.509915014164306,1.8531428571428572,10.714285714285714,38.737428571428566,71.86046511627907,210.85714285714306,25714.285714285714,1581,21.7364344965737,358.8070993416528,0.012768746583448768,0.06559766763848396,0.18854748603351953,0.7073811467047542,4.285714285714286,15.0,25.714285714285715,73.71428571428639,8571.42857142857,20,烟酒糖茶,白酒；啤酒；葡萄酒/果酒/米酒/黄酒,酒类,20,未纳入原六类,白酒; 啤酒; 葡萄酒/果酒; 米酒/黄酒,4,斤/月,元/斤,0,3
2023,酒类,1760,1760,762,0.4329545454545455,0.3977272727272727,0.013068181818181817,0.05625,77066.35755951224,43.78770315881377,937.6219031036802,5.567341627424017,4.646243347990572,10.796045551299045,16.521194643361788,0.9735123833584445,0.019521683631719335,0.0069659330098364135,0.8943739057682409,30.681364715513713,0.11548556430446194,762,101.13695217783756,1423.4651110056693,0.032319718309859156,0.16606666666666667,0.4288784281620958,1.2784090909090908,7.992,35.37865749128918,64.98142857142855,207.28786482334863,25714.285714285714,762,38.1591897274498,515.9856459769433,0.008558000600663978,0.056657223796033995,0.15053786681157988,0.5005,2.8214642857142858,15.0,25.792582417582416,95.80107526881699,8571.42857142857,20,烟酒糖茶,白酒；啤酒；葡萄酒/果酒/米酒/黄酒,酒类,20,未纳入原六类,白酒; 啤酒; 葡萄酒/果酒; 米酒/黄酒,4,斤/月,元/斤,0,3
2024,酒类,1787,1787,819,0.4583100167879127,0.4280917739227756,0.0,0.058198097369893675,15175.11633205423,8.491950941272652,52.25010994054566,7.028847547645886,5.983645667162334,13.134471600264977,2.959149617664397,0.7718630536037094,0.0,0.22813694639629054,0.2989232000981664,51.237425195642174,0.08547008547008547,819,18.52883557027378,75.99061559081676,0.04442070870595292,0.20526098345799199,0.6360963633573731,3.17675,13.286428571428573,42.857142857142854,73.07142857142837,213.51428571428542,1500.997192982456,819,6.456654904476529,22.304062122001437,0.014192418141523862,0.08248351648351648,0.2161544850498339,1.0714285714285714,5.262541806020067,14.220779220779223,25.714285714285715,62.02714285714282,428.7142857142857,20,烟酒糖茶,白酒；啤酒；葡萄酒/果酒/米酒/黄酒,酒类,20,未纳入原六类,白酒; 啤酒; 葡萄酒/果酒; 米酒/黄酒,4,斤/月,元/斤,0,3
pooled_2023_2024,鲜果,3547,3547,3382,0.9534818156188328,0.9030166337750212,0.23766563292923598,0.14321962221595716,107466.48845075068,30.297854088173295,152.6590932674694,26.557575840472474,24.81021493811114,26.03294058470264,11.461078270260778,0.7004398396289917,0.2547341324413482,0.04482602792966021,0.1889724291351812,134.94203775777154,0.039621525724423415,3382,31.77601669152888,156.18943163140992,0.1749271137026239,1.0748421487603306,2.5941789455363793,8.530762759170653,35.68114364859517,85.5857142857144,120.04872142857141,207.10107142857154,8576.938775510203,3382,12.020237913842395,42.860828831801115,0.08622200026198586,0.4,1.005906515289761,3.2142857142857144,12.954930080482898,31.432857142857145,48.088180672268905,89.1519080952381,2144.234693877551,15,水果干果,瓜果类（西瓜/甜瓜/哈密瓜等）；柑橘类（橘/柑/橙/柚等）；浆果类（葡萄/草莓等）；核果类（苹果/梨/桃/鲜枣等）,鲜果,15,水果,瓜果类（西瓜/甜瓜/哈密瓜等）; 柑橘类（橘/柑/橙/柚等）; 浆果类（葡萄/草莓等）; 核果类（苹果/梨/桃/鲜枣/杏/杨梅/石榴/樱桃/枇杷/李子等）,4,斤/月,元/斤,0,4
2023,鲜果,1760,1760,1695,0.9630681818181818,0.925,0.2255681818181818,0.1590909090909091,49802.52868696325,28.296891299410937,210.58710104898017,22.07675735672955,20.11722249282093,20.896495116201947,10.559788690153853,0.6652716731328984,0.30087524267766086,0.03385308418944072,0.29593296305523503,78.51538798005423,0.09026548672566372,1695,29.38202282416711,214.5149143526263,0.26082432772053277,1.1304347826086956,2.399632578077159,5.7102272727272725,21.428571428571427,71.83064285714303,107.8730571428571,222.98671428571404,8576.938775510203,1695,10.96473633903881,56.11556493139619,0.11543108361149557,0.42492917847025496,0.9524243071092644,2.3143646408839778,8.70485977374375,28.127508571428592,44.68767857142856,87.93279142857135,2144.234693877551,15,水果干果,瓜果类（西瓜/甜瓜/哈密瓜等）；柑橘类（橘/柑/橙/柚等）；浆果类（葡萄/草莓等）；核果类（苹果/梨/桃/鲜枣等）,鲜果,15,水果,瓜果类（西瓜/甜瓜/哈密瓜等）; 柑橘类（橘/柑/橙/柚等）; 浆果类（葡萄/草莓等）; 核果类（苹果/梨/桃/鲜枣/杏/杨梅/石榴/樱桃/枇杷/李子等）,4,斤/月,元/斤,0,4
2024,鲜果,1787,1787,1687,0.9440402909904868,0.8813654168998322,0.24958030218242866,0.12758813654169,57663.95976378744,32.2685840871782,50.85266515321113,31.042949389094485,29.46572347927223,31.23013805886937,12.348750156655957,0.7308134668992001,0.21488352253516912,0.0543030105656307,0.09554718801908565,179.53944635259197,0.018375815056312982,1687,34.18136322690423,51.710286947365255,0.16617628808864265,1.0006000000000002,3.0106607396121885,14.432773109243698,47.14285714285714,93.05142857142869,133.3191428571427,195.25999999999976,758.6528925619834,1687,13.080744831027978,22.75442699405244,0.06872093023255814,0.3494474201640789,1.136038961038961,5.230269230769231,16.423142857142857,34.10047619047619,49.50038095238094,89.59513333333307,428.57142857142856,15,水果干果,瓜果类（西瓜/甜瓜/哈密瓜等）；柑橘类（橘/柑/橙/柚等）；浆果类（葡萄/草莓等）；核果类（苹果/梨/桃/鲜枣等）,鲜果,15,水果,瓜果类（西瓜/甜瓜/哈密瓜等）; 柑橘类（橘/柑/橙/柚等）; 浆果类（葡萄/草莓等）; 核果类（苹果/梨/桃/鲜枣/杏/杨梅/石榴/樱桃/枇杷/李子等）,4,斤/月,元/斤,0,4
pooled_2023_2024,鲜菜,3547,3547,3529,0.9949252889765999,0.8770792218776431,0.8127995489145757,0.16013532562729066,160969.9355177587,45.381994789331465,95.40670366499089,42.207077726165274,39.421806216642594,39.6249532283516,18.52711209207388,0.3109514484796755,0.6634758779618967,0.025572673558427603,0.14015023251741102,240.43207263922517,0.019552281099461603,3529,45.61346996819459,95.59455393063955,0.44686460980036297,1.6514507583417595,3.3771186440677967,11.126760563380282,62.64085714285714,120.19942420306967,169.8133333333333,313.84841855766825,2507.142857142857,3529,18.62161138866139,41.219622761603105,0.14154518950437317,0.6002304252858794,1.2912087912087913,4.4409221902017295,23.142857142857142,48.85875238095238,70.49682539682537,138.2159999999997,832.1129052969502,13,_蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）；茄果类（西红柿/茄子/青椒等）；花菜类（西兰花/菜花/芥蓝等）；根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）；瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）；叶菜类（菠菜/油菜/小白菜/芹菜/韭菜/蒜苗/白菜/生菜/卷心菜等）；菌藻类（各类菌菇/海藻/海带等）；辣椒和葱姜蒜类；其他新鲜或冷冻蔬菜,鲜菜,13,蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）; 茄果类（西红柿/茄子/青椒等）; 花菜类（西兰花/菜花/芥蓝等）; 根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）; 瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）; 叶菜类（菠菜/油菜/小白菜/芹菜/韭菜/蒜苗/白菜/生菜/卷心菜等）; 菌藻类（各类菌菇/海藻/海带等）; 辣椒和葱姜蒜类（辣椒/大蒜/大葱/姜等）; 其他新鲜或冷冻蔬菜（罐装菜/干菜/发酵菜/腌制菜除外）,9,斤/月,元/斤,0,9
2023,鲜菜,1760,1760,1745,0.9914772727272727,0.8835227272727273,0.8085227272727272,0.15511363636363637,63867.46487435342,36.28833231497354,102.50875554100388,32.476461495414156,29.259560790158094,29.513697102753557,15.045252159949575,0.3094759875453223,0.6682678500789715,0.02225616237570609,0.20193865535873257,157.50915750915755,0.044126074498567334,1745,36.60026640364092,102.89315027024458,0.3642661934338953,1.4740625314165077,2.735042735042735,5.956521739130435,41.42857142857143,98.54295896744367,144.48420527601368,343.8009630818619,2507.142857142857,1745,15.174580975078081,44.94376111898967,0.12391376634892484,0.5403373054007303,1.0743801652892562,2.4676027397260274,15.05073469387755,40.14390655670365,58.29902618384399,121.22142857142855,832.1129052969502,13,_蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）；茄果类（西红柿/茄子/青椒等）；花菜类（西兰花/菜花/芥蓝等）；根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）；瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）；叶菜类（菠菜/油菜/小白菜/芹菜/韭菜/蒜苗/白菜/生菜/卷心菜等）；菌藻类（各类菌菇/海藻/海带等）；辣椒和葱姜蒜类；其他新鲜或冷冻蔬菜,鲜菜,13,蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）; 茄果类（西红柿/茄子/青椒等）; 花菜类（西兰花/菜花/芥蓝等）; 根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）; 瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）; 叶菜类（菠菜/油菜/小白菜/芹菜/韭菜/蒜苗/白菜/生菜/卷心菜等）; 菌藻类（各类菌菇/海藻/海带等）; 辣椒和葱姜蒜类（辣椒/大蒜/大葱/姜等）; 其他新鲜或冷冻蔬菜（罐装菜/干菜/发酵菜/腌制菜除外）,9,斤/月,元/斤,0,9
2024,鲜菜,1787,1787,1784,0.9983212087297146,0.8707330721880246,0.817011751538892,0.1650811415780638,97102.47064340528,54.338260013097525,86.95647590712383,51.93301337323148,49.48743957730377,49.571506575453206,21.956364179672526,0.31192190730295666,0.6603240414654798,0.027754051231563593,0.0984443543796085,298.1515089989328,0.00952914798206278,1784,54.42963601087741,87.00100510298861,0.4874926493319661,1.920326882690202,4.63445736466674,28.87681818181818,78.01372027323326,137.14285714285714,183.91428571428565,292.2785714285718,2168.550053437834,1784,21.993286316745962,36.920743345205366,0.1748406671638755,0.7007245587273916,1.7752648683782906,10.05737059366683,28.928571428571427,56.58682142857143,81.04862146781782,147.67278071428626,722.8500178126113,13,_蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）；茄果类（西红柿/茄子/青椒等）；花菜类（西兰花/菜花/芥蓝等）；根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）；瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）；叶菜类（菠菜/油菜/小白菜/芹菜/韭菜/蒜苗/白菜/生菜/卷心菜等）；菌藻类（各类菌菇/海藻/海带等）；辣椒和葱姜蒜类；其他新鲜或冷冻蔬菜,鲜菜,13,蔬菜,鲜豆类（豌豆/荷兰豆/扁豆/豇豆等）; 茄果类（西红柿/茄子/青椒等）; 花菜类（西兰花/菜花/芥蓝等）; 根茎类（萝卜/胡萝卜/藕/莴笋/竹笋/洋葱等）; 瓜类（黄瓜/南瓜/西葫芦/角瓜/冬瓜/苦瓜等）; 叶菜类（菠菜/油菜/小白菜/芹菜/韭菜/蒜苗/白菜/生菜/卷心菜等）; 菌藻类（各类菌菇/海藻/海带等）; 辣椒和葱姜蒜类（辣椒/大蒜/大葱/姜等）; 其他新鲜或冷冻蔬菜（罐装菜/干菜/发酵菜/腌制菜除外）,9,斤/月,元/斤,0,9
