base_ssp,diet_pathway,group_system,group_code,group_name,covered_production_mt,emissions_mtco2e,covered_production_mt_baseline,emissions_mtco2e_baseline,covered_production_mt_change,covered_production_mt_change_percent,emissions_mtco2e_change,emissions_mtco2e_change_percent
SSP2,MTS,UN_SUBREGION,053,Australia and New Zealand,154.59611973157885,137.6822895987605,154.9141231072435,141.8941964408873,-0.3180033756646594,-0.20527720086858103,-4.211906842126808,-2.9683432781420827
SSP2,MTS,UN_SUBREGION,054,Melanesia,3.3255433915781745,2.7403985667979853,3.3340789545421856,2.9062899876032513,-0.008535562964011145,-0.25600962305895036,-0.16589142080526598,-5.708013361119302
SSP2,MTS,UN_SUBREGION,057,Micronesia,0.0030764601067212,0.02575931755251406,0.0033066724875345,0.02889357457526679,-0.00023021238081329977,-6.962055712537452,-0.0031342570227527317,-10.847591787537736
SSP2,MTS,UN_SUBREGION,061,Polynesia,0.013046490543444478,0.17846320307132787,0.013569555626468041,0.19443049792288733,-0.0005230650830235634,-3.854695742602665,-0.015967294851559455,-8.21234066781653
SSP2,MTS,UN_SUBREGION,143,Central Asia,72.53410705532622,90.95693384407143,72.57223158536466,92.22932183465487,-0.03812453003844496,-0.0525332199459827,-1.2723879905834394,-1.3795916149795917
SSP2,MTS,UN_SUBREGION,145,Western Asia,214.84856766044663,132.52451461994175,214.40344415949704,133.08670066364286,0.44512350094959174,0.207610238116529,-0.5621860437011037,-0.4224209037399951
SSP2,MTS,UN_SUBREGION,151,Eastern Europe,754.2333409709337,237.9461485844787,756.8533577380572,242.23870121500886,-2.620016767123502,-0.34617231202537235,-4.292552630530167,-1.7720341997376154
SSP2,MTS,UN_SUBREGION,154,Northern Europe,143.17831570508451,101.01053451011643,143.16397753096183,103.68246085046721,0.014338174122684677,0.01001521078833889,-2.6719263403507796,-2.577028282733651
SSP2,MTS,UN_SUBREGION,155,Western Europe,408.37701403830533,187.72086743048985,408.9217207613717,192.8232904222699,-0.5447067230663833,-0.13320562235045186,-5.10242299178006,-2.6461652949735015
SSP2,MTS,UN_SUBREGION,202,Sub-Saharan Africa,305.75628631184765,562.5883213782882,306.58076906236033,574.5528877565506,-0.8244827505126864,-0.2689283979012358,-11.964566378262361,-2.0824134093173297
SSP2,MTS,UN_SUBREGION,419,Latin America and the Caribbean,1963.180985371989,1300.5149215213003,1964.90285176194,1348.1277143727848,-1.7218663899509465,-0.08763112071453749,-47.61279285148453,-3.531771681857032
SSP2,MTS,WB_DEVELOPMENT_STATUS,DEVELOPING_ECONOMIES,"Developing economies (World Bank FY25 LIC, LMC and UMC)",6952.03988664833,4871.959426489691,6992.979510117144,4996.163549847976,-40.93962346881381,-0.5854389164101526,-124.20412335828496,-2.4859899424642395
SSP2,MTS,WB_INCOME_FY25,HIC,High income,2395.993024356379,1213.627343163933,2401.74862137209,1248.9629734116788,-5.755597015710919,-0.23964194106304015,-35.33563024774594,-2.829197582312848
SSP2,MTS,WB_INCOME_FY25,LIC,Low income,135.0700928887989,348.96116188874834,135.16934947187198,353.0127447832457,-0.09925658307307117,-0.07343127969534624,-4.051582894497358,-1.147715756547285
SSP2,MTS,WB_INCOME_FY25,LMC,Lower middle income,2667.802512032478,1955.1402996677746,2680.18215680284,1990.6927910909028,-12.37964477036212,-0.46189564910504854,-35.55249142312823,-1.7859356090622835
SSP2,MTS,WB_INCOME_FY25,NCL,Not classified,12.561314491960612,49.37224815375157,12.52021547146274,50.65677181313807,0.04109902049787273,0.328261287447873,-1.284523659386501,-2.53573927711942
SSP2,MTS,WB_INCOME_FY25,UMC,Upper middle income,4149.167281727054,2567.857964933168,4177.628003842432,2652.458013973828,-28.460722115378303,-0.6812651123843771,-84.60004904066,-3.189496255735824
SSP2,PTS,ECONOMIC,EU27,European Union (27),790.6803882771989,423.0129953422053,788.7812895044212,419.6860149591416,1.89909877277762,0.24076366897227697,3.326980383063699,0.7927308188688587
SSP2,PTS,FOCUS,CHINA_MAINLAND,China mainland,1445.844620582131,875.9996139144791,1446.1145694426398,873.8699419468786,-0.2699488605087481,-0.018667183514564645,2.1296719676005296,0.2437058268483172
SSP2,PTS,FOCUS,USA,United States,816.7533438561671,365.52975024772326,815.537543922867,363.1700708806918,1.2157999333001044,0.14907957853809162,2.359679367031447,0.6497449972430847
SSP2,PTS,GLOBAL,WORLD,World,9409.441005809174,6318.888558788318,9407.248346960696,6295.783295072793,2.192658848478459,0.023308185003823034,23.105263715524416,0.3669958547271923
SSP2,PTS,UN_REGION,002,Africa,450.26755591791203,670.0825766792673,450.20354744146624,667.3161204054982,0.06400847644579244,0.014217674829430926,2.7664562737691085,0.41456458029038856
SSP2,PTS,UN_REGION,009,Oceania,158.37510119957005,145.88537723306794,158.2650782898997,145.0238105009887,0.11002290967036288,0.06951812165967297,0.8615667320792397,0.5940863980217648
SSP2,PTS,UN_REGION,019,Americas,2902.1607484865,1782.9426039049847,2899.5370980598127,1772.1743962355952,2.6236504266871634,0.09048514773073446,10.76820766938954,0.6076268617954961
SSP2,PTS,UN_REGION,142,Asia,4467.521184900166,3069.154913503681,4470.5031213344555,3065.0928580758946,-2.9819364342893095,-0.06670247963945775,4.062055427786618,0.1325263414804434
SSP2,PTS,UN_REGION,150,Europe,1431.1164153050254,650.8230874673162,1428.739501835062,646.1761098548168,2.3769134699634833,0.16636436991561698,4.646977612499427,0.7191503278484834
SSP2,PTS,UN_REPORTING_AREA,005,South America,1708.4755754927787,1138.8418884963542,1707.4880284063597,1132.2126498497819,0.9875470864189992,0.05783625243573898,6.629238646572276,0.5855117982873415
SSP2,PTS,UN_REPORTING_AREA,011,Western Africa,89.11633169622245,190.84044882115833,89.25003129930631,190.22306600090076,-0.13369960308386908,-0.1498034243097357,0.6173828202575748,0.3245572859469359
SSP2,PTS,UN_REPORTING_AREA,013,Central America,241.63554693378325,194.47626311231988,241.3133998377978,193.20265894396167,0.3221470959854571,0.13349739227161983,1.2736041683582187,0.6592063356269051
SSP2,PTS,UN_REPORTING_AREA,014,Eastern Africa,147.63117269528874,328.67286666218024,147.52316724665835,327.13236278932516,0.10800544863039363,0.07321253376413317,1.5405038728550835,0.4709114866287889
SSP2,PTS,UN_REPORTING_AREA,015,Northern Africa,143.65583050653774,93.05142085915764,143.62277837910588,92.76323264894755,0.03305212743185848,0.0230131513990095,0.28818821021009455,0.31067072802508644
SSP2,PTS,UN_REPORTING_AREA,017,Middle Africa,16.835653934368626,27.913601194429365,16.83597120912288,27.76144573915107,-0.00031727475425569196,-0.0018845052080163072,0.15215545527829377,0.5480818856048009
SSP2,PTS,UN_REPORTING_AREA,018,Southern Africa,53.028567085494515,29.60423914234164,52.971599307272804,29.436013227173643,0.056967778221711285,0.10754400276129505,0.1682259151679979,0.5714969410759219
SSP2,PTS,UN_REPORTING_AREA,021,Northern America,935.9346979156925,426.80458278751996,934.6342462978723,424.0466818628105,1.3004516178201584,0.13914016343519187,2.7579009247094746,0.6503767256459181
SSP2,PTS,UN_REPORTING_AREA,029,Caribbean,16.11492814424578,22.819869508790923,16.101423517782532,22.712405579041366,0.01350462646324857,0.08387225171944124,0.10746392974955654,0.47315080463656845
SSP2,PTS,UN_REPORTING_AREA,030,Eastern Asia,1477.644002080055,929.0093196332392,1477.783465530999,926.6069297037452,-0.13946345094382195,-0.009437340056694943,2.4023899294940065,0.2592674253215632
SSP2,PTS,UN_REPORTING_AREA,034,Southern Asia,2141.1794588245293,1311.7730403873604,2142.4129160428456,1309.5426298486284,-1.233457218316289,-0.057573272130684305,2.2304105387320305,0.17031981150470443
SSP2,PTS,UN_REPORTING_AREA,035,South-eastern Asia,561.3115631037615,601.9805862361881,563.33106401575,603.6272760252233,-2.01950091198853,-0.35849273029474604,-1.6466897890352357,-0.27279910210128433
SSP2,PTS,UN_REPORTING_AREA,039,Southern Europe,120.27085586473854,108.38840711164181,119.80044580467123,107.43165736707077,0.4704100600673087,0.39266136023758946,0.9567497445710416,0.8905659356087448
SSP2,PTS,UN_REPORTING_AREA,053,Australia and New Zealand,155.0206829639466,142.7117017044439,154.9141231072435,141.8941964408873,0.1065598567030861,0.06878640537462122,0.8175052635565976,0.5761372093165074
SSP2,PTS,UN_REPORTING_AREA,054,Melanesia,3.337306921900152,2.9459482942689177,3.3340789545421856,2.9062899876032513,0.003227967357966488,0.09681736401498942,0.03965830666566639,1.3645681206909233
SSP2,PTS,UN_REPORTING_AREA,057,Micronesia,0.0033754750901687,0.02966323432666391,0.0033066724875345,0.02889357457526679,6.88026026342001e-05,2.080720207204445,0.0007696597513971205,2.6637747759183705
SSP2,PTS,UN_REPORTING_AREA,061,Polynesia,0.013735838633143631,0.19806400002844923,0.013569555626468041,0.19443049792288733,0.00016628300667559034,1.2254123219130886,0.0036335021055619032,1.8687922647829591
SSP2,PTS,UN_REPORTING_AREA,143,Central Asia,72.65781407504824,92.65600688843095,72.57223158536466,92.22932183465487,0.08558248968357418,0.11792732263291583,0.4266850537760831,0.4626349248680661
SSP2,PTS,UN_REPORTING_AREA,145,Western Asia,214.72834681677227,133.73596035846242,214.40344415949704,133.08670066364286,0.3249026572752314,0.1515379841722675,0.6492596948195626,0.4878471639780724
SSP2,PTS,UN_REPORTING_AREA,151,Eastern Europe,757.3843187284758,243.59306842080784,756.8533577380572,242.23870121500886,0.5309609904186345,0.07015374708854161,1.3543672057989795,0.5591043871213897
SSP2,PTS,UN_REPORTING_AREA,154,Northern Europe,143.57736984159507,104.46144275394843,143.16397753096183,103.68246085046721,0.4133923106332418,0.28875441836884175,0.778981903481224,0.7513150219347953
SSP2,PTS,UN_REPORTING_AREA,155,Western Europe,409.8838708702161,194.3801691809182,408.9217207613717,192.8232904222699,0.9621501088443551,0.23528955787746053,1.5568787586482813,0.8074121934330769
SSP2,PTS,UN_SPECIAL_GROUP,LDC,Least developed countries,358.5580969690549,694.3290005669276,359.362927437828,692.4628924835623,-0.8048304687731047,-0.22396034964189404,1.8661080833652477,0.26948853196628875
SSP2,PTS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,307.9479761547691,535.3460919508484,307.81093096165455,532.733294875618,0.13704519311454533,0.04452252318862815,2.6127970752304464,0.4904512446214815
SSP2,PTS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.354418235623464,3.1736755286240306,3.350955182656188,3.1296140601014057,0.0034630529672763366,0.10334524869806128,0.044061468522624825,1.4078882468081977
SSP2,PTS,UN_SPECIAL_GROUP,SIDS,Small island developing States,27.43173326688606,31.675148041269686,27.429637292363722,31.526211001225228,0.0020959745223372295,0.0076412768422517985,0.1489370400444585,0.47242289927791337
SSP2,PTS,UN_SUBREGION,015,Northern Africa,143.65583050653774,93.05142085915764,143.62277837910588,92.76323264894755,0.03305212743185848,0.0230131513990095,0.28818821021009455,0.31067072802508644
SSP2,PTS,UN_SUBREGION,021,Northern America,935.9346979156925,426.80458278751996,934.6342462978723,424.0466818628105,1.3004516178201584,0.13914016343519187,2.7579009247094746,0.6503767256459181
SSP2,PTS,UN_SUBREGION,030,Eastern Asia,1477.644002080055,929.0093196332392,1477.783465530999,926.6069297037452,-0.13946345094382195,-0.009437340056694943,2.4023899294940065,0.2592674253215632
SSP2,PTS,UN_SUBREGION,034,Southern Asia,2141.1794588245293,1311.7730403873604,2142.4129160428456,1309.5426298486284,-1.233457218316289,-0.057573272130684305,2.2304105387320305,0.17031981150470443
SSP2,PTS,UN_SUBREGION,035,South-eastern Asia,561.3115631037615,601.9805862361881,563.33106401575,603.6272760252233,-2.01950091198853,-0.35849273029474604,-1.6466897890352357,-0.27279910210128433
SSP2,PTS,UN_SUBREGION,039,Southern Europe,120.27085586473854,108.38840711164181,119.80044580467123,107.43165736707077,0.4704100600673087,0.39266136023758946,0.9567497445710416,0.8905659356087448
SSP2,PTS,UN_SUBREGION,053,Australia and New Zealand,155.0206829639466,142.7117017044439,154.9141231072435,141.8941964408873,0.1065598567030861,0.06878640537462122,0.8175052635565976,0.5761372093165074
SSP2,PTS,UN_SUBREGION,054,Melanesia,3.337306921900152,2.9459482942689177,3.3340789545421856,2.9062899876032513,0.003227967357966488,0.09681736401498942,0.03965830666566639,1.3645681206909233
SSP2,PTS,UN_SUBREGION,057,Micronesia,0.0033754750901687,0.02966323432666391,0.0033066724875345,0.02889357457526679,6.88026026342001e-05,2.080720207204445,0.0007696597513971205,2.6637747759183705
SSP2,PTS,UN_SUBREGION,061,Polynesia,0.013735838633143631,0.19806400002844923,0.013569555626468041,0.19443049792288733,0.00016628300667559034,1.2254123219130886,0.0036335021055619032,1.8687922647829591
SSP2,PTS,UN_SUBREGION,143,Central Asia,72.65781407504824,92.65600688843095,72.57223158536466,92.22932183465487,0.08558248968357418,0.11792732263291583,0.4266850537760831,0.4626349248680661
SSP2,PTS,UN_SUBREGION,145,Western Asia,214.72834681677227,133.73596035846242,214.40344415949704,133.08670066364286,0.3249026572752314,0.1515379841722675,0.6492596948195626,0.4878471639780724
SSP2,PTS,UN_SUBREGION,151,Eastern Europe,757.3843187284758,243.59306842080784,756.8533577380572,242.23870121500886,0.5309609904186345,0.07015374708854161,1.3543672057989795,0.5591043871213897
SSP2,PTS,UN_SUBREGION,154,Northern Europe,143.57736984159507,104.46144275394843,143.16397753096183,103.68246085046721,0.4133923106332418,0.28875441836884175,0.778981903481224,0.7513150219347953
SSP2,PTS,UN_SUBREGION,155,Western Europe,409.8838708702161,194.3801691809182,408.9217207613717,192.8232904222699,0.9621501088443551,0.23528955787746053,1.5568787586482813,0.8074121934330769
SSP2,PTS,UN_SUBREGION,202,Sub-Saharan Africa,306.6117254113743,577.0311558201096,306.58076906236033,574.5528877565506,0.030956349013990803,0.010097289894828165,2.4782680635589713,0.4313385445221307
SSP2,PTS,UN_SUBREGION,419,Latin America and the Caribbean,1966.2260505708077,1356.1380211174646,1964.90285176194,1348.1277143727848,1.3231988088678008,0.06734169110098609,8.010306744679838,0.5941801106289502
SSP2,PTS,WB_DEVELOPMENT_STATUS,DEVELOPING_ECONOMIES,"Developing economies (World Bank FY25 LIC, LMC and UMC)",6991.2042859085705,5010.557594900438,6992.979510117144,4996.163549847976,-1.7752242085734906,-0.025385805950173257,14.394045052461479,0.288101958809972
SSP2,PTS,WB_INCOME_FY25,HIC,High income,2405.6843640689362,1257.3791118931151,2401.74862137209,1248.9629734116788,3.9357426968463187,0.16386988470915576,8.416138481436292,0.6738501189067936
SSP2,PTS,WB_INCOME_FY25,LIC,Low income,135.2435440667775,354.6149994028271,135.16934947187198,353.0127447832457,0.07419459490552072,0.05489010281947149,1.6022546195814016,0.4538801058203257
SSP2,PTS,WB_INCOME_FY25,LMC,Lower middle income,2677.986717161277,1993.808172429513,2680.18215680284,1990.6927910909028,-2.195439641563098,-0.08191382201357955,3.1153813386101774,0.15649734366611767
SSP2,PTS,WB_INCOME_FY25,NCL,Not classified,12.552355831667988,50.95185199476444,12.52021547146274,50.65677181313807,0.0321403602052488,0.2567077242281224,0.29508018162636773,0.5825088553113034
SSP2,PTS,WB_INCOME_FY25,UMC,Upper middle income,4177.974024680516,2662.1344230680975,4177.628003842432,2652.458013973828,0.3460208380838594,0.008282710613904953,9.676409094269275,0.3648091333884107
SSP3,CGS,ECONOMIC,EU27,European Union (27),766.2918529803503,384.8585457269499,768.2039772069562,402.5371156222675,-1.912124226605897,-0.24890839976616785,-17.678569895317594,-4.3917862997524875
SSP3,CGS,FOCUS,CHINA_MAINLAND,China mainland,1294.8046530134795,755.7846704442901,1329.2272165029422,798.7743879361105,-34.42256348946262,-2.5896673692873073,-42.98971749182044,-5.381959930249913
SSP3,CGS,FOCUS,USA,United States,828.0486847475287,348.19169948439867,829.2347801089458,366.3415529910756,-1.186095361417074,-0.14303492688297892,-18.149853506676948,-4.954352941534612
SSP3,CGS,GLOBAL,WORLD,World,9036.332455555354,5793.340905143007,9104.412046423737,6037.5035808790135,-68.0795908683831,-0.747764825682784,-244.16267573600635,-4.044099891042352
SSP3,CGS,UN_REGION,002,Africa,444.39795531611674,655.1311770276473,445.71174917912225,673.5580043077676,-1.3137938630055146,-0.2947631211035251,-18.426827280120392,-2.735744681567265
SSP3,CGS,UN_REGION,009,Oceania,160.91392123418322,138.20460494993122,161.29143851051563,145.04902460589378,-0.37751727633241217,-0.23405909192619756,-6.844419655962554,-4.718694024009618
SSP3,CGS,UN_REGION,019,Americas,2912.755659744484,1649.5551316735814,2917.7690189565938,1745.0692748354586,-5.013359212109663,-0.17182166167157842,-95.5141431618772,-5.473372578339797
SSP3,CGS,UN_REGION,142,Asia,4142.174818019179,2756.769289663153,4198.593347860228,2856.156819161527,-56.41852984104935,-1.3437483739596412,-99.38752949837408,-3.4797644454113374
SSP3,CGS,UN_REGION,150,Europe,1376.0901012413908,593.6807018286947,1381.0464919172764,617.6704579683663,-4.9563906758855865,-0.35888659106650955,-23.989756139671613,-3.883908616672138
SSP3,CGS,UN_REPORTING_AREA,005,South America,1721.667918603345,1055.4390232581156,1724.2801379597724,1118.7573457107478,-2.612219356427431,-0.1514962272614384,-63.318322452632174,-5.6597011581994146
SSP3,CGS,UN_REPORTING_AREA,011,Western Africa,88.35611016469694,182.5162131824769,89.42152078619202,189.0513869815745,-1.0654106214950758,-1.1914476650900285,-6.535173799097606,-3.456824043155282
SSP3,CGS,UN_REPORTING_AREA,013,Central America,231.05301897672433,169.61377430126427,230.90943475365037,179.55076526345184,0.14358422307395813,0.0621820512562099,-9.936990962187565,-5.534362912687774
SSP3,CGS,UN_REPORTING_AREA,014,Eastern Africa,150.561305856289,326.61517223988704,150.61094720816885,336.2989653727025,-0.04964135187984198,-0.03295998916414966,-9.683793132815481,-2.8795191570344048
SSP3,CGS,UN_REPORTING_AREA,015,Northern Africa,130.82407604150495,88.57447216718143,130.91292971935582,88.01834505944791,-0.08885367785086373,-0.06787234694185518,0.5561271077335164,0.6318309067932404
SSP3,CGS,UN_REPORTING_AREA,017,Middle Africa,18.248915212535806,28.306363532127666,18.363093991664005,29.548717999981783,-0.11417877912819918,-0.6217839933729596,-1.242354467854117,-4.2044276433748635
SSP3,CGS,UN_REPORTING_AREA,018,Southern Africa,56.40754804109002,29.118955905974165,56.40325747374152,30.64058889406087,0.004290567348498087,0.007606949564031851,-1.5216329880867043,-4.966069657955064
SSP3,CGS,UN_REPORTING_AREA,021,Northern America,945.166369741605,404.74826907181307,947.6944752765625,426.18172410284393,-2.52810553495749,-0.26676377259873263,-21.43345503103086,-5.029182111492569
SSP3,CGS,UN_REPORTING_AREA,029,Caribbean,14.868352422809773,19.754065042388383,14.884970966608176,20.57943975841498,-0.016618543798402996,-0.11164646431413017,-0.8253747160265981,-4.010676314398209
SSP3,CGS,UN_REPORTING_AREA,030,Eastern Asia,1324.805056373418,799.8856379660328,1359.7735759295076,845.4289284321053,-34.96851955608963,-2.571642821650366,-45.54329046607245,-5.387004032442444
SSP3,CGS,UN_REPORTING_AREA,034,Southern Asia,2012.0768748139258,1196.7927042229492,2020.8510525721517,1218.7277617133395,-8.77417775822596,-0.4341823088375607,-21.935057490390363,-1.79983243013625
SSP3,CGS,UN_REPORTING_AREA,035,South-eastern Asia,537.9209422117269,554.6735626989919,551.484640272301,584.247356299039,-13.563698060574097,-2.4594879113726376,-29.57379360004711,-5.061861775016774
SSP3,CGS,UN_REPORTING_AREA,039,Southern Europe,118.86024864931575,99.33857138224056,119.73733670019757,105.29658268767885,-0.8770880508818237,-0.7325100716728872,-5.958011305438291,-5.658314024407041
SSP3,CGS,UN_REPORTING_AREA,053,Australia and New Zealand,157.80280933186125,135.46045580062508,158.16319822907758,141.98487090660947,-0.3603888972163247,-0.2278588832620554,-6.524415105984389,-4.595148105797708
SSP3,CGS,UN_REPORTING_AREA,054,Melanesia,3.095309183147571,2.5533006001689897,3.111151258285998,2.8408071814781026,-0.015842075138426726,-0.5092029870368497,-0.2875065813091129,-10.120594709265696
SSP3,CGS,UN_REPORTING_AREA,057,Micronesia,0.0029149176342100997,0.023505611770407574,0.0033131163892157,0.02891275782038303,-0.00039819875500560035,-12.018858024479616,-0.005407146049975456,-18.701592160687987
SSP3,CGS,UN_REPORTING_AREA,061,Polynesia,0.012887801540178122,0.1673429373667554,0.013775906762851241,0.19443375998582363,-0.0008881052226731197,-6.446800475363457,-0.027090822619068228,-13.933188671063835
SSP3,CGS,UN_REPORTING_AREA,143,Central Asia,70.76381014472264,86.75727538889083,70.71490845500196,88.54898891307639,0.04890168972067954,0.06915329566155037,-1.7917135241855533,-2.0234150001920193
SSP3,CGS,UN_REPORTING_AREA,145,Western Asia,196.6081344753855,118.66010938628803,195.76917063126623,119.2037838039667,0.8389638441192631,0.4285474783460419,-0.5436744176786732,-0.4560882216396389
SSP3,CGS,UN_REPORTING_AREA,151,Eastern Europe,718.3653459337143,221.91172765158672,722.1802152339593,228.15867209498649,-3.81486930024505,-0.5282433968381683,-6.246944443399769,-2.737982468971878
SSP3,CGS,UN_REPORTING_AREA,154,Northern Europe,141.18864401015657,95.33409962138018,140.9917270629077,99.38578066970277,0.19691694724886588,0.13966560404001793,-4.0516810483225925,-4.076721057097588
SSP3,CGS,UN_REPORTING_AREA,155,Western Europe,397.6758626482041,177.0963031734873,398.1372129202118,184.8294225159983,-0.46135027200773493,-0.11587720439992788,-7.7331193425109745,-4.183922255041194
SSP3,CGS,UN_SPECIAL_GROUP,LDC,Least developed countries,363.42953044460745,684.3480947714489,368.79416126436354,703.7997164890854,-5.364630819756087,-1.4546409306926522,-19.4516217176365,-2.76380073221274
SSP3,CGS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,299.60243230986543,499.2122362531057,300.33512247973215,514.0063257422835,-0.7326901698667143,-0.2439575377722103,-14.794089489177793,-2.878192105479138
SSP3,CGS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.111111902321959,2.7441491493061525,3.128240281438065,3.0641536992843097,-0.017128379116106096,-0.5475403925248368,-0.3200045499781572,-10.44348885151878
SSP3,CGS,UN_SPECIAL_GROUP,SIDS,Small island developing States,26.2840129906177,28.119968958840886,26.411202914713584,29.557216237638016,-0.1271899240958838,-0.48157565752154907,-1.4372472787971304,-4.86259351097803
SSP3,CGS,UN_SUBREGION,015,Northern Africa,130.82407604150495,88.57447216718143,130.91292971935582,88.01834505944791,-0.08885367785086373,-0.06787234694185518,0.5561271077335164,0.6318309067932404
SSP3,CGS,UN_SUBREGION,021,Northern America,945.166369741605,404.74826907181307,947.6944752765625,426.18172410284393,-2.52810553495749,-0.26676377259873263,-21.43345503103086,-5.029182111492569
SSP3,CGS,UN_SUBREGION,030,Eastern Asia,1324.805056373418,799.8856379660328,1359.7735759295076,845.4289284321053,-34.96851955608963,-2.571642821650366,-45.54329046607245,-5.387004032442444
SSP3,CGS,UN_SUBREGION,034,Southern Asia,2012.0768748139258,1196.7927042229492,2020.8510525721517,1218.7277617133395,-8.77417775822596,-0.4341823088375607,-21.935057490390363,-1.79983243013625
SSP3,CGS,UN_SUBREGION,035,South-eastern Asia,537.9209422117269,554.6735626989919,551.484640272301,584.247356299039,-13.563698060574097,-2.4594879113726376,-29.57379360004711,-5.061861775016774
SSP3,CGS,UN_SUBREGION,039,Southern Europe,118.86024864931575,99.33857138224056,119.73733670019757,105.29658268767885,-0.8770880508818237,-0.7325100716728872,-5.958011305438291,-5.658314024407041
SSP3,CGS,UN_SUBREGION,053,Australia and New Zealand,157.80280933186125,135.46045580062508,158.16319822907758,141.98487090660947,-0.3603888972163247,-0.2278588832620554,-6.524415105984389,-4.595148105797708
SSP3,CGS,UN_SUBREGION,054,Melanesia,3.095309183147571,2.5533006001689897,3.111151258285998,2.8408071814781026,-0.015842075138426726,-0.5092029870368497,-0.2875065813091129,-10.120594709265696
SSP3,CGS,UN_SUBREGION,057,Micronesia,0.0029149176342100997,0.023505611770407574,0.0033131163892157,0.02891275782038303,-0.00039819875500560035,-12.018858024479616,-0.005407146049975456,-18.701592160687987
SSP3,CGS,UN_SUBREGION,061,Polynesia,0.012887801540178122,0.1673429373667554,0.013775906762851241,0.19443375998582363,-0.0008881052226731197,-6.446800475363457,-0.027090822619068228,-13.933188671063835
SSP3,CGS,UN_SUBREGION,143,Central Asia,70.76381014472264,86.75727538889083,70.71490845500196,88.54898891307639,0.04890168972067954,0.06915329566155037,-1.7917135241855533,-2.0234150001920193
SSP3,CGS,UN_SUBREGION,145,Western Asia,196.6081344753855,118.66010938628803,195.76917063126623,119.2037838039667,0.8389638441192631,0.4285474783460419,-0.5436744176786732,-0.4560882216396389
SSP3,CGS,UN_SUBREGION,151,Eastern Europe,718.3653459337143,221.91172765158672,722.1802152339593,228.15867209498649,-3.81486930024505,-0.5282433968381683,-6.246944443399769,-2.737982468971878
SSP3,CGS,UN_SUBREGION,154,Northern Europe,141.18864401015657,95.33409962138018,140.9917270629077,99.38578066970277,0.19691694724886588,0.13966560404001793,-4.0516810483225925,-4.076721057097588
SSP3,CGS,UN_SUBREGION,155,Western Europe,397.6758626482041,177.0963031734873,398.1372129202118,184.8294225159983,-0.46135027200773493,-0.11587720439992788,-7.7331193425109745,-4.183922255041194
SSP3,CGS,UN_SUBREGION,202,Sub-Saharan Africa,313.5738792746118,566.5567048604657,314.7988194597664,585.5396592483197,-1.224940185154594,-0.38911841767917954,-18.982954387853965,-3.2419587790557425
SSP3,CGS,UN_SUBREGION,419,Latin America and the Caribbean,1967.589290002879,1244.8068626017682,1970.074543680031,1318.8875507326145,-2.485253677152059,-0.12615023553929072,-74.08068813084628,-5.616907073669475
SSP3,CGS,WB_DEVELOPMENT_STATUS,DEVELOPING_ECONOMIES,"Developing economies (World Bank FY25 LIC, LMC and UMC)",6654.279956974153,4576.942407679322,6714.621204357749,4763.751223290697,-60.341247383596055,-0.898654526400311,-186.8088156113754,-3.921464552935483
SSP3,CGS,WB_INCOME_FY25,HIC,High income,2368.9507591879737,1166.6410167050453,2376.777833104783,1221.956676644522,-7.8270739168092405,-0.3293144949347182,-55.315659939476745,-4.526810237771506
SSP3,CGS,WB_INCOME_FY25,LIC,Low income,136.43327229668867,348.2034631311321,136.49709711423947,354.3726001688392,-0.06382481755079539,-0.04675910250119264,-6.169137037707117,-1.7408617468641419
SSP3,CGS,WB_INCOME_FY25,LMC,Lower middle income,2522.0756023674444,1839.2408426197896,2539.527855168631,1891.6071771853294,-17.45225280118666,-0.6872243108366205,-52.36633456553977,-2.7683514419447164
SSP3,CGS,WB_INCOME_FY25,NCL,Not classified,13.101739393226984,49.757480758639424,13.013008961204568,51.79568094379354,0.08873043202241604,0.681859455310807,-2.0382001851541176,-3.935077496839723
SSP3,CGS,WB_INCOME_FY25,UMC,Upper middle income,3995.7710823100197,2389.498101928401,4038.596252074878,2517.7714459365293,-42.8251697648584,-1.0603974027573626,-128.27334400812833,-5.094717561244511
SSP3,MTS,ECONOMIC,EU27,European Union (27),766.5834356157459,391.48497357773124,768.2039772069562,402.5371156222675,-1.6205415912103263,-0.21095199182674662,-11.052142044536254,-2.7456206187226107
SSP3,MTS,FOCUS,CHINA_MAINLAND,China mainland,1308.235068095168,772.2865899891908,1329.2272165029422,798.7743879361105,-20.992148407774266,-1.5792746452335193,-26.487797946919727,-3.316054989614703
SSP3,MTS,FOCUS,USA,United States,828.2718719261071,355.10176674097147,829.2347801089458,366.3415529910756,-0.9629081828386461,-0.11612009118963096,-11.239786250104146,-3.0681166682661187
SSP3,MTS,GLOBAL,WORLD,World,9059.664541314409,5883.253314908411,9104.412046423737,6037.5035808790135,-44.7475051093279,-0.49149253000807525,-154.2502659706024,-2.5548683144324458
SSP3,MTS,UN_REGION,002,Africa,444.72701488951634,661.596053571802,445.71174917912225,673.5580043077676,-0.9847342896059104,-0.2209352325621916,-11.961950735965615,-1.7759347612918974
