base_ssp,diet_pathway,economy_id,commodity,primary_supply_mt,processing_supply_mt,production_mt,food_demand_mt,final_demand_mt,processing_demand_mt,demand_mt,net_import_mt,primary_supply_mt_baseline,processing_supply_mt_baseline,production_mt_baseline,food_demand_mt_baseline,final_demand_mt_baseline,processing_demand_mt_baseline,demand_mt_baseline,net_import_mt_baseline,primary_supply_mt_change,primary_supply_mt_change_percent,processing_supply_mt_change,processing_supply_mt_change_percent,production_mt_change,production_mt_change_percent,food_demand_mt_change,food_demand_mt_change_percent,final_demand_mt_change,final_demand_mt_change_percent,processing_demand_mt_change,processing_demand_mt_change_percent,demand_mt_change,demand_mt_change_percent,net_import_mt_change,net_import_mt_change_percent,absolute_production_change_mt
SSP2,CGS,IDN,OTO,74.61584384297369,0.0,74.61584384297369,5.513234070954221,30.808971702393244,0.0,30.808971702393244,-43.806872140580445,75.62530760973415,0.0,75.62530760973415,5.496796518684591,30.71711562006224,0.0,30.71711562006224,-44.90819198967191,-1.0094637667604616,-1.3348226918557748,0.0,,-1.0094637667604616,-1.3348226918557748,0.01643755226962984,0.2990387621909507,0.0918560823310024,0.2990387621909729,0.0,,0.0918560823310024,0.2990387621909729,1.1013198490914675,-2.4523807356678917,1.0094637667604616
SSP2,MTS,RUS,MLK,52.77696603241901,0.0,52.77696603241901,0.0,0.0,53.27384720475233,53.27384720475233,0.4968811723333246,51.7688935077646,0.0,51.7688935077646,0.0,0.0,51.407272217855926,51.407272217855926,-0.3616212899086761,1.008072524654409,1.947255304004547,0.0,,1.008072524654409,1.947255304004547,0.0,,0.0,,1.8665749868964028,3.630955128266966,1.8665749868964028,3.630955128266966,0.8585024622420008,-237.40373871759792,1.008072524654409
SSP2,CGS,MEX,FMK,0.0,13.973595321160678,13.973595321160678,11.20877988168202,11.20877988168202,0.0,11.20877988168202,-2.7648154394786584,0.0,12.974419556365158,12.974419556365158,11.42293010023953,11.42293010023953,0.0,11.42293010023953,-1.551489456125628,0.0,,0.9991757647955204,7.701121121101195,0.9991757647955204,7.701121121101195,-0.21415021855750993,-1.8747398143758143,-0.21415021855750993,-1.8747398143758143,0.0,,-0.21415021855750993,-1.8747398143758143,-1.2133259833530303,78.20394644401529,0.9991757647955204
SSP2,CGS,POL,MLK,28.30233505228156,0.0,28.30233505228156,0.0,0.0,13.941416950428788,13.941416950428788,-14.360918101852768,27.30846233419664,0.0,27.30846233419664,0.0,0.0,15.205675265778122,15.205675265778122,-12.102787068418516,0.9938727180849192,3.6394312719700617,0.0,,0.9938727180849192,3.6394312719700617,0.0,,0.0,,-1.264258315349334,-8.314384552159105,-1.264258315349334,-8.314384552159105,-2.2581310334342515,18.6579423455834,0.9938727180849192
SSP2,CGS,USA,BFV,12.824454475037967,0.0,12.824454475037967,15.446036631977512,15.446036631977512,0.0,15.446036631977512,2.621582156939544,13.80365769889181,0.0,13.80365769889181,15.046310298491122,15.046310298491122,0.0,15.046310298491122,1.242652599599312,-0.9792032238538422,-7.093795320152385,0.0,,-0.9792032238538422,-7.093795320152385,0.39972633348638986,2.656640236420449,0.39972633348638986,2.656640236420449,0.0,,0.39972633348638986,2.656640236420449,1.378929557340232,110.96661752326126,0.9792032238538422
SSP2,MTS,DEU,MLK,50.86826120062228,0.0,50.86826120062228,0.0,0.0,40.69731211093213,40.69731211093213,-10.170949089690149,49.89664611267288,0.0,49.89664611267288,0.0,0.0,41.21728453823416,41.21728453823416,-8.679361574438722,0.9716150879493952,1.9472553040045248,0.0,,0.9716150879493952,1.9472553040045248,0.0,,0.0,,-0.5199724273020294,-1.2615397475291945,-0.5199724273020294,-1.2615397475291945,-1.4915875152514264,17.185451976609055,0.9716150879493952
SSP2,CGS,USA,PLM,24.338004830806614,0.0,24.338004830806614,21.95347864843662,21.98013595240381,0.0,21.98013595240381,-2.357868878402808,23.37775443617036,0.0,23.37775443617036,22.49969994996133,22.527020510422,0.0,22.527020510422,-0.8507339257483579,0.9602503946362546,4.107539059228649,0.0,,0.9602503946362546,4.107539059228649,-0.5462213015247102,-2.427682603499115,-0.5468845580181885,-2.427682603499093,0.0,,-0.5468845580181885,-2.427682603499093,-1.5071349526544502,177.15702959990475,0.9602503946362546
SSP2,CGS,PHL,RIC,19.23554416346885,0.0,19.23554416346885,39.391469628648366,41.72368748637508,0.0,41.72368748637508,22.488143322906225,20.17713143261756,0.0,20.17713143261756,38.90391636535781,41.20726806404149,0.0,41.20726806404149,21.03013663142393,-0.9415872691487088,-4.666606213540225,0.0,,-0.9415872691487088,-4.666606213540225,0.4875532632905575,1.253224119422347,0.5164194223335841,1.2532241194223248,0.0,,0.5164194223335841,1.2532241194223248,1.4580066914822964,6.932939699990803,0.9415872691487088
SSP2,MTS,BRA,MLK,49.36334396179003,0.0,49.36334396179003,0.0,0.0,58.43244172743855,58.43244172743855,9.069097765648522,48.46293813123873,0.0,48.46293813123873,0.0,0.0,55.98638754368846,55.98638754368846,7.523449412449729,0.9004058305512999,1.8579266244918458,0.0,,0.9004058305512999,1.8579266244918458,0.0,,0.0,,2.4460541837500926,4.369015918094976,2.4460541837500926,4.369015918094976,1.5456483531987928,20.54441079435012,0.9004058305512999
SSP2,MTS,RUS,PRK,5.500375629206719,0.0,5.500375629206719,5.60675521373892,5.615251882443037,0.0,5.615251882443037,0.1148762532363179,6.368913799170793,0.0,6.368913799170793,5.167907232507198,5.175738855963957,0.0,5.175738855963957,-1.1931749432068353,-0.868538169964074,-13.637147516067094,0.0,,-0.868538169964074,-13.637147516067094,0.43884798123172164,8.491792934503106,0.4395130264790792,8.491792934503106,0.0,,0.4395130264790792,8.491792934503106,1.3080511964431532,-109.62777955490508,0.868538169964074
SSP2,MTS,BGD,FMK,0.0,20.23874128092629,20.23874128092629,22.96733747368871,22.96733747368871,0.0,22.96733747368871,2.7285961927624136,0.0,19.392720018372543,19.392720018372543,23.22251473267246,23.22251473267246,0.0,23.22251473267246,3.8297947142999194,0.0,,0.846021262553748,4.362571427588469,0.846021262553748,4.362571427588469,-0.2551772589837533,-1.0988355995086851,-0.2551772589837533,-1.0988355995086851,0.0,,-0.2551772589837533,-1.0988355995086851,-1.1011985215375057,-28.753460790621077,0.846021262553748
SSP2,MTS,BRA,PRK,5.469060251969112,0.0,5.469060251969112,5.518019597061073,5.518019597061073,0.0,5.518019597061073,0.0489593450919612,6.290591756276858,0.0,6.290591756276858,5.013017576220852,5.013017576220852,0.0,5.013017576220852,-1.277574180056006,-0.821531504307746,-13.059685577084357,0.0,,-0.821531504307746,-13.059685577084357,0.5050020208402213,10.073813090855467,0.5050020208402213,10.073813090855467,0.0,,0.5050020208402213,10.073813090855467,1.3265335251479673,-103.83221153466134,0.821531504307746
SSP2,PTS,IDN,RIC,78.95509767668032,0.0,78.95509767668032,69.1433902729592,76.64685942770282,0.0,76.64685942770282,-2.308238248977503,79.7480193677439,0.0,79.7480193677439,68.99024317169696,76.47709274001413,0.0,76.47709274001413,-3.2709266277297644,-0.7929216910635688,-0.9942838672985066,0.0,,-0.7929216910635688,-0.9942838672985066,0.15314710126223474,0.2219837099009636,0.16976668768869274,0.22198370990098582,0.0,,0.16976668768869274,0.22198370990098582,0.9626883787522615,-29.431671459424624,0.7929216910635688
SSP2,MTS,USA,WHE,50.06521972480864,0.0,50.06521972480864,35.35569248146347,43.61765441554277,0.0,43.61765441554277,-6.447565309265869,50.82796388949607,0.0,50.82796388949607,35.23930577050526,43.47407031406326,0.0,43.47407031406326,-7.3538935754328065,-0.762744164687426,-1.5006388340593202,0.0,,-0.762744164687426,-1.5006388340593202,0.11638671095820996,0.33027526625006853,0.14358410147951162,0.33027526625006853,0.0,,0.14358410147951162,0.33027526625006853,0.9063282661669376,-12.324468077627792,0.762744164687426
SSP2,PTS,USA,MLK,113.70452749288636,0.0,113.70452749288636,0.0,0.0,129.56297593331908,129.56297593331908,15.858448440432724,112.94688034276308,0.0,112.94688034276308,0.0,0.0,128.76494744147817,128.76494744147817,15.818067098715105,0.757647150123276,0.6707995367592368,0.0,,0.757647150123276,0.6707995367592368,0.0,,0.0,,0.7980284918409097,0.619756003242733,0.7980284918409097,0.619756003242733,0.040381341717619534,0.25528619562436017,0.757647150123276
SSP2,MTS,USA,FMK,0.0,43.53854345161585,43.53854345161585,35.527248748743204,35.527248748743204,0.0,35.527248748743204,-8.011294702872647,0.0,42.78582019390405,42.78582019390405,35.83754480863699,35.83754480863699,0.0,35.83754480863699,-6.948275385267053,0.0,,0.7527232577117999,1.7592820572341017,0.7527232577117999,1.7592820572341017,-0.31029605989378695,-0.8658407308611338,-0.31029605989378695,-0.8658407308611338,0.0,,-0.31029605989378695,-0.8658407308611338,-1.063019317605594,15.29903837518578,0.7527232577117999
SSP2,MTS,VNM,PRK,5.474166885775455,0.0,5.474166885775455,7.543869852765876,7.543869852765876,0.0,7.543869852765876,2.069702966990421,6.213100379535736,0.0,6.213100379535736,6.801041974140853,6.801041974140853,0.0,6.801041974140853,0.587941594605117,-0.738933493760281,-11.893152349415226,0.0,,-0.738933493760281,-11.893152349415226,0.7428278786250226,10.922265756474193,0.7428278786250226,10.922265756474193,0.0,,0.7428278786250226,10.922265756474193,1.481761372385304,252.0252667921053,0.738933493760281
SSP2,MTS,DEU,PRK,4.678129809382872,0.0,4.678129809382872,3.872734442610198,3.872734442610198,0.0,3.872734442610198,-0.8053953667726739,5.416831050425528,0.0,5.416831050425528,3.5693267637272084,3.5693267637272084,0.0,3.5693267637272084,-1.84750428669832,-0.7387012410426559,-13.637147516067094,0.0,,-0.7387012410426559,-13.637147516067094,0.3034076788829898,8.5004175567877,0.3034076788829898,8.5004175567877,0.0,,0.3034076788829898,8.5004175567877,1.0421089199256461,-56.406305924626665,0.7387012410426559
SSP2,MTS,AUS,WHE,46.372205484831774,0.0,46.372205484831774,3.1999960828800047,14.673816529985968,0.0,14.673816529985968,-31.698388954845804,47.07868653757976,0.0,47.07868653757976,3.1612708931446107,14.496239334718078,0.0,14.496239334718078,-32.58244720286168,-0.7064810527479892,-1.5006388340593424,0.0,,-0.7064810527479892,-1.5006388340593424,0.03872518973539396,1.2249880204626473,0.17757719526789018,1.2249880204626473,0.0,,0.17757719526789018,1.2249880204626473,0.8840582480158758,-2.713296034860846,0.7064810527479892
SSP2,MTS,TUR,MLK,38.61053417450288,0.0,38.61053417450288,0.0,0.0,33.43484046955412,33.43484046955412,-5.175693704948763,37.906263610532726,0.0,37.906263610532726,0.0,0.0,32.34234625250502,32.34234625250502,-5.563917358027709,0.7042705639701552,1.8579266244918458,0.0,,0.7042705639701552,1.8579266244918458,0.0,,0.0,,1.0924942170491008,3.3779065022670807,1.0924942170491008,3.3779065022670807,0.3882236530789456,-6.977523713913724,0.7042705639701552
SSP2,PTS,VNM,RIC,76.57675415027862,0.0,76.57675415027862,31.421977544852776,45.67424802343239,0.0,45.67424802343239,-30.902506126846227,77.27221774657559,0.0,77.27221774657559,31.340642594783795,45.55602145169223,0.0,45.55602145169223,-31.71619629488336,-0.6954635962969746,-0.9000176474523336,0.0,,-0.6954635962969746,-0.9000176474523336,0.08133495006898173,0.2595190887455523,0.11822657174015916,0.2595190887455523,0.0,,0.11822657174015916,0.2595190887455523,0.8136901680371338,-2.565535162135446,0.6954635962969746
SSP2,MTS,FRA,WHE,45.44711720914257,0.0,45.44711720914257,7.649776962560173,20.77881297327547,0.0,20.77881297327547,-24.668304235867097,46.1395045319922,0.0,46.1395045319922,7.579570742951965,20.58811435370272,0.0,20.58811435370272,-25.55139017828948,-0.6923873228496333,-1.5006388340593202,0.0,,-0.6923873228496333,-1.5006388340593202,0.07020621960820783,0.9262558789822073,0.1906986195727498,0.9262558789822073,0.0,,0.1906986195727498,0.9262558789822073,0.8830859424223831,-3.4561170107007544,0.6923873228496333
SSP2,MTS,FRA,MLK,35.99368904592759,0.0,35.99368904592759,0.0,0.0,20.888157600553487,20.888157600553487,-15.1055314453741,35.306187438391724,0.0,35.306187438391724,0.0,0.0,22.26982177602372,22.26982177602372,-13.036365662368002,0.6875016075358644,1.9472553040045248,0.0,,0.6875016075358644,1.9472553040045248,0.0,,0.0,,-1.381664175470231,-6.20419951882043,-1.381664175470231,-6.20419951882043,-2.069165783006097,15.872259467062545,0.6875016075358644
SSP2,MTS,PAK,RIC,21.763167425496555,0.0,21.763167425496555,4.576064848261134,6.0293155963394005,0.0,6.0293155963394005,-15.733851829157151,22.41922411373308,0.0,22.41922411373308,4.5382424668368415,5.979481714658541,0.0,5.979481714658541,-16.439742399074536,-0.6560566882365251,-2.92631308250606,0.0,,-0.6560566882365251,-2.92631308250606,0.037822381424292395,0.833414734904081,0.04983388168085945,0.833414734904081,0.0,,0.04983388168085945,0.833414734904081,0.7058905699173845,-4.293805540147167,0.6560566882365251
SSP2,MTS,MMR,RIC,21.632202361666653,0.0,21.632202361666653,18.586205090301085,27.726232923686855,0.0,27.726232923686855,6.094030562020205,22.28431107191031,0.0,22.28431107191031,18.427647726321972,27.489702745305006,0.0,27.489702745305006,5.205391673394697,-0.652108710243656,-2.926313082506049,0.0,,-0.652108710243656,-2.926313082506049,0.15855736397911357,0.8604319245403724,0.2365301783818481,0.8604319245403502,0.0,,0.2365301783818481,0.8604319245403502,0.8886388886255077,17.07150862762996,0.652108710243656
SSP2,MTS,TUR,FMK,0.0,19.919760662457527,19.919760662457527,17.377057619398766,17.377057619398766,0.0,17.377057619398766,-2.5427030430587614,0.0,19.26887604559944,19.26887604559944,17.555749887409235,17.555749887409235,0.0,17.555749887409235,-1.713126158190203,0.0,,0.650884616858086,3.3779065022670807,0.650884616858086,3.3779065022670807,-0.17869226801046878,-1.0178560822322047,-0.17869226801046878,-1.0178560822322047,0.0,,-0.17869226801046878,-1.0178560822322047,-0.8295768848685583,48.42473981863353,0.650884616858086
SSP2,MTS,ESP,PRK,4.118927529733372,0.0,4.118927529733372,3.3305658085884597,3.3305658085884597,0.0,3.3305658085884597,-0.7883617211449128,4.7693277969248005,0.0,4.7693277969248005,3.069634093200872,3.069634093200872,0.0,3.069634093200872,-1.6996937037239288,-0.6504002671914284,-13.637147516067106,0.0,,-0.6504002671914284,-13.637147516067106,0.26093171538758764,8.5004175567877,0.26093171538758764,8.5004175567877,0.0,,0.26093171538758764,8.5004175567877,0.911331982579016,-53.61742416191466,0.6504002671914284
SSP2,MTS,BRA,BFV,14.479039486293452,0.0,14.479039486293452,11.145891328985844,11.145891328985844,0.0,11.145891328985844,-3.3331481573076065,15.118717790995143,0.0,15.118717790995143,10.936262146343498,10.936262146343498,0.0,10.936262146343498,-4.182455644651647,-0.6396783047016914,-4.231035419436758,0.0,,-0.6396783047016914,-4.231035419436758,0.2096291826423453,1.9168266070911155,0.2096291826423453,1.9168266070911155,0.0,,0.2096291826423453,1.9168266070911155,0.8493074873440403,-20.30643142456513,0.6396783047016914
SSP2,PTS,PAK,FMK,0.0,54.04711051988523,54.04711051988523,69.74066532561032,69.74066532561032,0.0,69.74066532561032,15.693554805725093,0.0,53.412925280750606,53.412925280750606,70.00874366644209,70.00874366644209,0.0,70.00874366644209,16.59581838569148,0.0,,0.6341852391346237,1.187325419458296,0.6341852391346237,1.187325419458296,-0.26807834083176374,-0.38292122782409566,-0.26807834083176374,-0.38292122782409566,0.0,,-0.26807834083176374,-0.38292122782409566,-0.9022635799663874,-5.436692298008616,0.6341852391346237
SSP2,MTS,USA,BFV,13.192433560493011,0.0,13.192433560493011,15.291110356625266,15.291110356625266,0.0,15.291110356625266,2.0986767961322546,13.80365769889181,0.0,13.80365769889181,15.046310298491122,15.046310298491122,0.0,15.046310298491122,1.242652599599312,-0.6112241383987982,-4.427986782429915,0.0,,-0.6112241383987982,-4.427986782429915,0.2448000581341443,1.626977333829771,0.2448000581341443,1.626977333829771,0.0,,0.2448000581341443,1.626977333829771,0.8560241965329425,68.88684712114743,0.6112241383987982
SSP2,PTS,PAK,MLK,105.79284851495848,0.0,105.79284851495848,0.0,0.0,92.64039503506103,92.64039503506103,-13.152453479897432,105.18376866968777,0.0,105.18376866968777,0.0,0.0,91.5533587344392,91.5533587344392,-13.63040993524855,0.6090798452707133,0.5790625806377347,0.0,,0.6090798452707133,0.5790625806377347,0.0,,0.0,,1.0870363006218327,1.187325419458296,1.0870363006218327,1.187325419458296,0.4779564553511193,-3.506544980097137,0.6090798452707133
SSP2,PTS,BRA,FMK,0.0,40.52727778197262,40.52727778197262,32.55790969258441,32.55790969258441,0.0,32.55790969258441,-7.969368089388212,0.0,39.924343462830095,39.924343462830095,32.673773194422445,32.673773194422445,0.0,32.673773194422445,-7.25057026840765,0.0,,0.6029343191425269,1.510192195655935,0.6029343191425269,1.510192195655935,-0.11586350183803518,-0.3546070456833972,-0.11586350183803518,-0.3546070456833972,0.0,,-0.11586350183803518,-0.3546070456833972,-0.7187978209805621,9.913672916357008,0.6029343191425269
SSP2,MTS,PHL,RIC,19.586685395830436,0.0,19.586685395830436,39.20619913163488,41.52744783371144,0.0,41.52744783371144,21.940762437881,20.17713143261756,0.0,20.17713143261756,38.90391636535781,41.20726806404149,0.0,41.20726806404149,21.03013663142393,-0.5904460367871245,-2.926313082506027,0.0,,-0.5904460367871245,-2.926313082506027,0.30228276627707373,0.7769982935349029,0.32017976966994866,0.7769982935348807,0.0,,0.32017976966994866,0.7769982935348807,0.9106258064570696,4.330099335143567,0.5904460367871245
SSP2,MTS,KHM,RIC,18.856695569604057,0.0,18.856695569604057,6.855488066578412,17.659745764003297,0.0,17.659745764003297,-1.1969498056007597,19.42513586161713,0.0,19.42513586161713,6.791209558262024,17.494164246840317,0.0,17.494164246840317,-1.930971614776816,-0.5684402920130722,-2.926313082506027,0.0,,-0.5684402920130722,-2.926313082506027,0.06427850831638793,0.9464957275274744,0.16558151716298042,0.9464957275274521,0.0,,0.16558151716298042,0.9464957275274521,0.7340218091760562,-38.013081267426884,0.5684402920130722
SSP2,MTS,CAN,WHE,37.22449815851784,0.0,37.22449815851784,3.819408682724149,10.441977490341689,0.0,10.441977490341689,-26.78252066817615,37.791613791084586,0.0,37.791613791084586,3.785031828163922,10.34799374277095,0.0,10.34799374277095,-27.44362004831364,-0.5671156325667468,-1.5006388340593535,0.0,,-0.5671156325667468,-1.5006388340593535,0.03437685456022699,0.9082315848557343,0.09398374757073924,0.9082315848557121,0.0,,0.09398374757073924,0.9082315848557121,0.6610993801374896,-2.4089364995348417,0.5671156325667468
SSP2,MTS,PAK,WHE,42.44522305680596,0.0,42.44522305680596,50.8316651889139,55.25570139852659,0.0,55.25570139852659,12.810478341720632,43.003119682242655,0.0,43.003119682242655,50.70851596725825,55.12183412123051,0.0,55.12183412123051,12.118714438987858,-0.5578966254366975,-1.2973398896617083,0.0,,-0.5578966254366975,-1.2973398896617083,0.12314922165565179,0.24285708091944525,0.13386727729607628,0.24285708091944525,0.0,,0.13386727729607628,0.24285708091944525,0.6917639027327738,5.708228428151241,0.5578966254366975
SSP2,MTS,USA,PLM,23.93489882741329,0.0,23.93489882741329,22.178478243992785,22.20540875671688,0.0,22.20540875671688,-1.7294900706964071,23.37775443617036,0.0,23.37775443617036,22.49969994996133,22.527020510422,0.0,22.527020510422,-0.8507339257483579,0.5571443912429288,2.3832245854242817,0.0,,0.5571443912429288,2.3832245854242817,-0.3212217059685436,-1.4276710653161162,-0.32161175370511685,-1.427671065316094,0.0,,-0.32161175370511685,-1.427671065316094,-0.8787561449480492,103.29388758947648,0.5571443912429288
SSP2,PTS,IND,WHE,167.79161677946772,0.0,167.79161677946772,137.8849101955756,161.85118689265082,0.0,161.85118689265082,-5.940429886816901,168.34638518583762,0.0,168.34638518583762,137.75346754430913,161.69689771709406,0.0,161.69689771709406,-6.649487468743558,-0.5547684063699023,-0.3295398388017068,0.0,,-0.5547684063699023,-0.3295398388017068,0.13144265126646815,0.09541876049268261,0.15428917555675525,0.09541876049268261,0.0,,0.15428917555675525,0.09541876049268261,0.7090575819266576,-10.663341877996446,0.5547684063699023
SSP2,PTS,RUS,WHE,134.02686046101115,0.0,134.02686046101115,20.13544283797574,49.16781134177364,0.0,49.16781134177364,-84.85904911923751,134.5400947067027,0.0,134.5400947067027,20.08871735875533,49.0537145441194,0.0,49.0537145441194,-85.48638016258329,-0.5132342456915353,-0.3814730819168721,0.0,,-0.5132342456915353,-0.3814730819168721,0.046725479220413035,0.2325956325929912,0.1140967976542413,0.232595632592969,0.0,,0.1140967976542413,0.232595632592969,0.6273310433457766,-0.7338374161505956,0.5132342456915353
SSP2,PTS,BGD,RIC,53.14542912227076,0.0,53.14542912227076,68.4427200370091,93.54055850596124,0.0,93.54055850596124,40.39512938369049,53.62809140894311,0.0,53.62809140894311,68.26830517637313,93.30218598852176,0.0,93.30218598852176,39.67409457957866,-0.4826622866723511,-0.9000176474523225,0.0,,-0.4826622866723511,-0.9000176474523225,0.174414860635963,0.25548438647386984,0.23837251743948684,0.25548438647386984,0.0,,0.23837251743948684,0.25548438647386984,0.7210348041118309,1.8173944780657036,0.4826622866723511
SSP2,PTS,RUS,FMK,0.0,32.53822330287623,32.53822330287623,21.59180372690247,21.59180372690247,0.0,21.59180372690247,-10.946419575973763,0.0,32.13311639847865,32.13311639847865,21.65709907088166,21.65709907088166,0.0,21.65709907088166,-10.476017327596988,0.0,,0.40510690439758434,1.260714645208716,0.40510690439758434,1.260714645208716,-0.06529534397919079,-0.30149626118199935,-0.06529534397919079,-0.30149626118199935,0.0,,-0.06529534397919079,-0.30149626118199935,-0.47040224837677513,4.490277494459605,0.40510690439758434
SSP2,PTS,USA,PRK,12.631793340589468,0.0,12.631793340589468,12.296493978741497,12.296493978741497,0.0,12.296493978741497,-0.3352993618479729,12.231427633437823,0.0,12.231427633437823,12.518865381536104,12.518865381536104,0.0,12.518865381536104,0.287437748098279,0.40036570715164466,3.273254105327328,0.0,,0.40036570715164466,3.273254105327328,-0.22237140279460732,-1.776290390681734,-0.22237140279460732,-1.776290390681734,0.0,,-0.22237140279460732,-1.776290390681734,-0.6227371099462519,-216.65112326629048,0.40036570715164466
SSP2,PTS,THA,RIC,36.77508447661511,0.0,36.77508447661511,12.990133530372663,26.03031434261955,0.0,26.03031434261955,-10.744770133995562,37.14440530617842,0.0,37.14440530617842,12.956910782707356,25.96374084951177,0.0,25.96374084951177,-11.180664456666651,-0.36932082956330703,-0.9942838672985177,0.0,,-0.36932082956330703,-0.9942838672985177,0.03322274766530775,0.25640948079728165,0.06657349310778216,0.25640948079728165,0.0,,0.06657349310778216,0.25640948079728165,0.4358943226710892,-3.898644166994747,0.36932082956330703
SSP2,PTS,RUS,MLK,52.11615900560008,0.0,52.11615900560008,0.0,0.0,52.05537122740876,52.05537122740876,-0.0607877781913188,51.7688935077646,0.0,51.7688935077646,0.0,0.0,51.407272217855926,51.407272217855926,-0.3616212899086761,0.34726549783547966,0.670799536759259,0.0,,0.34726549783547966,0.670799536759259,0.0,,0.0,,0.648099009552837,1.260714645208738,0.648099009552837,1.260714645208738,0.3008335117173573,-83.19021034224225,0.34726549783547966
SSP2,PTS,DEU,MLK,50.2313525836551,0.0,50.2313525836551,0.0,0.0,41.04072962407892,41.04072962407892,-9.19062295957618,49.89664611267288,0.0,49.89664611267288,0.0,0.0,41.21728453823416,41.21728453823416,-8.679361574438722,0.3347064709822192,0.670799536759259,0.0,,0.3347064709822192,0.670799536759259,0.0,,0.0,,-0.17655491415523983,-0.42835163969004997,-0.17655491415523983,-0.42835163969004997,-0.5112613851374572,5.890541380867864,0.3347064709822192
SSP2,PTS,BRA,MLK,48.77320331723054,0.0,48.77320331723054,0.0,0.0,56.83188959900293,56.83188959900293,8.058686281772388,48.46293813123873,0.0,48.46293813123873,0.0,0.0,55.98638754368846,55.98638754368846,7.523449412449729,0.31026518599180974,0.6402112582435837,0.0,,0.31026518599180974,0.6402112582435837,0.0,,0.0,,0.8455020553144692,1.510192195655935,0.8455020553144692,1.510192195655935,0.5352368693226595,7.114248265389467,0.31026518599180974
SSP2,PTS,BGD,FMK,0.0,19.68508632462364,19.68508632462364,23.13359079412648,23.13359079412648,0.0,23.13359079412648,3.44850446950284,0.0,19.392720018372543,19.392720018372543,23.22251473267246,23.22251473267246,0.0,23.22251473267246,3.8297947142999194,0.0,,0.29236630625109683,1.507608556066975,0.29236630625109683,1.507608556066975,-0.08892393854598168,-0.38292122782409566,-0.08892393854598168,-0.38292122782409566,0.0,,-0.08892393854598168,-0.38292122782409566,-0.3812902447970794,-9.955892501845987,0.29236630625109683
SSP2,PTS,USA,FMK,0.0,43.0509878830924,43.0509878830924,35.72949595093953,35.72949595093953,0.0,35.72949595093953,-7.321491932152874,0.0,42.78582019390405,42.78582019390405,35.83754480863699,35.83754480863699,0.0,35.83754480863699,-6.948275385267053,0.0,,0.26516768918834543,0.6197560032426885,0.26516768918834543,0.6197560032426885,-0.10804885769746164,-0.30149626118198825,-0.10804885769746164,-0.30149626118198825,0.0,,-0.10804885769746164,-0.30149626118198825,-0.3732165468858213,5.3713551376674,0.26516768918834543
SSP2,PTS,TUR,MLK,38.14894377774685,0.0,38.14894377774685,0.0,0.0,32.72198225642881,32.72198225642881,-5.426961521318034,37.906263610532726,0.0,37.906263610532726,0.0,0.0,32.34234625250502,32.34234625250502,-5.563917358027709,0.24268016721412522,0.6402112582435837,0.0,,0.24268016721412522,0.6402112582435837,0.0,,0.0,,0.3796360039237925,1.173804772726994,0.3796360039237925,1.173804772726994,0.13695583670967437,-2.4615001966568073,0.24268016721412522
SSP2,PTS,FRA,MLK,35.543021180175806,0.0,35.543021180175806,0.0,0.0,21.7823309892989,21.7823309892989,-13.760690190876907,35.306187438391724,0.0,35.306187438391724,0.0,0.0,22.26982177602372,22.26982177602372,-13.036365662368002,0.236833741784082,0.6707995367592368,0.0,,0.236833741784082,0.6707995367592368,0.0,,0.0,,-0.4874907867248197,-2.1890197040088766,-0.4874907867248197,-2.1890197040088766,-0.7243245285089053,5.556184501634598,0.236833741784082
SSP2,PTS,TUR,FMK,0.0,19.49505503227353,19.49505503227353,17.49349596138593,17.49349596138593,0.0,17.49349596138593,-2.001559070887605,0.0,19.26887604559944,19.26887604559944,17.555749887409235,17.555749887409235,0.0,17.555749887409235,-1.713126158190203,0.0,,0.2261789866740891,1.1738047727269718,0.2261789866740891,1.1738047727269718,-0.06225392602330615,-0.3546070456833861,-0.06225392602330615,-0.3546070456833861,0.0,,-0.06225392602330615,-0.3546070456833861,-0.2884329126974019,16.836641675129815,0.2261789866740891
SSP2,PTS,RUS,PRK,6.577384531566907,0.0,6.577384531566907,5.0761988384255226,5.083891483843792,0.0,5.083891483843792,-1.4934930477231152,6.368913799170793,0.0,6.368913799170793,5.167907232507198,5.175738855963957,0.0,5.175738855963957,-1.1931749432068353,0.20847073239611458,3.2732541053273057,0.0,,0.20847073239611458,3.2732541053273057,-0.09170839408167542,-1.7745750834072815,-0.09184737212016536,-1.7745750834072815,0.0,,-0.09184737212016536,-1.7745750834072815,-0.30031810451627994,25.169662355557886,0.20847073239611458
SSP2,PTS,PAK,RIC,22.217447140287582,0.0,22.217447140287582,4.549722755626244,5.994607873605945,0.0,5.994607873605945,-16.22283926668164,22.41922411373308,0.0,22.41922411373308,4.5382424668368415,5.979481714658541,0.0,5.979481714658541,-16.439742399074536,-0.20177697344549728,-0.900017647452378,0.0,,-0.20177697344549728,-0.900017647452378,0.01148028878940277,0.25296772645566623,0.0151261589474041,0.25296772645566623,0.0,,0.0151261589474041,0.25296772645566623,0.21690313239289694,-1.319382792793078,0.20177697344549728
