base_ssp,diet_pathway,group_system,group_code,group_name,commodity,primary_supply_mt,processing_supply_mt,production_mt,food_demand_mt,final_demand_mt,processing_demand_mt,demand_mt,net_import_mt,other_final_demand_mt,primary_supply_mt_baseline,processing_supply_mt_baseline,production_mt_baseline,food_demand_mt_baseline,final_demand_mt_baseline,processing_demand_mt_baseline,demand_mt_baseline,net_import_mt_baseline,other_final_demand_mt_baseline,primary_supply_mt_change,primary_supply_mt_change_percent,processing_supply_mt_change,processing_supply_mt_change_percent,production_mt_change,production_mt_change_percent,food_demand_mt_change,food_demand_mt_change_percent,final_demand_mt_change,final_demand_mt_change_percent,processing_demand_mt_change,processing_demand_mt_change_percent,demand_mt_change,demand_mt_change_percent,net_import_mt_change,net_import_mt_change_percent,other_final_demand_mt_change,other_final_demand_mt_change_percent
SSP2,CGS,GLOBAL,WORLD,World,RBO,0.0,35.28762538812212,35.28762538812212,14.263822876638491,35.28762538812211,0.0,35.28762538812211,-1.3807531507037396e-14,21.023802511483616,0.0,35.74502086368967,35.74502086368967,15.021529077774224,35.74502086368968,0.0,35.74502086368968,1.247439651574922e-14,20.72349178591546,0.0,,-0.45739547556754445,-1.2796061227989708,-0.45739547556754445,-1.2796061227989708,-0.7577062011357327,-5.0441349693010284,-0.4573954755675729,-1.2796061227990596,0.0,,-0.4573954755675729,-1.2796061227990596,-2.6281928022786616e-14,,0.3003107255681563,1.4491318773425022
SSP2,CGS,GLOBAL,WORLD,World,RBS,107.94914767747211,0.0,107.94914767747211,0.770987123716318,22.320355180209077,85.62879249726309,107.94914767747217,5.4799914606107336e-14,21.54936805649276,108.99331596477828,0.0,108.99331596477828,0.7693158481110707,22.254609670942717,86.73870629383565,108.99331596477838,9.158993008462346e-14,21.485293822831647,-1.0441682873061637,-0.9580113037790272,0.0,,-1.0441682873061637,-0.9580113037790272,0.0016712756052472688,0.2172418011861854,0.06574550926636036,0.29542423002908436,-1.109913796572556,-1.279606122798993,-1.0441682873062064,-0.9580113037790605,-3.6790015478516125e-14,,0.06407423366111331,0.2982236789008885
SSP2,CGS,GLOBAL,WORLD,World,RIC,1008.0071971927588,0.0,1008.0071971927588,808.9536940858658,1008.0071971927583,0.0,1008.0071971927583,-3.4583447217073626e-13,199.05350310689258,1059.8075329283415,0.0,1059.8075329283415,863.3443430721384,1059.8075329283415,0.0,1059.8075329283415,1.2079226507921703e-13,196.46318985620326,-51.800335735582735,-4.887711601035127,0.0,,-51.800335735582735,-4.887711601035127,-54.390648986272595,-6.299994830883815,-51.80033573558319,-4.887711601035171,0.0,,-51.80033573558319,-4.887711601035171,-4.666267372499533e-13,,2.59031325068932,1.318472560984696
SSP2,CGS,GLOBAL,WORLD,World,SBE,374.0114725621909,0.0,374.0114725621909,0.0,25.688218559552787,348.32325400263807,374.0114725621908,-2.2037927038809357e-14,25.688218559552787,374.0114725621909,0.0,374.0114725621909,0.0,25.688218559552787,348.3232540026381,374.0114725621909,1.404432126150823e-14,25.688218559552787,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,-5.684341886080802e-14,-1.1102230246251565e-14,-5.684341886080802e-14,-1.1102230246251565e-14,-3.608224830031759e-14,,0.0,0.0
SSP2,CGS,GLOBAL,WORLD,World,SBM,0.0,281.5189545986428,281.5189545986428,0.0,281.518954598643,0.0,281.518954598643,2.294137102509808e-13,281.518954598643,0.0,283.1593026329636,283.1593026329636,0.0,283.1593026329634,0.0,283.1593026329634,-2.254030295745224e-13,283.1593026329634,0.0,,-1.640348034320823,-0.5793021875205917,-1.640348034320823,-0.5793021875205917,0.0,,-1.6403480343203682,-0.5793021875204363,0.0,,-1.6403480343203682,-0.5793021875204363,4.548167398255032e-13,,-1.6403480343203682,-0.5793021875204363
SSP2,CGS,GLOBAL,WORLD,World,SBO,0.0,67.38909819712555,67.38909819712555,29.442815424533077,67.38909819712558,0.0,67.38909819712558,2.581268532253489e-14,37.9462827725925,0.0,67.78175941214,67.78175941214,30.633535602934124,67.78175941214,0.0,67.78175941214,-1.432187701766452e-14,37.14822380920588,0.0,,-0.3926612150144564,-0.5793021875205695,-0.3926612150144564,-0.5793021875205695,-1.1907201784010475,-3.88698253389661,-0.39266121501442797,-0.5793021875205251,0.0,,-0.39266121501442797,-0.5793021875205251,4.013456234019941e-14,,0.798058963386616,2.14830988282364
SSP2,CGS,GLOBAL,WORLD,World,SBS,437.27895766834024,0.0,437.27895766834024,15.493490080008346,74.77708463377593,362.50187303456454,437.27895766834047,1.628003287734714e-13,59.28359455376758,439.3245802745546,0.0,439.3245802745546,15.481420456410238,74.71048983808335,364.6140904364713,439.32458027455465,-1.84297022087776e-14,59.22906938167311,-2.0456226062143514,-0.4656289900592303,0.0,,-2.0456226062143514,-0.4656289900592303,0.012069623598108592,0.07796199083986988,0.06659479569258053,0.08913714237037684,-2.1122174019067756,-0.5793021875205917,-2.045622606214181,-0.4656289900591859,1.81230030982249e-13,,0.054525172094464835,0.09205812730757046
SSP2,CGS,GLOBAL,WORLD,World,SCA,2582.080521966468,0.0,2582.080521966468,0.0,791.3037261332299,1790.7767958332386,2582.0805219664685,4.938272013532696e-13,791.3037261332299,2582.080521966467,0.0,2582.080521966467,0.0,791.30372613323,1790.7767958332402,2582.0805219664703,2.9185542871346115e-12,791.30372613323,9.094947017729282e-13,4.440892098500626e-14,0.0,,9.094947017729282e-13,4.440892098500626e-14,0.0,,-1.1368683772161603e-13,-1.1102230246251565e-14,-1.5916157281026244e-12,-8.881784197001252e-14,-1.8189894035458565e-12,-6.661338147750939e-14,-2.424727085781342e-12,,-1.1368683772161603e-13,-1.1102230246251565e-14
SSP2,CGS,GLOBAL,WORLD,World,SUG,0.0,235.59045954029776,235.59045954029776,213.08519833015274,235.59045954029776,0.0,235.59045954029776,-1.6230072841239007e-14,22.505261210144997,0.0,235.59045954029793,235.59045954029793,213.08519833015282,235.59045954029781,0.0,235.59045954029781,-1.256494908119521e-13,22.505261210144997,0.0,,-1.7053025658242404e-13,-7.771561172376096e-14,-1.7053025658242404e-13,-7.771561172376096e-14,-8.526512829121202e-14,-4.440892098500626e-14,-5.684341886080802e-14,-2.220446049250313e-14,0.0,,-5.684341886080802e-14,-2.220446049250313e-14,1.0941941797071308e-13,,0.0,0.0
SSP2,CGS,GLOBAL,WORLD,World,WDM,0.0,6.635178869675399,6.635178869675399,6.117823718556139,6.63517886967539,0.0,6.63517886967539,-8.878314750049299e-15,0.5173551511192515,0.0,6.314055578882984,6.314055578882984,5.781289264510253,6.314055578882975,0.0,6.314055578882975,-8.345754642924419e-15,0.5327663143727215,0.0,,0.3211232907924151,5.085848339162458,0.3211232907924151,5.085848339162458,0.33653445404588567,5.821096967276462,0.3211232907924151,5.08584833916248,0.0,,0.3211232907924151,5.08584833916248,-5.325601071248798e-16,,-0.015411163253470028,-2.8926684810422265
SSP2,CGS,GLOBAL,WORLD,World,WHE,1062.7572446315035,0.0,1062.7572446315035,703.1978889119501,1062.7572446315035,0.0,1062.7572446315035,9.142686607788164e-14,359.55935571955337,1088.1442547586114,0.0,1088.1442547586114,733.732106717639,1088.144254758612,0.0,1088.144254758612,7.052414208175151e-13,354.4121480409731,-25.387010127107942,-2.3330555683299226,0.0,,-25.387010127107942,-2.3330555683299226,-30.534217805688854,-4.16149402842464,-25.387010127108624,-2.333055568329989,0.0,,-25.387010127108624,-2.333055568329989,-6.138145547396334e-13,,5.147207678580287,1.4523225874258694
SSP2,CGS,UN_REGION,002,Africa,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
SSP2,CGS,UN_REGION,002,Africa,BFV,7.891867947957744,0.0,7.891867947957744,13.986909586417003,13.986909586417003,0.0,13.986909586417003,6.095041638459259,0.0,8.412314217598842,0.0,8.412314217598842,13.525998803846452,13.525998803846452,0.0,13.525998803846452,5.11368458624761,0.0,-0.5204462696410985,-6.186719328104839,0.0,,-0.5204462696410985,-6.186719328104839,0.46091078257055074,3.4075914781204864,0.46091078257055074,3.4075914781204864,0.0,,0.46091078257055074,3.4075914781204864,0.9813570522116493,19.190801381274937,0.0,
SSP2,CGS,UN_REGION,002,Africa,BUT,0.0,0.7743371227516583,0.7743371227516583,0.762456455445314,0.762456455445314,0.0,0.762456455445314,-0.011880667306344336,0.0,0.0,0.9066699036971902,0.9066699036971902,0.7637910141180041,0.7637910141180041,0.0,0.7637910141180041,-0.14287888957918615,0.0,0.0,,-0.1323327809455319,-14.59547520061154,-0.1323327809455319,-14.59547520061154,-0.001334558672690056,-0.17472825000843795,-0.001334558672690056,-0.17472825000843795,0.0,,-0.001334558672690056,-0.17472825000843795,0.1309982222728418,-91.68479868416122,0.0,
SSP2,CGS,UN_REGION,002,Africa,CHE,0.0,1.1951050667548095,1.1951050667548095,2.080805920100802,2.314386965479779,0.0,2.314386965479779,1.1192818987249695,0.2335810453789771,0.0,1.1970462075099153,1.1970462075099153,2.118737301743945,2.3564458499657093,0.0,2.3564458499657093,1.1593996424557937,0.23770854822176418,0.0,,-0.0019411407551057636,-0.16216088760213632,-0.0019411407551057636,-0.16216088760213632,-0.0379313816431428,-1.7902824296301967,-0.042058884485930204,-1.7848440899476792,0.0,,-0.042058884485930204,-1.7848440899476792,-0.04011774373082422,-3.460217017649625,-0.004127502842787095,-1.736371230089906
SSP2,CGS,UN_REGION,002,Africa,CRN,94.31837419498116,0.0,94.31837419498116,118.00176719048403,206.77034878139128,0.0,206.77034878139128,112.45197458641012,88.76858159090726,94.31837419498135,0.0,94.31837419498135,118.00176719048392,206.77034878139108,0.0,206.77034878139108,112.45197458640975,88.76858159090716,-1.8474111129762605e-13,-1.9984014443252818e-13,0.0,,-1.8474111129762605e-13,-1.9984014443252818e-13,1.1368683772161603e-13,8.881784197001252e-14,1.9895196601282805e-13,8.881784197001252e-14,0.0,,1.9895196601282805e-13,8.881784197001252e-14,3.694822225952521e-13,3.3306690738754696e-13,9.947598300641403e-14,1.1102230246251565e-13
SSP2,CGS,UN_REGION,002,Africa,CTN,0.0,1.3348636912146274,1.3348636912146274,0.0,1.4905100327351803,0.0,1.4905100327351803,0.15564634152055293,1.4905100327351803,0.0,1.3348636912146274,1.3348636912146274,0.0,1.4905100327351803,0.0,1.4905100327351803,0.15564634152055293,1.4905100327351803,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SSP2,CGS,UN_REGION,002,Africa,DDG,0.0,0.0856468747903949,0.0856468747903949,0.0,0.1289289689362743,0.0,0.1289289689362743,0.0432820941458794,0.1289289689362743,0.0,0.0856468747903949,0.0856468747903949,0.0,0.1289289689362742,0.0,0.1289289689362742,0.0432820941458793,0.1289289689362742,0.0,,0.0,0.0,0.0,0.0,0.0,,1.1102230246251565e-16,8.881784197001252e-14,0.0,,1.1102230246251565e-16,8.881784197001252e-14,9.71445146547012e-17,2.220446049250313e-13,1.1102230246251565e-16,8.881784197001252e-14
SSP2,CGS,UN_REGION,002,Africa,ETH,0.0,0.114195833053861,0.114195833053861,0.0,0.1943356466457091,0.0,0.1943356466457091,0.0801398135918481,0.1943356466457091,0.0,0.11419583305386109,0.11419583305386109,0.0,0.1943356466457089,0.0,0.1943356466457089,0.08013981359184781,0.1943356466457089,0.0,,-9.71445146547012e-17,-8.881784197001252e-14,-9.71445146547012e-17,-8.881784197001252e-14,0.0,,1.942890293094024e-16,1.1102230246251565e-13,0.0,,1.942890293094024e-16,1.1102230246251565e-13,2.914335439641036e-16,3.552713678800501e-13,1.942890293094024e-16,1.1102230246251565e-13
SSP2,CGS,UN_REGION,002,Africa,FMK,0.0,43.60107078972472,43.60107078972472,56.37285510002916,56.37285510002916,0.0,56.37285510002916,12.771784310304442,0.0,0.0,40.65698834267683,40.65698834267683,57.55538956026594,57.55538956026594,0.0,57.55538956026594,16.898401217589104,0.0,0.0,,2.94408244704789,7.241270362265229,2.94408244704789,7.241270362265229,-1.1825344602367736,-2.0546024781893713,-1.1825344602367736,-2.0546024781893713,0.0,,-1.1825344602367736,-2.0546024781893713,-4.126616907284662,-24.420161730977096,0.0,
SSP2,CGS,UN_REGION,002,Africa,MLK,68.11908581487302,0.0,68.11908581487302,0.0,0.0,80.27156964365206,80.27156964365206,12.152483828779033,0.0,66.09544737123318,0.0,66.09544737123318,0.0,0.0,81.63315315888872,81.63315315888872,15.537705787655527,0.0,2.0236384436398396,3.0616911211355013,0.0,,2.0236384436398396,3.0616911211355013,0.0,,0.0,,-1.36158351523666,-1.6679295881006917,-1.36158351523666,-1.6679295881006917,-3.3852219588764942,-21.787141584094105,0.0,
SSP2,CGS,UN_REGION,002,Africa,NBM,0.0,1.052092595965378,1.052092595965378,0.0,2.8816698881255927,0.0,2.8816698881255927,1.8295772921602147,2.8816698881255927,0.0,1.056118724267574,1.056118724267574,0.0,2.8933616349987252,0.0,2.8933616349987252,1.8372429107311512,2.8933616349987252,0.0,,-0.004026128302196064,-0.38121928999869104,-0.004026128302196064,-0.38121928999869104,0.0,,-0.011691746873132569,-0.4040886811972122,0.0,,-0.011691746873132569,-0.4040886811972122,-0.0076656185709365054,-0.41723489725623564,-0.011691746873132569,-0.4040886811972122
SSP2,CGS,UN_REGION,002,Africa,NBO,0.0,1.0265873209116716,1.0265873209116716,3.3492211426242493,3.5590496227929886,0.0,3.5590496227929886,2.532462301881317,0.20982848016873934,0.0,1.0305158461035118,1.0305158461035118,3.3281067781038316,3.536775833315904,0.0,3.536775833315904,2.5062599872123923,0.20866905521207235,0.0,,-0.003928525191840171,-0.38121928999872434,-0.003928525191840171,-0.38121928999872434,0.021114364520417706,0.6344256938909609,0.022273789477084804,0.6297766815546835,0.0,,0.022273789477084804,0.6297766815546835,0.026202314668924753,1.045474723397244,0.0011594249566669879,0.5556286031432212
SSP2,CGS,UN_REGION,002,Africa,NBS,2.2997353641470655,0.0,2.2997353641470655,0.2966093251782523,0.7337634056595912,2.3615995420098277,3.0953629476694187,0.7956275835223531,0.4371540804813389,2.3065104290056553,0.0,2.3065104290056553,0.2963705622079803,0.7331066762309201,2.370636867042816,3.103743543273736,0.797233114268081,0.4367361140229398,-0.006775064858589808,-0.2937365803071801,0.0,,-0.006775064858589808,-0.2937365803071801,0.00023876297027197735,0.08056230972912637,0.0006567294286711212,0.0895817007215749,-0.009037325032988264,-0.38121928999871324,-0.008380595604317254,-0.27001572415604747,-0.00160553074572789,-0.2013878647278533,0.0004179664583990883,0.09570228908917233
SSP2,CGS,UN_REGION,002,Africa,NDM,0.0,0.0737805587411743,0.0737805587411743,0.7651836180509144,0.8219712232327872,0.0,0.8219712232327872,0.7481906644916129,0.05678760518187285,0.0,0.06966239223739629,0.06966239223739629,0.7990327513896288,0.8580117274594271,0.0,0.8580117274594271,0.7883493352220309,0.05897897606979837,0.0,,0.004118166503778012,5.911606494568944,0.004118166503778012,5.911606494568944,-0.03384913333871442,-4.236263567400222,-0.03604050422663996,-4.200467554605103,0.0,,-0.03604050422663996,-4.200467554605103,-0.04015867073041801,-5.094019736708189,-0.002191370887925523,-3.7155119229810962
SSP2,CGS,UN_REGION,002,Africa,OCG,47.43043473170825,0.0,47.43043473170825,69.06318558374878,99.07734435858633,0.0,99.07734435858633,51.646909626878085,30.014158774837547,47.430434731708324,0.0,47.430434731708324,69.06318558374873,99.07734435858626,0.0,99.07734435858626,51.64690962687793,30.014158774837515,-7.105427357601002e-14,-1.4432899320127035e-13,0.0,,-7.105427357601002e-14,-1.4432899320127035e-13,4.263256414560601e-14,6.661338147750939e-14,7.105427357601002e-14,6.661338147750939e-14,0.0,,7.105427357601002e-14,6.661338147750939e-14,1.5631940186722204e-13,3.1086244689504383e-13,3.197442310920451e-14,1.1102230246251565e-13
SSP2,CGS,UN_REGION,002,Africa,ODA,0.0,0.14612549651211298,0.14612549651211298,0.07540890411208266,0.13418301239273847,0.0,0.13418301239273847,-0.011942484119374515,0.058774108280655796,0.0,0.1463628397922403,0.1463628397922403,0.07534279183707458,0.1340863923775284,0.0,0.1340863923775284,-0.012276447414711901,0.05874360054045381,0.0,,-0.0002373432801273112,-0.1621608876024916,-0.0002373432801273112,-0.1621608876024916,6.611227500807892e-05,0.08774863977836223,9.66200152100749e-05,0.07205803176359993,0.0,,9.66200152100749e-05,0.07205803176359993,0.0003339632953373861,-2.7203578043039522,3.0507740201989042e-05,0.051933725412323106
SSP2,CGS,UN_REGION,002,Africa,OTO,8.662582476303857,0.0,8.662582476303857,17.905764566006436,26.342010889972673,0.0,26.342010889972673,17.679428413668816,8.436246323966238,8.767994421429034,0.0,8.767994421429034,17.819141562656696,26.222091394610658,0.0,26.222091394610658,17.454096973181624,8.402949831953961,-0.10541194512517649,-1.2022355405193808,0.0,,-0.10541194512517649,-1.2022355405193808,0.08662300334973949,0.486123324432608,0.11991949536201574,0.4573223910990576,0.0,,0.11991949536201574,0.4573223910990576,0.22533144048719222,1.2909945489211871,0.033296492012276246,0.3962476591929498
SSP2,CGS,UN_REGION,002,Africa,PLM,11.068503885066262,0.0,11.068503885066262,18.062377732981,18.062377732981,0.0,18.062377732981,6.993873847914737,0.0,10.68225774629287,0.0,10.68225774629287,18.631673206748978,18.631673206748978,0.0,18.631673206748978,7.949415460456109,0.0,0.38624613877339264,3.6157725075247615,0.0,,0.38624613877339264,3.6157725075247615,-0.5692954737679798,-3.0555252201491134,-0.5692954737679798,-3.0555252201491134,0.0,,-0.5692954737679798,-3.0555252201491134,-0.9555416125413716,-12.02027516733345,0.0,
SSP2,CGS,UN_REGION,002,Africa,PRK,1.6331999532060795,0.0,1.6331999532060795,7.2979280265788775,7.300778571437086,0.0,7.300778571437086,5.667578618231007,0.0028505448582088,2.0425432882865175,0.0,2.0425432882865175,6.016655607747162,6.019233748251408,0.0,6.019233748251408,3.976690459964891,0.002578140504246,-0.4093433350804381,-20.04086461363738,0.0,,-0.4093433350804381,-20.04086461363738,1.2812724188317155,21.295425604582128,1.281544823185678,21.29082997579166,0.0,,1.281544823185678,21.29082997579166,1.6908881582661155,42.519984275593934,0.0002724043539628,10.565923521785203
SSP2,CGS,UN_REGION,002,Africa,RBM,0.0,0.15589879825875538,0.15589879825875538,0.0,0.27357358903160156,0.0,0.27357358903160156,0.11767479077284619,0.27357358903160156,0.0,0.1579195464441511,0.1579195464441511,0.0,0.277533486889454,0.0,0.277533486889454,0.11961394044530292,0.277533486889454,0.0,,-0.0020207481853957154,-1.2796061227989708,-0.0020207481853957154,-1.2796061227989708,0.0,,-0.003959897857852446,-1.4268180399541253,0.0,,-0.003959897857852446,-1.4268180399541253,-0.0019391496724567303,-1.621173640160667,-0.003959897857852446,-1.4268180399541253
SSP2,CGS,UN_REGION,002,Africa,RBO,0.0,0.11435723524818989,0.11435723524818989,0.0629858660248718,0.1621185662491271,0.0,0.1621185662491271,0.0477613310009372,0.0991327002242553,0.0,0.1158395249014501,0.1158395249014501,0.0613409354098733,0.15909952485608,0.0,0.15909952485608,0.0432599999546299,0.0977585894462067,0.0,,-0.0014822896532602076,-1.279606122798982,-0.0014822896532602076,-1.279606122798982,0.0016449306149984994,2.681619711220984,0.003019041393047095,1.8975803955279424,0.0,,0.003019041393047095,1.8975803955279424,0.004501331046307296,10.405296003301402,0.0013741107780485956,1.405616412667987
SSP2,CGS,UN_REGION,002,Africa,RBS,0.277526827412533,0.0,0.277526827412533,0.0902437643552345,0.1257963356366081,0.27749875090558107,0.4032950865421892,0.12576825912965622,0.035552571281373596,0.28013141205285697,0.0,0.28013141205285697,0.0900472981547385,0.1254955138598888,0.281095668287916,0.4065911821478048,0.12645977009494783,0.0354482157051503,-0.0026045846403239814,-0.9297724311733147,0.0,,-0.0026045846403239814,-0.9297724311733147,0.00019646620049600105,0.21818111650433458,0.00030082177671930665,0.23970719547405928,-0.0035969173823349188,-1.279606122798993,-0.003296095605615612,-0.810665786750242,-0.0006915109652916029,-0.5468228866558955,0.00010435557622329866,0.29438879827210496
SSP2,CGS,UN_REGION,002,Africa,RIC,41.338451687393,0.0,41.338451687393,105.20676154612522,126.93673961252739,0.0,126.93673961252739,85.5982879251344,21.72997806640217,43.31518639789204,0.0,43.31518639789204,103.83183324547187,125.26319317372155,0.0,125.26319317372155,81.9480067758295,21.43135992824967,-1.976734710499045,-4.563606612103244,0.0,,-1.976734710499045,-4.563606612103244,1.3749283006533517,1.3241876384892937,1.6735464388058432,1.336024091677812,0.0,,1.6735464388058432,1.336024091677812,3.6502811493049023,4.454386742181926,0.2986181381524986,1.3933699921621745
SSP2,CGS,UN_REGION,002,Africa,SBE,25.238230410004036,0.0,25.238230410004036,0.0,1.1015716832576259,23.943205724225628,25.044777407483252,-0.19345300252078196,1.1015716832576259,25.238230410004036,0.0,25.238230410004036,0.0,1.1015716832576259,23.94320572422563,25.044777407483256,-0.19345300252077785,1.1015716832576259,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-14,-3.552713678800501e-15,-1.1102230246251565e-14,-4.107825191113079e-15,2.1316282072803006e-12,0.0,0.0
SSP2,CGS,UN_REGION,002,Africa,SBM,0.0,6.727866871515269,6.727866871515269,0.0,11.599025511374743,0.0,11.599025511374743,4.871158639859473,11.599025511374743,0.0,6.767068648225459,6.767068648225459,0.0,11.673541347766248,0.0,11.673541347766248,4.906472699540788,11.673541347766248,0.0,,-0.03920177671018976,-0.5793021875205806,-0.03920177671018976,-0.5793021875205806,0.0,,-0.07451583639150527,-0.6383310271630971,0.0,,-0.07451583639150527,-0.6383310271630971,-0.035314059681314625,-0.7197443427050865,-0.07451583639150527,-0.6383310271630971
SSP2,CGS,UN_REGION,002,Africa,SBO,0.0,1.6104950443145611,1.6104950443145611,4.050788264182855,5.117064685256371,0.0,5.117064685256371,3.5065696409418097,1.0662764210735165,0.0,1.6198790390228082,1.6198790390228082,3.935184533607406,4.975026836258478,0.0,4.975026836258478,3.3551477972356705,1.0398423026510726,0.0,,-0.009383994708247023,-0.5793021875206139,-0.009383994708247023,-0.5793021875206139,0.11560373057544915,2.9376952869215156,0.14203784899789262,2.855016740064742,0.0,,0.14203784899789262,2.855016740064742,0.1514218437061392,4.513119923685527,0.02643411842244392,2.542127624068602
SSP2,CGS,UN_REGION,002,Africa,SBS,6.733085578442382,0.0,6.733085578442382,1.2752007486251455,5.123316079641088,8.66323315930372,13.78654923894481,7.053463660502428,3.848115331015943,6.762127428194328,0.0,6.762127428194328,1.274165083046353,5.118580254253394,8.713711882855344,13.832292137108738,7.07016470891441,3.844415171207041,-0.029041849751946458,-0.4294780017137456,0.0,,-0.029041849751946458,-0.4294780017137456,0.0010356655787926439,0.08128189922742557,0.004735825387694348,0.09252224547537935,-0.05047872355162397,-0.5793021875206028,-0.04574289816392785,-0.3306964435865978,-0.016701048411982278,-0.23621866108614054,0.003700159808901926,0.09624766431612919
SSP2,CGS,UN_REGION,002,Africa,SCA,108.3400040911869,0.0,108.3400040911869,0.0,33.83125318393998,97.71727690550772,131.5485300894477,23.20852599826081,33.83125318393998,108.34000409118686,0.0,108.34000409118686,0.0,33.831253183939985,97.7172769055078,131.54853008944778,23.208525998260928,33.831253183939985,4.263256414560601e-14,4.440892098500626e-14,0.0,,4.263256414560601e-14,4.440892098500626e-14,0.0,,-7.105427357601002e-15,-2.220446049250313e-14,-8.526512829121202e-14,-8.881784197001252e-14,-8.526512829121202e-14,-6.661338147750939e-14,-1.1723955140041653e-13,-5.10702591327572e-13,-7.105427357601002e-15,-2.220446049250313e-14
SSP2,CGS,UN_REGION,002,Africa,SUG,0.0,13.648716033505481,13.648716033505481,32.280484620473366,34.698126380122645,0.0,34.698126380122645,21.049410346617165,2.417641759649281,0.0,13.648716033505492,13.648716033505492,32.280484620473366,34.698126380122645,0.0,34.698126380122645,21.049410346617154,2.417641759649281,0.0,,-1.0658141036401503e-14,-7.771561172376096e-14,-1.0658141036401503e-14,-7.771561172376096e-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0658141036401503e-14,4.440892098500626e-14,0.0,0.0
SSP2,CGS,UN_REGION,002,Africa,WDM,0.0,0.0436642755067774,0.0436642755067774,0.770250896400871,0.7966953797761512,0.0,0.7966953797761512,0.7530311042693738,0.026444483375280197,0.0,0.0404346053443939,0.0404346053443939,0.800230807657124,0.8276587956350082,0.0,0.8276587956350082,0.7872241902906143,0.027427987977884295,0.0,,0.0032296701623834995,7.987391331943039,0.0032296701623834995,7.987391331943039,-0.02997991125625299,-3.7464080324558724,-0.03096341585885698,-3.7410846138716813,0.0,,-0.03096341585885698,-3.7410846138716813,-0.03419308602124049,-4.343500421222791,-0.0009835046026040982,-3.5857701388709806
SSP2,CGS,UN_REGION,002,Africa,WHE,34.23455982368513,0.0,34.23455982368513,110.8953797321122,132.49251069350333,0.0,132.49251069350333,98.25795086981819,21.597130961391116,34.97998572302937,0.0,34.97998572302937,110.21695663904165,131.59859026144665,0.0,131.59859026144665,96.61860453841726,21.38163362240498,-0.7454258993442409,-2.13100687131923,0.0,,-0.7454258993442409,-2.13100687131923,0.678423093070549,0.6155342279068554,0.8939204320566887,0.6792781216582444,0.0,,0.8939204320566887,0.6792781216582444,1.6393463314009296,1.6967191145356386,0.2154973389861361,1.0078619005066347
SSP2,CGS,UN_REGION,009,Oceania,BDI,0.0007246338756327,0.0,0.0007246338756327,0.0,0.0008817548636268804,0.0,0.0008817548636268804,0.00015712098799418046,0.0008817548636268804,0.0007246338756327,0.0,0.0007246338756327,0.0,0.0008817548636268804,0.0,0.0008817548636268804,0.00015712098799418046,0.0008817548636268804,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
SSP2,CGS,UN_REGION,009,Oceania,BFV,3.434843410343821,0.0,3.434843410343821,1.137019529475981,1.137019529475981,0.0,1.137019529475981,-2.2978238808678397,0.0,3.696987699193139,0.0,3.696987699193139,1.1072880434440295,1.1072880434440295,0.0,1.1072880434440295,-2.5896996557491097,0.0,-0.26214428884931795,-7.09075361290844,0.0,,-0.26214428884931795,-7.09075361290844,0.029731486031951526,2.68507243512508,0.029731486031951526,2.68507243512508,0.0,,0.029731486031951526,2.68507243512508,0.2918757748812699,-11.270641915301194,0.0,
SSP2,CGS,UN_REGION,009,Oceania,BUT,0.0,1.1243273402764984,1.1243273402764984,0.15363220745541858,0.16965373376113219,0.0,0.16965373376113219,-0.954673606515366,0.0160215263057136,0.0,1.252778403046399,1.252778403046399,0.1538347776561724,0.1698771215589581,0.0,0.1698771215589581,-1.082901281487441,0.016042343902785708,0.0,,-0.1284510627699007,-10.253294793200807,-0.1284510627699007,-10.253294793200807,-0.0002025702007538155,-0.13168036762569724,-0.000223387797825908,-0.1314996367820953,0.0,,-0.000223387797825908,-0.1314996367820953,0.128227674972075,-11.841123208936022,-2.0817597072106397e-05,-0.1297665553005145
SSP2,CGS,UN_REGION,009,Oceania,CHE,0.0,1.1591705060397648,1.1591705060397648,0.41918056238251067,0.47789493808947614,0.0,0.47789493808947614,-0.6812755679502888,0.058714375706965485,0.0,1.1583314285772541,1.1583314285772541,0.42522208929062094,0.4846273877592644,0.0,0.4846273877592644,-0.6737040408179896,0.05940529846864346,0.0,,0.0008390774625106623,0.07243846120459363,0.0008390774625106623,0.07243846120459363,-0.006041526908110273,-1.4207932890290542,-0.006732449669788254,-1.389201237865767,0.0,,-0.006732449669788254,-1.389201237865767,-0.007571527132299138,1.1238654770581613,-0.0006909227616779742,-1.1630658871997324
