base_ssp,diet_pathway,group_system,group_code,group_name,primary_production_mt,primary_food_demand_mt,primary_net_import_mt,primary_production_mt_baseline,primary_food_demand_mt_baseline,primary_net_import_mt_baseline,primary_production_mt_change,primary_production_mt_change_percent,primary_food_demand_mt_change,primary_food_demand_mt_change_percent,primary_net_import_mt_change,primary_net_import_mt_change_percent
SSP2,MTS,ECONOMIC,EU27,European Union (27),787.2032706855744,100.60416309497435,-62.54172524015741,788.7812895044212,98.51934821741945,-63.37881274444264,-1.5780188188468856,-0.2000578411080589,2.084814877554905,2.1161476555386693,0.837087504285229,-1.3207686733744173
SSP2,MTS,FOCUS,CHINA_MAINLAND,China mainland,1423.3286216686245,375.2450089531105,-236.60766891970292,1446.1145694426398,464.8229532407242,-173.15016207093205,-22.785947774015312,-1.5756668424132814,-89.57794428761366,-19.271411547790485,-63.45750684877086,36.64882902204567
SSP2,MTS,FOCUS,USA,United States,814.6004126561915,102.94118911540474,-6.47043200848066,815.537543922867,101.79980916478486,-10.617551928273624,-0.9371312666755784,-0.11490964133519244,1.1413799506198785,1.121200481596496,4.147119919792964,-39.05909712341074
SSP2,MTS,GLOBAL,WORLD,World,9360.59422549667,2340.900762658115,3.976700045649206e-12,9407.248346960696,2415.070589582447,3.932356176794549e-12,-46.65412146402559,-0.4959380229299315,-74.16982692433203,-3.071124597528041,4.434386885465713e-14,
SSP2,MTS,UN_REGION,002,Africa,449.2360631972001,442.83529372081205,408.4980988547295,450.20354744146624,440.9486532204978,406.25192241087615,-0.9674842442661316,-0.21489929383373685,1.886640500314229,0.4278594540509495,2.246176443853358,0.5529023544118994
SSP2,MTS,UN_REGION,009,Oceania,157.9377860738072,12.025187711108762,-19.605242878744388,158.2650782898997,11.857267557453879,-18.54882783572012,-0.32729221609250203,-0.20680002160236022,0.1679201536548831,1.416179173163079,-1.0564150430242663,5.69531968478294
SSP2,MTS,UN_REGION,019,Americas,2896.0535721191677,306.70569603790864,-109.21328655726802,2899.5370980598127,303.7732323690723,-121.43094696519506,-3.483525940644995,-0.12014076119171158,2.9324636688363626,0.9653463032165854,12.217660407927042,-10.061405855155614
SSP2,MTS,UN_REGION,142,Asia,4432.355304331655,1405.1701778110116,-40.97736317755958,4470.5031213344555,1487.5461346683692,-19.992830555371583,-38.147817002800366,-0.8533226790682358,-82.37595685735755,-5.537707701127692,-20.984532622188,104.96028845975474
SSP2,MTS,UN_REGION,150,Europe,1425.0114997748399,174.16440737727407,-238.70220624115342,1428.739501835062,170.94530176705393,-246.27931705458542,-3.7280020602220247,-0.26092944553109954,3.21910561022014,1.8831202594890906,7.577110813432,-3.076633029542064
SSP2,MTS,UN_REPORTING_AREA,005,South America,1705.7643816731988,126.36800151055354,-131.88992593130513,1707.4880284063597,125.25840986768388,-138.12003763253554,-1.7236467331608765,-0.10094634366306643,1.1095916428696597,0.8858420317180871,6.230111701230413,-4.510650162002882
SSP2,MTS,UN_REPORTING_AREA,011,Western Africa,88.59609386081682,133.54950285294484,115.46907795949913,89.25003129930631,132.87485518649032,114.30496754492407,-0.6539374384894927,-0.7327027553597931,0.6746476664545185,0.5077316287627642,1.1641104145750631,1.018425042741522
SSP2,MTS,UN_REPORTING_AREA,013,Central America,241.33483654455628,59.037750493861246,69.0392939289624,241.3133998377978,58.5468268716083,67.49588873662925,0.021436706758493074,0.00888334703870175,0.49092362225294295,0.8385144823126467,1.5434051923331396,2.286665486183237
SSP2,MTS,UN_REPORTING_AREA,014,Eastern Africa,147.42679480990628,162.60222789360583,158.32120991762818,147.52316724665835,161.90032561429274,157.6424641248759,-0.09637243675206264,-0.06532698460230968,0.7019022793130887,0.4335397576563871,0.6787457927522951,0.430560253241552
SSP2,MTS,UN_REPORTING_AREA,015,Northern Africa,143.47977688535244,93.68129471163624,71.70206927340939,143.62277837910588,93.44713433612964,71.74871825383232,-0.14300149375344517,-0.09956741915685408,0.23416037550660462,0.25058058459483945,-0.04664898042292975,-0.06501716205981056
SSP2,MTS,UN_REPORTING_AREA,017,Middle Africa,16.770705580054468,32.50665814664683,37.16796548294572,16.83597120912288,32.310484553091726,37.07843081823063,-0.06526562906841349,-0.3876558605246827,0.1961735935551019,0.6071515059848487,0.08953466471508875,0.24147371595635292
SSP2,MTS,UN_REPORTING_AREA,018,Southern Africa,52.96269206107008,20.49561011597831,25.837776221247072,52.971599307272804,20.415853530493397,25.47734166901326,-0.00890724620272465,-0.016815135505077183,0.07975658548491182,0.39066005918286795,0.36043455223381216,1.4147259039674065
SSP2,MTS,UN_REPORTING_AREA,021,Northern America,932.8725867471786,113.91661776323767,-54.84486241715134,934.6342462978723,112.6439472330029,-59.83555583346465,-1.7616595506937074,-0.1884865184077822,1.2726705302347625,1.1298170576375943,4.990693416313313,-8.340681968767027
SSP2,MTS,UN_REPORTING_AREA,029,Caribbean,16.081767154233816,7.383326270256172,8.482207862226076,16.101423517782532,7.324048396777194,9.028757764175898,-0.019656363548715916,-0.12207842074961617,0.059277873478978726,0.8093593907034125,-0.5465499019498221,-6.053434107163779
SSP2,MTS,UN_REPORTING_AREA,030,Eastern Asia,1454.6357247430133,395.41449816104483,-206.6036420067329,1477.783465530999,484.6412207305574,-142.48725229344026,-23.14774078798564,-1.5663824455951825,-89.22672256951256,-18.410881855037108,-64.11638971329265,44.99798310465728
SSP2,MTS,UN_REPORTING_AREA,034,Southern Asia,2135.80271704197,618.3900560832461,-20.27674676475175,2142.4129160428456,615.0554005787449,-47.201452917198644,-6.610199000875582,-0.3085399155026147,3.3346555045012565,0.5421715672057292,26.924706152446895,-57.04211308850713
SSP2,MTS,UN_REPORTING_AREA,035,South-eastern Asia,554.534187830899,268.62583535903536,100.68317576095689,563.33106401575,265.806846053849,88.08671558329428,-8.796876184851044,-1.5615819447523105,2.818989305186392,1.0605405191916217,12.596460177662607,14.300067943561224
SSP2,MTS,UN_REPORTING_AREA,039,Southern Europe,119.22282906051635,36.82777858105433,48.708040881424324,119.80044580467123,36.09662763395524,47.16089695752885,-0.5776167441548807,-0.48214907738879376,0.7311509470990956,2.0255381043167597,1.5471439238954758,3.2805650946138076
SSP2,MTS,UN_REPORTING_AREA,053,Australia and New Zealand,154.59611973157885,8.923727490916482,-35.524732477214705,154.9141231072435,8.79481788505111,-37.059946858814754,-0.3180033756646594,-0.20527720086858103,0.12890960586537226,1.4657450279270012,1.5352143816000492,-4.142516413875796
SSP2,MTS,UN_REPORTING_AREA,054,Melanesia,3.3255433915781745,2.8125101615987362,2.4810032353574556,3.3340789545421856,2.77605958444277,2.4353535689363337,-0.008535562964011145,-0.25600962305895036,0.036450577155966446,1.3130329536238383,0.04564966642112189,1.8744574505894063
SSP2,MTS,UN_REPORTING_AREA,057,Micronesia,0.0030764601067212,0.0812555950056961,10.564046391527212,0.0033066724875345,0.0802216996550294,12.673202852387133,-0.00023021238081329977,-6.962055712537452,0.001033895350666697,1.2887976135044221,-2.1091564608599214,-16.642647367256803
SSP2,MTS,UN_REPORTING_AREA,061,Polynesia,0.013046490543444478,0.2076944635878468,2.87443997158565,0.013569555626468041,0.20616838830496992,3.4025626017711703,-0.0005230650830235634,-3.854695742602665,0.0015260752828768764,0.7402081839139596,-0.5281226301855204,-15.521320016584305
SSP2,MTS,UN_REPORTING_AREA,143,Central Asia,72.53410705532622,26.145163477762228,13.428345211740632,72.57223158536466,25.912573948494114,11.765580373900058,-0.03812453003844496,-0.0525332199459827,0.2325895292681146,0.8975933063632757,1.6627648378405748,14.132450631412418
SSP2,MTS,UN_REPORTING_AREA,145,Western Asia,214.84856766044663,96.59462472992297,71.79150462122756,214.40344415949704,96.13009335672379,69.84357869807295,0.44512350094959174,0.207610238116529,0.46453137319917914,0.48323200048852044,1.9479259231546138,2.788983553628177
SSP2,MTS,UN_REPORTING_AREA,151,Eastern Europe,754.2333409709337,67.03102519530265,-267.2536073163791,756.8533577380572,65.86145079006259,-273.0829454592355,-2.620016767123502,-0.34617231202537235,1.1695744052400556,1.7758102671745712,5.829338142856386,-2.134640130328669
SSP2,MTS,UN_REPORTING_AREA,154,Northern Europe,143.17831570508451,28.515936014502536,10.500205421039107,143.16397753096183,28.071512800172613,9.790899177152374,0.014338174122684677,0.01001521078833889,0.44442321432992316,1.5831822726960043,0.7093062438867328,7.244546502347204
SSP2,MTS,UN_REPORTING_AREA,155,Western Europe,408.37701403830533,41.78966758641455,-30.65684522723776,408.9217207613717,40.91571054286347,-30.148167730031133,-0.5447067230663833,-0.13320562235045186,0.87395704355108,2.135993807648817,-0.5086774972066266,1.6872584157077153
SSP2,MTS,UN_SPECIAL_GROUP,LDC,Least developed countries,356.0222787182217,376.17356797771856,337.1453257150028,359.362927437828,373.91305164123264,332.5732750261079,-3.3406487196062926,-0.9296030459859383,2.260516336485921,0.6045566814433911,4.572050688894876,1.3747498768612587
SSP2,MTS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,307.18438776089977,203.28606061437182,144.01045285258581,307.81093096165455,202.25331333754207,141.15277998065883,-0.6265432007547815,-0.20354806724938168,1.0327472768297525,0.5106206962880222,2.8576728719269795,2.0245246833385355
SSP2,MTS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.341666342228341,3.101460220192279,15.919489598470316,3.350955182656188,3.0624496724027694,18.51111902309464,-0.009288840427847056,-0.27719978100345655,0.03901054778950952,1.2738347389363636,-2.5916294246243243,-14.000393068571293
SSP2,MTS,UN_SPECIAL_GROUP,SIDS,Small island developing States,27.343755063963297,14.393382325140575,31.948791498138263,27.429637292363722,14.266195743402761,35.49919245011985,-0.08588222840042548,-0.31310012409218047,0.1271865817378135,0.8915241598071333,-3.5504009519815867,-10.001356951908914
SSP2,MTS,UN_SUBREGION,015,Northern Africa,143.47977688535244,93.68129471163624,71.70206927340939,143.62277837910588,93.44713433612964,71.74871825383232,-0.14300149375344517,-0.09956741915685408,0.23416037550660462,0.25058058459483945,-0.04664898042292975,-0.06501716205981056
SSP2,MTS,UN_SUBREGION,021,Northern America,932.8725867471786,113.91661776323767,-54.84486241715134,934.6342462978723,112.6439472330029,-59.83555583346465,-1.7616595506937074,-0.1884865184077822,1.2726705302347625,1.1298170576375943,4.990693416313313,-8.340681968767027
SSP2,MTS,UN_SUBREGION,030,Eastern Asia,1454.6357247430133,395.41449816104483,-206.6036420067329,1477.783465530999,484.6412207305574,-142.48725229344026,-23.14774078798564,-1.5663824455951825,-89.22672256951256,-18.410881855037108,-64.11638971329265,44.99798310465728
SSP2,MTS,UN_SUBREGION,034,Southern Asia,2135.80271704197,618.3900560832461,-20.27674676475175,2142.4129160428456,615.0554005787449,-47.201452917198644,-6.610199000875582,-0.3085399155026147,3.3346555045012565,0.5421715672057292,26.924706152446895,-57.04211308850713
SSP2,MTS,UN_SUBREGION,035,South-eastern Asia,554.534187830899,268.62583535903536,100.68317576095689,563.33106401575,265.806846053849,88.08671558329428,-8.796876184851044,-1.5615819447523105,2.818989305186392,1.0605405191916217,12.596460177662607,14.300067943561224
SSP2,MTS,UN_SUBREGION,039,Southern Europe,119.22282906051635,36.82777858105433,48.708040881424324,119.80044580467123,36.09662763395524,47.16089695752885,-0.5776167441548807,-0.48214907738879376,0.7311509470990956,2.0255381043167597,1.5471439238954758,3.2805650946138076
SSP2,MTS,UN_SUBREGION,053,Australia and New Zealand,154.59611973157885,8.923727490916482,-35.524732477214705,154.9141231072435,8.79481788505111,-37.059946858814754,-0.3180033756646594,-0.20527720086858103,0.12890960586537226,1.4657450279270012,1.5352143816000492,-4.142516413875796
SSP2,MTS,UN_SUBREGION,054,Melanesia,3.3255433915781745,2.8125101615987362,2.4810032353574556,3.3340789545421856,2.77605958444277,2.4353535689363337,-0.008535562964011145,-0.25600962305895036,0.036450577155966446,1.3130329536238383,0.04564966642112189,1.8744574505894063
SSP2,MTS,UN_SUBREGION,057,Micronesia,0.0030764601067212,0.0812555950056961,10.564046391527212,0.0033066724875345,0.0802216996550294,12.673202852387133,-0.00023021238081329977,-6.962055712537452,0.001033895350666697,1.2887976135044221,-2.1091564608599214,-16.642647367256803
SSP2,MTS,UN_SUBREGION,061,Polynesia,0.013046490543444478,0.2076944635878468,2.87443997158565,0.013569555626468041,0.20616838830496992,3.4025626017711703,-0.0005230650830235634,-3.854695742602665,0.0015260752828768764,0.7402081839139596,-0.5281226301855204,-15.521320016584305
SSP2,MTS,UN_SUBREGION,143,Central Asia,72.53410705532622,26.145163477762228,13.428345211740632,72.57223158536466,25.912573948494114,11.765580373900058,-0.03812453003844496,-0.0525332199459827,0.2325895292681146,0.8975933063632757,1.6627648378405748,14.132450631412418
SSP2,MTS,UN_SUBREGION,145,Western Asia,214.84856766044663,96.59462472992297,71.79150462122756,214.40344415949704,96.13009335672379,69.84357869807295,0.44512350094959174,0.207610238116529,0.46453137319917914,0.48323200048852044,1.9479259231546138,2.788983553628177
SSP2,MTS,UN_SUBREGION,151,Eastern Europe,754.2333409709337,67.03102519530265,-267.2536073163791,756.8533577380572,65.86145079006259,-273.0829454592355,-2.620016767123502,-0.34617231202537235,1.1695744052400556,1.7758102671745712,5.829338142856386,-2.134640130328669
SSP2,MTS,UN_SUBREGION,154,Northern Europe,143.17831570508451,28.515936014502536,10.500205421039107,143.16397753096183,28.071512800172613,9.790899177152374,0.014338174122684677,0.01001521078833889,0.44442321432992316,1.5831822726960043,0.7093062438867328,7.244546502347204
SSP2,MTS,UN_SUBREGION,155,Western Europe,408.37701403830533,41.78966758641455,-30.65684522723776,408.9217207613717,40.91571054286347,-30.148167730031133,-0.5447067230663833,-0.13320562235045186,0.87395704355108,2.135993807648817,-0.5086774972066266,1.6872584157077153
SSP2,MTS,UN_SUBREGION,202,Sub-Saharan Africa,305.75628631184765,349.1539990091758,336.7960295813201,306.58076906236033,347.5015188843682,334.50320415704385,-0.8244827505126864,-0.2689283979012358,1.652480124807596,0.4755317703682982,2.292825424276259,0.6854419915212073
SSP2,MTS,UN_SUBREGION,419,Latin America and the Caribbean,1963.180985371989,192.78907827467094,-54.368424140116666,1964.90285176194,191.12928513606937,-61.595391131730395,-1.7218663899509465,-0.08763112071453749,1.6597931386015716,0.8684138264944297,7.226966991613729,-11.732967124371118
SSP2,MTS,WB_DEVELOPMENT_STATUS,DEVELOPING_ECONOMIES,"Developing economies (World Bank FY25 LIC, LMC and UMC)",6952.03988664833,1999.0036107726137,175.7091613843121,6992.979510117144,2078.104120105665,187.14565036542393,-40.93962346881381,-0.5854389164101526,-79.10050933305138,-3.8063785431997177,-11.436488981111836,-6.111009771683573
SSP2,MTS,WB_INCOME_FY25,HIC,High income,2395.993024356379,333.6216787515101,-184.98277033354657,2401.74862137209,328.7283272992439,-196.47440453968545,-5.755597015710919,-0.23964194106304015,4.893351452266188,1.488570057977312,11.491634206138883,-5.8489217631489065
SSP2,MTS,WB_INCOME_FY25,LIC,Low income,135.0700928887989,202.39012709651195,188.44015962972466,135.16934947187198,201.4903378963824,189.61435068347544,-0.09925658307307117,-0.07343127969534624,0.8997892001295327,0.44656692202891257,-1.174191053750775,-0.619252208241805
SSP2,MTS,WB_INCOME_FY25,LMC,Lower middle income,2667.802512032478,1002.290384208175,264.79868208408385,2680.18215680284,995.6908494599691,226.5973803330447,-12.37964477036212,-0.46189564910504854,6.599534748205997,0.6628096212579759,38.20130175103915,16.858668751991868
SSP2,MTS,WB_INCOME_FY25,NCL,Not classified,12.561314491960612,8.275473133991113,9.273608949238428,12.52021547146274,8.23814217753842,9.32875417426547,0.04109902049787273,0.328261287447873,0.0373309564526938,0.45314775647449235,-0.05514522502704189,-0.5911317202372701
SSP2,MTS,WB_INCOME_FY25,UMC,Upper middle income,4149.167281727054,794.3230994679269,-277.5296803294964,4177.628003842432,880.9229327493133,-229.06608065109617,-28.460722115378303,-0.6812651123843771,-86.5998332813864,-9.83057995903376,-48.463599678400215,21.157038851255304
SSP2,PTS,ECONOMIC,EU27,European Union (27),790.6803882771989,98.2038561286304,-66.49845801458656,788.7812895044212,98.51934821741945,-63.37881274444264,1.89909877277762,0.24076366897227697,-0.31549208878904267,-0.3202336337962741,-3.11964527014392,4.922221062617593
SSP2,PTS,FOCUS,CHINA_MAINLAND,China mainland,1445.844620582131,457.30109229341156,-179.0689681423844,1446.1145694426398,464.8229532407242,-173.15016207093205,-0.2699488605087481,-0.018667183514564645,-7.521860947312632,-1.618220635377532,-5.918806071452337,3.418308132468084
SSP2,PTS,FOCUS,USA,United States,816.7533438561671,101.46871855085928,-11.30024090814832,815.537543922867,101.79980916478486,-10.617551928273624,1.2157999333001044,0.14907957853809162,-0.33109061392558203,-0.3252369691475909,-0.6826889798746958,6.429815314175702
SSP2,PTS,GLOBAL,WORLD,World,9409.441005809174,2407.1662991223466,-1.0805384365042414e-12,9407.248346960696,2415.070589582447,3.932356176794549e-12,2.192658848478459,0.023308185003823034,-7.904290460100583,-0.3272902454361515,-5.012894613298791e-12,
SSP2,PTS,UN_REGION,002,Africa,450.26755591791203,441.01266805630405,405.99650197631513,450.20354744146624,440.9486532204978,406.25192241087615,0.06400847644579244,0.014217674829430926,0.06401483580623335,0.014517526097135303,-0.2554204345610174,-0.06287242483561384
SSP2,PTS,UN_REGION,009,Oceania,158.37510119957005,11.834796577108351,-19.253037977490063,158.2650782898997,11.857267557453879,-18.54882783572012,0.11002290967036288,0.06951812165967297,-0.022470980345527636,-0.18951229899001332,-0.7042101417699413,3.796520987778096
SSP2,PTS,UN_REGION,019,Americas,2902.1607484865,302.9433866176705,-122.5141384638727,2899.5370980598127,303.7732323690723,-121.43094696519506,2.6236504266871634,0.09048514773073446,-0.8298457514017628,-0.27317935320697595,-1.0831914986776354,0.8920226068797055
SSP2,PTS,UN_REGION,142,Asia,4467.521184900166,1480.8948662041603,-15.454763360940191,4470.5031213344555,1487.5461346683692,-19.992830555371583,-2.9819364342893095,-0.06670247963945775,-6.651268464208897,-0.44713023073342795,4.538067194431392,-22.698472744331465
SSP2,PTS,UN_REGION,150,Europe,1431.1164153050254,170.48058166710365,-248.77456217401334,1428.739501835062,170.94530176705393,-246.27931705458542,2.3769134699634833,0.16636436991561698,-0.4647200999502843,-0.2718530987084744,-2.4952451194279206,1.013176887637246
SSP2,PTS,UN_REPORTING_AREA,005,South America,1708.4755754927787,124.95140054976291,-138.06661703511404,1707.4880284063597,125.25840986768388,-138.12003763253554,0.9875470864189992,0.05783625243573898,-0.3070093179209721,-0.24510076269153025,0.053420597421506955,-0.03867693517694004
SSP2,PTS,UN_REPORTING_AREA,011,Western Africa,89.11633169622245,132.94795558644748,114.44400600669618,89.25003129930631,132.87485518649032,114.30496754492407,-0.13369960308386908,-0.1498034243097357,0.07310039995715556,0.0550144719665413,0.13903846177211676,0.12163816215378098
SSP2,PTS,UN_REPORTING_AREA,013,Central America,241.63554693378325,58.388560085771324,67.40142683844554,241.3133998377978,58.5468268716083,67.49588873662925,0.3221470959854571,0.13349739227161983,-0.15826678583697884,-0.27032512997511304,-0.09446189818370954,-0.13995207701065215
SSP2,PTS,UN_REPORTING_AREA,014,Eastern Africa,147.63117269528874,161.89986528192102,157.47206466757854,147.52316724665835,161.90032561429274,157.6424641248759,0.10800544863039363,0.07321253376413317,-0.0004603323717162766,-0.0002843307263078465,-0.17039945729734995,-0.10809235839042142
SSP2,PTS,UN_REPORTING_AREA,015,Northern Africa,143.65583050653774,93.47480997820242,71.58220987080811,143.62277837910588,93.44713433612964,71.74871825383232,0.03305212743185848,0.0230131513990095,0.027675642072779283,0.02961636252347688,-0.16650838302420823,-0.23207157852651594
SSP2,PTS,UN_REPORTING_AREA,017,Middle Africa,16.835653934368626,32.29674857677567,37.00168298408822,16.83597120912288,32.310484553091726,37.07843081823063,-0.00031727475425569196,-0.0018845052080163072,-0.013735976316056053,-0.04251244296099577,-0.07674783414240949,-0.20698781595869242
SSP2,PTS,UN_REPORTING_AREA,018,Southern Africa,53.028567085494515,20.393288632957443,25.496538447144086,52.971599307272804,20.415853530493397,25.47734166901326,0.056967778221711285,0.10754400276129505,-0.02256489753595403,-0.11052634905638348,0.01919677813082643,0.0753484346217137
SSP2,PTS,UN_REPORTING_AREA,021,Northern America,935.9346979156925,112.29017533473237,-60.62624134212048,934.6342462978723,112.6439472330029,-59.83555583346465,1.3004516178201584,0.13914016343519187,-0.3537718982705371,-0.31406205744793914,-0.7906855086558267,1.321430874405971
SSP2,PTS,UN_REPORTING_AREA,029,Caribbean,16.11492814424578,7.3132506474038905,8.777293074916267,16.101423517782532,7.324048396777194,9.028757764175898,0.01350462646324857,0.08387225171944124,-0.010797749373303134,-0.1474287004719188,-0.25146468925963106,-2.7851526846515595
SSP2,PTS,UN_REPORTING_AREA,030,Eastern Asia,1477.644002080055,477.0623808037472,-149.07597635669157,1477.783465530999,484.6412207305574,-142.48725229344026,-0.13946345094382195,-0.009437340056694943,-7.57883992681019,-1.5638042334462754,-6.5887240632513056,4.624079668321768
SSP2,PTS,UN_REPORTING_AREA,034,Southern Asia,2141.1794588245293,615.8458929193473,-39.250775842984,2142.4129160428456,615.0554005787449,-47.201452917198644,-1.233457218316289,-0.057573272130684305,0.7904923406024409,0.12852376222671769,7.950677074214646,-16.84413631962096
SSP2,PTS,UN_REPORTING_AREA,035,South-eastern Asia,561.3115631037615,265.87131326187756,90.48166857899788,563.33106401575,265.806846053849,88.08671558329428,-2.01950091198853,-0.35849273029474604,0.06446720802858863,0.024253403923069072,2.394952995703605,2.718858320286621
SSP2,PTS,UN_REPORTING_AREA,039,Southern Europe,120.27085586473854,35.98322734255268,46.66708237706213,119.80044580467123,36.09662763395524,47.16089695752885,0.4704100600673087,0.39266136023758946,-0.11340029140255581,-0.31415757879798,-0.49381458046671867,-1.0470847933859884
SSP2,PTS,UN_REPORTING_AREA,053,Australia and New Zealand,155.0206829639466,8.775818493057347,-36.80655485668936,154.9141231072435,8.79481788505111,-37.059946858814754,0.1065598567030861,0.06878640537462122,-0.01899939199376277,-0.21602939642509922,0.2533920021253948,-0.6837354707785459
SSP2,PTS,UN_REPORTING_AREA,054,Melanesia,3.337306921900152,2.7734491330902595,2.4296158263101297,3.3340789545421856,2.77605958444277,2.4353535689363337,0.003227967357966488,0.09681736401498942,-0.002610451352510257,-0.0940344136393656,-0.005737742626203968,-0.23560203739574348
SSP2,PTS,UN_REPORTING_AREA,057,Micronesia,0.0033754750901687,0.0799514179895217,11.913077832895238,0.0033066724875345,0.0802216996550294,12.673202852387133,6.88026026342001e-05,2.080720207204445,-0.0002702816655077017,-0.33691839822638237,-0.7601250194918947,-5.997891995776872
SSP2,PTS,UN_REPORTING_AREA,061,Polynesia,0.013735838633143631,0.205577532971223,3.2108232199939275,0.013569555626468041,0.20616838830496992,3.4025626017711703,0.00016628300667559034,1.2254123219130886,-0.0005908553337469202,-0.2865887144991919,-0.1917393817772428,-5.635146335806862
SSP2,PTS,UN_REPORTING_AREA,143,Central Asia,72.65781407504824,25.92892622049139,12.169105533243615,72.57223158536466,25.912573948494114,11.765580373900058,0.08558248968357418,0.11792732263291583,0.016352271997277512,0.06310554879565,0.40352515934355715,3.4297089180463036
SSP2,PTS,UN_REPORTING_AREA,145,Western Asia,214.72834681677227,96.18635299869672,70.22121472649386,214.40344415949704,96.13009335672379,69.84357869807295,0.3249026572752314,0.1515379841722675,0.056259641972928875,0.05852448490208939,0.37763602842090904,0.5406882571888261
SSP2,PTS,UN_REPORTING_AREA,151,Eastern Europe,757.3843187284758,65.68317673735014,-273.0084940397848,756.8533577380572,65.86145079006259,-273.0829454592355,0.5309609904186345,0.07015374708854161,-0.1782740527124531,-0.270680421663827,0.0744514194506678,-0.02726329882134504
SSP2,PTS,UN_REPORTING_AREA,154,Northern Europe,143.57736984159507,28.01813577626186,9.418275140432748,143.16397753096183,28.071512800172613,9.790899177152374,0.4133923106332418,0.28875441836884175,-0.05337702391075183,-0.19014658843189425,-0.3726240367196265,-3.8058203845992677
SSP2,PTS,UN_REPORTING_AREA,155,Western Europe,409.8838708702161,40.79604181093896,-31.851425651723435,408.9217207613717,40.91571054286347,-30.148167730031133,0.9621501088443551,0.23528955787746053,-0.11966873192451288,-0.2924762403897385,-1.7032579216923018,5.64962334343011
SSP2,PTS,UN_SPECIAL_GROUP,LDC,Least developed countries,358.5580969690549,374.2046219929657,333.21223602202434,359.362927437828,373.91305164123264,332.5732750261079,-0.8048304687731047,-0.22396034964189404,0.2915703517330712,0.07797811562160195,0.6389609959164204,0.1921263805296114
SSP2,PTS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,307.9479761547691,202.2594303833227,141.416870101508,307.81093096165455,202.25331333754207,141.15277998065883,0.13704519311454533,0.04452252318862815,0.006117045780626995,0.003024447748067871,0.2640901208491755,0.1870952317661434
SSP2,PTS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.354418235623464,3.0589780840510046,17.553516879199293,3.350955182656188,3.0624496724027694,18.51111902309464,0.0034630529672763366,0.10334524869806128,-0.003471588351764865,-0.11335984989562231,-0.9576021438953468,-5.173118614280603
SSP2,PTS,UN_SPECIAL_GROUP,SIDS,Small island developing States,27.43173326688606,14.252942368092643,34.12634006437653,27.429637292363722,14.266195743402761,35.49919245011985,0.0020959745223372295,0.0076412768422517985,-0.013253375310117832,-0.09290055701252076,-1.3728523857433217,-3.8672777913816625
SSP2,PTS,UN_SUBREGION,015,Northern Africa,143.65583050653774,93.47480997820242,71.58220987080811,143.62277837910588,93.44713433612964,71.74871825383232,0.03305212743185848,0.0230131513990095,0.027675642072779283,0.02961636252347688,-0.16650838302420823,-0.23207157852651594
SSP2,PTS,UN_SUBREGION,021,Northern America,935.9346979156925,112.29017533473237,-60.62624134212048,934.6342462978723,112.6439472330029,-59.83555583346465,1.3004516178201584,0.13914016343519187,-0.3537718982705371,-0.31406205744793914,-0.7906855086558267,1.321430874405971
SSP2,PTS,UN_SUBREGION,030,Eastern Asia,1477.644002080055,477.0623808037472,-149.07597635669157,1477.783465530999,484.6412207305574,-142.48725229344026,-0.13946345094382195,-0.009437340056694943,-7.57883992681019,-1.5638042334462754,-6.5887240632513056,4.624079668321768
SSP2,PTS,UN_SUBREGION,034,Southern Asia,2141.1794588245293,615.8458929193473,-39.250775842984,2142.4129160428456,615.0554005787449,-47.201452917198644,-1.233457218316289,-0.057573272130684305,0.7904923406024409,0.12852376222671769,7.950677074214646,-16.84413631962096
SSP2,PTS,UN_SUBREGION,035,South-eastern Asia,561.3115631037615,265.87131326187756,90.48166857899788,563.33106401575,265.806846053849,88.08671558329428,-2.01950091198853,-0.35849273029474604,0.06446720802858863,0.024253403923069072,2.394952995703605,2.718858320286621
SSP2,PTS,UN_SUBREGION,039,Southern Europe,120.27085586473854,35.98322734255268,46.66708237706213,119.80044580467123,36.09662763395524,47.16089695752885,0.4704100600673087,0.39266136023758946,-0.11340029140255581,-0.31415757879798,-0.49381458046671867,-1.0470847933859884
SSP2,PTS,UN_SUBREGION,053,Australia and New Zealand,155.0206829639466,8.775818493057347,-36.80655485668936,154.9141231072435,8.79481788505111,-37.059946858814754,0.1065598567030861,0.06878640537462122,-0.01899939199376277,-0.21602939642509922,0.2533920021253948,-0.6837354707785459
SSP2,PTS,UN_SUBREGION,054,Melanesia,3.337306921900152,2.7734491330902595,2.4296158263101297,3.3340789545421856,2.77605958444277,2.4353535689363337,0.003227967357966488,0.09681736401498942,-0.002610451352510257,-0.0940344136393656,-0.005737742626203968,-0.23560203739574348
SSP2,PTS,UN_SUBREGION,057,Micronesia,0.0033754750901687,0.0799514179895217,11.913077832895238,0.0033066724875345,0.0802216996550294,12.673202852387133,6.88026026342001e-05,2.080720207204445,-0.0002702816655077017,-0.33691839822638237,-0.7601250194918947,-5.997891995776872
