town_code,county_code,省,区县名称,镇,year,ten_enter,yi_enter,has_yi_by,qz_pre2020,park_pre,tqz_pre,brand_pre,mte_pre,gi_pre,grain800,grain720,light_mean_2019,light_sum_2019,light_sum_2015,agri_firms_pre,coop_pre
210682117,210682,辽宁省,凤城市,刘家河镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.08875974010873978,197.2241425216198,199.53314027190208,8707.0,784.0
210682118,210682,辽宁省,凤城市,通远堡镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.25810135301228954,291.1383261978626,310.8661155104637,8707.0,784.0
210682119,210682,辽宁省,凤城市,四门子镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.04185243570423361,68.05206045508385,59.96505772322416,8707.0,784.0
210682120,210682,辽宁省,凤城市,青城子镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.19406409037780825,287.60298193991184,203.2117801234126,8707.0,784.0
210682200,210682,辽宁省,凤城市,大堡蒙古族乡,2021,0,0,0,0,0,0,0,0,0,1,0,0.03987130832434739,64.07319247722626,43.82539790123701,8707.0,784.0
210702002,210702,辽宁省,古塔区,石油街道,2021,0,0,0,0,0,0,0,0,0,0,0,39.34986045360565,1573.994418144226,1557.5636072158813,2179.0,16.0
210702003,210702,辽宁省,古塔区,古城街道,2021,0,0,0,0,0,0,0,0,0,0,0,50.98628158569336,254.9314079284668,196.992431640625,2179.0,16.0
210702004,210702,辽宁省,古塔区,敬业街道,2021,0,0,0,0,0,0,0,0,0,0,0,27.956011165272106,615.0322456359863,535.444296836853,2179.0,16.0
210702005,210702,辽宁省,古塔区,保安街道,2021,0,0,0,0,0,0,0,0,0,0,0,44.294349670410156,221.47174835205078,184.7462272644043,2179.0,16.0
210702009,210702,辽宁省,古塔区,士英街道,2021,0,0,0,0,0,0,0,0,0,0,0,11.40689582484109,319.39308309555054,250.71230268478394,2179.0,16.0
210703002,210703,辽宁省,凌河区,石桥子街道,2021,0,0,0,0,0,0,0,0,0,0,0,28.606425857543947,429.0963878631592,356.10888290405273,1919.0,2.0
210703003,210703,辽宁省,凌河区,龙江街道,2021,0,0,0,0,0,0,0,0,0,0,0,40.31684446334839,322.5347557067871,287.8919315338135,1919.0,2.0
210703004,210703,辽宁省,凌河区,榴花街道,2021,0,0,0,0,0,0,0,0,0,0,0,36.17703212391246,397.9473533630371,324.30860710144043,1919.0,2.0
210703008,210703,辽宁省,凌河区,康宁街道,2021,0,0,0,0,0,0,0,0,0,0,0,31.430416345596313,251.4433307647705,195.21318435668945,1919.0,2.0
210703009,210703,辽宁省,凌河区,锦铁街道,2021,0,0,0,0,0,0,0,0,0,0,0,46.92917976379395,469.29179763793945,384.9849052429199,1919.0,2.0
210703011,210703,辽宁省,凌河区,紫荆街道,2021,0,0,0,0,0,0,0,0,0,0,0,13.925818676298315,612.7360217571259,500.4246906042099,1919.0,2.0
210703403,210703,辽宁省,凌河区,锦州北山农工商总公司,2021,0,0,0,0,0,0,0,0,0,0,0,,,,1919.0,2.0
210711004,210711,辽宁省,太和区,太和街道,2021,0,0,0,0,0,0,0,0,0,0,0,16.362288668237884,474.5063713788986,336.70262318849564,4141.0,321.0
210711008,210711,辽宁省,太和区,大薛街道,2021,0,0,0,0,0,0,0,0,0,0,0,,,,4141.0,321.0
210711011,210711,辽宁省,太和区,新民街道,2021,0,0,0,0,0,0,0,0,0,0,0,,,,4141.0,321.0
210711012,210711,辽宁省,太和区,营盘街道,2021,0,0,0,0,0,0,0,0,0,0,0,,,,4141.0,321.0
210711013,210711,辽宁省,太和区,女儿河街道,2021,0,0,0,0,0,0,0,0,0,0,0,,,,4141.0,321.0
210711071,210711,辽宁省,太和区,天桥街道,2021,0,0,0,0,0,0,0,0,0,0,0,26.139178281980204,7371.248275518417,5163.383709311485,4141.0,321.0
210711072,210711,辽宁省,太和区,杏山街道,2021,0,0,0,0,0,0,0,0,0,0,0,1.8382231667840838,674.6279022097588,451.6137211918831,4141.0,321.0
210711073,210711,辽宁省,太和区,娘娘宫街道,2021,0,0,0,0,0,0,0,0,0,0,0,,,,4141.0,321.0
210711080,210711,辽宁省,太和区,凌南街道,2021,0,0,0,0,0,0,0,0,0,0,0,29.230081792570587,3419.9195697307587,2485.5306119918823,4141.0,321.0
210711081,210711,辽宁省,太和区,松山街道,2021,0,0,0,0,0,0,0,0,0,0,0,,,,4141.0,321.0
210711480,210711,辽宁省,太和区,锦州市果树农场,2021,0,0,0,0,0,0,0,0,0,0,0,10.194717741227365,2263.227338552475,1208.5114812850952,4141.0,321.0
210726001,210726,辽宁省,黑山县,黑山街道,2021,0,0,0,0,0,0,0,0,1,1,1,4.859195195395371,845.4999639987946,442.81712543964386,6249.0,2191.0
210726002,210726,辽宁省,黑山县,大虎山街道,2021,0,0,0,0,0,0,0,0,1,1,1,0.41195610251520764,271.4790715575218,180.80467557907104,6249.0,2191.0
210726101,210726,辽宁省,黑山县,芳山镇,2021,0,0,0,1,0,0,0,0,1,1,1,0.0606019618780223,58.54149517416954,28.757682368159294,6249.0,2191.0
210726102,210726,辽宁省,黑山县,白厂门镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.10150375179273546,61.815784841775894,17.682875715196133,6249.0,2191.0
210726103,210726,辽宁省,黑山县,常兴镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.1374395442781625,103.90429547429085,46.213902190327644,6249.0,2191.0
210726104,210726,辽宁省,黑山县,姜屯镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.0884100626576783,54.1953684091568,20.050801560282707,6249.0,2191.0
210726105,210726,辽宁省,黑山县,励家镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.13750670779543586,86.90423932671547,11.449470162391663,6249.0,2191.0
210726106,210726,辽宁省,黑山县,绕阳河镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.1256260455819805,122.10851630568504,61.50088731944561,6249.0,2191.0
210726107,210726,辽宁省,黑山县,半拉门镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.10159824576838086,75.79229134321213,22.735323920845985,6249.0,2191.0
210726108,210726,辽宁省,黑山县,无梁殿镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.08391305053808602,69.6478319466114,35.17077907919884,6249.0,2191.0
210726109,210726,辽宁省,黑山县,胡家镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.22732258627054758,152.07881021499634,51.57012464851141,6249.0,2191.0
210726110,210726,辽宁省,黑山县,新立屯镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.39190554304407277,170.87081676721573,101.78421594202518,6249.0,2191.0
210726111,210726,辽宁省,黑山县,八道壕镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.3467885004468711,172.7006732225418,144.74546476453543,6249.0,2191.0
210726113,210726,辽宁省,黑山县,四家子镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.10769382028476052,99.07831466197968,37.04837181419134,6249.0,2191.0
210726114,210726,辽宁省,黑山县,新兴镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.08641975573345126,89.3580274283886,44.01467816531658,6249.0,2191.0
210726116,210726,辽宁省,黑山县,太和镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.19936296922641164,151.91458255052567,69.82573296129704,6249.0,2191.0
210726117,210726,辽宁省,黑山县,镇安镇,2021,0,0,0,0,0,0,0,0,1,1,1,0.5810267756727927,434.608028203249,169.79748080670834,6249.0,2191.0
210726201,210726,辽宁省,黑山县,英城子乡,2021,0,0,0,0,0,0,0,0,1,1,1,0.20811983379496246,148.5975613296032,55.33186608552933,6249.0,2191.0
210726209,210726,辽宁省,黑山县,段家乡,2021,0,0,0,0,0,0,0,0,1,1,1,0.29874648168362283,152.65945214033127,44.34569285809994,6249.0,2191.0
210726210,210726,辽宁省,黑山县,大兴乡,2021,0,0,0,0,0,0,0,0,1,1,1,0.17423399672915899,67.25432273745537,30.88994425535202,6249.0,2191.0
210726212,210726,辽宁省,黑山县,薛屯乡,2021,0,0,0,0,0,0,0,0,1,1,1,0.06683503925033704,41.57139441370964,5.411224536597729,6249.0,2191.0
210726400,210726,辽宁省,黑山县,辽宁省锦州市小东种畜场,2021,0,0,0,0,0,0,0,0,1,1,1,0.08813694270457456,125.24259558320045,139.43179868161678,6249.0,2191.0
210727001,210727,辽宁省,义县,义州街道,2021,0,0,0,0,0,0,0,0,0,1,0,7.388382641044823,273.37015771865845,130.53890526294708,3629.0,1247.0
210727002,210727,辽宁省,义县,城关街道,2021,0,0,0,0,0,0,0,0,0,1,0,0.9883875238811907,564.3692761361599,345.9247430562973,3629.0,1247.0
210727101,210727,辽宁省,义县,刘龙台镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.0525021368154773,28.351153880357742,15.222711004316807,3629.0,1247.0
210727102,210727,辽宁省,义县,七里河镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.30532911612707025,259.5297487080097,178.88437123596668,3629.0,1247.0
210727103,210727,辽宁省,义县,大榆树堡镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.12357999241388988,159.66535019874573,54.06802175194025,3629.0,1247.0
210727104,210727,辽宁省,义县,稍户营子镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.10572664867334837,94.30817061662674,41.1140698119998,3629.0,1247.0
210727105,210727,辽宁省,义县,九道岭镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.42641850656717156,444.3280838429928,482.33150793612003,3629.0,1247.0
210727106,210727,辽宁省,义县,高台子镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.13994341469911104,157.71622836589813,81.66898504644632,3629.0,1247.0
210727108,210727,辽宁省,义县,瓦子峪镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.026017962866865654,38.79278263449669,58.52653327584267,3629.0,1247.0
210727109,210727,辽宁省,义县,头台镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.1587705444472265,122.72963085770607,200.9820328205824,3629.0,1247.0
210727110,210727,辽宁省,义县,前杨镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.31940359743473845,202.18247717618942,82.82946243137121,3629.0,1247.0
210727111,210727,辽宁省,义县,张家堡镇,2021,0,0,0,0,0,0,0,0,0,1,0,,,,3629.0,1247.0
210727112,210727,辽宁省,义县,头道河镇,2021,0,0,0,0,0,0,0,0,0,1,0,,,,3629.0,1247.0
210727113,210727,辽宁省,义县,留龙沟镇,2021,0,0,0,0,0,0,0,0,0,1,0,,,,3629.0,1247.0
210727114,210727,辽宁省,义县,聚粮屯镇,2021,0,0,0,0,0,0,0,0,0,1,0,,,,3629.0,1247.0
210727203,210727,辽宁省,义县,地藏寺满族乡,2021,0,0,0,0,0,0,0,0,0,1,0,0.042941776427580285,33.15105140209198,9.715040780603886,3629.0,1247.0
210727205,210727,辽宁省,义县,大定堡满族乡,2021,0,0,0,0,0,0,0,0,0,1,0,0.025121603896017787,18.464378863573074,0.24584759026765823,3629.0,1247.0
210727207,210727,辽宁省,义县,白庙子乡,2021,0,0,0,0,0,0,0,0,0,1,0,0.03761921393558969,34.45919996500015,17.365835428237915,3629.0,1247.0
210781001,210781,辽宁省,凌海市,大凌河街道,2021,0,0,0,0,0,0,0,0,0,1,1,3.1867972147223114,943.2919755578041,720.2290336489677,5393.0,1357.0
210781002,210781,辽宁省,凌海市,金城街道,2021,0,0,0,0,0,0,0,0,0,1,1,0.8525201869624306,381.0765235722065,237.33146034181118,5393.0,1357.0
210781003,210781,辽宁省,凌海市,八千街道,2021,0,0,0,0,0,0,0,0,0,1,1,,,,5393.0,1357.0
210781101,210781,辽宁省,凌海市,石山镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.3208460149434289,154.96862521767616,88.44610929489136,5393.0,1357.0
210781102,210781,辽宁省,凌海市,余积镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.16983675604383347,103.43058443069458,79.09649343043566,5393.0,1357.0
210781103,210781,辽宁省,凌海市,双羊镇,2021,0,0,0,0,0,0,0,0,0,1,1,1.2237464217625884,726.9053745269775,444.85816100239754,5393.0,1357.0
210781104,210781,辽宁省,凌海市,班吉塔镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.18108031028999813,134.1805099248886,121.09197235107422,5393.0,1357.0
210781105,210781,辽宁省,凌海市,沈家台镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.07241886175326791,83.9334607720375,31.330829992890358,5393.0,1357.0
210781106,210781,辽宁省,凌海市,三台子镇,2021,0,0,0,1,0,0,0,0,0,1,1,0.27582954186284503,256.24564439058304,107.32787701487541,5393.0,1357.0
210781107,210781,辽宁省,凌海市,右卫镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.16182132130556734,88.6780840754509,48.24543261528015,5393.0,1357.0
210781108,210781,辽宁省,凌海市,阎家镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.2709316869253054,133.02745828032494,173.66477133333683,5393.0,1357.0
210781109,210781,辽宁省,凌海市,新庄子镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.6664868825566983,556.5165469348431,267.401318654418,5393.0,1357.0
210781112,210781,辽宁省,凌海市,翠岩镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.10625980353119058,85.75166144967079,18.472162634134293,5393.0,1357.0
210781113,210781,辽宁省,凌海市,安屯镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.6578416992369153,345.3668920993805,402.727477401495,5393.0,1357.0
210781114,210781,辽宁省,凌海市,大业镇,2021,0,0,0,0,0,0,0,0,0,1,1,0.3955374637864671,209.63485580682755,114.68466329574585,5393.0,1357.0
210781116,210781,辽宁省,凌海市,建业镇,2021,0,0,0,0,0,0,0,0,0,1,1,,,,5393.0,1357.0
210781117,210781,辽宁省,凌海市,温滴楼镇,2021,0,0,0,0,0,0,0,0,0,1,1,,,,5393.0,1357.0
210781118,210781,辽宁省,凌海市,白台子镇,2021,0,0,0,0,0,0,0,0,0,1,1,,,,5393.0,1357.0
210781212,210781,辽宁省,凌海市,板石沟乡,2021,0,0,0,0,0,0,0,0,0,1,1,0.051592342921195584,33.63820758461952,4.11136756837368,5393.0,1357.0
210781217,210781,辽宁省,凌海市,谢屯乡,2021,0,0,0,0,0,0,0,0,0,1,1,0.5755738857519496,209.50889441370964,97.50096720457077,5393.0,1357.0
210781401,210781,辽宁省,凌海市,辽宁省金城原种场,2021,0,0,0,0,0,0,0,0,0,1,1,0.4340753061931674,51.65496143698692,22.927984714508057,5393.0,1357.0
210782004,210782,辽宁省,北镇市,北镇街道,2021,0,0,0,0,0,1,1,0,1,1,1,12.356680579807447,284.2036533355713,107.31643903255463,5216.0,1896.0
210782006,210782,辽宁省,北镇市,富屯街道,2021,0,0,0,0,0,1,1,0,1,1,1,,,,5216.0,1896.0
210782007,210782,辽宁省,北镇市,广宁街道,2021,0,0,0,0,0,1,1,0,1,1,1,,,,5216.0,1896.0
210782008,210782,辽宁省,北镇市,沟帮子街道,2021,0,0,0,0,0,1,1,0,1,1,1,,,,5216.0,1896.0
210782101,210782,辽宁省,北镇市,大市镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.11829484697634923,80.08561140298843,23.978158742189407,5216.0,1896.0
210782102,210782,辽宁省,北镇市,罗罗堡镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.13216377614063576,101.36961629986763,56.43223339319229,5216.0,1896.0
210782103,210782,辽宁省,北镇市,常兴店镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.314488961633883,149.38225677609444,76.4746850207448,5216.0,1896.0
210782104,210782,辽宁省,北镇市,正安镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.26116581789629406,179.6820827126503,94.89446678757668,5216.0,1896.0
210782105,210782,辽宁省,北镇市,闾阳镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.5324508075355949,237.47306016087532,93.87371546030045,5216.0,1896.0
210782107,210782,辽宁省,北镇市,廖屯镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.4856959546559325,311.81680288910866,122.84665520489216,5216.0,1896.0
210782109,210782,辽宁省,北镇市,赵屯镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.5718235092966453,263.03881427645683,96.88816387951374,5216.0,1896.0
210782110,210782,辽宁省,北镇市,青堆子镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.3992065101104851,172.85641887784004,55.45183655619621,5216.0,1896.0
210782111,210782,辽宁省,北镇市,高山子镇,2021,0,0,0,0,0,1,1,0,1,1,1,0.3455674201702999,113.69168123602867,44.27039249241352,5216.0,1896.0
210782113,210782,辽宁省,北镇市,吴家镇,2021,0,0,0,0,0,1,1,0,1,1,1,,,,5216.0,1896.0
210782203,210782,辽宁省,北镇市,鲍家乡,2021,0,0,0,0,0,1,1,0,1,1,1,0.09888951429544784,37.67690494656563,21.54801857471466,5216.0,1896.0
210782206,210782,辽宁省,北镇市,大屯乡,2021,0,0,0,0,0,1,1,0,1,1,1,0.20389699791886992,54.84829244017601,28.478720158338547,5216.0,1896.0
210782209,210782,辽宁省,北镇市,柳家乡,2021,0,0,0,0,0,1,1,0,1,1,1,0.11696669567934415,57.78154766559601,40.782807022333145,5216.0,1896.0
210782402,210782,辽宁省,北镇市,辽宁省北镇市高山子监狱,2021,0,0,0,0,0,1,1,0,1,1,1,0.5845397404075539,80.08194443583488,36.62409891188145,5216.0,1896.0
210782403,210782,辽宁省,北镇市,新立农场,2021,0,0,0,0,0,1,1,0,1,1,1,0.06509657654651375,16.79491674900055,0.0,5216.0,1896.0
210802001,210802,辽宁省,站前区,八田地街道,2021,0,0,0,0,0,0,0,0,0,0,0,37.54780510493687,525.6692714691162,315.40796089172363,1929.0,8.0
210802002,210802,辽宁省,站前区,建丰街道,2021,0,0,0,0,0,0,0,0,0,0,0,35.462608602311875,1276.6539096832275,707.0582542419434,1929.0,8.0
210802003,210802,辽宁省,站前区,建设街道,2021,0,0,0,0,0,0,0,0,0,0,0,28.442760650928204,369.75588846206665,234.65829610824585,1929.0,8.0
210802004,210802,辽宁省,站前区,跃进街道,2021,0,0,0,0,0,0,0,0,0,0,0,24.581130981445312,368.7169647216797,231.82092189788818,1929.0,8.0
210802007,210802,辽宁省,站前区,新建街道,2021,0,0,0,0,0,0,0,0,0,0,0,0.8846463260150725,274.24036106467247,160.80031687021255,1929.0,8.0
210802008,210802,辽宁省,站前区,东兴街道,2021,0,0,0,0,0,0,0,0,0,0,0,,,,1929.0,8.0
210803002,210803,辽宁省,西市区,清华街道,2021,0,0,0,0,0,0,0,0,0,0,0,25.848329271589005,180.93830490112305,128.727707862854,1341.0,2.0
210803003,210803,辽宁省,西市区,滨海街道,2021,0,0,0,0,0,0,0,0,0,0,0,15.391790769449095,1262.1268430948257,756.7675761580467,1341.0,2.0
210803004,210803,辽宁省,西市区,得胜街道,2021,0,0,0,0,0,0,0,0,0,0,0,16.241428438822428,243.62142658233643,251.86137294769287,1341.0,2.0
210803005,210803,辽宁省,西市区,五台子街道,2021,0,0,0,0,0,0,0,0,0,0,0,31.323499952043807,657.7934989929199,368.3151168823242,1341.0,2.0
210803006,210803,辽宁省,西市区,渔市街道,2021,0,0,0,0,0,0,0,0,0,0,0,10.51634349822998,210.3268699645996,236.05095148086548,1341.0,2.0
210803400,210803,辽宁省,西市区,辽宁自贸区营口片区,2021,0,0,0,0,0,0,0,0,0,0,0,8.52018036887904,1337.668317914009,1050.8691680431366,1341.0,2.0
210803401,210803,辽宁省,西市区,辽宁（营口）沿海产业基地,2021,0,0,0,0,0,0,0,0,0,0,0,9.299501542110166,8964.7194865942,4412.680871158838,1341.0,2.0
210804001,210804,辽宁省,鲅鱼圈区,红海街道,2021,0,0,0,0,0,0,0,0,0,0,0,19.468597311904464,1343.333214521408,1033.4441287517548,2545.0,96.0
210804002,210804,辽宁省,鲅鱼圈区,海星街道,2021,0,0,0,0,0,0,0,0,0,0,0,28.785286952114706,9153.721250772476,9276.322325706482,2545.0,96.0
210804003,210804,辽宁省,鲅鱼圈区,望海街道,2021,0,0,0,0,0,0,0,0,0,0,0,3.8645786429763933,421.2390720844269,856.579069018364,2545.0,96.0
210804100,210804,辽宁省,鲅鱼圈区,熊岳镇,2021,0,0,0,0,0,0,0,0,0,0,0,7.8212050454454785,2651.3885104060173,2381.3313487172127,2545.0,96.0
210804101,210804,辽宁省,鲅鱼圈区,芦屯镇,2021,0,0,0,1,0,0,0,0,0,0,0,3.6812710505509414,2352.3322013020515,1883.6261180639267,2545.0,96.0
210804102,210804,辽宁省,鲅鱼圈区,红旗镇,2021,0,0,0,0,0,0,0,0,0,0,0,4.859324434428539,1001.020833492279,790.2749497890472,2545.0,96.0
210811001,210811,辽宁省,老边区,老边街道,2021,0,0,0,0,0,0,0,0,0,0,0,10.223321708043416,306.6996512413025,266.82776045799255,1555.0,148.0
210811101,210811,辽宁省,老边区,路南镇,2021,0,0,0,0,0,0,0,0,0,0,0,8.587433490124377,3907.282238006592,1880.6761257648468,1555.0,148.0
210811102,210811,辽宁省,老边区,柳树镇,2021,0,0,0,0,0,0,0,0,0,0,0,1.4782887119617836,907.6692691445351,546.3439362645149,1555.0,148.0
210811103,210811,辽宁省,老边区,边城镇,2021,0,0,0,0,0,0,0,0,0,0,0,5.2913403909576955,1804.347073316574,1412.3982492089272,1555.0,148.0
210811400,210811,辽宁省,老边区,营口辽河经济开发区,2021,0,0,0,0,0,0,0,0,0,0,0,4.857780588084254,281.7512741088867,184.9845016002655,1555.0,148.0
210881001,210881,辽宁省,盖州市,鼓楼街道,2021,0,0,0,0,0,0,0,0,1,0,0,22.772834491729736,455.4566898345947,243.64627933502197,6340.0,1603.0
210881002,210881,辽宁省,盖州市,西城街道,2021,0,0,0,0,0,0,0,0,1,0,0,13.350900322198868,694.2468167543411,479.42249166965485,6340.0,1603.0
210881003,210881,辽宁省,盖州市,东城街道,2021,0,0,0,0,0,0,0,0,1,0,0,1.33776784837876,632.7641922831535,292.83640614151955,6340.0,1603.0
210881004,210881,辽宁省,盖州市,太阳升街道,2021,0,1,1,0,0,0,0,0,1,0,0,3.7143165749662064,1389.1543990373611,563.5056377053261,6340.0,1603.0
210881005,210881,辽宁省,盖州市,团山街道,2021,0,0,0,0,0,0,0,0,1,0,0,1.077333188691393,384.6079483628273,314.11759638786316,6340.0,1603.0
210881006,210881,辽宁省,盖州市,西海街道,2021,0,0,0,0,0,0,0,0,1,0,0,1.7865462623098318,485.94058334827423,414.1692599952221,6340.0,1603.0
210881007,210881,辽宁省,盖州市,九垄地街道,2021,0,0,0,0,0,0,0,0,1,0,0,7.142364462265874,2885.515242755413,2571.829733490944,6340.0,1603.0
210881008,210881,辽宁省,盖州市,归州街道,2021,0,0,0,0,0,0,0,0,1,0,0,1.030034301193749,422.3140634894371,322.1421357989311,6340.0,1603.0
210881102,210881,辽宁省,盖州市,高屯镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.06135037868302696,48.09869688749313,20.979767009615898,6340.0,1603.0
210881105,210881,辽宁省,盖州市,沙岗镇,2021,0,0,0,0,0,0,0,0,1,0,0,1.151586509084109,370.81085592508316,224.53110378980637,6340.0,1603.0
210881109,210881,辽宁省,盖州市,九寨镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.3962971985254109,274.63395857810974,74.05152498185635,6340.0,1603.0
210881110,210881,辽宁省,盖州市,万福镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.10176081818359896,137.1735829114914,70.67486637085676,6340.0,1603.0
210881111,210881,辽宁省,盖州市,卧龙泉镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.05586457702848646,62.84764915704727,18.71637310832739,6340.0,1603.0
210881112,210881,辽宁省,盖州市,青石岭镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.3552808127706013,179.06152963638306,131.5525445640087,6340.0,1603.0
210881113,210881,辽宁省,盖州市,暖泉镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.02436629527217739,15.521330088376999,1.4099555015563965,6340.0,1603.0
210881116,210881,辽宁省,盖州市,榜式堡镇,2021,0,1,1,0,0,0,0,0,1,0,0,0.09529955812948863,94.44186210632324,33.08106018602848,6340.0,1603.0
210881117,210881,辽宁省,盖州市,团甸镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.2549412469884867,86.93496522307396,77.3459969907999,6340.0,1603.0
210881118,210881,辽宁省,盖州市,双台镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.610561700157039,331.5350031852722,384.5865079164505,6340.0,1603.0
210881119,210881,辽宁省,盖州市,杨运镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.016680678227142,23.75328579545021,38.01923443377018,6340.0,1603.0
210881120,210881,辽宁省,盖州市,徐屯镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.5410962954851297,351.7125920653343,170.53917694091797,6340.0,1603.0
210881121,210881,辽宁省,盖州市,什字街镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.021518330069978005,37.506449311971664,18.119676895439625,6340.0,1603.0
210881122,210881,辽宁省,盖州市,矿洞沟镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.03211470019697091,50.93391451239586,21.533431224524975,6340.0,1603.0
210881123,210881,辽宁省,盖州市,陈屯镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.4717069770026411,220.75886523723602,107.87768073379993,6340.0,1603.0
210881124,210881,辽宁省,盖州市,梁屯镇,2021,0,0,0,0,0,0,0,0,1,0,0,0.03646314722321899,48.67830154299736,14.095919519662857,6340.0,1603.0
210881216,210881,辽宁省,盖州市,小石棚乡,2021,0,0,0,0,0,0,0,0,1,0,0,0.07920276461677118,69.69843286275864,29.229255124926567,6340.0,1603.0
210881217,210881,辽宁省,盖州市,果园乡,2021,0,0,0,0,0,0,0,0,1,0,0,1.8202257653077443,54.60677295923233,47.54914286732674,6340.0,1603.0
210881218,210881,辽宁省,盖州市,二台乡,2021,0,0,0,0,0,0,0,0,1,0,0,0.38288417861268326,42.50014382600784,15.779257416725159,6340.0,1603.0
210882003,210882,辽宁省,大石桥市,金桥街道,2021,0,0,0,0,0,0,0,0,0,1,0,6.160404203962464,1620.186305642128,1578.4327964782715,5246.0,764.0
210882004,210882,辽宁省,大石桥市,钢都街道,2021,0,0,0,0,0,0,0,0,0,1,0,14.059784344747557,1982.4295926094055,1713.7951012849808,5246.0,764.0
210882005,210882,辽宁省,大石桥市,百寨街道,2021,0,0,0,0,0,0,0,0,0,1,0,6.149959270793601,2466.133667588234,1746.7804738283157,5246.0,764.0
210882006,210882,辽宁省,大石桥市,镁都街道,2021,0,0,0,0,0,0,0,0,0,1,0,,,,5246.0,764.0
210882101,210882,辽宁省,大石桥市,水源镇,2021,0,0,0,0,0,0,0,0,0,1,0,1.0483867945711207,747.4997845292091,514.638852506876,5246.0,764.0
210882102,210882,辽宁省,大石桥市,沟沿镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.5668052667805951,293.0383229255676,218.39893728494644,5246.0,764.0
210882103,210882,辽宁省,大石桥市,石佛镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.37690324722284296,125.13187807798386,66.54213681817055,5246.0,764.0
210882104,210882,辽宁省,大石桥市,高坎镇,2021,0,0,1,0,0,0,0,0,0,1,0,0.9094191381772695,861.2199238538742,530.9007719159126,5246.0,764.0
210882105,210882,辽宁省,大石桥市,旗口镇,2021,0,0,0,0,0,0,0,0,0,1,0,0.6734663306413593,512.5078776180744,266.36853064596653,5246.0,764.0
210882106,210882,辽宁省,大石桥市,虎庄镇,2021,0,0,0,0,0,0,0,0,0,1,0,1.2905963921048342,678.8537022471428,350.62289252877235,5246.0,764.0
210882107,210882,辽宁省,大石桥市,官屯镇,2021,0,0,0,0,0,0,0,0,0,1,0,1.5605186575049654,850.4826683402061,1049.8630523085594,5246.0,764.0
